ss_d,ss_sbclllr_frctn,cnfdnc_scr,dscrptn,ss_rgnsm,ss_strn,vrnt_d,ss_tss,tss_d,cll_d,src_d,ss_tx_d,ss_tp,chmbl_d,td,ss_ctgr,rltnshp_tp,crtd_b,src_ss_d,b_frmt
9227,,1,Half life period was evaluated in rat; 0.5-1.0,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626895,50597,,N,Intermediate,,BAO_0000218
9228,,1,Half life period was evaluated in rat; 5.9-7.5,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626896,50597,,N,Intermediate,,BAO_0000218
9229,,1,Half-life in rat plasma,Rattus norvegicus,,,Plasma,1969.0,,1,10116.0,A,CHEMBL626897,50597,,N,Intermediate,,BAO_0000218
9230,,1,Half-life time in rat was determined,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626898,50597,,N,Intermediate,,BAO_0000218
9231,,1,Terminal half-life after iv administration to rats,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626899,50597,,N,Intermediate,,BAO_0000218
9232,,1,Tested for iv terminal half-life dosed as a solution in male Han Wistar rats,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626900,50597,,N,Intermediate,,BAO_0000218
9233,,1,Time required to return to 50% inhibition of pressor response after AI-challenge in normotensive rats at 0.5 umol/kg,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626901,50597,,N,Intermediate,,BAO_0000218
9234,,1,Time required to return to 50% inhibition of pressor response after AI-challenge in normotensive rats at 0.5 umol/kg (iv),Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626902,50597,,N,Intermediate,,BAO_0000218
9235,,1,Time required to return to 50% inhibition of pressor response after AI-challenge in normotensive rats at 5 umol/kg (iv),Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626903,50597,,N,Intermediate,,BAO_0000218
9236,,1,Time for peak concentration (tmax) at a dose of 10 mg/kg in rats,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL874443,50597,,N,Intermediate,,BAO_0000218
9237,,1,Time for peak concentration (tmax) at a dose of 20 mg/kg in rats,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626904,50597,,N,Intermediate,,BAO_0000218
9238,,1,Half life in rats,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626905,50597,,N,Intermediate,,BAO_0000218
9239,,1,Apparent Half life was determined from the linear portion of the log plasma concentration-time profile after oral administration of compound 18 at a dose of 4 mg/kg to rat,Rattus norvegicus,,,Plasma,1969.0,,1,10116.0,A,CHEMBL873830,50597,,N,Intermediate,,BAO_0000218
9240,,1,Apparent half-life after single intravenous bolus of 1 mg/kg in rats,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626906,50597,,N,Intermediate,,BAO_0000218
9241,,1,Apparent terminal elimination half-life in rat plasma after administration of 3.5 mg/kg dose through subcutaneous route,Rattus norvegicus,,,Plasma,1969.0,,1,10116.0,A,CHEMBL631076,50597,,N,Intermediate,,BAO_0000218
9242,,1,Biological half-life was measured in plasma of rats,Rattus norvegicus,,,Plasma,1969.0,,1,10116.0,A,CHEMBL631077,50597,,N,Intermediate,,BAO_0000218
9243,,1,Circulatory half life measured after intravenous bolus administration of 50 mg/kg of compound to rats,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL631078,50597,,N,Intermediate,,BAO_0000218
9244,,1,Compound demonstarted an oral bioavailability of 6% with the half-life time as given in rats.,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL631079,50597,,N,Intermediate,,BAO_0000218
9245,,1,Compound was evaluated for half life (t1/2) upon intravenous administration of 1 mg/Kg in rats,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL631080,50597,,N,Intermediate,,BAO_0000218
9246,,1,Compound was evaluated for half life after treatment with iv dose of 1 mgkg to female wistar rats,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL631081,50597,,N,Intermediate,,BAO_0000218
9247,,1,Compound was evaluated for half life after treatment with iv dose of 1 mgkg to male wistar rats,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL631239,50597,,N,Intermediate,,BAO_0000218
9248,,1,Compound was evaluated for plasma half life in rat,Rattus norvegicus,,,Plasma,1969.0,,1,10116.0,A,CHEMBL631240,50597,,N,Intermediate,,BAO_0000218
9249,,1,AUC value at a dose of 5 mg/kg (p.o.) in rats,Rattus norvegicus,,,Plasma,1969.0,,1,10116.0,A,CHEMBL631241,50597,,N,Intermediate,,BAO_0000218
9250,,1,AUC value after administration of 20 mg/Kg oral dose in rat,Rattus norvegicus,,,Plasma,1969.0,,1,10116.0,A,CHEMBL631242,50597,,N,Intermediate,,BAO_0000218
9251,,1,AUC0-24 after repeated oral dose of compound at 1 mg/kg in rats,Rattus norvegicus,,,Plasma,1969.0,,1,10116.0,A,CHEMBL631243,50597,,N,Intermediate,,BAO_0000218
9252,,1,AUC0-96 after administration at 50 mg/kg,Rattus norvegicus,,,Plasma,1969.0,,1,10116.0,A,CHEMBL874444,50597,,N,Intermediate,,BAO_0000218
9253,,1,AUC0-infinity after single intravenous bolus of 1 mg/kg in rats,Rattus norvegicus,,,Plasma,1969.0,,1,10116.0,A,CHEMBL631244,50597,,N,Intermediate,,BAO_0000218
9254,,1,"Absorption behavior was judged by the area under the curve, determined after oral dose of 30 mg/kg in rats.",Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL631245,50597,,N,Intermediate,,BAO_0000218
9255,,1,Area under curve (0-24 hr) at a dose of 10 mg/kg in male SD rats,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627162,50597,,N,Intermediate,,BAO_0000218
9256,,1,Area under curve (0-24 hr) at a dose of 100 mg/kg in male SD rats,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627163,50597,,N,Intermediate,,BAO_0000218
9257,,1,Area under curve (0-24 hr) at a dose of 50 mg/kg in male SD rats,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627164,50597,,N,Intermediate,,BAO_0000218
9258,,1,Area under curve (AUC) at a dose 1 mg/kg was determined in rat kidney,Rattus norvegicus,,,Kidney,2113.0,,1,10116.0,A,CHEMBL627165,50597,,N,Intermediate,,BAO_0000218
9259,,1,Area under curve (AUC) at a dose 1 mg/kg was determined in rat liver,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627166,50597,,N,Intermediate,,BAO_0000218
9260,,1,Area under curve (AUC) at a dose 1 mg/kg was determined in rat lung,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627167,50597,,N,Intermediate,,BAO_0000218
9261,,1,Area under curve (AUC) at a dose of 30 mg/kg in rats,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627822,50597,,N,Intermediate,,BAO_0000218
9262,,1,Area under curve (AUC) was calculated using trapezoidal rule at a dose of 20 mg/kg in rats,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627823,50597,,N,Intermediate,,BAO_0000218
9263,,1,Area under curve (AUC) was calculated using trapezoidal rule. at a dose of 10 mg/kg in rats,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627824,50597,,N,Intermediate,,BAO_0000218
9264,,1,Area under curve (AUC) was calculated using trapezoidal rule at a dose of 20 mg/kg in rats,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627825,50597,,N,Intermediate,,BAO_0000218
9265,,1,Area under curve (AUC0-24 h) after administration (30 mg/kg) in rat,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627826,50597,,N,Intermediate,,BAO_0000218
9266,,1,Area under curve (Pharmacokinetic property) was determined,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627827,50597,,N,Intermediate,,BAO_0000218
9267,,1,Area under curve (Pharmacokinetic property) of the compound; Not determined,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627828,50597,,N,Intermediate,,BAO_0000218
9268,,1,Area under curve after intravenous administration (1 mg/kg) in rat,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627829,50597,,N,Intermediate,,BAO_0000218
9269,,1,Area under curve by intravenous administration at a dose of 10 uM/kg in rat was determined,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627830,50597,,N,Intermediate,,BAO_0000218
9270,,1,Area under curve by oral administration at a dose of 100 uM/kg in rat was determined,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627831,50597,,N,Intermediate,,BAO_0000218
9271,,1,Area under curve in male SD rats was observed after oral administration in rat,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627832,50597,,N,Intermediate,,BAO_0000218
9272,,1,Area under curve of compound after iv administration of 20 mg/kg dose in rat,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627833,50597,,N,Intermediate,,BAO_0000218
9273,,1,Area under curve of compound determined in rat after iv administration at a dose of 10 mg/kg,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627834,50597,,N,Expert,,BAO_0000218
9274,,1,Area under curve of compound from zero time to infinity determined in rat after iv administration at a dose of 10 mg/kg,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL628004,50597,,N,Expert,,BAO_0000218
9275,,1,Area under curve at 5 mg/kg po was determined in rat,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL628005,50597,,N,Intermediate,,BAO_0000218
9276,,1,Area under curve in Rat at a oral dose of 5 mg/kg,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL628006,50597,,N,Intermediate,,BAO_0000218
9277,,1,Area under curve in rat plasma after administration of 3.5 mg/kg dose through subcutaneous route,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL628007,50597,,N,Intermediate,,BAO_0000218
9278,,1,Area under curve was determined,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL625676,50597,,N,Intermediate,,BAO_0000218
9279,,1,Area under curve after 10 mg/kg oral administration in rat at 0-24 hr,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL631309,50597,,N,Intermediate,,BAO_0000218
9280,,1,Area under curve after intravenous administration at 3 mg/kg,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL631310,50597,,N,Intermediate,,BAO_0000218
9281,,1,Area under curve after peroral administration at 10 mg/kg in rat for 0-6 h,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL631311,50597,,N,Intermediate,,BAO_0000218
9282,,1,Area under curve at 4 hr in rat,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL631312,50597,,N,Intermediate,,BAO_0000218
9283,,1,Area under curve at a dose of 30 mg/kg,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL631313,50597,,N,Intermediate,,BAO_0000218
9284,,1,Area under curve at the dose of 2 mg/Kg administered perorally in rats,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL631314,50597,,N,Intermediate,,BAO_0000218
9285,,1,Area under curve at the dose of 5 mg/Kg administered perorally in rats,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL631315,50597,,N,Intermediate,,BAO_0000218
9286,,1,Area under curve for a 2-mpk po dose in SD rats,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL631316,50597,,N,Intermediate,,BAO_0000218
9287,,1,Area under curve in SD rats,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL631317,50597,,N,Intermediate,,BAO_0000218
9288,,1,Area under curve in rat after oral administration at 13 mg/kg dose,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL874471,50597,,N,Intermediate,,BAO_0000218
9289,,1,Area under curve in rat by po administration at 0-24 hr,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL631318,50597,,N,Intermediate,,BAO_0000218
9290,,1,Area under curve in rat plasma,Rattus norvegicus,,,Plasma,1969.0,,1,10116.0,A,CHEMBL631319,50597,,N,Intermediate,,BAO_0000218
9291,,1,Area under curve in rat plasma for 0-4 hr after peroral administration at 10 mg/kg,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL631320,50597,,N,Intermediate,,BAO_0000218
9292,,1,Area under curve in rat plasma for 0-4 hr after peroral administration at 5 mg/kg,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL631321,50597,,N,Intermediate,,BAO_0000218
9293,,1,Area under curve was evaluated in rat at 3 mg/kg dose administered intravenously,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL631322,50597,,N,Intermediate,,BAO_0000218
9294,,1,Area under curve was measured from the graph obtained from concentration Vs time after oral administration to male F344 rats,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL631323,50597,,N,Intermediate,,BAO_0000218
9295,,1,Area under curve value in rat at a dose of 5 mg/kg,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL631324,50597,,N,Intermediate,,BAO_0000218
9296,,1,Area under curve was determined after oral administration in rats,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL631325,50597,,N,Intermediate,,BAO_0000218
9297,,1,Area under curve was determined after oral administration at a dose 10 mg/kg to male Sprague-Dawley rats,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL631326,50597,,N,Intermediate,,BAO_0000218
9298,,1,Area under curve was determined after peroral administration in rat,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL631327,50597,,N,Intermediate,,BAO_0000218
9299,,1,Area under curve was determined at a dose 30 mpk administered orally.,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL631328,50597,,N,Intermediate,,BAO_0000218
9300,,1,Area under curve was determined for compound after intravenous administration in rats at 24 uM/kg,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL631329,50597,,N,Intermediate,,BAO_0000218
9301,,1,Area under curve was determined for the compound by intravenous administration of 3.4 mg/kg in rat,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627217,50597,,N,Intermediate,,BAO_0000218
9302,,1,Area under curve was determined in male rat,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626352,50597,,N,Intermediate,,BAO_0000218
9303,,1,Area under curve was determined in rat after PO administration,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626353,50597,,N,Intermediate,,BAO_0000218
9304,,1,Area under curve was determined in rat after a 3 mg/kg of oral dose,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626354,50597,,N,Intermediate,,BAO_0000218
9305,,1,Area under curve was determined in rat after oral administration at a concentration 1 mg/kg,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626355,50597,,N,Intermediate,,BAO_0000218
9306,,1,Area under curve was determined in rat after oral administration at a concentration 30 mg/kg,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626356,50597,,N,Intermediate,,BAO_0000218
9307,,1,Area under curve was determined in rat after oral administration at a concentration 30 mg/kg; NA= Not active,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626357,50597,,N,Intermediate,,BAO_0000218
9308,,1,Liver concentration was determined after 5 min. of intravenous administration to rats (n=4) at dose of 20 mg/kg,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626358,50597,,N,Intermediate,,BAO_0000218
9309,,1,Lung concentration was determined after 5 min. of intravenous administration to rats (n=4) at dose of 20 mg/kg,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626359,50597,,N,Intermediate,,BAO_0000218
9310,,1,Peak plasma concentration in rat at a dose of 3 mg/kg,Rattus norvegicus,,,Plasma,1969.0,,1,10116.0,A,CHEMBL626360,50597,,N,Intermediate,,BAO_0000218
9311,,1,Plasma concentration at 2 hr in rats was evaluated.,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626361,50597,,N,Intermediate,,BAO_0000218
9312,,1,Plasma concentration at 2 hr in rats was evaluated; Not available,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626362,50597,,N,Intermediate,,BAO_0000218
9313,,1,Serum concentration was determined after 5 min. of intravenous administration to rats (n=4) at dose of 20 mg/kg,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626363,50597,,N,Intermediate,,BAO_0000218
9314,,1,Tested for concentration in brain after 0.25 hrs of intravenous administration (5 mg/kg) to male rats,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626970,50597,,N,Intermediate,,BAO_0000218
9315,,1,Tested for concentration in brain after 2 hrs of intravenous administration (5 mg/kg) to male rats,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626971,50597,,N,Intermediate,,BAO_0000218
9316,,1,Tested for plasma concentration after 0.25 hrs of intravenous administration (5 mg/kg) to male rats,Rattus norvegicus,,,Plasma,1969.0,,1,10116.0,A,CHEMBL626972,50597,,N,Intermediate,,BAO_0000218
9317,,1,Tested for plasma concentration after 2 hrs of intravenous administration (5 mg/kg) to male rats,Rattus norvegicus,,,Plasma,1969.0,,1,10116.0,A,CHEMBL626973,50597,,N,Intermediate,,BAO_0000218
9318,,1,Tested for plasma concentration in the after 0.25 hrs of intravenous administration (5 mg/kg) to male rats,Rattus norvegicus,,,Plasma,1969.0,,1,10116.0,A,CHEMBL626974,50597,,N,Intermediate,,BAO_0000218
9319,,1,Tested for plasma concentration in the after 2 hrs of intravenous administration (5 mg/kg) to male rats,Rattus norvegicus,,,Plasma,1969.0,,1,10116.0,A,CHEMBL874592,50597,,N,Intermediate,,BAO_0000218
9320,,1,Percentage converted to BMS-191011 after 30 min incubation in rat plasma at 37 degree C,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626975,50597,,N,Intermediate,,BAO_0000218
9321,,1,Percentage converted to BMS-191011 after 30 min incubation in rat plasma at 37 degree C; Converted to an unknown compound,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626976,50597,,N,Intermediate,,BAO_0000218
9322,,1,Percentage converted to BMS-191011 after 30 min incubation in rat plasma at 37 degree C; Not determined,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626977,50597,,N,Intermediate,,BAO_0000218
9323,,1,Percentage converted to BMS-191011 after 30 min incubation in rat plasma at 37 degree C; Not tested,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626978,50597,,N,Intermediate,,BAO_0000218
9324,,1,PK study was carried to determine the relative absorption ranking in rat.,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626979,50597,,N,Intermediate,,BAO_0000218
9325,,1,Maximum plasma concentration in Rat at a oral dose of 5 mg/kg,Rattus norvegicus,,,Plasma,1969.0,,1,10116.0,A,CHEMBL626980,50597,,N,Intermediate,,BAO_0000218
9326,,1,"Distribution of the radioiodinated compound expressed as percent dose per gram, in blood of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.57-0.75 % dose/g",Rattus norvegicus,,,Blood,178.0,,1,10116.0,A,CHEMBL626981,50597,,N,Intermediate,,BAO_0000218
9327,,1,"Distribution of the radioiodinated compound expressed as percent dose per gram, in blood of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.06-0.63 % dose/g",Rattus norvegicus,,,Blood,178.0,,1,10116.0,A,CHEMBL626982,50597,,N,Intermediate,,BAO_0000218
9328,,1,"Distribution of the radioiodinated compound expressed as percent dose per gram, in blood of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.40-0.55 % dose/g",Rattus norvegicus,,,Blood,178.0,,1,10116.0,A,CHEMBL626983,50597,,N,Intermediate,,BAO_0000218
9329,,1,"Distribution of the radioiodinated compound expressed as percent dose per gram, in blood of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.28-0.37% dose/g",Rattus norvegicus,,,Blood,178.0,,1,10116.0,A,CHEMBL622522,50597,,N,Intermediate,,BAO_0000218
9330,,1,"Distribution of the radioiodinated compound expressed as percent dose per gram, in blood of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.56-0.74 % dose/g",Rattus norvegicus,,,Blood,178.0,,1,10116.0,A,CHEMBL622523,50597,,N,Intermediate,,BAO_0000218
9331,,1,"Distribution of the radioiodinated compound expressed as percent dose per gram, in blood of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from % dose/g",Rattus norvegicus,,,Blood,178.0,,1,10116.0,A,CHEMBL622524,50597,,N,Intermediate,,BAO_0000218
9332,,1,"Distribution of the radioiodinated compound expressed as percent dose per gram, in brain of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 2.20-2.85 % dose/g",Rattus norvegicus,,,Brain,955.0,,1,10116.0,A,CHEMBL622525,50597,,N,Intermediate,,BAO_0000218
9333,,1,"Distribution of the radioiodinated compound expressed as percent dose per gram, in brain of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.16-1.76 % dose/g",Rattus norvegicus,,,Brain,955.0,,1,10116.0,A,CHEMBL622526,50597,,N,Intermediate,,BAO_0000218
9334,,1,"Distribution of the radioiodinated compound expressed as percent dose per gram, in brain of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 1.96-3.72 % dose/g",Rattus norvegicus,,,Brain,955.0,,1,10116.0,A,CHEMBL619849,50597,,N,Intermediate,,BAO_0000218
