assays_ASSI,assays_CI,assays_CURAB,assays_TII,assays_ASSSUBCEFRAC,assays_ASSTY,assays_SASSI,assays_ASSTI,assays_ASORG,assays_VARI,assays_CONFSCO,assays_DOI,assays_SRI,assays_BFO,assays_CHI,assays_ASST,assays_ASTI,assays_ASCET,assays_T,assays_RELATITY
10244,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4426,1,BAO_0000218,CHEMBL626751,,,,50597,N
10245,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4426,1,BAO_0000218,CHEMBL626913,,,,50597,N
10246,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5041,1,BAO_0000218,CHEMBL626914,,,,50597,N
10247,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5041,1,BAO_0000218,CHEMBL626915,,,,50597,N
10248,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,1500,1,BAO_0000218,CHEMBL626916,,,,50597,N
10249,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,1500,1,BAO_0000218,CHEMBL626917,,,,50597,N
10250,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17409,1,BAO_0000218,CHEMBL626918,,,,50597,N
10251,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17409,1,BAO_0000218,CHEMBL626919,,,,50597,N
10252,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,2959,1,BAO_0000218,CHEMBL626920,,,,50597,N
10253,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,13501,1,BAO_0000218,CHEMBL621976,,,,50597,N
10254,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6567,1,BAO_0000218,CHEMBL877599,,,,50597,N
10255,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6571,1,BAO_0000218,CHEMBL621977,,,,50597,N
10256,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6715,1,BAO_0000218,CHEMBL621978,,,,50597,N
10257,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6715,1,BAO_0000218,CHEMBL621979,,,,50597,N
10258,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,2932,1,BAO_0000218,CHEMBL621980,,,,50597,N
10259,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4171,1,BAO_0000218,CHEMBL621981,,,,50597,N
10260,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17509,1,BAO_0000218,CHEMBL621982,,,,50597,N
10261,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17509,1,BAO_0000218,CHEMBL882953,,,,50597,N
10262,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4527,1,BAO_0000218,CHEMBL621983,,,,50597,N
10263,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4026,1,BAO_0000218,CHEMBL621984,,,,50597,N
10264,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6659,1,BAO_0000218,CHEMBL621985,,,,50597,N
10265,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6659,1,BAO_0000218,CHEMBL621986,,,,50597,N
10266,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6659,1,BAO_0000218,CHEMBL621987,,,,50597,N
10267,,Intermediate,,,F,,10116.0,Rattus norvegicus,,1,6659,1,BAO_0000218,CHEMBL877600,,,,50597,N
10268,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6659,1,BAO_0000218,CHEMBL621988,,,,50597,N
10269,,Intermediate,,,F,,10116.0,Rattus norvegicus,,1,6659,1,BAO_0000218,CHEMBL621989,,,,50597,N
10270,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6597,1,BAO_0000218,CHEMBL621990,,,,50597,N
10271,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,1202,1,BAO_0000218,CHEMBL621991,,,,50597,N
10272,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,1202,1,BAO_0000218,CHEMBL621992,,,,50597,N
10273,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,1202,1,BAO_0000218,CHEMBL621993,,,,50597,N
10274,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,1202,1,BAO_0000218,CHEMBL621994,,,,50597,N
10275,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5207,1,BAO_0000218,CHEMBL621995,,,,50597,N
10276,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5970,1,BAO_0000218,CHEMBL621996,,,,50597,N
10277,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17538,1,BAO_0000218,CHEMBL621997,,,,50597,N
10278,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17538,1,BAO_0000218,CHEMBL621998,,,,50597,N
10279,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,1466,1,BAO_0000218,CHEMBL621999,,,,50597,N
10280,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,2879,1,BAO_0000218,CHEMBL622000,,,,50597,N
10281,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,2879,1,BAO_0000218,CHEMBL622001,,,,50597,N
10282,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,2879,1,BAO_0000218,CHEMBL622002,,,,50597,N
10283,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,3777,1,BAO_0000218,CHEMBL622003,,,,50597,N
10284,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,3777,1,BAO_0000218,CHEMBL877601,,,,50597,N
10285,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,3777,1,BAO_0000218,CHEMBL624871,,,,50597,N
10286,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,3777,1,BAO_0000218,CHEMBL622004,,,,50597,N
10287,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5423,1,BAO_0000218,CHEMBL882954,,,,50597,N
10288,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,16365,1,BAO_0000218,CHEMBL622005,,,,50597,N
10289,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,16365,1,BAO_0000218,CHEMBL622006,,,,50597,N
10290,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4239,1,BAO_0000218,CHEMBL622007,,,,50597,N
10291,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5438,1,BAO_0000218,CHEMBL622008,,,,50597,N
10292,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5334,1,BAO_0000218,CHEMBL622009,,,,50597,N
10293,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5334,1,BAO_0000218,CHEMBL622010,,,,50597,N
10294,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4199,1,BAO_0000218,CHEMBL622011,,,,50597,N
10295,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4199,1,BAO_0000218,CHEMBL622012,,,,50597,N
10296,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4199,1,BAO_0000218,CHEMBL622013,,,,50597,N
10297,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4890,1,BAO_0000218,CHEMBL622014,,,,50597,N
10298,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,2792,1,BAO_0000218,CHEMBL624749,,,,50597,N
10299,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5529,1,BAO_0000218,CHEMBL624750,,,,50597,N
10300,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6685,1,BAO_0000218,CHEMBL624751,,,,50597,N
10301,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6685,1,BAO_0000218,CHEMBL624752,,,,50597,N
10302,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6685,1,BAO_0000218,CHEMBL624753,,,,50597,N
10303,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6005,1,BAO_0000218,CHEMBL624754,,,,50597,N
10304,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6410,1,BAO_0000218,CHEMBL624755,,,,50597,N
10305,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6410,1,BAO_0000218,CHEMBL624756,,,,50597,N
10306,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6103,1,BAO_0000218,CHEMBL624757,,,,50597,N
10307,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6410,1,BAO_0000218,CHEMBL624758,,,,50597,N
10308,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6410,1,BAO_0000218,CHEMBL622270,,,,50597,N
10309,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5353,1,BAO_0000218,CHEMBL622271,,,,50597,N
10310,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4727,1,BAO_0000218,CHEMBL622272,,,,50597,N
10311,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17804,1,BAO_0000218,CHEMBL622273,,,,50597,N
10312,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5809,1,BAO_0000218,CHEMBL622274,,,,50597,N
10313,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17804,1,BAO_0000218,CHEMBL622275,,,,50597,N
10314,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,3634,1,BAO_0000218,CHEMBL622276,,,,50597,N
10315,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,3341,1,BAO_0000218,CHEMBL622277,,,,50597,N
10316,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,2690,1,BAO_0000218,CHEMBL622278,,,,50597,N
10317,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,3184,1,BAO_0000218,CHEMBL622279,,,,50597,N
10318,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,740,1,BAO_0000218,CHEMBL622280,,,,50597,N
10319,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,1806,1,BAO_0000218,CHEMBL624083,,,,50597,N
10320,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4891,1,BAO_0000218,CHEMBL624084,,,,50597,N
10321,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,3634,1,BAO_0000218,CHEMBL624085,,,,50597,N
10322,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,64,1,BAO_0000218,CHEMBL624086,,,,50597,N
10323,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4839,1,BAO_0000218,CHEMBL624087,,,,50597,N
10324,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,1094,1,BAO_0000218,CHEMBL624088,,,,50597,N
10325,,Intermediate,,,A,,9544.0,Macaca mulatta,,0,5005,1,BAO_0000218,CHEMBL624089,,,,22224,U
10326,,Intermediate,,,A,,10116.0,Rattus norvegicus,,0,5005,1,BAO_0000218,CHEMBL624090,,,,22224,U
10327,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4687,1,BAO_0000218,CHEMBL624091,,,,50597,N
10328,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17804,1,BAO_0000218,CHEMBL624092,,,,50597,N
10329,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5974,1,BAO_0000218,CHEMBL624093,,,,50597,N
10330,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5974,1,BAO_0000218,CHEMBL624094,,,,50597,N
10331,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5974,1,BAO_0000218,CHEMBL624095,,,,50597,N
10332,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5974,1,BAO_0000218,CHEMBL624096,,,,50597,N
10333,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,1088,1,BAO_0000218,CHEMBL624097,,,,50597,N
10334,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,1742,1,BAO_0000218,CHEMBL624098,,,,50597,N
10335,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4689,1,BAO_0000218,CHEMBL874392,,,,50597,N
10336,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,2463,1,BAO_0000218,CHEMBL624099,,,,50597,N
10337,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5654,1,BAO_0000218,CHEMBL624100,,,,50597,N
10338,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5654,1,BAO_0000218,CHEMBL624101,,,,50597,N
10339,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6874,1,BAO_0000218,CHEMBL624102,,,,50597,N
10340,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5633,1,BAO_0000218,CHEMBL624103,,,,50597,N
10341,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5496,1,BAO_0000218,CHEMBL624104,,,,50597,N
10342,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,2358,1,BAO_0000218,CHEMBL624105,,,,50597,N
10343,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,16456,1,BAO_0000218,CHEMBL624106,,,,50597,N
10344,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5302,1,BAO_0000218,CHEMBL624107,,,,50597,N
10345,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5302,1,BAO_0000218,CHEMBL623943,,,,50597,N
10346,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5302,1,BAO_0000218,CHEMBL623944,,,,50597,N
10347,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL623945,,,,50597,N
10348,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL623946,,,,50597,N
10349,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL623947,,,,50597,N
10350,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL623948,,,,50597,N
10351,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL623949,,,,50597,N
10352,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL623950,,,,50597,N
10353,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL874398,,,,50597,N
10354,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL623951,,,,50597,N
10355,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL623952,,,,50597,N
10356,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL623953,,,,50597,N
10357,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL623954,,,,50597,N
10358,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL623955,,,,50597,N
10359,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL623956,,,,50597,N
10360,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL627807,,,,50597,N
10361,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL627808,,,,50597,N
10362,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL627809,,,,50597,N
10363,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL627810,,,,50597,N
10364,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL627811,,,,50597,N
10365,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL627812,,,,50597,N
10366,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL627813,,,,50597,N
10367,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL627814,,,,50597,N
10368,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL875336,,,,50597,N
10369,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL627815,,,,50597,N
10370,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL627816,,,,50597,N
10371,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL627817,,,,50597,N
10372,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL627818,,,,50597,N
10373,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL627819,,,,50597,N
10374,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL627820,,,,50597,N
10375,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL627821,,,,50597,N
10376,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL628464,,,,50597,N
10377,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL626239,,,,50597,N
10378,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL626240,,,,50597,N
10379,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL626241,,,,50597,N
10380,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL626242,,,,50597,N
10381,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL626243,,,,50597,N
10382,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL626244,,,,50597,N
10383,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL626907,,,,50597,N
10384,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL626908,,,,50597,N
10385,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL626909,,,,50597,N
10386,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,11020,1,BAO_0000218,CHEMBL626910,,,,50597,N
10387,,Intermediate,,,F,,10116.0,Rattus norvegicus,,1,7449,1,BAO_0000218,CHEMBL875342,,,,50597,N
10388,,Intermediate,,,F,,10116.0,Rattus norvegicus,,1,7449,1,BAO_0000218,CHEMBL626911,,,,50597,N
10389,,Intermediate,,,F,,10116.0,Rattus norvegicus,,1,7449,1,BAO_0000218,CHEMBL626912,,,,50597,N
10390,,Intermediate,,,F,,10116.0,Rattus norvegicus,,1,7449,1,BAO_0000218,CHEMBL627065,,,,50597,N
10391,,Intermediate,1088.0,,A,,10116.0,Rattus norvegicus,,1,3172,1,BAO_0000218,CHEMBL627066,,Urine,,50597,N
10392,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,16456,1,BAO_0000218,CHEMBL627067,,,,50597,N
10393,,Autocuration,2385.0,,A,,8656.0,ratrat,,0,10839,1,BAO_0000218,CHEMBL627068,,Muscle tissue,,22224,U
10394,,Autocuration,2385.0,,A,,8656.0,ratrat,,0,10839,1,BAO_0000218,CHEMBL627069,,Muscle tissue,,22224,U
10395,,Autocuration,,,A,,9940.0,Ovis aries,,0,5334,1,BAO_0000218,CHEMBL627070,,,,22224,U
10396,,Autocuration,,,A,,9940.0,Ovis aries,,0,5334,1,BAO_0000218,CHEMBL627071,,,,22224,U
10397,,Autocuration,,,A,,9940.0,Ovis aries,,0,5334,1,BAO_0000218,CHEMBL627072,,,,22224,U
10398,,Autocuration,,,A,,9940.0,Ovis aries,,0,5334,1,BAO_0000218,CHEMBL627073,,,,22224,U
10399,,Autocuration,,,A,,9940.0,Ovis aries,,0,5334,1,BAO_0000218,CHEMBL625387,,,,22224,U
10400,,Autocuration,,,A,,9940.0,Ovis aries,,0,5334,1,BAO_0000218,CHEMBL625388,,,,22224,U
10401,,Autocuration,1969.0,,A,,9940.0,Ovis aries,,0,5334,1,BAO_0000218,CHEMBL625389,,Plasma,,22224,U
10402,,Autocuration,1969.0,,A,,9940.0,Ovis aries,,0,5334,1,BAO_0000218,CHEMBL875343,,Plasma,,22224,U
10403,,Intermediate,,,A,,8570.0,Serpentes,,1,1735,1,BAO_0000218,CHEMBL876795,,,,50497,N
10404,,Intermediate,,,A,,8570.0,Serpentes,,1,1469,1,BAO_0000218,CHEMBL626552,,,,50497,N
10405,,Intermediate,,,A,,8570.0,Serpentes,,1,1336,1,BAO_0000218,CHEMBL626553,,,,50497,N
10406,,Autocuration,1969.0,,A,,9606.0,Homo sapiens,,0,12403,1,BAO_0000366,CHEMBL626554,,Plasma,,22224,U
10407,,Intermediate,1088.0,,A,,10116.0,Rattus norvegicus,,1,8151,1,BAO_0000218,CHEMBL626555,,Urine,,50597,N
10408,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8004,1,BAO_0000218,CHEMBL626556,,,,50597,N
10409,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8004,1,BAO_0000218,CHEMBL626557,,,,50597,N
10410,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8004,1,BAO_0000218,CHEMBL626558,,,,50597,N
10411,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8004,1,BAO_0000218,CHEMBL626559,,,,50597,N
10412,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8004,1,BAO_0000218,CHEMBL626560,,,,50597,N
10413,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8004,1,BAO_0000218,CHEMBL876803,,,,50597,N
10414,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8004,1,BAO_0000218,CHEMBL627964,,,,50597,N
10415,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8004,1,BAO_0000218,CHEMBL627965,,,,50597,N
10416,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8004,1,BAO_0000218,CHEMBL627966,,,,50597,N
10417,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8004,1,BAO_0000218,CHEMBL627967,,,,50597,N
10418,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8004,1,BAO_0000218,CHEMBL627968,,,,50597,N
10419,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8004,1,BAO_0000218,CHEMBL627969,,,,50597,N
10420,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8004,1,BAO_0000218,CHEMBL627970,,,,50597,N
10421,,Intermediate,178.0,,A,,10116.0,Rattus norvegicus,,1,8004,1,BAO_0000218,CHEMBL627971,,Blood,,50597,N
10422,,Intermediate,178.0,,A,,10116.0,Rattus norvegicus,,1,8004,1,BAO_0000218,CHEMBL627972,,Blood,,50597,N
10423,,Expert,,,B,,9606.0,Homo sapiens,,9,15917,1,BAO_0000357,CHEMBL856029,,,,180,D
10424,,Expert,,,B,,9913.0,Bos taurus,,8,12396,1,BAO_0000019,CHEMBL627973,,,,11591,H
10425,,Autocuration,,,A,,,,,0,7065,1,BAO_0000019,CHEMBL627974,,,,22224,U
10426,,Autocuration,,,A,,,,,0,7065,1,BAO_0000019,CHEMBL627975,,,,22224,U
10427,,Autocuration,,,A,,,,,0,7065,1,BAO_0000019,CHEMBL627976,,,,22224,U
10428,,Autocuration,,,A,,,,,0,7065,1,BAO_0000019,CHEMBL627977,,,,22224,U
10429,,Autocuration,,,A,,,,,0,7065,1,BAO_0000019,CHEMBL627978,,,,22224,U
10430,,Autocuration,,,A,,,,,0,12415,1,BAO_0000019,CHEMBL627979,,,,22224,U
10431,,Autocuration,,,A,,,,,0,10256,1,BAO_0000019,CHEMBL876804,,,,22224,U
10432,,Autocuration,,,A,,,,,0,7991,1,BAO_0000019,CHEMBL627980,,,,22224,U
10433,,Intermediate,,,A,,10141.0,Cavia porcellus,,1,14342,1,BAO_0000218,CHEMBL627981,,,,50512,N
10434,,Intermediate,,,A,,10141.0,Cavia porcellus,,1,14342,1,BAO_0000218,CHEMBL627982,,,,50512,N
10435,,Intermediate,,,A,,10141.0,Cavia porcellus,,1,14342,1,BAO_0000218,CHEMBL627983,,,,50512,N
10436,,Intermediate,2116.0,,A,,10141.0,Cavia porcellus,,1,14342,1,BAO_0000218,CHEMBL627984,,Ileum,,50512,N
10437,,Autocuration,,,P,,,,,0,6047,1,BAO_0000100,CHEMBL627985,,,,22229,U
10438,,Autocuration,,,A,,,,,0,17269,1,BAO_0000019,CHEMBL627986,,,,22224,U
10439,,Autocuration,,,A,,,,,0,10026,1,BAO_0000019,CHEMBL627987,,,,22224,U
10440,,Autocuration,,,A,,,,,0,14583,1,BAO_0000019,CHEMBL627988,,,,22224,U
10441,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,2661,1,BAO_0000218,CHEMBL627989,,,,50597,N
10442,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,2661,1,BAO_0000218,CHEMBL627990,,,,50597,N
10443,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4029,1,BAO_0000218,CHEMBL876805,,,,50597,N
10444,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17735,1,BAO_0000218,CHEMBL627991,,,,50597,N
10445,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4576,1,BAO_0000218,CHEMBL627992,,,,50597,N
10446,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17582,1,BAO_0000218,CHEMBL627993,,,,50597,N
10447,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17651,1,BAO_0000218,CHEMBL622817,,,,50597,N
10448,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17651,1,BAO_0000218,CHEMBL622818,,,,50597,N
10449,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17670,1,BAO_0000218,CHEMBL622819,,,,50597,N
10450,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,5045,1,BAO_0000218,CHEMBL872267,,,,50597,N
10451,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,1696,1,BAO_0000218,CHEMBL622820,,,,50597,N
10452,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17764,1,BAO_0000218,CHEMBL622821,,,,50597,N
10453,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6448,1,BAO_0000218,CHEMBL622822,,,,50597,N
10454,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6596,1,BAO_0000218,CHEMBL622823,,,,50597,N
10455,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17547,1,BAO_0000218,CHEMBL622824,,,,50597,N
10456,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17771,1,BAO_0000218,CHEMBL622825,,,,50597,N
10457,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6495,1,BAO_0000218,CHEMBL622901,,,,50597,N
10458,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4558,1,BAO_0000218,CHEMBL622902,,,,50597,N
10459,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17596,1,BAO_0000218,CHEMBL621844,,,,50597,N
10460,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,6827,1,BAO_0000218,CHEMBL621845,,,,50597,N
10461,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,4026,1,BAO_0000218,CHEMBL621846,,,,50597,N
10462,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,10,1,BAO_0000218,CHEMBL621847,,,,50597,N
10463,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17717,1,BAO_0000218,CHEMBL877609,,,,50597,N
10464,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17717,1,BAO_0000218,CHEMBL621848,,,,50597,N
