variant_id,doc_id,confidence_score,bao_format,description,tid,assay_test_type,assay_tissue,chembl_id,curated_by,assay_tax_id,assay_subcellular_fraction,relationship_type,assay_category,assay_type,assay_id,assay_strain,cell_id,assay_organism,src_id,src_assay_id,tissue_id,assay_cell_type
,1414,8,BAO_0000219,Ability to bind to 5-hydroxytryptamine 1A receptor subtype from cloned human expressed in Ha7 cells,51,In vitro,,CHEMBL616215,Expert,,,H,,B,1012,,,,1,,,
,12861,8,BAO_0000357,Binding activity radioligand.,51,,,CHEMBL616216,Autocuration,,,H,,B,1013,,,,1,,,
,12861,8,BAO_0000019,Binding activity against 5-hydroxytryptamine 3 receptor from rat cortex homogenate using [3H]-Q-ICS 205-930 as radioligand.,51,,,CHEMBL616217,Autocuration,,,H,,B,1014,,,,1,,,
,5104,8,BAO_0000357,Binding affinity for human cloned 5-hydroxytryptamine 1A receptor,51,,,CHEMBL616218,Autocuration,,,H,,B,1015,,,,1,,,
,5105,8,BAO_0000357,Binding affinity for human cloned 5-hydroxytryptamine 1A receptor,51,,,CHEMBL616219,Autocuration,,,H,,B,1016,,,,1,,,
,16312,8,BAO_0000357,binding affinity towards human recombinant 5-hydroxytryptamine 1A receptor,51,,,CHEMBL616220,Autocuration,,,H,,B,1017,,,,1,,,
,15180,9,BAO_0000357,Displacement of [3H]8-hydroxy-2-(di-n-propylamino)tetralin from human 5-hydroxytryptamine 1A receptor,51,,,CHEMBL833493,Expert,9606.0,,D,,B,1018,,,Homo sapiens,1,,,
,5033,8,BAO_0000357,Ability to displace the radioligand [3H]-8-OH-DPAT from human 5-hydroxytryptamine 1A receptor,51,,,CHEMBL616221,Autocuration,,,H,,B,1019,,,,1,,,
,16909,9,BAO_0000219,Affinity constant on CHO cells expressing Human recombinant 5-hydroxytryptamine receptor 1A,51,,,CHEMBL616222,Expert,9606.0,,D,,B,1020,,449.0,Homo sapiens,1,,,CHO
,2590,8,BAO_0000019,Antagonistic affinity against cloned human 5-hydroxytryptamine 1A receptor,51,,,CHEMBL616223,Autocuration,,,H,,F,1021,,,,1,,,
,2590,8,BAO_0000019,Antagonistic affinity against cloned human 5-hydroxytryptamine 1A receptor; Not determined,51,,,CHEMBL616224,Autocuration,,,H,,F,1022,,,,1,,,
,16394,8,BAO_0000019,Binding affinity at human 5-hydroxytryptamine 1A receptor by inhibition of [3H]8-OH-DPAT binding in Chinese hamster ovary cell line,51,,,CHEMBL616225,Expert,,,H,,B,1023,,,,1,,,
,4540,9,BAO_0000219,Binding affinity to human cloned 5-hydroxytryptamine 1A receptor in HEK 293 cells using [3H]-8-OH- DPAT as radioligand,51,,,CHEMBL616226,Expert,9606.0,,D,,B,1024,,722.0,Homo sapiens,1,,,HEK293
,17296,8,BAO_0000219,Binding affinity against 5-hydroxytryptamine 1A human cloned receptors in HEK293 cells,51,,,CHEMBL616227,Autocuration,,,H,,B,1025,,722.0,,1,,,HEK293
,17296,8,BAO_0000219,Binding affinity against 5-hydroxytryptamine 1A human cloned receptors in HEK293 cells using [3H]8-OH-DPAT as radioligand,51,,,CHEMBL616228,Autocuration,,,H,,B,1026,,722.0,,1,,,HEK293
,15779,8,BAO_0000219,Binding affinity towards 5-hydroxytryptamine 1A receptor (human cloned receptor) in HEK293 cells using [3H]8-OH-DPAT as radioligand;,51,,,CHEMBL616229,Autocuration,,,H,,B,1027,,722.0,,1,,,HEK293
,15779,8,BAO_0000219,Binding affinity towards 5-hydroxytryptamine 1A receptor (human cloned receptor) in HEK293 cells using [3H]8-OH-DPAT as radioligand; ND means no data,51,,,CHEMBL616230,Autocuration,,,H,,B,1028,,722.0,,1,,,HEK293
,15779,8,BAO_0000219,Binding affinity towards 5-hydroxytryptamine 1A receptor (human cloned receptor) in HEK293 cells using [3H]8-OH-DPAT as radioligand;ND means no data.,51,,,CHEMBL616231,Autocuration,,,H,,B,1029,,722.0,,1,,,HEK293
,6166,8,BAO_0000357,Binding affinity towards 5-hydroxytryptamine 1A receptor in human using [3H]8-OH-DPAT as radioligand,51,,,CHEMBL616232,Autocuration,,,H,,B,1030,,,,1,,,
,15779,8,BAO_0000219,Binding affinity towards 5-hydroxytryptamine 1A receptor (human cloned receptor) in HEK293 cells using [3H]8-OH-DPAT as radioligand;,51,,,CHEMBL616233,Autocuration,,,H,,B,1031,,722.0,,1,,,HEK293
,4199,8,BAO_0000219,Compound was evaluated for binding affinity against human cloned 5-hydroxytryptamine 1A receptor in HEK 293 cells using [3H]8-OH-DPAT as the radioligand,51,,,CHEMBL857973,Autocuration,,,H,,B,1032,,722.0,,1,,,HEK293
,15316,8,BAO_0000219,Compound was evaluated for its ability to displace [3H]8-OH-DPAT binding from human 5-hydroxytryptamine 1A receptor in mammalian cells,51,,,CHEMBL616234,Autocuration,,,H,,B,1033,,,,1,,,
,14875,8,BAO_0000357,Compound was tested for binding affinity against human 5-hydroxytryptamine 1A receptor,51,,,CHEMBL616235,Autocuration,,,H,,B,1034,,,,1,,,
,14727,8,BAO_0000219,Binding affinity at human cloned 5-hydroxytryptamine 1A receptor expressed in HeLa cells by [3H]8-hydroxy-2-(di-n-propylamino)tetraline displacement.,51,,,CHEMBL616236,Expert,,,H,,B,1035,,308.0,,1,,,HeLa
,14727,8,BAO_0000019,Binding affinity at native 5-hydroxytryptamine 1A receptor in rat by [3H]8-hydroxy-2-(di-n-propylamino)tetraline displacement.,51,,,CHEMBL616237,Expert,,,H,,B,1036,,,,1,,,
,15146,8,BAO_0000219,Compound was tested for its binding affinity against 5-hydroxytryptamine 1A receptor in human cloned receptors in HEK 293 cells using [3H]8-OH-DPAT,51,,,CHEMBL616238,Autocuration,,,H,,B,1037,,722.0,,1,,,HEK293
,5213,8,BAO_0000219,Compound was tested for its binding affinity for human cloned 5-hydroxytryptamine 1A receptor in HEK 293 using [3H]5-CT as a radioligand,51,,,CHEMBL616239,Autocuration,,,H,,B,1038,,722.0,,1,,,HEK293
,16429,8,BAO_0000219,In vitro binding affinity at human recombinant 5-hydroxytryptamine 1A receptor in mammalian cells using 3[H]8-OH-DPAT as the radioligand,51,,,CHEMBL616240,Autocuration,,,H,,B,1039,,,,1,,,
,15042,9,BAO_0000219,The binding affinity was evaluated on cloned human 5-hydroxytryptamine 1A receptor expressed in HeLa cells by using DPAT as radioligand.,51,,,CHEMBL616241,Expert,9606.0,,D,,B,1040,,308.0,Homo sapiens,1,,,HeLa
,14818,8,BAO_0000219,The compound was tested for its binding affinity towards cloned human 5-hydroxytryptamine 1A receptor in HEK 293 cells using [3H]8-OH-DPAT.,51,,,CHEMBL616242,Autocuration,,,H,,B,1041,,722.0,,1,,,HEK293
,4829,8,BAO_0000219,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 1A receptor in HEK293 cells, using [3H]8-OH-DPAT as radioligand",51,,,CHEMBL616243,Autocuration,,,H,,B,1042,,722.0,,1,,,HEK293
,17200,9,BAO_0000357,In vitro inhibitory concentration required against [3H]8-OH-DPAT binding to cloned human 5-hydroxytryptamine 1A receptor,51,,,CHEMBL616244,Expert,,,D,,B,1043,,,,1,,,
,13051,9,BAO_0000357,The compound was tested for binding affinity against cloned human 5-hydroxytryptamine 1A receptor,51,,,CHEMBL616245,Autocuration,9606.0,,D,,B,1044,,,Homo sapiens,1,,,
,5486,8,BAO_0000357,Binding affinity towards 5-HT1B receptor by the displacement of [3H]-5-CT] in human recombinant receptors in mammalian cell,106,,,CHEMBL616246,Autocuration,,,H,,B,1045,,,,1,,,
,5254,8,BAO_0000357,Binding affinity against 5-HT1D receptor,105,,,CHEMBL616247,Autocuration,,,H,,B,1046,,,,1,,,
,5254,8,BAO_0000357,Binding affinity against 5-hydroxytryptamine 1A receptor,105,,,CHEMBL616248,Autocuration,,,H,,B,1047,,,,1,,,
,15331,8,BAO_0000357,Affinity of compound towards 5-hydroxytryptamine 1A receptor was evaluated using radioligand binding technique,107,,,CHEMBL616249,Autocuration,,,H,,B,1048,,,,1,,,
,13506,8,BAO_0000357,Binding affinity against serotonin 5-hydroxytryptamine 1A receptor using radioligand [3H]8-OH-DPAT binding assay,10576,,,CHEMBL616250,Autocuration,9606.0,,H,,B,1049,,,Homo sapiens,1,,,
,15267,8,BAO_0000357,Inhibition of [3H]- 8-OH-DAPT binding against human recombinant 5-hydroxytryptamine 1A receptor,51,,,CHEMBL616251,Autocuration,,,H,,B,1050,,,,1,,,
,16616,8,BAO_0000218,Antagonist activity at 5-hydroxytryptamine 1A receptor against (+)-8-OH-DPAT induced hypothermia in mice 15 min after administration of the compound,11863,In vivo,,CHEMBL616252,Autocuration,,,H,,F,1051,,,,1,,,
,16616,8,BAO_0000218,Antagonist activity at 5-hydroxytryptamine 1A receptor against (+)-8-OH-DPAT induced hypothermia in mice 30 min after administration of the compound,11863,In vivo,,CHEMBL616253,Autocuration,,,H,,F,1052,,,,1,,,
,16616,8,BAO_0000218,Antagonist activity at 5-hydroxytryptamine 1A receptor against (+)-8-OH-DPAT induced hypothermia in mice 60 min after administration of the compound,11863,In vivo,,CHEMBL616254,Autocuration,,,H,,F,1053,,,,1,,,
,16616,9,BAO_0000218,Antagonist activity at 5-hydroxytryptamine 1A receptor against (+)-8-OH-DPAT induced hypothermia in mice at 10 mg/kg after 15 min,11863,,,CHEMBL616255,Expert,10090.0,,D,,F,1054,,,Mus musculus,1,,,
,16616,9,BAO_0000218,Antagonist activity at 5-hydroxytryptamine 1A receptor against (+)-8-OH-DPAT induced hypothermia in mice at 10 mg/kg after 30 min,11863,,,CHEMBL832872,Expert,10090.0,,D,,F,1055,,,Mus musculus,1,,,
,16616,9,BAO_0000218,Antagonist activity at 5-hydroxytryptamine 1A receptor against (+)-8-OH-DPAT induced hypothermia in mice at 10 mg/kg after 60 min,11863,,,CHEMBL616256,Expert,10090.0,,D,,F,1056,,,Mus musculus,1,,,
,16616,9,BAO_0000218,Antagonist activity at 5-hydroxytryptamine 1A receptor against (+)-8-OH-DPAT induced hypothermia in mice at 1 mg/kg after 15 min,11863,,,CHEMBL616257,Expert,10090.0,,D,,F,1057,,,Mus musculus,1,,,
,16616,9,BAO_0000218,Antagonist activity at 5-hydroxytryptamine 1A receptor against (+)-8-OH-DPAT induced hypothermia in mice at 1 mg/kg after 30 min,11863,,,CHEMBL616258,Expert,10090.0,,D,,F,1058,,,Mus musculus,1,,,
,16616,9,BAO_0000218,Antagonist activity at 5-hydroxytryptamine 1A receptor against (+)-8-OH-DPAT induced hypothermia in mice at 1 mg/kg after 60 min,11863,,,CHEMBL616384,Expert,10090.0,,D,,F,1059,,,Mus musculus,1,,,
,10297,8,BAO_0000221,Hill number was determined for inhibition of of [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor in mouse hippocampus,11863,,Hippocampus,CHEMBL616385,Autocuration,,,H,,B,1060,,,,1,,10000000.0,
,13704,8,BAO_0000357,Inhibitory activity against serotonin 5-hydroxytryptamine 1A receptor from mice.,11863,,,CHEMBL616386,Expert,,,H,,B,1061,,,,1,,,
,10297,9,BAO_0000221,Inhibitory activity towards 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT in mouse hippocampus,11863,,Hippocampus,CHEMBL616387,Expert,10090.0,,D,,B,1062,,,Mus musculus,1,,10000000.0,
,10297,8,BAO_0000221,Binding affinity towards 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT in mouse hippocampus; Not determined,11863,,Hippocampus,CHEMBL616388,Autocuration,,,H,,B,1063,,,,1,,10000000.0,
,10297,9,BAO_0000221,Binding affinity towards 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT in mouse hippocampus,11863,,Hippocampus,CHEMBL616389,Expert,10090.0,,D,,B,1064,,,Mus musculus,1,,10000000.0,
,10297,8,BAO_0000221,Binding affinity towards 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT in mouse hippocampus; Not determined,11863,,Hippocampus,CHEMBL616390,Autocuration,,,H,,B,1065,,,,1,,10000000.0,
,217,8,BAO_0000357,Compound was tested for binding affinity to 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as a radioligand,11863,,,CHEMBL616391,Autocuration,,,H,,B,1066,,,,1,,,
,10297,9,BAO_0000221,Hill number was determined for inhibition of of [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor in mouse hippocampus,11863,,Hippocampus,CHEMBL616392,Expert,10090.0,,D,,B,1067,,,Mus musculus,1,,10000000.0,
,4921,8,BAO_0000357,Ability to displace [3H]8-OH-DPAT radioligand from porcine 5-hydroxytryptamine 1A receptor,51,,,CHEMBL616393,Autocuration,9823.0,,H,,B,1068,,,Sus scrofa,1,,,
,4921,8,BAO_0000357,Ability to displace [3H]8-OH-DPAT radioligand from porcine 5-hydroxytryptamine 1A receptor; ND denotes not determined,51,,,CHEMBL616394,Autocuration,9823.0,,H,,B,1069,,,Sus scrofa,1,,,
,4996,8,BAO_0000019,Binding affinity of compound measured for 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT-labeled porcine brain homogenates,51,,,CHEMBL616395,Autocuration,9823.0,,H,,B,1070,,,Sus scrofa,1,,,
,12918,8,BAO_0000357,Compound was evaluated for the binding affinity at 5- HT1A receptor,51,,,CHEMBL616396,Autocuration,9823.0,,H,,B,1071,,,Sus scrofa,1,,,
,5333,8,BAO_0000019,Compound was tested in vitro for its ability to compete with [3H]8-OH-DPAT at 5-hydroxytryptamine 1A receptor in porcine brain homogenate,51,,,CHEMBL872907,Autocuration,9823.0,,H,,B,1072,,,Sus scrofa,1,,,
,4437,8,BAO_0000019,In vitro for its ability to displace [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor in porcine brain homogenate,51,,,CHEMBL616397,Autocuration,9823.0,,H,,B,1073,,,Sus scrofa,1,,,
,1742,8,BAO_0000019,Compound was tested for its ability to displace [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor in pig cortex,51,,,CHEMBL616398,Autocuration,9823.0,,H,,B,1074,,,Sus scrofa,1,,,
,16688,8,BAO_0000357,Displacement of [3H]- 8-OH-DPAT from porcine 5-hydroxytryptamine 1A receptor,51,,,CHEMBL616399,Expert,9823.0,,H,,B,1075,,,Sus scrofa,1,,,
,12861,8,BAO_0000357,Binding activity radioligand.,51,,,CHEMBL857065,Autocuration,9823.0,,H,,B,1076,,,Sus scrofa,1,,,
,12861,8,BAO_0000019,Binding activity against 5-hydroxytryptamine 1A receptor from pig cortex membrane using [3H]8-OH-DPAT-HT as radioligand.,51,,,CHEMBL616400,Expert,9823.0,,H,,B,1077,,,Sus scrofa,1,,,
,12861,8,BAO_0000019,Binding activity against 5-hydroxytryptamine 1A receptor from pig cortex membrane using [3H]8-OH-DPAT-HT as radioligand.,51,,,CHEMBL616401,Autocuration,9823.0,,H,,B,1078,,,Sus scrofa,1,,,
,12490,8,BAO_0000019,Displacement of [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor from pig cortex,10624,,,CHEMBL616402,Expert,,,H,,B,1079,,,,1,,,
,11828,8,BAO_0000019,Displacement of [3H]8-OH-DPAT from pig cortex 5-hydroxytryptamine 1A receptor,51,,,CHEMBL616403,Expert,9823.0,,H,,B,1080,,,Sus scrofa,1,,,
,11866,8,BAO_0000221,Binding affinity for 5-hydroxytryptamine 1A receptor in piglet hippocampus using [3H]8-OH-DPAT,51,,Hippocampus,CHEMBL616404,Autocuration,9823.0,,H,,B,1081,,,Sus scrofa,1,,10000000.0,
,12827,8,BAO_0000249,Binding affinity towards 5-hydroxytryptamine 1A receptor in pig frontal cortex membranes using [8H]-OH-DPAT,51,,,CHEMBL616405,Autocuration,9823.0,,H,,B,1082,,,Sus scrofa,1,,,
,12918,8,BAO_0000019,Binding affinity was evaluated by 5-hydroxytryptamine 1A receptor agonism in the pig cortex by displacing 8-OH-DPAT,51,,,CHEMBL616406,Autocuration,9823.0,,H,,B,1083,,,Sus scrofa,1,,,
,12919,8,BAO_0000019,Agonistic activity against 5-hydroxytryptamine 1A receptor in pig cortex using [3H]8-OH-DPAT,51,,,CHEMBL616407,Expert,9823.0,,H,,F,1084,,,Sus scrofa,1,,,
,13047,8,BAO_0000019,Binding affinity against 5-hydroxytryptamine 1 receptor using rabbit jugular vein assay in the presence of endothelium,51,,,CHEMBL616408,Autocuration,9986.0,,H,,B,1085,,,Oryctolagus cuniculus,1,,,
,15796,9,BAO_0000249,Inhibition activity against 5-hydroxytryptamine 1A receptor in rat hippocampus membranes using radio binding assays,10576,,,CHEMBL616409,Expert,10116.0,,D,,B,1086,,,Rattus norvegicus,1,,,
,3651,9,BAO_0000221,"Inhibition of [3H]8-hydroxy-2-dipropylamino-1,2,3,4-tetrahydronaphthalene binding to 5-hydroxytryptamine 1A receptor in hippocampus region of rat brain; Less active",10576,,Hippocampus,CHEMBL616410,Expert,10116.0,,D,,B,1087,,,Rattus norvegicus,1,,10000000.0,
,188,8,BAO_0000357,Tested for the effect on binding at 5-hydroxytryptamine 1A receptor; No activity,10576,,,CHEMBL616411,Autocuration,,,H,,B,1088,,,,1,,,
,16616,9,BAO_0000249,"Antagonist activity to stimulate binding of [35S]GTP-gamma-S, to 5-hydroxytryptamine 1A receptor in isolated rat hippocampal membranes",10576,,,CHEMBL616412,Expert,10116.0,Membranes,D,,F,1089,,,Rattus norvegicus,1,,,
,16616,9,BAO_0000249,"Inhibition of (+)-8-OH-DPAT stimulated [35S]GTP-gamma-S, binding in rat hippocampal membranes",10576,,Hippocampus,CHEMBL616413,Expert,10116.0,Membranes,D,,F,1090,,,Rattus norvegicus,1,,10000000.0,
,12306,8,BAO_0000221,The binding of [125I]MPPI ligand to 5-hydroxytryptamine 1A receptor of rat hippocampal homogenates,10576,,Hippocampus,CHEMBL616414,Autocuration,,,H,,B,1091,,,,1,,10000000.0,
,17167,9,BAO_0000221,Binding affinity for rat hippocampus 5-hydroxytryptamine 1A receptor by inhibition of [3H]8-OH-DPAT binding,10576,,Hippocampus,CHEMBL616415,Expert,10116.0,,D,,B,1092,,,Rattus norvegicus,1,,10000000.0,
,14776,8,BAO_0000019,Binding affinity measured at the 5-hydroxytryptamine 1A receptor by the inhibition of [3H]8-OH-DPAT binding to rat cortex using unlabeled buspirone for nonspecific binding.,10576,,,CHEMBL616416,Autocuration,,,H,,B,1093,,,,1,,,
,12158,8,BAO_0000357,Binding affinity of 5-hydroxytryptamine 1A receptor using [3H]-8-OH-DPAT as radioligand.,10576,,,CHEMBL616417,Expert,,,H,,B,1094,,,,1,,,
,13481,8,BAO_0000357,Binding affinity of [3H]- -8-OH-DPAT labelled towards Rat Hippocampal 5-hydroxytryptamine 1A receptor using radioligand binding assay,10576,,,CHEMBL616418,Autocuration,,,H,,B,1095,,,,1,,,
,13427,8,BAO_0000219,Binding affinity of [3H]-8-OH-DPAT towards 5-hydroxytryptamine 1A receptor in cloned mammalian receptor expressed in cultured cells or from rat whole brain.,10576,In vitro,,CHEMBL616419,Autocuration,,,H,,B,1096,,,,1,,,
,10210,8,BAO_0000357,Binding affinity of compound against 5-hydroxytryptamine 1A receptor binding site using radioligand [3H]8-OH-DPAT,10576,,,CHEMBL616420,Autocuration,,,H,,B,1097,,,,1,,,
,10205,8,BAO_0000249,Binding affinity of compound towards 5-HT 1A receptor by measuring ability to displace [3H]OH-DPAT from 5-hydroxytryptamine 1A receptor in rat striatal membranes,10576,,,CHEMBL616421,Autocuration,,Membranes,H,,B,1098,,,,1,,,
,10205,8,BAO_0000249,Binding affinity of compound towards 5-HT 1A receptor by measuring ability to displace [3H]OH-DPAT from 5-hydroxytryptamine 1A receptor in rat striatal membranes,10576,,,CHEMBL616422,Autocuration,,Membranes,H,,B,1099,,,,1,,,
,10205,8,BAO_0000249,Binding affinity of compound towards 5-hydroxytryptamine 1A receptor in rat striatal membranes by [3H]OH-DPAT displacement.,10576,,,CHEMBL616423,Expert,,Membranes,H,,B,1100,,,,1,,,
,12280,9,BAO_0000357,Binding affinity for 5-hydroxytryptamine 1A receptor with [3H]5-HT,10576,,,CHEMBL616424,Expert,10116.0,,D,,B,1101,,,Rattus norvegicus,1,,,
,17386,8,BAO_0000357,Binding affinity to the rat 5-hydroxytryptamine 1A receptor,10576,,,CHEMBL616425,Expert,,,H,,B,1102,,,,1,,,
,13654,8,BAO_0000357,Binding affinity was tested on 5-hydroxytryptamine 1A receptor using radioligand [3H]5-HT binding assay.,10576,,,CHEMBL616426,Expert,,,H,,B,1103,,,,1,,,
,14423,8,BAO_0000221,Binding affinity against 5-hydroxytryptamine 1A receptor from rat hippocampus using [3H]8-OH-DPAT as the radioligand.,10576,,Hippocampus,CHEMBL616427,Autocuration,,,H,,B,1104,,,,1,,10000000.0,
,15412,8,BAO_0000221,Binding affinity against 5-hydroxytryptamine 1A receptor of rat hippocampus tissue.,10576,,Hippocampus,CHEMBL616428,Autocuration,,,H,,B,1105,,,,1,,10000000.0,
,12073,8,BAO_0000221,Binding affinity by measuring displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor in rat hippocampus,10576,,Hippocampus,CHEMBL616290,Autocuration,,,H,,B,1106,,,,1,,10000000.0,
,4101,9,BAO_0000357,Displacement of [3H]8-OH-DPAT from rat striata 5-hydroxytryptamine 1A receptor,10576,,,CHEMBL616052,Expert,10116.0,,D,,B,1107,,,Rattus norvegicus,1,,,
,10062,8,BAO_0000357,Binding affinity in radioreceptor binding assay by using [3H]5-HT radioligand against 5-hydroxytryptamine 1A receptor,10576,,,CHEMBL616053,Autocuration,,,H,,B,1108,,,,1,,,
,6238,8,BAO_0000249,Binding affinity towards 5-HT 1A receptor in rat cerebral cortex membranes using [3H]8-OH-DPAT as radioligand,10576,,,CHEMBL616054,Autocuration,,,H,,B,1109,,,,1,,,
,16273,8,BAO_0000357,Binding affinity towards 5-hydroxytryptamine 1A receptor,10576,,,CHEMBL616055,Autocuration,,,H,,B,1110,,,,1,,,
,11139,8,BAO_0000357,Binding affinity towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand in competitive binding assay,10576,,,CHEMBL616056,Autocuration,,,H,,B,1111,,,,1,,,
,16796,8,BAO_0000019,Binding affinity towards 5-hydroxytryptamine 1A receptor from rat hippocampal membranes,10576,,,CHEMBL616057,Expert,,,H,,B,1112,,,,1,,,
,9548,9,BAO_0000221,Binding affinity towards 5-hydroxytryptamine 1A receptor in rat brain,10576,,Brain,CHEMBL616058,Expert,10116.0,,D,,B,1113,,,Rattus norvegicus,1,,955.0,
,10381,8,BAO_0000221,Binding affinity towards 5-hydroxytryptamine 1A receptor in rat brain,10576,,Brain,CHEMBL616059,Autocuration,,,H,,B,1114,,,,1,,955.0,
,13408,8,BAO_0000249,Binding affinity towards 5-hydroxytryptamine 1A receptor in rat hypocampus membrane using [3H]8-OH-DPAT as radioligand,10576,,,CHEMBL616060,Autocuration,,,H,,B,1115,,,,1,,,
