data_noleggio,cliente_id,data_pagamento,data_restituzione,ppersonale_id,ammontare,npersonale_id,pagamento_id,inventario_id,noleggio_id
2005-08-22 08:31:07,329,2005-08-22 08:31:07,2005-08-24 04:47:07,2,4.99,1,8905,2722,15011
2005-07-09 08:00:46,548,2005-07-09 08:00:46,2005-07-12 09:31:46,2,4.99,2,14718,1283,5138
2005-08-19 00:59:42,588,2005-08-19 00:59:42,2005-08-25 21:43:42,2,4.99,2,15758,435,12815
2005-07-10 04:04:29,203,2005-07-10 04:04:29,2005-07-14 04:31:29,2,5.99,1,5502,945,5579
2005-07-06 20:16:46,163,2005-07-06 20:16:46,2005-07-10 17:24:46,2,3.99,1,4428,125,3915
2005-06-16 18:52:12,49,2005-06-16 18:52:12,2005-06-25 13:55:12,2,6.99,1,1336,3325,1777
2005-08-01 01:04:15,597,2005-08-01 01:04:15,2005-08-01 19:31:15,1,0.99,2,15996,648,10214
2005-05-29 16:19:29,593,2005-05-29 16:19:29,2005-06-02 17:22:29,1,2.99,2,15873,2858,790
2005-08-19 03:33:47,555,2005-08-19 03:33:47,2005-08-23 21:55:47,1,4.99,1,14888,964,12883
2005-08-18 06:17:06,510,2005-08-18 06:17:06,2005-08-22 08:56:06,1,0.99,1,13754,90,12317
2005-08-21 06:34:41,566,2005-08-21 06:34:41,2005-08-28 10:53:41,1,3.99,2,15187,2652,14277
2005-07-11 03:27:01,235,2005-07-11 03:27:01,2005-07-16 06:42:01,1,2.99,2,6328,4147,6047
2005-07-27 21:59:15,304,2005-07-27 21:59:15,2005-07-31 19:54:15,2,4.99,2,8258,2635,7551
2005-08-21 15:56:39,473,2005-08-21 15:56:39,2005-08-23 21:40:39,2,0.99,1,12807,2814,14550
2005-08-19 01:15:47,316,2005-08-19 01:15:47,2005-08-22 05:32:47,2,2.99,2,8579,426,12823
2005-07-06 05:25:03,330,2005-07-06 05:25:03,2005-07-12 08:14:03,2,4.99,1,8914,2442,3603
2005-07-10 11:03:20,20,2005-07-10 11:03:20,2005-07-19 15:38:20,1,2.99,2,523,3719,5718
2005-06-18 14:57:49,384,2005-06-18 14:57:49,2005-06-26 18:23:49,1,7.99,2,10399,2796,2378
2005-07-09 14:55:07,351,2005-07-09 14:55:07,2005-07-12 10:05:07,1,0.99,2,9494,1177,5280
2005-07-10 01:46:29,573,2005-07-10 01:46:29,2005-07-18 00:41:29,2,9.99,2,15349,2622,5522
2005-07-06 22:07:33,288,2005-07-06 22:07:33,2005-07-10 19:31:33,1,3.99,2,7795,4117,3958
2005-06-19 22:06:06,292,2005-06-19 22:06:06,2005-06-25 22:30:06,1,3.99,1,7898,143,2838
2005-06-17 06:04:16,417,2005-06-17 06:04:16,2005-06-23 05:26:16,1,3.99,2,11273,4369,1921
2005-08-01 16:31:35,399,2005-08-01 16:31:35,2005-08-05 12:04:35,2,2.99,2,10798,2522,10654
2005-07-07 15:48:38,401,2005-07-07 15:48:38,2005-07-15 17:53:38,2,7.99,1,10838,3084,4292
2005-05-31 09:48:56,174,2005-05-31 09:48:56,2005-06-02 03:52:56,2,4.99,2,4719,469,1071
2005-07-30 22:29:13,377,2005-07-30 22:29:13,2005-08-05 20:55:13,2,3.99,2,10216,1679,9461
2005-06-18 18:30:26,454,2005-06-18 18:30:26,2005-06-21 18:36:26,1,2.99,1,12255,1799,2437
2005-07-31 01:11:53,268,2005-07-31 01:11:53,2005-08-07 02:49:53,2,3.99,1,7263,4550,9531
2005-08-19 05:17:30,416,2005-08-19 05:17:30,2005-08-21 09:24:30,1,4.99,1,11264,2295,12932
2005-07-07 06:09:11,403,2005-07-07 06:09:11,2005-07-08 09:17:11,2,4.99,2,10886,3911,4096
2005-08-19 16:43:41,261,2005-08-19 16:43:41,2005-08-20 21:17:41,2,4.99,1,7065,1001,13245
2005-07-06 22:59:16,318,2005-07-06 22:59:16,2005-07-11 22:30:16,2,2.99,1,8617,4282,3974
2005-08-17 18:26:22,17,2005-08-17 18:26:22,2005-08-19 14:34:22,2,4.99,2,462,3012,11990
2005-08-20 05:23:34,526,2005-08-20 05:23:34,2005-08-23 02:45:34,2,0.99,1,14174,4419,13580
2005-07-06 07:08:17,452,2005-07-06 07:08:17,2005-07-13 12:30:17,2,3.99,1,12203,190,3638
2005-08-02 10:55:03,557,2005-08-02 10:55:03,2005-08-07 10:43:03,1,0.99,1,14926,3127,11181
2005-06-15 15:03:15,253,2005-06-15 15:03:15,2005-06-19 16:50:15,2,1.99,1,6813,4372,1378
2005-08-21 13:31:07,101,2005-08-21 13:31:07,2005-08-23 17:06:07,1,0.99,1,2732,2821,14476
2005-08-01 03:39:57,420,2005-08-01 03:39:57,2005-08-05 02:05:57,2,4.99,2,11365,2056,10291
2005-08-21 21:01:19,29,2005-08-21 21:01:19,2005-08-22 15:13:19,1,4.99,2,814,4329,14703
2005-06-21 11:55:42,57,2005-06-21 11:55:42,2005-06-22 07:19:42,1,0.99,2,1571,2528,3357
2005-08-18 16:56:20,119,2005-08-18 16:56:20,2005-08-25 11:50:20,2,3.99,2,3210,2769,12603
2005-08-20 19:33:21,180,2005-08-20 19:33:21,2005-08-24 20:55:21,1,2.99,1,4909,142,13994
2005-06-16 04:08:16,365,2005-06-16 04:08:16,2005-06-23 07:57:16,1,6.99,1,9861,3397,1578
2005-08-18 10:14:52,470,2005-08-18 10:14:52,2005-08-26 13:16:52,2,8.99,2,12717,1014,12423
2005-06-15 03:38:49,168,2005-06-15 03:38:49,2005-06-17 22:30:49,2,4.99,1,4550,2799,1222
2005-08-22 16:32:23,489,2005-08-22 16:32:23,2005-08-27 16:08:23,1,0.99,1,13207,3276,15205
2005-08-21 19:51:30,152,2005-08-21 19:51:30,2005-08-29 19:38:30,2,4.99,2,4155,1450,14668
2005-06-15 14:27:47,222,2005-06-15 14:27:47,2005-06-23 18:07:47,1,8.99,2,6008,2020,1368
2005-08-23 12:29:24,381,2005-08-23 12:29:24,2005-08-31 08:27:24,1,4.99,2,10341,1517,15747
2005-06-16 01:11:25,390,2005-06-16 01:11:25,2005-06-23 03:43:25,2,5.99,2,10557,267,1539
2005-07-30 05:34:45,159,2005-07-30 05:34:45,2005-08-03 23:57:45,2,3.99,2,4336,4473,9022
2005-06-18 05:03:36,7,2005-06-18 05:03:36,2005-06-22 02:25:36,1,2.99,2,180,4042,2250
2005-07-28 21:42:08,347,2005-07-28 21:42:08,2005-08-03 22:59:08,2,4.99,2,9383,3527,8176
2005-08-21 09:48:56,582,2005-08-21 09:48:56,2005-08-22 12:15:56,1,4.99,2,15606,1936,14376
2005-07-12 12:01:07,586,2005-07-12 12:01:07,2005-07-14 11:36:07,1,2.99,1,15697,3664,6679
2005-06-20 12:28:03,434,2005-06-20 12:28:03,2005-06-21 08:21:03,2,2.99,1,11698,2033,3037
2005-07-06 17:04:46,498,2005-07-06 17:04:46,2005-07-14 19:23:46,2,2.99,2,13415,3083,3856
2005-07-27 03:31:11,236,2005-07-27 03:31:11,2005-08-03 23:40:11,2,4.99,1,6366,2866,7047
2005-05-28 14:04:50,159,2005-05-28 14:04:50,2005-06-03 18:00:50,1,0.99,2,4326,599,598
2005-06-17 19:52:42,18,2005-06-17 19:52:42,2005-06-25 00:00:42,2,5.99,2,473,1629,2112
2005-07-31 10:26:19,272,2005-07-31 10:26:19,2005-08-09 09:02:19,2,10.99,1,7359,3559,9787
2005-05-29 21:31:12,348,2005-05-29 21:31:12,2005-06-04 22:49:12,2,0.99,1,9399,3380,821
2005-07-12 17:54:33,107,2005-07-12 17:54:33,2005-07-20 17:39:33,1,5.99,1,2888,1572,6811
2006-02-14 15:16:03,597,2006-02-14 15:16:03,,1,4.99,2,16008,1622,11652
2005-07-28 17:54:42,407,2005-07-28 17:54:42,2005-07-30 18:18:42,1,2.99,2,11014,3839,8078
2005-07-30 15:15:19,581,2005-07-30 15:15:19,2005-08-03 20:21:19,1,2.99,1,15578,3782,9278
2005-08-21 17:15:33,481,2005-08-21 17:15:33,2005-08-24 20:24:33,2,0.99,2,13007,2617,14584
2005-08-23 03:32:36,432,2005-08-23 03:32:36,2005-08-26 22:08:36,1,4.99,2,11664,2570,15523
2005-08-01 08:47:00,73,2005-08-01 08:47:00,2005-08-06 08:34:00,2,4.99,1,1984,4073,10434
2005-06-17 09:02:58,384,2005-06-17 09:02:58,2005-06-20 03:07:58,1,0.99,1,10397,2851,1961
2005-06-18 11:35:30,31,2005-06-18 11:35:30,2005-06-27 11:56:30,2,6.99,2,855,638,2341
2005-07-10 07:45:40,9,2005-07-10 07:45:40,2005-07-15 05:20:40,1,2.99,1,239,4265,5659
2005-07-06 04:27:52,110,2005-07-06 04:27:52,2005-07-13 08:19:52,1,4.99,1,2962,462,3587
2005-07-29 19:39:04,303,2005-07-29 19:39:04,2005-08-01 13:52:04,2,0.99,1,8232,2348,8764
2005-08-21 20:46:47,206,2005-08-21 20:46:47,2005-08-22 22:25:47,2,0.99,2,5593,412,14695
2005-05-28 04:30:05,359,2005-05-28 04:30:05,2005-06-03 10:01:05,1,3.99,2,9686,1655,528
2005-08-21 10:46:35,181,2005-08-21 10:46:35,2005-08-28 15:55:35,2,3.99,1,4944,2741,14406
2005-08-22 05:52:39,541,2005-08-22 05:52:39,2005-08-31 11:43:39,2,6.99,1,14571,408,14938
2005-07-08 01:03:12,425,2005-07-08 01:03:12,2005-07-17 00:20:12,2,8.99,1,11485,1222,4483
2005-08-17 12:27:55,20,2005-08-17 12:27:55,2005-08-18 07:07:55,1,0.99,1,534,2711,11821
2005-08-01 02:39:12,39,2005-08-01 02:39:12,2005-08-06 03:51:12,1,4.99,1,1089,2986,10251
2005-05-30 22:18:35,564,2005-05-30 22:18:35,2005-06-04 23:36:35,1,2.99,1,15103,1573,985
2005-07-07 10:45:29,391,2005-07-07 10:45:29,2005-07-16 09:39:29,1,5.99,1,10598,3243,4188
2005-07-08 10:05:02,120,2005-07-08 10:05:02,2005-07-16 07:28:02,2,9.99,1,3233,4576,4666
2005-07-06 02:46:13,273,2005-07-06 02:46:13,2005-07-06 22:08:13,2,2.99,1,7374,3142,3556
2005-06-15 06:52:57,95,2005-06-15 06:52:57,2005-06-21 01:47:57,2,1.99,2,2578,2447,1261
2005-08-19 23:25:43,381,2005-08-19 23:25:43,2005-08-22 18:41:43,2,0.99,1,10336,2852,13430
2005-08-18 03:17:33,352,2005-08-18 03:17:33,2005-08-25 04:44:33,2,5.99,2,9528,3823,12234
2005-08-22 01:34:05,319,2005-08-22 01:34:05,2005-08-27 06:27:05,2,4.99,2,8651,4114,14828
2005-07-29 08:26:04,282,2005-07-29 08:26:04,2005-08-02 07:18:04,2,1.99,1,7643,1338,8468
2005-07-30 01:28:03,556,2005-07-30 01:28:03,2005-08-06 04:40:03,1,5.99,2,14903,2606,8909
2005-05-25 17:54:12,108,2005-05-25 17:54:12,2005-05-30 12:03:12,1,4.99,2,2903,794,105
2005-06-16 20:07:27,230,2005-06-16 20:07:27,2005-06-19 20:55:27,2,0.99,1,6190,4356,1793
2005-07-29 00:12:59,2,2005-07-29 00:12:59,2005-08-06 19:52:59,2,5.99,2,40,1937,8230
2005-07-31 00:43:26,215,2005-07-31 00:43:26,2005-08-04 19:12:26,1,0.99,2,5845,2714,9518
2005-07-06 10:18:01,132,2005-07-06 10:18:01,2005-07-09 09:07:01,1,0.99,2,3564,681,3706
2005-08-20 08:50:39,30,2005-08-20 08:50:39,2005-08-21 09:05:39,1,4.99,2,846,287,13682
2005-07-28 23:46:41,360,2005-07-28 23:46:41,2005-07-31 22:14:41,1,2.99,2,9726,1061,8220
2005-07-31 09:19:46,527,2005-07-31 09:19:46,2005-08-06 08:07:46,2,0.99,1,14193,3174,9750
2005-05-26 03:17:42,176,2005-05-26 03:17:42,2005-05-29 04:11:42,1,0.99,2,4763,2873,172
2005-08-20 07:48:07,519,2005-08-20 07:48:07,2005-08-28 07:56:07,1,7.99,2,13985,3269,13647
2005-07-06 06:05:23,80,2005-07-06 06:05:23,2005-07-07 05:59:23,2,4.99,1,2169,430,3623
2005-07-09 17:03:50,343,2005-07-09 17:03:50,2005-07-16 22:25:50,1,3.99,2,9282,4168,5337
2005-05-28 16:13:22,569,2005-05-28 16:13:22,2005-06-06 20:35:22,1,4.99,1,15232,3660,624
2005-07-27 00:49:53,141,2005-07-27 00:49:53,2005-07-31 03:59:53,2,4.99,2,3808,1001,6979
2005-07-30 05:50:08,473,2005-07-30 05:50:08,2005-07-31 09:58:08,1,4.99,1,12797,2244,9025
2005-06-21 01:08:26,142,2005-06-21 01:08:26,2005-06-23 03:24:26,1,2.99,2,3835,776,3214
2005-07-07 15:36:44,111,2005-07-07 15:36:44,2005-07-11 13:04:44,2,0.99,2,2984,4496,4286
2005-07-08 19:24:17,555,2005-07-08 19:24:17,2005-07-11 19:15:17,2,2.99,2,14874,843,4875
2005-06-17 08:43:32,492,2005-06-17 08:43:32,2005-06-21 11:08:32,2,4.99,1,13263,1403,1956
2005-08-20 00:18:25,6,2005-08-20 00:18:25,2005-08-29 01:08:25,2,6.99,1,169,3837,13451
2005-07-28 21:32:57,296,2005-07-28 21:32:57,2005-07-30 21:19:57,2,0.99,1,8033,3380,8171
2005-08-20 16:11:34,93,2005-08-20 16:11:34,2005-08-26 12:46:34,2,2.99,1,2546,721,13904
2005-07-06 19:35:55,293,2005-07-06 19:35:55,2005-07-15 22:35:55,1,3.99,1,7932,1383,3906
2005-08-01 02:08:05,192,2005-08-01 02:08:05,2005-08-02 01:52:05,2,0.99,1,5208,561,10238
2005-07-31 17:02:00,225,2005-07-31 17:02:00,2005-08-08 11:11:00,1,4.99,2,6080,122,9980
2005-08-01 15:12:00,171,2005-08-01 15:12:00,2005-08-08 14:09:00,2,4.99,1,4647,3044,10622
2005-08-02 01:16:59,77,2005-08-02 01:16:59,2005-08-03 02:41:59,1,0.99,2,2104,93,10895
2005-07-12 00:23:48,406,2005-07-12 00:23:48,2005-07-13 00:54:48,2,2.99,2,10985,3463,6439
2005-07-06 16:59:20,537,2005-07-06 16:59:20,2005-07-07 12:30:20,2,0.99,2,14459,1411,3853
2005-06-15 23:36:37,237,2005-06-15 23:36:37,2005-06-16 18:24:37,2,0.99,2,6389,4537,1518
2005-07-10 02:06:01,554,2005-07-10 02:06:01,2005-07-15 00:55:01,1,2.99,2,14858,4462,5527
2005-05-30 17:53:29,440,2005-05-30 17:53:29,2005-06-03 15:31:29,2,4.99,2,11865,4428,957
2005-07-06 23:30:42,421,2005-07-06 23:30:42,2005-07-13 03:06:42,1,8.99,2,11378,2981,3988
2005-07-06 02:29:21,15,2005-07-06 02:29:21,2005-07-13 05:26:21,1,7.99,2,389,2417,3550
2005-07-27 16:03:53,595,2005-07-27 16:03:53,2005-08-05 10:36:53,1,4.99,2,15939,3346,7396
2005-07-31 06:03:17,406,2005-07-31 06:03:17,2005-08-07 06:59:17,1,8.99,2,10998,1090,9660
2005-08-02 13:33:24,142,2005-08-02 13:33:24,2005-08-10 10:18:24,2,5.99,2,3847,3423,11244
2005-07-28 04:41:44,520,2005-07-28 04:41:44,2005-08-04 06:51:44,1,4.99,2,14000,185,7720
2005-07-12 19:53:51,516,2005-07-12 19:53:51,2005-07-19 14:12:51,1,6.99,1,13898,1095,6858
2005-06-17 16:11:08,297,2005-06-17 16:11:08,2005-06-22 13:01:08,1,2.99,2,8050,1711,2067
2005-05-28 20:23:09,65,2005-05-28 20:23:09,2005-06-01 02:11:09,2,0.99,1,1768,848,657
2005-07-31 22:19:16,63,2005-07-31 22:19:16,2005-08-05 00:15:16,2,0.99,2,1723,1381,10148
2005-08-22 12:12:58,588,2005-08-22 12:12:58,2005-08-30 07:20:58,1,1.99,1,15761,565,15109
2005-07-29 12:32:33,418,2005-07-29 12:32:33,2005-08-01 16:19:33,2,0.99,2,11305,2568,8591
2005-06-18 15:18:49,132,2005-06-18 15:18:49,2005-06-21 18:10:49,1,0.99,1,3560,3378,2384
2005-06-17 22:59:42,30,2005-06-17 22:59:42,2005-06-24 04:11:42,2,4.99,1,820,1655,2154
2005-06-15 10:18:34,448,2005-06-15 10:18:34,2005-06-23 06:25:34,1,5.99,1,12087,1657,1313
2005-07-09 14:23:46,128,2005-07-09 14:23:46,2005-07-13 15:04:46,1,2.99,1,3444,1523,5270
2005-07-28 20:56:18,285,2005-07-28 20:56:18,2005-08-01 21:56:18,1,4.99,2,7722,1180,8154
2005-07-27 01:23:24,31,2005-07-27 01:23:24,2005-08-03 02:10:24,1,1.99,2,869,2024,7000
2005-07-06 20:26:15,435,2005-07-06 20:26:15,2005-07-15 20:32:15,1,8.99,1,11723,1111,3918
2005-08-20 09:16:15,206,2005-08-20 09:16:15,2005-08-21 03:33:15,2,0.99,1,5592,1279,13696
2005-07-27 16:07:22,51,2005-07-27 16:07:22,2005-08-05 16:16:22,1,6.99,1,1403,1572,7398
2005-08-17 21:13:35,532,2005-08-17 21:13:35,2005-08-22 19:18:35,2,3.99,1,14329,144,12061
2005-08-17 14:16:40,467,2005-08-17 14:16:40,2005-08-18 15:51:40,1,4.99,2,12602,2637,11874
2005-06-19 10:38:42,29,2005-06-19 10:38:42,2005-06-23 14:20:42,1,0.99,1,783,1649,2655
2005-07-11 22:39:05,288,2005-07-11 22:39:05,2005-07-16 01:12:05,1,2.99,1,7798,2031,6399
2005-06-15 20:00:11,590,2005-06-15 20:00:11,2005-06-23 18:03:11,2,7.99,2,15793,632,1456
2005-08-20 06:07:01,146,2005-08-20 06:07:01,2005-08-27 04:59:01,1,4.99,2,3974,83,13606
2005-08-19 07:26:30,566,2005-08-19 07:26:30,2005-08-25 12:47:30,2,4.99,2,15185,2069,12995
2005-08-23 16:44:25,383,2005-08-23 16:44:25,2005-08-29 13:58:25,1,6.99,1,10392,617,15881
2005-08-19 16:47:41,377,2005-08-19 16:47:41,2005-08-20 13:30:41,1,2.99,1,10224,3084,13249
2005-08-21 02:55:34,315,2005-08-21 02:55:34,2005-08-27 00:13:34,2,2.99,1,8551,3788,14162
2005-07-10 05:49:35,389,2005-07-10 05:49:35,2005-07-15 08:05:35,2,3.99,1,10536,3029,5626
2005-06-19 16:22:07,422,2005-06-19 16:22:07,2005-06-24 19:28:07,2,2.99,1,11401,1374,2747
2005-07-27 13:00:55,103,2005-07-27 13:00:55,2005-07-28 17:54:55,1,0.99,1,2785,3711,7310
2005-05-30 16:28:07,311,2005-05-30 16:28:07,2005-06-02 16:12:07,1,2.99,2,8434,4389,952
2005-08-19 05:04:09,353,2005-08-19 05:04:09,2005-08-24 09:09:09,1,5.99,2,9545,4531,12928
2005-08-17 12:43:30,296,2005-08-17 12:43:30,2005-08-20 15:25:30,2,4.99,1,8037,2656,11825
2005-08-20 21:02:12,147,2005-08-20 21:02:12,2005-08-27 22:15:12,2,4.99,1,4003,4394,14021
2005-05-27 07:33:54,134,2005-05-27 07:33:54,2005-06-04 01:55:54,1,3.99,2,3613,360,366
2005-07-29 03:22:20,446,2005-07-29 03:22:20,2005-08-01 06:30:20,1,4.99,1,12045,2250,8309
2005-08-02 07:58:50,60,2005-08-02 07:58:50,2005-08-04 03:23:50,1,4.99,2,1661,569,11092
2005-06-19 19:15:56,146,2005-06-19 19:15:56,2005-06-23 00:15:56,1,0.99,1,3956,183,2800
2005-06-18 07:45:03,178,2005-06-18 07:45:03,2005-06-24 08:12:03,1,4.99,1,4828,3209,2293
2005-08-17 23:24:25,573,2005-08-17 23:24:25,2005-08-25 03:08:25,1,1.99,2,15362,136,12125
2005-08-19 22:36:26,214,2005-08-19 22:36:26,2005-08-22 01:52:26,1,2.99,2,5824,873,13409
2006-02-14 15:16:03,15,2006-02-14 15:16:03,,2,0.0,2,417,3715,13968
2005-07-30 01:35:01,391,2005-07-30 01:35:01,2005-08-06 06:13:01,2,6.99,1,10607,429,8913
2005-07-29 00:33:32,509,2005-07-29 00:33:32,2005-08-05 21:25:32,2,0.99,2,13723,1975,8240
2005-06-20 07:59:27,96,2005-06-20 07:59:27,2005-06-24 12:31:27,2,5.99,1,2598,2626,2973
2005-06-18 23:48:47,27,2005-06-18 23:48:47,2005-06-21 04:58:47,2,2.99,2,724,4515,2512
2005-08-19 07:06:51,148,2005-08-19 07:06:51,2005-08-28 10:35:51,1,6.99,2,4046,406,12983
2005-07-07 03:06:40,10,2005-07-07 03:06:40,2005-07-10 02:37:40,2,4.99,1,261,50,4042
2005-08-22 16:53:29,574,2005-08-22 16:53:29,2005-08-24 14:17:29,2,2.99,1,15393,1500,15214
2005-08-20 22:24:44,141,2005-08-20 22:24:44,2005-08-26 21:25:44,2,7.99,2,3826,2045,14059
2005-06-16 21:20:52,574,2005-06-16 21:20:52,2005-06-19 16:24:52,1,0.99,2,15369,1354,1817
2005-07-10 16:44:12,360,2005-07-10 16:44:12,2005-07-14 11:34:12,1,1.99,2,9718,85,5834
2005-06-20 09:02:51,18,2005-06-20 09:02:51,2005-06-29 13:19:51,1,8.99,2,474,4559,2990
2005-06-15 15:02:03,245,2005-06-15 15:02:03,2005-06-22 14:54:03,1,2.99,2,6628,3410,1377
2005-08-01 07:56:32,522,2005-08-01 07:56:32,2005-08-10 04:58:32,1,3.99,2,14067,1946,10411
2005-07-10 05:29:33,204,2005-07-10 05:29:33,2005-07-15 00:40:33,1,2.99,1,5529,113,5619
2005-07-30 03:01:07,77,2005-07-30 03:01:07,2005-08-06 22:50:07,2,4.99,2,2100,4375,8942
2005-05-28 09:10:49,324,2005-05-28 09:10:49,2005-06-06 11:32:49,2,3.99,1,8754,53,563
2005-05-31 19:53:03,209,2005-05-31 19:53:03,2005-06-06 20:56:03,2,2.99,2,5658,2632,1143
2005-08-22 02:14:19,218,2005-08-22 02:14:19,2005-08-26 02:54:19,2,4.99,2,5920,395,14848
2005-08-02 17:53:36,44,2005-08-02 17:53:36,2005-08-03 14:16:36,1,2.99,1,1222,4515,11364
2005-07-10 23:21:35,386,2005-07-10 23:21:35,2005-07-14 20:48:35,1,2.99,2,10453,992,5953
2005-07-06 17:17:57,377,2005-07-06 17:17:57,2005-07-10 23:10:57,1,2.99,2,10208,829,3858
2005-08-22 15:49:54,268,2005-08-22 15:49:54,2005-08-25 12:29:54,2,2.99,1,7273,2696,15183
2005-07-27 11:50:34,592,2005-07-27 11:50:34,2005-08-01 10:22:34,1,3.99,1,15857,531,7278
2005-07-29 07:19:16,125,2005-07-29 07:19:16,2005-08-05 03:29:16,1,2.99,1,3368,1957,8433
2005-08-23 03:23:32,443,2005-08-23 03:23:32,2005-08-25 03:48:32,1,0.99,1,11968,542,15519
2005-05-28 10:12:41,56,2005-05-28 10:12:41,2005-06-03 10:08:41,1,6.99,2,1538,4534,569
2005-07-12 13:58:27,593,2005-07-12 13:58:27,2005-07-15 10:04:27,1,2.99,2,15886,844,6731
2005-07-27 12:30:47,263,2005-07-27 12:30:47,2005-08-01 12:45:47,2,4.99,1,7111,310,7291
2005-07-06 22:05:47,414,2005-07-06 22:05:47,2005-07-16 01:08:47,1,10.99,1,11196,443,3957
2005-08-01 17:49:38,200,2005-08-01 17:49:38,2005-08-07 21:04:38,1,2.99,2,5436,2029,10685
2005-06-17 09:26:15,256,2005-06-17 09:26:15,2005-06-21 10:18:15,2,4.99,1,6896,3669,1973
2005-08-01 04:29:06,172,2005-08-01 04:29:06,2005-08-08 04:52:06,1,3.99,2,4676,4389,10312
2005-08-02 21:53:08,214,2005-08-02 21:53:08,2005-08-05 22:36:08,2,4.99,1,5820,574,11474
2005-07-09 00:49:47,517,2005-07-09 00:49:47,2005-07-11 21:19:47,1,2.99,1,13925,1740,4993
2005-07-30 23:31:40,26,2005-07-30 23:31:40,2005-08-02 18:25:40,1,0.99,1,706,3389,9484
2005-07-07 20:32:30,316,2005-07-07 20:32:30,2005-07-11 20:40:30,1,2.99,2,8564,2773,4379
2005-07-30 03:43:45,406,2005-07-30 03:43:45,2005-08-07 00:33:45,2,1.99,1,10994,4439,8962
2005-07-27 07:00:37,485,2005-07-27 07:00:37,2005-08-01 06:57:37,1,4.99,1,13099,4506,7144
2005-07-12 06:50:52,136,2005-07-12 06:50:52,2005-07-21 06:51:52,1,8.99,1,3671,2064,6585
2005-06-15 06:13:45,526,2005-06-15 06:13:45,2005-06-16 03:59:45,1,4.99,2,14139,1433,1255
2005-08-20 18:24:26,128,2005-08-20 18:24:26,2005-08-21 21:19:26,2,2.99,2,3465,108,13964
2005-06-17 14:55:29,454,2005-06-17 14:55:29,2005-06-23 16:29:29,2,5.99,2,12253,2055,2048
2005-06-15 22:00:45,237,2005-06-15 22:00:45,2005-06-18 16:19:45,1,0.99,2,6388,2652,1500
2006-02-14 15:16:03,42,2006-02-14 15:16:03,,1,0.0,2,1178,3330,15407
2005-07-10 12:39:28,183,2005-07-10 12:39:28,2005-07-11 14:08:28,2,0.99,2,4983,130,5756
2005-08-21 08:10:56,155,2005-08-21 08:10:56,2005-08-30 12:09:56,1,8.99,1,4229,1361,14324
2005-08-17 01:28:43,558,2005-08-17 01:28:43,2005-08-24 20:20:43,2,5.99,2,14957,567,11567
2005-08-17 01:01:48,402,2005-08-17 01:01:48,2005-08-19 21:24:48,2,4.99,2,10873,945,11549
2005-08-18 20:44:14,517,2005-08-18 20:44:14,2005-08-23 20:46:14,2,0.99,1,13935,2342,12705
2005-07-30 11:21:56,184,2005-07-30 11:21:56,2005-08-02 15:32:56,1,0.99,1,5010,4198,9162
2005-08-01 15:48:33,495,2005-08-01 15:48:33,2005-08-06 20:24:33,2,5.99,2,13347,3853,10643
2005-07-09 14:35:13,521,2005-07-09 14:35:13,2005-07-12 14:24:13,1,2.99,2,14024,2524,5276
2005-08-01 00:38:55,526,2005-08-01 00:38:55,2005-08-05 03:41:55,2,2.99,1,14167,3665,10199
2005-07-08 06:18:01,198,2005-07-08 06:18:01,2005-07-10 08:59:01,2,2.99,1,5363,3629,4588
2005-08-22 09:37:27,3,2005-08-22 09:37:27,2005-08-23 14:39:27,2,0.99,1,84,1685,15038
2005-07-06 00:18:29,209,2005-07-06 00:18:29,2005-07-10 00:24:29,2,2.99,2,5663,268,3504
2005-08-01 03:07:26,72,2005-08-01 03:07:26,2005-08-07 22:49:26,2,0.99,1,1954,3883,10267
2005-08-18 22:29:05,373,2005-08-18 22:29:05,2005-08-24 18:25:05,1,7.99,2,10115,3249,12748
2005-08-23 20:29:10,595,2005-08-23 20:29:10,2005-08-28 01:41:10,2,0.99,2,15954,438,15994
2005-06-18 05:15:14,281,2005-06-18 05:15:14,2005-06-27 04:10:14,1,5.99,2,7614,1084,2254
2005-07-06 23:14:21,6,2005-07-06 23:14:21,2005-07-12 17:55:21,2,0.99,2,153,1261,3983
2005-08-21 03:48:31,381,2005-08-21 03:48:31,2005-08-24 07:10:31,1,4.99,2,10339,465,14198
2005-07-27 21:36:09,269,2005-07-27 21:36:09,2005-08-01 01:51:09,1,6.99,1,7290,4456,7537
2005-08-22 02:57:06,460,2005-08-22 02:57:06,2005-08-22 22:19:06,2,0.99,1,12437,2872,14864
2005-08-19 15:39:39,257,2005-08-19 15:39:39,2005-08-22 17:28:39,2,0.99,1,6949,4148,13218
2005-07-28 02:55:20,189,2005-07-28 02:55:20,2005-07-31 05:27:20,1,4.99,1,5138,153,7675
2005-08-02 14:57:44,582,2005-08-02 14:57:44,2005-08-09 19:36:44,2,7.99,2,15602,425,11290
2005-06-15 19:08:16,539,2005-06-15 19:08:16,2005-06-24 15:20:16,2,4.99,2,14511,1303,1444
2005-07-09 20:13:23,563,2005-07-09 20:13:23,2005-07-11 22:05:23,1,0.99,2,15086,1322,5406
2005-08-20 05:26:15,119,2005-08-20 05:26:15,2005-08-21 11:07:15,1,4.99,2,3212,1753,13581
2005-07-09 21:28:07,273,2005-07-09 21:28:07,2005-07-18 21:16:07,2,7.99,2,7377,2884,5435
