actor_id,film_id,title,description,release_year,language,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,first_name,last_name
19,644,OSCAR GOLD,A Insightful Tale of a Database Administrator And a Dog who must Face a Madman in Soviet Georgia,2006,English,,7,2.99,115,29.99,PG,BOB,FAWCETT
19,711,RAGING AIRPLANE,A Astounding Display of a Secret Agent And a Technical Writer who must Escape a Mad Scientist in A Jet Boat,2006,English,,4,4.99,154,18.99,R,BOB,FAWCETT
19,670,PELICAN COMFORTS,A Epic Documentary of a Boy And a Monkey who must Pursue a Astronaut in Berlin,2006,English,,4,4.99,48,17.99,PG,BOB,FAWCETT
19,877,TAXI KICK,A Amazing Epistle of a Girl And a Woman who must Outrace a Waitress in Soviet Georgia,2006,English,,4,0.99,64,23.99,PG-13,BOB,FAWCETT
158,830,SPIRIT FLINTSTONES,A Brilliant Yarn of a Cat And a Car who must Confront a Explorer in Ancient Japan,2006,English,,7,0.99,149,23.99,R,VIVIEN,BASINGER
158,32,APOCALYPSE FLAMINGOS,A Astounding Story of a Dog And a Squirrel who must Defeat a Woman in An Abandoned Amusement Park,2006,English,,6,4.99,119,11.99,R,VIVIEN,BASINGER
158,967,WEEKEND PERSONAL,A Fast-Paced Documentary of a Car And a Butler who must Find a Frisbee in A Jet Boat,2006,English,,5,2.99,134,26.99,R,VIVIEN,BASINGER
158,880,TELEMARK HEARTBREAKERS,A Action-Packed Panorama of a Technical Writer And a Man who must Build a Forensic Psychologist in A Manhattan Penthouse,2006,English,,6,2.99,152,9.99,PG-13,VIVIEN,BASINGER
158,637,OPEN AFRICAN,A Lacklusture Drama of a Secret Agent And a Explorer who must Discover a Car in A U-Boat,2006,English,,7,4.99,131,16.99,PG,VIVIEN,BASINGER
158,896,TOOTSIE PILOT,A Awe-Inspiring Documentary of a Womanizer And a Pastry Chef who must Kill a Lumberjack in Berlin,2006,English,,3,0.99,157,10.99,PG,VIVIEN,BASINGER
158,840,STAMPEDE DISTURBING,A Unbelieveable Tale of a Woman And a Lumberjack who must Fight a Frisbee in A U-Boat,2006,English,,5,0.99,75,26.99,R,VIVIEN,BASINGER
158,555,MALLRATS UNITED,A Thrilling Yarn of a Waitress And a Dentist who must Find a Hunter in A Monastery,2006,English,,4,0.99,133,25.99,PG,VIVIEN,BASINGER
158,66,BENEATH RUSH,A Astounding Panorama of a Man And a Monkey who must Discover a Man in The First Manned Space Station,2006,English,,6,0.99,53,27.99,NC-17,VIVIEN,BASINGER
158,616,NATIONAL STORY,A Taut Epistle of a Mad Scientist And a Girl who must Escape a Monkey in California,2006,English,,4,2.99,92,19.99,NC-17,VIVIEN,BASINGER
158,799,SIMON NORTH,A Thrilling Documentary of a Technical Writer And a A Shark who must Face a Pioneer in A Shark Tank,2006,English,,3,0.99,51,26.99,NC-17,VIVIEN,BASINGER
158,990,WORLD LEATHERNECKS,A Unbelieveable Tale of a Pioneer And a Astronaut who must Overcome a Robot in An Abandoned Amusement Park,2006,English,,3,0.99,171,13.99,PG-13,VIVIEN,BASINGER
158,188,CRAZY HOME,A Fanciful Panorama of a Boy And a Woman who must Vanquish a Database Administrator in The Outback,2006,English,,7,2.99,136,24.99,PG,VIVIEN,BASINGER
158,483,JERICHO MULAN,A Amazing Yarn of a Hunter And a Butler who must Defeat a Boy in A Jet Boat,2006,English,,3,2.99,171,29.99,NC-17,VIVIEN,BASINGER
158,178,CONNECTION MICROCOSMOS,A Fateful Documentary of a Crocodile And a Husband who must Face a Husband in The First Manned Space Station,2006,English,,6,0.99,115,25.99,G,VIVIEN,BASINGER
158,293,EXORCIST STING,A Touching Drama of a Dog And a Sumo Wrestler who must Conquer a Mad Scientist in Berlin,2006,English,,6,2.99,167,17.99,G,VIVIEN,BASINGER
158,47,BABY HALL,A Boring Character Study of a A Shark And a Girl who must Outrace a Feminist in An Abandoned Mine Shaft,2006,English,,5,4.99,153,23.99,NC-17,VIVIEN,BASINGER
158,869,SUSPECTS QUILLS,A Emotional Epistle of a Pioneer And a Crocodile who must Battle a Man in A Manhattan Penthouse,2006,English,,4,2.99,47,22.99,PG,VIVIEN,BASINGER
158,241,DONNIE ALLEY,A Awe-Inspiring Tale of a Butler And a Frisbee who must Vanquish a Teacher in Ancient Japan,2006,English,,4,0.99,125,20.99,NC-17,VIVIEN,BASINGER
158,894,TOMATOES HELLFIGHTERS,A Thoughtful Epistle of a Madman And a Astronaut who must Overcome a Monkey in A Shark Tank,2006,English,,6,0.99,68,23.99,PG,VIVIEN,BASINGER
158,64,BEETHOVEN EXORCIST,A Epic Display of a Pioneer And a Student who must Challenge a Butler in The Gulf of Mexico,2006,English,,6,0.99,151,26.99,PG-13,VIVIEN,BASINGER
158,812,SMOKING BARBARELLA,A Lacklusture Saga of a Mad Cow And a Mad Scientist who must Sink a Cat in A MySQL Convention,2006,English,,7,0.99,50,13.99,PG-13,VIVIEN,BASINGER
158,601,MOULIN WAKE,A Astounding Story of a Forensic Psychologist And a Cat who must Battle a Teacher in An Abandoned Mine Shaft,2006,English,,4,0.99,79,20.99,PG-13,VIVIEN,BASINGER
158,102,BUBBLE GROSSE,A Awe-Inspiring Panorama of a Crocodile And a Moose who must Confront a Girl in A Baloon,2006,English,,4,4.99,60,20.99,R,VIVIEN,BASINGER
158,532,LOSER HUSTLER,A Stunning Drama of a Robot And a Feminist who must Outgun a Butler in Nigeria,2006,English,,5,4.99,80,28.99,PG,VIVIEN,BASINGER
158,824,SPARTACUS CHEAPER,A Thrilling Panorama of a Pastry Chef And a Secret Agent who must Overcome a Student in A Manhattan Penthouse,2006,English,,4,4.99,52,19.99,NC-17,VIVIEN,BASINGER
174,830,SPIRIT FLINTSTONES,A Brilliant Yarn of a Cat And a Car who must Confront a Explorer in Ancient Japan,2006,English,,7,0.99,149,23.99,R,MICHAEL,BENING
174,827,SPICE SORORITY,A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft,2006,English,,5,4.99,141,22.99,NC-17,MICHAEL,BENING
174,451,IGBY MAKER,A Epic Documentary of a Hunter And a Dog who must Outgun a Dog in A Baloon Factory,2006,English,,7,4.99,160,12.99,NC-17,MICHAEL,BENING
174,496,KICK SAVANNAH,A Emotional Drama of a Monkey And a Robot who must Defeat a Monkey in New Orleans,2006,English,,3,0.99,179,10.99,PG-13,MICHAEL,BENING
174,780,SENSIBILITY REAR,A Emotional Tale of a Robot And a Sumo Wrestler who must Redeem a Pastry Chef in A Baloon Factory,2006,English,,7,4.99,98,15.99,PG,MICHAEL,BENING
174,809,SLIPPER FIDELITY,A Taut Reflection of a Secret Agent And a Man who must Redeem a Explorer in A MySQL Convention,2006,English,,5,0.99,156,14.99,PG-13,MICHAEL,BENING
174,797,SILENCE KANE,A Emotional Drama of a Sumo Wrestler And a Dentist who must Confront a Sumo Wrestler in A Baloon,2006,English,,7,0.99,67,23.99,R,MICHAEL,BENING
174,298,EYES DRIVING,A Thrilling Story of a Cat And a Waitress who must Fight a Explorer in The Outback,2006,English,,4,2.99,172,13.99,PG-13,MICHAEL,BENING
174,622,NEWSIES STORY,A Action-Packed Character Study of a Dog And a Lumberjack who must Outrace a Moose in The Gulf of Mexico,2006,English,,4,0.99,159,25.99,G,MICHAEL,BENING
174,618,NECKLACE OUTBREAK,A Astounding Epistle of a Database Administrator And a Mad Scientist who must Pursue a Cat in California,2006,English,,3,0.99,132,21.99,PG,MICHAEL,BENING
174,852,STRANGELOVE DESIRE,A Awe-Inspiring Panorama of a Lumberjack And a Waitress who must Defeat a Crocodile in An Abandoned Amusement Park,2006,English,,4,0.99,103,27.99,NC-17,MICHAEL,BENING
174,659,PARK CITIZEN,A Taut Epistle of a Sumo Wrestler And a Girl who must Face a Husband in Ancient Japan,2006,English,,3,4.99,109,14.99,PG-13,MICHAEL,BENING
174,61,BEAUTY GREASE,A Fast-Paced Display of a Composer And a Moose who must Sink a Robot in An Abandoned Mine Shaft,2006,English,,5,4.99,175,28.99,G,MICHAEL,BENING
174,352,GATHERING CALENDAR,A Intrepid Tale of a Pioneer And a Moose who must Conquer a Frisbee in A MySQL Convention,2006,English,,4,0.99,176,22.99,PG-13,MICHAEL,BENING
174,853,STRANGER STRANGERS,A Awe-Inspiring Yarn of a Womanizer And a Explorer who must Fight a Woman in The First Manned Space Station,2006,English,,3,4.99,139,12.99,G,MICHAEL,BENING
174,722,REEF SALUTE,A Action-Packed Saga of a Teacher And a Lumberjack who must Battle a Dentist in A Baloon,2006,English,,5,0.99,123,26.99,NC-17,MICHAEL,BENING
174,168,COMANCHEROS ENEMY,A Boring Saga of a Lumberjack And a Monkey who must Find a Monkey in The Gulf of Mexico,2006,English,,5,0.99,67,23.99,R,MICHAEL,BENING
27,830,SPIRIT FLINTSTONES,A Brilliant Yarn of a Cat And a Car who must Confront a Explorer in Ancient Japan,2006,English,,7,0.99,149,23.99,R,JULIA,MCQUEEN
27,462,INSIDER ARIZONA,A Astounding Saga of a Mad Scientist And a Hunter who must Pursue a Robot in A Baloon Factory,2006,English,,5,2.99,78,17.99,NC-17,JULIA,MCQUEEN
27,593,MONTEREY LABYRINTH,A Awe-Inspiring Drama of a Monkey And a Composer who must Escape a Feminist in A U-Boat,2006,English,,6,0.99,158,13.99,G,JULIA,MCQUEEN
27,19,AMADEUS HOLY,A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon,2006,English,,6,0.99,113,20.99,PG,JULIA,MCQUEEN
27,637,OPEN AFRICAN,A Lacklusture Drama of a Secret Agent And a Explorer who must Discover a Car in A U-Boat,2006,English,,7,4.99,131,16.99,PG,JULIA,MCQUEEN
27,873,SWEETHEARTS SUSPECTS,A Brilliant Character Study of a Frisbee And a Sumo Wrestler who must Confront a Woman in The Gulf of Mexico,2006,English,,3,0.99,108,13.99,G,JULIA,MCQUEEN
27,150,CIDER DESIRE,A Stunning Character Study of a Composer And a Mad Cow who must Succumb a Cat in Soviet Georgia,2006,English,,7,2.99,101,9.99,PG,JULIA,MCQUEEN
27,347,GAMES BOWFINGER,A Astounding Documentary of a Butler And a Explorer who must Challenge a Butler in A Monastery,2006,English,,7,4.99,119,17.99,PG-13,JULIA,MCQUEEN
27,889,TIES HUNGER,A Insightful Saga of a Astronaut And a Explorer who must Pursue a Mad Scientist in A U-Boat,2006,English,,3,4.99,111,28.99,R,JULIA,MCQUEEN
27,359,GLADIATOR WESTWARD,A Astounding Reflection of a Squirrel And a Sumo Wrestler who must Sink a Dentist in Ancient Japan,2006,English,,6,4.99,173,20.99,PG,JULIA,MCQUEEN
27,477,JAWBREAKER BROOKLYN,A Stunning Reflection of a Boat And a Pastry Chef who must Succumb a A Shark in A Jet Boat,2006,English,,5,0.99,118,15.99,PG,JULIA,MCQUEEN
27,679,PILOT HOOSIERS,A Awe-Inspiring Reflection of a Crocodile And a Sumo Wrestler who must Meet a Forensic Psychologist in An Abandoned Mine Shaft,2006,English,,6,2.99,50,17.99,PG,JULIA,MCQUEEN
27,273,EFFECT GLADIATOR,A Beautiful Display of a Pastry Chef And a Pastry Chef who must Outgun a Forensic Psychologist in A Manhattan Penthouse,2006,English,,6,0.99,107,14.99,PG,JULIA,MCQUEEN
27,85,BONNIE HOLOCAUST,A Fast-Paced Story of a Crocodile And a Robot who must Find a Moose in Ancient Japan,2006,English,,4,0.99,63,29.99,G,JULIA,MCQUEEN
27,771,SCORPION APOLLO,A Awe-Inspiring Documentary of a Technical Writer And a Husband who must Meet a Monkey in An Abandoned Fun House,2006,English,,3,4.99,137,23.99,NC-17,JULIA,MCQUEEN
27,540,LUCKY FLYING,A Lacklusture Character Study of a A Shark And a Man who must Find a Forensic Psychologist in A U-Boat,2006,English,,7,2.99,97,10.99,PG-13,JULIA,MCQUEEN
27,904,TRAIN BUNCH,A Thrilling Character Study of a Robot And a Squirrel who must Face a Dog in Ancient India,2006,English,,3,4.99,71,26.99,R,JULIA,MCQUEEN
27,586,MOCKINGBIRD HOLLYWOOD,A Thoughtful Panorama of a Man And a Car who must Sink a Composer in Berlin,2006,English,,4,0.99,60,27.99,PG,JULIA,MCQUEEN
27,398,HANOVER GALAXY,A Stunning Reflection of a Girl And a Secret Agent who must Succumb a Boy in A MySQL Convention,2006,English,,5,4.99,47,21.99,NC-17,JULIA,MCQUEEN
27,996,YOUNG LANGUAGE,A Unbelieveable Yarn of a Boat And a Database Administrator who must Meet a Boy in The First Manned Space Station,2006,English,,6,0.99,183,9.99,G,JULIA,MCQUEEN
27,334,FREDDY STORM,A Intrepid Saga of a Man And a Lumberjack who must Vanquish a Husband in The Outback,2006,English,,6,4.99,65,21.99,NC-17,JULIA,MCQUEEN
27,854,STRANGERS GRAFFITI,A Brilliant Character Study of a Secret Agent And a Man who must Find a Cat in The Gulf of Mexico,2006,English,,4,4.99,119,22.99,R,JULIA,MCQUEEN
84,830,SPIRIT FLINTSTONES,A Brilliant Yarn of a Cat And a Car who must Confront a Explorer in Ancient Japan,2006,English,,7,0.99,149,23.99,R,JAMES,PITT
84,460,INNOCENT USUAL,A Beautiful Drama of a Pioneer And a Crocodile who must Challenge a Student in The Outback,2006,English,,3,4.99,178,26.99,PG-13,JAMES,PITT
84,19,AMADEUS HOLY,A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon,2006,English,,6,0.99,113,20.99,PG,JAMES,PITT
84,843,STEEL SANTA,A Fast-Paced Yarn of a Composer And a Frisbee who must Face a Moose in Nigeria,2006,English,,4,4.99,143,15.99,NC-17,JAMES,PITT
84,281,ENCINO ELF,A Astounding Drama of a Feminist And a Teacher who must Confront a Husband in A Baloon,2006,English,,6,0.99,143,9.99,G,JAMES,PITT
84,729,RIDER CADDYSHACK,A Taut Reflection of a Monkey And a Womanizer who must Chase a Moose in Nigeria,2006,English,,5,2.99,177,28.99,PG,JAMES,PITT
84,975,WILLOW TRACY,A Brilliant Panorama of a Boat And a Astronaut who must Challenge a Teacher in A Manhattan Penthouse,2006,English,,6,2.99,137,22.99,R,JAMES,PITT
84,782,SHAKESPEARE SADDLE,A Fast-Paced Panorama of a Lumberjack And a Database Administrator who must Defeat a Madman in A MySQL Convention,2006,English,,6,2.99,60,26.99,PG-13,JAMES,PITT
84,703,PUNK DIVORCE,A Fast-Paced Tale of a Pastry Chef And a Boat who must Face a Frisbee in The Canadian Rockies,2006,English,,6,4.99,100,18.99,PG,JAMES,PITT
84,566,MAUDE MOD,A Beautiful Documentary of a Forensic Psychologist And a Cat who must Reach a Astronaut in Nigeria,2006,English,,6,0.99,72,20.99,R,JAMES,PITT
84,764,SATURDAY LAMBS,A Thoughtful Reflection of a Mad Scientist And a Moose who must Kill a Husband in A Baloon,2006,English,,3,4.99,150,28.99,G,JAMES,PITT
84,809,SLIPPER FIDELITY,A Taut Reflection of a Secret Agent And a Man who must Redeem a Explorer in A MySQL Convention,2006,English,,5,0.99,156,14.99,PG-13,JAMES,PITT
84,46,AUTUMN CROW,A Beautiful Tale of a Dentist And a Mad Cow who must Battle a Moose in The Sahara Desert,2006,English,,3,4.99,108,13.99,G,JAMES,PITT
84,574,MIDNIGHT WESTWARD,A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery,2006,English,,3,0.99,86,19.99,G,JAMES,PITT
84,312,FIDDLER LOST,A Boring Tale of a Squirrel And a Dog who must Challenge a Madman in The Gulf of Mexico,2006,English,,4,4.99,75,20.99,R,JAMES,PITT
84,646,OUTBREAK DIVINE,A Unbelieveable Yarn of a Database Administrator And a Woman who must Succumb a A Shark in A U-Boat,2006,English,,6,0.99,169,12.99,NC-17,JAMES,PITT
84,238,DOCTOR GRAIL,A Insightful Drama of a Womanizer And a Waitress who must Reach a Forensic Psychologist in The Outback,2006,English,,4,2.99,57,29.99,G,JAMES,PITT
84,479,JEDI BENEATH,A Astounding Reflection of a Explorer And a Dentist who must Pursue a Student in Nigeria,2006,English,,7,0.99,128,12.99,PG,JAMES,PITT
84,616,NATIONAL STORY,A Taut Epistle of a Mad Scientist And a Girl who must Escape a Monkey in California,2006,English,,4,2.99,92,19.99,NC-17,JAMES,PITT
84,414,HELLFIGHTERS SIERRA,A Taut Reflection of a A Shark And a Dentist who must Battle a Boat in Soviet Georgia,2006,English,,3,2.99,75,23.99,PG,JAMES,PITT
84,175,CONFUSED CANDLES,A Stunning Epistle of a Cat And a Forensic Psychologist who must Confront a Pioneer in A Baloon,2006,English,,3,2.99,122,27.99,PG-13,JAMES,PITT
84,540,LUCKY FLYING,A Lacklusture Character Study of a A Shark And a Man who must Find a Forensic Psychologist in A U-Boat,2006,English,,7,2.99,97,10.99,PG-13,JAMES,PITT
84,413,HEDWIG ALTER,A Action-Packed Yarn of a Womanizer And a Lumberjack who must Chase a Sumo Wrestler in A Monastery,2006,English,,7,2.99,169,16.99,NC-17,JAMES,PITT
84,290,EVERYONE CRAFT,A Fateful Display of a Waitress And a Dentist who must Reach a Butler in Nigeria,2006,English,,4,0.99,163,29.99,PG,JAMES,PITT
84,996,YOUNG LANGUAGE,A Unbelieveable Yarn of a Boat And a Database Administrator who must Meet a Boy in The First Manned Space Station,2006,English,,6,0.99,183,9.99,G,JAMES,PITT
84,317,FIREBALL PHILADELPHIA,A Amazing Yarn of a Dentist And a A Shark who must Vanquish a Madman in An Abandoned Mine Shaft,2006,English,,4,0.99,148,25.99,PG,JAMES,PITT
46,830,SPIRIT FLINTSTONES,A Brilliant Yarn of a Cat And a Car who must Confront a Explorer in Ancient Japan,2006,English,,7,0.99,149,23.99,R,PARKER,GOLDBERG
46,829,SPINAL ROCKY,A Lacklusture Epistle of a Sumo Wrestler And a Squirrel who must Defeat a Explorer in California,2006,English,,7,2.99,138,12.99,PG-13,PARKER,GOLDBERG
46,538,LOVERBOY ATTACKS,A Boring Story of a Car And a Butler who must Build a Girl in Soviet Georgia,2006,English,,7,0.99,162,19.99,PG-13,PARKER,GOLDBERG
46,254,DRIVER ANNIE,A Lacklusture Character Study of a Butler And a Car who must Redeem a Boat in An Abandoned Fun House,2006,English,,4,2.99,159,11.99,PG-13,PARKER,GOLDBERG
46,296,EXPRESS LONELY,A Boring Drama of a Astronaut And a Boat who must Face a Boat in California,2006,English,,5,2.99,178,23.99,R,PARKER,GOLDBERG
46,463,INSTINCT AIRPORT,A Touching Documentary of a Mad Cow And a Explorer who must Confront a Butler in A Manhattan Penthouse,2006,English,,4,2.99,116,21.99,PG,PARKER,GOLDBERG
46,836,SQUAD FISH,A Fast-Paced Display of a Pastry Chef And a Dog who must Kill a Teacher in Berlin,2006,English,,3,2.99,136,14.99,PG,PARKER,GOLDBERG
46,768,SCARFACE BANG,A Emotional Yarn of a Teacher And a Girl who must Find a Teacher in A Baloon Factory,2006,English,,3,4.99,102,11.99,PG-13,PARKER,GOLDBERG
46,174,CONFIDENTIAL INTERVIEW,A Stunning Reflection of a Cat And a Woman who must Find a Astronaut in Ancient Japan,2006,English,,6,4.99,180,13.99,NC-17,PARKER,GOLDBERG
46,567,MEET CHOCOLATE,A Boring Documentary of a Dentist And a Butler who must Confront a Monkey in A MySQL Convention,2006,English,,3,2.99,80,26.99,G,PARKER,GOLDBERG
46,889,TIES HUNGER,A Insightful Saga of a Astronaut And a Explorer who must Pursue a Mad Scientist in A U-Boat,2006,English,,3,4.99,111,28.99,R,PARKER,GOLDBERG
46,456,INCH JET,A Fateful Saga of a Womanizer And a Student who must Defeat a Butler in A Monastery,2006,English,,6,4.99,167,18.99,NC-17,PARKER,GOLDBERG
46,51,BALLOON HOMEWARD,A Insightful Panorama of a Forensic Psychologist And a Mad Cow who must Build a Mad Scientist in The First Manned Space Station,2006,English,,5,2.99,75,10.99,NC-17,PARKER,GOLDBERG
46,319,FISH OPUS,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia,2006,English,,4,2.99,125,22.99,R,PARKER,GOLDBERG
46,448,IDAHO LOVE,A Fast-Paced Drama of a Student And a Crocodile who must Meet a Database Administrator in The Outback,2006,English,,3,2.99,172,25.99,PG-13,PARKER,GOLDBERG
46,540,LUCKY FLYING,A Lacklusture Character Study of a A Shark And a Man who must Find a Forensic Psychologist in A U-Boat,2006,English,,7,2.99,97,10.99,PG-13,PARKER,GOLDBERG
46,820,SONS INTERVIEW,A Taut Character Study of a Explorer And a Mad Cow who must Battle a Hunter in Ancient China,2006,English,,3,2.99,184,11.99,NC-17,PARKER,GOLDBERG
46,38,ARK RIDGEMONT,A Beautiful Yarn of a Pioneer And a Monkey who must Pursue a Explorer in The Sahara Desert,2006,English,,6,0.99,68,25.99,NC-17,PARKER,GOLDBERG
46,731,RIGHT CRANES,A Fateful Character Study of a Boat And a Cat who must Find a Database Administrator in A Jet Boat,2006,English,,7,4.99,153,29.99,PG-13,PARKER,GOLDBERG
46,407,HAWK CHILL,A Action-Packed Drama of a Mad Scientist And a Composer who must Outgun a Car in Australia,2006,English,,5,0.99,47,12.99,PG-13,PARKER,GOLDBERG
46,980,WIZARD COLDBLOODED,A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention,2006,English,,4,4.99,75,12.99,PG,PARKER,GOLDBERG
46,991,WORST BANGER,A Thrilling Drama of a Madman And a Dentist who must Conquer a Boy in The Outback,2006,English,,4,2.99,185,26.99,PG,PARKER,GOLDBERG
46,766,SAVANNAH TOWN,A Awe-Inspiring Tale of a Astronaut And a Database Administrator who must Chase a Secret Agent in The Gulf of Mexico,2006,English,,5,0.99,84,25.99,PG-13,PARKER,GOLDBERG
87,830,SPIRIT FLINTSTONES,A Brilliant Yarn of a Cat And a Car who must Confront a Explorer in Ancient Japan,2006,English,,7,0.99,149,23.99,R,SPENCER,PECK
