ss_tp,ss_tx_d,ss_sbclllr_frctn,chmbl_d,ss_rgnsm,dscrptn,vrnt_d,dc_d,rltnshp_tp,cll_d,crtd_b,ss_ctgr,ss_strn,ss_tss,tss_d,ss_cll_tp,src_d,cnfdnc_scr,src_ss_d,b_frmt,ss_d,ss_tst_tp,td
A,10116.0,,CHEMBL621209,Rattus norvegicus,Biodistribution in rat heart in the presence of 0.05 M Gd/0.15 M lig,,9866,N,,Intermediate,,,Heart,948.0,,1,1,,BAO_0000218,7925,In vivo,50597
A,10116.0,,CHEMBL876484,Rattus norvegicus,Biodistribution in rat heart in the presence of 0.05 M GdDTPA-BDP,,9866,N,,Intermediate,,,Heart,948.0,,1,1,,BAO_0000218,7926,In vivo,50597
A,10116.0,,CHEMBL621210,Rattus norvegicus,Biodistribution in rat heart in the presence of 0.05 M/0.08 M GdDTPA-HPDP,,9866,N,,Intermediate,,,Heart,948.0,,1,1,,BAO_0000218,7927,In vivo,50597
A,10116.0,,CHEMBL621211,Rattus norvegicus,Biodistribution in rat heart in the presence of 0.10 M GdDTPA-BDP,,9866,N,,Intermediate,,,Heart,948.0,,1,1,,BAO_0000218,7928,In vivo,50597
A,10116.0,,CHEMBL621212,Rattus norvegicus,Biodistribution in rat heart in the presence of 0.10 M/0.11 M GdDTPA-AEP,,9866,N,,Intermediate,,,Heart,948.0,,1,1,,BAO_0000218,7929,In vivo,50597
A,10116.0,,CHEMBL621213,Rattus norvegicus,Biodistribution in rat heart in the presence of GdDTPA at 15 min,,9866,N,,Intermediate,,,Heart,948.0,,1,1,,BAO_0000218,7930,In vivo,50597
A,10116.0,,CHEMBL621214,Rattus norvegicus,Biodistribution in rat heart in the presence of GdDTPA at 1 hr,,9866,N,,Intermediate,,,Heart,948.0,,1,1,,BAO_0000218,7931,In vivo,50597
A,10116.0,,CHEMBL621215,Rattus norvegicus,Biodistribution in rat heart in the presence of GdDTPA at 30 min,,9866,N,,Intermediate,,,Heart,948.0,,1,1,,BAO_0000218,7932,In vivo,50597
A,10116.0,,CHEMBL621216,Rattus norvegicus,Biodistribution in rat heart in the presence of GdDTPA at 4 hr,,9866,N,,Intermediate,,,Heart,948.0,,1,1,,BAO_0000218,7933,In vivo,50597
A,10116.0,,CHEMBL621217,Rattus norvegicus,Biodistribution in rat heart in the presence of GdDTPA-BDP at 1 hr,,9866,N,,Intermediate,,,Heart,948.0,,1,1,,BAO_0000218,7934,In vivo,50597
A,10116.0,,CHEMBL621218,Rattus norvegicus,Biodistribution in rat heart in the presence of GdDTPA-BDP at 30 min,,9866,N,,Intermediate,,,Heart,948.0,,1,1,,BAO_0000218,7935,In vivo,50597
A,10116.0,,CHEMBL621219,Rattus norvegicus,Biodistribution in rat heart in the presence of GdDTPA-BDP at 4 hr,,9866,N,,Intermediate,,,Heart,948.0,,1,1,,BAO_0000218,7936,In vivo,50597
A,10116.0,,CHEMBL621220,Rattus norvegicus,Biodistribution in rat heart in the presence of GdDTPA-BDPat 15 min,,9866,N,,Intermediate,,,Heart,948.0,,1,1,,BAO_0000218,7937,In vivo,50597
A,10116.0,,CHEMBL621221,Rattus norvegicus,Biodistribution in rat heart in the presence of GdDTPA-HPDP at 1 hr,,9866,N,,Intermediate,,,Heart,948.0,,1,1,,BAO_0000218,7938,In vivo,50597
A,10116.0,,CHEMBL621222,Rattus norvegicus,Biodistribution in rat heart in the presence of GdDTPA-HPDP at 30 min,,9866,N,,Intermediate,,,Heart,948.0,,1,1,,BAO_0000218,7939,In vivo,50597
A,10116.0,,CHEMBL621223,Rattus norvegicus,Biodistribution in rat heart in the presence of GdDTPA-HPDP at 4 hr,,9866,N,,Intermediate,,,Heart,948.0,,1,1,,BAO_0000218,7940,In vivo,50597
A,10116.0,,CHEMBL876485,Rattus norvegicus,Biodistribution in rat heart in the presence of GdDTPA-HPDPat 15 min,,9866,N,,Intermediate,,,Heart,948.0,,1,1,,BAO_0000218,7941,In vivo,50597
A,10116.0,,CHEMBL621224,Rattus norvegicus,Biodistribution in rat heart in the presence of NAC Gd/0.01 M GdDTPA-HPDP,,9866,N,,Intermediate,,,Heart,948.0,,1,1,,BAO_0000218,7942,In vivo,50597
A,10116.0,,CHEMBL621225,Rattus norvegicus,Biodistribution in rat heart in the presence of NCA Gd/0.01 M lip,,9866,N,,Intermediate,,,Heart,948.0,,1,1,,BAO_0000218,7943,In vivo,50597
A,10116.0,,CHEMBL621226,Rattus norvegicus,Biodistribution in rat heart in the presence of NCAGd/0.01 M lig,,9866,N,,Intermediate,,,Heart,948.0,,1,1,,BAO_0000218,7944,In vivo,50597
A,10116.0,,CHEMBL621227,Rattus norvegicus,Biodistribution in rat kidney in the presence of 0.01 M GdDTPA-BDP,,9866,N,,Intermediate,,,Kidney,2113.0,,1,1,,BAO_0000218,7945,In vivo,50597
A,10116.0,,CHEMBL621228,Rattus norvegicus,Biodistribution in rat kidney in the presence of 0.01 M/0.01 M GdDTPA-AEP,,9866,N,,Intermediate,,,Kidney,2113.0,,1,1,,BAO_0000218,7946,In vivo,50597
A,10116.0,,CHEMBL621229,Rattus norvegicus,Biodistribution in rat kidney in the presence of 0.01 M/0.08 M GdDTPA-AEP,,9866,N,,Intermediate,,,Kidney,2113.0,,1,1,,BAO_0000218,7947,In vivo,50597
A,10116.0,,CHEMBL621230,Rattus norvegicus,Biodistribution in rat kidney in the presence of 0.05 M Gd/0.15 M lig,,9866,N,,Intermediate,,,Kidney,2113.0,,1,1,,BAO_0000218,7948,In vivo,50597
A,10116.0,,CHEMBL621231,Rattus norvegicus,Biodistribution in rat kidney in the presence of 0.05 M GdDTPA-BDP; ND=No data,,9866,N,,Intermediate,,,Kidney,2113.0,,1,1,,BAO_0000218,7949,In vivo,50597
A,10116.0,,CHEMBL621232,Rattus norvegicus,Biodistribution in rat kidney in the presence of 0.05 M/0.05 M GdDTPA-AEP,,9866,N,,Intermediate,,,Kidney,2113.0,,1,1,,BAO_0000218,7950,In vivo,50597
A,10116.0,,CHEMBL621233,Rattus norvegicus,Biodistribution in rat kidney in the presence of 0.05 M/0.08 M GdDTPA-HPDP,,9866,N,,Intermediate,,,Kidney,2113.0,,1,1,,BAO_0000218,7951,In vivo,50597
A,10116.0,,CHEMBL621234,Rattus norvegicus,Biodistribution in rat kidney in the presence of 0.10 M GdDTPA-BDP,,9866,N,,Intermediate,,,Kidney,2113.0,,1,1,,BAO_0000218,7952,In vivo,50597
A,10116.0,,CHEMBL621235,Rattus norvegicus,Biodistribution in rat kidney in the presence of 0.10 M/0.11 M GdDTPA-AEP; ND=No data,,9866,N,,Intermediate,,,Kidney,2113.0,,1,1,,BAO_0000218,7953,In vivo,50597
A,10116.0,,CHEMBL621236,Rattus norvegicus,Biodistribution in rat kidney in the presence of NAC Gd/0.01 M GdDTPA-HPDP,,9866,N,,Intermediate,,,Kidney,2113.0,,1,1,,BAO_0000218,7954,In vivo,50597
A,10116.0,,CHEMBL621237,Rattus norvegicus,Biodistribution in rat kidney in the presence of NCA Gd/0.01 M lip,,9866,N,,Intermediate,,,Kidney,2113.0,,1,1,,BAO_0000218,7955,In vivo,50597
A,10116.0,,CHEMBL876486,Rattus norvegicus,Biodistribution in rat kidney in the presence of NCAGd/0.01 M lig,,9866,N,,Intermediate,,,Kidney,2113.0,,1,1,,BAO_0000218,7956,In vivo,50597
A,10116.0,,CHEMBL622436,Rattus norvegicus,Biodistribution in rat l. intestine in the presence of 0.01 M carrier at 1 hr,,9866,N,,Intermediate,,,Intestine,160.0,,1,1,,BAO_0000218,7957,In vivo,50597
A,10116.0,,CHEMBL622437,Rattus norvegicus,Biodistribution in rat l. intestine in the presence of 50 Gd/kg at 2 hr,,9866,N,,Intermediate,,,Intestine,160.0,,1,1,,BAO_0000218,7958,In vivo,50597
A,10116.0,,CHEMBL622438,Rattus norvegicus,Biodistribution in rat l. intestine in the presence of 50 Gd/kg at 6 hr,,9866,N,,Intermediate,,,Intestine,160.0,,1,1,,BAO_0000218,7959,In vivo,50597
A,10116.0,,CHEMBL622439,Rattus norvegicus,Biodistribution in rat liver by in the presence 50 Gd/kg at 15 min,,9866,N,,Intermediate,,,Liver,2107.0,,1,1,,BAO_0000218,7960,In vivo,50597
A,10116.0,,CHEMBL622440,Rattus norvegicus,Biodistribution in rat liver by in the presence of 0.05 M Gd/0.15 M lig,,9866,N,,Intermediate,,,Liver,2107.0,,1,1,,BAO_0000218,7961,In vivo,50597
A,10116.0,,CHEMBL622441,Rattus norvegicus,Biodistribution in rat liver by in the presence of NCAGd/0.01 M lig,,9866,N,,Intermediate,,,Liver,2107.0,,1,1,,BAO_0000218,7962,In vivo,50597
A,10116.0,,CHEMBL622442,Rattus norvegicus,Biodistribution in rat liver in the presence of 0.001 M/0.008 M GdDTPA-AEP,,9866,N,,Intermediate,,,Liver,2107.0,,1,1,,BAO_0000218,7963,In vivo,50597
A,10116.0,,CHEMBL622443,Rattus norvegicus,Biodistribution in rat liver in the presence of 0.01 M GdDTPA-BDP,,9866,N,,Intermediate,,,Liver,2107.0,,1,1,,BAO_0000218,7964,In vivo,50597
A,10116.0,,CHEMBL622444,Rattus norvegicus,Biodistribution in rat liver in the presence of 0.01 M/0.01 M GdDTPA-AEP,,9866,N,,Intermediate,,,Liver,2107.0,,1,1,,BAO_0000218,7965,In vivo,50597
A,10116.0,,CHEMBL622445,Rattus norvegicus,Biodistribution in rat liver in the presence of 0.05 M GdDTPA-BDP,,9866,N,,Intermediate,,,Liver,2107.0,,1,1,,BAO_0000218,7966,In vivo,50597
A,10116.0,,CHEMBL622446,Rattus norvegicus,Biodistribution in rat liver in the presence of 0.05 M/0.05 M GdDTPA-AEP,,9866,N,,Intermediate,,,Liver,2107.0,,1,1,,BAO_0000218,7967,In vivo,50597
A,10116.0,,CHEMBL622447,Rattus norvegicus,Biodistribution in rat liver in the presence of 0.05 M/0.08 M GdDTPA-HPDP,,9866,N,,Intermediate,,,Liver,2107.0,,1,1,,BAO_0000218,7968,In vivo,50597
A,10116.0,,CHEMBL622448,Rattus norvegicus,Biodistribution in rat liver in the presence of 0.10 M GdDTPA-BDP,,9866,N,,Intermediate,,,Liver,2107.0,,1,1,,BAO_0000218,7969,In vivo,50597
A,10116.0,,CHEMBL622449,Rattus norvegicus,Biodistribution in rat liver in the presence of 0.10 M/0.11 M GdDTPA-AEP; ND=No data,,9866,N,,Intermediate,,,Liver,2107.0,,1,1,,BAO_0000218,7970,In vivo,50597
A,10116.0,,CHEMBL622450,Rattus norvegicus,Biodistribution in rat liver in the presence of 50 Gd/kg at 2 hr,,9866,N,,Intermediate,,,Liver,2107.0,,1,1,,BAO_0000218,7971,In vivo,50597
A,10116.0,,CHEMBL622451,Rattus norvegicus,Biodistribution in rat liver in the presence of 50 Gd/kg at at 6 hr,,9866,N,,Intermediate,,,Liver,2107.0,,1,1,,BAO_0000218,7972,In vivo,50597
A,10116.0,,CHEMBL622452,Rattus norvegicus,Biodistribution in rat liver in the presence of GdDTPA at 15 min,,9866,N,,Intermediate,,,Liver,2107.0,,1,1,,BAO_0000218,7973,In vivo,50597
A,10116.0,,CHEMBL622453,Rattus norvegicus,Biodistribution in rat liver in the presence of GdDTPA at 1 hr,,9866,N,,Intermediate,,,Liver,2107.0,,1,1,,BAO_0000218,7974,In vivo,50597
A,10116.0,,CHEMBL622454,Rattus norvegicus,Biodistribution in rat liver in the presence of GdDTPA at 30 min,,9866,N,,Intermediate,,,Liver,2107.0,,1,1,,BAO_0000218,7975,In vivo,50597
A,10116.0,,CHEMBL622455,Rattus norvegicus,Biodistribution in rat liver in the presence of GdDTPA at 4 hr,,9866,N,,Intermediate,,,Liver,2107.0,,1,1,,BAO_0000218,7976,In vivo,50597
A,10116.0,,CHEMBL876024,Rattus norvegicus,Biodistribution in rat liver in the presence of GdDTPA-BDP at 15 min,,9866,N,,Intermediate,,,Liver,2107.0,,1,1,,BAO_0000218,7977,In vivo,50597
A,10116.0,,CHEMBL622456,Rattus norvegicus,T max was determined at 3 mg/kg po dose in rats,,2792,N,,Intermediate,,,,,,1,1,,BAO_0000218,7978,In vivo,50597
A,10116.0,,CHEMBL622457,Rattus norvegicus,"The Tmax value in female wistar rat at 100 mg/kg, p.o. dose",,15078,N,,Intermediate,,,,,,1,1,,BAO_0000218,7979,In vivo,50597
A,10116.0,,CHEMBL622458,Rattus norvegicus,"The Tmax value in male wistar rat at 100 mg/kg, p.o. dose",,15078,N,,Intermediate,,,,,,1,1,,BAO_0000218,7980,In vivo,50597
A,10116.0,,CHEMBL622459,Rattus norvegicus,The time to reach maximum concentration of compound was measured at the dose of 100 umol/kg,,15022,N,,Intermediate,,,,,,1,1,,BAO_0000218,7981,,50597
A,10116.0,,CHEMBL873343,Rattus norvegicus,The time to reach maximum concentration of compound was measured at the dose of 300 umol/kg,,15022,N,,Intermediate,,,,,,1,1,,BAO_0000218,7982,,50597
A,10116.0,,CHEMBL622460,Rattus norvegicus,The time to reach maximum concentration of compound was measured at the dose of 30 umol/kg,,15022,N,,Intermediate,,,,,,1,1,,BAO_0000218,7983,,50597
A,10116.0,,CHEMBL622461,Rattus norvegicus,Time for maximum plasma concentration determined in rat,,4576,N,,Intermediate,,,Plasma,1969.0,,1,1,,BAO_0000218,7984,,50597
A,10116.0,,CHEMBL622462,Rattus norvegicus,Time for maximum plasma concentration reached by compound was determined in rats at 50 mg/kg dose,,6681,N,,Intermediate,,,Plasma,1969.0,,1,1,,BAO_0000218,7985,In vivo,50597
A,10116.0,,CHEMBL622463,Rattus norvegicus,Time of maximum concentration of the drug when administered orally a dose of 10 mg/kg to a fasting rat,,16365,N,,Intermediate,,,,,,1,1,,BAO_0000218,7986,In vivo,50597
A,10116.0,,CHEMBL622464,Rattus norvegicus,Time of maximum concentration of the drug when administered orally a dose of 1 mg/kg to a fasting rat,,16365,N,,Intermediate,,,,,,1,1,,BAO_0000218,7987,In vivo,50597
A,10116.0,,CHEMBL622465,Rattus norvegicus,Time of maximum concentration of the drug when administered orally a dose of 30 mg/kg,,16365,N,,Intermediate,,,,,,1,1,,BAO_0000218,7988,In vivo,50597
A,10116.0,,CHEMBL622466,Rattus norvegicus,Time of maximum concentration of the drug when administered orally a dose of 3 mg/kg to a fasting rat,,16365,N,,Intermediate,,,,,,1,1,,BAO_0000218,7989,In vivo,50597
A,10116.0,,CHEMBL622467,Rattus norvegicus,Time of maximum concentration of the drug when administered orally at dose of 3 mg/kg,,16365,N,,Intermediate,,,,,,1,1,,BAO_0000218,7990,In vivo,50597
A,10116.0,,CHEMBL622468,Rattus norvegicus,Time of maximum plasma concentration in rat,,6824,N,,Intermediate,,,Plasma,1969.0,,1,1,,BAO_0000218,7991,,50597
A,10116.0,,CHEMBL876025,Rattus norvegicus,"Time required by compound for reaching maximum plasma concentration was determined in rats at 10 mg/kg, p.o. dose",,6685,N,,Intermediate,,,Plasma,1969.0,,1,1,,BAO_0000218,7992,,50597
A,10116.0,,CHEMBL622469,Rattus norvegicus,"Time required by compound for reaching maximum plasma concentration was determined in rats at 20 mg/kg, i.p. dose",,6685,N,,Intermediate,,,Plasma,1969.0,,1,1,,BAO_0000218,7993,,50597
A,10116.0,,CHEMBL622470,Rattus norvegicus,"Time required by compound for reaching maximum plasma concentration was determined in rats at 2 mg/kg, i.v. dose; n/a: not applicable",,6685,N,,Intermediate,,,Plasma,1969.0,,1,1,,BAO_0000218,7994,,50597
A,10116.0,,CHEMBL622471,Rattus norvegicus,Time required to reach maximum concentration (Cmax) after oral administration in rat,,15662,N,,Intermediate,,,,,,1,1,,BAO_0000218,7995,In vivo,50597
A,10116.0,,CHEMBL622472,Rattus norvegicus,Time required to reach maximum concentration in rat plasma,,1742,N,,Intermediate,,,Plasma,1969.0,,1,1,,BAO_0000218,7996,,50597
A,10116.0,,CHEMBL622473,Rattus norvegicus,Time taken by the compound to achieve maximum concentration in rat plasma at 30 mg/Kg upon oral administration.,,2774,N,,Intermediate,,,Plasma,1969.0,,1,1,,BAO_0000218,7997,In vivo,50597
A,10116.0,,CHEMBL624282,Rattus norvegicus,Time taken by the compound to achieve maximum plasma concentration at a 1 mg/kg oral dose in female Sprague-Dawley rats,,5199,N,,Intermediate,,,Plasma,1969.0,,1,1,,BAO_0000218,7998,In vivo,50597
A,10116.0,,CHEMBL624283,Rattus norvegicus,Time taken for maximum plasma concentration for the compound in solution form (formulation) was determined in rats at peroral dose of 5 mg/kg,,12873,N,,Intermediate,,,Plasma,1969.0,,1,1,,BAO_0000218,7999,In vivo,50597
A,10116.0,,CHEMBL624284,Rattus norvegicus,Time taken for maximum plasma concentration for the compound in suspension form (formulation) was determined in rats at peroral dose of 5 mg/kg,,12873,N,,Intermediate,,,Plasma,1969.0,,1,1,,BAO_0000218,8000,In vivo,50597
A,10116.0,,CHEMBL624285,Rattus norvegicus,Time taken to reach maximum concentration in plasma was evaluated in Sprague-Dawley rats at a dose of 15 mg/kg after po administration,,1916,N,,Intermediate,,,Plasma,1969.0,,1,1,,BAO_0000218,8001,In vivo,50597
A,10116.0,,CHEMBL624286,Rattus norvegicus,Time to reach Cmax after oral administration to rats,,16367,N,,Intermediate,,,,,,1,1,,BAO_0000218,8002,In vivo,50597
A,10116.0,,CHEMBL624287,Rattus norvegicus,Time to reach Cmax when a dose of 1 mg/kg is administered orally,,16366,N,,Intermediate,,,,,,1,1,,BAO_0000218,8003,In vivo,50597
A,10116.0,,CHEMBL624288,Rattus norvegicus,Time to reach maximum concentration following oral administration of 200 mg/kg in rat; value ranges from 2-4,,216,N,,Intermediate,,,,,,1,1,,BAO_0000218,8004,,50597
A,10116.0,,CHEMBL624289,Rattus norvegicus,Time to reach maximum plasma concentration was evaluated at an intravenous dose of 3 mg/kg; Not applicable,,6410,N,,Intermediate,,,Plasma,1969.0,,1,1,,BAO_0000218,8005,In vivo,50597
A,10116.0,,CHEMBL873344,Rattus norvegicus,Time to reach maximum plasma concentration was evaluated at an oral dose of 30 mg/kg,,6410,N,,Intermediate,,,Plasma,1969.0,,1,1,,BAO_0000218,8006,In vivo,50597
A,10116.0,,CHEMBL619623,Rattus norvegicus,Tmax after peroral administration (10 mg/kg) was determined in rat,,6215,N,,Intermediate,,,,,,1,1,,BAO_0000218,8007,In vivo,50597
A,10116.0,,CHEMBL621399,Rattus norvegicus,Tmax of compound determined in rat after iv administration at a dose of 10 mg/kg,,3598,N,,Expert,,,,,,1,1,,BAO_0000218,8008,In vivo,50597
A,10116.0,,CHEMBL621400,Rattus norvegicus,Tmax by oral administration at a dose of 100 uM/kg in rat was determined,,4527,N,,Intermediate,,,,,,1,1,,BAO_0000218,8009,In vivo,50597
A,10116.0,,CHEMBL621401,Rattus norvegicus,"Tmax in fischer rats at 5 mg/kg dose, administered intravenously",,17670,N,,Intermediate,,,,,,1,1,,BAO_0000218,8010,In vivo,50597
A,10116.0,,CHEMBL621402,Rattus norvegicus,Tmax was determined,,1465,N,,Intermediate,,,,,,1,1,,BAO_0000218,8011,,50597
A,10116.0,,CHEMBL621403,Rattus norvegicus,Tmax was determined,,2552,N,,Intermediate,,,,,,1,1,,BAO_0000218,8012,,50597
A,10116.0,,CHEMBL621121,Rattus norvegicus,Tmax after oral administration in rat,,5656,N,,Intermediate,,,,,,1,1,,BAO_0000218,8013,In vivo,50597
A,10116.0,,CHEMBL872525,Rattus norvegicus,Tmax after peroral administration in rats at 2.4 uM/kg,,17764,N,,Intermediate,,,,,,1,1,,BAO_0000218,8014,In vivo,50597
A,10116.0,,CHEMBL621122,Rattus norvegicus,Tmax in male rat,,5610,N,,Intermediate,,,,,,1,1,,BAO_0000218,8015,,50597
A,10116.0,,CHEMBL621123,Rattus norvegicus,Tmax in rat at 10 mg/kg,,6046,N,,Intermediate,,,,,,1,1,,BAO_0000218,8016,In vivo,50597
A,10116.0,,CHEMBL621124,Rattus norvegicus,Tmax in rat by po administration at a dose of 40 mg/kg,,5874,N,,Intermediate,,,,,,1,1,,BAO_0000218,8017,In vivo,50597
A,10116.0,,CHEMBL621125,Rattus norvegicus,Tmax in rats,,17596,N,,Intermediate,,,,,,1,1,,BAO_0000218,8018,,50597
A,10116.0,,CHEMBL621126,Rattus norvegicus,Tmax was measured in rats after peroral administration at 5 mg/kg,,17804,N,,Intermediate,,,,,,1,1,,BAO_0000218,8019,In vivo,50597
A,10116.0,,CHEMBL621127,Rattus norvegicus,Tmax value after oral dose at a dose of 10 mg/kg in rats.,,1908,N,,Intermediate,,,,,,1,1,,BAO_0000218,8020,In vivo,50597
A,10116.0,,CHEMBL621128,Rattus norvegicus,Tmax value after administration of 20 mg/Kg oral dose in rat,,2959,N,,Intermediate,,,,,,1,1,,BAO_0000218,8021,In vivo,50597
A,10116.0,,CHEMBL618263,Rattus norvegicus,Tmax value at a dose of 10 mg/kg in male SD rats,,6757,N,,Intermediate,,,,,,1,1,,BAO_0000218,8022,In vivo,50597
A,10116.0,,CHEMBL618264,Rattus norvegicus,Tmax value at a dose of 100 mg/kg in male SD rats,,6757,N,,Intermediate,,,,,,1,1,,BAO_0000218,8023,In vivo,50597
A,10116.0,,CHEMBL618265,Rattus norvegicus,Tmax value at a dose of 50 mg/kg in male SD rats,,6757,N,,Intermediate,,,,,,1,1,,BAO_0000218,8024,In vivo,50597
A,10116.0,,CHEMBL618266,Rattus norvegicus,Total concentration in rat plasma after administration of 3.5 mg/kg dose through subcutaneous route,,4186,N,,Intermediate,,,Plasma,1969.0,,1,1,,BAO_0000218,8025,In vivo,50597
A,10116.0,,CHEMBL618267,Rattus norvegicus,time required to reach maximum concentration (Cmax) after oral administration in rat,,15662,N,,Intermediate,,,,,,1,1,,BAO_0000218,8026,In vivo,50597
A,10116.0,,CHEMBL618450,Rattus norvegicus,Evaluated for pharmacokinetic parameter urine recovery in rat at the dose 50 mg/kg ( 0-24 hr ),,429,N,,Intermediate,,,Urine,1088.0,,1,1,,BAO_0000218,8027,,50597
A,10116.0,,CHEMBL618451,Rattus norvegicus,Evaluated for pharmacokinetic parameter urine recovery in rat at the dose 50 mg/kg (0-24 hr),,429,N,,Intermediate,,,Urine,1088.0,,1,1,,BAO_0000218,8028,,50597
A,10116.0,,CHEMBL618452,Rattus norvegicus,Unbound plasma was determined in Sprague-Dawley rats at a dose of 1 mg/kg by iv administration,,5546,N,,Intermediate,,,,,,1,1,,BAO_0000218,8029,,50597
A,10116.0,,CHEMBL618453,Rattus norvegicus,Amount of urine output was measured in rat at a dose of 1 mg/kg/po,,3173,N,,Intermediate,,,Urine,1088.0,,1,1,,BAO_0000218,8030,,50597
A,10116.0,,CHEMBL618454,Rattus norvegicus,Amount of urine output was measured in rat at a dose of 10 mg/kg/po,,3173,N,,Intermediate,,,Urine,1088.0,,1,1,,BAO_0000218,8031,,50597
