miller2_FiY,miller2_ProjNu,miller2_OrganiT,miller2_MaxiCIDACont,miller2_ParticiDeveloAnGGov,miller2_ICTAAToFoDeve,miller2_ReProg,miller2_OrganiS,miller2_GenEq,miller2_CounReID,miller2_SecPe,miller2_OrgCla,miller2_IndiIs,miller2_ContID,miller2_DisabIs,miller2_IRTCPe,miller2_BraID,miller2_FSTCPe,miller2_OrgaID,miller2_ClimChMiti,miller2_Desert,miller2_YoIss,miller2_AmSp,miller2_CounRegN,miller2_OrgNa,miller2_ClChaAda,miller2_FuCeN,miller2_KnowFDevel,miller2_CFLI,miller2_DiN,miller2_DiID,miller2_TraDevelo,miller2_UntAmProBud,miller2_ProjBrowCoID,miller2_ChiIs,miller2_PBATy,miller2_EnviSust,miller2_Biod,miller2_UrbIs,miller2_ContiN,miller2_CoRePerc,miller2_SeID,miller2_SecN
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,3,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BD,0,Not PBA,0,0,0,Asia,0.0222,11130,Teacher training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.05,Multilateral,0,3,0,0.0,B5100,0.0,1001921,0,0,0,2886.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BD,0,Not PBA,0,0,0,Asia,0.0222,11182,Educational research
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,3,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BD,0,Not PBA,0,0,0,Asia,0.0222,11230,Basic life skills for youth and adults
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,3,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BD,0,Not PBA,0,0,0,Asia,0.0222,11330,Vocational training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,3,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BD,0,Not PBA,0,0,0,Asia,0.0222,11420,Higher education
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,3,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BD,0,Not PBA,0,0,0,Asia,0.0222,12261,Health education
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,3,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BD,0,Not PBA,0,0,0,Asia,0.0222,31181,Agricultural education/training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.25,Multilateral,0,2,0,0.0,B5100,0.0,1001921,0,0,0,14430.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BW,0,Not PBA,0,0,0,Africa,0.0222,11110,Education policy and administrative management
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,2,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BW,0,Not PBA,0,0,0,Africa,0.0222,11120,Education facilities and training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,2,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BW,0,Not PBA,0,0,0,Africa,0.0222,11130,Teacher training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.05,Multilateral,0,2,0,0.0,B5100,0.0,1001921,0,0,0,2886.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BW,0,Not PBA,0,0,0,Africa,0.0222,11182,Educational research
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,2,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BW,0,Not PBA,0,0,0,Africa,0.0222,11230,Basic life skills for youth and adults
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,2,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BW,0,Not PBA,0,0,0,Africa,0.0222,11330,Vocational training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,2,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BW,0,Not PBA,0,0,0,Africa,0.0222,11420,Higher education
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,2,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BW,0,Not PBA,0,0,0,Africa,0.0222,12261,Health education
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,2,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BW,0,Not PBA,0,0,0,Africa,0.0222,31181,Agricultural education/training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.25,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,14430.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BZ,0,Not PBA,0,0,0,America,0.0222,11110,Education policy and administrative management
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BZ,0,Not PBA,0,0,0,America,0.0222,11120,Education facilities and training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BZ,0,Not PBA,0,0,0,America,0.0222,11130,Teacher training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.05,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,2886.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BZ,0,Not PBA,0,0,0,America,0.0222,11182,Educational research
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BZ,0,Not PBA,0,0,0,America,0.0222,11230,Basic life skills for youth and adults
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BZ,0,Not PBA,0,0,0,America,0.0222,11330,Vocational training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BZ,0,Not PBA,0,0,0,America,0.0222,11420,Higher education
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BZ,0,Not PBA,0,0,0,America,0.0222,12261,Health education
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BZ,0,Not PBA,0,0,0,America,0.0222,31181,Agricultural education/training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.25,Multilateral,0,2,0,0.0,B5100,0.0,1001921,0,0,0,14430.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,CM,0,Not PBA,0,0,0,Africa,0.0222,11110,Education policy and administrative management
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,2,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,CM,0,Not PBA,0,0,0,Africa,0.0222,11120,Education facilities and training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,2,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,CM,0,Not PBA,0,0,0,Africa,0.0222,11130,Teacher training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.05,Multilateral,0,2,0,0.0,B5100,0.0,1001921,0,0,0,2886.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,CM,0,Not PBA,0,0,0,Africa,0.0222,11182,Educational research
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,2,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,CM,0,Not PBA,0,0,0,Africa,0.0222,11230,Basic life skills for youth and adults
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,2,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,CM,0,Not PBA,0,0,0,Africa,0.0222,11330,Vocational training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,2,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,CM,0,Not PBA,0,0,0,Africa,0.0222,11420,Higher education
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,2,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,CM,0,Not PBA,0,0,0,Africa,0.0222,12261,Health education
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,2,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,CM,0,Not PBA,0,0,0,Africa,0.0222,31181,Agricultural education/training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.25,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,14430.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,DM,0,Not PBA,0,0,0,America,0.0222,11110,Education policy and administrative management
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,DM,0,Not PBA,0,0,0,America,0.0222,11120,Education facilities and training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,DM,0,Not PBA,0,0,0,America,0.0222,11130,Teacher training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.05,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,2886.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,DM,0,Not PBA,0,0,0,America,0.0222,11182,Educational research
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,DM,0,Not PBA,0,0,0,America,0.0222,11230,Basic life skills for youth and adults
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,DM,0,Not PBA,0,0,0,America,0.0222,11330,Vocational training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,DM,0,Not PBA,0,0,0,America,0.0222,11420,Higher education
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,DM,0,Not PBA,0,0,0,America,0.0222,12261,Health education
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,DM,0,Not PBA,0,0,0,America,0.0222,31181,Agricultural education/training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.25,Multilateral,0,4,0,0.0,B5100,0.0,1001921,0,0,0,14430.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,FJ,0,Not PBA,0,0,0,Oceania,0.0222,11110,Education policy and administrative management
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,4,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,FJ,0,Not PBA,0,0,0,Oceania,0.0222,11120,Education facilities and training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,4,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,FJ,0,Not PBA,0,0,0,Oceania,0.0222,11130,Teacher training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.05,Multilateral,0,4,0,0.0,B5100,0.0,1001921,0,0,0,2886.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,FJ,0,Not PBA,0,0,0,Oceania,0.0222,11182,Educational research
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,4,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,FJ,0,Not PBA,0,0,0,Oceania,0.0222,11230,Basic life skills for youth and adults
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,4,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,FJ,0,Not PBA,0,0,0,Oceania,0.0222,11330,Vocational training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,4,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,FJ,0,Not PBA,0,0,0,Oceania,0.0222,11420,Higher education
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,4,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,FJ,0,Not PBA,0,0,0,Oceania,0.0222,12261,Health education
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,4,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,FJ,0,Not PBA,0,0,0,Oceania,0.0222,31181,Agricultural education/training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.25,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,14430.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,GD,0,Not PBA,0,0,0,America,0.0222,11110,Education policy and administrative management
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,GD,0,Not PBA,0,0,0,America,0.0222,11120,Education facilities and training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,GD,0,Not PBA,0,0,0,America,0.0222,11130,Teacher training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.05,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,2886.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,GD,0,Not PBA,0,0,0,America,0.0222,11182,Educational research
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,GD,0,Not PBA,0,0,0,America,0.0222,11230,Basic life skills for youth and adults
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,GD,0,Not PBA,0,0,0,America,0.0222,11330,Vocational training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,GD,0,Not PBA,0,0,0,America,0.0222,11420,Higher education
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,GD,0,Not PBA,0,0,0,America,0.0222,12261,Health education
