assays_ss_d,assays_ss_tst_tp,assays_vrnt_d,assays_b_frmt,assays_ss_cll_tp,assays_src_d,assays_crtd_b,assays_src_ss_d,assays_td,assays_cll_d,assays_ss_strn,assays_ss_tss,assays_ss_sbclllr_frctn,assays_rltnshp_tp,assays_cnfdnc_scr,assays_chmbl_d,assays_tss_d
9677,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622882,
9678,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622883,
9679,,,BAO_0000218,,1,Intermediate,,50597,,,Thyroid gland,,N,1,CHEMBL622884,2046.0
9680,,,BAO_0000218,,1,Intermediate,,50597,,,Thyroid gland,,N,1,CHEMBL622885,2046.0
9681,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622886,
9682,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622887,
9683,,,BAO_0000218,,1,Intermediate,,50597,,,Urine,,N,1,CHEMBL622888,1088.0
9684,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Blood,,N,1,CHEMBL622889,178.0
9685,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Blood,,N,1,CHEMBL622890,178.0
9686,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Blood,,N,1,CHEMBL622891,178.0
9687,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Blood,,N,1,CHEMBL877603,178.0
9688,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Brain,,N,1,CHEMBL622892,955.0
9689,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Brain,,N,1,CHEMBL622893,955.0
9690,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Brain,,N,1,CHEMBL622894,955.0
9691,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Brain,,N,1,CHEMBL622895,955.0
9692,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Brain,,N,1,CHEMBL622896,955.0
9693,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL622897,948.0
9694,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL622898,948.0
9695,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL622899,948.0
9696,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL622900,2113.0
9697,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL624114,2113.0
9698,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL624115,2113.0
9699,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL624116,2113.0
9700,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL624117,2107.0
9701,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL624118,2107.0
9702,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL624119,2107.0
9703,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL624120,2107.0
9704,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Lung,,N,1,CHEMBL624121,2048.0
9705,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Lung,,N,1,CHEMBL624122,2048.0
9706,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Lung,,N,1,CHEMBL624123,2048.0
9707,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Lung,,N,1,CHEMBL624124,2048.0
9708,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL624125,2385.0
9709,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL624126,2385.0
9710,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL624127,2385.0
9711,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL624128,2385.0
9712,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Zone of skin,,N,1,CHEMBL624129,14.0
9713,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Zone of skin,,N,1,CHEMBL624130,14.0
9714,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Zone of skin,,N,1,CHEMBL622340,14.0
9715,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Zone of skin,,N,1,CHEMBL622341,14.0
9716,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Intestine,,N,1,CHEMBL622342,160.0
9717,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Intestine,,N,1,CHEMBL622343,160.0
9718,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Intestine,,N,1,CHEMBL622344,160.0
9719,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Intestine,,N,1,CHEMBL622345,160.0
9720,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Spleen,,N,1,CHEMBL622346,2106.0
9721,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Spleen,,N,1,CHEMBL622347,2106.0
9722,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Spleen,,N,1,CHEMBL622348,2106.0
9723,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Spleen,,N,1,CHEMBL622349,2106.0
9724,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622350,
9725,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622351,
9726,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622352,
9727,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622353,
9728,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622354,
9729,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622355,
9730,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622356,
9731,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622357,
9732,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622358,
9733,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622359,
9734,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL874393,
9735,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622872,
9736,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622873,
9737,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623047,
9738,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623048,
9739,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623049,
9740,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623050,
9741,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623051,
9742,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623052,
9743,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL626343,
9744,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL626344,
9745,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL626345,
9746,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL626346,
9747,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL626347,
9748,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL626348,
9749,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL626349,
9750,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL626350,
9751,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL626351,
9752,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627650,
9753,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627651,
9754,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627652,
9755,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627653,
9756,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627654,
9757,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627835,
9758,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627836,
9759,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627837,
9760,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627838,
9761,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL875338,
9762,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627839,
9763,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627840,
9764,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627841,
9765,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627842,
9766,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627843,
9767,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627844,
9768,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627845,
9769,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627846,
9770,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL627847,1969.0
9771,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL873821,1969.0
9772,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL626079,1969.0
9773,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL626080,1969.0
9774,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL626081,1969.0
9775,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL875344,1969.0
9776,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL626082,
9777,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL626250,
9778,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL626251,
9779,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL626252,
9780,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL626253,
9781,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL626254,1969.0
9782,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL626255,
9783,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL626256,
9784,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL626257,
9785,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL626258,
9786,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL626259,
9787,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL626260,
9788,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL875345,
9789,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL626261,
9790,In vitro,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL626262,2107.0
9791,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL626263,
9792,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL625270,
9793,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL625271,
9794,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL625272,
9795,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Brain,,N,1,CHEMBL625273,955.0
9796,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL625274,1969.0
9797,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL625275,
9798,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL625276,1969.0
9799,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL625277,1969.0
9800,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL625278,1969.0
9801,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL625279,1969.0
9802,,,BAO_0000218,,1,Intermediate,,50597,,,Serum,,N,1,CHEMBL625280,1977.0
9803,,,BAO_0000218,,1,Intermediate,,50597,,,Serum,,N,1,CHEMBL876797,1977.0
9804,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL625281,
9805,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL873827,1969.0
9806,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL625282,
9807,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL625283,
9808,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL625284,
9809,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL625285,
9810,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL625286,
9811,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL625287,
9812,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL625288,
9813,,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL625289,2107.0
9814,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL625290,1969.0
9815,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL876798,1969.0
9816,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL625291,
9817,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL625292,
9818,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL625293,
9819,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622832,
9820,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622833,
9821,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622834,
9822,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622835,
9823,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622836,
9824,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622837,
9825,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622838,
9826,,,BAO_0000218,,1,Intermediate,,50597,,,Brain,,N,1,CHEMBL622839,955.0
9827,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL622840,1969.0
9828,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622841,
9829,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622842,
9830,In vitro,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL622843,1969.0
9831,In vitro,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL622844,1969.0
9832,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622845,
9833,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622846,
9834,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622847,
9835,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622848,
9836,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622849,
9837,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL622850,1969.0
9838,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL876807,
9839,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622851,
9840,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622852,
9841,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622853,
9842,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622854,
9843,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622855,
9844,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL622856,1969.0
9845,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL622857,1969.0
9846,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL622858,1969.0
9847,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL622859,1969.0
9848,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622860,
9849,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622861,
9850,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622862,
9851,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622863,
9852,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623817,
9853,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623818,
9854,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623819,
9855,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623820,
9856,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623821,
9857,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL623822,1969.0
9858,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623823,
9859,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623824,
9860,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623825,
9861,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622070,
9862,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622071,
9863,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622072,
9864,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622073,
9865,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622074,
9866,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622075,
9867,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL622076,1969.0
9868,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL622077,1969.0
9869,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622078,
9870,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622079,
9871,,,BAO_0000218,,1,Intermediate,,50597,,,Plasma,,N,1,CHEMBL622080,1969.0
9872,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL877612,
9873,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622081,
9874,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622082,
9875,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622083,
9876,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622084,
9877,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622085,
9878,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622086,
9879,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622087,
9880,,,BAO_0000218,,1,Intermediate,,50597,,,Blood,,N,1,CHEMBL622088,178.0
9881,,,BAO_0000218,,1,Intermediate,,50597,,,Blood,,N,1,CHEMBL622089,178.0
9882,,,BAO_0000218,,1,Intermediate,,50597,,,Blood,,N,1,CHEMBL623685,178.0
9883,,,BAO_0000218,,1,Intermediate,,50597,,,Blood,,N,1,CHEMBL623686,178.0
9884,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Stomach,,N,1,CHEMBL623687,945.0
9885,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Stomach,,N,1,CHEMBL623688,945.0
9886,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Stomach,,N,1,CHEMBL623689,945.0
9887,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Stomach,,N,1,CHEMBL622485,945.0
9888,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Thyroid gland,,N,1,CHEMBL622486,2046.0
9889,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Thyroid gland,,N,1,CHEMBL877613,2046.0
9890,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Thyroid gland,,N,1,CHEMBL622487,2046.0
9891,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Thyroid gland,,N,1,CHEMBL622488,2046.0
9892,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL622489,948.0
9893,,,BAO_0000218,,1,Intermediate,,50597,,,Urine,,N,1,CHEMBL622490,1088.0
9894,,,BAO_0000218,,1,Intermediate,,50597,,,Urine,,N,1,CHEMBL622491,1088.0
9895,,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL622492,2107.0
9896,,,BAO_0000218,,1,Intermediate,,50597,,,Urine,,N,1,CHEMBL622493,1088.0
9897,,,BAO_0000218,,1,Intermediate,,50597,,,Urine,,N,1,CHEMBL622494,1088.0
9898,,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL622495,2385.0
9899,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622496,
9900,,,BAO_0000218,,1,Intermediate,,50597,,,Urine,,N,1,CHEMBL622497,1088.0
9901,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622498,
9902,,,BAO_0000218,,1,Intermediate,,50597,,,Urine,,N,1,CHEMBL624918,1088.0
9903,,,BAO_0000218,,1,Intermediate,,50597,,,Urine,,N,1,CHEMBL624919,1088.0
9904,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Blood,,N,1,CHEMBL624920,178.0
9905,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Blood,,N,1,CHEMBL624921,178.0
9906,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Brain,,N,1,CHEMBL624922,955.0
9907,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL624923,948.0
9908,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL624924,948.0
9909,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL624925,2113.0
9910,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL624926,2113.0
9911,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL624927,2107.0
9912,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL874402,2107.0
9913,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Lung,,N,1,CHEMBL624928,2048.0
9914,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Lung,,N,1,CHEMBL624929,2048.0
9915,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL624930,2385.0
9916,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL624931,2385.0
9917,,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL624932,948.0
9918,,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL624933,948.0
9919,,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL624934,2107.0
9920,,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL624935,2107.0
9921,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL624936,
9922,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL624937,
9923,,,BAO_0000218,,1,Intermediate,,50597,,,Spleen,,N,1,CHEMBL624938,2106.0
9924,,,BAO_0000218,,1,Intermediate,,50597,,,Spleen,,N,1,CHEMBL624939,2106.0
9925,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL624940,
9926,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL874403,
9927,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL624941,
9928,,,BAO_0000218,,1,Intermediate,,50597,,,Urine,,N,1,CHEMBL624942,1088.0
9929,,,BAO_0000218,,1,Intermediate,,50597,,,Urine,,N,1,CHEMBL624943,1088.0
9930,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL624944,
9931,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL624945,
9932,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL624946,
9933,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL624947,
9934,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL624948,
9935,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL624949,
9936,,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL622025,2113.0
9937,,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL622026,2113.0
9938,,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL622027,2113.0
9939,,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL622028,2113.0
9940,,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL622029,2107.0
9941,,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL622208,2107.0
9942,,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL622209,2107.0
9943,,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL622210,2107.0
9944,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622211,
9945,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622212,
9946,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL622213,
9947,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL874404,
9948,,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL620452,2385.0
9949,,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL620453,2385.0
9950,,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL620454,2385.0
9951,,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL624067,2385.0
9952,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL624068,
9953,,,BAO_0000218,,1,Intermediate,,50597,,,Female gonad,,N,1,CHEMBL624069,992.0
9954,,,BAO_0000218,,1,Intermediate,,50597,,,Female gonad,,N,1,CHEMBL624070,992.0
9955,,,BAO_0000218,,1,Intermediate,,50597,,,Female gonad,,N,1,CHEMBL624071,992.0
9956,,,BAO_0000218,,1,Intermediate,,50597,,,Uterus,,N,1,CHEMBL624072,995.0
9957,,,BAO_0000218,,1,Intermediate,,50597,,,Uterus,,N,1,CHEMBL624073,995.0
