assays_ASSI,assays_ASSUBCFRA,assays_ASTTY,assays_BAFO,assays_TISI,assays_CEI,assays_ASCTY,assays_T,assays_RELT,assays_CONFISC,assays_CUB,assays_SI,assays_SASSI,assays_CHI,assays_VARI
10619,,,BAO_0000218,,,,50797,N,1,Intermediate,1,,CHEMBL625212,
10620,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL625213,
10621,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL625214,
10622,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL874542,
10623,,,BAO_0000100,,,,22229,U,0,Autocuration,1,,CHEMBL625215,
10624,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL625216,
10625,,,BAO_0000100,,,,22224,U,0,Autocuration,1,,CHEMBL625217,
10626,,,BAO_0000100,,,,22224,U,0,Autocuration,1,,CHEMBL625218,
10627,,,BAO_0000218,1969.0,,,50588,N,1,Intermediate,1,,CHEMBL622864,
10628,,,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL622865,
10629,,,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL622866,
10630,,,BAO_0000218,1969.0,,,50588,N,1,Intermediate,1,,CHEMBL622867,
10631,,,BAO_0000218,1969.0,,,50512,N,1,Intermediate,1,,CHEMBL876808,
10632,,,BAO_0000019,955.0,,,22224,U,0,Autocuration,1,,CHEMBL627725,
10633,,,BAO_0000019,1977.0,,,22224,U,0,Autocuration,1,,CHEMBL627726,
10634,,,BAO_0000019,1969.0,,,22224,U,0,Autocuration,1,,CHEMBL627727,
10635,,,BAO_0000019,1969.0,,,22224,U,0,Autocuration,1,,CHEMBL627728,
10636,,,BAO_0000019,1969.0,,,22224,U,0,Autocuration,1,,CHEMBL627729,
10637,,,BAO_0000019,1969.0,,,22224,U,0,Autocuration,1,,CHEMBL627730,
10638,,,BAO_0000019,1969.0,,,22224,U,0,Autocuration,1,,CHEMBL627731,
10639,,,BAO_0000019,1969.0,,,22224,U,0,Autocuration,1,,CHEMBL627732,
10640,,,BAO_0000019,1969.0,,,22224,U,0,Autocuration,1,,CHEMBL627733,
10641,,,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL627734,
10642,,,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL627735,
10643,,,BAO_0000218,1969.0,,,50512,N,1,Intermediate,1,,CHEMBL627736,
10644,,,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL876809,
10645,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL627737,
10646,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL627738,
10647,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL627739,
10648,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL626143,
10649,,,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL626144,
10650,,,BAO_0000218,,,,50592,N,1,Intermediate,1,,CHEMBL626145,
10651,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL626146,
10652,,,BAO_0000218,178.0,,,50597,N,1,Intermediate,1,,CHEMBL626147,
10653,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL626148,
10654,,,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL626149,
10655,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL626150,
10656,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL626151,
10657,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL626152,
10658,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL626153,
10659,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL626154,
10660,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL626155,
10661,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL626156,
10662,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL626157,
10663,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL626158,
10664,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL626159,
10665,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL626160,
10666,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL626161,
10667,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL626162,
10668,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL626163,
10669,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL626164,
10670,,,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL626165,
10671,,,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL626166,
10672,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL626167,
10673,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL626168,
10674,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL877463,
10675,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL626169,
10676,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL626170,
10677,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL626171,
10678,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL626172,
10679,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL626173,
10680,,In vivo,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL626174,
10681,,In vivo,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL626175,
10682,,In vivo,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL626176,
10683,,In vivo,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL626177,
10684,,In vivo,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL622499,
10685,,In vivo,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL622500,
10686,,In vivo,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL622501,
10687,,In vivo,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL622502,
10688,,In vivo,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL622503,
10689,,In vivo,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL877614,
10690,,In vivo,BAO_0000218,2048.0,,,50597,N,1,Intermediate,1,,CHEMBL624839,
10691,,In vivo,BAO_0000218,2048.0,,,50597,N,1,Intermediate,1,,CHEMBL624840,
10692,,In vivo,BAO_0000218,2048.0,,,50597,N,1,Intermediate,1,,CHEMBL624841,
10693,,In vivo,BAO_0000218,2048.0,,,50597,N,1,Intermediate,1,,CHEMBL624842,
10694,,In vivo,BAO_0000218,2385.0,,,50597,N,1,Intermediate,1,,CHEMBL624843,
10695,,In vivo,BAO_0000218,2385.0,,,50597,N,1,Intermediate,1,,CHEMBL624844,
10696,,In vivo,BAO_0000218,2385.0,,,50597,N,1,Intermediate,1,,CHEMBL624845,
10697,,In vivo,BAO_0000218,2385.0,,,50597,N,1,Intermediate,1,,CHEMBL621904,
10698,,In vivo,BAO_0000218,178.0,,,50597,N,1,Intermediate,1,,CHEMBL621905,
10699,,In vivo,BAO_0000218,178.0,,,50597,N,1,Intermediate,1,,CHEMBL874382,
10700,,In vivo,BAO_0000218,178.0,,,50597,N,1,Intermediate,1,,CHEMBL621906,
10701,,In vivo,BAO_0000218,955.0,,,50597,N,1,Intermediate,1,,CHEMBL621907,
10702,,In vivo,BAO_0000218,955.0,,,50597,N,1,Intermediate,1,,CHEMBL622096,
10703,,In vivo,BAO_0000218,955.0,,,50597,N,1,Intermediate,1,,CHEMBL622097,
10704,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL622098,
10705,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL622099,
10706,,In vivo,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL622100,
10707,,In vivo,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL622101,
10708,,In vivo,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL622102,
10709,,In vivo,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL622103,
10710,,In vivo,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL622104,
10711,,In vivo,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL622105,
10712,,In vivo,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL622106,
10713,,In vivo,BAO_0000218,2048.0,,,50597,N,1,Intermediate,1,,CHEMBL622107,
10714,,In vivo,BAO_0000218,2048.0,,,50597,N,1,Intermediate,1,,CHEMBL622108,
10715,,In vivo,BAO_0000218,2048.0,,,50597,N,1,Intermediate,1,,CHEMBL622109,
10716,,In vivo,BAO_0000218,2385.0,,,50597,N,1,Intermediate,1,,CHEMBL622110,
10717,,In vivo,BAO_0000218,2385.0,,,50597,N,1,Intermediate,1,,CHEMBL622111,
10718,,In vivo,BAO_0000218,2385.0,,,50597,N,1,Intermediate,1,,CHEMBL874383,
10719,,In vivo,BAO_0000218,14.0,,,50597,N,1,Intermediate,1,,CHEMBL622112,
10720,,In vivo,BAO_0000218,14.0,,,50597,N,1,Intermediate,1,,CHEMBL622113,
10721,,In vivo,BAO_0000218,14.0,,,50597,N,1,Intermediate,1,,CHEMBL622114,
10722,,In vivo,BAO_0000218,2106.0,,,50597,N,1,Intermediate,1,,CHEMBL622115,
10723,,In vivo,BAO_0000218,2106.0,,,50597,N,1,Intermediate,1,,CHEMBL622116,
10724,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622117,
10725,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622118,
10726,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622119,
10727,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622120,
10728,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622121,
10729,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622122,
10730,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622123,
10731,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622124,
10732,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622125,
10733,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL622126,
10734,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL620455,
10735,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL620456,
10736,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL620457,
10737,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL620458,
10738,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL620459,
10739,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL620460,
10740,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL620461,
10741,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL620462,
10742,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL620463,
10743,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL620464,
10744,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL620465,
10745,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL620466,
10746,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL620467,
10747,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL620468,
10748,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL620469,
10749,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL620470,
10750,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL620471,
10751,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL620472,
10752,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL620473,
10753,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL620474,
10754,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL620475,
10755,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL620476,
10756,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL620477,
10757,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL620478,
10758,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618768,
10759,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618769,
10760,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618770,
10761,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618771,
10762,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618772,
10763,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618773,
10764,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL875842,
10765,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618774,
10766,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618775,
10767,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618776,
10768,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618777,
10769,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618778,
10770,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618779,
10771,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618780,
10772,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618781,
10773,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618782,
10774,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618783,
10775,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618784,
10776,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618785,
10777,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618786,
10778,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618787,
10779,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618788,
10780,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618789,
10781,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618790,
10782,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618791,
10783,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL875843,
10784,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL618792,
10785,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623395,
10786,,In vivo,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL623396,
10787,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623397,
10788,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL623398,
10789,,In vivo,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL623399,
10790,,In vivo,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL623400,
10791,,In vivo,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL623401,
10792,,In vivo,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL623402,
10793,,In vivo,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL623403,
10794,,In vivo,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL623404,
10795,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL625997,
10796,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL625998,
10797,,In vivo,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL625999,
10798,,In vivo,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL626000,
10799,,In vivo,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL626001,
10800,,In vivo,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL626002,
10801,,In vivo,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL626003,
10802,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL626004,
10803,,In vivo,BAO_0000218,,,,50512,N,1,Intermediate,1,,CHEMBL626005,
10804,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL626006,
10805,,In vivo,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL626007,
10806,,In vivo,BAO_0000218,1969.0,,,50594,N,1,Intermediate,1,,CHEMBL626008,
10807,,In vivo,BAO_0000218,2107.0,,,50588,N,1,Intermediate,1,,CHEMBL626009,
10808,,In vivo,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL626010,
10809,,In vivo,BAO_0000218,178.0,,,50594,N,1,Intermediate,1,,CHEMBL626011,
10810,,In vivo,BAO_0000218,178.0,,,50594,N,1,Intermediate,1,,CHEMBL626012,
10811,,In vivo,BAO_0000218,178.0,,,50594,N,1,Intermediate,1,,CHEMBL626013,
10812,,In vivo,BAO_0000218,178.0,,,50594,N,1,Intermediate,1,,CHEMBL626014,
10813,,In vivo,BAO_0000218,178.0,,,50594,N,1,Intermediate,1,,CHEMBL877496,
10814,,In vivo,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL626015,
10815,,In vivo,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL626016,
10816,,In vivo,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL626017,
10817,,In vivo,BAO_0000218,1969.0,,,50588,N,1,Intermediate,1,,CHEMBL626018,
10818,,In vivo,BAO_0000218,1969.0,,,50588,N,1,Intermediate,1,,CHEMBL626692,
10819,,In vivo,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL626693,
10820,,In vivo,BAO_0000218,1969.0,,,22224,U,0,Autocuration,1,,CHEMBL626694,
10821,,In vivo,BAO_0000218,178.0,,,50588,N,1,Intermediate,1,,CHEMBL626695,
10822,,In vivo,BAO_0000218,178.0,,,50588,N,1,Intermediate,1,,CHEMBL626696,
10823,,In vivo,BAO_0000218,178.0,,,50588,N,1,Intermediate,1,,CHEMBL626697,
10824,,In vivo,BAO_0000218,178.0,,,50588,N,1,Intermediate,1,,CHEMBL626859,
10825,,In vivo,BAO_0000218,178.0,,,50588,N,1,Intermediate,1,,CHEMBL626860,
10826,,In vivo,BAO_0000218,178.0,,,50588,N,1,Intermediate,1,,CHEMBL626861,
10827,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL626296,
10828,,In vivo,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL626297,
10829,,In vivo,BAO_0000218,1969.0,,,22224,U,0,Autocuration,1,,CHEMBL626298,
10830,,In vivo,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL626299,
10831,,In vivo,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL626300,
10832,,In vivo,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL626301,
10833,,In vivo,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL626962,
10834,,In vivo,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL626963,
10835,,In vivo,BAO_0000218,1969.0,,,50597,N,1,Intermediate,1,,CHEMBL626964,
10836,,In vivo,BAO_0000218,1969.0,,,100710,N,1,Intermediate,1,,CHEMBL626965,
10837,,In vivo,BAO_0000218,1969.0,,,50594,N,1,Intermediate,1,,CHEMBL626966,
10838,,In vivo,BAO_0000218,1969.0,,,50594,N,1,Intermediate,1,,CHEMBL626967,
10839,,In vivo,BAO_0000218,1969.0,,,100710,N,1,Intermediate,1,,CHEMBL626968,
10840,,,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL626969,
10841,,,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL627126,
10842,,,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL631276,
10843,,,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL631277,
10844,,,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL631278,
10845,,,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL874457,
10846,,,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL631279,
10847,,,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL631280,
10848,,,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL631281,
10849,,,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL631968,
10850,,,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL631969,
10851,,,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL631970,
10852,,,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL631971,
10853,,,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL631972,
10854,,,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL630435,
10855,,,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL630436,
10856,,,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL630437,
10857,,,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL630438,
10858,,,BAO_0000218,948.0,,,50597,N,1,Intermediate,1,,CHEMBL630439,
10859,,,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL630440,
10860,,,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL630441,
10861,,,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL630442,
10862,,,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL625234,
10863,,,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL625235,
10864,,,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL625236,
10865,,,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL625237,
10866,,,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL626125,
10867,,,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL626126,
10868,,,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL626127,
10869,,,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL626128,
10870,,,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL626129,
10871,,,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL626130,
10872,,,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL626131,
10873,,,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL626132,
10874,,,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL626752,
10875,,,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL626753,
10876,,,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL626754,
10877,,,BAO_0000218,2113.0,,,50597,N,1,Intermediate,1,,CHEMBL626755,
10878,,,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL626756,
10879,,,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL626757,
10880,,,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL626758,
10881,,,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL626759,
10882,,,BAO_0000218,2107.0,,,50597,N,1,Intermediate,1,,CHEMBL626760,
10883,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL626394,
10884,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL626395,
10885,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL626396,
10886,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL626397,
10887,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL626398,
10888,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL626399,
10889,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL874653,
10890,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL626400,
10891,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL626401,
10892,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL626402,
10893,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL626403,
10894,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL626404,
10895,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL626405,
10896,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL625529,
10897,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL625530,
10898,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL625531,
10899,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL625532,
10900,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL625533,
10901,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL875474,
10902,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL625534,
10903,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL625535,
10904,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL625536,
10905,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL625537,
10906,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL625538,
10907,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL625539,
10908,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL625540,
10909,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL625541,
10910,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL625542,
10911,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL625543,
10912,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL625544,
10913,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL625545,
10914,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL625546,
10915,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL625547,
10916,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL625548,
10917,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL625549,
10918,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL625550,
10919,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL625551,
10920,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL875475,
