ammontare,personale_id,noleggio_id,pagamento_id,cliente_id,data_pagamento
4.99,1,2796,5662,209,2005-06-19 19:00:37
2.99,1,12751,9529,352,2005-08-18 22:33:22
0.99,1,4609,15346,573,2005-07-08 07:22:29
3.99,1,5593,7770,287,2005-07-10 04:33:13
4.99,1,7711,11518,426,2005-07-28 04:26:42
4.99,2,11831,901,32,2005-08-17 12:54:47
5.99,2,8272,9349,346,2005-07-29 01:29:51
2.99,2,11682,10490,387,2005-08-17 06:13:40
2.99,2,2074,13332,495,2005-06-17 16:40:03
0.99,2,1507,4659,172,2005-06-15 22:25:26
0.99,2,15507,15099,563,2005-08-23 02:48:26
0.99,2,63,10366,383,2005-05-25 09:19:16
6.99,1,3873,10676,394,2005-07-06 18:03:16
0.99,1,5609,13269,492,2005-07-10 05:09:46
2.99,2,262,6344,236,2005-05-26 15:46:56
4.99,1,12808,1530,55,2005-08-19 00:40:41
0.99,2,7652,126,5,2005-07-28 01:50:29
3.99,1,10207,9030,334,2005-08-01 00:53:01
2.99,1,4379,8564,316,2005-07-07 20:32:30
6.99,2,2146,12309,456,2005-06-17 22:26:23
4.99,1,134,6004,222,2005-05-25 21:48:41
2.99,1,3588,7820,289,2005-07-06 04:29:13
10.99,2,11257,12636,468,2005-08-02 13:45:05
2.99,1,12249,3660,135,2005-08-18 03:53:34
3.99,1,6143,4589,169,2005-07-11 09:02:37
2.99,1,10837,11106,410,2005-08-01 23:30:22
4.99,1,14903,1424,51,2005-08-22 04:31:50
3.99,1,5853,13997,520,2005-07-10 17:45:13
5.99,1,5947,8945,331,2005-07-10 23:07:42
0.99,1,7936,14001,520,2005-07-28 12:33:21
9.99,1,1680,12656,469,2005-06-16 11:17:22
7.99,1,12754,3631,134,2005-08-18 22:37:41
1.99,1,6396,13674,507,2005-07-11 22:31:08
2.99,2,6228,9925,367,2005-07-11 13:58:36
0.99,1,9619,3737,138,2005-07-31 04:17:02
4.99,2,10208,6670,246,2005-08-01 00:54:51
7.99,2,1024,12330,457,2005-05-31 03:30:19
0.99,2,11892,6129,227,2005-08-17 15:13:21
4.99,2,2648,859,31,2005-06-19 10:06:20
0.99,2,9853,5992,221,2005-07-31 12:58:20
3.98,1,13025,7302,269,2006-02-14 15:16:03
3.99,2,3058,3684,137,2005-06-20 13:28:35
4.99,1,2268,548,21,2005-06-18 06:13:41
8.99,2,514,15985,597,2005-05-28 03:09:28
4.99,1,10135,8348,307,2005-07-31 21:57:32
0.99,2,9355,5457,201,2005-07-30 18:35:25
6.99,1,11724,5623,207,2005-08-17 08:04:44
2.99,2,2896,1099,40,2005-06-20 02:33:42
6.99,2,14721,9458,349,2005-08-21 21:50:51
6.99,1,6072,9165,339,2005-07-11 04:52:40
2.99,2,5469,12847,475,2005-07-09 23:08:07
1.99,2,1915,10644,393,2005-06-17 05:28:28
4.99,1,6344,2123,78,2005-07-11 20:04:43
4.99,2,12418,6525,241,2005-08-18 09:59:36
0.99,2,7776,10429,385,2005-07-28 07:04:36
3.99,1,4002,8362,308,2005-07-07 00:08:18
4.99,2,981,8802,326,2005-05-30 21:52:42
2.99,2,2534,13918,517,2005-06-19 01:38:39
4.99,1,6472,4984,183,2005-07-12 01:33:25
2.99,2,12880,14822,552,2005-08-19 03:27:17
6.99,2,8446,6332,235,2005-07-29 07:38:10
0.99,2,1114,3149,117,2005-05-31 16:00:33
4.99,1,9043,244,9,2005-07-30 06:34:07
0.99,1,4977,15644,584,2005-07-09 00:15:50
4.99,2,9395,8310,306,2005-07-30 20:07:06
2.99,2,1229,12616,468,2005-06-15 03:53:13
0.99,1,14264,8013,295,2005-08-21 06:18:22
0.99,2,11870,11661,432,2005-08-17 14:11:28
4.99,1,9741,13345,495,2005-07-31 09:09:22
4.99,2,1706,688,26,2005-06-16 14:01:02
5.99,2,2243,8855,328,2005-06-18 04:33:03
7.99,2,14082,4888,179,2005-08-20 23:42:00
4.99,1,1151,15562,581,2005-05-31 21:29:00
5.99,2,8422,193,7,2005-07-29 07:02:55
2.99,2,8752,6825,253,2005-07-29 19:15:07
1.99,1,66,2325,86,2005-05-25 09:35:12
3.99,2,7923,12367,458,2005-07-28 12:08:29
1.99,1,11466,14906,556,2005-08-02 21:46:46
2.99,1,3753,9670,358,2005-07-06 12:34:06
6.99,1,4477,14809,552,2005-07-08 00:38:24
2.99,2,5603,2001,74,2005-07-10 05:04:54
6.99,2,11751,1414,51,2005-08-17 09:07:56
5.99,2,8614,14815,552,2005-07-29 13:32:05
2.99,1,2851,9747,361,2005-06-19 23:07:03
0.99,1,5174,1298,47,2005-07-09 09:31:59
5.99,2,1531,13863,515,2005-06-16 00:40:34
2.99,2,2972,14284,531,2005-06-20 07:57:54
3.99,2,4984,5811,214,2005-07-09 00:35:31
1.99,2,1378,6813,253,2005-06-15 15:03:15
4.99,2,9648,1953,72,2005-07-31 05:46:03
5.99,2,11148,6210,230,2005-08-02 09:47:08
3.99,1,4437,11197,414,2005-07-07 22:55:41
1.99,1,12134,7806,288,2005-08-17 23:49:43
2.99,1,6179,1158,42,2005-07-11 10:59:59
5.99,1,3436,3685,137,2005-06-21 19:16:09
2.99,2,5777,1103,40,2005-07-10 13:38:41
0.99,1,11463,3745,138,2005-08-02 21:37:36
3.99,2,5102,8565,316,2005-07-09 06:25:48
1.99,1,12202,15095,563,2005-08-18 02:14:08
7.99,1,10973,3428,127,2005-08-02 04:09:42
9.99,1,7580,764,28,2005-07-27 23:07:40
5.99,2,10957,12074,447,2005-08-02 03:33:30
4.99,1,2418,10313,381,2005-06-18 17:14:42
4.99,2,3319,12442,461,2005-06-21 08:25:46
6.99,1,6805,7083,262,2005-07-12 17:23:01
6.99,1,3558,15402,575,2005-07-06 02:49:06
8.99,2,8969,3265,121,2005-07-30 04:00:19
0.99,1,11822,7118,263,2005-08-17 12:32:39
8.99,2,4806,13640,506,2005-07-08 17:01:02
2.99,2,14446,576,21,2005-08-21 12:10:41
2.99,2,393,6759,251,2005-05-27 11:18:25
10.99,2,9787,7359,272,2005-07-31 10:26:19
6.99,2,16004,4011,147,2005-08-23 20:53:20
4.99,2,1028,1394,51,2005-05-31 03:48:05
0.99,1,9905,13980,519,2005-07-31 14:37:03
0.99,2,10939,4394,161,2005-08-02 03:06:20
4.99,1,2275,9555,354,2005-06-18 06:31:29
0.99,2,4424,10404,384,2005-07-07 22:14:43
0.99,1,6380,4666,172,2005-07-11 21:55:40
0.99,2,8087,7999,295,2005-07-28 18:21:16
4.99,1,2497,4634,171,2005-06-18 22:50:40
3.99,1,13439,14799,551,2005-08-19 23:42:16
4.99,2,11924,5489,202,2005-08-17 16:22:05
0.99,1,517,10877,403,2005-05-28 03:17:57
5.99,2,10596,3016,112,2005-08-01 14:18:57
6.99,2,14631,5685,209,2005-08-21 18:47:49
4.99,2,7596,7448,275,2005-07-27 23:33:57
2.99,2,10111,1056,38,2005-07-31 21:08:33
4.99,1,743,14710,548,2005-05-29 08:39:02
6.99,1,14365,12354,457,2005-08-21 09:25:13
0.99,1,7530,2650,98,2005-07-27 21:18:58
4.99,2,1088,9607,356,2005-05-31 11:35:13
2.99,1,2045,10595,391,2005-06-17 14:38:11
0.99,2,4457,15192,567,2005-07-07 23:45:38
1.99,1,6300,7665,283,2005-07-11 17:50:09
4.99,1,13422,10934,404,2005-08-19 23:07:24
1.99,2,7200,2124,78,2005-07-27 08:57:38
6.99,1,14038,15786,589,2005-08-20 21:39:23
6.99,2,9583,15220,568,2005-07-31 03:05:21
1.99,2,11309,7452,275,2005-08-02 15:50:55
10.99,2,1889,15313,572,2005-06-17 04:05:12
4.99,2,7634,9868,365,2005-07-28 01:07:01
6.99,2,14692,5216,192,2005-08-21 20:43:21
0.99,2,2274,9369,347,2005-06-18 06:31:15
0.99,1,493,13490,501,2005-05-28 00:34:11
2.99,2,6242,6634,245,2005-07-11 14:45:04
0.99,1,4003,212,8,2005-07-07 00:09:02
4.99,2,14203,2593,95,2005-08-21 03:51:52
2.99,2,11252,9116,337,2005-08-02 13:42:13
0.99,1,5769,3807,141,2005-07-10 13:17:58
2.99,1,1774,11921,442,2005-06-16 18:27:52
0.99,1,10266,1351,49,2005-08-01 03:05:59
0.99,1,15993,330,12,2005-08-23 20:28:44
4.99,2,14428,12375,458,2005-08-21 11:27:07
5.99,2,15554,7609,280,2005-08-23 04:48:12
2.99,2,15115,926,33,2005-08-22 12:28:01
7.99,1,2826,3357,125,2005-06-19 20:41:35
0.99,2,10163,11498,425,2005-07-31 23:12:34
4.99,2,2063,113,5,2005-06-17 15:56:53
5.99,2,6625,11950,443,2005-07-12 09:06:40
5.99,1,2937,387,15,2005-06-20 05:15:37
4.99,2,5467,14603,543,2005-07-09 23:05:47
4.99,1,3160,15030,561,2005-06-20 21:20:51
4.99,2,1702,6540,242,2005-06-16 13:21:05
0.99,1,11525,4734,174,2005-08-17 00:15:31
4.99,1,6464,8227,303,2005-07-12 01:16:40
9.99,2,2666,12256,454,2005-06-19 11:17:12
3.99,1,3440,13241,491,2005-06-21 19:58:18
2.99,1,6957,13947,518,2005-07-27 00:00:00
2.99,2,8703,11847,439,2005-07-29 17:12:44
3.99,2,695,14208,528,2005-05-29 01:50:53
4.99,2,441,1485,54,2005-05-27 18:11:05
5.99,1,6334,4557,168,2005-07-11 19:20:44
2.99,2,1987,12930,479,2005-06-17 10:40:36
4.99,1,1294,8827,327,2005-06-15 09:09:27
3.99,2,12620,5997,221,2005-08-18 17:26:38
2.99,2,7339,8569,316,2005-07-27 14:17:48
0.99,2,153,9398,348,2005-05-26 00:47:47
2.99,1,9505,14608,543,2005-07-31 00:11:19
4.99,2,19,12305,456,2005-05-25 01:17:24
5.99,2,12536,10114,373,2005-08-18 14:06:06
7.99,1,12493,13162,487,2005-08-18 12:53:38
2.99,1,9535,13104,485,2005-07-31 01:18:53
5.99,1,11565,2261,83,2005-08-17 01:28:05
2.99,2,828,5881,217,2005-05-29 22:14:55
4.99,1,1106,2938,109,2005-05-31 14:36:52
2.99,2,8489,7169,265,2005-07-29 08:58:03
0.99,1,14926,9661,357,2005-08-22 05:18:44
2.99,1,9152,15941,595,2005-07-30 10:51:27
4.99,2,7047,6366,236,2005-07-27 03:31:11
4.99,1,12358,441,16,2005-08-18 07:41:43
2.99,2,7178,871,31,2005-07-27 08:09:25
4.99,1,2959,10057,372,2005-06-20 07:07:54
4.99,2,15393,11967,443,2005-08-22 23:04:09
4.99,2,8927,396,15,2005-07-30 02:13:31
1.99,2,8472,5301,196,2005-07-29 08:36:22
3.99,1,995,4086,150,2005-05-31 00:06:02
4.99,1,8356,13049,483,2005-07-29 04:58:56
0.99,2,5936,14055,522,2005-07-10 22:14:30
0.99,2,9725,13560,503,2005-07-31 08:35:18
4.99,1,5302,1946,72,2005-07-09 15:42:36
0.99,2,10267,1954,72,2005-08-01 03:07:26
0.99,1,1283,12692,470,2005-06-15 08:27:30
4.99,2,4541,6704,248,2005-07-08 04:04:19
7.99,2,11172,2080,76,2005-08-02 10:27:52
0.99,2,5498,8192,302,2005-07-10 00:27:21
2.99,1,3858,10208,377,2005-07-06 17:17:57
0.99,1,12885,5041,185,2005-08-19 03:37:25
5.99,1,878,8725,323,2005-05-30 05:49:13
2.99,2,14594,1705,62,2005-08-21 17:34:24
4.99,1,15695,8166,300,2006-02-14 15:16:03
2.99,1,2342,3955,146,2005-06-18 11:42:40
4.99,1,14617,1423,51,2005-08-21 18:07:40
4.99,1,12616,12881,476,2005-08-18 17:22:41
0.99,2,9213,10512,388,2005-07-30 13:07:11
4.99,1,13849,7068,261,2005-08-20 14:42:34
0.99,1,2372,2597,96,2005-06-18 14:37:37
3.99,2,3457,8460,312,2005-06-21 21:42:33
2.99,1,8081,9789,362,2005-07-28 18:06:46
4.99,2,6516,7881,291,2005-07-12 03:51:54
4.99,1,7381,13046,483,2005-07-27 15:40:26
7.99,2,1242,3800,141,2005-06-15 05:05:07
2.99,2,11952,7805,288,2005-08-17 17:14:57
0.99,2,8050,13174,488,2005-07-28 16:55:47
4.99,2,1324,10674,394,2005-06-15 11:02:45
0.99,2,1965,6895,256,2005-06-17 09:17:39
4.99,1,11842,11413,422,2005-08-17 13:13:37
5.99,1,6574,3104,115,2005-07-12 06:04:22
0.99,2,191,11149,412,2005-05-26 06:14:06
2.99,1,1089,9919,367,2005-05-31 11:38:29
5.99,2,5517,1156,42,2005-07-10 01:15:00
4.99,2,13195,15150,565,2005-08-19 14:39:14
3.99,1,11281,3708,137,2005-08-02 14:35:01
0.99,2,11606,13452,499,2005-08-17 03:32:43
0.99,1,15405,15981,596,2005-08-22 23:20:41
0.99,1,11039,4622,170,2005-08-02 06:00:53
0.99,2,14525,11369,420,2005-08-21 15:06:49
2.99,2,14958,9395,347,2005-08-22 06:30:10
0.99,1,7426,6458,239,2005-07-27 17:19:46
8.99,2,9692,8004,295,2005-07-31 07:11:04
0.99,2,11122,10386,383,2005-08-02 08:49:09
4.99,1,9493,130,5,2005-07-30 23:52:30
0.99,1,4881,9442,349,2005-07-08 19:40:34
1.99,2,11136,14982,559,2005-08-02 09:22:57
4.99,1,10582,6287,233,2005-08-01 13:54:22
4.99,1,12929,8430,310,2005-08-19 05:05:23
0.99,2,2499,9402,348,2005-06-18 23:01:36
0.99,1,10302,3905,144,2005-08-01 04:12:08
4.99,2,4790,13472,500,2005-07-08 16:25:27
0.99,2,115,12281,455,2005-05-25 19:13:25
2.99,1,2690,10596,391,2005-06-19 13:00:02
1.99,2,2704,6661,246,2005-06-19 13:50:10
0.99,2,12467,5767,212,2005-08-18 11:40:09
4.99,2,738,6891,256,2005-05-29 08:20:08
6.99,2,7076,8998,333,2005-07-27 04:12:14
0.99,2,15326,1619,58,2006-02-14 15:16:03
0.99,1,10092,9848,364,2005-07-31 20:28:09
4.99,2,12560,15976,596,2005-08-18 14:54:19
4.99,2,6492,15805,590,2005-07-12 02:28:40
4.99,2,2394,1651,60,2005-06-18 15:42:30
7.99,2,8348,4727,174,2005-07-29 04:49:26
2.99,2,12952,6157,228,2005-08-19 06:00:52
2.99,2,8250,14356,533,2005-07-29 00:49:15
0.99,1,15894,4581,168,2006-02-14 15:16:03
0.99,2,3672,7660,283,2005-07-06 09:01:56
0.99,1,5513,9613,356,2005-07-10 01:05:41
0.99,1,7239,7536,278,2005-07-27 10:20:27
5.99,2,59,11033,408,2005-05-25 08:56:42
6.99,1,9061,6881,255,2005-07-30 07:21:52
4.99,1,7413,6855,254,2005-07-27 16:45:40
0.99,2,1364,10810,400,2005-06-15 14:05:32
4.99,2,15779,11349,419,2005-08-23 13:33:46
2.99,2,13521,10413,384,2005-08-20 02:42:28
2.99,2,13266,15309,571,2005-08-19 17:31:20
1.99,1,7832,2520,92,2005-07-28 08:46:11
0.99,2,6680,1189,43,2005-07-12 12:01:56
2.99,2,14854,3165,117,2005-08-22 02:26:47
4.99,1,13975,7758,286,2005-08-20 18:58:23
7.99,2,9384,5960,220,2005-07-30 19:25:35
2.99,1,2241,10976,406,2005-06-18 04:31:41
4.99,1,13765,5942,219,2005-08-20 11:39:00
4.99,1,12835,3350,124,2005-08-19 01:47:45
4.99,1,12343,13683,507,2005-08-18 07:15:13
3.99,2,8678,5707,210,2005-07-29 16:04:00
7.99,1,619,11005,407,2005-05-28 15:52:26
5.99,1,1769,10741,397,2005-06-16 18:07:48
0.99,2,14624,9311,344,2005-08-21 18:32:42
0.99,1,5074,313,12,2005-07-09 05:06:24
0.99,1,700,3148,117,2005-05-29 02:18:54
0.99,2,13110,12079,447,2005-08-19 11:24:37
4.99,2,11220,2292,84,2005-08-02 12:31:41
4.99,1,1583,1013,37,2005-06-16 04:44:23
5.99,2,13725,8321,306,2005-08-20 10:08:27
4.99,1,10693,11986,444,2005-08-01 18:14:14
2.99,1,10814,1353,49,2005-08-01 22:43:12
7.99,2,12176,6883,255,2005-08-18 01:10:33
4.99,2,9970,15498,578,2005-07-31 16:38:24
4.99,2,818,8675,321,2005-05-29 20:47:53
0.99,1,6862,6229,231,2005-07-12 19:58:09
5.99,1,6431,12364,458,2005-07-12 00:03:57
2.99,2,7107,2812,104,2005-07-27 05:22:04
4.99,1,6401,968,35,2005-07-11 22:44:34
4.99,2,14373,7271,268,2005-08-21 09:44:53
6.99,1,5504,12290,455,2005-07-10 00:36:38
0.99,1,4610,7157,265,2005-07-08 07:28:05
8.99,2,11736,14415,535,2005-08-17 08:40:55
1.99,2,9220,15241,569,2005-07-30 13:17:27
3.99,2,3638,12203,452,2005-07-06 07:08:17
4.99,2,1973,6896,256,2005-06-17 09:26:15
4.99,2,11571,8036,296,2005-08-17 01:37:51
2.99,1,4021,8540,315,2005-07-07 01:46:44
6.99,2,15538,5750,211,2005-08-23 04:07:37
0.99,1,8693,1406,51,2005-07-29 16:44:13
4.99,2,7387,6282,233,2005-07-27 15:54:19
2.99,2,8143,11592,429,2005-07-28 20:23:11
4.99,2,4171,12871,476,2005-07-07 09:49:04
3.99,2,8744,7596,280,2005-07-29 18:58:24
0.99,2,12378,7199,266,2005-08-18 08:26:13
2.99,1,15964,3830,141,2005-08-23 19:45:25
4.99,1,11605,12297,455,2005-08-17 03:30:57
6.99,2,12049,4854,178,2005-08-17 20:53:27
9.99,2,9658,7646,282,2005-07-31 06:00:52
0.99,1,8186,2755,102,2005-07-28 22:30:27
0.99,2,5859,5954,220,2005-07-10 18:02:02
4.99,2,10648,7319,270,2005-08-01 16:08:52
2.99,2,12823,8579,316,2005-08-19 01:15:47
3.99,1,11407,13826,513,2005-08-02 19:18:43
0.99,1,11272,4313,158,2005-08-02 14:20:27
2.99,2,13100,12186,451,2005-08-19 10:55:45
4.99,2,10757,5117,188,2005-08-01 20:22:44
1.99,2,7075,14267,530,2005-07-27 04:11:40
0.99,2,10966,15654,584,2005-08-02 04:00:47
5.99,2,8207,12851,475,2005-07-28 23:26:31
0.99,2,1732,3470,129,2005-06-16 15:34:41
2.99,2,14160,13298,493,2006-02-14 15:16:03
7.99,2,1346,15667,585,2005-06-15 12:39:52
0.99,1,5541,3643,135,2005-07-10 02:44:27
3.99,1,704,8907,330,2005-05-29 02:44:43
1.99,1,15785,14616,543,2005-08-23 13:46:27
2.99,2,4378,639,24,2005-07-07 20:29:08
1.99,1,895,5196,192,2005-05-30 08:50:43
5.99,1,9251,10572,390,2005-07-30 14:19:25
2.99,1,12832,15096,563,2005-08-19 01:41:44
2.99,1,8244,4747,175,2005-07-29 00:35:34
2.99,1,2618,8418,310,2005-06-19 08:03:01
0.99,1,2804,11510,426,2005-06-19 19:24:54
3.99,1,8698,8767,324,2005-07-29 16:52:17
2.99,1,9687,12709,470,2005-07-31 06:52:54
0.99,2,10238,5208,192,2005-08-01 02:08:05
5.99,1,1184,7980,295,2005-06-15 00:49:36
6.99,1,6351,13673,507,2005-07-11 20:31:44
4.99,2,6979,3808,141,2005-07-27 00:49:53
8.99,2,13729,11235,415,2005-08-20 10:17:08
4.99,1,8960,14127,525,2005-07-30 03:36:31
2.99,2,14888,2498,91,2005-08-22 04:09:18
0.99,1,1733,12961,480,2005-06-16 15:37:07
4.99,1,15604,12376,458,2005-08-23 06:44:19
2.99,1,2903,1462,53,2005-06-20 02:49:01
0.99,1,7734,3650,135,2005-07-28 05:08:44
2.99,2,1330,15711,587,2005-06-15 11:29:17
8.99,1,14896,15258,569,2005-08-22 04:20:55
5.99,1,203,2933,109,2005-05-26 07:27:57
5.99,2,4696,11457,424,2005-07-08 11:12:27
2.99,1,10538,1022,37,2005-08-01 12:22:41
2.99,1,4857,5726,211,2005-07-08 18:52:07
6.99,2,10878,1245,45,2005-08-02 00:33:12
0.99,2,9440,14411,535,2005-07-30 21:40:15
8.99,2,8048,4965,182,2005-07-28 16:50:26
2.99,2,7203,13271,492,2005-07-27 09:01:23
1.99,1,12256,15333,572,2005-08-18 04:09:39
0.99,2,104,8412,310,2005-05-25 17:46:33
0.99,1,11801,3406,126,2005-08-17 11:30:11
1.99,1,5167,11782,437,2005-07-09 09:18:43
4.99,2,432,1257,46,2005-05-27 16:40:29
0.99,2,2907,5635,208,2005-06-20 03:15:09
1.99,1,9814,2159,79,2005-07-31 11:29:46
2.99,1,10901,7865,290,2005-08-02 01:35:44
3.99,1,9038,13848,514,2005-07-30 06:23:35
4.99,1,3329,9044,335,2005-06-21 09:20:31
0.99,1,3040,4408,162,2005-06-20 12:34:13
5.99,1,15345,7526,277,2005-08-22 21:05:50
5.99,1,4010,12870,476,2005-07-07 00:47:00
2.99,1,8044,11933,442,2005-07-28 16:49:12
5.99,2,12351,2591,95,2005-08-18 07:32:12
0.99,1,4757,13585,504,2005-07-08 14:36:51
4.99,2,3044,11451,424,2005-06-20 12:38:49
4.99,1,11375,9360,346,2005-08-02 18:14:56
3.99,2,5798,2885,107,2005-07-10 14:45:09
0.99,1,7902,9618,356,2005-07-28 11:14:19
8.99,2,5967,5842,215,2005-07-11 00:02:19
4.99,1,4868,8339,307,2005-07-08 19:13:50
5.99,2,10237,8495,313,2005-08-01 02:07:32
2.99,1,1978,7529,278,2005-06-17 09:42:34
0.99,1,9678,10382,383,2005-07-31 06:40:47
2.99,2,8194,11462,424,2005-07-28 22:51:44
4.99,2,8843,7962,294,2005-07-29 23:04:25
2.99,1,5946,8364,308,2005-07-10 22:57:29
0.99,1,9225,10608,391,2005-07-30 13:29:47
2.99,2,14416,10414,384,2005-08-21 11:11:46
0.99,2,11604,10517,388,2005-08-17 03:28:27
4.99,2,747,7873,291,2005-05-29 09:26:34
4.99,1,15341,2500,91,2005-08-22 20:56:31
2.99,2,594,14478,538,2005-05-28 13:41:56
0.99,2,14093,4819,177,2005-08-21 00:21:29
9.99,2,12687,7730,285,2005-08-18 19:57:39
4.99,1,1806,1230,45,2005-06-16 20:41:57
4.99,2,12085,874,31,2005-08-17 22:17:09
2.99,1,5338,5184,191,2005-07-09 17:07:07
5.99,2,178,5282,196,2005-05-26 04:21:46
2.99,1,15153,13801,512,2005-08-22 14:26:01
4.99,2,2256,2535,93,2005-06-18 05:21:56
7.99,2,3130,9220,341,2005-06-20 19:03:22
0.99,2,6575,16017,598,2005-07-12 06:12:53
4.99,2,8942,2100,77,2005-07-30 03:01:07
0.99,1,14195,2549,93,2005-08-21 03:40:35
4.99,2,12181,2208,81,2005-08-18 01:28:18
0.99,2,8665,7170,265,2005-07-29 15:39:29
2.99,2,13626,14111,524,2005-08-20 06:55:24
6.99,1,5570,10132,374,2005-07-10 03:46:47
2.99,1,8545,74,3,2005-07-29 11:07:04
3.99,2,8456,10511,388,2005-07-29 07:58:31
0.99,2,3065,6115,227,2005-06-20 13:53:53
2.99,2,13307,14706,547,2005-08-19 18:58:44
0.99,2,352,4261,157,2005-05-27 05:48:19
5.99,1,13575,9180,339,2005-08-20 05:15:20
1.99,2,14122,2354,86,2005-08-21 01:29:01
6.99,2,3043,16033,599,2005-06-20 12:38:35
2.99,1,13372,4103,150,2005-08-19 21:23:19
5.99,2,14483,7463,275,2005-08-21 13:43:59
0.99,1,12786,13806,512,2006-02-14 15:16:03
2.99,1,13220,12105,448,2005-08-19 15:42:32
4.99,1,13214,4288,157,2005-08-19 15:31:06
3.99,2,11852,15974,596,2005-08-17 13:38:27
0.99,1,2201,13191,489,2005-06-18 02:08:27
2.99,2,4149,1366,50,2005-07-07 08:40:17
2.99,2,1158,11242,416,2005-06-14 22:53:33
4.99,2,4459,6118,227,2005-07-07 23:48:52
1.99,1,6643,2396,88,2005-07-12 10:39:22
0.99,2,5216,13870,515,2005-07-09 11:54:58
5.99,2,12743,15149,565,2005-08-18 22:22:31
0.99,2,2111,2066,76,2005-06-17 19:47:21
2.99,1,11923,1959,72,2005-08-17 16:21:47
3.98,1,13298,9772,361,2006-02-14 15:16:03
6.99,2,3708,5454,201,2005-07-06 10:23:27
8.99,1,9357,4929,181,2005-07-30 18:37:00
0.99,1,5973,4477,165,2005-07-11 00:09:17
8.99,1,259,13008,482,2005-05-26 15:32:46
3.99,1,9160,939,34,2005-07-30 11:17:33
4.99,1,6445,10427,385,2005-07-12 00:37:02
4.99,1,10028,8743,323,2005-07-31 18:35:54
2.99,1,6984,8061,297,2005-07-27 00:56:30
2.99,2,11975,12370,458,2005-08-17 17:58:39
4.99,2,6675,14086,523,2005-07-12 11:53:06
2.99,1,496,1537,56,2005-05-28 00:43:41
7.99,2,4218,13383,497,2005-07-07 12:10:24
0.99,1,10313,2181,80,2005-08-01 04:29:29
8.99,1,327,2824,105,2005-05-27 01:18:57
5.99,2,10821,14069,522,2005-08-01 22:54:27
4.99,2,2194,4062,149,2005-06-18 01:41:37
0.99,1,11784,8072,297,2005-08-17 10:48:05
0.99,1,15095,5494,202,2005-08-22 11:41:35
4.99,2,3522,12657,469,2005-07-06 01:00:21
0.99,2,7940,11075,409,2005-07-28 12:46:47
2.99,1,5696,2606,96,2005-07-10 09:44:32
5.99,2,13708,5918,218,2005-08-20 09:34:07
1.99,1,14103,11083,409,2005-08-21 00:37:00
3.99,1,699,6657,246,2005-05-29 02:11:44
4.99,2,3590,7659,283,2005-07-06 04:35:12
2.99,2,9521,6127,227,2005-07-31 00:52:24
2.99,1,5521,4961,182,2005-07-10 01:31:22
2.99,2,3695,11891,441,2005-07-06 10:02:08
5.99,1,14403,8077,297,2005-08-21 10:40:34
4.99,1,9430,9930,367,2005-07-30 21:20:13
4.99,2,1030,7211,267,2005-05-31 04:06:47
6.99,1,7871,13250,491,2005-07-28 10:16:37
2.99,2,4136,5501,203,2005-07-07 08:15:52
4.99,1,9842,7059,261,2005-07-31 12:24:58
4.99,2,8643,1634,59,2005-07-29 14:45:23
10.99,1,5298,4071,149,2005-07-09 15:36:17
2.99,1,2743,958,35,2005-06-19 16:15:56
0.99,2,5985,13641,506,2005-07-11 00:51:58
9.99,1,8728,9228,341,2005-07-29 18:12:49
5.99,2,14666,3311,122,2005-08-21 19:51:09
6.99,2,9883,9623,356,2005-07-31 13:53:37
0.99,1,15120,300,11,2005-08-22 12:42:47
2.99,1,6034,8762,324,2005-07-11 03:00:50
0.99,2,1316,3722,138,2005-06-15 10:26:23
2.99,2,11441,10547,389,2005-08-02 20:25:41
2.99,1,15432,3166,117,2005-08-23 00:26:52
2.99,1,3656,8509,314,2005-07-06 07:55:22
7.99,2,5523,3361,125,2005-07-10 01:47:55
8.99,1,2740,2508,92,2005-06-19 15:59:04
0.99,1,3427,15031,561,2005-06-21 18:31:09
6.99,1,3490,9980,369,2005-07-05 23:37:13
4.99,1,10258,12675,469,2005-08-01 02:51:09
2.99,1,6443,4221,155,2005-07-12 00:35:51
2.99,1,5998,6747,250,2005-07-11 01:20:46
2.99,1,12385,3972,146,2005-08-18 08:39:33
2.99,1,7196,3175,118,2005-07-27 08:49:08
2.99,2,6296,13068,484,2005-07-11 17:34:04
4.99,2,11203,2524,92,2005-08-02 11:52:41
9.99,1,8950,292,11,2005-07-30 03:17:13
2.99,1,4801,11629,431,2005-07-08 16:51:36
2.99,1,5151,6147,228,2005-07-09 08:31:03
0.99,1,4410,15643,584,2005-07-07 21:48:16
0.99,2,15483,4715,173,2005-08-23 02:02:53
3.99,2,809,6006,222,2005-05-29 19:10:20
0.99,1,5165,15801,590,2005-07-09 09:08:53
0.99,2,1403,14663,546,2005-06-15 16:31:59
9.99,2,9735,8547,315,2005-07-31 08:57:49
4.99,2,6232,15804,590,2005-07-11 14:08:27
0.99,1,14616,14338,532,2006-02-14 15:16:03
2.99,1,13364,6380,236,2005-08-19 21:09:30
4.99,2,536,13838,514,2005-05-28 06:17:33
2.99,1,14753,4231,155,2005-08-21 23:11:43
9.99,2,6415,2284,84,2005-07-11 23:27:52
4.99,2,10570,561,21,2005-08-01 13:23:06
0.99,2,9791,8154,300,2005-07-31 10:35:22
2.99,1,10781,6998,259,2005-08-01 21:22:41
