tariffa_noleggio,voto,costo_sostituzione,descrizione,lingua_originale_id,film_id,lingua,data_rilascio,durata,titolo,durata_noleggio
2.99,PG-13,9.99,A Action-Packed Panorama of a Technical Writer And a Man who must Build a Forensic Psychologist in A Manhattan Penthouse,,880,English,2006,152,TELEMARK HEARTBREAKERS,6
2.99,R,24.99,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India,,917,English,2006,152,TUXEDO MILE,3
2.99,PG-13,26.99,A Fast-Paced Panorama of a Lumberjack And a Database Administrator who must Defeat a Madman in A MySQL Convention,,782,English,2006,60,SHAKESPEARE SADDLE,6
2.99,G,19.99,A Thoughtful Panorama of a Car And a Crocodile who must Sink a Monkey in The Sahara Desert,,166,English,2006,149,COLOR PHILADELPHIA,6
2.99,PG,17.99,A Touching Tale of a Explorer And a Boat who must Defeat a Robot in Australia,,590,English,2006,135,MONEY HAROLD,3
2.99,PG-13,15.99,A Action-Packed Reflection of a Crocodile And a Explorer who must Find a Sumo Wrestler in An Abandoned Mine Shaft,,33,English,2006,153,APOLLO TEEN,5
0.99,NC-17,17.99,A Awe-Inspiring Epistle of a Woman And a Madman who must Fight a Robot in Soviet Georgia,,111,English,2006,52,CADDYSHACK JEDI,3
0.99,PG-13,26.99,A Epic Display of a Pioneer And a Student who must Challenge a Butler in The Gulf of Mexico,,64,English,2006,151,BEETHOVEN EXORCIST,6
4.99,PG-13,25.99,A Insightful Story of a Car And a Boy who must Battle a Technical Writer in A Baloon,,173,English,2006,65,CONFESSIONS MAGUIRE,7
0.99,PG-13,28.99,A Lacklusture Reflection of a Boat And a Forensic Psychologist who must Fight a Waitress in A Monastery,,344,English,2006,178,FURY MURDER,3
0.99,G,10.99,A Fast-Paced Tale of a Boat And a Teacher who must Succumb a Composer in An Abandoned Mine Shaft,,39,English,2006,99,ARMAGEDDON LOST,5
4.99,R,20.99,A Awe-Inspiring Panorama of a Crocodile And a Moose who must Confront a Girl in A Baloon,,102,English,2006,60,BUBBLE GROSSE,4
4.99,G,19.99,A Touching Documentary of a Dentist And a Sumo Wrestler who must Overcome a Boy in The Gulf of Mexico,,654,English,2006,93,PANKY SUBMARINE,4
0.99,NC-17,10.99,A Unbelieveable Display of a Dentist And a Madman who must Vanquish a Squirrel in Berlin,,283,English,2006,85,ENDING CROWDS,6
2.99,R,22.99,A Brilliant Panorama of a Boat And a Astronaut who must Challenge a Teacher in A Manhattan Penthouse,,975,English,2006,137,WILLOW TRACY,6
2.99,PG-13,18.99,A Stunning Epistle of a Man And a Husband who must Reach a Mad Scientist in A Jet Boat,,57,English,2006,90,BASIC EASY,4
0.99,NC-17,29.99,A Touching Epistle of a Madman And a Mad Cow who must Defeat a Student in Nigeria,,34,English,2006,62,ARABIA DOGMA,6
0.99,NC-17,25.99,A Fateful Character Study of a Husband And a Dog who must Find a Feminist in Ancient India,,807,English,2006,87,SLEUTH ORIENT,4
2.99,R,19.99,A Boring Character Study of a Man And a Womanizer who must Succumb a Teacher in An Abandoned Amusement Park,,236,English,2006,100,DIVINE RESURRECTION,4
2.99,R,13.99,A Stunning Saga of a Mad Scientist And a Boat who must Overcome a Dentist in Ancient China,,700,English,2006,115,PRIX UNDEFEATED,4
0.99,G,25.99,A Unbelieveable Documentary of a Frisbee And a Boat who must Meet a Boy in The Canadian Rockies,,585,English,2006,105,MOB DUFFEL,4
2.99,PG-13,21.99,A Emotional Character Study of a Robot And a A Shark who must Defeat a Technical Writer in A Manhattan Penthouse,,533,English,2006,98,LOST BIRD,4
0.99,G,23.99,A Emotional Character Study of a Pioneer And a Girl who must Discover a Dog in Ancient Japan,,140,English,2006,87,CHEAPER CLYDE,6
2.99,R,10.99,A Brilliant Epistle of a Composer And a Database Administrator who must Vanquish a Mad Scientist in The First Manned Space Station,,116,English,2006,70,CANDIDATE PERDITION,4
2.99,PG,21.99,A Touching Documentary of a Mad Cow And a Explorer who must Confront a Butler in A Manhattan Penthouse,,463,English,2006,116,INSTINCT AIRPORT,4
4.99,PG,9.99,A Astounding Documentary of a Butler And a Cat who must Find a Frisbee in Ancient China,,662,English,2006,118,PATHS CONTROL,3
0.99,NC-17,17.99,A Lacklusture Display of a Explorer And a Hunter who must Succumb a Database Administrator in A Baloon Factory,,186,English,2006,64,CRAFT OUTFIELD,6
0.99,R,12.99,A Awe-Inspiring Yarn of a Composer And a Man who must Find a Robot in Soviet Georgia,,424,English,2006,149,HOLOCAUST HIGHBALL,6
4.99,PG-13,19.99,A Brilliant Display of a Frisbee And a Mad Scientist who must Succumb a Robot in Ancient China,,826,English,2006,124,SPEED SUIT,7
4.99,PG-13,11.99,A Touching Saga of a Sumo Wrestler And a Cat who must Pursue a Mad Scientist in Nigeria,,614,English,2006,178,NAME DETECTIVE,5
0.99,PG-13,20.99,A Astounding Story of a Forensic Psychologist And a Cat who must Battle a Teacher in An Abandoned Mine Shaft,,601,English,2006,79,MOULIN WAKE,4
2.99,G,24.99,A Boring Epistle of a Boat And a Database Administrator who must Kill a Sumo Wrestler in The First Manned Space Station,,146,English,2006,107,CHITTY LOCK,6
0.99,R,24.99,A Epic Documentary of a Teacher And a Boy who must Escape a Woman in Berlin,,301,English,2006,155,FAMILY SWEET,4
2.99,R,26.99,A Action-Packed Display of a Sumo Wrestler And a Car who must Overcome a Waitress in A Baloon Factory,,370,English,2006,108,GORGEOUS BINGO,4
0.99,R,26.99,A Unbelieveable Tale of a Woman And a Lumberjack who must Fight a Frisbee in A U-Boat,,840,English,2006,75,STAMPEDE DISTURBING,5
0.99,PG-13,19.99,A Lacklusture Yarn of a Feminist And a Database Administrator who must Face a Hunter in New Orleans,,108,English,2006,67,BUTCH PANTHER,6
2.99,PG-13,13.99,A Thrilling Story of a Cat And a Waitress who must Fight a Explorer in The Outback,,298,English,2006,172,EYES DRIVING,4
2.99,PG,10.99,A Amazing Epistle of a Boy And a Astronaut who must Redeem a Man in The Gulf of Mexico,,351,English,2006,106,GASLIGHT CRUSADE,4
2.99,G,21.99,A Fast-Paced Story of a Pioneer And a Astronaut who must Reach a Boat in A Baloon,,760,English,2006,110,SAMURAI LION,5
2.99,G,29.99,A Stunning Story of a Dog And a Feminist who must Face a Forensic Psychologist in Berlin,,297,English,2006,122,EXTRAORDINARY CONQUERER,6
2.99,NC-17,20.99,A Boring Panorama of a Woman And a Madman who must Overcome a Butler in A U-Boat,,984,English,2006,126,WONDERFUL DROP,3
0.99,PG-13,10.99,A Thoughtful Character Study of a Frisbee And a Pastry Chef who must Fight a Dentist in The First Manned Space Station,,79,English,2006,114,BLADE POLISH,5
0.99,G,19.99,A Emotional Tale of a Pastry Chef And a Forensic Psychologist who must Succumb a Monkey in The Sahara Desert,,247,English,2006,47,DOWNHILL ENOUGH,3
4.99,R,14.99,A Taut Character Study of a Husband And a Waitress who must Sink a Squirrel in A MySQL Convention,,183,English,2006,112,CONVERSATION DOWNHILL,4
0.99,G,9.99,A Astounding Drama of a Feminist And a Teacher who must Confront a Husband in A Baloon,,281,English,2006,143,ENCINO ELF,6
4.99,NC-17,11.99,A Awe-Inspiring Yarn of a Monkey And a Hunter who must Chase a Teacher in Ancient China,,455,English,2006,103,IMPOSSIBLE PREJUDICE,7
4.99,R,13.99,A Fanciful Saga of a Student And a Mad Scientist who must Battle a Hunter in An Abandoned Mine Shaft,,171,English,2006,59,COMMANDMENTS EXPRESS,6
4.99,PG-13,19.99,A Beautiful Epistle of a Madman And a Butler who must Face a Crocodile in A Manhattan Penthouse,,865,English,2006,135,SUNRISE LEAGUE,3
2.99,PG-13,17.99,A Beautiful Epistle of a Secret Agent And a Pioneer who must Chase a Astronaut in Ancient China,,514,English,2006,69,LEBOWSKI SOLDIERS,6
4.99,NC-17,20.99,A Boring Documentary of a Mad Cow And a Cat who must Build a Lumberjack in New Orleans,,587,English,2006,77,MOD SECRETARY,6
0.99,G,24.99,A Epic Tale of a Robot And a Monkey who must Vanquish a Man in New Orleans,,97,English,2006,56,BRIDE INTRIGUE,7
2.99,PG,13.99,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,,914,English,2006,61,TROUBLE DATE,6
2.99,PG,13.99,A Astounding Epistle of a Mad Scientist And a Pioneer who must Escape a Database Administrator in A MySQL Convention,,576,English,2006,122,MIGHTY LUCK,7
4.99,PG,25.99,A Insightful Reflection of a Boat And a Secret Agent who must Vanquish a Astronaut in An Abandoned Mine Shaft,,668,English,2006,80,PEAK FOREVER,7
4.99,NC-17,23.99,A Boring Character Study of a A Shark And a Girl who must Outrace a Feminist in An Abandoned Mine Shaft,,47,English,2006,153,BABY HALL,5
0.99,PG-13,16.99,A Fanciful Documentary of a Pioneer And a Woman who must Redeem a Hunter in Ancient Japan,,228,English,2006,143,DETECTIVE VISION,4
4.99,PG,20.99,A Astounding Tale of a Crocodile And a Car who must Outrace a Squirrel in A U-Boat,,591,English,2006,182,MONSOON CAUSE,6
4.99,R,15.99,A Epic Tale of a Moose And a Girl who must Confront a Monkey in Ancient India,,8,English,2006,54,AIRPORT POLLOCK,6
4.99,R,18.99,A Astounding Display of a Secret Agent And a Technical Writer who must Escape a Mad Scientist in A Jet Boat,,711,English,2006,154,RAGING AIRPLANE,4
2.99,PG,20.99,A Fast-Paced Character Study of a Crocodile And a Lumberjack who must Build a Husband in An Abandoned Fun House,,784,English,2006,47,SHANGHAI TYCOON,7
4.99,PG,21.99,A Action-Packed Reflection of a Mad Scientist And a A Shark who must Find a Feminist in California,,680,English,2006,103,PINOCCHIO SIMON,4
0.99,PG-13,13.99,A Unbelieveable Tale of a Pioneer And a Astronaut who must Overcome a Robot in An Abandoned Amusement Park,,990,English,2006,171,WORLD LEATHERNECKS,3
4.99,PG-13,12.99,A Fateful Yarn of a Lumberjack And a Feminist who must Conquer a Student in A Jet Boat,,98,English,2006,73,BRIGHT ENCOUNTERS,4
4.99,PG,12.99,A Boring Tale of a Dog And a Woman who must Meet a Dentist in California,,950,English,2006,132,VOLUME HOUSE,7
4.99,R,22.99,A Stunning Character Study of a Crocodile And a Pioneer who must Pursue a Teacher in New Orleans,,323,English,2006,179,FLIGHT LIES,7
4.99,R,24.99,A Astounding Saga of a Dog And a Squirrel who must Conquer a Dog in An Abandoned Fun House,,470,English,2006,79,ISHTAR ROCKETEER,4
4.99,NC-17,23.99,A Action-Packed Display of a Woman And a Dentist who must Redeem a Forensic Psychologist in The Canadian Rockies,,459,English,2006,74,INFORMER DOUBLE,4
2.99,PG-13,27.99,A Action-Packed Display of a Frisbee And a Pastry Chef who must Pursue a Crocodile in A Jet Boat,,530,English,2006,108,LORD ARIZONA,5
2.99,G,19.99,A Awe-Inspiring Tale of a Girl And a Madman who must Outgun a Student in A Shark Tank,,419,English,2006,141,HOCUS FRIDA,4
0.99,G,25.99,A Action-Packed Character Study of a Dog And a Lumberjack who must Outrace a Moose in The Gulf of Mexico,,622,English,2006,159,NEWSIES STORY,4
0.99,PG,24.99,A Emotional Drama of a Dog And a Explorer who must Outrace a Technical Writer in Australia,,142,English,2006,122,CHICKEN HELLFIGHTERS,3
2.99,R,29.99,A Astounding Display of a Composer And a Dog who must Kill a Pastry Chef in Soviet Georgia,,480,English,2006,84,JEEPERS WEDDING,3
0.99,R,14.99,A Emotional Drama of a Boy And a Technical Writer who must Redeem a Sumo Wrestler in California,,652,English,2006,126,PAJAMA JAWBREAKER,3
4.99,G,27.99,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan,,575,English,2006,48,MIDSUMMER GROUNDHOG,3
4.99,R,18.99,A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory,,892,English,2006,104,TITANIC BOONDOCK,3
4.99,NC-17,11.99,A Touching Epistle of a Squirrel And a Explorer who must Redeem a Pastry Chef in The Sahara Desert,,568,English,2006,77,MEMENTO ZOOLANDER,4
0.99,NC-17,25.99,A Intrepid Story of a Boy And a Technical Writer who must Pursue a Lumberjack in A Monastery,,677,English,2006,136,PIANIST OUTFIELD,6
4.99,G,12.99,A Awe-Inspiring Yarn of a Womanizer And a Explorer who must Fight a Woman in The First Manned Space Station,,853,English,2006,139,STRANGER STRANGERS,3
4.99,PG-13,29.99,A Thoughtful Epistle of a Womanizer And a Monkey who must Vanquish a Dentist in A Monastery,,691,English,2006,159,POSEIDON FOREVER,6
4.99,R,12.99,A Beautiful Reflection of a Monkey And a Dentist who must Face a Database Administrator in Ancient Japan,,229,English,2006,87,DEVIL DESIRE,6
0.99,PG,14.99,A Amazing Character Study of a Mad Cow And a Squirrel who must Discover a Hunter in A U-Boat,,295,English,2006,97,EXPENDABLE STALLION,3
0.99,NC-17,21.99,A Epic Drama of a Lumberjack And a Explorer who must Confront a Hunter in A Baloon Factory,,864,English,2006,92,SUNDANCE INVASION,5
0.99,PG,17.99,A Touching Reflection of a Mad Scientist And a Boat who must Face a Moose in A Shark Tank,,233,English,2006,141,DISCIPLE MOTHER,3
4.99,PG,14.99,A Action-Packed Story of a Hunter And a Boy who must Discover a Lumberjack in Ancient India,,713,English,2006,74,RAINBOW SHOCK,3
4.99,NC-17,13.99,A Stunning Reflection of a Cat And a Woman who must Find a Astronaut in Ancient Japan,,174,English,2006,180,CONFIDENTIAL INTERVIEW,6
4.99,R,23.99,A Boring Drama of a Woman And a Squirrel who must Conquer a Student in A Baloon,,20,English,2006,79,AMELIE HELLFIGHTERS,4
4.99,PG,21.99,A Amazing Story of a Mad Cow And a Dog who must Kill a Husband in A Monastery,,134,English,2006,51,CHAMPION FLATLINERS,4
0.99,NC-17,15.99,A Fateful Character Study of a Crocodile And a Monkey who must Meet a Dentist in Australia,,606,English,2006,160,MUMMY CREATURES,3
0.99,R,18.99,A Thrilling Documentary of a Husband And a Feminist who must Face a Mad Scientist in Ancient China,,813,English,2006,184,SMOOCHY CONTROL,7
4.99,NC-17,22.99,A Awe-Inspiring Display of a Squirrel And a Woman who must Overcome a Boy in The Gulf of Mexico,,243,English,2006,49,DOORS PRESIDENT,3
2.99,PG,22.99,A Emotional Epistle of a Pioneer And a Crocodile who must Battle a Man in A Manhattan Penthouse,,869,English,2006,47,SUSPECTS QUILLS,4
4.99,PG-13,28.99,A Touching Documentary of a Madman And a Mad Scientist who must Outrace a Feminist in An Abandoned Mine Shaft,,887,English,2006,135,THIEF PELICAN,5
0.99,G,20.99,A Emotional Panorama of a Secret Agent And a Waitress who must Escape a Composer in Soviet Georgia,,377,English,2006,135,GREASE YOUTH,7
2.99,PG-13,13.99,A Astounding Epistle of a Cat And a Cat who must Conquer a Mad Cow in A U-Boat,,464,English,2006,107,INTENTIONS EMPIRE,3
2.99,PG,14.99,A Fateful Saga of a A Shark And a Technical Writer who must Find a Woman in A Jet Boat,,99,English,2006,136,BRINGING HYSTERICAL,7
0.99,PG,9.99,A Intrepid Character Study of a Moose And a Waitress who must Find a A Shark in Ancient India,,623,English,2006,75,NEWTON LABYRINTH,4
4.99,G,24.99,A Fateful Saga of a Cat And a Frisbee who must Kill a Girl in A Manhattan Penthouse,,778,English,2006,109,SECRETS PARADISE,3
