assays_ss_d,assays_src_d,assays_ss_cll_tp,assays_cnfdnc_scr,assays_ss_rgnsm,assays_ss_tst_tp,assays_ss_ctgr,assays_ss_tx_d,assays_tss_d,assays_cll_d,assays_dscrptn,assays_ss_tss,assays_vrnt_d,assays_src_ss_d,assays_ss_sbclllr_frctn,assays_b_frmt,assays_td,assays_rltnshp_tp,assays_crtd_b,assays_chmbl_d
9919,1,,1,Rattus norvegicus,,,10116.0,2107.0,,In vivo liver distribution of free doxorubicin after 6 hr intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,Liver,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624934
9920,1,,1,Rattus norvegicus,,,10116.0,2107.0,,In vivo liver distribution of total doxorubicin after 6 h intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,Liver,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624935
9921,1,,1,Rattus norvegicus,,,10116.0,,,In vivo plasma distribution of free doxorubicin after 6 h intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624936
9922,1,,1,Rattus norvegicus,,,10116.0,,,In vivo plasma distribution of total doxorubicin after 6 hr intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624937
9923,1,,1,Rattus norvegicus,,,10116.0,2106.0,,In vivo spleen distribution of free doxorubicin after 6 hr intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,Spleen,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624938
9924,1,,1,Rattus norvegicus,,,10116.0,2106.0,,In vivo spleen distribution of total doxorubicin after 6 hr intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,Spleen,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624939
9925,1,,1,Rattus norvegicus,,,10116.0,,,In vivo tumor distribution of free doxorubicin after 6 h intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624940
9926,1,,1,Rattus norvegicus,,,10116.0,,,In vivo tumor distribution of total doxorubicin after 6 hr intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL874403
9927,1,,1,Rattus norvegicus,,,10116.0,,,Compound was tested for the duration that the plasma drug concentrations remained above the IC95,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624941
9928,1,,1,Rattus norvegicus,,,10116.0,1088.0,,Dose required to lower urine osmolality to 300 mOsm/kg in rat,Urine,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624942
9929,1,,1,Rattus norvegicus,,,10116.0,1088.0,,Dose required to lower urine osmolality to 300 mOsm/kg in rat; NT=Not tested,Urine,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624943
9930,1,,1,Rattus norvegicus,In vivo,,10116.0,,,% Bioavailability after 1 day of the drug administration in rats,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624944
9931,1,,1,Rattus norvegicus,In vivo,,10116.0,,,% Bioavailability after 4 day of the drug administration in rats,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624945
9932,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Absolute bioavailability was evaluated in rat,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624946
9933,1,,1,Rattus norvegicus,,,10116.0,,,Tissue biodistribution into estrogen-primed immature female rat fat at 1 hr low time interval,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624947
9934,1,,1,Rattus norvegicus,,,10116.0,,,Tissue biodistribution into estrogen-primed immature female rat fat at 1 hr time interval,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624948
9935,1,,1,Rattus norvegicus,,,10116.0,,,Tissue biodistribution into estrogen-primed immature female rat fat at 3 hr time interval,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624949
9936,1,,1,Rattus norvegicus,,,10116.0,2113.0,,Tissue biodistribution into estrogen-primed immature female rat kidney at 1 hr blocked time interval,Kidney,,,,BAO_0000218,50597,N,Intermediate,CHEMBL622025
9937,1,,1,Rattus norvegicus,,,10116.0,2113.0,,Tissue biodistribution into estrogen-primed immature female rat kidney at 1 hr low time interval,Kidney,,,,BAO_0000218,50597,N,Intermediate,CHEMBL622026
9938,1,,1,Rattus norvegicus,,,10116.0,2113.0,,Tissue biodistribution into estrogen-primed immature female rat kidney at 1 hr time interval,Kidney,,,,BAO_0000218,50597,N,Intermediate,CHEMBL622027
9939,1,,1,Rattus norvegicus,,,10116.0,2113.0,,Tissue biodistribution into estrogen-primed immature female rat kidney at 3 hr time interval,Kidney,,,,BAO_0000218,50597,N,Intermediate,CHEMBL622028
9940,1,,1,Rattus norvegicus,,,10116.0,2107.0,,Tissue biodistribution into estrogen-primed immature female rat liver at 1 hr blocked time interval,Liver,,,,BAO_0000218,50597,N,Intermediate,CHEMBL622029
9941,1,,1,Rattus norvegicus,,,10116.0,2107.0,,Tissue biodistribution into estrogen-primed immature female rat liver at 1 hr low time interval,Liver,,,,BAO_0000218,50597,N,Intermediate,CHEMBL622208
9942,1,,1,Rattus norvegicus,,,10116.0,2107.0,,Tissue biodistribution into estrogen-primed immature female rat liver at 1 hr time interval,Liver,,,,BAO_0000218,50597,N,Intermediate,CHEMBL622209
9943,1,,1,Rattus norvegicus,,,10116.0,2107.0,,Tissue biodistribution into estrogen-primed immature female rat liver at 3 hr time interval,Liver,,,,BAO_0000218,50597,N,Intermediate,CHEMBL622210
9944,1,,1,Rattus norvegicus,,,10116.0,,,Tissue biodistribution into estrogen-primed immature female rat lung at 1 hr blocked time interval,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL622211
9945,1,,1,Rattus norvegicus,,,10116.0,,,Tissue biodistribution into estrogen-primed immature female rat lung at 1 hr low time interval,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL622212
9946,1,,1,Rattus norvegicus,,,10116.0,,,Tissue biodistribution into estrogen-primed immature female rat lung at 1 hr time interval,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL622213
9947,1,,1,Rattus norvegicus,,,10116.0,,,Tissue biodistribution into estrogen-primed immature female rat lung at 3 hr time interval,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL874404
9948,1,,1,Rattus norvegicus,,,10116.0,2385.0,,Tissue biodistribution into estrogen-primed immature female rat muscle at 1 hr blocked time interval,Muscle tissue,,,,BAO_0000218,50597,N,Intermediate,CHEMBL620452
9949,1,,1,Rattus norvegicus,,,10116.0,2385.0,,Tissue biodistribution into estrogen-primed immature female rat muscle at 1 hr low time interval,Muscle tissue,,,,BAO_0000218,50597,N,Intermediate,CHEMBL620453
9950,1,,1,Rattus norvegicus,,,10116.0,2385.0,,Tissue biodistribution into estrogen-primed immature female rat muscle at 1 hr time interval,Muscle tissue,,,,BAO_0000218,50597,N,Intermediate,CHEMBL620454
9951,1,,1,Rattus norvegicus,,,10116.0,2385.0,,Tissue biodistribution into estrogen-primed immature female rat muscle at 3 hr time interval,Muscle tissue,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624067
9952,1,,1,Rattus norvegicus,,,10116.0,,,Tissue biodistribution into estrogen-primed immature female rat ovaries at 1 hr blocked time interval,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624068
9953,1,,1,Rattus norvegicus,,,10116.0,992.0,,Tissue biodistribution into estrogen-primed immature female rat ovaries at 1 hr low time interval,Female gonad,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624069
9954,1,,1,Rattus norvegicus,,,10116.0,992.0,,Tissue biodistribution into estrogen-primed immature female rat ovaries at 1 hr time interval,Female gonad,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624070
9955,1,,1,Rattus norvegicus,,,10116.0,992.0,,Tissue biodistribution into estrogen-primed immature female rat ovaries at 3 hr time interval,Female gonad,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624071
9956,1,,1,Rattus norvegicus,,,10116.0,995.0,,Tissue biodistribution into estrogen-primed immature female rat uterus at 1 hr blocked time interval,Uterus,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624072
9957,1,,1,Rattus norvegicus,,,10116.0,995.0,,Tissue biodistribution into estrogen-primed immature female rat uterus at 1 hr low time interval,Uterus,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624073
9958,1,,1,Rattus norvegicus,,,10116.0,995.0,,Tissue biodistribution into estrogen-primed immature female rat uterus at 1 hr time interval,Uterus,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624788
9959,1,,1,Rattus norvegicus,,,10116.0,995.0,,Tissue biodistribution into estrogen-primed immature female rat uterus at 3 hr time interval,Uterus,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624789
9960,1,,1,Rattus norvegicus,,,10116.0,,,Tissue biodistribution into estrogen-primed immature female rat uterus/blood at 1 hr blocked time interval,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624790
9961,1,,1,Rattus norvegicus,,,10116.0,,,Tissue biodistribution into estrogen-primed immature female rat uterus/blood at 1 hr low time interval,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624791
9962,1,,1,Rattus norvegicus,,,10116.0,,,Tissue biodistribution into estrogen-primed immature female rat uterus/blood at 1 hr time interval,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624792
9963,1,,1,Rattus norvegicus,,,10116.0,,,Tissue biodistribution into estrogen-primed immature female rat uterus/blood at 3 hr time interval,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624793
9964,1,,1,Rattus norvegicus,,,10116.0,2385.0,,Tissue biodistribution into estrogen-primed immature female rat uterus/muscle at 1 hr blocked time interval,Muscle tissue,,,,BAO_0000218,50597,N,Intermediate,CHEMBL877491
9965,1,,1,Rattus norvegicus,,,10116.0,2385.0,,Tissue biodistribution into estrogen-primed immature female rat uterus/muscle at 1 hr low time interval,Muscle tissue,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624957
9966,1,,1,Rattus norvegicus,,,10116.0,2385.0,,Tissue biodistribution into estrogen-primed immature female rat uterus/muscle at 1 hr time interval,Muscle tissue,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624958
9967,1,,1,Rattus norvegicus,,,10116.0,2385.0,,Tissue biodistribution into estrogen-primed immature female rat uterus/muscle at 3 hr time interval,Muscle tissue,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624959
9968,1,,1,Rattus norvegicus,,,10116.0,,,Dissociation constant was determined,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624960
9969,1,,1,Rattus norvegicus,,,10116.0,,,"Pharmacokinetic Parameter, Kel is elimination rate constant in Female Wistar Rats at 100 mg/kg by po administration",,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624961
9970,1,,1,Rattus norvegicus,,,10116.0,,,"The Kel value in female wistar rat at 100 mg/kg, p.o. dose",,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624962
9971,1,,1,Rattus norvegicus,,,10116.0,,,"The Kel value in male wistar rat at 100 mg/kg, p.o. dose",,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624963
9972,1,,1,Rattus norvegicus,,,10116.0,,,Observed rate constant in 80% rat plasma at 37 degree Centigrade,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624964
9973,1,,1,Rattus norvegicus,,,10116.0,,,LogP value was evaluated in the in situ rat gut perfusion assay,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624965
9974,1,,1,Rattus norvegicus,In vivo,,10116.0,,,In vivo retention time was evaluated for the compound after i.v. administration at a dose of 5 mg/kg was measured in rats,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624966
9975,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Mean residence time (Pharmacokinetic property) after i.v. administration in rats,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624967
9976,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Mean-residence time of compound after intravenous administration in rats at 24 uM/kg,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624968
9977,1,,1,Rattus norvegicus,,,10116.0,,,Mean residence time at a dose of 4 mg/kg in Rat Plasma after iv administration,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624969
9978,1,,1,Rattus norvegicus,,,10116.0,,,Streptococcal cell wall-washed arthritis model in rats at 10.0 mg/kg peroral dose,,,,,BAO_0000218,50597,N,Expert,CHEMBL624970
9979,1,,1,Rattus norvegicus,,,10116.0,,,Half-life was evaluated after 10 uM/kg of intra arterial administration,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624971
9980,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Half-life was evaluated after 20 uM/kg of peroral administration,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624972
9981,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Half-life was evaluated after i.v. administration in rat at a dose of 1 mg/kg,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624973
9982,1,,1,Rattus norvegicus,,,10116.0,1969.0,,Half-life was evaluated in plasma of rat,Plasma,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624974
9983,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Half-life was evaluated in rats at an intravenous dose of 3 mg/kg,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624975
9984,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Half-life was evaluated in rats at an oral dose of 30 mg/kg,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL877492
9985,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Half-life was measured in rat after an iv dose of 1 mg/kg,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624976
9986,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Half-life period of compound in rats after peroral administration,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624977
9987,1,,1,Rattus norvegicus,,,10116.0,1969.0,,Half-life period of compound was measured in rat plasma.,Plasma,,,,BAO_0000218,50597,N,Intermediate,CHEMBL626848
9988,1,,1,Rattus norvegicus,,,10116.0,1969.0,,Half-life period of compound was measured in rat plasma; ND is not determined,Plasma,,,,BAO_0000218,50597,N,Intermediate,CHEMBL626849
9989,1,,1,Rattus norvegicus,,,10116.0,1969.0,,Half-life period of compound was measured in rat plasma; not determined,Plasma,,,,BAO_0000218,50597,N,Intermediate,CHEMBL626850
9990,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Half-life period in rat after 5 mg/kg by oral and 1 mg/kg by intravenous administration,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL626851
9991,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Half-life period in rat by iv administration,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL626852
9992,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Half-life period in rats following intravenous administration at 2 mg/kg,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL626853
9993,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Half-life period was determined after 1 mg/kg (i.v.) / 2 mg/kg (p.o.) of compound administration,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL626854
9994,1,,1,Rattus norvegicus,,,10116.0,,,Half-life period was determined for the compound in rat,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL627486
9995,1,,1,Rattus norvegicus,In vivo,,10116.0,,,"Half-life period was evaluated in rat, after administering 1 mg/kg intravenously",,,,,BAO_0000218,50597,N,Intermediate,CHEMBL627487
9996,1,,1,Rattus norvegicus,In vivo,,10116.0,,,"Half-life period was evaluated in rat, after administering 10 mg/kg orally",,,,,BAO_0000218,50597,N,Intermediate,CHEMBL627488
9997,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Half-life value after IV dose at a dose of 5 mg/kg in rats.,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL627489
9998,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Half-life was determined by iv administration (1.5 mg/kg) in fasted male Sprague-Dawley rats,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL627490
9999,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Half-life was determined in rat after intravenous administration (0.5 mg/kg),,,,,BAO_0000218,50597,N,Intermediate,CHEMBL873829
10000,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Half-life was determined in rat at a dose of 1 mpk i.v.,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL627655
10001,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Half-life was determined in rat at a dose of 1 mpk i.v.; ND means not determined,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625994
10002,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Half-life was determined in rat at a dose of 1 mpk i.v.; ND=not determined,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625995
10003,1,,1,Rattus norvegicus,,,10116.0,,,Half-life in rat,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625996
10004,1,,1,Rattus norvegicus,In vitro,,10116.0,1969.0,,In vitro half life in rat plasma,Plasma,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625850
10005,1,,1,Rattus norvegicus,In vitro,,10116.0,1969.0,,"In vitro half life at 1.5 -5.6ug/mL, 37 degree C in rat plasma",Plasma,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625851
10006,1,,1,Rattus norvegicus,In vitro,,10116.0,,,In vitro half life in rat,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625852
10007,1,,1,Rattus norvegicus,In vivo,,10116.0,,,In vivo half life period after intravenous administration in rat,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625853
10008,1,,1,Rattus norvegicus,In vivo,,10116.0,,,In vivo half-life period for compound after i.v. administration at a dose of 5 mg/kg was measured in rats,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625854
10009,1,,1,Rattus norvegicus,In vivo,,10116.0,,,In vivo half-life period for compound after oral (po) administration at a dose of 10 mg/kg was measured in rats,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL874450
10010,1,,1,Rattus norvegicus,In vivo,,10116.0,,,In vivo t1/2 was determined after intravenous administration of compound (9.13+/-0.85 mg/kg) in male Sprague-Dawley rat,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625855
10011,1,,1,Rattus norvegicus,In vivo,,10116.0,,,In vivo t1/2 was determined after peroral administration of compound (158.5+/-2 mg/kg) in male Sprague-Dawley rat,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625856
10012,1,,1,Rattus norvegicus,In vivo,,10116.0,,,In vivo t1/2 was determined after peroral administration of compound (19.01+/-0.31 mg/kg) in male Sprague-Dawley rat,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625857
10013,1,,1,Rattus norvegicus,In vivo,,10116.0,,,In vivo t1/2 was determined after peroral administration of compound (76.4+/-2.6 mg/kg) in male Sprague-Dawley rat,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL873831
10014,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Longer half-life in rat (i.v.) at 0.5 mpk,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625858
10015,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Longer half-life in rat (p.o.) at 2.0 mpk,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625859
10016,1,,1,Rattus norvegicus,,,10116.0,,,Pharmacokinetic property (half life) in rat,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625860
10017,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Pharmacokinetic parameter half-life was determined at 10 mg/kg po dose in rats,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625861
10018,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Pharmacokinetic parameter half-life was determined at 2 mg/kg i.v. dose in rats,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625862
10019,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Pharmacokinetic parameter half-life was determined at 3 mg/kg po dose in rats,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625863
10020,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Pharmacokinetic parameter half-life was determined at 5 mg/kg i.v. dose in rats,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625864
10021,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Pharmacokinetic property (t1/2) for the compound (5 mg/kg iv) was determined in rats,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625865
10022,1,,1,Rattus norvegicus,In vivo,,10116.0,,,Pharmacokinetic half time was determined intravenously in rats.,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625866
10023,1,,1,Rattus norvegicus,In vivo,,10116.0,1969.0,,Plasma half life in rat after 5 mg/kg oral gavage; 6-8 hours,Plasma,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625867
10024,1,,1,Rattus norvegicus,,,10116.0,1969.0,,Plasma half life of hydrolysis of the compound,Plasma,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625868
