doc_id,cell_id,assay_cell_type,tid,assay_tax_id,assay_category,src_assay_id,bao_format,assay_type,tissue_id,chembl_id,variant_id,assay_subcellular_fraction,curated_by,assay_tissue,src_id,confidence_score,assay_strain,assay_organism,relationship_type,assay_test_type,assay_id,description
9161,,,104686,,,,BAO_0000019,B,,CHEMBL617451,,,Autocuration,,1,4,,,H,,2378,In vitro 5-hydroxytryptamine 2 receptor affinity by using [3H]spiperone as the radioligand in rat cortical tissue; value may range from 165 to 263
9161,,,104686,,,,BAO_0000019,B,,CHEMBL617452,,,Autocuration,,1,4,,,H,,2379,In vitro 5-hydroxytryptamine 2 receptor affinity by using [3H]spiperone as the radioligand in rat cortical tissue; value may range from 2.4 to 5.3
9161,,,104686,,,,BAO_0000019,B,,CHEMBL617453,,,Autocuration,,1,4,,,H,,2380,In vitro 5-hydroxytryptamine 2 receptor affinity by using [3H]-Spiperone as the radioligand in rat cortical tissue.
9161,,,104686,,,,BAO_0000019,B,,CHEMBL617660,,,Autocuration,,1,4,,,H,,2381,In vitro 5-hydroxytryptamine 2 receptor affinity by using [3H]spiperone as the radioligand in rat cortical tissue.; value may range from 140 to 980
9161,,,104686,,,,BAO_0000019,B,,CHEMBL617661,,,Autocuration,,1,4,,,H,,2382,In vitro 5-hydroxytryptamine 2 receptor affinity by using [3H]spiperone as the radioligand in rat cortical tissue.; value may range from 76 to 299
9161,,,104686,,,,BAO_0000019,B,,CHEMBL617662,,,Autocuration,,1,4,,,H,,2383,In vitro 5-hydroxytryptamine 2 receptor affinity by using [3H]-Spiperone as the radioligand in rat cortical tissue; value may range from 12 to 66
9161,,,104686,,,,BAO_0000019,B,,CHEMBL872919,,,Autocuration,,1,4,,,H,,2384,In vitro 5-hydroxytryptamine 2 receptor affinity by using [3H]spiperone as the radioligand in rat cortical tissue; value may range from 136 to 220
9161,,,104686,,,,BAO_0000019,B,,CHEMBL617663,,,Autocuration,,1,4,,,H,,2385,In vitro 5-hydroxytryptamine 2 receptor affinity by using [3H]spiperone as the radioligand in rat cortical tissue; value may range from 197 to 341
9161,,,104686,,,,BAO_0000019,B,,CHEMBL617664,,,Autocuration,,1,4,,,H,,2386,In vitro 5-hydroxytryptamine 2 receptor affinity by using [3H]spiperone as the radioligand in rat cortical tissue; value may range from 23 to 187
9161,,,104686,,,,BAO_0000019,B,,CHEMBL617665,,,Autocuration,,1,4,,,H,,2387,In vitro 5-hydroxytryptamine 2 receptor affinity by using [3H]spiperone as the radioligand in rat cortical tissue; value may range from 29 to 132
9161,,,104686,,,,BAO_0000019,B,,CHEMBL617666,,,Autocuration,,1,4,,,H,,2388,In vitro 5-hydroxytryptamine 2 receptor affinity by using [3H]spiperone as the radioligand in rat cortical tissue; value may range from 6 to 75
12094,,,104686,,,,BAO_0000019,B,,CHEMBL617667,,,Autocuration,,1,4,,,H,,2389,In vitro binding affinity on 5-hydroxytryptamine 2 receptor is inhibition of binding of [125I]- I-LSD to P11 cells
12018,,,104686,,,,BAO_0000249,B,,CHEMBL617668,,,Autocuration,,1,4,,,H,,2390,In vitro binding affinity towards 5-hydroxytryptamine 2 receptor in rat striatal membranes by [3H]ketanserin displacement.
10394,,,104686,,,,BAO_0000249,B,,CHEMBL617669,,,Autocuration,,1,4,,,H,,2391,Inhibitory activity against 5-hydroxytryptamine 2 receptor in rat cortical membranes using [3H]ketanserin as a radioligand
15260,,,104686,,,,BAO_0000224,B,,CHEMBL617670,,,Autocuration,,1,4,,,H,,2392,Inhibitory activity against rat cortical 5-hydroxytryptamine 2 receptor
11624,,,104686,10116.0,,,BAO_0000224,B,,CHEMBL617671,,,Autocuration,,1,5,,Rattus norvegicus,D,,2393,Inhibitory constant against 5-hydroxytryptamine 2 receptor
13654,,,104686,,,,BAO_0000224,B,,CHEMBL617672,,,Autocuration,,1,4,,,H,,2394,Percentage specific displacement of radioligand [3H]-ketanserin from 5-hydroxytryptamine 2 receptor
9541,,,104686,,,,BAO_0000019,B,,CHEMBL617673,,,Autocuration,,1,4,,,H,,2395,Potency to displace [3H]- Spiperone from 5-hydroxytryptamine 2 receptor in rat striatum
11933,,,104686,,,,BAO_0000224,B,,CHEMBL617674,,,Autocuration,,1,4,,,H,,2396,Tested for binding affinity against 5-hydroxytryptamine 2 receptor from rat frontal cortical regions using [3H]ketanserin as radioligand
15538,,,104686,,,,BAO_0000019,B,,CHEMBL617675,,,Autocuration,,1,4,,,H,,2397,Tested for binding affinity by measuring displacement of [3H]ketanserin from rat serotonin 5-hydroxytryptamine 2 receptor in rat cortex
15538,,,104686,,,,BAO_0000019,B,,CHEMBL617676,,,Autocuration,,1,4,,,H,,2398,Tested for binding affinity by measuring displacement of [3H]ketanserin from rat serotonin 5-hydroxytryptamine 2 receptor in rat cortex; NA means Not Active
15538,,,104686,,,,BAO_0000019,B,,CHEMBL617677,,,Autocuration,,1,4,,,H,,2399,Tested for binding affinity by measuring displacement of [3H]ketanserin from rat serotonin 5-hydroxytryptamine 2 receptor in rat cortex; not determined
8841,,,104686,,,,BAO_0000019,B,,CHEMBL617678,,,Autocuration,,1,5,,,D,,2400,Displacement of [3H]ketanserin from rat prefrontal cortex 5-hydroxytryptamine 2 receptor
1455,,,104686,,,,BAO_0000224,B,,CHEMBL617679,,,Autocuration,,1,4,,,H,,2401,Binding affinity to 5-hydroxytryptamine 2 receptor using [3H]ketanserin radioligand assay.
1455,,,104686,,,,BAO_0000224,B,,CHEMBL617680,,,Autocuration,,1,4,,,H,,2402,Tested for its binding affinity to Tested for its binding affinity to 5-hydroxytryptamine 2 receptor using [3H]-ketanserin radioligand assay using [3H]-ketanserin radioligand assay
11752,,,104686,,,,BAO_0000019,B,,CHEMBL617681,,,Autocuration,,1,4,,,H,,2403,The ability to inhibit [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor in rat whole brain
11642,,,104686,,,,BAO_0000221,B,955.0,CHEMBL617682,,,Autocuration,Brain,1,4,,,H,,2404,The binding affinity was measured on 5-hydroxytryptamine 2 receptor in rat brain tissue
12092,,,104686,,,,BAO_0000224,B,,CHEMBL617683,,,Autocuration,,1,4,,,H,,2405,The binding affinity was measured on 5-hydroxytryptamine 2 receptor using [3H]- spiperone as radioligand.
3967,,,104686,,,,BAO_0000224,B,,CHEMBL617684,,,Autocuration,,1,4,,,H,,2406,Binding affinity at 5-hydroxytryptamine 2 receptor from striata wistar rats by [3H]ketanserin displacement.
12771,,,104686,10116.0,,,BAO_0000224,B,,CHEMBL617685,,,Autocuration,,1,5,,Rattus norvegicus,D,,2407,Binding affinity towards 5-hydroxytryptamine 2 receptor
11642,,,104686,,,,BAO_0000019,B,,CHEMBL617686,,,Autocuration,,1,4,,,H,,2408,The compound was tested for its binding affinity towards 5-hydroxytryptamine 2 receptor by displacing [3H]ketanserin radioligand in rat cerebral cortex
11628,,,104686,,,,BAO_0000224,B,,CHEMBL617687,,,Autocuration,,1,4,,,H,,2409,The compound was tested in vitro for binding affinity towards 5-hydroxytryptamine 2 receptor by displacing [125]I-LSD radioligand
13654,,,104686,,,,BAO_0000224,B,,CHEMBL617688,,,Autocuration,,1,4,,,H,,2410,Percentage specific displacement of radioligand [3H]ketanserin from 5-hydroxytryptamine 2 receptor
11200,,,104686,,,,BAO_0000019,F,,CHEMBL617689,,,Autocuration,,1,4,,,H,,2411,In vitro antagonistic activity against the contraction induced by 5-HT through 5-hydroxytryptamine 2 receptor in rat thoracic aortic strips
11200,,,104686,,,,BAO_0000019,F,,CHEMBL617690,,,Autocuration,,1,4,,,H,,2412,In vitro antagonistic activity against the contraction induced by 5-HT through 5-hydroxytryptamine 2 receptor in rat thoracic aortic strips
11200,,,104686,,,,BAO_0000218,F,,CHEMBL617691,,,Autocuration,,1,4,,,H,In vivo,2413,"In vivo inhibitory activity of 10 mg/kg compound in rats against elevation of BP caused by 5-HT (300 ug/kg, iv) through 5-hydroxytryptamine 2 receptor 1 hr after oral administration"
11200,,,104686,,,,BAO_0000218,F,,CHEMBL617692,,,Autocuration,,1,4,,,H,In vivo,2414,"In vivo inhibitory activity of 10 mg/kg compound in rats against elevation of BP caused by 5-HT (300 ug/kg, iv) through 5-hydroxytryptamine 2 receptor 3h after oral administration"
11200,,,104686,,,,BAO_0000218,F,,CHEMBL617693,,,Autocuration,,1,4,,,H,In vivo,2415,"In vivo inhibitory activity of 3 mg/kg compound in rats against elevation of BP caused by 5-HT (300 ug/kg, iv) through 5-hydroxytryptamine 2 receptor 1 hr after oral administration"
11200,,,104686,,,,BAO_0000218,F,,CHEMBL617694,,,Autocuration,,1,4,,,H,In vivo,2416,"In vivo inhibitory activity of 3 mg/kg compound in rats against elevation of BP caused by 5-HT (300 ug/kg, iv) through 5-hydroxytryptamine 2 receptor 3h after oral administration"
15436,,,12687,,,,BAO_0000221,B,955.0,CHEMBL857985,,,Expert,Brain,1,8,,,H,,2417,Affinity for 5-hydroxytryptamine 2A receptor in rat brain cortex by ability to displace [3H]ketanserin
15436,,,12687,10116.0,,,BAO_0000019,B,,CHEMBL617695,,,Expert,,1,9,,Rattus norvegicus,D,,2418,Affinity at 5-hydroxytryptamine 2A receptor of the rat brain cortex was assessed on the basis of their ability to displace [3H]ketanserin
14025,,,12687,,,,BAO_0000019,B,,CHEMBL617696,,,Autocuration,,1,8,,,H,,2419,Affinity pKi for 5-hydroxytryptamine 2A receptor was measured in rat cortex homogenates
4342,,,12687,,,,BAO_0000357,B,,CHEMBL617697,,,Autocuration,,1,8,,,H,,2420,Binding affinity of compound towards serotonin 5-hydroxytryptamine 2A receptor was determined
13735,,,12687,10116.0,,,BAO_0000019,B,,CHEMBL617257,,,Expert,,1,9,,Rattus norvegicus,D,,2421,Displacement of [3H]ketanserin from 5-HT2A receptor of rat frontal cortex
5816,,,12687,10116.0,,,BAO_0000357,B,,CHEMBL617258,,,Expert,,1,9,,Rattus norvegicus,D,,2422,Binding affinity towards 5-hydroxytryptamine 2A receptor using [3H]ketanserin
14287,,,12687,,,,BAO_0000019,B,,CHEMBL617259,,,Expert,,1,8,,,H,,2423,Binding affinity was evaluated in vitro by displacement of [3H]ketanserin from 5-hydroxytryptamine 2A receptor on rat cortical membrane
15738,,,12687,,,,BAO_0000357,B,,CHEMBL617260,,,Autocuration,,1,8,,,H,,2424,In vitro affinity against serotonin ( 5-hydroxytryptamine 2A receptor ) receptor
15738,,,12687,10116.0,,,BAO_0000357,B,,CHEMBL617261,,,Expert,,1,9,,Rattus norvegicus,D,,2425,In vitro affinity against serotonin 5-hydroxytryptamine 2A receptor
15026,,,12687,,,,BAO_0000019,B,,CHEMBL617262,,,Autocuration,,1,8,,,H,,2426,Compound was tested in vitro for its binding affinity towards 5-hydroxytryptamine 2A receptor from rat frontal cortex using [3H]-ketanserin as radioligand
16647,,,12687,,,,BAO_0000019,B,,CHEMBL617263,,,Expert,,1,8,,,H,,2427,Half-maximal inhibition of [3H]- Ketanserin binding to 5-hydroxytryptamine 2A receptor in rat cerebral cortex homogenate
16647,,,12687,,,,BAO_0000019,B,,CHEMBL617264,,,Autocuration,,1,8,,,H,,2428,Half-maximal inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2A receptor in rat tissue homogenate
13345,,,12687,10116.0,,,BAO_0000019,B,,CHEMBL617265,,,Expert,,1,9,,Rattus norvegicus,D,,2429,Displacement of [3H]-ketanserin from rat brain 5-hydroxytryptamine 2A receptor
1543,,,12687,,,,BAO_0000249,B,,CHEMBL617266,,Membranes,Autocuration,,1,8,,,H,,2430,Inhibition constant for in vitro inhibition of [3H]ketanserin binding to rat frontal cortex membranes 5-hydroxytryptamine 2A receptor
12444,,,12687,,,,BAO_0000019,B,,CHEMBL617267,,,Autocuration,,1,8,,,H,,2431,Inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2A receptor rat frontal cortex membrane
16404,,,12687,,,,BAO_0000019,B,,CHEMBL617268,,,Expert,,1,8,,,H,,2432,Inhibitory constant on 5-hydroxytryptamine 2A receptor of Rat frontal cortex
16404,449.0,CHO,12687,,,,BAO_0000219,B,,CHEMBL617269,,,Autocuration,,1,8,,,H,,2433,Inhibitory constant on human 5-hydroxytryptamine 2A receptor transfected in to CHO cells
15577,,,12687,,,,BAO_0000357,B,,CHEMBL617323,,,Expert,,1,8,,,H,,2434,Kinetic inhibition constant evaluated by measuring serotonergic activity
15577,,,12687,,,,BAO_0000357,B,,CHEMBL617324,,,Autocuration,,1,8,,,H,,2435,Serotonergic activity of the compound.
2495,,,12687,,,,BAO_0000249,B,,CHEMBL617325,,,Autocuration,,1,8,,,H,,2436,Tested in vitro for its ability to inhibit [3H]ketanserin binding to 5-hydroxytryptamine 2A receptor in rat frontal cortex membranes
15042,,,12687,10116.0,,,BAO_0000019,B,,CHEMBL617326,,,Expert,,1,9,,Rattus norvegicus,D,,2437,The binding affinity was evaluated on 5-hydroxytryptamine 2A receptor expressed in rat cortex by using [3H]ketanserin as radioligand.
15026,,,12687,,,,BAO_0000249,B,,CHEMBL617327,,,Expert,,1,8,,,H,,2438,In vitro ability to displace [3H]ketanserin binding from 5-hydroxytryptamine 2A receptor in rat striatal membrane.
12919,,,12687,10116.0,,,BAO_0000019,F,,CHEMBL617328,,,Expert,,1,9,,Rattus norvegicus,D,,2439,Agonistic activity against 5-hydroxytryptamine 2A receptor in rat cortex using [3H]ketanserin
12919,,,12687,10116.0,,,BAO_0000019,F,,CHEMBL617329,,,Expert,,1,9,,Rattus norvegicus,D,,2440,Agonistic activity against 5-hydroxytryptamine 2A receptor in rat cortex using [3H]ketanserin
12919,,,12687,10116.0,,,BAO_0000019,F,,CHEMBL617330,,,Expert,,1,9,,Rattus norvegicus,D,,2441,Agonistic activity against 5-hydroxytryptamine 2A receptor in rat cortex using [3H]ketanserin
15194,,,12687,,,,BAO_0000357,B,,CHEMBL617331,,,Autocuration,,1,8,,,H,,2442,The compound was tested for the binding affinity against 5-hydroxytryptamine 2A receptor using [3H]ketanserin as radioligand
15194,,,12687,,,,BAO_0000357,B,,CHEMBL617332,,,Autocuration,,1,8,,,H,,2443,The compound was tested for the binding affinity against 5-hydroxytryptamine 2A receptor using [3H]ketanserin as radioligand.
4820,,,107,,,,BAO_0000357,B,,CHEMBL617333,,,Expert,,1,8,,,H,,2444,Binding affinity towards 5-hydroxytryptamine 2A receptor
6736,,,107,,,,BAO_0000357,B,,CHEMBL617334,,,Autocuration,,1,8,,,H,,2445,Binding affinity against serotonin 5-hydroxytryptamine 2A receptor was determined using human [125I]-eotaxin
5163,,,107,,,,BAO_0000357,B,,CHEMBL617335,,,Autocuration,,1,8,,,H,,2446,Binding affinity towards 5-hydroxytryptamine 2A receptor was determined at a concentration of 0.000001 mol/L
5163,,,107,,,,BAO_0000357,B,,CHEMBL617336,,,Autocuration,,1,8,,,H,,2447,Binding affinity towards 5-hydroxytryptamine 2A receptor was determined at a concentration of 0.00001 mol/L
6011,,,107,,,,BAO_0000357,B,,CHEMBL617337,,,Autocuration,,1,8,,,H,,2448,Inhibition of binding towards 5-hydroxytryptamine 2A receptor at 100 nM concentration
14294,,,107,9606.0,,,BAO_0000357,B,,CHEMBL617338,,,Expert,,1,9,,Homo sapiens,D,,2449,Percent inhibition against 5-hydroxytryptamine 2A receptor using [3H]ketanserin at 1 uM
5014,,,107,,,,BAO_0000357,B,,CHEMBL617339,,,Autocuration,,1,8,,,H,,2450,Percent inhibition (at 1 uM) against 5-hydroxytryptamine 2A receptor
17066,,,107,,,,BAO_0000357,B,,CHEMBL617340,,,Expert,,1,8,,,H,,2451,Binding affinity towards 5-hydroxytryptamine 2A receptor
17515,,,107,,,,BAO_0000357,B,,CHEMBL617341,,,Autocuration,,1,8,,,H,,2452,Binding affinity of compound towards serotonin 5-hydroxytryptamine 2A receptor; inactive at 10 uM
6736,,,107,,,,BAO_0000357,B,,CHEMBL617342,,,Expert,,1,8,,,H,,2453,Inhibition of [125I]-eotaxin binding to serotonin 5-hydroxytryptamine 2A receptor
5163,,,107,,,,BAO_0000357,B,,CHEMBL617343,,,Expert,,1,8,,,H,,2454,Affinity for 5-hydroxytryptamine 2A receptor
16911,723.0,NIH3T3,107,,,,BAO_0000219,B,,CHEMBL617344,,,Expert,,1,8,,,H,,2455,Binding affinity was performed using [3H]ketanserin as the radioligand and stably transfected NIH3T3 cells expressing the 5-hydroxytryptamine 2A receptor (GF-62 cells).
6841,,,107,,,,BAO_0000357,B,,CHEMBL617345,,,Expert,,1,8,,,H,,2456,Binding affinity towards 5-hydroxytryptamine 2A receptor using [3H]ketanserin
6119,,,107,,,,BAO_0000357,B,,CHEMBL617346,,,Expert,,1,8,,,H,,2457,Binding affinity towards 5-hydroxytryptamine 2A receptor using [125I]DOI as radioligand.
3962,,,107,,,,BAO_0000357,B,,CHEMBL617347,,,Autocuration,,1,8,,,H,,2458,Compound was evaluated for its binding against 5-hydroxytryptamine 2A receptor
4373,,,107,,,,BAO_0000357,B,,CHEMBL617348,,,Autocuration,,1,8,,,H,,2459,Binding affinity relative to indolopiperidine (compound 1) for 5-hydroxytryptamine 2A receptor was determined
4373,,,107,,,,BAO_0000357,B,,CHEMBL617349,,,Autocuration,,1,8,,,H,,2460,Binding affinity relative to indolopiperidine (compound 1)for 5-hydroxytryptamine 2A receptor was determined
3962,,,107,,,,BAO_0000019,F,,CHEMBL617350,,,Autocuration,,1,8,,,H,,2461,Compound was evaluated for its inverse agonist activity against 5-hydroxytryptamine 2A receptor
1633,,,107,,,,BAO_0000357,B,,CHEMBL872339,,,Expert,,1,8,,,H,,2462,Binding affinity towards 5-hydroxytryptamine 2A receptor by displacement of [3H]ketanserin
4373,,,107,,,,BAO_0000357,B,,CHEMBL617351,,,Autocuration,,1,8,,,H,,2463,Binding affinity for 5-hydroxytryptamine 2A receptor was determined
6576,,,107,,,,BAO_0000357,B,,CHEMBL617352,,,Expert,,1,8,,,H,,2464,Binding affinity towards serotonin 5-hydroxytryptamine 2A receptor
4687,,,107,,,,BAO_0000357,B,,CHEMBL617353,,,Autocuration,,1,8,,,H,,2465,Evaluated for the binding affinity towards 5-hydroxytryptamine 2A receptor
16946,,,107,,,,BAO_0000357,B,,CHEMBL617354,,,Autocuration,,1,8,,,H,,2466,Ability to displace [3H]-ketanserin from 5-hydroxytryptamine 2A receptor
14159,,,107,,,,BAO_0000357,B,,CHEMBL617355,,,Autocuration,,1,8,,,H,,2467,Compound was evaluated for the affinity at 5-hydroxytryptamine 2A receptor
3032,449.0,CHO,107,10090.0,,,BAO_0000219,B,,CHEMBL617356,,,Expert,,1,8,,Mus musculus,H,,2468,In vitro binding affinity against 5-hydroxytryptamine 2A receptor in CHO cells
16655,,,107,,,,BAO_0000357,B,,CHEMBL617357,,,Autocuration,,1,8,,,H,,2469,Inhibition of ketanserin binding to 5-hydroxytryptamine 2A receptor
13964,,,107,,,,BAO_0000357,B,,CHEMBL617358,,,Autocuration,,1,8,,,H,,2470,Binding affinity at 5-hydroxytryptamine 2A receptor
16989,,,107,,,,BAO_0000357,B,,CHEMBL617359,,,Expert,,1,8,,,H,,2471,Binding affinity towards Serotonin 5-hydroxytryptamine 2A receptor
16117,,,107,,,,BAO_0000357,B,,CHEMBL617360,,,Autocuration,,1,8,,,H,,2472,In vitro binding affinity towards 5-hydroxytryptamine 2A receptor was determined
16700,,,107,,,,BAO_0000357,B,,CHEMBL875913,,,Autocuration,,1,8,,,H,,2473,The binding affinity towards 5-hydroxytryptamine 2A receptor; No affinity
3269,,,107,,,,BAO_0000357,B,,CHEMBL617361,,,Autocuration,,1,8,,,H,,2474,Affinity against 5-hydroxytryptamine 2A receptor
1274,,,107,9606.0,,,BAO_0000357,B,,CHEMBL617362,,,Expert,,1,9,,Homo sapiens,D,,2475,Binding affinity against 5-Hydroxytryptamine 2A receptor
1317,,,107,,,,BAO_0000357,B,,CHEMBL617363,,,Autocuration,,1,8,,,H,,2476,Compound was evaluated for binding affinity against 5-hydroxytryptamine 2A receptor using radioligand binding assay
12146,,,107,,,,BAO_0000357,B,,CHEMBL617364,,,Autocuration,,1,8,,,H,,2477,Tested against 5-hydroxytryptamine 2A receptor
12652,,,105075,,,,BAO_0000224,B,,CHEMBL617365,,,Autocuration,,1,4,,,H,,2478,Binding affinity against the site labelled by the 5-hydroxytryptamine 2A receptor - 5-hydroxytryptamine 2C receptor antagonist [3H]- ketanserin
12652,,,105075,,,,BAO_0000224,B,,CHEMBL617366,,,Autocuration,,1,4,,,H,,2479,Tested for the binding affinity against the site labelled by the 5-hydroxytryptamine 2A receptor - 5-hydroxytryptamine 2C receptor antagonist [3H] ketanserin
12652,,,105075,,,,BAO_0000224,B,,CHEMBL617367,,,Autocuration,,1,4,,,H,,2480,Tested for the binding affinity against the site labelled by the 5-hydroxytryptamine 2A receptor - 5-hydroxytryptamine 2C receptor agonist [125I]- - (+/-)DOI
12652,,,105075,,,,BAO_0000224,B,,CHEMBL617368,,,Autocuration,,1,4,,,H,,2481,Tested for the binding affinity against the site labelled by the 5-hydroxytryptamine 2A receptor - 5-hydroxytryptamine 2C receptor antagonist [3H]- ketanserin
16647,,,107,,,,BAO_0000357,B,,CHEMBL617369,,,Autocuration,,1,8,,,H,,2482,Selectivity ratio towards 5-hydroxytryptamine 2A receptor to Dopamine receptor D2 (5-HT2A/D2 )
15851,722.0,HEK293,227,9606.0,,,BAO_0000219,B,,CHEMBL617370,,,Expert,,1,9,,Homo sapiens,D,,2483,Displacement of [3H]ketanserin from human 5-hydroxytryptamine 2B receptor expressed in HEK293 cells; ND means no data
6857,449.0,CHO,227,9606.0,,,BAO_0000219,F,,CHEMBL617371,,,Expert,,1,9,,Homo sapiens,D,,2484,Functional activity against human 5-hydroxytryptamine 2B receptor expressed in CHO cells using fluorometric imaging plate reader
