Fiscal year,Organisation class,Organisation type,Trade development (marker),Biodiversity (marker),Continent ID,Fund centre ID,Organisation sub-class,Knowledge for development (marker),Bilateral aid (international marker),Indigenous issues (marker),Amount spent,ICT as a tool for development (marker),Section name,Continent name,Organisation ID,Climate change mitigation (marker),Children issues (marker),CountryRegion percent,Sector percent,Maximum CIDA contribution (project-level),IRTC percent,Climate change adaptation (marker),CountryRegion name,Urban issues (marker),Project number,Status,Branch ID,Branch name,Division ID,Division name,Section ID,Regional program (marker),Fund centre name,Untied amount(Project-level budget),FSTC percent,CFLI (marker),CIDA business delivery model (old)
2009/2010,Individual,Canadian Profit Making,0,0,1,4404,CONSULTANT,0,1,1,2601.987,1,Americas Section,America,Information not available,0,0,1.0,0.3,258402.94,0.0,0,Americas MC,0,A031825001,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,0.0,1.0,0,Directive
2009/2010,Civil Society,Canadian Profit Making,0,0,1,4404,SUPPLIER OF GOODS/SERVICES,0,1,1,4410.0,1,Americas Section,America,1011168,0,0,1.0,0.35,258402.94,0.0,0,Americas MC,0,A031825001,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,0.0,1.0,0,Directive
2009/2010,Individual,Canadian Profit Making,0,0,1,4404,CONSULTANT,0,1,1,3035.6515,1,Americas Section,America,Information not available,0,0,1.0,0.35,258402.94,0.0,0,Americas MC,0,A031825001,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,0.0,1.0,0,Directive
2009/2010,Civil Society,Canadian Profit Making,0,0,1,4404,SUPPLIER OF GOODS/SERVICES,0,1,1,630.0,1,Americas Section,America,1011168,0,0,1.0,0.05,258402.94,0.0,0,Americas MC,0,A031825001,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,0.0,1.0,0,Directive
2009/2010,Individual,Canadian Profit Making,0,0,1,4404,CONSULTANT,0,1,1,433.6645,1,Americas Section,America,Information not available,0,0,1.0,0.05,258402.94,0.0,0,Americas MC,0,A031825001,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,0.0,1.0,0,Directive
2009/2010,Civil Society,Canadian Profit Making,0,0,1,4404,SUPPLIER OF GOODS/SERVICES,0,1,1,1260.0,1,Americas Section,America,1011168,0,0,1.0,0.1,258402.94,0.0,0,Americas MC,0,A031825001,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,0.0,1.0,0,Directive
2009/2010,Individual,Canadian Profit Making,0,0,1,4404,CONSULTANT,0,1,1,867.329,1,Americas Section,America,Information not available,0,0,1.0,0.1,258402.94,0.0,0,Americas MC,0,A031825001,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,0.0,1.0,0,Directive
2009/2010,Civil Society,Canadian Profit Making,0,0,1,4404,SUPPLIER OF GOODS/SERVICES,0,1,1,1260.0,1,Americas Section,America,1011168,0,0,1.0,0.1,258402.94,0.0,0,Americas MC,0,A031825001,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,0.0,1.0,0,Directive
2009/2010,Individual,Canadian Profit Making,0,0,1,4404,CONSULTANT,0,1,1,867.329,1,Americas Section,America,Information not available,0,0,1.0,0.1,258402.94,0.0,0,Americas MC,0,A031825001,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,0.0,1.0,0,Directive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,4404,SPECIALIZED INSTITUTE,0,1,1,2273.0,0,Americas Section,America,1011809,0,0,1.0,1.0,25273.0,0.0,0,Chile,0,A031825034,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,0.0,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,1,1,4404,SPECIALIZED INSTITUTE,0,1,1,300.0,0,Americas Section,America,1013443,0,0,1.0,0.2,15000.0,0.0,0,Guatemala,0,A031825043,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,0.0,0.7,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,1,1,4404,SPECIALIZED INSTITUTE,0,1,1,750.0,0,Americas Section,America,1013443,0,0,1.0,0.5,15000.0,0.0,0,Guatemala,0,A031825043,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,0.0,0.7,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,1,1,4404,SPECIALIZED INSTITUTE,0,1,1,450.0,0,Americas Section,America,1013443,0,0,1.0,0.3,15000.0,0.0,0,Guatemala,0,A031825043,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,0.0,0.7,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,4404,ASSOCIATIONS,0,1,1,210.0,1,Americas Section,America,1013672,0,0,1.0,0.3,14200.0,0.0,0,Guyana,0,A031825046,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,0.0,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,4404,ASSOCIATIONS,0,1,1,490.0,1,Americas Section,America,1013672,0,0,1.0,0.7,14200.0,0.0,0,Guyana,0,A031825046,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,0.0,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,4404,ASSOCIATIONS,0,1,1,750.0,0,Americas Section,America,1010382,1,0,1.0,0.5,14080.92,0.0,0,Bolivia,0,A031825054,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,0.0,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,4404,ASSOCIATIONS,0,1,1,750.0,0,Americas Section,America,1010382,1,0,1.0,0.5,14080.92,0.0,0,Bolivia,0,A031825054,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,0.0,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,4404,UMBRELLA ORGANIZATION,0,1,1,1500.201,0,Americas Section,America,1012452,0,0,1.0,0.3,100000.0,0.0,0,Guatemala,0,A031825059,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,0.0,0.7,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,4404,UMBRELLA ORGANIZATION,0,1,1,2000.2679999999998,0,Americas Section,America,1012452,0,0,1.0,0.4,100000.0,0.0,0,Guatemala,0,A031825059,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,0.0,0.7,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,4404,UMBRELLA ORGANIZATION,0,1,1,1500.201,0,Americas Section,America,1012452,0,0,1.0,0.3,100000.0,0.0,0,Guatemala,0,A031825059,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,0.0,0.7,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,4404,NGO,0,1,1,24000.0,0,Americas Section,America,1013029,0,0,1.0,0.4,75613.98,0.0,0,Americas MC,0,A031825060,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,75613.98,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,4404,NGO,0,1,1,36000.0,0,Americas Section,America,1013029,0,0,1.0,0.6,75613.98,0.0,0,Americas MC,0,A031825060,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,75613.98,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,4404,NGO,0,1,2,60000.0,0,Americas Section,America,1015223,0,0,1.0,1.0,96042.79,0.0,0,Honduras,0,A031825065,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,96042.79,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,4404,NGO,0,1,1,35000.0,0,Americas Section,America,1001558,0,0,1.0,1.0,100000.0,0.0,0,Guatemala,0,A031825069,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,0.0,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,4404,ASSOCIATIONS,0,1,1,40000.0,0,Americas Section,America,1014018,0,0,1.0,1.0,100000.0,0.0,0,Guyana,0,A031825071,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,0.0,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,4404,ASSOCIATIONS,0,1,1,750.0,0,Americas Section,America,1014802,0,0,1.0,0.5,15000.0,0.0,0,Ecuador,0,A031825072,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,15000.0,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,4404,ASSOCIATIONS,0,1,1,750.0,0,Americas Section,America,1014802,0,0,1.0,0.5,15000.0,0.0,0,Ecuador,0,A031825072,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,15000.0,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,4404,ASSOCIATIONS,0,1,1,35000.0,0,Americas Section,America,1013673,0,1,1.0,1.0,99869.72,0.0,0,Peru,0,A031825073,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,99869.72,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,4404,ASSOCIATIONS,0,1,0,34500.0,1,Americas Section,America,1002085,0,0,1.0,1.0,99500.0,0.0,0,Americas MC,0,A031825074,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,99500.0,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,4404,ASSOCIATIONS,0,1,1,38563.86,0,Americas Section,America,1012881,0,0,1.0,1.0,98563.86,0.0,0,Bolivia,0,A031825075,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4400,1,Inter American,0.0,1.0,0,Responsive
2009/2010,Governmental,Canadian Non-Profit Making,0,0,2,4298,FEDERAL,0,1,0,50525.28,0,Central Africa & Great Lakes Program,Africa,10050,0,0,1.0,0.2,6114499.24,0.0,0,"Congo, Dem Rep.",0,A031842001,Closed,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,Democratic Republic of Congo,6114499.24,1.0,0,Responsive
2009/2010,Governmental,Canadian Non-Profit Making,0,0,2,4298,FEDERAL,0,1,0,151575.84,0,Central Africa & Great Lakes Program,Africa,10050,0,0,1.0,0.6,6114499.24,0.0,0,"Congo, Dem Rep.",0,A031842001,Closed,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,Democratic Republic of Congo,6114499.24,1.0,0,Responsive
2009/2010,Governmental,Canadian Non-Profit Making,0,0,2,4298,FEDERAL,0,1,0,50525.28,0,Central Africa & Great Lakes Program,Africa,10050,0,0,1.0,0.2,6114499.24,0.0,0,"Congo, Dem Rep.",0,A031842001,Closed,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4287,0,Democratic Republic of Congo,6114499.24,1.0,0,Responsive
2009/2010,Governmental,Canadian Non-Profit Making,0,0,3,4122,FEDERAL,0,1,1,279999.52,0,Bangladesh Section,Asia,10050,0,2,1.0,0.8,24258443.75,0.0,0,Bangladesh,0,A031865001,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,0,Bangladesh,20000000.0,1.0,0,Responsive
2009/2010,Governmental,Canadian Non-Profit Making,0,0,3,4122,FEDERAL,0,1,1,69999.88,0,Bangladesh Section,Asia,10050,0,2,1.0,0.2,24258443.75,0.0,0,Bangladesh,0,A031865001,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,0,Bangladesh,20000000.0,1.0,0,Responsive
2009/2010,Civil Society,Canadian Profit Making,0,0,3,4127,CONSULTING SERVICES,0,1,0,608006.103,0,OAI Indonesia and SEA Regional,Asia,1000099,0,0,1.0,0.3,19667680.0,0.0,0,Indonesia,0,A031866001,Operational,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4126,0,Indonesia,19667680.0,1.0,0,Directive
2009/2010,Civil Society,Canadian Profit Making,0,0,3,4127,CONSULTING SERVICES,0,1,0,608006.103,0,OAI Indonesia and SEA Regional,Asia,1000099,0,0,1.0,0.3,19667680.0,0.0,0,Indonesia,0,A031866001,Operational,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4126,0,Indonesia,19667680.0,1.0,0,Directive
2009/2010,Civil Society,Canadian Profit Making,0,0,3,4127,CONSULTING SERVICES,0,1,0,608006.103,0,OAI Indonesia and SEA Regional,Asia,1000099,0,0,1.0,0.3,19667680.0,0.0,0,Indonesia,0,A031866001,Operational,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4126,0,Indonesia,19667680.0,1.0,0,Directive
2009/2010,Civil Society,Canadian Profit Making,0,0,3,4127,CONSULTING SERVICES,0,1,0,202668.701,0,OAI Indonesia and SEA Regional,Asia,1000099,0,0,1.0,0.1,19667680.0,0.0,0,Indonesia,0,A031866001,Operational,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4126,0,Indonesia,19667680.0,1.0,0,Directive
2009/2010,Civil Society,Canadian Profit Making,0,0,2,4260,CONSULTING SERVICES,0,1,0,259696.0,0,Middle East and North Africa,Africa,1000690,0,0,1.0,1.0,10516838.78,0.0,0,Morocco,0,A031873001,Closed,B3100,"EGM Europe, Middle East and Maghreb",D3100,EDD Europe-Middle East Programming,S4256,0,Morocco,10516838.78,1.0,0,Directive
2009/2010,Individual,Canadian Profit Making,0,0,2,4260,CONSULTANT,0,1,0,31989.98,0,Middle East and North Africa,Africa,Information not available,0,0,1.0,1.0,10516838.78,0.0,0,Morocco,0,A031873001,Closed,B3100,"EGM Europe, Middle East and Maghreb",D3100,EDD Europe-Middle East Programming,S4256,0,Morocco,10516838.78,1.0,0,Directive
2009/2010,Governmental,Canadian Non-Profit Making,0,0,3,4130,FEDERAL,0,1,0,1655389.096,0,OAI Indonesia and SEA Regional,Asia,10540,0,0,1.0,0.8,13087032.38,0.0,0,China,0,A031879001,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4126,0,China,13087032.38,1.0,0,Directive
2009/2010,Civil Society,Canadian Profit Making,0,0,3,4130,CONSULTING SERVICES,0,1,0,4915.912,0,OAI Indonesia and SEA Regional,Asia,1000601,0,0,1.0,0.8,13087032.38,0.0,0,China,0,A031879001,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4126,0,China,13087032.38,1.0,0,Directive
2009/2010,Governmental,Canadian Non-Profit Making,0,0,3,4130,FEDERAL,0,1,0,413847.274,0,OAI Indonesia and SEA Regional,Asia,10540,0,0,1.0,0.2,13087032.38,0.0,0,China,0,A031879001,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4126,0,China,13087032.38,1.0,0,Directive
2009/2010,Civil Society,Canadian Profit Making,0,0,3,4130,CONSULTING SERVICES,0,1,0,1228.978,0,OAI Indonesia and SEA Regional,Asia,1000601,0,0,1.0,0.2,13087032.38,0.0,0,China,0,A031879001,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4126,0,China,13087032.38,1.0,0,Directive
2009/2010,Civil Society,Canadian Profit Making,0,0,3,4130,CONSULTING SERVICES,0,1,0,1994846.86,0,OAI Indonesia and SEA Regional,Asia,1000601,0,0,1.0,1.0,16888643.16,0.0,0,China,0,A031882001,Terminating,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4126,0,China,16888643.16,1.0,0,Directive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,3,4130,SPECIALIZED INSTITUTE,0,1,0,1325.0,0,OAI Indonesia and SEA Regional,Asia,1002101,0,0,1.0,1.0,4500000.0,0.0,0,China,0,A031883001,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4126,0,China,0.0,1.0,0,Responsive
2009/2010,Civil Society,Canadian Profit Making,0,0,3,4130,CONSULTING SERVICES,0,1,0,1005.01,0,OAI Indonesia and SEA Regional,Asia,1000524,0,0,1.0,1.0,158919.43,0.0,0,China,0,A031883002,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4126,0,China,0.0,1.0,0,Directive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,4254,COLLEGE,0,1,0,131601.73,0,Ghana Program Section,Africa,1001672,0,0,1.0,0.5,2188660.48,0.0,0,Ghana,0,A031887001,Closed,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4253,0,Ghana,2188660.48,1.0,0,Responsive
2009/2010,Individual,Canadian Profit Making,0,0,2,4254,CONSULTANT,0,1,0,2563.6,0,Ghana Program Section,Africa,Information not available,0,0,1.0,0.5,2188660.48,0.0,0,Ghana,0,A031887001,Closed,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4253,0,Ghana,2188660.48,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,4254,COLLEGE,0,1,0,65800.865,0,Ghana Program Section,Africa,1001672,0,0,1.0,0.25,2188660.48,0.0,0,Ghana,0,A031887001,Closed,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4253,0,Ghana,2188660.48,1.0,0,Responsive
2009/2010,Individual,Canadian Profit Making,0,0,2,4254,CONSULTANT,0,1,0,1281.8,0,Ghana Program Section,Africa,Information not available,0,0,1.0,0.25,2188660.48,0.0,0,Ghana,0,A031887001,Closed,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4253,0,Ghana,2188660.48,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,4254,COLLEGE,0,1,0,65800.865,0,Ghana Program Section,Africa,1001672,0,0,1.0,0.25,2188660.48,0.0,0,Ghana,0,A031887001,Closed,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4253,0,Ghana,2188660.48,1.0,0,Responsive
2009/2010,Individual,Canadian Profit Making,0,0,2,4254,CONSULTANT,0,1,0,1281.8,0,Ghana Program Section,Africa,Information not available,0,0,1.0,0.25,2188660.48,0.0,0,Ghana,0,A031887001,Closed,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4253,0,Ghana,2188660.48,1.0,0,Responsive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,4216,ASSOCIATIONS,0,1,0,213919.46,0,Mali Program Section,Africa,1000171,0,0,1.0,1.0,8042053.03,0.0,0,Mali,0,A031895001,Closed,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4215,0,Mali,2500000.0,1.0,0,Responsive
2009/2010,Individual,Canadian Profit Making,0,0,2,4216,CONSULTANT,0,1,0,6310.0,0,Mali Program Section,Africa,Information not available,0,0,1.0,1.0,8042053.03,0.0,0,Mali,0,A031895001,Closed,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4215,0,Mali,2500000.0,1.0,0,Responsive
2009/2010,Civil Society,Canadian Profit Making,0,0,2,4254,CONSULTING SERVICES,0,1,0,368563.731,0,Ghana Program Section,Africa,1001223,0,0,1.0,0.3,5456094.24,0.0,0,Ghana,0,A031901001,Closed,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4253,0,Ghana,5456094.24,1.0,0,Directive
2009/2010,Civil Society,Canadian Profit Making,0,0,2,4254,CONSULTING SERVICES,0,1,0,368563.731,0,Ghana Program Section,Africa,1001223,0,0,1.0,0.3,5456094.24,0.0,0,Ghana,0,A031901001,Closed,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4253,0,Ghana,5456094.24,1.0,0,Directive
2009/2010,Civil Society,Canadian Profit Making,0,0,2,4254,CONSULTING SERVICES,0,1,0,491418.30799999996,0,Ghana Program Section,Africa,1001223,0,0,1.0,0.4,5456094.24,0.0,0,Ghana,0,A031901001,Closed,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,S4253,0,Ghana,5456094.24,1.0,0,Directive
2009/2010,Civil Society,Canadian Profit Making,0,0,2,3127,CONSULTING SERVICES,0,1,1,3635501.56,0,Middle East and North Africa,Africa,1000601,0,1,1.0,1.0,14565608.06,0.0,0,Egypt,1,A031906001,Terminating,B3100,"EGM Europe, Middle East and Maghreb",D3100,EDD Europe-Middle East Programming,S4256,1,Broader M-E & North Africa (BMENA),14565608.06,1.0,0,Directive
2009/2010,Governmental,Canadian Non-Profit Making,0,0,3,4116,FEDERAL,0,1,0,406834.48,0,Philippines and Mongolia,Asia,10050,0,1,1.0,1.0,409994.48,0.0,0,India,1,A031909008,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4130,0,*India,409994.48,0.0,1,Directive
2009/2010,Governmental,Canadian Non-Profit Making,0,0,3,4116,FEDERAL,0,1,0,3160.0,0,Philippines and Mongolia,Asia,1008469,0,1,1.0,1.0,409994.48,0.0,0,India,1,A031909008,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4130,0,*India,409994.48,0.0,1,Directive
2009/2010,Civil Society,Foreign Profit Making,0,0,2,4232,CONSULTING SERVICES,0,1,0,24992.0,0,South Sudan Program,Africa,1015088,0,0,1.0,0.25,1678280.19,0.0,0,Sudan,0,A031917001,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4232,0,South Sudan,1678280.19,1.0,0,Responsive
2009/2010,Civil Society,Foreign Profit Making,0,0,2,4232,CONSULTING SERVICES,0,1,0,24992.0,0,South Sudan Program,Africa,1015088,0,0,1.0,0.25,1678280.19,0.0,0,Sudan,0,A031917001,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4232,0,South Sudan,1678280.19,1.0,0,Responsive
2009/2010,Civil Society,Foreign Profit Making,0,0,2,4232,CONSULTING SERVICES,0,1,0,24992.0,0,South Sudan Program,Africa,1015088,0,0,1.0,0.25,1678280.19,0.0,0,Sudan,0,A031917001,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4232,0,South Sudan,1678280.19,1.0,0,Responsive
2009/2010,Civil Society,Foreign Profit Making,0,0,2,4232,CONSULTING SERVICES,0,1,0,24992.0,0,South Sudan Program,Africa,1015088,0,0,1.0,0.25,1678280.19,0.0,0,Sudan,0,A031917001,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4232,0,South Sudan,1678280.19,1.0,0,Responsive
2009/2010,Governmental,Canadian Non-Profit Making,0,0,3,4128,FEDERAL,0,1,0,87.385,0,Philippines and Mongolia,Asia,10050,0,0,1.0,0.5,15507684.49,0.0,0,Philippines,0,A031927001,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4130,0,Philippines,15507684.49,1.0,0,Directive
2009/2010,Civil Society,Canadian Profit Making,0,0,3,4128,CONSULTING SERVICES,0,1,0,1217438.14,0,Philippines and Mongolia,Asia,1000601,0,0,1.0,0.5,15507684.49,0.0,0,Philippines,0,A031927001,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4130,0,Philippines,15507684.49,1.0,0,Directive
2009/2010,Individual,Canadian Profit Making,0,0,3,4128,CONSULTANT,0,1,0,32539.38,0,Philippines and Mongolia,Asia,Information not available,0,0,1.0,0.5,15507684.49,0.0,0,Philippines,0,A031927001,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4130,0,Philippines,15507684.49,1.0,0,Directive
2009/2010,Governmental,Canadian Non-Profit Making,0,0,3,4128,FEDERAL,0,1,0,52.431000000000004,0,Philippines and Mongolia,Asia,10050,0,0,1.0,0.3,15507684.49,0.0,0,Philippines,0,A031927001,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4130,0,Philippines,15507684.49,1.0,0,Directive
2009/2010,Civil Society,Canadian Profit Making,0,0,3,4128,CONSULTING SERVICES,0,1,0,730462.8840000001,0,Philippines and Mongolia,Asia,1000601,0,0,1.0,0.3,15507684.49,0.0,0,Philippines,0,A031927001,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4130,0,Philippines,15507684.49,1.0,0,Directive
2009/2010,Individual,Canadian Profit Making,0,0,3,4128,CONSULTANT,0,1,0,19523.628,0,Philippines and Mongolia,Asia,Information not available,0,0,1.0,0.3,15507684.49,0.0,0,Philippines,0,A031927001,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4130,0,Philippines,15507684.49,1.0,0,Directive
2009/2010,Governmental,Canadian Non-Profit Making,0,0,3,4128,FEDERAL,0,1,0,34.954,0,Philippines and Mongolia,Asia,10050,0,0,1.0,0.2,15507684.49,0.0,0,Philippines,0,A031927001,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4130,0,Philippines,15507684.49,1.0,0,Directive
