cell_id,bao_format,assay_subcellular_fraction,assay_test_type,doc_id,variant_id,tissue_id,assay_strain,assay_cell_type,confidence_score,assay_id,assay_category,description,curated_by,assay_organism,src_id,assay_tax_id,src_assay_id,assay_tissue,tid,assay_type,relationship_type,chembl_id
,BAO_0000218,,In vivo,17208,,2106.0,,,1,8682,,Biodistribution of radioactivity in normal mice (ICR) spleen after 2 minutes of intravenous injection of [125I]-16(IMPY),Intermediate,Mus musculus,1,10090.0,,Spleen,50594,A,N,CHEMBL626954
,BAO_0000218,,In vivo,17208,,2106.0,,,1,8683,,Biodistribution of radioactivity in normal mice (ICR) spleen after 24 hours of intravenous injection of [125I]-16(IMPY),Intermediate,Mus musculus,1,10090.0,,Spleen,50594,A,N,CHEMBL626955
,BAO_0000218,,In vivo,17208,,2106.0,,,1,8684,,Biodistribution of radioactivity in normal mice (ICR) spleen after 30 minutes of intravenous injection of [125I]-16(IMPY),Intermediate,Mus musculus,1,10090.0,,Spleen,50594,A,N,CHEMBL626956
,BAO_0000218,,In vivo,17208,,2106.0,,,1,8685,,Biodistribution of radioactivity in normal mice (ICR) spleen after 6 hours of intravenous injection of [125I]-16(IMPY),Intermediate,Mus musculus,1,10090.0,,Spleen,50594,A,N,CHEMBL626957
,BAO_0000218,,In vivo,17208,,178.0,,,1,8686,,Biodistribution of radioactivity in normal mice blood after 1 hour of intravenous injection of [125I]-16(IMPY),Intermediate,Mus musculus,1,10090.0,,Blood,50594,A,N,CHEMBL626958
,BAO_0000218,,In vivo,17208,,178.0,,,1,8687,,Biodistribution of radioactivity in normal mice blood after 2 hours of intravenous injection of [125I]-16(IMPY),Intermediate,Mus musculus,1,10090.0,,Blood,50594,A,N,CHEMBL626959
,BAO_0000218,,In vivo,17208,,178.0,,,1,8688,,Biodistribution of radioactivity in normal mice blood after 2 minutes of intravenous injection of [125I]-16(IMPY),Intermediate,Mus musculus,1,10090.0,,Blood,50594,A,N,CHEMBL626960
,BAO_0000218,,In vivo,17208,,178.0,,,1,8689,,Biodistribution of radioactivity in normal mice blood after 24 hours of intravenous injection of [125I]-16(IMPY),Intermediate,Mus musculus,1,10090.0,,Blood,50594,A,N,CHEMBL626961
,BAO_0000218,,In vivo,17208,,178.0,,,1,8690,,Biodistribution of radioactivity in normal mice blood after 30 minutes of intravenous injection of [125I]-16(IMPY),Intermediate,Mus musculus,1,10090.0,,Blood,50594,A,N,CHEMBL627589
,BAO_0000218,,In vivo,17208,,178.0,,,1,8691,,Biodistribution of radioactivity in normal mice blood after 6 hours of intravenous injection of [125I]-16(IMPY),Intermediate,Mus musculus,1,10090.0,,Blood,50594,A,N,CHEMBL627590
,BAO_0000218,,,3132,,,,,1,8692,,Time taken for EC90 was determined when tested in mouse,Intermediate,Mus musculus,1,10090.0,,,50594,A,N,CHEMBL627591
,BAO_0000218,,,3132,,,,,1,8693,,Time taken for EC90 was determined when tested in mouse at dose 25 mg/kg,Intermediate,Mus musculus,1,10090.0,,,50594,A,N,CHEMBL627592
,BAO_0000218,,In vivo,16597,,,,,1,8694,,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for half life (T1/2),Intermediate,Mus musculus,1,10090.0,,,50594,A,N,CHEMBL627593
,BAO_0000218,,,5727,,,,,1,8695,,Half life in mice,Intermediate,Mus musculus,1,10090.0,,,50594,A,N,CHEMBL627594
,BAO_0000218,,In vivo,5302,,,,,1,8696,,Half life period in mouse after 10 mg/Kg dose,Intermediate,Mus musculus,1,10090.0,,,50594,A,N,CHEMBL876813
,BAO_0000218,,In vivo,5302,,,,,1,8697,,Half life period in mouse after 10 mg/kg dose,Intermediate,Mus musculus,1,10090.0,,,50594,A,N,CHEMBL627595
,BAO_0000218,,In vivo,6348,,,,,1,8698,,Half life was determined in mouse after 5 mg/kg (i.v.) and 6 mg/kg (p.o.) administration,Intermediate,Mus musculus,1,10090.0,,,50594,A,N,CHEMBL627596
,BAO_0000218,,In vivo,5964,,,,,1,8699,,Cmax value at 5 mg/kg po was determined in rat,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL627597
,BAO_0000218,,In vivo,6078,,,,,1,8700,,Cmax value evaluated in rat,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL627598
,BAO_0000218,,In vivo,5206,,955.0,,,1,8701,,Cmax value was calculated by applying at a dose of 10 mg/Kg ip in rat brain,Intermediate,Rattus norvegicus,1,10116.0,,Brain,50597,A,N,CHEMBL627599
,BAO_0000218,,In vivo,2959,,,,,1,8702,,Cmax value after administration of 20 mg/Kg oral dose in rat,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL627600
,BAO_0000218,,In vivo,5964,,,,,1,8703,,Cmax value at 1 mg/kg po in rat,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL627601
,BAO_0000218,,In vivo,5964,,,,,1,8704,,Cmax value at 5 mg/kg po in rat,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL627776
,BAO_0000218,,In vivo,6757,,,,,1,8705,,Cmax value at a dose of 10 mg/kg in male SD rats,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL627777
,BAO_0000218,,In vivo,6757,,,,,1,8706,,Cmax value at a dose of 100 mg/kg in male SD rats,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL627778
,BAO_0000218,,In vivo,6757,,,,,1,8707,,Cmax value at a dose of 50 mg/kg in male SD rats,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL627779
,BAO_0000218,,In vivo,17617,,,,,1,8708,,Cmax value in rats at 10 mg/kg,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL876814
,BAO_0000218,,In vivo,1445,,,,,1,8709,,Cmax value was evaluated in rats at a dose of 20 mg/kg,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL627780
,BAO_0000218,,In vivo,6082,,,,,1,8710,,Cmax value was determined after peroral administration of 20 mg/kg in rat,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL627781
,BAO_0000218,,In vivo,1446,,,,,1,8711,,Cmax value was determined between 15 and 30 minutes post administration in fisher rats; value ranges from 200-500,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL627782
,BAO_0000218,,In vivo,5407,,1969.0,,,1,8712,,Compound was evaluated for its pharmacokinetic parameter maximum plasma concentration (Cmax) after oral administration to rats,Intermediate,Rattus norvegicus,1,10116.0,,Plasma,50597,A,N,CHEMBL627783
,BAO_0000218,,In vivo,2690,,1969.0,,,1,8713,,Compound was evaluated for maximal plasma concentration in rat upon 5 mg/kg upon oral administration,Intermediate,Rattus norvegicus,1,10116.0,,Plasma,50597,A,N,CHEMBL627784
,BAO_0000218,,In vivo,2661,,,,,1,8714,,Compound was evaluated for maximum concentration after treatment with oral dose of 2 mgkg to female wistar rats,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL627785
,BAO_0000218,,In vivo,2661,,,,,1,8715,,Compound was evaluated for maximum concentration after treatment with oral dose of 2 mgkg to male wistar rats,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL627786
,BAO_0000218,,In vivo,4891,,1969.0,,,1,8716,,Compound was evaluated for pharmacokinetic parameter maximum plasma concentration,Intermediate,Rattus norvegicus,1,10116.0,,Plasma,50597,A,N,CHEMBL627787
,BAO_0000218,,In vivo,2807,,1969.0,,,1,8717,,Compound was evaluated for plasma concentration in rats when administered at 20 mg/kg in methocel at 0.5 hr,Intermediate,Rattus norvegicus,1,10116.0,,Plasma,50597,A,N,CHEMBL627788
,BAO_0000218,,In vivo,2807,,1969.0,,,1,8718,,Compound was evaluated for plasma concentration in rats when administered at 20 mg/kg in methocel at 1 hr,Intermediate,Rattus norvegicus,1,10116.0,,Plasma,50597,A,N,CHEMBL626579
,BAO_0000218,,In vivo,2807,,1969.0,,,1,8719,,Compound was evaluated for plasma concentration in rats when administered at 20 mg/kg in methocel at 2 hr,Intermediate,Rattus norvegicus,1,10116.0,,Plasma,50597,A,N,CHEMBL626580
,BAO_0000218,,In vivo,3634,,,,,1,8720,,Compound was evaluated for the pharmacokinetic property in rats after an oral dose of 10 mg/kg,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL876815
,BAO_0000218,,In vivo,1881,,1969.0,,,1,8721,,Compound was tested for plasma concentration in rats when administered at 20 mg/kg in 1% methocel at 1 hr,Intermediate,Rattus norvegicus,1,10116.0,,Plasma,50597,A,N,CHEMBL626581
,BAO_0000218,,In vivo,1881,,1969.0,,,1,8722,,Compound was tested for plasma concentration in rats when administered at 20 mg/kg in 1% methocel at 2 hr,Intermediate,Rattus norvegicus,1,10116.0,,Plasma,50597,A,N,CHEMBL626582
,BAO_0000218,,In vivo,429,,,,,1,8723,,Evaluated for pharmacokinetic parameter Cmax in rat at the dose 50 mg/kg,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL626583
,BAO_0000218,,In vivo,5974,,,,,1,8724,,In vivo Cmax was determined after intravenous administration of compound (9.13+/-0.85 mg/kg) in male Sprague-Dawley rat,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL626205
,BAO_0000218,,In vivo,5974,,,,,1,8725,,In vivo Cmax was determined after peroral administration of compound (158.5+/-2 mg/kg) in male Sprague-Dawley rat,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL626206
,BAO_0000218,,In vivo,5974,,,,,1,8726,,In vivo Cmax was determined after peroral administration of compound (19.01+/-0.31 mg/kg) in male Sprague-Dawley rat,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL626207
,BAO_0000218,,In vivo,5974,,,,,1,8727,,In vivo Cmax was determined after peroral administration of compound (76.4+/-2.6 mg/kg) in male Sprague-Dawley rat,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623882
,BAO_0000218,,In vivo,17582,,,,,1,8728,,Maximal concentration in male Sprague-Dawley rats after 5 mg/kg intravenous dose,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623883
,BAO_0000218,,In vivo,17582,,,,,1,8729,,Maximal concentration in male Sprague-Dawley rats after 10 mg/kg oral dose,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623884
,BAO_0000218,,In vivo,3032,,1969.0,,,1,8730,,"In vivo maximum concentration of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",Intermediate,Rattus norvegicus,1,10116.0,,Plasma,50597,A,N,CHEMBL623885
,BAO_0000218,,In vivo,6295,,1969.0,,,1,8731,,In vivo maximum concentration in rat plasma exposure after oral administration 50 mg/kg,Intermediate,Rattus norvegicus,1,10116.0,,Plasma,50597,A,N,CHEMBL623886
,BAO_0000218,,In vivo,6619,,,,,1,8732,,Maximal concentration in rat was determined,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623887
,BAO_0000218,,In vivo,6616,,,,,1,8733,,Maximal concentration after i.v. administration,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623888
,BAO_0000218,,In vivo,3249,,1969.0,,,1,8734,,Maximal concentration (Cmax) in the rat plasma at a dose of 10 mg/kg,Intermediate,Rattus norvegicus,1,10116.0,,Plasma,50597,A,N,CHEMBL623889
,BAO_0000218,,In vivo,17791,,1969.0,,,1,8735,,Maximal plasma concentration in rat after oral administration at 50 mg/kg,Intermediate,Rattus norvegicus,1,10116.0,,Plasma,50597,A,N,CHEMBL623890
,BAO_0000218,,In vivo,17791,,1969.0,,,1,8736,,Cmax in rat plasma after oral dose (50 mg/Kg),Intermediate,Rattus norvegicus,1,10116.0,,Plasma,50597,A,N,CHEMBL623891
,BAO_0000218,,In vivo,1360,,1969.0,,,1,8737,,Maximal plasma concentration was determined.,Intermediate,Rattus norvegicus,1,10116.0,,Plasma,50597,A,N,CHEMBL623892
,BAO_0000218,,In vivo,2552,,1969.0,,,1,8738,,Maximal plasma drug concentration was determined,Intermediate,Rattus norvegicus,1,10116.0,,Plasma,50597,A,N,CHEMBL623893
,BAO_0000218,,In vivo,6571,,,,,1,8739,,Maximal concentration in rats after peroral administration,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL877616
,BAO_0000218,,In vivo,6570,,,,,1,8740,,Maximum concentration in rat after 2 mg/kg peroral administration,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623894
,BAO_0000218,,In vivo,6567,,1969.0,,,1,8741,,Maximum concentration in rat plasma after 5 mg/kg oral gavage,Intermediate,Rattus norvegicus,1,10116.0,,Plasma,50597,A,N,CHEMBL623895
,BAO_0000218,,In vivo,3031,,,,,1,8742,,Maximum concentration of compound in rat was evaluated.,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623896
,BAO_0000218,,In vivo,3436,,,,,1,8743,,Maximum concentration at 0.5 hr by peroral administration at a dose of 20 mg/kg in rats,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623897
,BAO_0000218,,In vivo,3436,,,,,1,8744,,Maximum concentration at 2 hr by peroral administration at a dose of 20 mg/kg in rats,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623898
,BAO_0000218,,In vivo,2083,,,,,1,8745,,Maximum concentration at 4 hr after administration of 5 mg/kg dose peroral in rat,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623899
,BAO_0000218,,In vivo,3436,,,,,1,8746,,Maximum concentration at 4 hr by peroral administration at a dose of 20 mg/kg in rats,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623900
,BAO_0000218,,In vivo,4527,,,,,1,8747,,Maximum concentration by oral administration at a dose of 100 uM/kg in rat was determined,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623901
,BAO_0000218,,In vivo,1974,,,,,1,8748,,Maximum concentration was evaluated in rats,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623902
,BAO_0000218,,In vivo,3307,,1359.0,,,1,8749,,Maximum concentration in CSF at 30 min following 24 mg/kg subcutaneous dose in rats,Intermediate,Rattus norvegicus,1,10116.0,,Cerebrospinal fluid,50597,A,N,CHEMBL623903
,BAO_0000218,,In vivo,3307,,1969.0,,,1,8750,,Maximum concentration in plasma at 30 min following 24 mg/kg subcutaneous dose in rats,Intermediate,Rattus norvegicus,1,10116.0,,Plasma,50597,A,N,CHEMBL623904
,BAO_0000218,,In vivo,1916,,1969.0,,,1,8751,,Maximum concentration in plasma was evaluated in Sprague-Dawley rats at a dose of 15 mg/kg after po administration,Intermediate,Rattus norvegicus,1,10116.0,,Plasma,50597,A,N,CHEMBL877617
,BAO_0000218,,In vivo,1500,,,,,1,8752,,Maximum concentration in portal vein was determined at a concentration of 10 mg/kg in rats,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623905
,BAO_0000218,,In vivo,1500,,,,,1,8753,,Maximum concentration in portal vein was determined at a concentration of 20 mg/kg in rats,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623906
,BAO_0000218,,In vivo,4186,,1969.0,,,1,8754,,Maximum concentration in rat plasma after administration of 3.5 mg/kg dose through subcutaneous route,Intermediate,Rattus norvegicus,1,10116.0,,Plasma,50597,A,N,CHEMBL623907
,BAO_0000218,,,16434,,,,,1,8755,,Radioactivity distribution in bone of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623908
,BAO_0000218,,,16434,,,,,1,8756,,Radioactivity distribution in bone of normal fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 30 min.,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623909
,BAO_0000218,,,16434,,,,,1,8757,,Radioactivity distribution in bone of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623910
,BAO_0000218,,,16434,,,,,1,8758,,Radioactivity distribution in bone of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min.,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623911
,BAO_0000218,,,16435,,,,,1,8759,,Radioactivity distribution in bone of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623912
,BAO_0000218,,,16435,,,,,1,8760,,Radioactivity distribution in bone of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL624616
,BAO_0000218,,,16435,,,,,1,8761,,Radioactivity distribution in bone of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL624617
,BAO_0000218,,,16435,,,,,1,8762,,Radioactivity distribution in bone of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL624618
,BAO_0000218,,,16435,,,,,1,8763,,Radioactivity distribution in bone of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL624619
,BAO_0000218,,,16435,,,,,1,8764,,Radioactivity distribution in bone of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL624794
,BAO_0000218,,,16435,,,,,1,8765,,Radioactivity distribution in bone of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL624795
,BAO_0000218,,,16435,,,,,1,8766,,Radioactivity distribution in bone of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623921
,BAO_0000218,,,16434,,,,,1,8767,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623922
,BAO_0000218,,,16434,,,,,1,8768,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623923
,BAO_0000218,,,16434,,,,,1,8769,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623924
,BAO_0000218,,,16435,,,,,1,8770,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623925
,BAO_0000218,,,16435,,,,,1,8771,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623926
,BAO_0000218,,,16435,,,,,1,8772,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623927
,BAO_0000218,,,16435,,,,,1,8773,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623928
,BAO_0000218,,,16435,,,,,1,8774,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623929
,BAO_0000218,,,16435,,,,,1,8775,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL623930
,BAO_0000218,,,16434,,955.0,,,1,8776,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,Intermediate,Rattus norvegicus,1,10116.0,,Brain,50597,A,N,CHEMBL623931
,BAO_0000218,,,16434,,955.0,,,1,8777,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,Intermediate,Rattus norvegicus,1,10116.0,,Brain,50597,A,N,CHEMBL622165
,BAO_0000218,,,16434,,955.0,,,1,8778,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,Intermediate,Rattus norvegicus,1,10116.0,,Brain,50597,A,N,CHEMBL621249
,BAO_0000218,,,16434,,955.0,,,1,8779,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,Intermediate,Rattus norvegicus,1,10116.0,,Brain,50597,A,N,CHEMBL621250
