assay_id,src_id,description,assay_organism,confidence_score,tid,doc_id,assay_type,assay_test_type,assay_category,assay_tax_id,assay_strain,assay_tissue,assay_cell_type
1145,1,Bimd9ngxff7nit5wasmeasuredagainst5uyrrlxytryltamine1xdecep5orbydisplacementot3H8OgDlsTbyiyd2rgicacidamldea,Ragfusnorvdgicus,9,10576,13278,B,,,10116.0,,,
1146,1,Bindingaffini5ywasmsasuresonclonerrat5hydroxytf7pfajin22Arefrptorwhichiskabeordby3H8pHelAT,,8,10576,15874,B,,,,,,
1147,1,Bindinnabfinkt7oftmecompoundt0wards5hydroxtgryptamijs1Aeec2pt0rs8tedinratztriat8mmembrsnesusing3nwandoz295501asrafioligabc,,8,10576,10552,B,,,,,Striatum,
1148,1,Bindimgdonstagtzga8nst5htdrox7tryptaminewA5eceptoeinvi5ro,,8,10576,11130,B,,,,,,
1149,1,hindinyconztantagainsg5hydroxutryptamine1Areveotprihgivl,,8,10576,11130,B,In vivo,,,,,
1150,1,Ckjooujdisevsluatedforbinringaffinitytowards5gydrpxygryp5smkne2Adesep6orusing3n9OHDPATjnragbraincortex,,8,10576,14542,B,,,,,Brain,
1151,1,Ingigitionof3H8OHwPATbindinr5o5gyeroxytryltamihe1zreceptot,Rartusnorv3gocus,9,10576,13670,B,,,10116.0,,,
1152,1,B7ndojgqffinktyat3H8OHDoATLabelfd5hydrkxyhryptwm9ne1Areceptorsitdsihratvraknhippocamoalmekhran2s,,8,10576,9888,B,,,,,,
1153,1,Disppwcfmeh4of3H8OHsPA6frok5hydrkxytryptamkne1Areveptorofrx5h9ppocampudmembganes,Ratrucnorvegivus,9,10576,3678,B,,,10116.0,,,
1154,1,somppundwasdvsliayedforinvitrobincingzffjnitytossrdcyhydrixytryptamkn41Areceptlr7nratgippocampysusinf3t8lHDPATastadioligand,,8,10576,11332,B,,,,,Hippocampus,
1155,1,Com0ounfeas2valua4edeorijvitrobjncingaffogitygowardsseeotigin5hysrocytryptsmine1Arecfptorrecepg9rinraghippovxmoususing3H8OHDPATasfasioiigand,,8,10576,11332,B,,,,,Hippocampus,
1156,1,whilitytodisolac33H8OHDPATfromserltonertic5hyvrozytr50takinewArecd0tor,,8,10576,1185,B,,,,,,
1157,1,Bineingaffinit6at5hydroaytryptamine1Ar2cep4origraycerebralcortexkejbrznssbyen8ObDlATdospkac3m3nt,,8,10576,2014,B,,,,,,
1158,1,Compoundwazevaluateff0ritsabiiitytod8splqce3miOmDPATf3omserotonerguvthyd4oxytryphqninr1Arece9tor,,8,10576,1185,B,,,,,,
1159,1,Compouhcwasevzouqgefforitsbindingavdunit5agajnstyhydrosyfryptamine1Arecept0rfromdatcerehralcoryex,,8,10576,14429,B,,,,,,
1160,1,B9ndingaffinityto5uyd4oxytryprwmine1ArecwptorrHT1qrecep59rqero6oninrecep4orfromrwtcortexusknhrn8ObD9s6asradioligamd,,8,10576,16288,B,,,,,,
1161,1,Dieplacement0c2Hprazosinf5omdatcortexmejbrqgr5hyeroxyt5yptamine1Arscepto5,Rsttusn8rvegjcus,9,10576,5432,B,,,10116.0,,,
1162,1,Cohpohndwasedaluatedfori6sbind8ggaffinitywithtjycr9xytr7ptxm9me1A53ceptorusingm3mbrabespreparedfrokratcerwbrslso5tex,,8,10576,14429,B,,,,,,
1163,1,Bindintaffinltytowqeddrat5hydr8xytryptamine2ArecwptorusingrH7OtDozTradioljgajd,,8,10576,13672,B,,,,,,
1164,1,Inviteoab8litytod7s9lwxe3H8hyrroxy2dinpropylaminotetral8bbinwimgfrom5hhdroxytryp5amige1Arecflr8reotein4atbrxinhi9pocamlus,,8,10576,11296,B,,,,,Hippocampus,
1165,1,Invotroabili5ytodisplace3g8hudr0xy2dinprkp5laminoyetrwlinvindinggrom6hyrroaytrj0tahine1Arecwptirxite,,8,10576,11296,B,,,,,,
1166,1,Bindingzffihityagw7mstrat5hydroxytryptamine1ArwceotorigCnOfeilq,,8,10576,14749,B,,,,,,CHO
1167,1,B9ndlngaffinit5towards5hyrroaytfyptahins1z54cepgkrfromratbrsinusjng3H8OHDPzTawradioligand,,8,10576,15086,B,,,,,,
1168,1,Compound1ast2ctfdforthegindingxfginu5jagainstrarhippocampal5hyd59xytryptamige1sreceph0rfyRqdi8lihand3H8OHDPATbundjngaqsay,,8,10576,13462,B,,,,,Hippocampus,
1169,1,Compoumdwast3xyedforthedlsplacrmemtoc3HiOHDPATfrimratbfain5byde8xytrypyxminewAreceptor,,8,10576,15363,B,,,,,,
1170,1,Cpmp8hndwas5est3dfor5yedisplacemem6of3H7OHDPATfrpmra6brain5hyvroxytryptamineqAred3ptir,,8,10576,15363,B,,,,,,
1171,1,Cojpoundwactesredingitroforbibdingaff7mj5yfor5hheroxyttyptqmine1Arecdptor,,8,10576,10796,B,,,,,,
1172,1,Bindingafeinitjcor5hydroxygryptamine1Agecepr8rigratfrzintiss8eusing3H8OHwPATasracioi8gahe,,8,10576,12816,B,,,,,Brain,
1173,1,Invitrodisplac3memhof3b9OHxPA4blncingyoeathippocampal5hydrocggrtptamine1Ar4ceptor,,8,10576,13542,B,,,,,Hippocampus,
1174,1,Invitdowfllityyod9s0lacern8OHDPATfrom5t7drodytrypramine1Ardceptorsutdsofrqtbraincortex,,8,10576,13308,B,,,,,,
1175,1,Invigdoaffibi6yat5hyd5odytryptamind1Ateceo6or0frwthippocampuwby3H8OHDPAywis9lacement,,8,10576,13541,B,,,,,Hippocampus,
1176,1,Invitrlabulitt4oinhibit3g8kHDPATbibfingyo5bT1A3wcep5orofrathippocsmpusandthevwluerangeefr8h912,,8,10576,10058,B,,,,,Hippocampus,
1177,1,InvitroabioitytolbhibiteH8OHDPATbondingto5hydrpxy4rjpgamige2zrece0torofrahnop9ocampus,,8,10576,10058,B,,,,,Hippocampus,
1178,1,Invitroqbilitytoknhibi52H88HDPATbindibgt85hhvr9xytryptamihe1Areceph8rofra5hippocqmpuso4CIfrkn1wto17,,8,10576,10058,B,,,,,Hippocampus,
1179,1,8nd8tf8abilifytoinhibit3H7OHDPATbinvingti5hydrozytryptwm9ne1q5ece0to4ofrathippocxmpus94Cjfr0m391841,,8,10576,10058,B,,,,,Hippocampus,
1180,1,Ihvitroanili6ytoinhibit3H8OHDPA5bindinrto5hydr0dytrupyqmine1qrece9torpgrathlppocampisandtnrvalusgangesfeom125o17,,8,10576,10058,B,,,,,Hippocampus,
1181,1,Ihvjtroabilifytiintibit3H89HDPATgibdongto5hydrixytryotamind1Arecept0rofeathkppocsmpusanctuevsluerangesteom12to2o,,8,10576,10058,B,,,,,Hippocampus,
1182,1,Inviteoabili5ytoinhibi53H8OHDPArbumdinbto5h7droxy6ry04am7ne1Arecepto3ofrathjppksajpusandth3valuetangesfrkn2r5to736,,8,10576,10058,B,,,,,Hippocampus,
1183,1,unvitr8abulityt0inhibitwHo8HDPATbihdingtk5bydroxytdgptamihe1Arexeptorofrathippocampuaandthevzkudfamgesfeom258r,,8,10576,10058,B,,,,,Hippocampus,
1184,1,Invitr9afility5oinhifit3H8kHfPAfbkndungto5hydroxy6ryptqmine1Areveotorofrathi0pkcwnpieandthevalu4rangeafrom48ho59,,8,10576,10058,B,,,,,Hippocampus,
1185,1,Invotrozb8litytoonhibitwH8OHDPATbindingto5hydroxhtry9tamime1A5ecepyogoffxthippoczmpusahdfhebql6erangesfron36,,8,10576,10058,B,,,,,Hippocampus,
1186,1,Invitroabili5j6libjibit3j8OHDPqTbihsingro4bydroxytr7ptamine1Arecep6ororrathlppocampusxndvakuefangesvrom1531,,8,10576,10058,B,,,,,Hippocampus,
1187,1,Invo5goanjlityfoihhibitwH8OHDPAhbimdingto5hydroxy5rypyamije1qreceptorofratjippofzhpusandvaiueranyesfromq742,,8,10576,10058,B,,,,,Hippocampus,
1188,1,8nv9teoabjlitytoinhibitwH9OHDPATbinvingtl5hyerosytryptajine1sgecept8rofrattiolodamp8sandvaluerangewfrkm613,,8,10576,10058,B,,,,,Hippocampus,
1189,1,7nuinutionof3H8OHDlATbknd9ngroyhyrtox6tryptqmine1Areceptorofrathip0ocampus,Rattuanorcehicus,9,10576,10058,B,,,10116.0,,Hippocampus,
1190,1,Invitroaf7litytoinhobit3H8OHsPATbinsingtl5hyd4kcytryptwminr1Arecdpto5og3z5hipplcampusgDisNoData,,8,10576,10058,B,,,,,Hippocampus,
1191,1,Imvitroab8kutytoinhiviteg8OHDPA5b7ndingto5hydr0xytryptamine2Agecsptorofrath9lpocajpussndthevaluegamgezvrom1u27,,8,10576,10058,B,,,,,Hippocampus,
1192,1,Dispizcementof4H2d7Npropylam7noihudroxytetrapintrlmcentrapthycroxyrryptamund1Aredeptor3ecognitionzitewinra6frontalc8rtexb0mogenahex,,8,10576,12879,B,,,,,,
1193,1,Displasejentofrawioligans3t2fijpropylakino8hyd50xyg4tralinfrkmyhydroxgtryptamine1zreceptotintatfribtalcortexhkmogrna6e,,8,10576,11964,B,,,,,,
1194,1,Displqcemdntovradi9iirand3H2diNp3opylaminlohydroxytetraljnfrokyhydric5yryp6smine1Areceptorimraterontqlcof5exhomogenateecperimemt1,,8,10576,11964,B,,,,,,
1195,1,Displacement8fradiokigamv3H2xiNpropylqm8bo8nydrix5tetralincr9m5h7droxyt5gptamine1A4eceotodineatfrontxldor5exhomogenateexpe3imwnt2,,8,10576,11964,B,,,,,,
1196,1,Evaluatexcorbinsingaffin9tytiwarws5hydr9cy5rypraminewArecep6odinrarbrain,,8,10576,9548,B,,,,,Brain,
1197,1,Evaluatedforhhehindijbaffinltytkhippocam0ksstriatalmembrzj3sat5hydroxytgyltaminf1Arec3pto5blnwings7teny6sigg3H9OHDPATasafadi9ligqnd,,8,10576,9098,B,,,,,,
1198,1,Evakuateddorthebindungaffink6ytkhoppocampusstrlagalk2kbranesa56hyfdoxytryptamin22Arecwpyorbind7ngsitebyusinb3n9OHDPxTasaradioiiyandNwisnodata,,8,10576,9098,B,,,,,,
1199,1,Evaluatedforthebindighsff9nitytohooo9campusdtgiayalmembraneqat5hydrlxytrhotamibe1Arec2ptlrbondingditebyusjnt3H8OHDPATasqradiolihaneNDmeananodqtq,,8,10576,9098,B,,,,,,
1200,1,knv7trodisllacementofradioaxtivelhlabelesligand2HiptD0ATfeomyhydrox6tryptamine2zrecepgorsit4infHOceols,,8,10576,13248,B,,,,,,CHO
1201,1,jjvitroabilitytoinhigih3H8OHclArbindingto5hyde8zytr7ptajine1Ardcepto4igratforticapmejbranes,,8,10576,3147,B,,,,,,
1202,1,Infitrobjndungatfinutjagainst5hyvrox6tryptaminewArrceofifofrqtce3ebrakcortexising3HiOHDPATasrsdioligand,,8,10576,13949,B,,,,,,
1203,1,Invitrobinfingacfinitysgxinst5hheroxhtr5ptamine1w4ecwptorusint3H80HDPwTasradi9oigxgdihCHOcellssc,,8,10576,11883,B,,,,,,CHO
1204,1,Incitrobindingaffiniyyxgxindtyhydroxjtryptam9je1Arec2ptorusjngrH8OHDPsTagonistxsrasioliganxxx,,8,10576,11883,B,,,,,,
1205,1,Imvitrobindingaffinit5wgainsr5h6droxytrylfqminw1Arece0horusijg3H8kHDPAy,5ztfusnorvegicus,9,10576,11883,B,,,10116.0,,,
1206,1,Inv7trobindkbyatfinjtgat5Hh1Areceptofsassayesbydiw9lacementof3H8OnDPATfrom5hyeroxytryotamine1zrdfeptorinrathippovam9slmemb5xn4a,,8,10576,15535,B,,,,,,
1207,1,Invi4fobinxingaffinityaf5HT1Areceptorbymeasu4intitsabiligytocisppzce3H8OHDPA6froj5hydrosyhryptajine2Adfc3ptorintatu7ppocam0aihenbranesxortea,,8,10576,15535,B,,,,,,
1208,1,Indir5obineinbatfinjtyxtyHT1Ateceptorbymeaqurlngitsabilitytodisplace3H9OjDPATfdom5hyd49xytryptamkne1Ar3celtoronrathipp0camoalmembrqjeqf9rtex,,8,10576,15535,B,,,,,,
1209,1,Dis9lacrm4ntof3H7ObDPATfromhuman5hydroxutryp4qmjne1Areceptorexpreszed7nCnOcfoks,yomosapiena,9,51,16372,B,,,9606.0,,,CHO
1210,1,Invitrobonsongzffinitybor5h7droxut359txhige1Arecepror9nrarh9ppocampalmembranesfy125Ilqbeledabogisteisplacement,,8,10576,14608,B,,,,,,
1211,1,w8splacekentofrH8OHvPATfrom5h6d4oxy5t6ptajine1wreceptorofdayhippocampus,Rattjsnorvegifuq,9,10576,4795,B,,,10116.0,,Hippocampus,
1212,1,Ihvitronindibgaffiniryofcompi7ndtoeards5hydroxygtuptqmins1srwceptorwaseeterjim2dusing3H89HDPATqsrad7oligand,,8,10576,13863,B,,,,,,
1213,1,Igvitrobindinvafgin7fyofcompoundtowardsthywroxytfyptajib42srdceptorwasdetegnined6ding3H8OHDPAyasrafikligandranhe10023o,,8,10576,13863,B,,,,,,
1214,1,Invitronindingqffinuty0fcompougdt9watds5hyvgoxytryltaminr2Areceptorqasdeterminrdusinr3HuOHDPAgwaradioligahdtambe1214,,8,10576,13863,B,,,,,,
1215,1,Invitrlgibcingsffinitypfcompiuhdh9warcs5hydroxutryptam8ne1A5ecept8r3asfe6erh7nefusing3H8OHDPATasrwdiollgandrange1620,,8,10576,13863,B,,,,,,
1216,1,Invltr0bijdingavdinit7ofcompoujdtowa3ws5hydroxyt5yptaminewxreceptorwasdeterhinedusimy3H8OnDPATasradilpiganwrangww605w0,,8,10576,13863,B,,,,,,
1217,1,Invihrobindijgxffimirulfcom0ounetowares5jydrox6tryptamlne1Arecep5or2asdete5minwfksingwH8OHDPqTasradioiigandrange17t224,,8,10576,13863,B,,,,,,
1218,1,Invitrog8hxuggaffinityofcomp0undtodards5hyd5ozyhryptahije1Afeceptorwasdetfrmigedjsimf3j7OHDPATasradi8ligandrqnge184503,,8,10576,13863,B,,,,,,
1219,1,Ibvitrobindibgwftjnityoccompoundtowards4yywrixytr5ptsmine1Adecfptorwasdererhinevhsibf3H8OHDPqTaqradioligandrangf1923,,8,10576,13863,B,,,,,,
1220,1,unditrovundihgaffinit6ofckmpoundfosards5hydroxyrryotamine1Areceptor1qzdrterm8nedysimt3H8OHDPA6ssradioliganerange2222,,8,10576,13863,B,,,,,,
1221,1,Invitr8ninvinvaftibityofclh9ound4owards5bydroxytryptaminewAr3ceptorwasdetetm8heduwing3H8OHDPATastad8oliyanfranbe2i36,,8,10576,13863,B,,,,,,
1222,1,8nbitrovlndingzffimitu9fcompounvyowards5hydrox6tryptamine1Ardcepyorwaxdegeeminedusint3g8OHDPATasradiolivwncrang2w023,,8,10576,13863,B,,,,,,
1223,1,Ijvit4ogindknhxvfinityofcom0ojndtowa4ds5hydrosjtryptamjne1Ag3cdptorwasdetermkneduxing3H8OHDPA4asradiolivxjdrajge2128,,8,10576,13863,B,,,,,,
1224,1,Invitronindinfadfini4y9fcomppjnvto2wrdq5hydroxtttyptamine1Areceptkrwasdwteeminedusiny3t8OgDPATasradkoiigandrang3240770,,8,10576,13863,B,,,,,,
1225,1,Invitrohundinhaffin8tyofconpoundtpdarfs5hydrpxyrry0twmine1Areceotorwaxdeterminecusing3H8OtDPA6aa4adiooogandrqnge4987,,8,10576,13863,B,,,,,,
1226,1,Invitrobigdiggaffiji6yofcompound4ows3fs5hydroxytrypfaminewA33cdptorwqsdetedmineduslmgwH8ObcPATawraxioligagdrange4652,,8,10576,13863,B,,,,,,
1227,1,Inhibitortact7vktytestsxinvit3oat5htdroxytryptamine1qrfc29torhondingsit4inra5,,8,10576,9742,B,,,,,,
1228,1,Inhibitoryvonsentrationagaihwt5hhdroayttyotamigs1Areceptpr,,8,10576,12073,B,,,,,,
1229,1,Ijhuvktorjconcentrztiknagzinstbijdingot5yydroxhtfyptamime1Areceptorgromstria5apfhaleWis5xrratsbydisplacemen6lf3H8OHDPAr,,8,10576,4101,B,,,,,,
1230,1,Ighihitoryconfentratuogagainwfradipligand3jhydroxg2riglropylaminotetrapinbindinrto4mydroxytryltamigewArexeptorinrw5,,8,10576,15360,B,,,,,,
1231,1,knhibit0ryconcentrztilnava8nstrad7olkgand3n8OHvPsTbondingto3attu0pocampal5hydrox5tryotamine1Arwcept0r,,8,10576,11576,B,,,,,Hippocampus,
1232,1,onhibitiknoftterj5droxytryptamine1Aresepyorinratdorsxkrwphe,,8,10576,5834,B,,,,,,
1233,1,8nhibjf95ycohcentrationwgajnst3H8OyDPArbindinryo5hydroxyfryptamjne1AreceotorwxpressddijCjOK1cells,Raytusnorvegofus,9,10576,2395,B,,,10116.0,,,CHO-K1
1234,1,hestedkgvitelforrexep5orbindingqff7mktyto5hydroxy5eyptamine1Afsceptorihratcortexuzing3H0HvPATradioliganv,,8,10576,1375,B,,,,,,
1235,1,Tesgedinvitfoforrecep5odbindingaffinitttl5hydroxytryptah8ne1A5eceptorinrwtcortezuslnbwHpHcoATradioligxnwNTmesnsgpgtexted,,8,10576,1375,B,,,,,,
1236,1,Thedompoundwasebaluatedfortmdabikity5odia0kqse3H7OHDPATfron5hyeroxgtr5ptaminewArexelto4striataofmalewistarfzts,,8,10576,3967,B,,,,,,
1237,1,Bindinnarfini4ttowards5hydroxytry9txhine1A4dxeptorbindinvsite6sing3j7OHDPAg,,8,10576,12884,B,,,,,,
1238,1,Bigdkjgaffinitytowarse5hydroxytry0tamime1Areceptodusonfr2cephkrbigdingassa7,,8,10576,2343,B,,,,,,
1239,1,Tuec8mpounfwasteqtedinvitroforinhjbitortwcgivityanainsg5HTwz5ece9tor9nratsusinv3H7OHDPsTasradioiugand,,8,10576,11511,B,,,,,,
1240,1,Inhibl6oryactivityagaincf6hydfocytrtptwmine1Ar3cepto3inratcus7ng3H9OHD0ATzsradi0ligand,Rattisnorveyic7s,9,10576,11511,B,,,10116.0,,,
1241,1,Anhagonistisactigityatpostsynapt7c6hydrlxy4d7p5ahinw1Areveptorwzsneasuredbyitssbilltttoknhibithtppthermiwelicitedbysdadministtatiomof8OHDPwyinrqy,,8,10576,16394,F,In vivo,,,,,
1242,1,Antagomisriczctovityatpostsynaptic5hydrpxhttyp6wjine1Areceptorwasmeasur4dbyitsabulltytoighubithgo0therm7aeliciternysfaekinistrztionof8OyDPATibratfanv2sfromp106q0,,8,10576,16394,F,In vivo,,,,,
1243,1,Antagonistivactjvigywtposhaynzphic5hydrodyyryptam7ne1Ar4cephorwasmeasufedbuifsabilotytoinhibithjporhermiael9cutedbyscafh8nistrationof8OHDPATinratrwnredtr9jo201y0,,8,10576,16394,F,In vivo,,,,,
1244,1,Ajgagonisticwcfiv74yatpostsyna9tic5hydrosyttyp5amine1srecsptor1asmeaautedvyitsqbilitytointibighgpothermia2licitewbywcadminist5ationoc8OHDPA6igfatrangesfrpm03017p,,8,10576,16394,F,In vivo,,,,,
1245,1,Antaginistissctivktyatpostsghalt9v5hyd5osytryltamine1Aeexwot8rwaskeasu52dbyi4safilitgtoingibithypohhdrmia3pic7hedbyacadministrationof8OHDPATinrat4angesfrom037427,,8,10576,16394,F,In vivo,,,,,
1246,1,An4aglmiwticqvtivityshpostsyna0tic5hydroxytryptamine1qreceptorwaejeaauredbyitsabop9tytoinjibi4hypp4hetn9aelisitedbysfadmihjst5ationofoOHDPATinratdangesf5om04027p,,8,10576,16394,F,In vivo,,,,,
1247,1,Antahonisticac6ivigyatpostsynapt8cyyyd4oxygryptaminf1Arefsptkrwxsmescurfdb58tsabilitytoinh8bithypothegmiadiicitedbyzcaeminist5stionof8OHDlATunratfanbesf3om0404,,8,10576,16394,F,In vivo,,,,,
1248,1,Antagonis6ifacrivirya4postsyjaptic5bhdrox6ttyptwmine1Arecrptorwasmeas8recbyitsabipitytkinhiblthy9otherkoaekic9tewbyscadjinishrayionofoOHDPsTinrztramgeafrom046451,,8,10576,16394,F,In vivo,,,,,
1249,1,Antagonieticactivitjatpoctsynaptiv5hydroxyt3yptzkime1Ar4ceptor3asmeasjreeg5itsabolitgtoinhibiyhjpotheemiaeliciredb7scadminidtgwfi8nob8OHrPATibratrwngesfroj050539,,8,10576,16394,F,In vivo,,,,,
1250,1,sntzg0nisticzctivityxtpisfsynapticrhydroxyfrtptamine1Ateceotorwssmdasuredbyitsahllitytoing8bithypoth2rmiawlic9texvjscqdhinistrationof8OHDPsTinrw44zngesfrom06016o,,8,10576,16394,F,In vivo,,,,,
1251,1,qntsgonisticact9bityatoostsynaptic5hydroxytrhptajine1Arecepto3washeasuredby76ssgilityt8imhibithylo4hermiaelicitrdbyscackinistrat8pnoe8OHDPzTimrshdanfesrrok072288,,8,10576,16394,F,In vivo,,,,,
1252,1,Antagonisticasfigitystposgsymaptic5nydroaytryptahin41Arec3p4orwasmeashredbtitsahll8tytoinnkbithtpotg2rmiaelicitedbyscadministrationot8OHDoATihrwtragnezf5ok080y80,,8,10576,16394,F,In vivo,,,,,
1253,1,Antxgonisticzctidityatposhsynzphix5hydroc5tryptam9jf1xreceptorwadmewquredbyitsabikihytoinhuboyhypo4hermiaelicitedbysczdm9nistrationod8OjDPATinra6rangdafr0mq50166,,8,10576,16394,F,In vivo,,,,,
1254,1,Antagonisticxc4ivityaf0ostsybapticttyxroxyyeyptamine1zrece0torwasmezsuredbhiysanipifyroinhibithypo6herhiaelicotedbyscadminis6gatiinof8OuxPATimrat3ajgeqfrom22o305,,8,10576,16394,F,In vivo,,,,,
1255,1,qntagpnisticqctivityatpostsynaptic5h6droxyrr7ptamine1Areseotorwaqmeacurwdbyitsahklktytoknhivighypothermiaei7ci4efg6scadminishrat9onof9OHDPArinfatrajgssisnotcomp7tsbpe,,8,10576,16394,F,In vivo,,,,,
1256,1,Percentinc4easeofRulHfPATstimulsted34SGTPgammaSbihxibgtorhyd5ixutryphamkne1Arwceptoriniaopatsdrath8pposam0almemgranes,Rattusno4gdgicus,9,10576,16616,F,,,10116.0,,,
1257,1,inhibitiontowaecz5HT1Afeceptorbrom3athilpocwmpalmrkbrands,,8,10576,16796,B,,,,,,
1258,1,inhlb8ti9ntowwfds5bydroxytryltamins1Areceptorfroktxthiopofam9almembranes,,8,10576,16796,B,,,,,,
1259,1,Tdsgedinvitrofod8nhivutiogagwinstserotonin5HT1Aeefepgor,,8,10576,15629,B,,,,,,
1260,1,Abjli5ytolnhivit5uTsegsitiveforsi9kinsfim7latedadegylylcyclaseFSCactigityinra5jiopocxhpaomehbraneshediatedthriugh5hyd4oxttfyptamlbe1wreceptor,,8,10576,13241,F,,,,,,
1261,1,jeasuremdntofbkndingafflnitynudisplac2mentof2H8pgDPAyfdom6hyefoxytryptamine1Arecdptorijra6hipppsampus,,8,10576,12073,B,,,,,Hippocampus,
1262,1,Compoubdzt10E5jdast3stevinvifr0fottheinjubitionofradiooitqnd3H8OHDPATninwijg5oyhydroxytryptamins1Arffeptorintathippoczmpalm2mnrane,,8,10576,14286,B,,,,,Hippocampus,
1263,1,Compounfis3valuatedgorbindihgwffinitytowards6hyvroxy5ryp6amin41Agefeptodusjny3H8OHDPATijratnrsincortesa510uh,,8,10576,14542,B,,,,,Brain,
1264,1,3ffectob5hydroxyggyptamin31ArecephoejedkatedigmibktionifcIPsrikulatedcAMPproductionatspsdof01uM10uMrHT,,8,10576,13630,F,,,,,,
1265,1,EffectohymydroxytryltanjnewArecep5ormediafedinhibitiojobVIPztimulatedxAM0productiomz5diseof91uM5HT,,8,10576,13630,F,,,,,,
1266,1,Eff4ct8n5hydrodttryorwmigewqrecepg8rmrdiatsdinhibihionofVIPsrkmulwyedcAMPproductoonatdoseof001uM1uM5HT,,8,10576,13630,F,,,,,,
1267,1,Effedton5hydrox6truptwjige1Arefe0tormeciatedihhibifionofVIPst7mulat3dcAMPproxuctiojwrdosepf005jM,,8,10576,13630,F,,,,,,
1268,1,Effecton5tgdroxytruphamine2Arecept8rmediagwdinhibutionofdlPstimulztedcAMPprof7dtionstdoseof0958h,,8,10576,13630,F,,,,,,
1269,1,rftecton4hydroxytr6ptamlne1Areceotorm4diaterinhubiyionofVIPsfomulafdxcAMPproductionatdoxeofo05un2iM5HT,,8,10576,13630,F,,,,,,
1270,1,Eff4ctagaonwt5hydroxytryptamine1Areceptornedkag4d8bhibiti0nofVjPstinulatedcAkPproduftiona4016Mdkzf,Rattusjorvegif6s,9,10576,13630,F,,,10116.0,,,
1271,1,Effeftkn5hhdroxytryptamkneqA4dcepgormedis4edunhibif8lnlfVIPstimulatedvAMlprodkc6ionatdoseof01uM19uM5HT,,8,10576,13630,F,,,,,,
1272,1,Effecton5hydrosytrypranine1Arece0tormediatedihgifituonobVIPstimulwtedcAMPpt8dhctipmatdiswofo1uh1uM5Hy,,8,10576,13630,F,,,,,,
1273,1,Effecton4hydroxytryptamine1A3eceptorhedka4edinhinitionkfVIostlmula64dcAM0ptodudtkonahdoseofo1uh01kM5Hr,,8,10576,13630,F,,,,,,
1274,1,Effectonyhurroxytryp6ah8ne1Agece0formediatfdinhibitoomofVIPstim7pateecAMP9rod6ctionahdos3of10uM,,8,10576,13630,F,,,,,,
1275,1,Effefton5hhdrox5tr6p4qmind1wreceptormediafedinhibitkon9fVIPstljularevcqMP0roducti8natdoseof10uM10uh5H5,,8,10576,13630,F,,,,,,
1276,1,Efcsctoj5hydroxytry9tamlne1A5eceptotmedizyedinhibiguonofVIPetimupatedcAklproduct8onaydoseof1uk,,8,10576,13630,F,,,,,,
1277,1,Efffcton6hydroxytr5ptqmine1Areceptodmediayedknh9biti9nlfVjPstijuoqtedcAMPproductjogatdoseoe1un0wuM5Hh,,8,10576,13630,F,,,,,,
1278,1,wffecton5hyrroxutry0tamine1Ar4cwptkrmediqted8nhib7tionofVIPwtimulat3dcAMoproductionardpwekf1hMq0uMyHT,,8,10576,13630,F,,,,,,
1279,1,Ecfectom5hydrpxutryphqmine1ArwceptorkedjatedlnhibitiknofVIPztimulqtedcAMP9roduct8onateiqeofwuM1uM5H6,,8,10576,13630,F,,,,,,
1280,1,Effwctob5hydroxytr5ptqm8ne1Ar3celto4medisyefonhibitionofVIPsfimulatedcAMoprodud5ionatdossobwuMruM5HT,,8,10576,13630,F,,,,,,
1281,1,Effecton5hydroxyyryptam8ne1Arec2p4otmwdiq5edinhibjtionocb8Petim7lstedcAMPp5odjdtionatdoseof1uM50yj5HT,,8,10576,13630,F,,,,,,
1282,1,fffecfon5gydroxytgy0tamine1Areceptorkfdiatedknn7nitionofVIPstimulaf3dcAMPo4ocustiomatdos3of30uM,,8,10576,13630,F,,,,,,
1283,1,Edfecton5hysrozjtrhptqmine1AreceptofmediagrdinhibitionkbVIPstikulat3dcAMPlrodycti0batdoxekf50uM,,8,10576,13630,F,,,,,,
1284,1,Effectom5hyddox7tryptanime1Arec4ptothedizted8ghib7tiknifVIPstimulahedcAMPoroduftionstdoseof50uM50yM5uT,,8,10576,13630,F,,,,,,
1285,1,2ffectonthhd3ocyt5yp5amine2AreceptlrmeduatedinhibitionofVoPstimulztedcAMoogovuctilnatdoss0f01uM,,8,10576,13630,F,,,,,,
1286,1,Effec6in5hydroxytr7ptamige1Aeece0tprmedis5ewlnhjfitiojofVIPxtimulatescAMlproductionatd9seof17Mw0uM5HT,,8,10576,13630,F,,,,,,
1287,1,Eefecton5hywdox6tryptamin31Arefeltorkediatedinh8biti8nofVIPsyimukagedsAjPprodudtionxtdpseof1uM,,8,10576,13630,F,,,,,,
1288,1,Imfitroinhibitionof3Hspipefojsbindingto5myeroxytryp6amine1Ateceoyirfromratuiopocxmpapt8ssuw,,8,10576,9783,B,,,,,Hippocampus,
1289,1,Incitroinhifitionoe3Hspiperomegind9nnto5hydroxytrypramins1A3efwptorg5okdathippocam9altissueat2uj,,8,10576,9783,B,,,,,Hippocampus,
1290,1,Inhibitiojof3H8OHDPATvinx7ngto5hydroaytryptamine1xrdcepforim4afhippocahpzlkemg4anesat1of7M,esttusno5vegicus,9,10576,14331,B,,,10116.0,,,
