assay_test_type,bao_format,assay_tissue,assay_category,assay_id,src_id,src_assay_id,assay_subcellular_fraction,description,tid,assay_type,cell_id,chembl_id,assay_cell_type,doc_id,assay_tax_id,curated_by,assay_strain,variant_id,confidence_score,relationship_type,assay_organism,tissue_id
,BAO_0000249,,,3039,1,,Brain membranes,Displacement of [3H]-Q-ICS 205-930 binding to 5-hydroxytryptamine 3 receptor recognition sites in rat brain membranes.,104698,B,,CHEMBL620657,,10728,,Autocuration,,,6,H,,
,BAO_0000357,,,3040,1,,,Binding affinity towards 5-hydroxytryptamine 2C receptor was determined at a concentration of 0.000001 mol/L,108,B,,CHEMBL620658,,5163,,Autocuration,,,8,H,,
,BAO_0000357,,,3041,1,,,Binding affinity towards 5-hydroxytryptamine 2C receptor was determined at a concentration of 0.00001 mol/L,108,B,,CHEMBL620659,,5163,,Autocuration,,,8,H,,
,BAO_0000357,,,3042,1,,,Inhibition of binding towards 5-hydroxytryptamine 2C receptor at 100 nM concentration,108,B,,CHEMBL620660,,6011,,Autocuration,,,8,H,,
,BAO_0000357,,,3043,1,,,Percent inhibition (at 1 uM) against 5-hydroxytryptamine 2C receptor,108,B,,CHEMBL620661,,5014,,Autocuration,,,8,H,,
,BAO_0000357,,,3044,1,,,Binding affinity of compound towards 5-hydroxytryptamine 2C receptor,108,B,,CHEMBL620662,,5635,,Autocuration,,,8,H,,
,BAO_0000357,,,3045,1,,,Affinity for 5-hydroxytryptamine 2C receptor,108,B,,CHEMBL620663,,5163,,Expert,,,8,H,,
,BAO_0000357,,,3046,1,,,Binding affinity towards 5-hydroxytryptamine 2C receptor using [3H]mesulergine as radioligand,108,B,,CHEMBL620664,,6841,,Autocuration,,,8,H,,
,BAO_0000357,,,3047,1,,,Binding affinity towards 5-hydroxytryptamine 2C receptor using [125I]DOI as radioligand.,108,B,,CHEMBL620665,,6119,,Expert,,,8,H,,
,BAO_0000357,,,3048,1,,,Binding affinity relative to indolopiperidine (compound 1) for 5-hydroxytryptamine 2C receptor was determined,108,B,,CHEMBL620666,,4373,,Autocuration,,,8,H,,
,BAO_0000357,,,3049,1,,,Compound was evaluated for the binding affinity towards 5-hydroxytryptamine 2C receptor by displacement of [3H]-Ketanserin,108,B,,CHEMBL620667,,1633,,Autocuration,,,8,H,,
,BAO_0000357,,,3050,1,,,Binding affinity towards 5-hydroxytryptamine 2C receptor by displacement of [3H]N-methyl-mesulergine,108,B,,CHEMBL620668,,1633,,Expert,,,8,H,,
,BAO_0000357,,,3051,1,,,Binding affinity for 5-hydroxytryptamine 2C receptor was determined,108,B,,CHEMBL620669,,4373,,Autocuration,,,8,H,,
,BAO_0000357,,,3052,1,,,Binding affinity towards serotonin 5-hydroxytryptamine 2C receptor,108,B,,CHEMBL620670,,6576,,Expert,,,8,H,,
,BAO_0000357,,,3053,1,,,Evaluated for the binding affinity to 5-hydroxytryptamine 2C receptor,108,B,,CHEMBL620671,,4687,,Autocuration,,,8,H,,
,BAO_0000357,,,3054,1,,,Tested agains t5-hydroxytryptamine 2C receptor in experiment 1,108,B,,CHEMBL620672,,12146,,Autocuration,,,8,H,,
,BAO_0000357,,,3055,1,,,Tested against 5-hydroxytryptamine 2C receptor in experiment 2,108,B,,CHEMBL620673,,12146,,Autocuration,,,8,H,,
,BAO_0000357,,,3056,1,,,Ability to displace [3H]mesulergine from 5-hydroxytryptamine 2C receptor,108,B,,CHEMBL620674,,16946,,Autocuration,,,8,H,,
,BAO_0000357,,,3057,1,,,Compound was evaluated for the affinity at 5-hydroxytryptamine 2C receptor,108,B,,CHEMBL620675,,14159,,Autocuration,,,8,H,,
,BAO_0000357,,,3058,1,,,The binding affinity towards 5-hydroxytryptamine 2C receptor; No affinity,108,B,,CHEMBL620676,,16700,,Autocuration,,,8,H,,
,BAO_0000357,,,3059,1,,,Affinity against 5-hydroxytryptamine 2C receptor,108,B,,CHEMBL621382,,3269,,Autocuration,,,8,H,,
,BAO_0000357,,,3060,1,,,Binding affinity against 5-hydroxytryptamine 2C receptor,108,B,,CHEMBL621383,,1274,9606.0,Expert,,,9,D,Homo sapiens,
,BAO_0000357,,,3061,1,,,Compound was evaluated for binding affinity against 5-hydroxytryptamine 2C receptor using radioligand binding assay,108,B,,CHEMBL621384,,1317,,Autocuration,,,8,H,,
,BAO_0000357,,,3062,1,,,Inhibitory concentration required against 5-HT3 receptor in bovine area postrema using [3H]GR-65630,144,B,,CHEMBL621385,,5834,9913.0,Autocuration,,,8,H,Bos taurus,
,BAO_0000357,,,3063,1,,,Binding affinity towards 5-hydroxytryptamine 3 receptor using [3H]GR-65630 as radioligand,144,B,,CHEMBL617989,,11147,9913.0,Autocuration,,,8,H,Bos taurus,
,BAO_0000019,,,3064,1,,,Antagonistic potency against serotonin 5-hydroxytryptamine 3 receptor in GPI assay,104714,F,,CHEMBL617990,,14145,10141.0,Expert,,,4,H,Cavia porcellus,
,BAO_0000221,Ileum,,3065,1,,,Binding affinity to 5-hydroxytryptamine 3 receptor entirely in guinea pig ileum,104714,B,,CHEMBL875085,,10561,10141.0,Autocuration,,,4,H,Cavia porcellus,2116.0
,BAO_0000019,,,3066,1,,,Compound was evaluated for its antagonist affinity towards 5-hydroxytryptamine 3 receptor of guinea pig,104714,F,,CHEMBL617991,,15847,10141.0,Autocuration,,,4,H,Cavia porcellus,
,BAO_0000019,,,3067,1,,,Compound was evaluated for its antagonist affinity towards 5-hydroxytryptamine 3 receptor of guinea pig; ND means not done,104714,F,,CHEMBL617992,,15847,10141.0,Autocuration,,,4,H,Cavia porcellus,
,BAO_0000221,Ileum,,3068,1,,,Potency to 5-hydroxytryptamine 3 receptor entirely in guinea pig ileum,104714,B,,CHEMBL617993,,10561,10141.0,Autocuration,,,4,H,Cavia porcellus,2116.0
,BAO_0000221,Ileum,,3069,1,,,In vitro binding affinity was measured for 5-hydroxytryptamine 3 receptor in the guinea pig ileum.,104714,B,,CHEMBL617994,,11454,10141.0,Autocuration,,,4,H,Cavia porcellus,2116.0
,BAO_0000019,,,3070,1,,,Compound was tested for agonistic activity against 5-hydroxytryptamine 3 receptor on guinea colon at a concentration 0.01 uM,104714,F,,CHEMBL617995,,4639,10141.0,Autocuration,,,4,H,Cavia porcellus,
,BAO_0000019,,,3071,1,,,Percent of control response to 5-HT3 agonistic activity on guinea colon at a concentration 0.1 uM,104714,F,,CHEMBL617996,,4639,10141.0,Autocuration,,,4,H,Cavia porcellus,
,BAO_0000019,,,3072,1,,,Percent of control response to 5-HT3 agonistic activity on guinea colon at a concentration 1 uM,104714,F,,CHEMBL617997,,4639,10141.0,Autocuration,,,4,H,Cavia porcellus,
,BAO_0000019,,,3073,1,,,Percent of control response to 5-HT3 agonistic activity on guinea colon at a concentration 1 uM in the presence of 30 uM MDL 72222,104714,F,,CHEMBL617998,,4639,10141.0,Autocuration,,,4,H,Cavia porcellus,
,BAO_0000019,,,3074,1,,,Percent of control response to 5-HT3 antagonistic activity on guinea colon at a concentration 0.01 uM,104714,F,,CHEMBL617999,,4639,10141.0,Autocuration,,,4,H,Cavia porcellus,
,BAO_0000019,,,3075,1,,,Percent of control response to 5-HT3 antagonistic activity on guinea colon at a concentration 1 uM,104714,F,,CHEMBL618000,,4639,10141.0,Autocuration,,,4,H,Cavia porcellus,
,BAO_0000221,Ileum,,3076,1,,,"Concentration required to produce 50% of maximal contraction induced by 5-HT through 5-HT3 receptors in the presence of the compound, in isolated guinea pig ileum",104714,F,,CHEMBL617815,,15253,10141.0,Autocuration,,,4,H,Cavia porcellus,2116.0
,BAO_0000221,Ileum,,3077,1,,,"Concentration required to produce 50% of maximal contraction induced by 5-HT through 5-HT3 receptors in the presence of the compound, in isolated guinea pig ileum.",104714,F,,CHEMBL617816,,15253,10141.0,Autocuration,,,4,H,Cavia porcellus,2116.0
,BAO_0000221,Ileum,,3078,1,,,Tested for the antagonistic activity against 5-hydroxytryptamine 3 receptor from guinea pig ileum,104714,F,,CHEMBL617817,,11963,10141.0,Autocuration,,,4,H,Cavia porcellus,2116.0
,BAO_0000221,Ileum,,3079,1,,,In vitro 5-hydroxytryptamine 3 receptor activity in guinea pig ileum,104714,B,,CHEMBL617818,,1946,10141.0,Autocuration,,,4,H,Cavia porcellus,2116.0
,BAO_0000221,Ileum,,3080,1,,,In vitro 5-hydroxytryptamine 3 receptor activity in guinea pig ileum; Not tested,104714,B,,CHEMBL617819,,1946,10141.0,Autocuration,,,4,H,Cavia porcellus,2116.0
,BAO_0000223,,,3081,1,,,Binding affinity towards [3H]quipazine labeled 5-hydroxytryptamine 3 receptor sites in HG108-15,104714,B,,CHEMBL617820,,12045,10141.0,Autocuration,,,4,H,Cavia porcellus,
,BAO_0000221,Ileum,,3082,1,,,Binding affinity against 5-hydroxytryptamine 3 receptor of guinea pig ileum,104714,B,,CHEMBL617821,,1559,10141.0,Autocuration,,,4,H,Cavia porcellus,2116.0
,BAO_0000221,Ileum,,3083,1,,,Evaluated for the antagonistic activity against 5-hydroxytryptamine 3 receptor in isolated guinea pig ileum (GPI),104714,F,,CHEMBL617822,,273,10141.0,Autocuration,,,4,H,Cavia porcellus,2116.0
,BAO_0000221,Ileum,,3084,1,,,Antagonistic activity against Serotonin 5-hydroxytryptamine 3 receptor of isolated guinea pig ileum (GPI),104714,F,,CHEMBL617823,,273,10141.0,Autocuration,,,4,H,Cavia porcellus,2116.0
,BAO_0000221,Ileum,,3085,1,,,Tested for antagonistic activity on 5-hydroxytryptamine 3 receptor mediated effects of 5-HT in guinea pig isolated ileum,104714,F,,CHEMBL617824,,188,10141.0,Autocuration,,,4,H,Cavia porcellus,2116.0
,BAO_0000221,Ileum,,3086,1,,,Agonistic activity against 5-hydroxytryptamine 3 receptor in guinea pig ileum assay,104714,F,,CHEMBL617825,,12919,10141.0,Autocuration,,,4,H,Cavia porcellus,2116.0
,BAO_0000221,Ileum,,3087,1,,,5-hydroxytryptamine 3 receptor agonism in the guinea pig ileum by functional 5-HT3 receptor assay,104714,F,,CHEMBL617826,,12918,10141.0,Autocuration,,,4,H,Cavia porcellus,2116.0
,BAO_0000221,Ileum,,3088,1,,,Binding affinity against 5-hydroxytryptamine 3 receptor of guinea pig ileum,104714,B,,CHEMBL617827,,1559,10141.0,Autocuration,,,4,H,Cavia porcellus,2116.0
,BAO_0000221,Ileum,,3089,1,,,Evaluated for the antagonistic activity against Serotonin 5-hydroxytryptamine 3 receptor in isolated guinea pig ileum (GPI),104714,F,,CHEMBL617828,,273,10141.0,Autocuration,,,4,H,Cavia porcellus,2116.0
,BAO_0000221,Ileum,,3090,1,,,Binding affinity against 5-hydroxytryptamine 3 receptor of guinea pig ileum,104714,B,,CHEMBL617829,,1559,10141.0,Autocuration,,,4,H,Cavia porcellus,2116.0
,BAO_0000221,Ileum,,3091,1,,,Binding affinity against 5-hydroxytryptamine 3 receptor of guinea pig ileum; Not determined,104714,B,,CHEMBL617830,,1559,10141.0,Autocuration,,,4,H,Cavia porcellus,2116.0
,BAO_0000221,Ileum,,3092,1,,,Binding affinity towards 5-hydroxytryptamine 3 receptor of guinea pig ileum; not determined,104714,B,,CHEMBL617831,,1559,10141.0,Autocuration,,,4,H,Cavia porcellus,2116.0
,BAO_0000221,Ileum,,3093,1,,,The compound was tested for binding affinity against 5-hydroxytryptamine 3 receptor in guinea pig ileum.,104714,B,,CHEMBL617832,,14424,10141.0,Autocuration,,,4,H,Cavia porcellus,2116.0
,BAO_0000019,,,3094,1,,,Binding affinity was determined against 5-hydroxytryptamine 2A receptor,22226,B,,CHEMBL617833,,13181,10141.0,Autocuration,,,0,U,Cavia porcellus,
,BAO_0000357,,,3095,1,,,Binding affinity towards 5-HT1A receptor by the displacement of [3H]-8-OH-DPAT] in human recombinant receptors in mammalian cell,51,B,,CHEMBL617834,,5486,,Autocuration,,,8,H,,
,BAO_0000223,,,3096,1,,,Affinity towards human 5-hydroxytryptamine 3 serotonin receptor,104714,B,,CHEMBL617835,,6491,9606.0,Expert,,,5,D,Homo sapiens,
,BAO_0000223,,,3097,1,,,Binding affinity towards 5-HT3 receptor,104714,B,,CHEMBL617836,,6013,,Autocuration,,,4,H,,
,BAO_0000223,,,3098,1,,,Binding activity radioligand.,104714,B,,CHEMBL617837,,12861,,Autocuration,,,4,H,,
,BAO_0000019,,,3099,1,,,Binding activity against 5-hydroxytryptamine 1A receptor from human brain cortex using [3H]8-OH-DPAT-HT as radioligand.,104714,B,,CHEMBL620392,,12861,,Autocuration,,,4,H,,
,BAO_0000223,,,3100,1,,,Binding affinity for human cloned 5-hydroxytryptamine 3 receptor,104714,B,,CHEMBL620393,,5104,,Autocuration,,,4,H,,
,BAO_0000223,,,3101,1,,,Binding affinity for human cloned 5-hydroxytryptamine 3 receptor,104714,B,,CHEMBL620394,,5105,,Autocuration,,,4,H,,
,BAO_0000223,,,3102,1,,,Binding affinity for human cloned 5-hydroxytryptamine 3 receptor; NT means Not tested,104714,B,,CHEMBL620395,,5104,,Autocuration,,,4,H,,
,BAO_0000019,,,3103,1,,,Compound was evaluated for its binding affinity for human 5-hydroxytryptamine 3 receptor,22226,B,,CHEMBL620396,,3935,,Autocuration,,,0,U,,
,BAO_0000219,,,3104,1,,,Displacement of [3H]-BRC 36694 from 5-hydroxytryptamine 3 receptor in NG108-15 cells,105030,B,433.0,CHEMBL620582,NG108-15,13657,,Expert,,,4,H,,
In vivo,BAO_0000218,,,3105,1,,,"Percent inhibition of [3H]5 binding to 5-hydroxytryptamine 3 receptor was evaluated by injection of compound (75 microCi/kg, 1.32 ug/kg) into the tail vein of mice (in vivo)",105030,B,,CHEMBL620583,,10369,,Autocuration,,,4,H,,
,BAO_0000019,,,3106,1,,,The binding affinity was measured for 5-hydroxytryptamine 3 receptor on NG 108-15 cell line of mouse neuroblastoma-glioma cells in presence of [3H]5 radioligand (in vitro),105030,B,,CHEMBL620584,,10369,,Autocuration,,,4,H,,
,BAO_0000224,,,3107,1,,,Compound was evaluated for the binding affinity at 5- HT3 receptor subtype,105030,B,,CHEMBL620585,,12918,,Autocuration,,,4,H,,
,BAO_0000224,,,3108,1,,,Compound was evaluated for the binding affinity at 5- HT3 receptor,105030,B,,CHEMBL620586,,12918,,Autocuration,,,4,H,,
,BAO_0000019,,,3109,1,,,The binding affinity was measured for 5-hydroxytryptamine 3 receptor on NG 108-15 cell line of mouse neuroblastoma-glioma cells in presence of [3H]5 radioligand (in vitro),105030,B,,CHEMBL620587,,10369,,Autocuration,,,4,H,,
,BAO_0000019,,,3110,1,,,In Vitro Binding affinity againist 5-hydroxytryptamine 3 receptor by displacing [3H]-Q-ICS 205-930 from rat cortex homogenates,105030,B,,CHEMBL620588,,773,,Autocuration,,,4,H,,
,BAO_0000218,,,3111,1,,,5-hydroxytryptamine 3 receptor agonism in mouse,105030,F,,CHEMBL620589,,12918,,Autocuration,,,4,H,,
,BAO_0000219,,,3112,1,,,Binding affinity towards 5-hydroxytryptamine 3 receptor was determined by using [3H]-ICS 205-930 as radioligand in mouse N1E 115 cells,105030,B,,CHEMBL620590,,10561,,Autocuration,,,4,H,,
,BAO_0000019,,,3113,1,,,Binding affinity towards 5-hydroxytryptamine 2A receptor in rat cortex preparations using [3H]ketanserin,105030,B,,CHEMBL617956,,12827,,Autocuration,,,4,H,,
,BAO_0000019,,,3114,1,,,Binding affinity towards 5-hydroxytryptamine 2A receptor in rat cortex preparations using [3H]ketanserin,105030,B,,CHEMBL617957,,12827,,Autocuration,,,4,H,,
,BAO_0000224,,,3115,1,,,Binding affinity was evaluated by 5-hydroxytryptamine 3 receptor agonism in the mouse NIE-115 by displacing tropisetron,105030,B,,CHEMBL617958,,12918,,Autocuration,,,4,H,,
,BAO_0000219,,,3116,1,,,Compound was evaluated for binding to 5-hydroxytryptamine 3 receptor in N1E cells using [3H]- -Tropisetron as radioligand,105030,B,,CHEMBL617959,,273,,Autocuration,,,4,H,,
,BAO_0000219,,,3117,1,,,Compound was evaluated for binding to Serotonin 5-hydroxytryptamine 3 receptor in N1E cells using [3H]- -Tropisetron as radioligand,105030,B,,CHEMBL617960,,273,,Autocuration,,,4,H,,
,BAO_0000224,,,3118,1,,,Potency at neuronal 5-hydroxytryptamine 3 receptor in the rabbit heart,105030,B,,CHEMBL617961,,10561,,Autocuration,,,4,H,,
In vitro,BAO_0000219,,,3119,1,,,Ability to displace the radioligand [3H]GR-65630 from 5-hydroxytryptamine 3 receptor expressed in NIE-115 cells,105030,B,,CHEMBL617962,,5033,,Autocuration,,,4,H,,
,BAO_0000219,,,3120,1,,,In vitro binding affinity at 5-hydroxytryptamine 3 receptor in N1E-115 cells using 3[H]GR-65630 as the radioligand,105030,B,339.0,CHEMBL617963,N1E-115,16429,,Autocuration,,,4,H,,
,BAO_0000019,,,3121,1,,,In vitro binding affinity for the 5-hydroxytryptamine 3 receptor was determined with NG-108-15 mouse neuroblastoma-glioma cells,11765,B,,CHEMBL617964,,10322,,Autocuration,,,8,H,,
,BAO_0000219,,,3122,1,,,Inhibition of [3H]BRL-43694 binding to 5-hydroxytryptamine 3 receptor in NG cells 108-15,11765,B,,CHEMBL617965,,14331,,Autocuration,,,8,H,,
,BAO_0000357,,,3123,1,,,Compound was tested for the Binding affinity against N1e-115 neuroblastoma 5-hydroxytryptamine 3 receptor by Radio ligand [3H]GR-65630 binding assay.,10630,B,,CHEMBL617966,,13462,10090.0,Autocuration,,,9,D,Mus musculus,
,BAO_0000019,,,3124,1,,,Binding activity against 5-hydroxytryptamine 3 receptor from rat cortex homogenate using [3H]-Q-ICS 205-930 as radioligand.,17106,B,,CHEMBL857074,,12861,,Autocuration,,,8,H,,
,BAO_0000357,,,3125,1,,,The compound was tested for binding affinity against 5-hydroxytryptamine 3 receptor,144,B,,CHEMBL617967,,15086,9823.0,Autocuration,,,8,H,Sus scrofa,
,BAO_0000357,,,3126,1,,,Binding activity radioligand.,144,B,,CHEMBL617968,,12861,9823.0,Autocuration,,,8,H,Sus scrofa,
,BAO_0000223,,,3127,1,,,Binding affinity to 5-hydroxytryptamine 3 receptor of neuronal in the afferent rabbit vagus,104714,B,,CHEMBL617969,,10561,9986.0,Autocuration,,,4,H,Oryctolagus cuniculus,
,BAO_0000223,,,3128,1,,,Potency at neuronal 5-hydroxytryptamine 3 receptor in the rabbit heart,104714,B,,CHEMBL617970,,10561,9986.0,Autocuration,,,4,H,Oryctolagus cuniculus,
,BAO_0000223,,,3129,1,,,Potency at neuronal 5-hydroxytryptamine 3 receptors in the rabbit heart,104714,B,,CHEMBL617971,,10561,9986.0,Autocuration,,,4,H,Oryctolagus cuniculus,
,BAO_0000019,,,3130,1,,,Potency to 5-hydroxytryptamine 3 receptor using [3H]GR-65630 as radioligand in rat cortex,104714,B,,CHEMBL617972,,10561,9986.0,Autocuration,,,4,H,Oryctolagus cuniculus,
,BAO_0000019,,,3131,1,,,Evaluated for the antagonistic activity against 5-hydroxytryptamine 3 receptor in isolated perfused rabbit heart (RH),104714,F,,CHEMBL617973,,273,9986.0,Autocuration,,,4,H,Oryctolagus cuniculus,
,BAO_0000019,,,3132,1,,,Evaluated for the antagonistic activity against 5-hydroxytryptamine 3 receptor in isolated rabbit vagus nerve (RVN),104714,F,,CHEMBL617974,,273,9986.0,Autocuration,,,4,H,Oryctolagus cuniculus,
,BAO_0000221,Ileum,,3133,1,,,Evaluated for the antagonistic activity against Serotonin 5-hydroxytryptamine 3 receptor in isolated guinea pig ileum (GPI),104714,F,,CHEMBL617975,,273,9986.0,Autocuration,,,4,H,Oryctolagus cuniculus,2116.0
,BAO_0000019,,,3134,1,,,Evaluated for the antagonistic activity against Serotonin 5-hydroxytryptamine 3 receptor in isolated perfused rabbit heart (RH),104714,F,,CHEMBL617976,,273,9986.0,Autocuration,,,4,H,Oryctolagus cuniculus,
,BAO_0000019,,,3135,1,,,Antagonistic activity against Serotonin 5-hydroxytryptamine 3 receptor in isolated rabbit vagus nerve (RVN),104714,F,,CHEMBL617977,,273,9986.0,Autocuration,,,4,H,Oryctolagus cuniculus,
,BAO_0000019,,,3136,1,,,Evaluated for the antagonistic activity against Serotonin 5-hydroxytryptamine 3 receptor in isolated perfused rabbit heart (RH),104714,F,,CHEMBL617978,,273,9986.0,Autocuration,,,4,H,Oryctolagus cuniculus,
,BAO_0000019,,,3137,1,,,Evaluated for the antagonistic activity against Serotonin 5-hydroxytryptamine 3 receptor in isolated rabbit vagus nerve (RVN),104714,F,,CHEMBL617979,,273,9986.0,Autocuration,,,4,H,Oryctolagus cuniculus,
,BAO_0000219,,,3138,1,,,Binding affinity against 5-hydroxytryptamine 3 receptor in CHO cells using [3H]5-HT as radioligand,104714,B,449.0,CHEMBL617980,CHO,13047,9986.0,Autocuration,,,4,H,Oryctolagus cuniculus,
,BAO_0000019,,,3139,1,,,In vitro displacement of [3H]-LY 278584 from rat cerebral cortex 5-hydroxytryptamine 3 receptor,104698,B,,CHEMBL617981,,1650,10116.0,Autocuration,,,7,D,Rattus norvegicus,
,BAO_0000019,,,3140,1,,,Affinity at 5-hydroxytryptamine 3 receptor from rat frontal cortex using [3H]granisetron as radioligand (For granisetron = Ki(nM)=0.3+/-0.01),12020,B,,CHEMBL617982,,16288,,Autocuration,,,8,H,,
,BAO_0000357,,,3141,1,,,Affinity at 5-hydroxytryptamine 3 receptor (For granisetron = Ki (nM)=0.3+/-0.01),12020,B,,CHEMBL617983,,16288,,Autocuration,,,8,H,,
,BAO_0000019,,,3142,1,,,In vitro displacement of [3H]ICS-205-930 from 5-hydroxytryptamine 3 receptor in cultured NG-108-15 rat glioma cells,104698,B,,CHEMBL617984,,10254,10116.0,Autocuration,,,7,D,Rattus norvegicus,
,BAO_0000019,,,3143,1,,,"Binding affinity for 5-hydroxytryptamine 3 receptor in rat cerebral cortex, determined by displacement of [3H]GR-65630",104698,B,,CHEMBL617985,,14532,,Autocuration,,,6,H,,
In vivo,BAO_0000218,Heart,,3144,1,,,"5-Hydroxy tryptamine 3 receptor showing agonist activity (in vivo) in Von Bezold-Jarisch Reflex in rats at 120 (ug/kg), evaluated as change in heart rate",104698,F,,CHEMBL617986,,13392,,Autocuration,,,6,H,,948.0
