assays_assay_id,assays_assay_organism,assays_chembl_id,assays_curated_by,assays_assay_tissue,assays_description,assays_assay_category,assays_relationship_type,assays_assay_tax_id,assays_doc_id,assays_tid,assays_src_id,assays_src_assay_id,assays_cell_id,assays_bao_format,assays_tissue_id,assays_variant_id
8589,Rattus norvegicus,CHEMBL876611,Intermediate,Blood,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,,N,10116.0,16434,50597,1,,,BAO_0000218,178.0,
8590,Rattus norvegicus,CHEMBL624214,Intermediate,Blood,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,,N,10116.0,16434,50597,1,,,BAO_0000218,178.0,
8591,Rattus norvegicus,CHEMBL624215,Intermediate,Blood,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,,N,10116.0,16434,50597,1,,,BAO_0000218,178.0,
8592,Rattus norvegicus,CHEMBL624216,Intermediate,Blood,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,,N,10116.0,16435,50597,1,,,BAO_0000218,178.0,
8593,Rattus norvegicus,CHEMBL624217,Intermediate,Blood,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,,N,10116.0,16435,50597,1,,,BAO_0000218,178.0,
8594,Rattus norvegicus,CHEMBL624218,Intermediate,Blood,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,,N,10116.0,16435,50597,1,,,BAO_0000218,178.0,
8595,Rattus norvegicus,CHEMBL624219,Intermediate,Blood,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,,N,10116.0,16435,50597,1,,,BAO_0000218,178.0,
8596,Rattus norvegicus,CHEMBL624220,Intermediate,Blood,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,,N,10116.0,16435,50597,1,,,BAO_0000218,178.0,
8597,Rattus norvegicus,CHEMBL624221,Intermediate,Blood,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,,N,10116.0,16435,50597,1,,,BAO_0000218,178.0,
8598,Rattus norvegicus,CHEMBL624222,Intermediate,,Radioactivity distribution in bone of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,,N,10116.0,16434,50597,1,,,BAO_0000218,,
8599,Rattus norvegicus,CHEMBL624223,Intermediate,,Radioactivity distribution in bone of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,,N,10116.0,16434,50597,1,,,BAO_0000218,,
8600,Rattus norvegicus,CHEMBL624224,Intermediate,,Radioactivity distribution in bone of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,,N,10116.0,16434,50597,1,,,BAO_0000218,,
8601,Rattus norvegicus,CHEMBL624225,Intermediate,,Radioactivity distribution in bone of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,,N,10116.0,16434,50597,1,,,BAO_0000218,,
8602,Rattus norvegicus,CHEMBL622420,Intermediate,,Volume of solubility in solution after intravenous administration in rats at 24 uM/kg,,N,10116.0,17764,50597,1,,,BAO_0000218,,
8603,Rattus norvegicus,CHEMBL622421,Intermediate,,Volume of steady state distribution after i.v. administration in rats,,N,10116.0,5031,50597,1,,,BAO_0000218,,
8604,Rattus norvegicus,CHEMBL622422,Intermediate,,Vss after intravenous administration (5.0 mg/kg) was determined in rat,,N,10116.0,6215,50597,1,,,BAO_0000218,,
8605,Rattus norvegicus,CHEMBL622423,Intermediate,,Vss in male Sprague-Dawley rats following an intravenous bolus dose at 10-20 mg/kg,,N,10116.0,17671,50597,1,,,BAO_0000218,,
8606,Rattus norvegicus,CHEMBL622424,Intermediate,,Vss was determined,,N,10116.0,17752,50597,1,,,BAO_0000218,,
8607,Rattus norvegicus,CHEMBL622425,Intermediate,,Vss in rat,,N,10116.0,6596,50597,1,,,BAO_0000218,,
8608,Rattus norvegicus,CHEMBL876612,Intermediate,,Vss was evaluated after 10 uM/kg of intra arterial administration,,N,10116.0,16423,50597,1,,,BAO_0000218,,
8609,Rattus norvegicus,CHEMBL622426,Intermediate,,volume of distribution at steady state was observed after intravenous administration in rat,,N,10116.0,15662,50597,1,,,BAO_0000218,,
8610,Rattus norvegicus,CHEMBL622427,Intermediate,,Volume of distribution was measured in rat after an iv dose of 1 mg/kg,,N,10116.0,6062,50597,1,,,BAO_0000218,,
8611,Rattus norvegicus,CHEMBL622428,Intermediate,,Pharmacokinetic (PK) parameter Vz in rat,,N,10116.0,5874,50597,1,,,BAO_0000218,,
8612,Rattus norvegicus,CHEMBL622429,Intermediate,,Volume distribution in rats,,N,10116.0,4942,50597,1,,,BAO_0000218,,
8613,Rattus norvegicus,CHEMBL622430,Intermediate,,Volume of distribution in rat; No data,,N,10116.0,17796,50597,1,,,BAO_0000218,,
8614,Rattus norvegicus,CHEMBL622431,Intermediate,,Volume of distribution was determined after intravenous administration at a dose 5 mg/kg to male Sprague-Dawley rats,,N,10116.0,4890,50597,1,,,BAO_0000218,,
8615,Rattus norvegicus,CHEMBL622432,Intermediate,Ileum,% absorption predicted from in vitro rat ileum transport studies,,N,10116.0,15765,50597,1,,,BAO_0000218,2116.0,
8616,Rattus norvegicus,CHEMBL622433,Intermediate,,Bioavailability at an iv dose of 12 mg/Kg and po dose of 23 mg/Kg,,N,10116.0,13569,50597,1,,,BAO_0000218,,
8617,Rattus norvegicus,CHEMBL622434,Intermediate,,Bioavailability at an iv dose of 14 mg/Kg and po dose of 15 mg/Kg,,N,10116.0,13569,50597,1,,,BAO_0000218,,
8618,Rattus norvegicus,CHEMBL622435,Intermediate,,Bioavailability at an iv dose of 14 mg/Kg and po dose of 28 mg/Kg,,N,10116.0,13569,50597,1,,,BAO_0000218,,
8619,Rattus norvegicus,CHEMBL618748,Intermediate,,Bioavailability (dose 15 mg/kg i.v. and 30 mg/kg p.o.),,N,10116.0,13569,50597,1,,,BAO_0000218,,
8620,Rattus norvegicus,CHEMBL618749,Intermediate,,Bioavailability at an iv dose of 15 mg/Kg and po dose of 30.2 mg/Kg,,N,10116.0,13569,50597,1,,,BAO_0000218,,
8621,Rattus norvegicus,CHEMBL618750,Intermediate,,Bioavailability at an iv dose of 15.6 mg/Kg and po dose of 31.2 mg/Kg,,N,10116.0,13569,50597,1,,,BAO_0000218,,
8622,Rattus norvegicus,CHEMBL618751,Intermediate,,Bioavailability at an iv dose of 15.7 mg/Kg and po dose of 31.4 mg/Kg,,N,10116.0,13569,50597,1,,,BAO_0000218,,
8623,Rattus norvegicus,CHEMBL618752,Intermediate,,Bioavailability at an iv dose of 16 mg/Kg and po dose of 35 mg/Kg,,N,10116.0,13569,50597,1,,,BAO_0000218,,
8624,Rattus norvegicus,CHEMBL618753,Intermediate,,Oral bioavailability in rat,,N,10116.0,4576,50597,1,,,BAO_0000218,,
8625,Rattus norvegicus,CHEMBL618754,Intermediate,Plasma,Oral bioavailability estimated by measurement of the circulating plasma levels of BMS-183920 after intravenous and oral dosing to rats for 4 determinations,,N,10116.0,750,50597,1,,,BAO_0000218,1969.0,
8626,Rattus norvegicus,CHEMBL618755,Intermediate,,Oral bioavailability in rat,,N,10116.0,750,50597,1,,,BAO_0000218,,
8627,Rattus norvegicus,CHEMBL618756,Intermediate,,Oral bioavailability in rat,,N,10116.0,4590,50597,1,,,BAO_0000218,,
8628,Rattus norvegicus,CHEMBL618757,Intermediate,,Oral bioavailability in rat,,N,10116.0,1716,50597,1,,,BAO_0000218,,
8629,Rattus norvegicus,CHEMBL618758,Intermediate,,Bioavailability in rat,,N,10116.0,1974,50597,1,,,BAO_0000218,,
8630,Rattus norvegicus,CHEMBL621088,Intermediate,,Oral bioavailability in rat (dose 30 mg/kg),,N,10116.0,4502,50597,1,,,BAO_0000218,,
8631,Rattus norvegicus,CHEMBL621089,Intermediate,,Pharmacokinetic property (cLogP) in rat,,N,10116.0,3371,50597,1,,,BAO_0000218,,
8632,Rattus norvegicus,CHEMBL621090,Intermediate,Blood,Hyperglycemic activity and change in blood glucose concentration was reported 2 hours after administration of 100 mg/Kg perorally,,N,10116.0,9099,50597,1,,,BAO_0000218,178.0,
8633,Rattus norvegicus,CHEMBL621091,Intermediate,Blood,Hyperglycemic activity and change in blood glucose concentration was reported 4 hours after administration of 100 mg/Kg perorally,,N,10116.0,9099,50597,1,,,BAO_0000218,178.0,
8634,Rattus norvegicus,CHEMBL876731,Intermediate,,Clearance in rat.,,N,10116.0,4590,50597,1,,,BAO_0000218,,
8635,Rattus norvegicus,CHEMBL621092,Intermediate,,Compound was evaluated for its clearance when administered intravenously in rat,,N,10116.0,3184,50597,1,,,BAO_0000218,,
8636,Rattus norvegicus,CHEMBL621093,Intermediate,,Plasma clearance in Male Sprague-Dawley rats after intravenous administration at a dose of 10 mg/kg,,N,10116.0,16456,50597,1,,,BAO_0000218,,
8637,Rattus norvegicus,CHEMBL621094,Intermediate,,Blood: Brain distribution ratio is determined in rat,,N,10116.0,4199,50597,1,,,BAO_0000218,,
8638,Rattus norvegicus,CHEMBL621095,Intermediate,,Blood: Brain distribution ratio is determined in rat; NQ: non quantifable,,N,10116.0,4199,50597,1,,,BAO_0000218,,
8639,Rattus norvegicus,CHEMBL621096,Intermediate,,Blood: Brain distribution ratio is determined in rat; NQ:non quantifable,,N,10116.0,4199,50597,1,,,BAO_0000218,,
8640,Rattus norvegicus,CHEMBL621097,Intermediate,Kidney,"Biodistribution in Sprague-Dawley rat kidneys(2) 15 minutes after intravenous administration, [99mTc]/[125I] IAP ratio)",,N,10116.0,8677,50597,1,,,BAO_0000218,2113.0,
8641,Rattus norvegicus,CHEMBL621098,Intermediate,,Percent dose excreted in 0-48 hours administered ip to male rat,,N,10116.0,7449,50597,1,,,BAO_0000218,,
8642,Rattus norvegicus,CHEMBL621099,Intermediate,Cerebellum,Uptake of radioligand [125I]FIDA1 by cerebellum in rat after 120 minutes after an intravenous injection is given (average of 3 rats),,N,10116.0,11977,50597,1,,,BAO_0000218,2037.0,
8643,Rattus norvegicus,CHEMBL621100,Intermediate,Cerebellum,Uptake of radioligand [125I]FIDA1 by cerebellum in rat after 2 minutes after an intravenous injection is given (average of 3 rats),,N,10116.0,11977,50597,1,,,BAO_0000218,2037.0,
8644,Rattus norvegicus,CHEMBL621101,Intermediate,Cerebellum,Uptake of radioligand [125I]-FIDA1 by cerebellum in rat after 30 minutes after an intravenous injection is given (average of 2 rats),,N,10116.0,11977,50597,1,,,BAO_0000218,2037.0,
8645,Rattus norvegicus,CHEMBL621102,Intermediate,Cerebellum,Uptake of radioligand [125I]FIDA1 by cerebellum in rat after 30 minutes after an intravenous injection is given (average of 3 rats),,N,10116.0,11977,50597,1,,,BAO_0000218,2037.0,
8646,Rattus norvegicus,CHEMBL876732,Intermediate,Cerebellum,Uptake of radioligand [125I]FIDA1 by cerebellum in rat after 60 minutes after an intravenous injection is given (average of 3 rats),,N,10116.0,11977,50597,1,,,BAO_0000218,2037.0,
8647,Rattus norvegicus,CHEMBL621103,Intermediate,,Uptake of radioligand [125I]-FIDA1 by cortex in rat after 120 minutes after an intravenous injection is given (average of 3 rats),,N,10116.0,11977,50597,1,,,BAO_0000218,,
8648,Rattus norvegicus,CHEMBL621104,Intermediate,,Uptake of radioligand [125I]FIDA1 by cortex in rat after 2 minutes after an intravenous injection is given (average of 3 rats),,N,10116.0,11977,50597,1,,,BAO_0000218,,
8649,Rattus norvegicus,CHEMBL621105,Intermediate,,Uptake of radioligand [125I]FIDA1 by cortex in rat after 30 minutes after an intravenous injection is given (average of 2 rats),,N,10116.0,11977,50597,1,,,BAO_0000218,,
8650,Rattus norvegicus,CHEMBL621106,Intermediate,,Uptake of radioligand [125I]-FIDA1 by cortex in rat after 30 minutes after an intravenous injection is given (average of 3 rats),,N,10116.0,11977,50597,1,,,BAO_0000218,,
8651,Rattus norvegicus,CHEMBL621107,Intermediate,,Uptake of radioligand [125I]FIDA1 by cortex in rat after 60 minutes after an intravenous injection is given (average of 3 rats),,N,10116.0,11977,50597,1,,,BAO_0000218,,
8652,Rattus norvegicus,CHEMBL621108,Intermediate,,Uptake of radioligand [125I]FIDA1 by hippo-campus in rat after 120 minutes after an intravenous injection is given (average of 3 rats),,N,10116.0,11977,50597,1,,,BAO_0000218,,
8653,Rattus norvegicus,CHEMBL621109,Intermediate,,Uptake of radioligand [125I]FIDA1 by hippo-campus in rat after 2 minutes after an intravenous injection is given (average of 3 rats),,N,10116.0,11977,50597,1,,,BAO_0000218,,
8654,Mus musculus,CHEMBL621110,Intermediate,Kidney,Biodistribution of radioactivity in normal mice (ICR) kidney after 30 minutes of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2113.0,
8655,Mus musculus,CHEMBL621111,Intermediate,Kidney,Biodistribution of radioactivity in normal mice (ICR) kidney after 6 hours of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2113.0,
8656,Mus musculus,CHEMBL622541,Intermediate,Liver,Biodistribution of radioactivity in normal mice (ICR) liver after 1 hour of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2107.0,
8657,Mus musculus,CHEMBL622542,Intermediate,Liver,Biodistribution of radioactivity in normal mice (ICR) liver after 2 hours of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2107.0,
8658,Mus musculus,CHEMBL622543,Intermediate,Liver,Biodistribution of radioactivity in normal mice (ICR) liver after 2 minutes of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2107.0,
8659,Mus musculus,CHEMBL624412,Intermediate,Liver,Biodistribution of radioactivity in normal mice (ICR) liver after 24 hours of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2107.0,
8660,Mus musculus,CHEMBL624413,Intermediate,Liver,Biodistribution of radioactivity in normal mice (ICR) liver after 30 minutes of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2107.0,
8661,Mus musculus,CHEMBL624414,Intermediate,Liver,Biodistribution of radioactivity in normal mice (ICR) liver after 6 hours of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2107.0,
8662,Mus musculus,CHEMBL624415,Intermediate,Lung,Biodistribution of radioactivity in normal mice (ICR) lung after 1 hour of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2048.0,
8663,Mus musculus,CHEMBL624416,Intermediate,Lung,Biodistribution of radioactivity in normal mice (ICR) lung after 2 hours of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2048.0,
8664,Mus musculus,CHEMBL624417,Intermediate,Lung,Biodistribution of radioactivity in normal mice (ICR) lung after 2 minutes of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2048.0,
8665,Mus musculus,CHEMBL624418,Intermediate,Lung,Biodistribution of radioactivity in normal mice (ICR) lung after 24 hours of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2048.0,
8666,Mus musculus,CHEMBL624419,Intermediate,Lung,Biodistribution of radioactivity in normal mice (ICR) lung after 30 minutes of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2048.0,
8667,Mus musculus,CHEMBL624420,Intermediate,Lung,Biodistribution of radioactivity in normal mice (ICR) lung after 6 hours of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2048.0,
8668,Mus musculus,CHEMBL624421,Intermediate,Muscle tissue,Biodistribution of radioactivity in normal mice (ICR) muscle after 1 hr of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2385.0,
8669,Mus musculus,CHEMBL624422,Intermediate,Muscle tissue,Biodistribution of radioactivity in normal mice (ICR) muscle after 2 hours of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2385.0,
8670,Mus musculus,CHEMBL624423,Intermediate,Muscle tissue,Biodistribution of radioactivity in normal mice (ICR) muscle after 2 minutes of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2385.0,
8671,Mus musculus,CHEMBL625123,Intermediate,Muscle tissue,Biodistribution of radioactivity in normal mice (ICR) muscle after 24 hours of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2385.0,
8672,Mus musculus,CHEMBL625124,Intermediate,Muscle tissue,Biodistribution of radioactivity in normal mice (ICR) muscle after 30 minutes of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2385.0,
8673,Mus musculus,CHEMBL625125,Intermediate,Muscle tissue,Biodistribution of radioactivity in normal mice (ICR) muscle after 6 hours of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2385.0,
8674,Mus musculus,CHEMBL625126,Intermediate,Zone of skin,Biodistribution of radioactivity in normal mice (ICR) skin after 1 hour of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,14.0,
8675,Mus musculus,CHEMBL626947,Intermediate,Zone of skin,Biodistribution of radioactivity in normal mice (ICR) skin after 2 hours of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,14.0,
8676,Mus musculus,CHEMBL626948,Intermediate,Zone of skin,Biodistribution of radioactivity in normal mice (ICR) skin after 2 minutes of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,14.0,
8677,Mus musculus,CHEMBL626949,Intermediate,Zone of skin,Biodistribution of radioactivity in normal mice (ICR) skin after 24 hours of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,14.0,
8678,Mus musculus,CHEMBL626950,Intermediate,Zone of skin,Biodistribution of radioactivity in normal mice (ICR) skin after 30 minutes of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,14.0,
8679,Mus musculus,CHEMBL626951,Intermediate,Zone of skin,Biodistribution of radioactivity in normal mice (ICR) skin after 6 hours of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,14.0,
8680,Mus musculus,CHEMBL626952,Intermediate,Spleen,Biodistribution of radioactivity in normal mice (ICR) spleen after 1 hour of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2106.0,
8681,Mus musculus,CHEMBL626953,Intermediate,Spleen,Biodistribution of radioactivity in normal mice (ICR) spleen after 2 hours of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2106.0,
8682,Mus musculus,CHEMBL626954,Intermediate,Spleen,Biodistribution of radioactivity in normal mice (ICR) spleen after 2 minutes of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2106.0,
8683,Mus musculus,CHEMBL626955,Intermediate,Spleen,Biodistribution of radioactivity in normal mice (ICR) spleen after 24 hours of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2106.0,
