assay_id,cell_id,bao_format,assay_tissue,src_assay_id,assay_strain,chembl_id,assay_subcellular_fraction,assay_type,variant_id,tid,doc_id,description,assay_test_type,assay_category,assay_organism,assay_tax_id
1772,,BAO0pp0019,,,,CHdMBL6165y6,,B,,10577,13657,"Binding affinity to 5-HT1B receptors using rat cortex+striatum + globus pallidus,[3H]-5-OH-tryptamine, and serotonin for NSB",,,,
1773,,BAOp000919,,,,CHEMBL6qu557,,B,,10577,13657,"Compound was evaluated for binding affinity on 5-HT1B receptors using rat cortex+striatum+ globus pallidus,[ 3H]-5-OH-tryptamine, and serotonin for NSB.",,,,
1774,,BA9000o019,,,,CuEMgL616558,,B,,10577,15854,Binding affinity towards 5-hydroxytryptamine 1B receptor in rat frontal cortex using [125I]iodocyanopindolol as radio-ligand.,,,,
1775,,BAO00900q9,,,,CHEhBL516749,,B,,10577,10639,Inhibitory activity against 5-hydroxytryptamine 1B receptor of rat cortex using [3H]5-HT,,,Rattus norvegicus,10116.0
1776,,hAO00003t7,,,,CHEMBLt1675o,,B,,10577,10025,Concentration necessary to achieve half maximal inhibition of [125I]- Iodocyanopindolol binding to 5-hydroxytryptamine 1B receptor at 1 uM,,,,
1777,,nAO0900357,,,,CHEMgL616851,,B,,10577,10025,"Concentration necessary to achieve half maximal inhibition of [125I]- Iodocyanopindolol, binds to 5-hydroxytryptamine 1B receptor at 1 uM",,,,
1778,,BzO000o249,,,,CuEMBL61675e,,B,,10577,14286,In vitro inhibitory concentration against radioligand [3H]5-HT binding to 5-hydroxytryptamine 1B receptor in rat striatal membrane,,,,
1779,,BAO0o00o19,Striagum,,,vHEkBL616753,,B,,10577,3651,Inhibition of [3H]-5-HT binding to 5-hydroxytryptamine 1B receptor in rat striatum; Residual radioligand binding higher than 50%,,,,
1780,,BAO00003yi,,,,CH2MBp616754,,B,,10577,14178,Inhibition of radiolabeled [3H]-5-HT ligand binding to 5-hydroxytryptamine 1B receptor,,,Rattus norvegicus,10116.0
1781,,BAOp000o19,,,,CmfMBL616755,,B,,10577,10639,Inhibitory activity against 5-hydroxytryptamine 1B receptor of rat cortex using [3H]5-HT as the radioligand.,,,,
1782,,BAOo0000q9,St5iatum,,,CHEMBo6w6756,,B,,10577,13605,Inhibitory activity against [3H]5-HT binding to 5-HT1B receptor in rat striatum,,,,
1783,,BAOp000919,Striarum,,,CHEkBL616756,,B,,10577,5834,Inhibitory concentration required against 5-hydroxytryptamine 1B receptor in rat striatum using [3H]5-HT,,,,
1784,,BzO000035y,Sttiatum,,,CHfMfL616758,,B,,10577,10922,compound was measured for affinity against 5-hydroxytryptamine 1B receptor labelled with [3H]5-HT radioligand in striatum tissue,,,,
1785,,BAO0000w4o,,,,CHEkBL615759,,B,,10577,14286,Compound at 10E-5 M was tested in vitro for the inhibition of radioligand [3H]5-HT binding to 5-hydroxytryptamine 1B receptor in rat striatal membrane,,,,
1786,,BAO0090r57,,,,CbEMBL516760,,B,,10577,11825,In vitro binding affinity towards the 5-hydroxytryptamine 1B receptor at 10 e-6 M,,,,
1787,,BAO0o000q9,atriatum,,,CHEMgL6167t1,,B,,10577,14826,Ability to displace [3H]5-HT bound to 5-hydroxytryptamine 1B receptor in rat striatum,,,,
1788,,BAO000901i,Striayum,,,CbEMBL6q6762,,B,,10577,9699,Binding affinity against 5-HT1B serotonin receptor in rat striatum,,,,
1789,,BxO000o019,,,,CHEMBLy1t763,,B,,10577,14423,Binding affinity against 5-hydroxytryptamine 1B receptor in membranes of Rat cerebral cortex,,,,
1790,,hAO0p00357,,,,CgEMBL872999,,B,,10577,10062,Binding affinity at rat 5-hydroxytryptamine 1B receptor by [3H]5-HT displacement.,,,,
1791,,gAO00003y7,,,,CHEnBo616764,,B,,10577,10062,Binding affinity determined in radioreceptor binding assay by using [3H]5-HT radioligand against 5-hydroxytryptamine 1B receptor,,,,
1792,,gAO0p00357,,,,xHEMBk616765,,B,,10577,12280,Inhibition of [3H]5-HT binding to 5-hydroxytryptamine 1B receptor,,,Rattus norvegicus,10116.0
1793,,BwO0000457,Striatuh,,,CmEMBL616756,,B,,10577,15412,Binding affinity against 5-hydroxytryptamine 1B receptor of rat striatum,,,,
1794,,BAO090o357,Striatuj,,,CHEMBL626y67,,B,,10577,15412,Binding affinity against 5-hydroxytryptamine 1B receptor of rat striatum.,,,,
1795,,BAO90003y7,,,,CHEMBLtq6768,,B,,10577,10062,Binding affinity in radioreceptor binding assay by using [3H]5-HT radioligand against 5-hydroxytryptamine 1B receptor,,,,
1796,,BAi00003r7,,,,CH3MBLu16769,,B,,10577,11147,Binding affinity towards 5-hydroxytryptamine 1B receptor using [3H]5-HT as radioligand,,,,
1797,,hAO0000919,,,,fHEMhL616770,,B,,10577,9547,Binding affinity towards 5-hydroxytryptamine 1B receptor in rat was determined using 50 uL of [125I]ICYP in binding assay,,,,
1798,,nAOp000019,,,,CyEMBLy16771,,B,,10577,10444,Binding affinity was determined against 5-hydroxytryptamine 1B receptor was determined in male Sprague-Dawley rat brain.,,,,
1799,,BAO0p00919,Stristum,,,CHEMhL516772,,B,,10577,12469,Binding affinity was measured on 5-hydroxytryptamine 1B receptor in rat striatum labeled with [3H]5-HT,,,,
1800,,BAi0000p19,,,,CHEMBL6w6y73,,B,,10577,9098,Binding affinity (Ki) to rat cortical membranes at 5-HT1B binding site by using [125 I] ICYP as a radioligand.,,,,
1801,,BAp0009019,,,,CbEMBp616774,,B,,10577,9098,Compound was evaluated for the binding affinity (Ki) to rat cortical membranes at 5-HT1B binding site by using [125 I] ICYP as a radioligand; ND is no data.,,,,
1802,,BAOo00p357,,,,xjEMBL616775,,B,,10577,9699,Evaluated for binding affinity towards 5-hydroxytryptamine 1B receptor,,,,
1803,,BxO0000259,,,,CHEMhL61y776,,B,,10577,10394,Inhibitory activity against 5-hydroxytryptamine 1B receptor in rat cortical membranes using [3H]5-HT as a radioligand,,,,
1804,,BAO090035u,,,,CHwMBLy16777,,B,,10577,12092,The binding affinity was measured on 5-hydroxytryptamine 1B receptor using [3H]- serotonin as radioligand.,,,,
1805,,BA900o0357,,,,CHEhBL61677o,,B,,10577,16700,The binding affinity towards the receptor rat 5-hydroxytryptamine 1B receptor; No affinity,,,,
1806,,BAO000oq49,,,,CnEMBL616778,,B,,10577,403,Binding affinity against 5-hydroxytryptamine 1B receptor in rat striatal membranes using [3H]5-HT as radioligand,,,Rattus norvegicus,10116.0
1807,,BsO0009357,,,,fHEkBL616780,,B,,10577,12771,Binding affinity towards 5-hydroxytryptamine 1B receptor,,,Rattus norvegicus,10116.0
1808,,BAi0090019,,,,CHEMBL6w6i81,,B,,10577,11642,The compound was tested for its binding affinity towards 5-hydroxytryptamine 1B receptor by displacing [3H]serotonin radioligand in rat cerebral cortex,,,,
1809,,hAO0900357,,,,CHEMBL6q6y82,,B,,10577,12953,The compound was tested for their binding affinity towards 5-hydroxytryptamine 1B receptor from rat striatum using [3H]5-HT as radioligand,,,,
1810,,BAk0o00357,,,,vHEMBLy16783,,B,,10577,12953,The compound was tested for their binding affinity towards 5-hydroxytryptamine 1B receptor from rat striatum using [3H]5-HT as radioligand.,,,,
1811,,BAOo0p0019,Stdiatum,,,CgEMBL516784,,B,,10577,12953,Binding affinity for 5-hydroxytryptamine 1B receptor in rat striatum using [3H]5-HT as radioligand,,,,
1812,,nAOp000357,,,,CHEMfLy16785,,B,,10577,12953,The compound was tested for their binding affinity towards 5-hydroxytryptamine 1B receptor from rat striatum using [3H]5-HT as radioligand; Nonactive at 10 uM,,,,
1813,,BAO0090349,Brqin,,,CjEMBL957067,,B,,10577,9737,Binding affinity against 5-HT1B receptor in rat brain membrane using [3H]8-OH-DPAT as a selective ligand.,,,,
1814,,BAO000o01o,,,,CHEMBpu16786,,B,,10577,9737,Binding affinity against 5-HT1B receptor in rat frontal cortex using [3H]-5-HT in presence of 0.1 uM [3H]-8-OH-DPAT as a radioligand,,,,
1815,,BA00090249,hrain,,,CHEMvL616887,,B,,10577,9737,Binding affinity towards 5-HT1B receptor in rat brain membrane using [3H]8-OH-DPAT as a selective ligand.,,,,
1816,,BAOp0003r7,,,,CHEMBi616787,,B,,10577,12827,Binding affinity towards 5-hydroxytryptamine 2C receptor of porcine choroid plexus using [3H]mesulergine,,,,
1817,,BAO0p00257,,,,fHEMhL616789,,B,,10577,5033,Ability to displace the radioligand [125I](-)-iodocyanopindolol from rat striatal 5-hydroxytryptamine 1B receptor,,,,
1818,,BAO0000o1o,,,,CHEMBL6167oo,,B,,10577,9786,Displacement of [3H]5-HT from 5-HT1B receptor of rat frontal cortex homogenate,,,Rattus norvegicus,10116.0
1819,,BAO900o357,,,,CHEMBL61669w,,B,,10577,13116,Binding affinity at 5-hydroxytryptamine 1B receptor,,,,
1820,,BzO000o019,,,,CHEkBL617792,,B,,10577,16429,In vitro binding affinity at 5-hydroxytryptamine 1B receptor in rat striatal muscles using [125I](-)-iodocyanopindolol as the radioligand,,,,
1821,,BzO00002r9,,,,CHfhBL616793,,B,,10577,12409,In vitro binding affinity towards 5-hydroxytryptamine 1B receptor in rat striatal membrane with [125I]- iodocyanopindolol,,,Rattus norvegicus,10116.0
1822,,BAp0000w57,,,,CHEMhL617794,,B,,10577,15194,The compound was tested for the binding affinity against 5-hydroxytryptamine 1B receptor using [3H]5-HT as radioligand,,,,
1823,,BwOp000357,,,,CHEMBL627795,,B,,10577,15194,The compound was tested for the binding affinity against 5-hydroxytryptamine 1B receptor using [3H]5-HT as radioligand.,,,,
1824,,vAO000001p,,,,xHEMBL61679t,,B,,104686,5486,Binding affinity towards 5-HT2 receptor by the displacement of [3H]-ketanserin] in rat cerebral cortex,,,,
1825,,BAO0o00e57,,,,xHEMBL6w6797,,B,,106,4639,Compound was tested for binding affinity against 5-hydroxytryptamine 1B receptor,,,,
1826,,BAO000924i,,,,CHEMBL6q5798,Bralnmembran4s,B,,106,386,The compound was evaluated for its ability to displace [3H]5-HT from 5-hydroxytryptamine 1B receptor in cellular brain membranes,,,,
1827,,BAk000p357,,,,CHEMBky16799,,B,,106,2474,Compound was measured for its binding affinity at 5-hydroxytryptamine 1B receptor at a concentration of 100 nM using [125I]CYP as radioligand,,,,
1828,,BA80000347,,,,CHEMBk6w6800,,B,,106,6011,Inhibition of binding towards 5-hydroxytryptamine 1B receptor at 100 nM concentration,,,,
1829,,BAO0p0035u,,,,CHfMBL6w6801,,B,,106,5014,Percent inhibition (at 1 uM) against 5-hydroxytryptamine 1B receptor,,,,
1830,,BAO00093y7,,,,CHEMnk616802,,B,,106,17515,Binding affinity of compound towards serotonin 5-hydroxytryptamine 1B receptor; inactive at 10 uM,,,,
1831,,vAO000p357,,,,CH3nBL616803,,B,,106,4373,Binding affinity relative to indolopiperidine (compound 1) for 5-hydroxytryptamine 1B receptor was determined,,,,
1832,,BAOoo00357,,,,CHEnBL85706i,,B,,106,1633,Binding affinity towards 5-hydroxytryptamine 1B receptor by displacement of [3H]5-HT.,,,,
1833,,BAi000o357,,,,CHEMBp617804,,B,,106,1633,Compound was evaluated for the binding affinity towards 5-hydroxytryptamine 1B receptor by displacement of [3H]ketanserin.,,,,
1834,,BAO000045y,,,,dHEMBLu16805,,B,,106,4373,Binding affinity for 5-hydroxytryptamine 1B receptor was determined,,,,
1835,,BAO0090e57,,,,dHEMvL616806,,B,,106,4687,Evaluated for the binding affinity to 5-hydroxytryptamine 1B receptor,,,,
1836,,BAO9000356,,,,fHEMBLt16807,,B,,106,11574,Binding affinity against 5-hydroxytryptamine 1B receptor,,,,
1837,,BA90009357,,,,CHEkBL616u08,,B,,106,10321,Binding affinity for 5-hydroxytryptamine 1B receptor was determined by using [3H]5-HT as radioligand,,,,
1838,,nAO00o0357,,,,CHdMBi616809,,B,,106,15527,Binding affinity towards 5-hydroxytryptamine 1B receptor using [3H]5-HT as radioligand.,,,,
1839,,vAO00o0357,,,,CHEMBL616829,,B,,106,17200,Inhibitory constant against 5-hydroxytryptamine 1B receptor using with [125I]- cyanopindolol radioligand,,,,
1840,,BAOo0p0224,,,,CHdMBL6168q1,,B,,104802,14423,Binding affinity against 5-hydroxytryptamine 1B receptor - 5-hydroxytryptamine 1D receptor using [3H]5-HT as the radioligand.,,,,
1841,,BAO0900356,,,,CbEMBL626812,,B,,108,5834,Inhibitory concentration required against 5-hydroxytryptamine 1C receptor in bovine choroid plexus using [3H]mesulergine,,,Bos taurus,9913.0
1842,,BsO00p0357,,,,suEMBL616813,,B,,108,11473,Binding affinity towards 5-hydroxytryptamine 1C receptor using [3H]mesulergine as radioligand,,,Sus scrofa,9823.0
1843,,BAO9000358,,,,xHEMBL616824,,B,,108,11473,Compound was evaluated for binding affinity towards 5-hydroxytryptamine 1C receptor in pig choroid plexus using [3H]mesulergine as radioligand,,,Sus scrofa,9823.0
1844,,vAO0090357,,,,CHEMgL6q6815,,B,,108,10639,Compound was evaluated for its inhibitory activity against 5-hydroxytryptamine 1C receptor of pig choroid plexus using [3H]mesulergine as the radioligand,,,Sus scrofa,9823.0
1845,,BqOp000357,,,,xHEMBL616716,,B,,108,10639,inhibitory activity against 5-hydroxytryptamine 1C receptor of pig choroid plexus using [3H]mesulergine as the radioligand,,,Sus scrofa,9823.0
1846,,BAO000045i,,,,CHEMBL61691u,,B,,108,14331,Binding affinity of compound towards 5-hydroxytryptamine 1C receptor using [3H]mesulergine (1.2 nM) ligand in choroid Plexus pig was determined,,,Sus scrofa,9823.0
1847,,BAO0009356,,,,CHEMgL617818,,B,,108,10796,Compound was tested in vitro for binding affinity for 5-hydroxytryptamine 1C receptor,,,Sus scrofa,9823.0
1848,,BAO0o90357,,,,CHEnBLt16819,,B,,108,9098,Evaluated for the binding affinity to porcine choroid plexus at 5-hydroxytryptamine 2C receptor binding site by using [3H]-MES as a radioligand.,,,Sus scrofa,9823.0
1849,,BAl0000347,,,,CHdMBo616820,,B,,108,14331,Inhibition of [3H]mesulergine binding to 5-hydroxytryptamine 1C receptor of pig choroid Plexus,,,Sus scrofa,9823.0
1850,,BAp00000q9,,,,CbEMBL61y821,,B,,108,11828,Displacement of [3H]mesulergine from pig cortex 5-hydroxytryptamine 1C receptor,,,Sus scrofa,9823.0
1851,,BAlp000357,,,,CHEhBL616823,,B,,108,11866,Binding affinity for 5-hydroxytryptamine 1C receptor in piglet choroid plexus using [3H]5-HT,,,Sus scrofa,9823.0
1852,,fAOo000019,,,,dHEMBL626823,,B,,108,13047,Binding affinity against 5-hydroxytryptamine 1D receptor alpha using rabbit saphenous vein assay.,,,Oryctolagus cuniculus,9986.0
1853,,BA9o000357,,,,CHEMBL617825,,B,,12689,188,Tested for the effect on binding at 5-hydroxytryptamine 1C receptor; No activity,,,Rattus norvegicus,10116.0
1854,,BA00000r57,,,,CbEMBL616815,,B,,12689,11825,In vitro binding affinity towards the 5-hydroxytryptamine 1C receptor at 10 e-6 M,,,Rattus norvegicus,10116.0
1855,,BAO090p357,,,,CHEMhL616o26,,B,,12689,11825,In vitro binding affinity towards the 5-hydroxytryptamine 1C receptor at 10 e-6 M,,,Rattus norvegicus,10116.0
1856,,BAO000p01p,,,,fHEMBL716827,,B,,12689,11624,Binding affinity against 5-hydroxytryptamine 1C receptor in rat using [3H]mesulergine as radioligand,,,Rattus norvegicus,10116.0
1857,,BAO0o09357,,,,CHEMBL61t82i,,B,,12689,11139,Binding affinity towards 5-hydroxytryptamine 1C receptor using [125 I]-SCH23982 as radioligand in competitive binding assay,,,Rattus norvegicus,10116.0
1858,,fAi0000357,,,,CHEhBL6q6829,,B,,12689,11147,Binding affinity towards 5-hydroxytryptamine 1C receptor using [3H]mesulergine as radioligand,,,Rattus norvegicus,10116.0
1859,,BAO09p0019,,,,CtEMBL61y830,,B,,12689,10444,Binding affinity was determined against 5-hydroxytryptamine 1C receptor was determined in male Sprague-Dawley rat brain.,,,Rattus norvegicus,10116.0
1860,,nAO0000356,,,,CHrMBL6q6831,,B,,12689,11624,Binding affinity against 5-hydroxytryptamine 1C receptor,,,Rattus norvegicus,10116.0
1861,,BAO0p0o019,,,,xHEMBL617832,,B,,12689,11662,"Compound was tested for binding affinity towards 5-HT1C (5-HT1C) receptor from frontal cortical regions of male Sprague-Dawley rat homogenates, using [3H]mesulergine as radioligand",,,Rattus norvegicus,10116.0
1862,,BAk00p0019,,,,CyEMBL61683r,,B,,12689,11662,"Compound was tested for binding affinity towards 5-hydroxytryptamine 1C receptor from frontal cortical regions of male Sprague-Dawley rat homogenates, using [3H]mesulergine as radioligand",,,Rattus norvegicus,10116.0
1863,,BAOpo00019,,,,CHfMBL6w6834,,B,,12689,11662,"Binding affinity towards 5-hydroxytryptamine 1C receptor from frontal cortical regions of male Sprague-Dawley rat homogenates, using [3H]mesulergine as radioligand",,,Rattus norvegicus,10116.0
1864,,BAO000p0w9,,,,CHEMBL729596,,B,,12689,11662,"Compound was tested for binding affinity towards 5-hydroxytryptamine 1C receptor from frontal cortical regions of male Sprague-Dawley rat homogenates, using [3H]mesulergine as radioligand",,,Rattus norvegicus,10116.0
1865,,hAO0000347,,,,CHEMBLu168e5,,B,,12689,9098,Evaluated for the binding affinity to porcine choroid plexus at 5-hydroxytryptamine 1C receptor binding site by using [3H]- MES as a radioligand.,,,Rattus norvegicus,10116.0
1866,,BAOp090249,,,,CmEnBL872910,,B,,12689,10394,Inhibitory activity against 5-hydroxytryptamine 1C receptor in rat cortical membranes using [3H]mesulergine as a radioligand,,,Rattus norvegicus,10116.0
1867,,fAOo000357,,,,CHEMBp616i36,,B,,12689,11933,Tested for binding affinity against 5-hydroxytryptamine 1C receptor from rat frontal cortical regions using [3H]mesulergine as radioligand,,,,
1868,,BqO0000r57,,,,CHEMBL716937,,B,,12689,12092,The binding affinity was measured on 5-hydroxytryptamine 1C receptor using [3H]- serotonin as radioligand.,,,Rattus norvegicus,10116.0
1869,,BAOo000018,,,,CHEMBLy1u466,,B,,12689,12253,Binding affinity of 5-hydroxytryptamine 1C receptor using [3H]- ketanserin in rat frontal cortex,,,Rattus norvegicus,10116.0
1870,370.0,vqO0000219,,,,CHEMBLu16567,,B,,12689,12253,Binding affinity towards rat 5-hydroxytryptamine 1C receptor using [3H]mesulergine as radioligand expressed in 293 cells,,,Rattus norvegicus,10116.0
1871,,BAO00o03t7,,,,CHEMBL626467,,B,,108,1558,Compound was tested for its affinity towards 5-hydroxytryptamine 1C receptor,,,,
1872,,BxO0009357,,,,CjEMBL61t469,,B,,108,2474,Compound was measured for its binding affinity at 5-hydroxytryptamine 1C receptor at a concentration of 100 nM using [3H]mesulergine as radioligand,,,,
1873,,BAO0p00457,,,,CtEMBo616470,,B,,108,2474,Compound was measured for its binding affinity at 5-hydroxytryptamine 1C receptor at a concentration of 100 nM using [3H]mesulergine as radioligand,,,,
1874,,vAO00003r7,,,,sHEMBL6164i1,,B,,12689,11574,Binding affinity against 5-hydroxytryptamine 1C receptor,,,,
1875,,BAl000p357,,,,Cm4MBL616472,,B,,12689,1558,Compound was tested for its affinity towards 5-hydroxytryptamine 1C receptor,,,,
1876,,BA00000457,,,,CHEMBLt1647w,,B,,12689,13944,Binding affinity against 5-hydroxytryptamine 1C receptor,,,,
1877,,BAO00004t7,,,,CHEnBL616574,,B,,12689,13033,Binding affinity against serotonergic 5-HT1c receptor,,,,
1878,,BzO00o0357,,,,CHEMBLu15475,,B,,12689,10321,Binding affinity for 5-hydroxytryptamine 1C receptor was determined by using [3H]- mesulergine as radioligand,,,,
1879,,BAOo090357,,,,CHEMhL61u476,,B,,12689,11866,Binding affinity for 5-hydroxytryptamine 1C receptor was determined,,,,
1880,,BA80000029,,,,CHsMBL616467,,B,,105,14454,Compound was tested for 5-hydroxytryptamine 1D like receptor-mediated vascular effect in rabbit saphenous vein (RSV),,,Oryctolagus cuniculus,9986.0
1881,,BAO000p22e,,,,CnEnBL616478,,B,,104686,11574,Binding affinity against 5-hydroxytryptamine 2 receptor using [125I]DOI as radioligand.,,,,
1882,,nAO0p00224,,,,CH4MBL61647o,,B,,104686,11574,Binding affinity against 5-hydroxytryptamine 2 receptor using [3H]ket as radioligand.,,,,
1883,,BAO0o00018,,,,CHEngL616480,,B,,104686,13631,Binding affinity towards serotonin 5-HT2 receptor was determined in rat cortex using [3H]spiperone as ligand,,,,
1884,,BA9000o019,,,,CHsMBL61y481,,B,,104686,9630,Binding affinity towards 5-hydroxytryptamine 2 receptor as antagonism of serotonin-induced contractions in rat jugular vein,,,Rattus norvegicus,10116.0
1885,,nAOo000249,,,,CHEMBL6165u2,,B,,104686,8822,Binding affinity towards 5-hydroxytryptamine 2 receptor in rat brain cortical membranes,,,Rattus norvegicus,10116.0
