assay_id,src_id,assay_type,bao_format,assay_tax_id,doc_id,description,assay_test_type,assay_category,assay_organism,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction
1640,1,B,BAO_0000019,9913.0,10444,Binding affinity was determined against 5-hydroxytryptamine 1D receptor in bovine caudate homogenate,,,Bos taurus,,,,
1641,1,B,BAO_0000357,9913.0,16532,The binding affinity at 5-hydroxytryptamine 1D receptor was determined using [3H]5-CT,,,Bos taurus,,,,
1642,1,B,BAO_0000357,9913.0,16532,The binding affinity at 5-hydroxytryptamine 1D receptor was determined using [3H]5-CT; Not tested,,,Bos taurus,,,,
1643,1,B,BAO_0000249,9913.0,12827,Binding affinity towards 5-hydroxytryptamine 1B receptor in rat frontal cortex membranes using [125]ICYP,,,Bos taurus,,,,
1644,1,B,BAO_0000249,9913.0,12827,Binding affinity towards 5-hydroxytryptamine 1B receptor in rat frontal cortex membranes using [125]ICYP; Not determined,,,Bos taurus,,,,
1645,1,F,BAO_0000019,9913.0,12919,Agonistic activity against 5-hydroxytryptamine 1D receptor in calf caudate using [3H]-GTI,,,Bos taurus,,,,
1646,1,B,BAO_0000019,9913.0,14025,Affinity pKi for 5-hydroxytryptamine 1D receptor was measured in calf caudate homogenate,,,Bos taurus,,,,
1647,1,F,BAO_0000019,9913.0,12919,Agonistic activity against 5-hydroxytryptamine 1D receptor in calf caudate using [3H]-GTI,,,Bos taurus,,,,
1648,1,F,BAO_0000019,9913.0,12919,Agonistic activity against 5-hydroxytryptamine 1D receptor in calf caudate using [3H]-GTI,,,Bos taurus,,,,
1649,1,F,BAO_0000019,9913.0,12919,Agonistic activity against 5-hydroxytryptamine 1D receptor in calf caudate using [3H]-GTI,,,Bos taurus,,,,
1650,1,B,BAO_0000219,9593.0,14447,The compound was tested for CNS binding affinity towards 5-hydroxytryptamine 1D receptor from cloned gorilla membranes expressed in cultured HEK 293 cells,,,Gorilla gorilla,,,HEK293,
1651,1,B,BAO_0000019,10141.0,1375,Compound was tested for the inhibition of forskolin-stimulated adenylate cyclase at 5-hydroxytryptamine 1D receptor in guinea pig substantia nigra,,,Cavia porcellus,,,,
1652,1,B,BAO_0000019,10141.0,1375,Compound was tested for the inhibition of forskolin-stimulated adenylate cyclase at 5-hydroxytryptamine 1D receptor in guinea pig substantia nigra; NT means not tested,,,Cavia porcellus,,,,
1653,1,F,BAO_0000019,10141.0,12409,Oral effective dose against hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptor by the agonist GR-46611,,,Cavia porcellus,,,,
1654,1,F,BAO_0000019,10141.0,12409,Oral effective dose against hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611,,,Cavia porcellus,,,,
1655,1,F,BAO_0000019,10141.0,12409,Oral effective dose against hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611; range is 2-9,,,Cavia porcellus,,,,
1656,1,F,BAO_0000019,10141.0,12409,Oral effective dose against hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611;range is 0.2-0.4,,,Cavia porcellus,,,,
1657,1,F,BAO_0000019,10141.0,12409,Oral effective dose against hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611;range is 0.2-1.2,,,Cavia porcellus,,,,
1658,1,B,BAO_0000357,10141.0,11574,Binding affinity against 5-hydroxytryptamine 1D receptor,,,Cavia porcellus,,,,
1659,1,B,BAO_0000357,10141.0,1558,Binding affinity towards guinea pig 5-hydroxytryptamine 1D receptor was determined,,,Cavia porcellus,,,,
1660,1,F,BAO_0000218,10141.0,12409,Compound at 3 mg/kg was tested for the inhibition of hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611,,,Cavia porcellus,,,,
1661,1,F,BAO_0000218,10141.0,12409,Compound at 45 mg/kg was tested for the inhibition of hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611,,,Cavia porcellus,,,,
1662,1,F,BAO_0000218,10141.0,12409,Compound at 50 mg/kg was tested for the inhibition of hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611,,,Cavia porcellus,,,,
1663,1,F,BAO_0000218,10141.0,12409,Compound at oral dose of 45 mg/kg was tested for percent inhibition against 5-hydroxytryptamine 1D receptor causes hypothermia in guinea pig,,,Cavia porcellus,,,,
1664,1,B,BAO_0000019,10141.0,12253,Binding affinity of 5-hydroxytryptamine 1D receptor using [3H]-8-HT in guinea pig cortex,,,Cavia porcellus,,,,
1665,1,B,BAO_0000357,10141.0,12936,Binding affinity against guinea pig 5-hydroxytryptamine 1D receptor,,,Cavia porcellus,,,,
1666,1,B,BAO_0000019,10141.0,13181,Binding affinity was determined against 5-hydroxytryptamine 4 receptor using [125I]SB 207710 as radioligand from piglet hippocampal membranes,,,Cavia porcellus,,,,
1667,1,B,BAO_0000357,10141.0,12409,In vitro binding affinity towards 5-hydroxytryptamine 1D receptor in guinea-pig striatum in presence of BMY-7378 and mesulergine,,,Cavia porcellus,,Striatum,,
1668,1,B,BAO_0000357,10141.0,10639,Inhibition of Forskolin-stimulated adenylate cyclase activity against 5-hydroxytryptamine 1D receptor of guinea pig substantia nigra,,,Cavia porcellus,,,,
1669,1,B,BAO_0000357,,5254,Binding affinity against 5-hydroxytryptamine 1D receptor,,,,,,,
1670,1,B,BAO_0000357,,13051,The compound was tested for binding affinity against cloned human 5-hydroxytryptamine 1D receptor beta,,,,,,,
1671,1,F,BAO_0000019,,3463,Maximum stimulation of [35S]GTP gamma-S binding expressed relative to the maximal effect produced by 5-hydroxytryptamine 1D receptor,,,,,,,
1672,1,F,BAO_0000019,,15315,Ability to inhibit forskolin-stimulated adenylate cyclase in a cell line expressing human 5-hydroxytryptamine 1D receptor,,,,,,,
1673,1,F,BAO_0000019,,6011,Ability to inhibit forskolin-stimulated adenylate cyclase activity in Chinese hamster ovary (CHO) stable cell lines expressing human 5-hydroxytryptamine 1D receptor,,,,,,,
1674,1,F,BAO_0000219,9606.0,14159,"Stimulation of [35S]GTP-gamma-S, binding in CHO cells expressing 5-hydroxytryptamine 1D receptor",,,Homo sapiens,,,CHO,
1675,1,F,BAO_0000219,,14159,"Compound was evaluated for the stimulation of [35S]GTP-gamma-S, binding in CHO cells expressing the 5-hydroxytryptamine 1D receptor.",,,,,,CHO,
1676,1,B,BAO_0000219,,15250,Agonist-induced [35S]- GTPgammaS binding in CHO cells stably transfected with 5-hydroxytryptamine 1D receptor,,,,,,CHO,
1677,1,B,BAO_0000219,,15250,Compound was tested for measuring agonist-induced [35S]- GTPgammaS binding in CHO cells stably transfected with human 5-hydroxytryptamine 1D receptor,,,,,,CHO,
1678,1,F,BAO_0000219,,15331,"Stimulation of [35S]GTP-gamma-S, binding in CHO cells expressing the 5-hydroxytryptamine 1D receptor",,,,,,CHO,
1679,1,F,BAO_0000219,9606.0,15332,"Stimulation of [35S]GTP-gamma-S, binding in CHO cells expressing the 5-hydroxytryptamine 1D receptor",,,Homo sapiens,,,CHO,
1680,1,F,BAO_0000219,,15332,"Stimulation of [35S]GTP-gamma-S, binding in CHO cells expressing the human 5-hydroxytryptamine 1D receptor.",,,,,,CHO,
1681,1,F,BAO_0000219,,3294,"Measurement of agonist induced [35S]GTP-gamma-S, binding in CHO cells stably transfected with 5-hydroxytryptamine 1D receptor",,,,,,CHO,
1682,1,F,BAO_0000219,,14158,"Measurement of agonist induced [35S]GTP-gamma-S, binding in CHO cells stably transfected with 5-hydroxytryptamine 1D receptor.",,,,,,CHO,
1683,1,F,BAO_0000219,,14956,"Agonist-induced [35S]GTP-gamma-S, binding in CHO cells stably transfected with human 5-hydroxytryptamine 1D receptor",,,,,,CHO,
1684,1,F,BAO_0000019,,12469,Compound was evaluated for its agonistic activity on 5-hydroxytryptamine 1D receptor,,,,,,,
1685,1,F,BAO_0000219,,3463,Measurement of agonist-induced [35S]-GTP gamma-S binding in CHO cells stably transfected with 5-hydroxytryptamine 1D receptor,,,,,,CHO,
1686,1,F,BAO_0000219,9606.0,15250,"Maximum stimulation of [35S]GTP-gamma-S, binding in CHO cells expressing human 5-HT-1d relative to 5-HT",,,Homo sapiens,,,CHO,
1687,1,F,BAO_0000219,9606.0,15250,"Maximum stimulation of [35S]GTP-gamma-S, binding in CHO cells expressing human 5-HT-1d relative to 5-HT",,,Homo sapiens,,,CHO,
1688,1,F,BAO_0000019,,14956,"Efficacy was evaluated relative to human 5-hydroxytryptamine 1D receptor using [35S]GTP-gamma-S, as radioligand",,,,,,,
1689,1,F,BAO_0000019,,14159,"Maximum stimulation of [35S]GTP-gamma-S, binding expressed relative to the maximal effect produced by 5-hydroxytryptamine 1D receptor.",,,,,,,
1690,1,F,BAO_0000019,9606.0,14159,"Maximum stimulation of [35S]GTP-gamma-S, binding to 5-hydroxytryptamine 1D receptor relative to 5-HT",,,Homo sapiens,,,,
1691,1,F,BAO_0000219,9606.0,14499,Percent efficacy relative to 5-HT treatment of CHO cells expressing 5-HT 1d receptor,,,Homo sapiens,,,CHO,
1692,1,F,BAO_0000019,,15315,Intrinsic activity for 5-hydroxytryptamine 1D receptor,,,,,,,
1693,1,B,BAO_0000219,,3294,Ability to displace [3H]- -5-HT binding to cloned 5-hydroxytryptamine 1D receptor stably expressed in chinese hamster cells (CHO cells),In vitro,,,,,,
1694,1,B,BAO_0000219,,3463,Ability to displace [3H]-5-HT from recombinant human 5-hydroxytryptamine 1D receptor stably expressed in CHO cells determined in vitro,,,,,,CHO,
1695,1,B,BAO_0000357,,15331,Affinity of compound towards 5-hydroxytryptamine 1D receptor was evaluated using radioligand binding technique,,,,,,,
1696,1,B,BAO_0000219,9606.0,14159,Displacement of [3H]5-HT from human 5-hydroxytryptamine 1D receptor expressed in CHO cells,,,Homo sapiens,,,CHO,
1697,1,B,BAO_0000219,,14158,Binding affinity by displacement to human cloned 5-hydroxytryptamine 1D receptor in CHO cells by [3H]5-HT displacement.,,,,,,CHO,
1698,1,B,BAO_0000357,,14159,Compound was evaluated for the affinity at 5-hydroxytryptamine 1D receptor,,,,,,,
1699,1,B,BAO_0000219,,15250,Binding affinity at human cloned 5-hydroxytryptamine 1D receptor stably expressed in CHO cells by [3H]5-HT displacement.,,,,,,CHO,
1700,1,B,BAO_0000219,,15250,Displacement of [3H]5-HT binding to cloned human 5-hydroxytryptamine 1D receptor stably expressed in CHO cells,,,,,,CHO,
1701,1,B,BAO_0000219,,15331,Displacement of [3H]5-HT binding from the cloned human 5-hydroxytryptamine 1D receptor stably expressed in CHO cells,,,,,,CHO,
1702,1,B,BAO_0000219,9606.0,15332,Displacement of [3H]5-HT binding from human 5-hydroxytryptamine 1D receptor expressed in CHO cells,,,Homo sapiens,,,CHO,
1703,1,B,BAO_0000219,9606.0,14499,Displacement of [3H]5-HT from human 5-hydroxytryptamine 1D receptor expressed in CHO cells,,,Homo sapiens,,,CHO,
1704,1,B,BAO_0000219,,15332,Displacement of [3H]5-HT binding to the cloned human 5-hydroxytryptamine 1D receptor stably expressed in CHO cells,,,,,,CHO,
1705,1,B,BAO_0000219,,14956,Displacement of specific [3H]5-HT binding to cloned human 5-hydroxytryptamine 1D receptor expressed in CHO cells,,,,,,CHO,
1706,1,B,BAO_0000357,,3805,In vitro binding affinity against human 5-hydroxytryptamine 1D receptor at a concentration of 100 (nM),,,,,,,
1707,1,B,BAO_0000219,9606.0,6011,Inhibition of [3H]5-HT binding to human 5-hydroxytryptamine 1D receptor expressed in CHO cells at 1 uM,,,Homo sapiens,,,CHO,
1708,1,B,BAO_0000219,,16190,Binding affinity against 5-hydroxytryptamine 1D receptor in CHO cells using [3H]5-HT as radioligand,,,,,,CHO,
1709,1,B,BAO_0000019,,14165,Binding affinity for 5-hydroxytryptamine 1D receptor in Cos-7 transfected cell type using [3H]5-CT as radioligand,,,,,,,
1710,1,B,BAO_0000357,9606.0,4234,Binding affinity to cloned human 5-hydroxytryptamine 1D receptor,,,Homo sapiens,,,,
1711,1,B,BAO_0000357,,15527,"Binding affinity towards 5-HT1D receptor, using [3H]5-HT as radioligand.",,,,,,,
1712,1,B,BAO_0000219,,6328,Binding affinity towards human 5-hydroxytryptamine 1D receptor in L-M(tk-) cells using [3H]GR-125743 as radioligand,,,,,,,
1713,1,B,BAO_0000357,,16209,Binding affinity towards human 5-hydroxytryptamine 1D receptor was determined using [3H]5-HT as radioligand,,,,,,,
1714,1,B,BAO_0000357,,14770,Binding affinity for recombinant human 5-hydroxytryptamine 1D receptor using [3H]5-HT as radioligand.,,,,,,,
1715,1,B,BAO_0000357,,2598,Binding affinity was evaluated at human recombinant 5-hydroxytryptamine 1D receptor using [3H]-5-CT as radioligand,,,,,,,
1716,1,B,BAO_0000357,,6897,Binding affinity was evaluated at the cloned human 5-hydroxytryptamine 1D receptor,,,,,,,
1717,1,B,BAO_0000357,,6013,Binding affinity towards 5-hydroxytryptamine 1D receptor,,,,,,,
1718,1,B,BAO_0000357,,5843,Binding affinity towards cloned human 5-hydroxytryptamine 1D receptor,,,,,,,
1719,1,B,BAO_0000357,,14454,Binding affinity towards human 5-hydroxytryptamine 1D receptor using [3H]5-HT trifluoroacetate as radioligand,,,,,,,
1720,1,B,BAO_0000357,,14454,Binding affinity towards human 5-hydroxytryptamine 1D receptor using [3H]5-HT trifluoroacetate as radioligand; Not determined,,,,,,,
1721,1,B,BAO_0000357,,14454,Binding affinity towards human 5-hydroxytryptamine 1D receptor using [3H]5-HT trifluoroacetate as radioligand; not determined,,,,,,,
1722,1,B,BAO_0000357,,15818,Compound was evaluated for its binding affinity towards human 5-hydroxytryptamine 1D receptor,,,,,,,
1723,1,F,BAO_0000219,,13729,Ability to inhibit the forskolin-stimulated c-AMP formation mediated by human 5-hydroxytryptamine 1D receptor in CHO-K1 cells,,,,,,CHO-K1,
1724,1,B,BAO_0000219,9606.0,6011,Displacement of [3H]5-HT from human 5-hydroxytryptamine 1D receptor expressed in Chinese hamster ovary cells (CHO cells),In vitro,,Homo sapiens,,,,
1725,1,B,BAO_0000357,9606.0,4234,In vitro binding affinity to human 5-hydroxytryptamine 1D receptor,,,Homo sapiens,,,,
1726,1,B,BAO_0000019,,17085,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 1D receptor,,,,,,,
1727,1,B,BAO_0000357,,3025,In vitro binding affinity was determined towards cloned human 5-hydroxytryptamine 1D receptor using [3H]5-CT radioligand,,,,,,,
1728,1,B,BAO_0000357,,15315,In vitro receptor binding affinity for cloned human 5-hydroxytryptamine 1D receptor,,,,,,,
1729,1,B,BAO_0000219,9606.0,14214,Receptor binding affinity for cloned human 5-hydroxytryptamine 1D receptor in Cos-7 cells,,,Homo sapiens,,,,
1730,1,B,BAO_0000357,9606.0,3804,Binding affinity for human 5-hydroxytryptamine 1D receptor,,,Homo sapiens,,,,
1731,1,B,BAO_0000357,,16700,The binding affinity towards the 5-hydroxytryptamine 1D receptor; No affinity,,,,,,,
1732,1,B,BAO_0000357,9606.0,2391,Affinity for 5-hydroxytryptamine 1D receptor subtype,,,Homo sapiens,,,,
1733,1,B,BAO_0000357,9606.0,4175,Binding affinity for human 5-hydroxytryptamine 1D receptor,,,Homo sapiens,,,,
1734,1,B,BAO_0000019,,17085,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 1D receptor,,,,,,,
1735,1,B,BAO_0000019,,17085,In vitro binding affinity was determined by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 1D receptor; ND means not determined,,,,,,,
1736,1,B,BAO_0000357,9606.0,15926,Binding activity against human 5-hydroxytryptamine 1D receptor; NT means not tested,,,Homo sapiens,,,,
1737,1,B,BAO_0000219,,16312,Binding affinity in CHO-K1 cells transfected with human 5-hydroxytryptamine 1D receptor; Not tested,,,,,,CHO-K1,
1738,1,B,BAO_0000219,,16312,Binding affinity in CHO-K1 cells transfected with human 5-hydroxytryptamine 1D receptor; not tested,,,,,,CHO-K1,
1739,1,B,BAO_0000219,,14956,Selectivity towards 5-HT1D and to that of 5-HT1B in CHO cells,,,,,,CHO,
1740,1,F,BAO_0000019,,3294,"Maximum stimulation of [35S]GTP-gamma-S, binding expressed relative to the maximal effect produced by the 5-HT",,,,,,,
1741,1,B,BAO_0000357,,12861,Binding activity radioligand.,,,,,,,
1742,1,B,BAO_0000019,,12861,Binding activity against 5-hydroxytryptamine 3 receptor from rat cortex homogenate using [3H]-Q-ICS 205-930 as radioligand.,,,,,,,
1743,1,B,BAO_0000219,,16312,Binding affinity in CHO-K1 cells transfected with human 5-hydroxytryptamine 1D receptor,,,,,,CHO-K1,
1744,1,B,BAO_0000357,,5104,Binding affinity for human cloned 5-hydroxytryptamine 1D receptor,,,,,,,
1745,1,B,BAO_0000357,,5105,Binding affinity for human cloned 5-hydroxytryptamine 1D receptor,,,,,,,
1746,1,B,BAO_0000357,,14499,Measured as -log Ka on 5-hydroxytryptamine 1D receptor,,,,,,,
1747,1,B,BAO_0000357,9606.0,15926,Binding activity against human 5-hydroxytryptamine 1D receptor,,,Homo sapiens,,,,
1748,1,B,BAO_0000219,9606.0,4540,Binding affinity to human cloned 5-hydroxytryptamine 1D receptor in CHO cells using [3H]5-HT as radioligand,,,Homo sapiens,,,CHO,
1749,1,B,BAO_0000219,,15779,Binding affinity towards 5-hydroxytryptamine 1D (human cloned receptor) in CHO cells using [3H]-5-HT as radioligand.,,,,,,CHO,
1750,1,B,BAO_0000219,,15779,Binding affinity towards 5-hydroxytryptamine 1D (human cloned receptor) in CHO cells using [3H]5-HT as radioligand.,,,,,,CHO,
1751,1,B,BAO_0000357,,6166,Binding affinity towards cloned human 5-hydroxytryptamine 1D receptor,,,,,,,
1752,1,B,BAO_0000219,,15779,Binding affinity towards human cloned 5-hydroxytryptamine 1D receptor in CHO cells using [3H]5-HT as radioligand.,,,,,,CHO,
1753,1,B,BAO_0000219,,15779,Binding affinity towards human cloned 5-hydroxytryptamine 1D receptor in CHO cells using [3H]-5-HT as radioligand.;ND means no data.,,,,,,CHO,
1754,1,B,BAO_0000219,,17451,Binding constant towards serotonin receptor subtype 5-hydroxytryptamine 1D receptor expressed in HEK 293 cells using [3H]LSD as radioligand,,,,,,HEK293,
1755,1,B,BAO_0000219,,17451,Binding constant towards serotonin receptor subtype 5-hydroxytryptamine 1D receptor expressed in HEK 293 cells using [3H]LSD as radioligand,,,,,,HEK293,
1756,1,B,BAO_0000219,,17451,Binding constant towards serotonin receptor subtype 5-hydroxytryptamine 1D receptor expressed in HEK 293 cells using [3H]LSD as radioligand; Not determined,,,,,,HEK293,
1757,1,B,BAO_0000219,,4199,Compound was evaluated for binding affinity against human cloned 5-hydroxytryptamine 1D receptor in CHO cells using [3H]5-HT as the radioligand,,,,,,CHO,
1758,1,B,BAO_0000357,9606.0,14875,Binding affinity for human 5-hydroxytryptamine 1D receptor,,,Homo sapiens,,,,
1759,1,B,BAO_0000219,,15146,Compound was tested for its binding affinity against human cloned 5-hydroxytryptamine 1D receptor in CHO cells using [3H]5-HT,,,,,,CHO,
1760,1,B,BAO_0000357,,5213,Compound was tested for its binding affinity for human cloned 5-hydroxytryptamine 1D receptor in CHO using [3H]5-HT as a radioligand,,,,,,,
1761,1,B,BAO_0000219,,14818,The compound was tested for its binding affinity towards cloned human 5-hydroxytryptamine 1D receptor in CHO cells using [3H]5-HT.,,,,,,CHO,
