assay_id,assay_tissue,variant_id,src_assay_id,assay_cell_type,chembl_id,assay_type,bao_format,assay_strain,assay_category,confidence_score,doc_id,description,assay_test_type,assay_organism,assay_tax_id,assay_subcellular_fraction
1380,,,,CHO,CHEMBL616452,B,BAO_0000219,,,8,15779,Binding affinity towards 5-hydroxytryptamine 1B receptor (human cloned receptor) in CHO cells using [3H]5-HT as radioligand,,,,
1381,,,,CHO,CHEMBL616453,B,BAO_0000219,,,8,15779,Binding affinity towards 5-hydroxytryptamine 1B receptor (human cloned receptor) in CHO cells using [3H]5-HT as radioligand;ND means no data.,,,,
1382,,,,CHO,CHEMBL616454,B,BAO_0000219,,,8,4199,Compound was evaluated for binding affinity against human cloned 5-hydroxytryptamine 1B receptor in CHO cells using [3H]5-HT as the radioligand,,,,
1383,,,,,CHEMBL616455,B,BAO_0000357,,,9,14875,Binding affinity for human 5-hydroxytryptamine 1B receptor,,Homo sapiens,9606.0,
1384,,,,CHO,CHEMBL616456,B,BAO_0000219,,,8,15146,Compound was tested for its binding affinity against human cloned 5-hydroxytryptamine 1B receptor in CHO cells using [3H]5-HT,,,,
1385,,,,,CHEMBL616457,B,BAO_0000357,,,8,5213,Compound was tested for its binding affinity for human cloned 5-hydroxytryptamine 1B receptor in CHO using [3H]5-HT as a radioligand,,,,
1386,,,,CHO,CHEMBL616458,B,BAO_0000219,,,8,14818,The compound was tested for its binding affinity towards cloned human 5-hydroxytryptamine 1B receptor in CHO cells using [3H]5-HT,,,,
1387,,,,CHO,CHEMBL616459,B,BAO_0000219,,,8,4829,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 1B receptor in CHO cells, using [3H]5-HT as radioligand",,,,
1388,,,,,CHEMBL616460,F,BAO_0000019,,,8,14454,Adenyl cyclase activity was expressed as percent forskolin response against 5-hydroxytryptamine 1B receptor at concentration 1 uM,,,,
1389,,,,,CHEMBL616461,F,BAO_0000019,,,8,14454,Adenyl cyclase activity was expressed as percent forskolin response against 5-hydroxytryptamine 1B receptor at concentration 10 uM,,,,
1390,,,,CHO,CHEMBL616462,F,BAO_0000219,,,8,14875,"Effect of compound on [35S]GTP-gamma-S, radioligand binding CHO cells expressing human 5-hydroxytryptamine 1B receptor",,,,
1391,,,,CHO,CHEMBL616463,F,BAO_0000219,,,8,14875,"Effect of compound on [35S]GTP-gamma-S, radioligand binding in CHO cells expressing human 5-hydroxytryptamine 1B receptor",,,,
1392,,,,,CHEMBL616464,F,BAO_0000019,,,8,15250,"Compound was tested for maximum stimulation of [35S]GTP-gamma-S, binding expressed relative to the maximal effect produced by 5-HT.",,,,
1393,,,,CHO,CHEMBL616465,B,BAO_0000219,,,8,15250,Compound was tested for the displacement of [3H]5-HT binding to cloned 5-hydroxytryptamine 1D receptor stably expressed in CHO cells.,,,,
1394,,,,,CHEMBL832874,B,BAO_0000357,,,8,15086,The compound was tested for binding affinity against 5-hydroxytryptamine 1B receptor,,,,
1395,,,,,CHEMBL616184,F,BAO_0000019,,,8,3025,5-hydroxytryptamine 1B receptor agonist potency determined in rabbit saphenous vein contraction model,,Oryctolagus cuniculus,9986.0,
1396,,,,,CHEMBL616185,B,BAO_0000019,,,8,14998,The vascular 5-hydroxytryptamine 1B receptor affinity was assessed using ring preparations of rabbit saphenous vein (RbSV).,,Oryctolagus cuniculus,9986.0,
1397,,,,,CHEMBL616186,B,BAO_0000019,,,8,14998,"Binding affinity against vascular 5-hydroxytryptamine 1B receptor, measured using ring preparations of rabbit saphenous vein (RbSV)",,Oryctolagus cuniculus,9986.0,
1398,,,,,CHEMBL616187,B,BAO_0000019,,,8,14998,The vascular 5-hydroxytryptamine 1B receptor affinity was assessed using ring preparations of rabbit saphenous vein(RbSV).,,Oryctolagus cuniculus,9986.0,
1399,,,,,CHEMBL616188,B,BAO_0000357,,,8,13969,Binding affinity towards 5-hydroxytryptamine 1B receptor was measured using [3H]5-HT as radioligand,,,,
1400,,,,,CHEMBL873475,B,BAO_0000357,,,9,13392,Binding affinity for 5-hydroxytryptamine 1B receptor,,,,
1401,Striatum,,,,CHEMBL616189,B,BAO_0000019,,,9,3651,Inhibition of [3H]5-HT binding to 5-hydroxytryptamine 1B receptor in rat striatum; Less active,,Rattus norvegicus,10116.0,
1402,,,,,CHEMBL616190,B,BAO_0000357,,,8,10025,Concentration necessary to achieve half maximal inhibition of [125I]- Iodocyanopindolol binding to 5-hydroxytryptamine 1B receptor at 1 uM,,,,
1403,,,,,CHEMBL616191,B,BAO_0000357,,,8,13863,In vitro binding affinity of compound towards 5-hydroxytryptamine 1A receptor was determined using [3H]-8-OH-DPAT as radioligand; range=48-77,,,,
1404,,,,,CHEMBL616192,B,BAO_0000357,,,8,13863,In vitro binding affinity of compound towards 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand; range=63-95,,,,
1405,,,,,CHEMBL616193,B,BAO_0000357,,,8,13863,In vitro binding affinity of compound towards 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand; range=710-980,,,,
1406,,,,,CHEMBL616194,B,BAO_0000357,,,8,13863,In vitro binding affinity of compound towards 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand; range=78-140,,,,
1407,,,,,CHEMBL616195,B,BAO_0000357,,,8,13863,In vitro binding affinity of compound towards 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand; range=85-130,,,,
1408,,,,,CHEMBL616196,B,BAO_0000357,,,8,13863,In vitro binding affinity of compound towards 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand; range=89-280,,,,
1409,Hippocampus,,,,CHEMBL616197,B,BAO_0000249,,,8,4622,In vitro binding affinity towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand in rat hippocampus membrane.,,,,
1410,,,,,CHEMBL616198,B,BAO_0000019,,,8,14911,Binding affinity at 5-hydroxytryptamine 1A (5-HT1A) receptor in rat cerebral cortex using [3H]8-OH-DPAT as radioligand,,,,
1411,Hippocampus,,,,CHEMBL616199,B,BAO_0000221,,,8,12678,In vitro binding affinity to 5-hydroxytryptamine 1A receptor using [125I](R)-(+)-trans-8-OH-PIPAT as radioligand in rat hippocampal homogenate,,,,
1412,Hippocampus,,,,CHEMBL616200,B,BAO_0000221,,,8,12678,In vitro binding affinity to 5-hydroxytryptamine 1A receptor in rat hippocampal homogenate by [125I](R)-(+)-trans-8-OH-PIPAT displacement.,,,,
1413,Hippocampus,,,,CHEMBL616201,B,BAO_0000221,,,8,14235,In vitro binding affinity to rat hippocampal 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand,,,,
1414,Hippocampus,,,,CHEMBL616202,B,BAO_0000221,,,8,14949,In vitro binding affinity towards 5-hydroxytryptamine 1A r receptor by the displacement of [3H]8-OH-DPAT radioligand in rat hippocampal homogenates,,,,
1415,Hippocampus,,,,CHEMBL616203,B,BAO_0000221,,,8,14949,In vitro binding affinity towards 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT radioligand in rat hippocampal homogenates,,,,
1416,Hippocampus,,,,CHEMBL616204,B,BAO_0000221,,,8,14949,In vitro binding affinity towards 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT radioligand in rat hippocampal homogenates; ND=not determined,,,,
1417,Hippocampus,,,,CHEMBL616205,B,BAO_0000221,,,8,14949,In vitro binding affinity towards 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT radioligand in rat hippocampal homogenates; Not determined,,,,
1418,Hippocampus,,,,CHEMBL616206,B,BAO_0000221,,,8,14949,In vitro binding affinity towards 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT radioligand in rat hippocampal homogenates; not determined,,,,
1419,,,,,CHEMBL616207,B,BAO_0000249,,,8,16118,In vitro binding affinity towards 5-hydroxytryptamine 1A receptor in rat cerebral cortex membranes,,,,
1420,,,,,CHEMBL616208,B,BAO_0000249,,,8,3268,In vitro binding affinity towards 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand in rat cerebral cortex membranes,,,,
1421,,,,,CHEMBL616209,B,BAO_0000249,,,8,3268,In vitro binding affinity towards 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand in rat cerebral cortex membranes; Inactive,,,,
1422,,,,,CHEMBL616210,B,BAO_0000357,,,8,16117,In vitro binding affinity towards 5-hydroxytryptamine 1A receptor was determined using radioligand [3H]-8-OH-DPAT,,,,
1423,Hippocampus,,,,CHEMBL616211,B,BAO_0000221,,,8,9783,In vitro inhibition of [3H]spiperone binding to 5-hydroxytryptamine 1A receptor from rat hippocampal tissue.,,,,
1424,Hippocampus,,,,CHEMBL616504,B,BAO_0000221,,,8,9783,In vitro inhibition of [3H]spiperone binding to 5-hydroxytryptamine 1A receptor from rat hippocampal tissue; NT=Not tested,,,,
1425,Hippocampus,,,,CHEMBL616505,B,BAO_0000221,,,9,14356,Displacement of [3H]8-OH-DPAT from rat hippocampal 5-hydroxytryptamine 1A receptor,,Rattus norvegicus,10116.0,
1426,,,,,CHEMBL616506,F,BAO_0000019,,,8,15740,Inhibition constant of 50 uM forskolin-stimulated cAMP accumulation against 5-hydroxytryptamine 1A receptor,,,,
1427,Hippocampus,,,,CHEMBL872107,B,BAO_0000221,,,8,12306,Inhibition of binding of [125I]8-OH-PIPAT ligand to 5-hydroxytryptamine 1A receptor of rat hippocampal homogenates,,,,
1428,Hippocampus,,,,CHEMBL616507,B,BAO_0000221,,,9,13348,Displacement of [3H]5-HT from rat hippocampal 5-hydroxytryptamine 1A receptor with 10e-6 M ketanserin,,Rattus norvegicus,10116.0,
1429,,,,,CHEMBL616303,B,BAO_0000249,,,8,10394,Inhibitory activity against 5-hydroxytryptamine 1A receptor in rat cortical membranes using [3H]8-OH-DPAT as a radioligand,,,,
1430,Hippocampus,,,,CHEMBL616304,B,BAO_0000221,,,8,15260,Inhibitory activity against 5-hydroxytryptamine 1A receptor of rat hippocampal tissue,,,,
1431,Hippocampus,,,,CHEMBL616305,B,BAO_0000221,,,8,10046,Inhibitory activity against 5-hydroxytryptamine 1A receptor of rat hippocampal tissue using [3H]OH-DPAT as radioligand.,,,,
1432,Hippocampus,,,,CHEMBL616306,F,BAO_0000221,,,8,15260,Antagonist activity against rat hippocampal tissue 5-hydroxytryptamine 1A receptor,,,,
1433,,,,,CHEMBL616307,B,BAO_0000357,,,8,12851,Inhibitory affinity constant against 5-hydroxytryptamine 1A receptor,,,,
1434,Hippocampus,,,,CHEMBL881829,B,BAO_0000221,,,9,2148,Displacement of [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat brain hippocampus,,Rattus norvegicus,10116.0,
1435,,,,,CHEMBL616308,B,BAO_0000357,,,8,13134,Affinity against the 5-hydroxytryptamine receptor 1A using [3H]WB-4101.,,,,
1436,,,,,CHEMBL616309,B,BAO_0000019,,,8,12462,Tested for affinity against 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT in homogenized rat brain,,,,
1437,,,,,CHEMBL616310,B,BAO_0000019,,,8,12462,Tested for affinity against 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT in homogenized rat brain tissue,,,,
1438,,,,CHO,CHEMBL616311,B,BAO_0000219,,,8,12462,Tested for affinity against 5-hydroxytryptamine 1A receptors using [3H]8-OH-DPAT in homogenized rat cloned CHO cells,,,,
1439,,,,,CHEMBL616312,B,BAO_0000357,,,8,11933,Tested for binding affinity against 5-hydroxytryptamine 1A receptor from rat frontal cortical regions using [3H]8-OH-DPAT as radioligand,,,,
1440,,,,,CHEMBL616313,B,BAO_0000357,,,8,11933,Tested for binding affinity against 5-hydroxytryptamine 1A receptor from rat frontal cortical regions using [3H]8-OH-DPAT as radioligand; ND is Not Determined,,,,
1441,Hippocampus,,,,CHEMBL616314,B,BAO_0000221,,,9,403,Displacement of [3H]8-OH-DPAT from rat hippocampal 5-hydroxytryptamine 1A receptor,,Rattus norvegicus,10116.0,
1442,Hippocampus,,,,CHEMBL616315,B,BAO_0000221,,,8,15538,Tested for binding affinity by measuring displacement of [3H]8-OH-DPAT from rat serotonin 5-hydroxytryptamine 1A receptor in rat hippocampus,,,,
1443,Hippocampus,,,,CHEMBL616567,B,BAO_0000221,,,8,15538,Tested for binding affinity by measuring displacement of [3H]8-OH-DPAT from rat serotonin 5-hydroxytryptamine 1A receptor in rat hippocampus; NA means Not Active,,,,
1444,Hippocampus,,,,CHEMBL616568,B,BAO_0000221,,,8,15538,Tested for binding affinity by measuring displacement of [3H]-8-OH-DPAT from rat serotonin 5-hydroxytryptamine 1A receptor in rat hippocampus; ND means Not Determined,,,,
1445,,,,,CHEMBL616569,B,BAO_0000019,,,8,12464,Binding affinity to displace [3H]2-(di-N-propylamino)-8-hydroxy-tetralin from 5-hydroxytryptamine 1A (5-HT1A) receptor in rat frontal cortex homogenates,,,,
1446,,,,,CHEMBL616570,B,BAO_0000357,,,8,1455,Binding affinity to 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT radioligand assay.,,,,
1447,,,,,CHEMBL616571,B,BAO_0000357,,,8,12652,Tested for the binding affinity against the site labelled by the 5-hydroxytryptamine 1A receptor agonist [3H]- 8-OH-DPAT,,,,
1448,Hippocampus,,,,CHEMBL616572,B,BAO_0000221,,,8,12639,Tested for the inhibitory activity against 5-hydroxytryptamine 1A receptor in rat hippocampal,,,,
1449,,,,,CHEMBL616573,B,BAO_0000249,,,8,13949,Tested in vitro for binding affinity by measuring its ability to inhibit [3H]8-OH-DPAT binding at 5-hydroxytryptamine 1A receptor in rat cerebral cortex membranes.,,,,
1450,,,,,CHEMBL616574,B,BAO_0000357,,,9,12463,Tested in vitro for receptor binding affinity against 5-hydroxytryptamine 1A receptor using radioligand [3H]8-OH-DPAT,,Rattus norvegicus,10116.0,
1451,Hippocampus,,,,CHEMBL616575,B,BAO_0000221,,,8,14829,The binding affinity by measuring its ability to displace [3H]8-OH-DPAT radioligand in 5-hydroxytryptamine 1A receptor on rat hippocampal preparation,,,,
1452,Hippocampus,,,,CHEMBL872108,B,BAO_0000221,,,8,14829,The binding affinity by measuring its ability to displace [3H]8-OH-DPAT radioligand in 5-hydroxytryptamine 1A receptor on rat hippocampal preparation; ND=not determined,,,,
1453,,,,,CHEMBL616576,B,BAO_0000357,,,8,12092,The binding affinity was measured on 5-hydroxytryptamine 1A receptor using [3H]- 8-OH-DPAT as radioligand.,,,,
1454,,,,,CHEMBL616577,B,BAO_0000249,,,8,403,The compound was evaluated for binding affinity against 5-hydroxytryptamine 1A receptor in rat hippocampal membranes using [3H]8-OH-DPAT as radioligand in the presence of 1 mM of MnCl2,,,,
1455,,,,,CHEMBL616578,B,BAO_0000249,,,8,403,The compound was evaluated for binding affinity against 5-hydroxytryptamine 1A receptor in rat hippocampal membranes using [3H]8-OH-DPAT as radioligand in the presence of 3*10e-5 M GTP gamma S,,,,
1456,,,,,CHEMBL616579,B,BAO_0000357,,,8,3967,Binding affinity at 5-hydroxytryptamine 1A receptor from striata of wistar rats by [3H]- 8-OH -DPAT displacement.,,,,
1457,,,,,CHEMBL616580,B,BAO_0000019,,,9,12771,Binding affinity towards 5-hydroxytryptamine 1A receptor of rat brain synaptosomal preparations,,Rattus norvegicus,10116.0,
1458,,,,,CHEMBL616581,B,BAO_0000019,,,8,15086,The compound was tested binding affinity against 5-hydroxytryptamine 1A receptor from rat brain using [3H]8-OH-DPAT as radioligand at 10e-6 M.,,,,
1459,Hippocampus,,,,CHEMBL616582,B,BAO_0000221,,,8,14909,The compound was tested for binding affinity on [3H]8-OH-DPAT as specific ligand on 5-hydroxytryptamine 1A receptor in rat hippocampus,,,,
1460,Hippocampus,,,,CHEMBL616583,B,BAO_0000221,,,8,14949,The compound was tested for binding affinity on [3H]8-OH-DPAT as specific ligand on 5-hydroxytryptamine 1A receptor in rat hippocampus,,,,
1461,Hippocampus,,,,CHEMBL616584,B,BAO_0000221,,,9,2309,Binding affinity against 5-hydroxytryptamine 1A receptor of rat hippocampus using [3H]8-OH-DPAT,,Rattus norvegicus,10116.0,
1462,,,,,CHEMBL616585,B,BAO_0000357,,,8,4170,Binding affinity towards 5-hydroxytryptamine 1A receptor,,,,
1463,Hippocampus,,,,CHEMBL616586,B,BAO_0000221,,,9,11642,Binding affinity towards 5-hydroxytryptamine 1A receptor by displacing [3H]WB-4101 from rat hippocampus,,Rattus norvegicus,10116.0,
1464,Hippocampus,,,,CHEMBL616587,B,BAO_0000221,,,8,11642,The compound was tested for its binding affinity towards 5-hydroxytryptamine 1A receptor by displacing [3H]WB-4101 radioligand in rat hippocampus,,,,
1465,Hippocampus,,,,CHEMBL616588,B,BAO_0000221,,,8,12953,The compound was tested for their binding affinity towards 5-hydroxytryptamine 1A receptor from rat hippocampus using [3H]-8-OH-DPAT as radioligand,,,,
1466,Hippocampus,,,,CHEMBL616589,B,BAO_0000221,,,8,12953,The compound was tested for their binding affinity towards 5-hydroxytryptamine 1A receptor from rat hippocampus using [3H]8-OH-DPAT as radioligand.,,,,
1467,Hippocampus,,,,CHEMBL616590,B,BAO_0000221,,,8,12953,Binding affinity for 5-hydroxytryptamine 1A receptor from rat hippocampus using [3H]8-OH-DPAT as radioligand,,,,
1468,,,,CHO,CHEMBL616591,B,BAO_0000219,,,8,12903,"In vitro binding affinity against cloned mammalian 5-hydroxytryptamine 1A receptor expressed in CHO cells, by using [3H]8-OH-DPAT as radioligand.",,,,
1469,,,,,CHEMBL616592,B,BAO_0000357,,,8,12536,Displacement of the radioligand [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor,,,,
1470,,,,,CHEMBL616593,B,BAO_0000357,,,8,10058,The inhibition activity of 5-HT1A at 1 uM,,,,
1471,,,,CHO-K1,CHEMBL616594,B,BAO_0000219,,,8,12902,"Binding affinity against 5-hydroxytryptamine 1A receptor from CHO-K1 cells, using [3H]8-OH-DPAT as the radioligand.",,,,
1472,,,,,CHEMBL616595,B,BAO_0000249,,,8,14057,Binding affinities against 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand in rat cerebral cortex membrane,,,,
1473,,,,,CHEMBL616596,B,BAO_0000357,,,8,11296,Compound was evaluated for its ability to displace the protonated form of [3H]8-hydroxy-2-(di-n-propylamino)tetralin binding from labeled 5-HT 1A receptor site.,,,,
1474,Hippocampus,,,,CHEMBL616597,B,BAO_0000221,,,8,11296,Compound was evaluated for its ability to displace the protonated form of [3H]8-hydroxy-2-(di-n-propylamino)tetralin binding from labeled 5-hydroxytryptamine 1A receptor site in rat brain hippocampus,,,,
1475,Hippocampus,,,,CHEMBL616598,B,BAO_0000221,,,8,11296,Ability to displace the protonated form of [3H]8-hydroxy-2-(di-n-propylamino)tetralin binding from labeled 5-hydroxytryptamine 1A receptor site in rat brain hippocampus,,,,
1476,,,,,CHEMBL616599,F,BAO_0000249,,,9,16616,Antagonist activity to stimulate binding of [35S]-GTP-gamma S binding to 5-hydroxytryptamine 1A receptor in isolated rat hippocampal membranes,,Rattus norvegicus,10116.0,Membranes
1477,Hippocampus,,,,CHEMBL616600,F,BAO_0000249,,,9,16616,"Inhibition of (+)-8-OH-DPAT stimulated [35S]GTP-gamma-S, binding in rat hippocampal membranes",,Rattus norvegicus,10116.0,Membranes
1478,,,,,CHEMBL616601,B,BAO_0000019,,,8,16567,Binding affinity against 5-hydroxytryptamine 1A receptor by displacing [3H]8-OH-DPAT radioligand in rat cortex membrane;ND is defined as not -determined.,,,,
1479,,,,,CHEMBL616602,B,BAO_0000019,,,8,16567,Binding affinity against 5-hydroxytryptamine 1A receptor by displacing [3H]8-OH-DPAT radioligand in rat cortex membrane;ND is defined as not defined.,,,,
1480,,,,,CHEMBL616603,B,BAO_0000019,,,8,16567,Binding affinity against 5-hydroxytryptamine 1A receptor by displacing [3H]8-OH-DPAT radioligand in rat cortex membrane;ND is defined as not determined.,,,,
1481,,,,,CHEMBL616604,B,BAO_0000019,,,8,16567,Binding affinity against 5-hydroxytryptamine 1A receptor by displacing [3H]8-OH-DPAT radioligand in rat cortex membrane;ND means not determined.,,,,
1482,,,,,CHEMBL616316,B,BAO_0000249,,,8,17136,Binding affinity towards 5-hydroxytryptamine 1A receptor was determined in rat cortex membranes using [3H]8-OH-DPAT as radioligand; No data,,,,
1483,,,,,CHEMBL616317,B,BAO_0000249,,,8,17136,Binding affinity towards 5-hydroxytryptamine 1A receptor was determined in rat cortex membranes using [3H]8-OH-DPAT as radioligand; Not determined,,,,
1484,,,,,CHEMBL616318,B,BAO_0000019,,,9,16616,Binding affinity towards 5-hydroxytryptamine 1A receptor in rat frontal cortex homogenates; ND means No data,,Rattus norvegicus,10116.0,
1485,Hippocampus,,,,CHEMBL616319,B,BAO_0000221,,,8,17331,Binding affinity against 5-hydroxytryptamine 1A receptor by displacement of [3H]8-OH-DPAT from rat hippocampus mambranes,,,,
1486,Hippocampus,,,,CHEMBL616320,B,BAO_0000221,,,8,17331,Binding affinity against 5-hydroxytryptamine 1A receptor by displacement of [3H]8-OH-DPAT from rat hippocampus mambranes; Not tested,,,,
1487,Hippocampus,,,,CHEMBL616321,B,BAO_0000221,,,9,17167,Binding affinity for rat hippocampus 5-hydroxytryptamine 1A receptor by inhibition of [3H]8-OH-DPAT binding; Not tested,,Rattus norvegicus,10116.0,
