td,ss_tss,ss_tp,vrnt_d,cll_d,b_frmt,crtd_b,cnfdnc_scr,rltnshp_tp,tss_d,src_d,ss_strn,ss_cll_tp,ss_tst_tp,chmbl_d,ss_ctgr,ss_d,ss_sbclllr_frctn,src_ss_d,dscrptn,dc_d,ss_rgnsm,ss_tx_d
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,In vivo,CHEMBL621880,,8314,,,"Tested for the plasma clearance in Dawley rat at a dose of 1 mg/kg intravenous, 2 mg/kg orally",5328,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL621881,,8315,,,The clearance rate in mature male rat at a intravenous dose of 3 mg/kg,5160,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL621882,,8316,,,Total body clearance was evaluated for the compound after i.v. administration at a dose of 5 mg/kg was measured in rats,17582,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL875283,,8317,,,Total clearance at 1 mg/kg was determined in rat,17651,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL621883,,8318,,,Total clearance at 10 mg/kg was determined in rat,17651,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL621884,,8319,,,Clearance in rat,6596,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL621885,,8320,,,Plasma clearance rate determined in rats,4796,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL621886,,8321,,,Clearance of compound in rat was evaluated,6850,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,In vivo,CHEMBL621887,,8322,,,Plasma concentration in rats after 7 hr at 30mg/kg oral dose,5932,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL621888,,8323,,,Pharmacokinetic property (blood clearance) in rat,3371,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL621889,,8324,,,Plasma clearance in rat,2083,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL621890,,8325,,,Plasma clearance in rats,4942,Rattus norvegicus,10116.0
50597,Liver,A,,,BAO_0000218,Intermediate,1,N,2107.0,1,,,In vitro,CHEMBL621891,,8326,Microsomes,,Intrinsic clearance of compound against NADPH-fortified rat liver microsomes,6838,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL621892,,8327,,,Clearance in Dawley rat,5353,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL621893,,8328,,,Clearance rat,6641,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL621894,,8329,,,Clearance rat (dosed at 0.5 mpk IV and 2.0 mpk po.),6641,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL621895,,8330,,,Clearance rat; Not determined,6641,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL875284,,8331,,,Clearance rate was determined in rat at a dose of 1 mpk i.v.,6444,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL618699,,8332,,,Clearance rate was determined in rat at a dose of 1 mpk i.v.; ND means not determined,6444,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL618700,,8333,,,Clearance rate was determined in rat at a dose of 1 mpk i.v.; ND=not determined,6444,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL618701,,8334,,,Clearance was determined by iv administration (1.5 mg/kg) in fasted male Sprague-Dawley rats,6211,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,In vivo,CHEMBL876600,,8335,,,"Clearance in plasma calculated from Time-Course plasma concentrations in rats at a dose of 2.5 mg/kg, iv",12873,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL618702,,8336,,,Clearance of compound in rat after 1 mg/kg i.v. administration,6570,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL618703,,8337,,,Compound was evaluated for Hepatic clearance in rat,3341,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL618704,,8338,,,In vivo clearance after 5 mg/kg dose,4891,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,In vivo,CHEMBL618705,,8339,,,Compound was tested for plasma clearance in rats,1094,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL618706,,8340,,,Hepatic clearance after intravenous administration was evaluated in rat,2938,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL618707,,8341,,,Lower clearance in rat (i.v.) at 0.5 mpk,17853,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,In vivo,CHEMBL618708,,8342,,,Pharmacokinetic parameter expressed as plasma clearance in rat,6049,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL618709,,8343,,,Pharmacokinetic property (Clp) in rat,5789,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL618710,,8344,,,Plasma clearance in Sprague-Dawley rats,4514,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL618711,,8345,,,Plasma clearance (Clp) in rat,6448,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL618712,,8346,,,Plasma clearance for the compound was measured in rat after an iv dose of 1 mg/kg,6062,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL618713,,8347,,,Plasma clearance in fasted male Sprague dawely rats on administration of 0.5 mg/Kg i.v. of the compound,5710,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL618714,,8348,,,Plasma clearance after intravenous administration of 1 mg/kg in rat,4709,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL618715,,8349,,,Plasma clearance in rat after 5 mg/kg by oral and 1 mg/kg by intravenous administration,4521,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL618716,,8350,,,Plasma clearance in rat was determined,1742,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL876601,,8351,,,Plasma clearance measured in rat,6057,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL618717,,8352,,,Plasma clearance was calculated in rat,6057,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL618718,,8353,,,Plasma clearance in rat,5145,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL618719,,8354,,,Plasma clearance in rat,5833,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL618720,,8355,,,Plasma clearance in rat,6453,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL618721,,8356,,,Plasma clearance in rat,6640,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL621477,,8357,,,Plasma clearance in rats,6305,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL621478,,8358,,,Plasma clearance in rat,6642,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL621479,,8359,,,Plasma clearance was evaluated in rat,5472,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL621480,,8360,,,Plasma clearance was evaluated in rat; Not tested,5472,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL621481,,8361,,,Plasma clearance rate was determined for the compound in rat,5144,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL621482,,8362,,,"Plasma clearance rate was determined in rats at 10mg/kg, p.o. dose; n/a: not applicable",6685,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL621483,,8363,,,"Plasma clearance rate was determined in rats at 20 mg/kg, i.p. dose; n/a: not applicable",6685,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL621484,,8364,,,"Plasma clearance rate was determined in rats at 2 mg/kg, i.v. dose",6685,Rattus norvegicus,10116.0
50597,Heart,A,,,BAO_0000218,Intermediate,1,N,948.0,1,,,In vivo,CHEMBL621485,,8365,,,Biodistribution of [123I]-label in rat heart was reported at 24 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Heart,A,,,BAO_0000218,Intermediate,1,N,948.0,1,,,In vivo,CHEMBL621486,,8366,,,Biodistribution of [123I]-label in rat heart was reported at 4 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Intestine,A,,,BAO_0000218,Intermediate,1,N,160.0,1,,,In vivo,CHEMBL621487,,8367,,,Biodistribution of [123I]-label in rat intestine was reported at 0.33 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Intestine,A,,,BAO_0000218,Intermediate,1,N,160.0,1,,,In vivo,CHEMBL621488,,8368,,,Biodistribution of [123I]-label in rat intestine was reported at 1 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Intestine,A,,,BAO_0000218,Intermediate,1,N,160.0,1,,,In vivo,CHEMBL621489,,8369,,,Biodistribution of [123I]-label in rat intestine was reported at 2 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Intestine,A,,,BAO_0000218,Intermediate,1,N,160.0,1,,,In vivo,CHEMBL621490,,8370,,,Biodistribution of [123I]-label in rat intestine was reported at 24 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Intestine,A,,,BAO_0000218,Intermediate,1,N,160.0,1,,,In vivo,CHEMBL621491,,8371,,,Biodistribution of [123I]-label in rat intestine was reported at 4 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Kidney,A,,,BAO_0000218,Intermediate,1,N,2113.0,1,,,In vivo,CHEMBL621492,,8372,,,Biodistribution of [123I]-label in rat kidneys was reported at 0.33 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Kidney,A,,,BAO_0000218,Intermediate,1,N,2113.0,1,,,In vivo,CHEMBL621493,,8373,,,Biodistribution of [123I]-label in rat kidneys was reported at 1 h post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Kidney,A,,,BAO_0000218,Intermediate,1,N,2113.0,1,,,In vivo,CHEMBL621494,,8374,,,Biodistribution of [123I]-label in rat kidneys was reported at 2 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Kidney,A,,,BAO_0000218,Intermediate,1,N,2113.0,1,,,In vivo,CHEMBL621495,,8375,,,Biodistribution of [123I]-label in rat kidneys was reported at 24 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Kidney,A,,,BAO_0000218,Intermediate,1,N,2113.0,1,,,In vivo,CHEMBL621496,,8376,,,Biodistribution of [123I]-label in rat kidneys was reported at 4 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Liver,A,,,BAO_0000218,Intermediate,1,N,2107.0,1,,,In vivo,CHEMBL621497,,8377,,,Biodistribution of [123I]-label in rat liver was reported at 0.33 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Liver,A,,,BAO_0000218,Intermediate,1,N,2107.0,1,,,In vivo,CHEMBL621498,,8378,,,Biodistribution of [123I]-label in rat liver was reported at 1 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Liver,A,,,BAO_0000218,Intermediate,1,N,2107.0,1,,,In vivo,CHEMBL621499,,8379,,,Biodistribution of [123I]-label in rat liver was reported at 2 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Liver,A,,,BAO_0000218,Intermediate,1,N,2107.0,1,,,In vivo,CHEMBL618634,,8380,,,Biodistribution of [123I]-label in rat liver was reported at 24 h post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Liver,A,,,BAO_0000218,Intermediate,1,N,2107.0,1,,,In vivo,CHEMBL618635,,8381,,,Biodistribution of [123I]-label in rat liver was reported at 4 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Lung,A,,,BAO_0000218,Intermediate,1,N,2048.0,1,,,In vivo,CHEMBL618636,,8382,,,Biodistribution of [123I]-label in rat lung was reported at 0.33 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Lung,A,,,BAO_0000218,Intermediate,1,N,2048.0,1,,,In vivo,CHEMBL619737,,8383,,,Biodistribution of [123I]-label in rat lung was reported at 1 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Lung,A,,,BAO_0000218,Intermediate,1,N,2048.0,1,,,In vivo,CHEMBL619738,,8384,,,Biodistribution of [123I]-label in rat lung was reported at 2 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Lung,A,,,BAO_0000218,Intermediate,1,N,2048.0,1,,,In vivo,CHEMBL624329,,8385,,,Biodistribution of [123I]-label in rat lung was reported at 24 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Lung,A,,,BAO_0000218,Intermediate,1,N,2048.0,1,,,In vivo,CHEMBL624330,,8386,,,Biodistribution of [123I]-label in rat lung was reported at 4 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Muscle tissue,A,,,BAO_0000218,Intermediate,1,N,2385.0,1,,,In vivo,CHEMBL624331,,8387,,,Biodistribution of [123I]-label in rat muscle was reported at 0.33 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Muscle tissue,A,,,BAO_0000218,Intermediate,1,N,2385.0,1,,,In vivo,CHEMBL624332,,8388,,,Biodistribution of [123I]-label in rat muscle was reported at 1 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Muscle tissue,A,,,BAO_0000218,Intermediate,1,N,2385.0,1,,,In vivo,CHEMBL624333,,8389,,,Biodistribution of [123I]-label in rat muscle was reported at 2 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Muscle tissue,A,,,BAO_0000218,Intermediate,1,N,2385.0,1,,,In vivo,CHEMBL624334,,8390,,,Biodistribution of [123I]-label in rat muscle was reported at 24 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Muscle tissue,A,,,BAO_0000218,Intermediate,1,N,2385.0,1,,,In vivo,CHEMBL624335,,8391,,,Biodistribution of [123I]-label in rat muscle was reported at 4 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Spleen,A,,,BAO_0000218,Intermediate,1,N,2106.0,1,,,In vivo,CHEMBL620016,,8392,,,Biodistribution of [123I]-label in rat spleen was reported at 0.33 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Spleen,A,,,BAO_0000218,Intermediate,1,N,2106.0,1,,,In vivo,CHEMBL620169,,8393,,,Biodistribution of [123I]-label in rat spleen was reported at 1 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Spleen,A,,,BAO_0000218,Intermediate,1,N,2106.0,1,,,In vivo,CHEMBL620170,,8394,,,Biodistribution of [123I]-label in rat spleen was reported at 2 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Spleen,A,,,BAO_0000218,Intermediate,1,N,2106.0,1,,,In vivo,CHEMBL620171,,8395,,,Biodistribution of [123I]-label in rat spleen was reported at 24 h post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Spleen,A,,,BAO_0000218,Intermediate,1,N,2106.0,1,,,In vivo,CHEMBL620172,,8396,,,Biodistribution of [123I]-label in rat spleen was reported at 4 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Stomach,A,,,BAO_0000218,Intermediate,1,N,945.0,1,,,In vivo,CHEMBL620173,,8397,,,Biodistribution of [123I]-label in rat stomach was reported at 0.33 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Stomach,A,,,BAO_0000218,Intermediate,1,N,945.0,1,,,In vivo,CHEMBL620174,,8398,,,Biodistribution of [123I]-label in rat stomach was reported at 1 h post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Stomach,A,,,BAO_0000218,Intermediate,1,N,945.0,1,,,In vivo,CHEMBL620175,,8399,,,Biodistribution of [123I]-label in rat stomach was reported at 2 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Stomach,A,,,BAO_0000218,Intermediate,1,N,945.0,1,,,In vivo,CHEMBL620176,,8400,,,Biodistribution of [123I]-label in rat stomach was reported at 24 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Stomach,A,,,BAO_0000218,Intermediate,1,N,945.0,1,,,In vivo,CHEMBL620177,,8401,,,Biodistribution of [123I]-label in rat stomach was reported at 4 hr post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Cerebellum,A,,,BAO_0000218,Intermediate,1,N,2037.0,1,,,,CHEMBL620178,,8402,,,Distribution of [123I]-label in rat brain (cerebellum) was reported at 20 min post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,Cerebellum,A,,,BAO_0000218,Intermediate,1,N,2037.0,1,,,,CHEMBL620179,,8403,,,Distribution of [123I]-label in rat brain (cerebellum) was reported at 60 min post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL620180,,8404,,,Distribution of [123I]-label in rat brain (diencephalon) was reported at 20 min post injection. Value shown is %ID/g of tissue,13950,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL620181,,8405,,,Volume of distribution of compound in rat after 1 mg/kg i.v. administration,6570,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL620182,,8406,,,Volume of distribution of compound in rats after intravenous administration,6571,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL620183,,8407,,,Volume of distribution in rat,6453,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL620184,,8408,,,Volume of distribution was determined in rat at a dose of 1 mpk i.v.,6444,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL620185,,8409,,,Volume of distribution was determined in rat at a dose of 1 mpk i.v.; ND means not determined,6444,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL620186,,8410,,,Volume of distribution was determined in rat at a dose of 1 mpk i.v.; ND=not determined,6444,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL620187,,8411,,,Volume of distribution was determined in Dawley rat,5353,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL620188,,8412,,,Volume of distribution was reported after oral administration at a dose of 2 mg/kg in Sprague-Dawley rat,5334,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,In vivo,CHEMBL620189,,8413,,,Volume of distribution was reported in Sprague-Dawley rat,5334,Rattus norvegicus,10116.0
