rating,release_year,description,rental_duration,title,film_id,length,language_id,rental_rate,original_language_id,replacement_cost
PG,2006,A Brilliant Display of a Composer And a Cat who must Succumb a A Shark in Ancient India,4,TRAMP OTHERS,906,171,1,0.99,,27.99
PG-13,2006,A Touching Reflection of a Man And a Monkey who must Pursue a Womanizer in A MySQL Convention,4,TRANSLATION SUMMER,907,168,1,0.99,,10.99
G,2006,A Unbelieveable Story of a Boy And a Mad Cow who must Challenge a Database Administrator in The Sahara Desert,3,TRAP GUYS,908,110,1,4.99,,11.99
PG-13,2006,A Emotional Saga of a Car And a Madman who must Discover a Pioneer in California,3,TREASURE COMMAND,909,102,1,0.99,,28.99
PG,2006,A Boring Story of a Teacher And a Student who must Outgun a Cat in An Abandoned Mine Shaft,3,TREATMENT JEKYLL,910,87,1,0.99,,19.99
PG-13,2006,A Fanciful Character Study of a Lumberjack And a Car who must Discover a Cat in An Abandoned Amusement Park,7,TRIP NEWTON,911,64,1,4.99,,14.99
PG,2006,A Astounding Panorama of a Husband And a Sumo Wrestler who must Pursue a Boat in Ancient India,3,TROJAN TOMORROW,912,52,1,2.99,,9.99
R,2006,A Fanciful Drama of a Monkey And a Feminist who must Sink a Man in Berlin,3,TROOPERS METAL,913,115,1,0.99,,20.99
PG,2006,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,6,TROUBLE DATE,914,61,1,2.99,,13.99
G,2006,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,7,TRUMAN CRAZY,915,92,1,4.99,,9.99
G,2006,A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans,3,TURN STAR,916,80,1,2.99,,10.99
R,2006,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India,3,TUXEDO MILE,917,152,1,2.99,,24.99
PG,2006,A Touching Display of a Frisbee And a Boat who must Kill a Girl in A MySQL Convention,4,TWISTED PIRATES,918,152,1,4.99,,23.99
G,2006,A Emotional Display of a Husband And a A Shark who must Succumb a Madman in A Manhattan Penthouse,3,TYCOON GATHERING,919,82,1,4.99,,17.99
G,2006,A Amazing Character Study of a Robot And a Student who must Chase a Robot in Australia,3,UNBREAKABLE KARATE,920,62,1,0.99,,16.99
PG-13,2006,A Intrepid Yarn of a Explorer And a Pastry Chef who must Pursue a Mad Cow in A U-Boat,7,UNCUT SUICIDES,921,172,1,2.99,,29.99
PG-13,2006,A Unbelieveable Display of a Crocodile And a Feminist who must Overcome a Moose in An Abandoned Amusement Park,7,UNDEFEATED DALMATIONS,922,107,1,4.99,,22.99
R,2006,A Taut Documentary of a Waitress And a Mad Scientist who must Battle a Technical Writer in New Orleans,7,UNFAITHFUL KILL,923,78,1,2.99,,12.99
PG,2006,A Taut Epistle of a Monkey And a Sumo Wrestler who must Vanquish a A Shark in A Baloon Factory,7,UNFORGIVEN ZOOLANDER,924,129,1,0.99,,15.99
R,2006,A Fast-Paced Reflection of a Cat And a Mad Cow who must Fight a Car in The Sahara Desert,3,UNITED PILOT,925,164,1,0.99,,27.99
NC-17,2006,A Amazing Documentary of a Woman And a Astronaut who must Outrace a Teacher in An Abandoned Fun House,5,UNTOUCHABLES SUNRISE,926,120,1,2.99,,11.99
NC-17,2006,A Fanciful Reflection of a Boy And a Butler who must Pursue a Woman in Berlin,6,UPRISING UPTOWN,927,174,1,2.99,,16.99
PG,2006,A Fateful Documentary of a Dog And a Hunter who must Pursue a Teacher in An Abandoned Amusement Park,5,UPTOWN YOUNG,928,84,1,2.99,,16.99
PG-13,2006,A Touching Display of a Explorer And a Lumberjack who must Fight a Forensic Psychologist in A Shark Tank,5,USUAL UNTOUCHABLES,929,128,1,4.99,,21.99
R,2006,A Fanciful Character Study of a Secret Agent And a Mad Scientist who must Reach a Teacher in Australia,4,VACATION BOONDOCK,930,145,1,2.99,,23.99
PG-13,2006,A Thrilling Display of a Husband And a Butler who must Reach a Pastry Chef in California,7,VALENTINE VANISHING,931,48,1,0.99,,9.99
G,2006,A Astounding Documentary of a Astronaut And a Boy who must Outrace a Sumo Wrestler in Berlin,3,VALLEY PACKER,932,73,1,0.99,,21.99
NC-17,2006,A Epic Story of a Lumberjack And a Monkey who must Confront a Pioneer in A MySQL Convention,4,VAMPIRE WHALE,933,126,1,4.99,,11.99
NC-17,2006,A Fast-Paced Saga of a Girl And a Forensic Psychologist who must Redeem a Girl in Nigeria,7,VANILLA DAY,934,122,1,4.99,,20.99
R,2006,A Intrepid Character Study of a Squirrel And a A Shark who must Kill a Lumberjack in California,5,VANISHED GARDEN,935,142,1,0.99,,17.99
NC-17,2006,A Brilliant Reflection of a Man And a Woman who must Conquer a Pioneer in A MySQL Convention,3,VANISHING ROCKY,936,123,1,2.99,,21.99
NC-17,2006,A Action-Packed Character Study of a Astronaut And a Explorer who must Reach a Monkey in A MySQL Convention,7,VARSITY TRIP,937,85,1,2.99,,14.99
R,2006,A Lacklusture Tale of a Pastry Chef And a Technical Writer who must Confront a Crocodile in An Abandoned Amusement Park,3,VELVET TERMINATOR,938,173,1,4.99,,14.99
R,2006,A Unbelieveable Display of a Mad Scientist And a Mad Scientist who must Outgun a Mad Cow in Ancient Japan,4,VERTIGO NORTHWEST,939,90,1,2.99,,17.99
PG-13,2006,A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert,6,VICTORY ACADEMY,940,64,1,0.99,,19.99
NC-17,2006,A Lacklusture Display of a Girl And a Astronaut who must Succumb a Student in Australia,4,VIDEOTAPE ARSENIC,941,145,1,4.99,,10.99
PG-13,2006,A Lacklusture Display of a Butler And a Man who must Sink a Explorer in Soviet Georgia,7,VIETNAM SMOOCHY,942,174,1,0.99,,27.99
PG-13,2006,A Boring Yarn of a Pioneer And a Feminist who must Redeem a Cat in An Abandoned Amusement Park,4,VILLAIN DESPERATE,943,76,1,4.99,,27.99
PG-13,2006,A Awe-Inspiring Documentary of a Robot And a Mad Scientist who must Reach a Database Administrator in A Shark Tank,6,VIRGIN DAISY,944,179,1,4.99,,29.99
R,2006,A Emotional Panorama of a Dentist And a Crocodile who must Meet a Boy in Berlin,5,VIRGINIAN PLUTO,945,164,1,0.99,,22.99
NC-17,2006,A Fateful Tale of a Database Administrator And a Squirrel who must Discover a Student in Soviet Georgia,3,VIRTUAL SPOILERS,946,144,1,4.99,,14.99
PG-13,2006,A Thoughtful Documentary of a Dog And a Man who must Sink a Man in A Shark Tank,5,VISION TORQUE,947,59,1,0.99,,16.99
PG-13,2006,A Amazing Panorama of a Pioneer And a Student who must Overcome a Mad Scientist in A Manhattan Penthouse,6,VOICE PEACH,948,139,1,0.99,,22.99
NC-17,2006,A Awe-Inspiring Yarn of a Hunter And a Feminist who must Challenge a Dentist in The Outback,6,VOLCANO TEXAS,949,157,1,0.99,,27.99
PG,2006,A Boring Tale of a Dog And a Woman who must Meet a Dentist in California,7,VOLUME HOUSE,950,132,1,4.99,,12.99
PG-13,2006,A Epic Tale of a Squirrel And a Hunter who must Conquer a Boy in An Abandoned Mine Shaft,6,VOYAGE LEGALLY,951,78,1,0.99,,28.99
PG,2006,A Intrepid Drama of a Moose And a Boat who must Kill a Explorer in A Manhattan Penthouse,7,WAGON JAWS,952,152,1,2.99,,17.99
PG-13,2006,A Intrepid Epistle of a Woman And a Forensic Psychologist who must Succumb a Astronaut in A Manhattan Penthouse,3,WAIT CIDER,953,112,1,0.99,,9.99
G,2006,A Beautiful Saga of a Feminist And a Composer who must Challenge a Moose in Berlin,7,WAKE JAWS,954,73,1,4.99,,18.99
PG,2006,A Insightful Panorama of a Teacher And a Teacher who must Overcome a Mad Cow in An Abandoned Fun House,7,WALLS ARTIST,955,135,1,4.99,,19.99
PG-13,2006,A Insightful Drama of a A Shark And a Pioneer who must Find a Womanizer in The Outback,7,WANDA CHAMBER,956,107,1,4.99,,23.99
G,2006,A Boring Drama of a Teacher And a Sumo Wrestler who must Challenge a Secret Agent in The Canadian Rockies,7,WAR NOTTING,957,80,1,4.99,,26.99
G,2006,A Action-Packed Display of a Mad Cow And a Astronaut who must Kill a Car in Ancient India,6,WARDROBE PHANTOM,958,178,1,2.99,,19.99
G,2006,A Astounding Yarn of a Pioneer And a Crocodile who must Defeat a A Shark in The Outback,6,WARLOCK WEREWOLF,959,83,1,2.99,,10.99
G,2006,A Taut Reflection of a Teacher And a Database Administrator who must Chase a Madman in The Sahara Desert,5,WARS PLUTO,960,128,1,2.99,,15.99
R,2006,A Awe-Inspiring Reflection of a Cat And a Pioneer who must Escape a Hunter in Ancient China,7,WASH HEAVENLY,961,161,1,4.99,,22.99
PG,2006,A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China,7,WASTELAND DIVINE,962,85,1,2.99,,18.99
PG,2006,A Fast-Paced Yarn of a Dog And a Frisbee who must Conquer a Hunter in Nigeria,5,WATCH TRACY,963,78,1,0.99,,12.99
G,2006,A Unbelieveable Documentary of a Dentist And a Technical Writer who must Build a Womanizer in Nigeria,4,WATERFRONT DELIVERANCE,964,61,1,4.99,,17.99
G,2006,A Emotional Yarn of a Boat And a Crocodile who must Meet a Moose in Soviet Georgia,6,WATERSHIP FRONTIER,965,112,1,0.99,,28.99
PG,2006,A Action-Packed Tale of a Student And a Waitress who must Conquer a Lumberjack in An Abandoned Mine Shaft,3,WEDDING APOLLO,966,70,1,0.99,,14.99
R,2006,A Fast-Paced Documentary of a Car And a Butler who must Find a Frisbee in A Jet Boat,5,WEEKEND PERSONAL,967,134,1,2.99,,26.99
G,2006,A Fanciful Story of a Man And a Sumo Wrestler who must Outrace a Student in A Monastery,6,WEREWOLF LOLA,968,79,1,4.99,,19.99
G,2006,A Intrepid Drama of a Butler And a Lumberjack who must Challenge a Database Administrator in A Manhattan Penthouse,4,WEST LION,969,159,1,4.99,,29.99
NC-17,2006,A Lacklusture Tale of a Butler And a Husband who must Face a Boy in Ancient China,7,WESTWARD SEABISCUIT,970,52,1,0.99,,11.99
PG-13,2006,A Intrepid Story of a Pastry Chef And a Database Administrator who must Kill a Feminist in A MySQL Convention,4,WHALE BIKINI,971,109,1,4.99,,11.99
PG-13,2006,A Intrepid Story of a Dentist And a Hunter who must Confront a Monkey in Ancient Japan,4,WHISPERER GIANT,972,59,1,4.99,,24.99
NC-17,2006,A Awe-Inspiring Epistle of a Teacher And a Feminist who must Confront a Pioneer in Ancient Japan,3,WIFE TURN,973,183,1,4.99,,27.99
R,2006,A Beautiful Story of a Monkey And a Sumo Wrestler who must Conquer a A Shark in A MySQL Convention,4,WILD APOLLO,974,181,1,0.99,,24.99
R,2006,A Brilliant Panorama of a Boat And a Astronaut who must Challenge a Teacher in A Manhattan Penthouse,6,WILLOW TRACY,975,137,1,2.99,,22.99
R,2006,A Touching Saga of a Madman And a Forensic Psychologist who must Build a Sumo Wrestler in An Abandoned Mine Shaft,6,WIND PHANTOM,976,111,1,0.99,,12.99
R,2006,A Astounding Character Study of a Womanizer And a Hunter who must Escape a Robot in A Monastery,3,WINDOW SIDE,977,85,1,2.99,,25.99
R,2006,A Unbelieveable Saga of a Forensic Psychologist And a Student who must Face a Squirrel in The First Manned Space Station,3,WISDOM WORKER,978,98,1,0.99,,12.99
NC-17,2006,A Awe-Inspiring Drama of a Secret Agent And a Hunter who must Fight a Moose in Nigeria,6,WITCHES PANIC,979,100,1,4.99,,10.99
PG,2006,A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention,4,WIZARD COLDBLOODED,980,75,1,4.99,,12.99
NC-17,2006,A Fast-Paced Drama of a Squirrel And a Robot who must Succumb a Technical Writer in A Manhattan Penthouse,7,WOLVES DESIRE,981,55,1,0.99,,13.99
R,2006,A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia,4,WOMEN DORADO,982,126,1,0.99,,23.99
PG,2006,A Unbelieveable Documentary of a Teacher And a Monkey who must Defeat a Explorer in A U-Boat,7,WON DARES,983,105,1,2.99,,18.99
NC-17,2006,A Boring Panorama of a Woman And a Madman who must Overcome a Butler in A U-Boat,3,WONDERFUL DROP,984,126,1,2.99,,20.99
PG,2006,A Awe-Inspiring Character Study of a Waitress And a Car who must Pursue a Mad Scientist in The First Manned Space Station,4,WONDERLAND CHRISTMAS,985,111,1,4.99,,19.99
NC-17,2006,A Brilliant Saga of a Boat And a Mad Scientist who must Meet a Moose in Ancient India,6,WONKA SEA,986,85,1,2.99,,24.99
PG,2006,A Action-Packed Reflection of a Composer And a Mad Scientist who must Face a Pioneer in A MySQL Convention,3,WORDS HUNTER,987,116,1,2.99,,13.99
R,2006,A Action-Packed Yarn of a Secret Agent And a Technical Writer who must Battle a Sumo Wrestler in The First Manned Space Station,7,WORKER TARZAN,988,139,1,2.99,,26.99
R,2006,A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China,4,WORKING MICROCOSMOS,989,74,1,4.99,,22.99
PG-13,2006,A Unbelieveable Tale of a Pioneer And a Astronaut who must Overcome a Robot in An Abandoned Amusement Park,3,WORLD LEATHERNECKS,990,171,1,0.99,,13.99
PG,2006,A Thrilling Drama of a Madman And a Dentist who must Conquer a Boy in The Outback,4,WORST BANGER,991,185,1,2.99,,26.99
NC-17,2006,A Intrepid Reflection of a Technical Writer And a Hunter who must Defeat a Sumo Wrestler in A Monastery,5,WRATH MILE,992,176,1,0.99,,17.99
PG-13,2006,A Emotional Saga of a Crocodile And a Sumo Wrestler who must Discover a Mad Cow in New Orleans,6,WRONG BEHAVIOR,993,178,1,2.99,,10.99
PG-13,2006,A Awe-Inspiring Panorama of a Robot And a Boat who must Overcome a Feminist in A U-Boat,6,WYOMING STORM,994,100,1,4.99,,29.99
R,2006,A Amazing Display of a Robot And a Astronaut who must Fight a Womanizer in Berlin,5,YENTL IDAHO,995,86,1,4.99,,11.99
G,2006,A Unbelieveable Yarn of a Boat And a Database Administrator who must Meet a Boy in The First Manned Space Station,6,YOUNG LANGUAGE,996,183,1,0.99,,9.99
NC-17,2006,A Touching Drama of a Teacher And a Cat who must Challenge a Technical Writer in A U-Boat,4,YOUTH KICK,997,179,1,0.99,,14.99
NC-17,2006,A Fateful Yarn of a Composer And a Man who must Face a Boy in The Canadian Rockies,6,ZHIVAGO CORE,998,105,1,0.99,,10.99
R,2006,A Fateful Reflection of a Waitress And a Boat who must Discover a Sumo Wrestler in Ancient China,5,ZOOLANDER FICTION,999,101,1,2.99,,28.99
NC-17,2006,A Intrepid Panorama of a Mad Scientist And a Boy who must Redeem a Boy in A Monastery,3,ZORRO ARK,1000,50,1,4.99,,18.99
