assays_RELATITY,assays_ASSSUBCELFR,assays_T,assays_CEI,assays_ASSTR,assays_ASSTT,assays_DOI,assays_ASSTIS,assays_ASOR,assays_ASSCA,assays_BFOR,assays_SRASI,assays_Des,assays_CHEI,assays_ASTAI,assays_ASSI,assays_ASST,assays_SI,assays_CUB,assays_ASCTY,assays_VARI,assays_TISI,assays_CONSCO
N,,50597,,,,16434,,Rattus norvegicus,,BAO_0000218,,Radioactivity distribution in pancreas of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min.,CHEMBL622944,10116.0,9386,A,1,Intermediate,,,,1
N,,50597,,,,16435,,Rattus norvegicus,,BAO_0000218,,Radioactivity distribution in pancreas of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,CHEMBL622945,10116.0,9387,A,1,Intermediate,,,,1
N,,50597,,,,16435,,Rattus norvegicus,,BAO_0000218,,Radioactivity distribution in pancreas of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,CHEMBL622946,10116.0,9388,A,1,Intermediate,,,,1
N,,50597,,,,3341,,Rattus norvegicus,,BAO_0000218,,Compound was evaluated for terminal half life in rat,CHEMBL622947,10116.0,9389,A,1,Intermediate,,,,1
N,,50597,,,In vivo,3634,Plasma,Rattus norvegicus,,BAO_0000218,,Compound was evaluated in vivo in rat for the plasma half-life at a iv dose of 3 mg/kg and oral dose of 10 mg/kg and experiment by using concentration vs time curve,CHEMBL622948,10116.0,9390,A,1,Intermediate,,,1969.0,1
N,,50597,,,In vivo,3634,Plasma,Rattus norvegicus,,BAO_0000218,,Compound was evaluated in vivo in rat for the plasma half-life at a oral dose of 20 mg/kg experiment by using concentration vs time curve,CHEMBL622949,10116.0,9391,A,1,Intermediate,,,1969.0,1
N,,50597,,,,4839,,Rattus norvegicus,,BAO_0000218,,Compound was tested for its half life in rat,CHEMBL622950,10116.0,9392,A,1,Intermediate,,,,1
U,,22224,,,In vivo,5005,Plasma,Macaca mulatta,,BAO_0000218,,Compound was tested for its plasma half life in rhesus monkey at a dose of 0.75 mg/kg iv/ 1.5 mg/kg po; ND is not determined.,CHEMBL622951,9544.0,9393,A,1,Intermediate,,,1969.0,0
U,,22224,,,,5005,Plasma,Rattus norvegicus,,BAO_0000366,,Compound was tested for its plasma half life in Sprague Dawley rats,CHEMBL622952,10116.0,9394,A,1,Intermediate,,,1969.0,0
U,,22224,,,,5005,Plasma,Rattus norvegicus,,BAO_0000366,,Compound was tested for its plasma half life in Sprague Dawley rats; ND is not determined,CHEMBL622953,10116.0,9395,A,1,Intermediate,,,1969.0,0
N,,50597,,,,1094,Plasma,Rattus norvegicus,,BAO_0000218,,Compound was tested for plasma half-life period in rat,CHEMBL873818,10116.0,9396,A,1,Intermediate,,,1969.0,1
N,,50597,,,In vivo,5031,,Rattus norvegicus,,BAO_0000218,,Elimination half life after i.v. administration of compound in rats,CHEMBL622954,10116.0,9397,A,1,Intermediate,,,,1
N,,50597,,,In vivo,6518,,Rattus norvegicus,,BAO_0000218,,Elimination half-life after IV dosing at 0.5 mg/kg in rat,CHEMBL622955,10116.0,9398,A,1,Intermediate,,,,1
N,,50597,,,In vivo,6518,,Rattus norvegicus,,BAO_0000218,,Elimination half-life after IV dosing at 1 mg/kg in rat,CHEMBL875229,10116.0,9399,A,1,Intermediate,,,,1
N,,50597,,,In vivo,6518,,Rattus norvegicus,,BAO_0000218,,Elimination half-life after oral administration at a dose of 2 mg/kg in rat,CHEMBL622956,10116.0,9400,A,1,Intermediate,,,,1
N,,50597,,,In vivo,6518,,Rattus norvegicus,,BAO_0000218,,Elimination half-life after oral administration at a dose of 4 mg/kg in rat,CHEMBL622957,10116.0,9401,A,1,Intermediate,,,,1
N,,50597,,,In vivo,5408,Brain,Rattus norvegicus,,BAO_0000218,,Evaluated for half-life after iv administration of 1 mg/kg to male Sprague-Dawley rats in brain; not determined,CHEMBL622958,10116.0,9402,A,1,Intermediate,,,955.0,1
N,,50597,,,In vivo,5408,Plasma,Rattus norvegicus,,BAO_0000218,,Evaluated for half-life after iv administration of 1 mg/kg to male Sprague-Dawley rats in plasma,CHEMBL622959,10116.0,9403,A,1,Intermediate,,,1969.0,1
N,,50597,,,In vivo,5408,Brain,Rattus norvegicus,,BAO_0000218,,Evaluated for half-life after iv administration of 5 mg/kg to male Sprague-Dawley rats in brain,CHEMBL622960,10116.0,9404,A,1,Intermediate,,,955.0,1
N,,50597,,,In vivo,5408,Plasma,Rattus norvegicus,,BAO_0000218,,Evaluated for half-life after iv administration of 5 mg/kg to male Sprague-Dawley rats in plasma,CHEMBL622961,10116.0,9405,A,1,Intermediate,,,1969.0,1
N,,50597,,,In vivo,4687,,Rattus norvegicus,,BAO_0000218,,Evaluated for the half life in rat (in vivo),CHEMBL622962,10116.0,9406,A,1,Intermediate,,,,1
N,,50597,,,,6640,,Rattus norvegicus,,BAO_0000218,,Hafl life in rat,CHEMBL622963,10116.0,9407,A,1,Intermediate,,,,1
N,,50597,,,,6640,,Rattus norvegicus,,BAO_0000218,,Hafl life rat,CHEMBL622964,10116.0,9408,A,1,Intermediate,,,,1
N,,50597,,,,6641,,Rattus norvegicus,,BAO_0000218,,Hafl life rat,CHEMBL622965,10116.0,9409,A,1,Intermediate,,,,1
N,,50597,,,,6640,,Rattus norvegicus,,BAO_0000218,,Hafl life rat; Not determined,CHEMBL622966,10116.0,9410,A,1,Intermediate,,,,1
N,,50597,,,,6641,,Rattus norvegicus,,BAO_0000218,,Hafl life rat; Not determined,CHEMBL622967,10116.0,9411,A,1,Intermediate,,,,1
N,,50597,,,In vivo,17411,Kidney,Rattus norvegicus,,BAO_0000218,,Half life in kidney was determined after intravenous administration to rats (n=4) at dose of 20 mg/kg,CHEMBL622968,10116.0,9412,A,1,Intermediate,,,2113.0,1
N,,50597,,,In vivo,17411,Liver,Rattus norvegicus,,BAO_0000218,,Half life in liver was determined after intravenous administration to rats (n=4) at dose of 20 mg/kg,CHEMBL622969,10116.0,9413,A,1,Intermediate,,,2107.0,1
N,,50597,,,In vivo,17411,Lung,Rattus norvegicus,,BAO_0000218,,Half life in lung was determined after intravenous administration to rats (n=4) at dose of 20 mg/kg,CHEMBL875327,10116.0,9414,A,1,Intermediate,,,2048.0,1
N,,50597,,,In vivo,6570,,Rattus norvegicus,,BAO_0000218,,Half life in rat after 1 mg/kg i.v. administration,CHEMBL628638,10116.0,9415,A,1,Intermediate,,,,1
N,,50597,,,In vivo,6570,,Rattus norvegicus,,BAO_0000218,,Half life in rat after 2 mg/kg peroral administration,CHEMBL628639,10116.0,9416,A,1,Intermediate,,,,1
N,,50597,,,In vivo,17411,,Rattus norvegicus,,BAO_0000218,,Half life in serum was determined after intravenous administration to rats (n=4) at dose of 20 mg/kg,CHEMBL625840,10116.0,9417,A,1,Intermediate,,,,1
N,,50597,,,In vivo,4722,,Rattus norvegicus,,BAO_0000218,,Half life of 10 mg/kg oral dose determined in rats,CHEMBL625841,10116.0,9418,A,1,Intermediate,,,,1
N,,50597,,,In vivo,5978,,Rattus norvegicus,,BAO_0000218,,Half life of compound (10 mg/kg) after iv administration was determined in Sprague-Dawley rat,CHEMBL625842,10116.0,9419,A,1,Intermediate,,,,1
N,,50597,,,In vivo,5978,,Rattus norvegicus,,BAO_0000218,,Half life of compound (19.2 mg/kg) after po administration was determined in Sprague-Dawley rat,CHEMBL625843,10116.0,9420,A,1,Intermediate,,,,1
N,,50597,,,In vivo,5978,,Rattus norvegicus,,BAO_0000218,,Half life of compound (20.73 mg/kg) after po administration was determined in Sprague-Dawley rat,CHEMBL625844,10116.0,9421,A,1,Intermediate,,,,1
N,,50597,,,In vivo,5978,,Rattus norvegicus,,BAO_0000218,,Half life of compound (25 mg/kg) after po administration was determined in Sprague-Dawley rat,CHEMBL873822,10116.0,9422,A,1,Intermediate,,,,1
N,,50597,,,In vivo,5978,,Rattus norvegicus,,BAO_0000218,,Half life of compound (9.83 mg/kg) after iv administration was determined in Sprague-Dawley rat,CHEMBL625845,10116.0,9423,A,1,Intermediate,,,,1
N,,50597,,,In vivo,5978,,Rattus norvegicus,,BAO_0000218,,Half life of compound (9.84 mg/kg) after iv administration was determined in Sprague-Dawley rat,CHEMBL627059,10116.0,9424,A,1,Intermediate,,,,1
N,,50597,,,In vivo,5978,,Rattus norvegicus,,BAO_0000218,,Half life of compound (9.84 mg/kg) after po administration was determined in Sprague-Dawley rat,CHEMBL627060,10116.0,9425,A,1,Intermediate,,,,1
N,,50597,,,In vivo,5978,,Rattus norvegicus,,BAO_0000218,,Half life of compound (9.92 mg/kg) after iv administration was determined in Sprague-Dawley rat,CHEMBL627061,10116.0,9426,A,1,Intermediate,,,,1
N,,50597,,,In vivo,4762,,Rattus norvegicus,,BAO_0000218,,Half life of compound at 5 mg/kg after po administration was determined in rat,CHEMBL627709,10116.0,9427,A,1,Intermediate,,,,1
N,,50597,,,In vivo,5327,,Rattus norvegicus,,BAO_0000218,,Half life of compound determined after intravenous administration to rat,CHEMBL627710,10116.0,9428,A,1,Intermediate,,,,1
N,,50597,,,,4847,,Rattus norvegicus,,BAO_0000218,,Half life of compound was determined in rat,CHEMBL627711,10116.0,9429,A,1,Intermediate,,,,1
N,,50597,,,In vivo,17720,Plasma,Rattus norvegicus,,BAO_0000218,,Half life at a dose of 4 mg/kg in Rat Plasma after iv administration,CHEMBL627712,10116.0,9430,A,1,Intermediate,,,1969.0,1
N,,50597,,,In vivo,4723,,Rattus norvegicus,,BAO_0000218,,Half life determined after 0.3 mg/kg oral administration in potassium oxonate treated rats,CHEMBL627713,10116.0,9431,A,1,Intermediate,,,,1
N,,50597,,,In vivo,4723,,Rattus norvegicus,,BAO_0000218,,Half life determined after 3 mg/kg oral administration in potassium oxonate treated rats,CHEMBL627714,10116.0,9432,A,1,Intermediate,,,,1
U,,22224,,,In vivo,4256,,Macaca fascicularis,,BAO_0000218,,Half life determined after intravenous administration at a dose of 3 mg/kg in cynomolgus monkey,CHEMBL627889,9541.0,9433,A,1,Intermediate,,,,0
U,,22224,,,In vivo,4256,,Rattus norvegicus,,BAO_0000218,,Half life determined in rat by intravenous administration,CHEMBL627890,10116.0,9434,A,1,Intermediate,,,,0
N,,50597,,,In vivo,4722,,Rattus norvegicus,,BAO_0000218,,Half life determined in rats after iv administration,CHEMBL627891,10116.0,9435,A,1,Intermediate,,,,1
N,,50597,,,In vivo,6535,Plasma,Rattus norvegicus,,BAO_0000218,,Half life in rat plasma after administration of 2 mg/kg iv,CHEMBL627892,10116.0,9436,A,1,Intermediate,,,1969.0,1
N,,50597,,,In vivo,6535,Plasma,Rattus norvegicus,,BAO_0000218,,Half life in rat plasma after administration of 2 mg/kg iv,CHEMBL627893,10116.0,9437,A,1,Intermediate,,,1969.0,1
N,,50597,,,,1435,Plasma,Rattus norvegicus,,BAO_0000218,,Half life in rat plasma was determined,CHEMBL627894,10116.0,9438,A,1,Intermediate,,,1969.0,1
N,,50597,,,,1435,Plasma,Rattus norvegicus,,BAO_0000218,,Half life in rat plasma was determined; NA means not applicable,CHEMBL627895,10116.0,9439,A,1,Intermediate,,,1969.0,1
N,,50597,,,,5206,,Rattus norvegicus,,BAO_0000218,,Half life in rat was tested,CHEMBL627896,10116.0,9440,A,1,Intermediate,,,,1
N,,50597,,,,6080,Plasma,Rattus norvegicus,,BAO_0000218,,Half life measured in rat plasma,CHEMBL627897,10116.0,9441,A,1,Intermediate,,,1969.0,1
N,,50597,,,,4449,,Rattus norvegicus,,BAO_0000218,,Half life recorded in rats,CHEMBL627898,10116.0,9442,A,1,Intermediate,,,,1
N,,50597,,,,6057,,Rattus norvegicus,,BAO_0000218,,Half life was calculated,CHEMBL627899,10116.0,9443,A,1,Intermediate,,,,1
N,,50597,,,,6057,,Rattus norvegicus,,BAO_0000218,,Half life was calculated in rat,CHEMBL873823,10116.0,9444,A,1,Intermediate,,,,1
N,,50597,,,,3747,,Rattus norvegicus,,BAO_0000218,,Half life was determined,CHEMBL627900,10116.0,9445,A,1,Intermediate,,,,1
N,,50597,,,In vivo,17858,,Rattus norvegicus,,BAO_0000218,,Half life after 10 mg/kg oral administration in rat,CHEMBL627901,10116.0,9446,A,1,Intermediate,,,,1
N,,50597,,,In vivo,16365,,Rattus norvegicus,,BAO_0000218,,Half life after administering orally a dose of 10 mg/kg to a fasting rat,CHEMBL627902,10116.0,9447,A,1,Intermediate,,,,1
N,,50597,,,In vivo,16365,,Rattus norvegicus,,BAO_0000218,,Half life after administering orally a dose of 30 mg/kg,CHEMBL627903,10116.0,9448,A,1,Intermediate,,,,1
N,,50597,,,,5031,,Rattus norvegicus,,BAO_0000218,,Area under the curve (Concentration) was determined for the compound as AUC with limits 0-8 after i.v. administration in rats,CHEMBL627904,10116.0,9449,A,1,Intermediate,,,,1
N,,50597,,,,4722,,Rattus norvegicus,,BAO_0000218,,Area under the curve determined under pharmacokinetic behavior of the 10 mg/kg oral dose of compound for 0-6 hours,CHEMBL627905,10116.0,9450,A,1,Intermediate,,,,1
N,,50597,,,,6078,,Rattus norvegicus,,BAO_0000218,,Area under the curve for the compound calculated from 0-24 hr after intravenous administration at a dose of 10 mg/kg in rat,CHEMBL627906,10116.0,9451,A,1,Intermediate,,,,1
N,,50597,,,,6078,,Rattus norvegicus,,BAO_0000218,,Area under the curve for the compound calculated from 0-24 hr after oral administration at a dose of 10 mg/kg in rat,CHEMBL627907,10116.0,9452,A,1,Intermediate,,,,1
N,,50597,,,,6078,,Rattus norvegicus,,BAO_0000218,,Area under the curve for the compound calculated from 0-6 hr after oral administration at a dose of 10 mg/kg,CHEMBL876783,10116.0,9453,A,1,Intermediate,,,,1
N,,50597,,,,6078,,Rattus norvegicus,,BAO_0000218,,Area under the curve for the compound calculated from 0-6 hr after oral administration at a dose of 10 mg/kg; activity was not determined,CHEMBL627908,10116.0,9454,A,1,Intermediate,,,,1
N,,50597,,,,17065,,Rattus norvegicus,,BAO_0000218,,Area under the curve measured after intravenous bolus administration of 50 mg/kg of compound to rats,CHEMBL627909,10116.0,9455,A,1,Intermediate,,,,1
N,,50597,,,,1353,,Rattus norvegicus,,BAO_0000218,,Area under the curve in plasma after oral administration of 30 mg/kg at 1 hr interval during 6 hrs in rats,CHEMBL627910,10116.0,9456,A,1,Intermediate,,,,1
N,,50597,,,,1353,,Rattus norvegicus,,BAO_0000218,,Area under the curve in plasma after oral administration of 30 mg/kg at 1 hr interval during 6 hrs in rats(0-1),CHEMBL627911,10116.0,9457,A,1,Intermediate,,,,1
N,,50597,,,,1353,,Rattus norvegicus,,BAO_0000218,,Area under the curve in plasma after oral administration of 30 mg/kg at 1 hr interval during 6 hrs in rats(0-2),CHEMBL627912,10116.0,9458,A,1,Intermediate,,,,1
N,,50597,,,,1353,,Rattus norvegicus,,BAO_0000218,,Area under the curve in plasma after oral administration of 30 mg/kg at 1 hr interval during 6 hrs in rats(0-5),CHEMBL627913,10116.0,9459,A,1,Intermediate,,,,1
N,,50597,,,,1353,,Rattus norvegicus,,BAO_0000218,,Area under the curve in plasma after oral administration of 30 mg/kg at 1 hr interval during 6 hrs in rats(5-10),CHEMBL627914,10116.0,9460,A,1,Intermediate,,,,1
N,,50597,,,,16423,,Rattus norvegicus,,BAO_0000218,,Area under the curve was evaluated after 10 uM/kg of intra arterial administration,CHEMBL627915,10116.0,9461,A,1,Intermediate,,,,1
N,,50597,,,,16423,,Rattus norvegicus,,BAO_0000218,,Area under the curve was evaluated after 20 uM/kg of peroral administration,CHEMBL627916,10116.0,9462,A,1,Intermediate,,,,1
N,,50597,,,,6062,,Rattus norvegicus,,BAO_0000218,,Area under the curve was measured in rat after an iv dose of 1 mg/kg,CHEMBL627917,10116.0,9463,A,1,Intermediate,,,,1
N,,50597,,,,6056,,Rattus norvegicus,,BAO_0000218,,Area under the curve was calculated for the compound at a single intravenous administration of 20 mg/kg in rat,CHEMBL627918,10116.0,9464,A,1,Intermediate,,,,1
N,,50597,,,,5182,,Rattus norvegicus,,BAO_0000218,,Area under the curve was determined by administering the compound at a dose of 1 mg/kg intravenously in male wistar rat,CHEMBL627919,10116.0,9465,A,1,Intermediate,,,,1
N,,50597,,,,6410,,Rattus norvegicus,,BAO_0000218,,Area under the curve was evaluated at an intravenous dose of 3 mg/kg,CHEMBL627920,10116.0,9466,A,1,Intermediate,,,,1
N,,50597,,,,6410,,Rattus norvegicus,,BAO_0000218,,Area under the curve was evaluated at an oral dose of 30 mg/kg,CHEMBL627921,10116.0,9467,A,1,Intermediate,,,,1
N,,50597,,,,4723,,Rattus norvegicus,,BAO_0000218,,Area under the effect time curves from time 0-24 hr determined after 0.3 mg/kg oral administration in potassium oxonate treated rats,CHEMBL627922,10116.0,9468,A,1,Intermediate,,,,1
N,,50597,,,,4723,,Rattus norvegicus,,BAO_0000218,,Area under the effect time curves from time 0-24 hr determined after 3 mg/kg oral administration in potassium oxonate treated rats,CHEMBL876784,10116.0,9469,A,1,Intermediate,,,,1
N,,50597,,,,4723,,Rattus norvegicus,,BAO_0000218,,Area under the effect time curves from time 0-6 hr determined after 0.3 mg/kg oral administration in potassium oxonate treated rats,CHEMBL627923,10116.0,9470,A,1,Intermediate,,,,1
N,,50597,,,,4723,,Rattus norvegicus,,BAO_0000218,,Area under the effect time curves from time 0-6 hr determined after 3 mg/kg oral administration in potassium oxonate treated rats,CHEMBL626208,10116.0,9471,A,1,Intermediate,,,,1
N,,50597,,,,4723,,Rattus norvegicus,,BAO_0000218,,Area under the effect time curves from time 0-infinity hr determined after 0.3 mg/kg oral administration in potassium oxonate treated rats,CHEMBL626209,10116.0,9472,A,1,Intermediate,,,,1
N,,50597,,,,4723,,Rattus norvegicus,,BAO_0000218,,Area under the effect time curves from time 0-infinity hr determined after 3 mg/kg oral administration in potassium oxonate treated rats,CHEMBL626210,10116.0,9473,A,1,Intermediate,,,,1
N,,50597,,,,2463,Plasma,Rattus norvegicus,,BAO_0000218,,Area under the plasma concentration curve was evaluated in vivo in rat at a dose of 5 mg/kg by oral administration,CHEMBL627994,10116.0,9474,A,1,Intermediate,,,1969.0,1
N,,50597,,,,4709,,Rattus norvegicus,,BAO_0000218,,Bioavailability from area under the curve at time 0 to infinity after intravenous administration of 1 mg/kg in rat,CHEMBL627995,10116.0,9475,A,1,Intermediate,,,,1
N,,50597,,,,4075,,Rattus norvegicus,,BAO_0000218,,Blood level after a 10 mg/kg oral dose in rat expressed as AUC was determined,CHEMBL627996,10116.0,9476,A,1,Intermediate,,,,1
N,,50597,,,,5394,,Rattus norvegicus,,BAO_0000218,,Compound at a dose 10 mg/kg was administered orally to rat and the pharmacokinetic parameter area under curve (AUC) was measured,CHEMBL627997,10116.0,9477,A,1,Intermediate,,,,1
N,,50597,,,,2661,,Rattus norvegicus,,BAO_0000218,,Compound was evaluated for AUC after treatment with iv dose of 1 mgkg to female wistar rats,CHEMBL627998,10116.0,9478,A,1,Intermediate,,,,1
N,,50597,,,,2661,,Rattus norvegicus,,BAO_0000218,,Compound was evaluated for AUC after treatment with iv dose of 1 mgkg to male wistar rats,CHEMBL628640,10116.0,9479,A,1,Intermediate,,,,1
N,,50597,,,,2661,,Rattus norvegicus,,BAO_0000218,,Compound was evaluated for AUC after treatment with oral dose of 2 mgkg to female wistar rats,CHEMBL628641,10116.0,9480,A,1,Intermediate,,,,1
N,,50597,,,,2661,,Rattus norvegicus,,BAO_0000218,,Compound was evaluated for AUC after treatment with oral dose of 2 mgkg to male wistar rats,CHEMBL628642,10116.0,9481,A,1,Intermediate,,,,1
N,,50597,,,,17791,,Rattus norvegicus,,BAO_0000218,,Compound was evaluated for area under the curve expressed as (h*ug/ml),CHEMBL628643,10116.0,9482,A,1,Intermediate,,,,1
N,,50597,,,,2591,,Rattus norvegicus,,BAO_0000218,,Compound was tested for area under curve in rat,CHEMBL628644,10116.0,9483,A,1,Intermediate,,,,1
N,,50597,,,,6567,,Rattus norvegicus,,BAO_0000218,,Concentration in rat plasma after 5 mg/kg oral gavage for 8 hours,CHEMBL628645,10116.0,9484,A,1,Intermediate,,,,1
N,,50597,,,,6211,,Rattus norvegicus,,BAO_0000218,,Dose-normalized AUC was determined by po administration (10 mg/kg) in fasted male Sprague-Dawley rats,CHEMBL628646,10116.0,9485,A,1,Intermediate,,,,1
