cell_id,assay_cell_type,doc_id,assay_organism,confidence_score,assay_type,assay_tax_id,assay_subcellular_fraction,relationship_type,tid,assay_strain,variant_id,assay_id,chembl_id,curated_by,assay_tissue,src_assay_id,bao_format,description,assay_category,tissue_id,assay_test_type,src_id
833.0,3EM 37,7145,Mus musculus,1,F,10090.0,,N,80619,,,397,CHEMBL615647,Intermediate,,,BAO_0000218,Compound tested for toxicity against 3EM 37 Mouse Ependymoblastoma after single ip injection on day 1 at optimal dose (OD) of 100 mg/kg on the 5th day after the injection of the compound; (10/10),,,,1
833.0,3EM 37,7145,Mus musculus,1,F,10090.0,,N,80619,,,398,CHEMBL615648,Intermediate,,,BAO_0000218,Compound tested for toxicity against 3EM 37 mouse ependymoblastoma after single ip injection on day 1 at optimal dose (OD) of 100 mg/kg on the 5th day after the injection of the compound; (6/6),,,,1
833.0,3EM 37,7145,Mus musculus,1,F,10090.0,,N,80619,,,399,CHEMBL615649,Intermediate,,,BAO_0000218,Effect of compound on 3EM 37 mouse ependymoblastoma after single ip injection on day 1 recorded as animal weight difference of the treated and the control (T-C) at OD of 100 mg/kg,,,,1
833.0,3EM 37,7145,Mus musculus,1,F,10090.0,,N,80619,,,400,CHEMBL615650,Intermediate,,,BAO_0000218,Effect of compound on 3EM 37 mouse ependymoblastoma after single ip injection on day 1 recorded as percentage of cured animals at OD of 100 mg/kg,,,,1
847.0,3LL cell line,5325,Mus musculus,1,F,10090.0,,N,80620,,,401,CHEMBL615651,Intermediate,,,BAO_0000218,In vivo anti-tumor and anti-metastatic activity was measured after oral dosing 15 mg/kg b.i.d. to B6D2F1 mice bearing metastatic 3LL Lewis lung tumor,,,,1
847.0,3LL cell line,5325,Mus musculus,1,F,10090.0,,N,80620,,,402,CHEMBL615652,Intermediate,,,BAO_0000218,In vivo anti-tumor and anti-metastatic activity was measured after oral dosing b.i.d. to B6D2F1 mice bearing metastatic 3LL Lewis lung tumor,,,,1
847.0,3LL cell line,5325,Mus musculus,1,F,10090.0,,N,80620,,,403,CHEMBL615653,Expert,,,BAO_0000218,In vivo anti-tumor and anti-metastatic activity following p.o. administration b.i.d. to B6D2F1 mice bearing metastatic 3LL Lewis lung tumor; Not tested.,,,,1
847.0,3LL cell line,16169,Mus musculus,1,F,10090.0,,N,80620,,,404,CHEMBL615654,Intermediate,,,BAO_0000219,accumulation of compound in 3LL cells was measured with DFMO by HPLC at 1 uM dose,,,,1
847.0,3LL cell line,16169,Mus musculus,1,F,10090.0,,N,80620,,,405,CHEMBL615655,Intermediate,,,BAO_0000219,accumulation of compound in 3LL cells was measured with DFMO by HPLC at 10 uM dose,,,,1
847.0,3LL cell line,16169,Mus musculus,1,F,10090.0,,N,80620,,,406,CHEMBL825024,Intermediate,,,BAO_0000219,accumulation of compound in 3LL cells was measured with DFMO by HPLC at 250 uM dose,,,,1
847.0,3LL cell line,16169,Mus musculus,1,F,10090.0,,N,80620,,,407,CHEMBL615656,Intermediate,,,BAO_0000219,accumulation of compound in 3LL cells was measured with DFMO by HPLC at 50 uM dose,,,,1
847.0,3LL cell line,16169,Mus musculus,1,F,10090.0,,N,80620,,,408,CHEMBL615657,Intermediate,,,BAO_0000219,accumulation of compound in 3LL cells was measured with DFMO by ICP-AES at 50 uM dose,,,,1
847.0,3LL cell line,16169,Mus musculus,1,F,10090.0,,N,80620,,,409,CHEMBL615658,Intermediate,,,BAO_0000219,accumulation of compound in 3LL cells was measured without DFMO by HPLC at 1 uM dose,,,,1
847.0,3LL cell line,16169,Mus musculus,1,F,10090.0,,N,80620,,,410,CHEMBL615659,Intermediate,,,BAO_0000219,accumulation of compound in 3LL cells was measured without DFMO by HPLC at 10 uM dose,,,,1
847.0,3LL cell line,16169,Mus musculus,1,F,10090.0,,N,80620,,,411,CHEMBL615660,Intermediate,,,BAO_0000219,accumulation of compound in 3LL cells was measured without DFMO by HPLC at 250 uM dose,,,,1
847.0,3LL cell line,16169,Mus musculus,1,F,10090.0,,N,80620,,,412,CHEMBL615661,Intermediate,,,BAO_0000219,accumulation of compound in 3LL cells was measured without DFMO by HPLC at 50 uM dose,,,,1
847.0,3LL cell line,16169,Mus musculus,1,F,10090.0,,N,80620,,,413,CHEMBL615662,Intermediate,,,BAO_0000219,accumulation of compound in 3LL cells was measured without DFMO by ICP-AES at 50 uM dose,,,,1
847.0,3LL cell line,16169,Mus musculus,1,F,10090.0,,N,80620,,,414,CHEMBL615663,Intermediate,,,BAO_0000219,Effect on the growth of 3LL cells by DFMO pretreatment at 48 hr incubation,,,,1
847.0,3LL cell line,16169,Mus musculus,1,F,10090.0,,N,80620,,,415,CHEMBL615664,Intermediate,,,BAO_0000219,Effect on the growth of 3LL cells was evaluated using an MTT assay at 48 hour incubation,,,,1
847.0,3LL cell line,16169,Mus musculus,1,F,10090.0,,N,80620,,,416,CHEMBL615665,Intermediate,,,BAO_0000219,Effect on the growth of 3LL cells was evaluated using an MTT assay at 72 hour incubation,,,,1
847.0,3LL cell line,16169,Mus musculus,1,F,10090.0,,N,80620,,,417,CHEMBL615666,Intermediate,,,BAO_0000219,accumulation of compound in 3LL cells was measured without DFMO by HPLC at 50 uM dose,,,,1
847.0,3LL cell line,16169,Mus musculus,1,F,10090.0,,N,80620,,,418,CHEMBL615667,Intermediate,,,BAO_0000219,putrescine levels in 3LL cells after the treatment of 1 uM of Compound,,,,1
847.0,3LL cell line,16169,Mus musculus,1,F,10090.0,,N,80620,,,419,CHEMBL615668,Intermediate,,,BAO_0000219,putrescine levels in 3LL cells after the treatment of 10 uM of Compound,,,,1
847.0,3LL cell line,16169,Mus musculus,1,F,10090.0,,N,80620,,,420,CHEMBL615669,Intermediate,,,BAO_0000219,putrescine levels in 3LL cells after the treatment of 250 uM of Compound,,,,1
847.0,3LL cell line,16169,Mus musculus,1,F,10090.0,,N,80620,,,421,CHEMBL615670,Intermediate,,,BAO_0000219,putrescine levels in 3LL cells after the treatment of 50 uM of Compound,,,,1
847.0,3LL cell line,16169,Mus musculus,1,F,10090.0,,N,80620,,,422,CHEMBL836739,Intermediate,,,BAO_0000219,spermidine levels in 3LL cells after the treatment of 1 uM of Compound,,,,1
847.0,3LL cell line,16169,Mus musculus,1,F,10090.0,,N,80620,,,423,CHEMBL615671,Intermediate,,,BAO_0000219,spermidine levels in 3LL cells after the treatment of 10 uM of Compound,,,,1
847.0,3LL cell line,16169,Mus musculus,1,F,10090.0,,N,80620,,,424,CHEMBL615672,Intermediate,,,BAO_0000219,spermidine levels in 3LL cells after the treatment of 250 uM of Compound,,,,1
847.0,3LL cell line,16169,Mus musculus,1,F,10090.0,,N,80620,,,425,CHEMBL615791,Intermediate,,,BAO_0000219,spermidine levels in 3LL cells after the treatment of 50 uM of Compound,,,,1
847.0,3LL cell line,16169,Mus musculus,1,F,10090.0,,N,80620,,,426,CHEMBL615792,Intermediate,,,BAO_0000219,spermine levels in 3LL cells after the treatment of 1 uM of Compound,,,,1
847.0,3LL cell line,16169,Mus musculus,1,F,10090.0,,N,80620,,,427,CHEMBL615793,Intermediate,,,BAO_0000219,spermine levels in 3LL cells after the treatment of 10 uM of Compound,,,,1
847.0,3LL cell line,16169,Mus musculus,1,F,10090.0,,N,80620,,,428,CHEMBL615794,Intermediate,,,BAO_0000219,spermine levels in 3LL cells after the treatment of 250 uM of Compound,,,,1
847.0,3LL cell line,16169,Mus musculus,1,F,10090.0,,N,80620,,,429,CHEMBL615795,Intermediate,,,BAO_0000219,spermine levels in 3LL cells after the treatment of 50 uM of Compound,,,,1
971.0,3LLD122,15547,Homo sapiens,1,F,9606.0,,N,80621,,,430,CHEMBL615590,Intermediate,,,BAO_0000219,Concentration required to inhibit the colony formation of lung carcinoma (3LLD122) cell lines by 50%,,,,1
,,8663,,0,F,,,U,22226,,,431,CHEMBL615591,Autocuration,,,BAO_0000218,In vivo antitumor activity against 3M531 is the sarcoma M5076; reproducible minimal activity,,,,1
,,8663,,0,F,,,U,22226,,,432,CHEMBL615592,Autocuration,,,BAO_0000218,In vivo antitumor activity against 3M531 is the sarcoma M5076; reproducible significant activity.,,,,1
,,8663,,0,F,,,U,22226,,,433,CHEMBL615593,Autocuration,,,BAO_0000218,In vivo antitumor activity against 3MBG5 subrenal capsule mammary carcinoma MX-1 xenograft; NT= Not tested,,,,1
,,8663,,0,F,,,U,22226,,,434,CHEMBL615594,Autocuration,,,BAO_0000218,In vivo antitumor activity against 3MBG5 subrenal capsule mammary carcinoma MX-1 xenograft; reproducible significant activity.,,,,1
723.0,NIH3T3,4504,Mus musculus,1,F,10090.0,,N,80951,,,435,CHEMBL615595,Intermediate,,,BAO_0000219,Effective dose required against Trypanosoma cruzi amastigotes in 3T3 Fibroblasts,,,,1
723.0,NIH3T3,4504,Mus musculus,1,F,10090.0,,N,80951,,,436,CHEMBL615596,Intermediate,,,BAO_0000219,Effective dose required against Trypanosoma cruzi amastigotes in 3T3 Fibroblasts,,,,1
723.0,NIH3T3,12695,,8,F,,,H,11169,,,437,CHEMBL615597,Expert,,,BAO_0000219,Inhibition of 6 nM bombesin induced [3H]thymidine incorporation measured in swiss 3T3 cells using a mitogenicity assay,,,,1
723.0,NIH3T3,12695,Mus musculus,1,F,10090.0,,N,80951,,,438,CHEMBL615598,Intermediate,,,BAO_0000219,Ability of the peptide to inhibit 6 nM bombesin induced [3H]thymidine incorporation was measured in swiss 3T3 cells using mitogenicity assay; na=Not active,,,,1
723.0,NIH3T3,12695,Mus musculus,1,F,10090.0,,N,80951,,,439,CHEMBL615599,Intermediate,,,BAO_0000219,Ability of the peptide to inhibit 6 nM bombesin induced [3H]thymidine incorporation was measured in swiss 3T3 cells using mitogenicity assay; nt=Not tested,,,,1
723.0,NIH3T3,17642,Mus musculus,1,F,10090.0,,N,80951,,,440,CHEMBL615600,Expert,,,BAO_0000219,Effective dose against murine 3T3 fibroblasts cells,,,,1
723.0,NIH3T3,17642,Mus musculus,1,F,10090.0,,N,80951,,,441,CHEMBL615601,Expert,,,BAO_0000219,Dose required against murine 3T3 fibroblasts cells; 1-10 uM,,,,1
723.0,NIH3T3,12340,Mus musculus,1,F,10090.0,,N,80951,,,442,CHEMBL615602,Expert,,,BAO_0000219,Cytotoxic effect on 3T3 cells,,,,1
723.0,NIH3T3,12340,Mus musculus,1,F,10090.0,,N,80951,,,443,CHEMBL615603,Expert,,,BAO_0000219,Cytotoxic effect on 3T3 cells,,,,1
723.0,NIH3T3,12716,Mus musculus,1,F,10090.0,,N,80951,,,444,CHEMBL615604,Intermediate,,,BAO_0000219,Compound was tested for the concentration necessary to inhibit swiss 3T3 Mouse Fibroblast cell growth rate by 50%.,,,,1
723.0,NIH3T3,6277,Mus musculus,1,F,10090.0,,N,80951,,,445,CHEMBL615605,Intermediate,,,BAO_0000219,Concentration of NO in supernatant generated by mouse fibroblasts (3T3) cell line in the presence of compound was determined using NR coloration,,,,1
723.0,NIH3T3,6277,Mus musculus,1,F,10090.0,,N,80951,,,446,CHEMBL615606,Intermediate,,,BAO_0000219,Concentration of NO in supernatant generated by mouse fibroblasts (3T3) cell line in the presence of compound was determined using NR coloration; nd=No data,,,,1
723.0,NIH3T3,6277,Mus musculus,1,F,10090.0,,N,80951,,,447,CHEMBL884526,Expert,,,BAO_0000219,In vitro cytotoxic concentration against mouse fibroblasts (3T3) cell line using MTT coloration,,,,1
723.0,NIH3T3,6277,Mus musculus,1,F,10090.0,,N,80951,,,448,CHEMBL615607,Expert,,,BAO_0000219,In vitro cytotoxic concentration against mouse fibroblasts (3T3) cell line using MTT coloration; n.d.=no data,,,,1
723.0,NIH3T3,6277,Mus musculus,1,F,10090.0,,N,80951,,,449,CHEMBL615608,Intermediate,,,BAO_0000219,In vitro cytotoxic concentration against mouse fibroblasts (3T3) cell line using MTT coloration; n.t.=not tested,,,,1
723.0,NIH3T3,6277,Mus musculus,1,F,10090.0,,N,80951,,,450,CHEMBL615609,Expert,,,BAO_0000219,In vitro inhibitory activity against mouse fibroblasts (3T3) cell line using CV coloration,,,,1
723.0,NIH3T3,6277,Mus musculus,1,F,10090.0,,N,80951,,,451,CHEMBL615682,Expert,,,BAO_0000219,In vitro inhibitory activity against mouse fibroblasts (3T3) cell line using CV coloration; n.d.=no data,,,,1
723.0,NIH3T3,6277,Mus musculus,1,F,10090.0,,N,80951,,,452,CHEMBL615683,Intermediate,,,BAO_0000219,In vitro inhibitory activity against mouse fibroblasts (3T3) cell line using CV coloration; n.t.=not tested,,,,1
723.0,NIH3T3,17780,Mus musculus,1,F,10090.0,,N,80951,,,453,CHEMBL615684,Expert,,,BAO_0000218,In vivo inhibition of H-ras-transformed 3T3 fibroblasts in nude mouse tumor models,,,,1
,,12751,Mus musculus,7,F,10090.0,,D,104860,,,454,CHEMBL615685,Autocuration,,,BAO_0000219,Inhibition of PDGF-dependent autophosphorylation of PDGF-R in mouse BALB/c3T3 cells,,,,1
723.0,NIH3T3,12380,Mus musculus,1,F,10090.0,,N,80951,,,455,CHEMBL615686,Expert,,,BAO_0000219,Inhibition of Swiss 3T3 Mouse fibroblast proliferation,,,,1
723.0,NIH3T3,14892,Mus musculus,1,F,10090.0,,N,80951,,,456,CHEMBL615687,Intermediate,,,BAO_0000219,Inhibitory activity against 3T3 cell line,,,,1
723.0,NIH3T3,12695,Mus musculus,1,F,10090.0,,N,80951,,,457,CHEMBL884523,Intermediate,,,BAO_0000219,The ability of the peptide to inhibit the binding of 10 pM [125I]gastrin releasing peptide to S-3T3 cell membrane was measured,,,,1
,,12695,,8,F,,,H,11169,,,458,CHEMBL615688,Expert,,,BAO_0000019,Ability of peptide to inhibit binding of 10 pM [125I]gastrin releasing peptide to S-3T3 cell membrane.,,,,1
723.0,NIH3T3,12695,Mus musculus,1,F,10090.0,,N,80951,,,459,CHEMBL615689,Intermediate,,,BAO_0000219,The ability of the peptide to inhibit the binding of 10 pM [125I]gastrin releasing peptide to S-3T3 cell membrane was measured; nt=Not tested,,,,1
723.0,NIH3T3,12695,Mus musculus,1,F,10090.0,,N,80951,,,460,CHEMBL615690,Intermediate,,,BAO_0000219,The ability of the peptide to inhibit the binding of 50 pM [125I]gastrin releasing peptide to intact S-3T3 cells was measured,,,,1
,,12695,,8,F,,,H,11169,,,461,CHEMBL615691,Expert,,,BAO_0000019,The ability of the peptide to inhibit the binding of 50 pM [125I]gastrin releasing peptide to intact S-3T3 cells,,,,1
,,12695,,8,F,,,H,11169,,,462,CHEMBL615692,Expert,,,BAO_0000019,The ability of the peptide to inhibit the binding of 50 pM [125I]gastrin releasing peptide to intact S-3T3 cells; nt=Not tested,,,,1
723.0,NIH3T3,6277,Mus musculus,1,F,10090.0,,N,80951,,,463,CHEMBL615693,Intermediate,,,BAO_0000219,Concentration of NO in supernatant generated by mouse fibroblasts (3T3) cell line in the presence of compound was determined using NR coloration,,,,1
723.0,NIH3T3,6277,Mus musculus,1,F,10090.0,,N,80951,,,464,CHEMBL615324,Expert,,,BAO_0000219,Concentration of NO in supernatant generated by mouse fibroblasts (3T3) cell line was determined using NR coloration; n.d.=no data,,,,1
723.0,NIH3T3,4959,Homo sapiens,9,F,9606.0,,D,9,,,465,CHEMBL615325,Expert,,,BAO_0000219,Inhibition of ligand-induced proliferation in human EGF-R Kinase expressing 3T3 cells,,,,1
723.0,NIH3T3,4959,Homo sapiens,9,F,9606.0,,D,9,,,466,CHEMBL615490,Expert,,,BAO_0000219,Inhibition of ligand-induced proliferation in human EGF-R Kinase expressing 3T3 cells (Not tested),,,,1
723.0,NIH3T3,4959,Homo sapiens,9,F,9606.0,,D,188,,,467,CHEMBL615491,Expert,,,BAO_0000219,Inhibition of ligand induced proliferation in human Her-2 (p185erbB) tyrosine kinase expressing 3T3 cells,,,,1
723.0,NIH3T3,4959,Homo sapiens,9,F,9606.0,,D,188,,,468,CHEMBL615492,Expert,,,BAO_0000219,Inhibition of ligand-induced proliferation in human Her-2 (p185erbB) tyrosine kinase expressing 3T3 cells (Not tested),,,,1
723.0,NIH3T3,12082,Mus musculus,1,F,10090.0,,N,80951,,,469,CHEMBL615493,Intermediate,,,BAO_0000219,Inhibitory concentration of compound rwas calculated on 3T3 cells by [3H]Thd incorporation,,,,1
723.0,NIH3T3,12082,Mus musculus,1,F,10090.0,,N,80951,,,470,CHEMBL615494,Intermediate,,,BAO_0000219,Inhibitory concentration of compound was calculated on 3T3 cells by [14C]Leu incorporation,,,,1
723.0,NIH3T3,12082,Mus musculus,1,F,10090.0,,N,80951,,,471,CHEMBL615495,Intermediate,,,BAO_0000219,Inhibitory concentration of compound was calculated on 3T3 cells by using clonal assay,,,,1
723.0,NIH3T3,12082,Mus musculus,1,F,10090.0,,N,80951,,,472,CHEMBL615496,Intermediate,,,BAO_0000219,Inhibitory concentration was calculated on 3T3 cells by using growth assay,,,,1
723.0,NIH3T3,2643,Mus musculus,1,F,10090.0,,N,80951,,,473,CHEMBL615497,Intermediate,,,BAO_0000219,In vitro cytotoxicity was evaluated in mouse embryo BALB/c 3T3 cells,,,,1
723.0,NIH3T3,11926,Mus musculus,1,F,10090.0,,N,80951,,,474,CHEMBL615498,Expert,,,BAO_0000219,Inhibition of Swiss 3T3 mouse fibroblast proliferation,,,,1
723.0,NIH3T3,15204,Mus musculus,1,A,10090.0,,N,80951,,,475,CHEMBL615499,Intermediate,,,BAO_0000219,The compound was tested for cytotoxicity against 3T3 fibroblast murine cell line.,,,,1
723.0,NIH3T3,15992,Mus musculus,1,F,10090.0,,N,80951,,,476,CHEMBL835522,Expert,,,BAO_0000219,Effective concentration required to inhibit the growth of murine 3T3 fibroblasts,,,,1
723.0,NIH3T3,16279,Mus musculus,1,F,10090.0,,N,80951,,,477,CHEMBL615500,Intermediate,,,BAO_0000219,Cytotoxicity on 3T3 fibroblasts (3T3F) murine cell line (O.D.=0.131+/-0.014); Not tested,,,,1
723.0,NIH3T3,16279,Mus musculus,1,F,10090.0,,N,80951,,,478,CHEMBL615501,Intermediate,,,BAO_0000219,Cytotoxicity against 3T3 fibroblasts (3T3F) murine cell line (O.D.=0.131+/-0.014),,,,1
723.0,NIH3T3,16279,Mus musculus,1,F,10090.0,,N,80951,,,479,CHEMBL615502,Intermediate,,,BAO_0000219,Cytotoxicity on 3T3 fibroblasts (3T3F) murine cell line (O.D.=0.131+/-0.014),,,,1
723.0,NIH3T3,16279,Mus musculus,1,F,10090.0,,N,80951,,,480,CHEMBL615503,Intermediate,,,BAO_0000219,cytotoxicity on 3T3 fibroblasts (3T3F) murine cell line (O.D.=0.131+/-0.014),,,,1
723.0,NIH3T3,16279,Mus musculus,1,F,10090.0,,N,80951,,,481,CHEMBL615504,Intermediate,,,BAO_0000219,Cytotoxicity on 3T3 fibroblasts (3T3F) murine cell line (O.D.=0.131+/-0.014),,,,1
723.0,NIH3T3,16279,Mus musculus,1,F,10090.0,,N,80951,,,482,CHEMBL615505,Intermediate,,,BAO_0000219,Cytotoxicity against 3T3 fibroblasts (3T3F) murine cell line (O.D.=0.131+/-0.014),,,,1
723.0,NIH3T3,12831,Mus musculus,1,F,10090.0,,N,80951,,,483,CHEMBL615506,Expert,,,BAO_0000219,Inhibition of swiss 3T3 mouse fibroblast proliferation,,,,1
723.0,NIH3T3,13497,Mus musculus,1,F,10090.0,,N,80951,,,484,CHEMBL615507,Intermediate,,,BAO_0000219,Compound was tested for sublethal concentrations in 3T3 mouse fibroblast lysis.,,,,1
620.0,3T3-L1,13715,,1,F,,,N,80006,,,485,CHEMBL615508,Intermediate,,,BAO_0000218,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 30 uM dose.,,,,1
620.0,3T3-L1,13618,Mus musculus,1,F,10090.0,,N,80006,,,486,CHEMBL615509,Intermediate,,,BAO_0000219,Concentration required to stimulate glucose uptake in 3T3-L1 adipocytes after 48 hr incubation,,,,1
620.0,3T3-L1,11902,Mus musculus,1,F,10090.0,,N,80006,,,487,CHEMBL615510,Intermediate,,,BAO_0000219,Effect on GLUT 1 glucose transporter expression in 3T3-L1 adipocytes at dose of 0.3 uM,,,,1
620.0,3T3-L1,11902,Mus musculus,1,F,10090.0,,N,80006,,,488,CHEMBL615511,Intermediate,,,BAO_0000219,Effect on GLUT 1 glucose transporter expression in 3T3-L1 adipocytes at dose of 3 uM,,,,1
620.0,3T3-L1,11902,Mus musculus,1,F,10090.0,,N,80006,,,489,CHEMBL615512,Intermediate,,,BAO_0000219,Effect on GLUT 1 glucose transporter expression in 3T3-L1 adipocytes at dose of 30 uM,,,,1
620.0,3T3-L1,14840,Mus musculus,1,F,10090.0,,N,80006,,,490,CHEMBL615513,Intermediate,,,BAO_0000218,"In vitro ability to stimulate glucose transport in 3T3-L1 adipocytes, given at 100 mg/kg in mouse, after 24 hr",,,,1
620.0,3T3-L1,14840,Mus musculus,1,F,10090.0,,N,80006,,,491,CHEMBL615514,Intermediate,,,BAO_0000218,"In vitro ability to stimulate glucose transport in 3T3-L1 adipocytes, given at 100 mg/kg in mouse, after 3 hr",,,,1
620.0,3T3-L1,13715,,1,F,,,N,80006,,,492,CHEMBL615515,Intermediate,,,BAO_0000219,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes,,,,1
620.0,3T3-L1,13715,,1,F,,,N,80006,,,493,CHEMBL615516,Intermediate,,,BAO_0000219,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at concentration of 10 micro M,,,,1
620.0,3T3-L1,13715,,1,F,,,N,80006,,,494,CHEMBL615517,Intermediate,,,BAO_0000219,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at concentration of 3 micro M,,,,1
620.0,3T3-L1,13715,,1,F,,,N,80006,,,495,CHEMBL615518,Intermediate,,,BAO_0000219,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at concentration of 30 micro M,,,,1
