ss_sbclllr_frctn,ss_tst_tp,ss_tss,ss_cll_tp,ss_ctgr,cnfdnc_scr,vrnt_d,src_ss_d,rltnshp_tp,td,dc_d,src_d,ss_tx_d,ss_d,ss_strn,b_frmt,ss_rgnsm,tss_d,chmbl_d,ss_tp,cll_d,dscrptn,crtd_b
,In vivo,Spleen,,,1,,,N,50597,8677,1,10116.0,9723,,BAO_0000218,Rattus norvegicus,2106.0,CHEMBL622349,A,,"Biodistribution in Sprague-Dawley rat spleen 2 minutes after intravenous administration, [99mTc]/[125I]IAP ratio)",Intermediate
,,,,,1,,,N,50597,16434,1,10116.0,9724,,BAO_0000218,Rattus norvegicus,,CHEMBL622350,A,,Radioactivity distribution in testis of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,Intermediate
,,,,,1,,,N,50597,16434,1,10116.0,9725,,BAO_0000218,Rattus norvegicus,,CHEMBL622351,A,,Radioactivity distribution in testis of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,Intermediate
,,,,,1,,,N,50597,16434,1,10116.0,9726,,BAO_0000218,Rattus norvegicus,,CHEMBL622352,A,,Radioactivity distribution in testis of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min.,Intermediate
,,,,,1,,,N,50597,16435,1,10116.0,9727,,BAO_0000218,Rattus norvegicus,,CHEMBL622353,A,,Radioactivity distribution in testis of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,Intermediate
,,,,,1,,,N,50597,16435,1,10116.0,9728,,BAO_0000218,Rattus norvegicus,,CHEMBL622354,A,,Radioactivity distribution in testis of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,Intermediate
,,,,,1,,,N,50597,16435,1,10116.0,9729,,BAO_0000218,Rattus norvegicus,,CHEMBL622355,A,,Radioactivity distribution in testis of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,Intermediate
,,,,,1,,,N,50597,16435,1,10116.0,9730,,BAO_0000218,Rattus norvegicus,,CHEMBL622356,A,,Radioactivity distribution in testis of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,Intermediate
,,,,,1,,,N,50597,16435,1,10116.0,9731,,BAO_0000218,Rattus norvegicus,,CHEMBL622357,A,,Radioactivity distribution in testis of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,Intermediate
,,,,,1,,,N,50597,16435,1,10116.0,9732,,BAO_0000218,Rattus norvegicus,,CHEMBL622358,A,,Radioactivity distribution in testis of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,Intermediate
,,,,,1,,,N,50597,16435,1,10116.0,9733,,BAO_0000218,Rattus norvegicus,,CHEMBL622359,A,,Radioactivity distribution in testis of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,Intermediate
,,,,,1,,,N,50597,16435,1,10116.0,9734,,BAO_0000218,Rattus norvegicus,,CHEMBL874393,A,,Radioactivity distribution in testis of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,Intermediate
,,,,,1,,,N,50597,16434,1,10116.0,9735,,BAO_0000218,Rattus norvegicus,,CHEMBL622872,A,,Radioactivity distribution in testis of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,Intermediate
,,,,,1,,,N,50597,16434,1,10116.0,9736,,BAO_0000218,Rattus norvegicus,,CHEMBL622873,A,,Radioactivity distribution in testis of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,Intermediate
,,,,,1,,,N,50597,16434,1,10116.0,9737,,BAO_0000218,Rattus norvegicus,,CHEMBL623047,A,,Radioactivity distribution in testis of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,Intermediate
,,,,,1,,,N,50597,16435,1,10116.0,9738,,BAO_0000218,Rattus norvegicus,,CHEMBL623048,A,,Radioactivity distribution in testis of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,Intermediate
,,,,,1,,,N,50597,16435,1,10116.0,9739,,BAO_0000218,Rattus norvegicus,,CHEMBL623049,A,,Radioactivity distribution in testis of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,Intermediate
,,,,,1,,,N,50597,16435,1,10116.0,9740,,BAO_0000218,Rattus norvegicus,,CHEMBL623050,A,,Radioactivity distribution in testis of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,Intermediate
,,,,,1,,,N,50597,16435,1,10116.0,9741,,BAO_0000218,Rattus norvegicus,,CHEMBL623051,A,,Radioactivity distribution in testis of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,Intermediate
,,,,,1,,,N,50597,16435,1,10116.0,9742,,BAO_0000218,Rattus norvegicus,,CHEMBL623052,A,,Radioactivity distribution in testis of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,Intermediate
,,,,,1,,,N,50597,16435,1,10116.0,9743,,BAO_0000218,Rattus norvegicus,,CHEMBL626343,A,,Radioactivity distribution in testis of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,Intermediate
,,,,,1,,,N,50597,16434,1,10116.0,9744,,BAO_0000218,Rattus norvegicus,,CHEMBL626344,A,,Radioactivity distribution in tumor of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,Intermediate
,,,,,1,,,N,50597,16434,1,10116.0,9745,,BAO_0000218,Rattus norvegicus,,CHEMBL626345,A,,Radioactivity distribution in tumor of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,Intermediate
,,,,,1,,,N,50597,16434,1,10116.0,9746,,BAO_0000218,Rattus norvegicus,,CHEMBL626346,A,,Radioactivity distribution in tumor of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,Intermediate
,,,,,1,,,N,50597,16434,1,10116.0,9747,,BAO_0000218,Rattus norvegicus,,CHEMBL626347,A,,Radioactivity distribution in tumor of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,Intermediate
,,,,,1,,,N,50597,16434,1,10116.0,9748,,BAO_0000218,Rattus norvegicus,,CHEMBL626348,A,,Radioactivity distribution in tumor of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,Intermediate
,,,,,1,,,N,50597,16434,1,10116.0,9749,,BAO_0000218,Rattus norvegicus,,CHEMBL626349,A,,Radioactivity distribution in tumor of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,Intermediate
,,,,,1,,,N,50597,16435,1,10116.0,9750,,BAO_0000218,Rattus norvegicus,,CHEMBL626350,F,,Radioactivity distribution in tumor of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,Intermediate
,,,,,1,,,N,50597,16435,1,10116.0,9751,,BAO_0000218,Rattus norvegicus,,CHEMBL626351,A,,Radioactivity distribution in tumor of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,Intermediate
,,,,,1,,,N,50597,16435,1,10116.0,9752,,BAO_0000218,Rattus norvegicus,,CHEMBL627650,A,,Radioactivity distribution in tumor of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,Intermediate
,,,,,1,,,N,50597,16435,1,10116.0,9753,,BAO_0000218,Rattus norvegicus,,CHEMBL627651,F,,Radioactivity distribution in tumor of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,Intermediate
,,,,,1,,,N,50597,16435,1,10116.0,9754,,BAO_0000218,Rattus norvegicus,,CHEMBL627652,A,,Radioactivity distribution in tumor of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,Intermediate
,,,,,1,,,N,50597,16435,1,10116.0,9755,,BAO_0000218,Rattus norvegicus,,CHEMBL627653,A,,Radioactivity distribution in tumor of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,Intermediate
,,,,,1,,,N,50597,13091,1,10116.0,9756,,BAO_0000218,Rattus norvegicus,,CHEMBL627654,A,,Tissue biodistribution into estrogen-primed immature female rat blood at 1 hr blocked time interval,Intermediate
,,,,,1,,,N,50597,13091,1,10116.0,9757,,BAO_0000218,Rattus norvegicus,,CHEMBL627835,A,,Tissue biodistribution into estrogen-primed immature female rat blood at 1 hr low time interval,Intermediate
,,,,,1,,,N,50597,13091,1,10116.0,9758,,BAO_0000218,Rattus norvegicus,,CHEMBL627836,A,,Tissue biodistribution into estrogen-primed immature female rat blood at 1 hr time interval,Intermediate
,,,,,1,,,N,50597,13091,1,10116.0,9759,,BAO_0000218,Rattus norvegicus,,CHEMBL627837,A,,Tissue biodistribution into estrogen-primed immature female rat blood at 3 hr time interval,Intermediate
,,,,,1,,,N,50597,13091,1,10116.0,9760,,BAO_0000218,Rattus norvegicus,,CHEMBL627838,A,,Tissue biodistribution into estrogen-primed immature female rat bone at 1 hr blocked time interval,Intermediate
,,,,,1,,,N,50597,13091,1,10116.0,9761,,BAO_0000218,Rattus norvegicus,,CHEMBL875338,A,,Tissue biodistribution into estrogen-primed immature female rat bone at 1 hr low time interval,Intermediate
,,,,,1,,,N,50597,13091,1,10116.0,9762,,BAO_0000218,Rattus norvegicus,,CHEMBL627839,A,,Tissue biodistribution into estrogen-primed immature female rat bone at 1 hr time interval,Intermediate
,,,,,1,,,N,50597,13091,1,10116.0,9763,,BAO_0000218,Rattus norvegicus,,CHEMBL627840,A,,Tissue biodistribution into estrogen-primed immature female rat bone at 3 hr time interval,Intermediate
,,,,,1,,,N,50597,13091,1,10116.0,9764,,BAO_0000218,Rattus norvegicus,,CHEMBL627841,A,,Tissue biodistribution into estrogen-primed immature female rat brain at 1 hr blocked time interval,Intermediate
,,,,,1,,,N,50597,13091,1,10116.0,9765,,BAO_0000218,Rattus norvegicus,,CHEMBL627842,A,,Tissue biodistribution into estrogen-primed immature female rat brain at 1 hr low time interval,Intermediate
,,,,,1,,,N,50597,13091,1,10116.0,9766,,BAO_0000218,Rattus norvegicus,,CHEMBL627843,A,,Tissue biodistribution into estrogen-primed immature female rat brain at 1 hr time interval,Intermediate
,,,,,1,,,N,50597,13091,1,10116.0,9767,,BAO_0000218,Rattus norvegicus,,CHEMBL627844,A,,Tissue biodistribution into estrogen-primed immature female rat brain at 3 hr time interval,Intermediate
,,,,,1,,,N,50597,13091,1,10116.0,9768,,BAO_0000218,Rattus norvegicus,,CHEMBL627845,A,,Tissue biodistribution into estrogen-primed immature female rat fat at 1 hr blocked time interval,Intermediate
,In vivo,,,,1,,,N,50597,5874,1,10116.0,9769,,BAO_0000218,Rattus norvegicus,,CHEMBL627846,A,,Half life period in rat by iv administration at a dose of 3 mg/kg,Intermediate
,,Plasma,,,1,,,N,50597,1515,1,10116.0,9770,,BAO_0000218,Rattus norvegicus,1969.0,CHEMBL627847,A,,Half life period in rat plasma at 25 degree Centigrade temperature (pH 7.4),Intermediate
,,Plasma,,,1,,,N,50597,1515,1,10116.0,9771,,BAO_0000218,Rattus norvegicus,1969.0,CHEMBL873821,A,,Half life period in rat plasma at 37 degree Celsius temperature (pH 7.4),Intermediate
,,Plasma,,,1,,,N,50597,1515,1,10116.0,9772,,BAO_0000218,Rattus norvegicus,1969.0,CHEMBL626079,A,,Half life period in rat plasma at 37 degree Celsius temperature (pH 7.4); ND means no data,Intermediate
,,Plasma,,,1,,,N,50597,1515,1,10116.0,9773,,BAO_0000218,Rattus norvegicus,1969.0,CHEMBL626080,A,,Half life period in rat plasma at 37 degree Celsius temperature (pH 7.4); ND means no data,Intermediate
,,Plasma,,,1,,,N,50597,5491,1,10116.0,9774,,BAO_0000218,Rattus norvegicus,1969.0,CHEMBL626081,A,,Half life period was evaluated in rat plasma,Intermediate
,,Plasma,,,1,,,N,50597,5491,1,10116.0,9775,,BAO_0000218,Rattus norvegicus,1969.0,CHEMBL875344,A,,Half life period was evaluated in rat plasma; Not tested,Intermediate
,,,,,1,,,N,50597,1918,1,10116.0,9776,,BAO_0000218,Rattus norvegicus,,CHEMBL626082,A,,Half life period was evaluated in rats,Intermediate
,In vivo,,,,1,,,N,50597,1918,1,10116.0,9777,,BAO_0000218,Rattus norvegicus,,CHEMBL626250,A,,"Half life period was evaluated in rats, iv",Intermediate
,In vivo,,,,1,,,N,50597,6113,1,10116.0,9778,,BAO_0000218,Rattus norvegicus,,CHEMBL626251,A,,Half life period after intravenous administration at 5 mg/kg in rat,Intermediate
,In vivo,,,,1,,,N,50597,5546,1,10116.0,9779,,BAO_0000218,Rattus norvegicus,,CHEMBL626252,A,,Half life period was determined in Sprague-Dawley rats at a dose of 1 mg/kg by iv administration,Intermediate
,In vivo,,,,1,,,N,50597,5553,1,10116.0,9780,,BAO_0000218,Rattus norvegicus,,CHEMBL626253,A,,Half life period was determined in rat after iv administration at a dose of 5 mg/kg,Intermediate
,,Plasma,,,1,,,N,50597,4188,1,10116.0,9781,,BAO_0000218,Rattus norvegicus,1969.0,CHEMBL626254,A,,Half life stability of compound was evaluated in rat plasma,Intermediate
,In vivo,,,,1,,,N,50597,6215,1,10116.0,9782,,BAO_0000218,Rattus norvegicus,,CHEMBL626255,A,,Half life time after intravenous administration (5.0 mg/kg) was determined in rat,Intermediate
,In vivo,,,,1,,,N,50597,6141,1,10116.0,9783,,BAO_0000218,Rattus norvegicus,,CHEMBL626256,A,,Half life time was evaluated at 1 mg/kg of iv administration in Sprague-Dawley rats,Intermediate
,In vivo,,,,1,,,N,50597,5182,1,10116.0,9784,,BAO_0000218,Rattus norvegicus,,CHEMBL626257,A,,Half life was determined by administering the compound intravenously at a dose of 1 mg/kg in male wistar rat,Intermediate
,In vivo,,,,1,,,N,50597,5182,1,10116.0,9785,,BAO_0000218,Rattus norvegicus,,CHEMBL626258,A,,Half life was determined by administering the compound intravenously at a dose of 1 mg/kg in male wistar rat; NC means not calculated,Intermediate
,In vivo,,,,1,,,N,50597,5710,1,10116.0,9786,,BAO_0000218,Rattus norvegicus,,CHEMBL626259,A,,Half life was measured in fasted male administration of compound 0.5 mg/Kg i.v.,Intermediate
,In vivo,,,,1,,,N,50597,5789,1,10116.0,9787,,BAO_0000218,Rattus norvegicus,,CHEMBL626260,A,,Half in rat i.v.,Intermediate
,In vivo,,,,1,,,N,50597,6011,1,10116.0,9788,,BAO_0000218,Rattus norvegicus,,CHEMBL875345,A,,Half period in rat after intravenous administration,Intermediate
,In vivo,,,,1,,,N,50597,17594,1,10116.0,9789,,BAO_0000218,Rattus norvegicus,,CHEMBL626261,A,,Half-life after repeated oral dose of compound at 1 mg/kg in rats,Intermediate
,In vitro,Liver,,,1,,,N,50597,12357,1,10116.0,9790,,BAO_0000218,Rattus norvegicus,2107.0,CHEMBL626262,A,,Half-life measured in in vitro Cathepsin B assay in rat liver,Intermediate
,,,,,1,,,N,50597,5210,1,10116.0,9791,,BAO_0000218,Rattus norvegicus,,CHEMBL626263,A,,Half-life of compound was determined in rats,Intermediate
,In vivo,,,,1,,,N,50597,17596,1,10116.0,9792,,BAO_0000218,Rattus norvegicus,,CHEMBL625270,A,,Half-life at 10 mg/kg in rat upon intravenous administration,Intermediate
,,,,,1,,,N,50597,6672,1,10116.0,9793,,BAO_0000218,Rattus norvegicus,,CHEMBL625271,A,,Half-life determined in rat,Intermediate
,,,,,1,,,N,50597,6673,1,10116.0,9794,,BAO_0000218,Rattus norvegicus,,CHEMBL625272,A,,Half-life determined in rat,Intermediate
,In vivo,Brain,,,1,,,N,50597,4910,1,10116.0,9795,,BAO_0000218,Rattus norvegicus,955.0,CHEMBL625273,A,,Half-life in brain after intravenous administration (4.7 mg/kg) to male rats,Intermediate
,,Plasma,,,1,,,N,50597,3741,1,10116.0,9796,,BAO_0000218,Rattus norvegicus,1969.0,CHEMBL625274,A,,"Half-life in chemical and enzymatic hydrolysis, in 80% rat plasma",Intermediate
,In vivo,,,,1,,,N,50597,17671,1,10116.0,9797,,BAO_0000218,Rattus norvegicus,,CHEMBL625275,A,,Half-life in male Sprague-Dawley rats following an intravenous bolus dose at 10-20 mg/kg,Intermediate
,In vivo,Plasma,,,1,,,N,50597,4910,1,10116.0,9798,,BAO_0000218,Rattus norvegicus,1969.0,CHEMBL625276,A,,Half-life in plasma after intravenous administration (4.7 mg/kg) to male rats,Intermediate
,,Plasma,,,1,,,N,50597,17537,1,10116.0,9799,,BAO_0000218,Rattus norvegicus,1969.0,CHEMBL625277,A,,Half-life in rat plasma,Intermediate
,,Plasma,,,1,,,N,50597,4965,1,10116.0,9800,,BAO_0000218,Rattus norvegicus,1969.0,CHEMBL625278,A,,Half-life in rat plasma was determined,Intermediate
,,Plasma,,,1,,,N,50597,17537,1,10116.0,9801,,BAO_0000218,Rattus norvegicus,1969.0,CHEMBL625279,A,,Half-life in rat plasma; Not tested,Intermediate
,,Serum,,,1,,,N,50597,6124,1,10116.0,9802,,BAO_0000218,Rattus norvegicus,1977.0,CHEMBL625280,A,,Half-life in rat serum,Intermediate
,,Serum,,,1,,,N,50597,6124,1,10116.0,9803,,BAO_0000218,Rattus norvegicus,1977.0,CHEMBL876797,A,,Half-life in rat serum; na is not available,Intermediate
,,,,,1,,,N,50597,6078,1,10116.0,9804,,BAO_0000218,Rattus norvegicus,,CHEMBL625281,A,,Half-life was calculated in rat,Intermediate
,,Plasma,,,1,,,N,50597,17668,1,10116.0,9805,,BAO_0000218,Rattus norvegicus,1969.0,CHEMBL873827,A,,Half-life was calculated in rat plasma,Intermediate
,,,,,1,,,N,50597,3185,1,10116.0,9806,,BAO_0000218,Rattus norvegicus,,CHEMBL625282,A,,Half-life was determined,Intermediate
,,,,,1,,,N,50597,4883,1,10116.0,9807,,BAO_0000218,Rattus norvegicus,,CHEMBL625283,A,,Half-life was determined,Intermediate
,In vivo,,,,1,,,N,50597,2959,1,10116.0,9808,,BAO_0000218,Rattus norvegicus,,CHEMBL625284,A,,Half-life after administration of 20 mg/Kg oral dose in rat,Intermediate
,In vivo,,,,1,,,N,50597,4029,1,10116.0,9809,,BAO_0000218,Rattus norvegicus,,CHEMBL625285,A,,Half-life after administration of 3.2 mg/kg intravenously in male rat,Intermediate
,In vivo,,,,1,,,N,50597,4029,1,10116.0,9810,,BAO_0000218,Rattus norvegicus,,CHEMBL625286,A,,Half-life after intravenous administration in female rat,Intermediate
,In vivo,,,,1,,,N,50597,4029,1,10116.0,9811,,BAO_0000218,Rattus norvegicus,,CHEMBL625287,A,,Half-life after intravenous administration in male rat,Intermediate
,In vivo,,,,1,,,N,50597,6180,1,10116.0,9812,,BAO_0000218,Rattus norvegicus,,CHEMBL625288,A,,Half-life after intravenous dose in rat,Intermediate
,,Liver,,,1,,,N,50597,1557,1,10116.0,9813,,BAO_0000218,Rattus norvegicus,2107.0,CHEMBL625289,A,,Half-life in a rat liver homogenate preparation,Intermediate
,,Plasma,,,1,,,N,50597,12500,1,10116.0,9814,,BAO_0000218,Rattus norvegicus,1969.0,CHEMBL625290,A,,Half-life in plasma of rat,Intermediate
,,Plasma,,,1,,,N,50597,12500,1,10116.0,9815,,BAO_0000218,Rattus norvegicus,1969.0,CHEMBL876798,A,,Half-life in plasma of rat at dose of 3-10 mgkg,Intermediate
,,,,,1,,,N,50597,5064,1,10116.0,9816,,BAO_0000218,Rattus norvegicus,,CHEMBL625291,A,,Half-life in rat,Intermediate
,,,,,1,,,N,50597,5145,1,10116.0,9817,,BAO_0000218,Rattus norvegicus,,CHEMBL625292,A,,Half-life in rat,Intermediate
,,,,,1,,,N,50597,5147,1,10116.0,9818,,BAO_0000218,Rattus norvegicus,,CHEMBL625293,A,,Half-life in rat,Intermediate
,,,,,1,,,N,50597,5833,1,10116.0,9819,,BAO_0000218,Rattus norvegicus,,CHEMBL622832,A,,Half-life in rat,Intermediate
,,,,,1,,,N,50597,6596,1,10116.0,9820,,BAO_0000218,Rattus norvegicus,,CHEMBL622833,A,,Half-life in rat,Intermediate
,,,,,1,,,N,50597,17655,1,10116.0,9821,,BAO_0000218,Rattus norvegicus,,CHEMBL622834,A,,Half-life in rat,Intermediate
,In vivo,,,,1,,,N,50597,6495,1,10116.0,9822,,BAO_0000218,Rattus norvegicus,,CHEMBL622835,A,,Half-life in rat after oral administration at 10 mg/kg,Intermediate
,In vivo,,,,1,,,N,50597,17538,1,10116.0,9823,,BAO_0000218,Rattus norvegicus,,CHEMBL622836,A,,Half-life in rat after po administration at a dose of 10 mg/kg,Intermediate
,In vivo,,,,1,,,N,50597,17538,1,10116.0,9824,,BAO_0000218,Rattus norvegicus,,CHEMBL622837,A,,Half-life in rat after po administration at a dose of 10 mg/kg; nd is not determined,Intermediate
,In vivo,,,,1,,,N,50597,10,1,10116.0,9825,,BAO_0000218,Rattus norvegicus,,CHEMBL622838,A,,Half-life in rat at 3 mg/kg dose administered intravenously,Intermediate
,,Brain,,,1,,,N,50597,17669,1,10116.0,9826,,BAO_0000218,Rattus norvegicus,955.0,CHEMBL622839,A,,Half-life in rat brain homogenate,Intermediate
,,Plasma,,,1,,,N,50597,17065,1,10116.0,9827,,BAO_0000218,Rattus norvegicus,1969.0,CHEMBL622840,A,,Half-life in rat plasma,Intermediate
,,,,,1,,,N,50597,4333,1,10116.0,9828,,BAO_0000218,Rattus norvegicus,,CHEMBL622841,A,,Half-life in rats,Intermediate
,,,,,1,,,N,50597,6827,1,10116.0,9829,,BAO_0000218,Rattus norvegicus,,CHEMBL622842,A,,Half-life in Dawley rats,Intermediate
,In vitro,Plasma,,,1,,,N,50597,889,1,10116.0,9830,,BAO_0000218,Rattus norvegicus,1969.0,CHEMBL622843,A,,Half-life in vitro in rat plasma,Intermediate
,In vitro,Plasma,,,1,,,N,50597,889,1,10116.0,9831,,BAO_0000218,Rattus norvegicus,1969.0,CHEMBL622844,A,,Half-life in vitro in rat plasma; No detectable degradation over 2 hr; no detectable degradation over 2 hours,Intermediate
