assays_ss_d,assays_tss_d,assays_ss_cll_tp,assays_ss_tss,assays_ss_rgnsm,assays_src_ss_d,assays_ss_tp,assays_ss_sbclllr_frctn,assays_cll_d,assays_rltnshp_tp,assays_dc_d,assays_b_frmt,assays_chmbl_d,assays_td,assays_ss_ctgr,assays_crtd_b,assays_ss_strn,assays_cnfdnc_scr,assays_src_d,assays_vrnt_d
9001,14.0,,Zone of skin,Rattus norvegicus,,A,,,N,11977,BAO_0000218,CHEMBL628465,50597,,Intermediate,,1,1,
9002,14.0,,Zone of skin,Rattus norvegicus,,A,,,N,11977,BAO_0000218,CHEMBL628466,50597,,Intermediate,,1,1,
9003,14.0,,Zone of skin,Rattus norvegicus,,A,,,N,11977,BAO_0000218,CHEMBL628467,50597,,Intermediate,,1,1,
9004,2106.0,,Spleen,Rattus norvegicus,,A,,,N,11977,BAO_0000218,CHEMBL628468,50597,,Intermediate,,1,1,
9005,2106.0,,Spleen,Rattus norvegicus,,A,,,N,11977,BAO_0000218,CHEMBL628469,50597,,Intermediate,,1,1,
9006,2106.0,,Spleen,Rattus norvegicus,,A,,,N,11977,BAO_0000218,CHEMBL628470,50597,,Intermediate,,1,1,
9007,2106.0,,Spleen,Rattus norvegicus,,A,,,N,11977,BAO_0000218,CHEMBL628471,50597,,Intermediate,,1,1,
9008,2106.0,,Spleen,Rattus norvegicus,,A,,,N,11977,BAO_0000218,CHEMBL628472,50597,,Intermediate,,1,1,
9009,2046.0,,Thyroid gland,Rattus norvegicus,,A,,,N,11977,BAO_0000218,CHEMBL625191,50597,,Intermediate,,1,1,
9010,2046.0,,Thyroid gland,Rattus norvegicus,,A,,,N,11977,BAO_0000218,CHEMBL625192,50597,,Intermediate,,1,1,
9011,2046.0,,Thyroid gland,Rattus norvegicus,,A,,,N,11977,BAO_0000218,CHEMBL875337,50597,,Intermediate,,1,1,
9012,2046.0,,Thyroid gland,Rattus norvegicus,,A,,,N,11977,BAO_0000218,CHEMBL626341,50597,,Intermediate,,1,1,
9013,2046.0,,Thyroid gland,Rattus norvegicus,,A,,,N,11977,BAO_0000218,CHEMBL626342,50597,,Intermediate,,1,1,
9014,2107.0,,Liver,Rattus norvegicus,,A,,,N,11977,BAO_0000218,CHEMBL621943,50597,,Intermediate,,1,1,
9015,,,,Rattus norvegicus,,A,,,N,3748,BAO_0000218,CHEMBL621944,50597,,Intermediate,,1,1,
9016,,,,Rattus norvegicus,,A,,,N,15765,BAO_0000218,CHEMBL621945,50597,,Intermediate,,1,1,
9017,,,,Rattus norvegicus,,A,,,N,4871,BAO_0000218,CHEMBL621946,50597,,Intermediate,,1,1,
9018,,,,Rattus norvegicus,,A,,,N,4871,BAO_0000218,CHEMBL621947,50597,,Intermediate,,1,1,
9019,,,,Rattus norvegicus,,A,,,N,4872,BAO_0000218,CHEMBL621948,50597,,Intermediate,,1,1,
9020,,,,Rattus norvegicus,,A,,,N,4872,BAO_0000218,CHEMBL621949,50597,,Intermediate,,1,1,
9021,,,,Rattus norvegicus,,A,,,N,5413,BAO_0000218,CHEMBL621950,50597,,Intermediate,,1,1,
9022,,,,Rattus norvegicus,,A,,,N,5413,BAO_0000218,CHEMBL621951,50597,,Intermediate,,1,1,
9023,178.0,,Blood,Rattus norvegicus,,A,,,N,15272,BAO_0000218,CHEMBL621952,50597,,Intermediate,,1,1,
9024,2107.0,,Liver,Rattus norvegicus,,A,,,N,4689,BAO_0000218,CHEMBL621953,50597,,Intermediate,,1,1,
9025,,,,Rattus norvegicus,,A,,,N,6057,BAO_0000218,CHEMBL621954,50597,,Intermediate,,1,1,
9026,,,,Rattus norvegicus,,A,,,N,6057,BAO_0000218,CHEMBL621955,50597,,Intermediate,,1,1,
9027,,,,Rattus norvegicus,,A,,,N,6057,BAO_0000218,CHEMBL621956,50597,,Intermediate,,1,1,
9028,,,,Rattus norvegicus,,A,,,N,6211,BAO_0000218,CHEMBL621957,50597,,Intermediate,,1,1,
9029,,,,Rattus norvegicus,,A,,,N,5710,BAO_0000218,CHEMBL621958,50597,,Intermediate,,1,1,
9030,,,,Rattus norvegicus,,A,,,N,5710,BAO_0000218,CHEMBL621959,50597,,Intermediate,,1,1,
9031,,,,Rattus norvegicus,,A,,,N,17853,BAO_0000218,CHEMBL621960,50597,,Intermediate,,1,1,
9032,,,,Rattus norvegicus,,A,,,N,17853,BAO_0000218,CHEMBL621961,50597,,Intermediate,,1,1,
9033,,,,Rattus norvegicus,,A,,,N,15765,BAO_0000218,CHEMBL621962,50597,,Intermediate,,1,1,
9034,,,,Rattus norvegicus,,F,,,N,15765,BAO_0000218,CHEMBL876787,50597,,Intermediate,,1,1,
9035,,,,Rattus norvegicus,,A,,,N,15765,BAO_0000218,CHEMBL621963,50597,,Intermediate,,1,1,
9036,945.0,,Stomach,Rattus norvegicus,,A,,,N,6175,BAO_0000218,CHEMBL622637,50597,,Intermediate,,1,1,
9037,945.0,,Stomach,Rattus norvegicus,,A,,,N,6175,BAO_0000218,CHEMBL622638,50597,,Intermediate,,1,1,
9038,945.0,,Stomach,Rattus norvegicus,,A,,,N,6175,BAO_0000218,CHEMBL626561,50597,,Intermediate,,1,1,
9039,,,,Oryctolagus cuniculus,,F,,,U,7991,BAO_0000019,CHEMBL626562,22224,,Autocuration,,0,1,
9040,,,,Oryctolagus cuniculus,,A,,,U,429,BAO_0000218,CHEMBL626563,22224,,Autocuration,,0,1,
9041,,,,Oryctolagus cuniculus,,A,,,U,429,BAO_0000218,CHEMBL626564,22224,,Autocuration,,0,1,
9042,,,,Oryctolagus cuniculus,,A,,,U,6253,BAO_0000218,CHEMBL626565,22224,,Autocuration,,0,1,
9043,,,,Oryctolagus cuniculus,,A,,,U,6253,BAO_0000218,CHEMBL626566,22224,,Autocuration,,0,1,
9044,,,,Oryctolagus cuniculus,,A,,,U,3615,BAO_0000218,CHEMBL626567,22224,,Autocuration,,0,1,
9045,,,,Oryctolagus cuniculus,,A,,,U,4059,BAO_0000218,CHEMBL626568,22224,,Autocuration,,0,1,
9046,,,,Oryctolagus cuniculus,,A,,,U,5124,BAO_0000218,CHEMBL626569,22224,,Autocuration,,0,1,
9047,,,,Oryctolagus cuniculus,,A,,,U,5124,BAO_0000218,CHEMBL626570,22224,,Autocuration,,0,1,
9048,,,,Oryctolagus cuniculus,,A,,,U,5124,BAO_0000218,CHEMBL626571,22224,,Autocuration,,0,1,
9049,,,,Oryctolagus cuniculus,,A,,,U,429,BAO_0000218,CHEMBL626572,22224,,Autocuration,,0,1,
9050,1969.0,,Plasma,Oryctolagus cuniculus,,A,,,U,4059,BAO_0000218,CHEMBL626573,22224,,Autocuration,,0,1,
9051,2107.0,,Liver,Oryctolagus cuniculus,,A,Microsomes,,U,9659,BAO_0000251,CHEMBL626574,22224,,Autocuration,,0,1,
9052,2107.0,,Liver,Oryctolagus cuniculus,,A,Microsomes,,U,9659,BAO_0000251,CHEMBL626575,22224,,Autocuration,,0,1,
9053,,,,Oryctolagus cuniculus,,A,,,U,3639,BAO_0000218,CHEMBL626576,22224,,Autocuration,,0,1,
9054,,,,Oryctolagus cuniculus,,A,,,U,3639,BAO_0000218,CHEMBL626577,22224,,Autocuration,,0,1,
9055,,,,Oryctolagus cuniculus,,A,,,U,3639,BAO_0000218,CHEMBL626578,22224,,Autocuration,,0,1,
9056,,,,Oryctolagus cuniculus,,A,,,U,5124,BAO_0000218,CHEMBL625263,22224,,Autocuration,,0,1,
9057,,,,Oryctolagus cuniculus,,A,,,U,5124,BAO_0000218,CHEMBL625264,22224,,Autocuration,,0,1,
9058,,,,Oryctolagus cuniculus,,A,,,U,5124,BAO_0000218,CHEMBL625265,22224,,Autocuration,,0,1,
9059,,,,Oryctolagus cuniculus,,A,Microsomes,,U,14294,BAO_0000251,CHEMBL625266,22224,,Autocuration,,0,1,
9060,,,,Oryctolagus cuniculus,,A,Microsomes,,U,14294,BAO_0000251,CHEMBL876796,22224,,Autocuration,,0,1,
9061,,,,Oryctolagus cuniculus,,A,,,U,429,BAO_0000218,CHEMBL625267,22224,,Autocuration,,0,1,
9062,1969.0,,Plasma,Oryctolagus cuniculus,,A,,,U,5124,BAO_0000218,CHEMBL625268,22224,,Autocuration,,0,1,
9063,1969.0,,Plasma,Oryctolagus cuniculus,,A,,,U,5124,BAO_0000218,CHEMBL625269,22224,,Autocuration,,0,1,
9064,1969.0,,Plasma,Oryctolagus cuniculus,,A,,,U,5124,BAO_0000218,CHEMBL624689,22224,,Autocuration,,0,1,
9065,,,,Oryctolagus cuniculus,,A,,,U,429,BAO_0000218,CHEMBL624690,22224,,Autocuration,,0,1,
9066,1088.0,,Urine,Oryctolagus cuniculus,,A,,,U,429,BAO_0000218,CHEMBL624691,22224,,Autocuration,,0,1,
9067,1088.0,,Urine,Oryctolagus cuniculus,,A,,,U,429,BAO_0000218,CHEMBL624692,22224,,Autocuration,,0,1,
9068,,,,Oryctolagus cuniculus,,A,,,U,4059,BAO_0000218,CHEMBL624693,22224,,Autocuration,,0,1,
9069,,,,Oryctolagus cuniculus,,A,,,U,4137,BAO_0000218,CHEMBL624694,22224,,Autocuration,,0,1,
9070,,,,Oryctolagus cuniculus,,A,,,U,11672,BAO_0000221,CHEMBL877596,22224,,Autocuration,,0,1,
9071,,,,Oryctolagus cuniculus,,A,,,U,12886,BAO_0000019,CHEMBL624695,22224,,Autocuration,,0,1,
9072,2107.0,,Liver,Oryctolagus cuniculus,,A,,,U,3853,BAO_0000221,CHEMBL624696,22224,,Autocuration,,0,1,
9073,,,,Oryctolagus cuniculus,,A,,,U,3615,BAO_0000019,CHEMBL624697,22224,,Autocuration,,0,1,
9074,178.0,,Blood,Oryctolagus cuniculus,,A,,,U,6253,BAO_0000218,CHEMBL624698,22224,,Autocuration,,0,1,
9075,178.0,,Blood,Oryctolagus cuniculus,,A,,,U,6253,BAO_0000218,CHEMBL624699,22224,,Autocuration,,0,1,
9076,,,,Oryctolagus cuniculus,,A,,,U,6077,BAO_0000218,CHEMBL624700,22224,,Autocuration,,0,1,
9077,1969.0,,Plasma,Rattus norvegicus,,A,,,N,17617,BAO_0000218,CHEMBL622903,50597,,Intermediate,,1,1,
9078,1969.0,,Plasma,Rattus norvegicus,,A,,,N,17594,BAO_0000218,CHEMBL622904,50597,,Intermediate,,1,1,
9079,1969.0,,Plasma,Rattus norvegicus,,A,,,N,6149,BAO_0000218,CHEMBL622905,50597,,Intermediate,,1,1,
9080,1969.0,,Plasma,Rattus norvegicus,,A,,,N,17260,BAO_0000218,CHEMBL622906,50597,,Intermediate,,1,1,
9081,1969.0,,Plasma,Rattus norvegicus,,A,,,N,17260,BAO_0000218,CHEMBL622907,50597,,Intermediate,,1,1,
9082,1969.0,,Plasma,Rattus norvegicus,,A,,,N,6644,BAO_0000218,CHEMBL622908,50597,,Intermediate,,1,1,
9083,1969.0,,Plasma,Rattus norvegicus,,A,,,N,6644,BAO_0000218,CHEMBL622909,50597,,Intermediate,,1,1,
9084,1969.0,,Plasma,Rattus norvegicus,,A,,,N,6644,BAO_0000218,CHEMBL622910,50597,,Intermediate,,1,1,
9085,955.0,,Brain,Rattus norvegicus,,A,,,N,6495,BAO_0000218,CHEMBL622911,50597,,Intermediate,,1,1,
9086,1969.0,,Plasma,Rattus norvegicus,,A,,,N,6504,BAO_0000218,CHEMBL622912,50597,,Intermediate,,1,1,
9087,1969.0,,Plasma,Rattus norvegicus,,A,,,N,17686,BAO_0000218,CHEMBL622913,50597,,Intermediate,,1,1,
9088,1969.0,,Plasma,Rattus norvegicus,,A,,,N,6495,BAO_0000218,CHEMBL622914,50597,,Intermediate,,1,1,
9089,1969.0,,Plasma,Rattus norvegicus,,A,,,N,216,BAO_0000218,CHEMBL622915,50597,,Intermediate,,1,1,
9090,1969.0,,Plasma,Rattus norvegicus,,A,,,N,1908,BAO_0000218,CHEMBL622916,50597,,Intermediate,,1,1,
9091,1969.0,,Plasma,Rattus norvegicus,,A,,,N,1908,BAO_0000218,CHEMBL622917,50597,,Intermediate,,1,1,
9092,1969.0,,Plasma,Rattus norvegicus,,A,,,N,6685,BAO_0000218,CHEMBL622918,50597,,Intermediate,,1,1,
9093,1969.0,,Plasma,Rattus norvegicus,,A,,,N,216,BAO_0000218,CHEMBL622919,50597,,Intermediate,,1,1,
9094,1969.0,,Plasma,Rattus norvegicus,,A,,,N,6049,BAO_0000218,CHEMBL622920,50597,,Intermediate,,1,1,
9095,1969.0,,Plasma,Rattus norvegicus,,A,,,N,2463,BAO_0000218,CHEMBL622921,50597,,Intermediate,,1,1,
9096,1969.0,,Plasma,Rattus norvegicus,,A,,,N,6679,BAO_0000218,CHEMBL622922,50597,,Intermediate,,1,1,
9097,1969.0,,Plasma,Rattus norvegicus,,A,,,N,6681,BAO_0000218,CHEMBL622923,50597,,Intermediate,,1,1,
9098,1969.0,,Plasma,Rattus norvegicus,,A,,,N,4890,BAO_0000218,CHEMBL877604,50597,,Intermediate,,1,1,
9099,1969.0,,Plasma,Rattus norvegicus,,A,,,N,6410,BAO_0000218,CHEMBL622924,50597,,Intermediate,,1,1,
9100,1969.0,,Plasma,Rattus norvegicus,,A,,,N,6410,BAO_0000218,CHEMBL622925,50597,,Intermediate,,1,1,
9101,1969.0,,Plasma,Rattus norvegicus,,A,,,N,16366,BAO_0000218,CHEMBL622926,50597,,Intermediate,,1,1,
9102,1969.0,,Plasma,Rattus norvegicus,,A,,,N,6227,BAO_0000218,CHEMBL623625,50597,,Intermediate,,1,1,
9103,1969.0,,Plasma,Rattus norvegicus,,A,,,N,3598,BAO_0000218,CHEMBL623626,50597,,Expert,,1,1,
9104,1969.0,,Plasma,Rattus norvegicus,,A,,,N,1465,BAO_0000218,CHEMBL623627,50597,,Intermediate,,1,1,
9105,,,,Rattus norvegicus,,A,,,N,4368,BAO_0000218,CHEMBL623628,50597,,Intermediate,,1,1,
9106,1969.0,,Plasma,Rattus norvegicus,,A,,,N,15662,BAO_0000218,CHEMBL623629,50597,,Intermediate,,1,1,
9107,1969.0,,Plasma,Rattus norvegicus,,A,,,N,15662,BAO_0000218,CHEMBL623630,50597,,Intermediate,,1,1,
9108,,,,Rattus norvegicus,,A,,,N,5355,BAO_0000218,CHEMBL623804,50597,,Intermediate,,1,1,
9109,,,,Rattus norvegicus,,A,,,N,5355,BAO_0000218,CHEMBL623805,50597,,Intermediate,,1,1,
9110,1969.0,,Plasma,Rattus norvegicus,,A,,,N,1567,BAO_0000218,CHEMBL623806,50597,,Intermediate,,1,1,
9111,1969.0,,Plasma,Rattus norvegicus,,A,,,N,4026,BAO_0000218,CHEMBL623807,50597,,Intermediate,,1,1,
9112,1969.0,,Plasma,Rattus norvegicus,,A,,,N,6193,BAO_0000218,CHEMBL623808,50597,,Intermediate,,1,1,
9113,1969.0,,Plasma,Rattus norvegicus,,A,,,N,4026,BAO_0000218,CHEMBL623809,50597,,Intermediate,,1,1,
9114,1969.0,,Plasma,Rattus norvegicus,,A,,,N,6485,BAO_0000218,CHEMBL623810,50597,,Intermediate,,1,1,
9115,1969.0,,Plasma,Rattus norvegicus,,A,,,N,17655,BAO_0000218,CHEMBL623811,50597,,Intermediate,,1,1,
9116,1969.0,,Plasma,Rattus norvegicus,,A,,,N,14941,BAO_0000218,CHEMBL623812,50597,,Intermediate,,1,1,
9117,,,,Rattus norvegicus,,A,,,N,5394,BAO_0000218,CHEMBL877605,50597,,Intermediate,,1,1,
9118,,,,Rattus norvegicus,,A,,,N,4408,BAO_0000218,CHEMBL623813,50597,,Intermediate,,1,1,
9119,,,,Rattus norvegicus,,A,,,N,5983,BAO_0000218,CHEMBL623814,50597,,Intermediate,,1,1,
9120,,,,Rattus norvegicus,,A,,,N,4878,BAO_0000218,CHEMBL623815,50597,,Intermediate,,1,1,
9121,,,,Rattus norvegicus,,A,,,N,5862,BAO_0000218,CHEMBL623816,50597,,Intermediate,Sprague-Dawley,1,1,
9122,,,,Rattus norvegicus,,A,,,N,4517,BAO_0000218,CHEMBL623145,50597,,Intermediate,,1,1,
9123,1969.0,,Plasma,Rattus norvegicus,,A,,,N,5932,BAO_0000218,CHEMBL623146,50597,,Intermediate,,1,1,
9124,1969.0,,Plasma,Rattus norvegicus,,A,,,N,5436,BAO_0000218,CHEMBL623147,50597,,Intermediate,,1,1,
9125,955.0,,Brain,Rattus norvegicus,,A,,,N,4910,BAO_0000218,CHEMBL623042,50597,,Intermediate,,1,1,
9126,,,,Rattus norvegicus,,A,,,N,4950,BAO_0000218,CHEMBL623043,50597,,Intermediate,,1,1,
9127,,,,Rattus norvegicus,,A,,,N,15078,BAO_0000218,CHEMBL623044,50597,,Intermediate,,1,1,
9128,,,,Rattus norvegicus,,A,,,N,15078,BAO_0000218,CHEMBL623045,50597,,Intermediate,,1,1,
9129,,,,Rattus norvegicus,,A,,,N,3360,BAO_0000218,CHEMBL623046,50597,,Intermediate,,1,1,
9130,,,,Rattus norvegicus,,A,,,N,3360,BAO_0000218,CHEMBL623226,50597,,Intermediate,,1,1,
9131,,,,Rattus norvegicus,,A,,,N,15022,BAO_0000218,CHEMBL623227,50597,,Intermediate,,1,1,
9132,,,,Rattus norvegicus,,A,,,N,15022,BAO_0000218,CHEMBL623228,50597,,Intermediate,,1,1,
9133,,,,Rattus norvegicus,,A,,,N,15022,BAO_0000218,CHEMBL623229,50597,,Intermediate,,1,1,
9134,1969.0,,Plasma,Rattus norvegicus,,A,,,N,5160,BAO_0000218,CHEMBL623230,50597,,Intermediate,,1,1,
9135,1969.0,,Plasma,Rattus norvegicus,,A,,,N,15662,BAO_0000218,CHEMBL623231,50597,,Intermediate,,1,1,
9136,1969.0,,Plasma,Rattus norvegicus,,A,,,N,15662,BAO_0000218,CHEMBL623232,50597,,Intermediate,,1,1,
9137,,,,Rattus norvegicus,,A,,,N,4709,BAO_0000218,CHEMBL623233,50597,,Intermediate,,1,1,
9138,,,,Rattus norvegicus,,A,,,N,3535,BAO_0000218,CHEMBL623234,50597,,Intermediate,,1,1,
9139,,,,Rattus norvegicus,,A,,,N,3535,BAO_0000218,CHEMBL623235,50597,,Intermediate,,1,1,
9140,,,,Rattus norvegicus,,A,,,N,3535,BAO_0000218,CHEMBL623236,50597,,Intermediate,,1,1,
9141,,,,Rattus norvegicus,,A,,,N,3535,BAO_0000218,CHEMBL623237,50597,,Intermediate,,1,1,
9142,,,,Rattus norvegicus,,A,,,N,3535,BAO_0000218,CHEMBL623238,50597,,Intermediate,,1,1,
9143,,,,Rattus norvegicus,,A,,,N,3535,BAO_0000218,CHEMBL623239,50597,,Intermediate,,1,1,
9144,1969.0,,Plasma,Rattus norvegicus,,A,,,U,5005,BAO_0000218,CHEMBL623240,22224,,Intermediate,,0,1,
9145,1898.0,,Hypothalamus,Rattus norvegicus,,A,,,N,6326,BAO_0000218,CHEMBL623241,50597,,Intermediate,,1,1,
9146,1898.0,,Hypothalamus,Rattus norvegicus,,A,,,N,6326,BAO_0000218,CHEMBL623242,50597,,Intermediate,,1,1,
9147,,,,Rattus norvegicus,,A,,,N,6326,BAO_0000218,CHEMBL874394,50597,,Intermediate,,1,1,
9148,,,,Rattus norvegicus,,A,,,N,6326,BAO_0000218,CHEMBL623243,50597,,Intermediate,,1,1,
9149,,,,Rattus norvegicus,,A,,,N,17411,BAO_0000218,CHEMBL623244,50597,,Intermediate,,1,1,
9150,2113.0,,Kidney,Rattus norvegicus,,A,,,N,16435,BAO_0000218,CHEMBL623245,50597,,Intermediate,,1,1,
9151,2113.0,,Kidney,Rattus norvegicus,,A,,,N,16435,BAO_0000218,CHEMBL623246,50597,,Intermediate,,1,1,
9152,2113.0,,Kidney,Rattus norvegicus,,A,,,N,16435,BAO_0000218,CHEMBL623247,50597,,Intermediate,,1,1,
9153,2113.0,,Kidney,Rattus norvegicus,,A,,,N,16435,BAO_0000218,CHEMBL623248,50597,,Intermediate,,1,1,
9154,2113.0,,Kidney,Rattus norvegicus,,A,,,N,16435,BAO_0000218,CHEMBL623249,50597,,Intermediate,,1,1,
9155,2107.0,,Liver,Rattus norvegicus,,A,,,N,16434,BAO_0000218,CHEMBL625072,50597,,Intermediate,,1,1,
9156,2107.0,,Liver,Rattus norvegicus,,A,,,N,16434,BAO_0000218,CHEMBL625073,50597,,Intermediate,,1,1,
9157,2107.0,,Liver,Rattus norvegicus,,A,,,N,16434,BAO_0000218,CHEMBL625074,50597,,Intermediate,,1,1,
9158,2107.0,,Liver,Rattus norvegicus,,A,,,N,16434,BAO_0000218,CHEMBL625075,50597,,Intermediate,,1,1,
9159,2107.0,,Liver,Rattus norvegicus,,A,,,N,16434,BAO_0000218,CHEMBL625076,50597,,Intermediate,,1,1,
9160,2107.0,,Liver,Rattus norvegicus,,A,,,N,16434,BAO_0000218,CHEMBL625077,50597,,Intermediate,,1,1,
9161,2107.0,,Liver,Rattus norvegicus,,A,,,N,16434,BAO_0000218,CHEMBL625078,50597,,Intermediate,,1,1,
9162,2107.0,,Liver,Rattus norvegicus,,A,,,N,16434,BAO_0000218,CHEMBL874395,50597,,Intermediate,,1,1,
9163,2107.0,,Liver,Rattus norvegicus,,A,,,N,16435,BAO_0000218,CHEMBL625079,50597,,Intermediate,,1,1,
9164,2107.0,,Liver,Rattus norvegicus,,A,,,N,16435,BAO_0000218,CHEMBL625080,50597,,Intermediate,,1,1,
9165,2107.0,,Liver,Rattus norvegicus,,A,,,N,16435,BAO_0000218,CHEMBL625081,50597,,Intermediate,,1,1,
9166,2107.0,,Liver,Rattus norvegicus,,A,,,N,16435,BAO_0000218,CHEMBL625082,50597,,Intermediate,,1,1,
9167,2107.0,,Liver,Rattus norvegicus,,A,,,N,16435,BAO_0000218,CHEMBL625083,50597,,Intermediate,,1,1,
9168,2107.0,,Liver,Rattus norvegicus,,A,,,N,16435,BAO_0000218,CHEMBL625084,50597,,Intermediate,,1,1,
9169,2107.0,,Liver,Rattus norvegicus,,A,,,N,16435,BAO_0000218,CHEMBL625085,50597,,Intermediate,,1,1,
9170,2107.0,,Liver,Rattus norvegicus,,A,,,N,16435,BAO_0000218,CHEMBL625086,50597,,Intermediate,,1,1,
9171,2107.0,,Liver,Rattus norvegicus,,A,,,N,16434,BAO_0000218,CHEMBL625087,50597,,Intermediate,,1,1,
9172,2107.0,,Liver,Rattus norvegicus,,A,,,N,16434,BAO_0000218,CHEMBL625088,50597,,Intermediate,,1,1,
9173,2107.0,,Liver,Rattus norvegicus,,A,,,N,16434,BAO_0000218,CHEMBL622205,50597,,Intermediate,,1,1,
9174,2107.0,,Liver,Rattus norvegicus,,A,,,N,16435,BAO_0000218,CHEMBL622206,50597,,Intermediate,,1,1,
9175,2107.0,,Liver,Rattus norvegicus,,A,,,N,16435,BAO_0000218,CHEMBL622207,50597,,Intermediate,,1,1,
9176,2107.0,,Liver,Rattus norvegicus,,A,,,N,16435,BAO_0000218,CHEMBL622366,50597,,Intermediate,,1,1,
9177,2107.0,,Liver,Rattus norvegicus,,A,,,N,16435,BAO_0000218,CHEMBL622367,50597,,Intermediate,,1,1,
9178,2107.0,,Liver,Rattus norvegicus,,A,,,N,16435,BAO_0000218,CHEMBL875331,50597,,Intermediate,,1,1,
9179,2107.0,,Liver,Rattus norvegicus,,A,,,N,16435,BAO_0000218,CHEMBL622368,50597,,Intermediate,,1,1,
9180,2048.0,,Lung,Rattus norvegicus,,A,,,N,16434,BAO_0000218,CHEMBL622369,50597,,Intermediate,,1,1,
9181,2048.0,,Lung,Rattus norvegicus,,A,,,N,16434,BAO_0000218,CHEMBL622370,50597,,Intermediate,,1,1,
9182,2048.0,,Lung,Rattus norvegicus,,A,,,N,16434,BAO_0000218,CHEMBL622371,50597,,Intermediate,,1,1,
9183,2048.0,,Lung,Rattus norvegicus,,A,,,N,16434,BAO_0000218,CHEMBL622372,50597,,Intermediate,,1,1,
9184,2048.0,,Lung,Rattus norvegicus,,A,,,N,16434,BAO_0000218,CHEMBL622373,50597,,Intermediate,,1,1,
9185,2048.0,,Lung,Rattus norvegicus,,A,,,N,16434,BAO_0000218,CHEMBL622374,50597,,Intermediate,,1,1,
9186,2048.0,,Lung,Rattus norvegicus,,A,,,N,16434,BAO_0000218,CHEMBL622375,50597,,Intermediate,,1,1,
9187,2048.0,,Lung,Rattus norvegicus,,A,,,N,16434,BAO_0000218,CHEMBL622376,50597,,Intermediate,,1,1,
9188,2048.0,,Lung,Rattus norvegicus,,A,,,N,16435,BAO_0000218,CHEMBL622377,50597,,Intermediate,,1,1,
9189,2048.0,,Lung,Rattus norvegicus,,A,,,N,16435,BAO_0000218,CHEMBL622378,50597,,Intermediate,,1,1,
9190,2048.0,,Lung,Rattus norvegicus,,A,,,N,16435,BAO_0000218,CHEMBL622379,50597,,Intermediate,,1,1,
9191,2048.0,,Lung,Rattus norvegicus,,A,,,N,16435,BAO_0000218,CHEMBL622380,50597,,Intermediate,,1,1,
9192,2048.0,,Lung,Rattus norvegicus,,A,,,N,16435,BAO_0000218,CHEMBL622381,50597,,Intermediate,,1,1,
9193,2048.0,,Lung,Rattus norvegicus,,A,,,N,16435,BAO_0000218,CHEMBL622382,50597,,Intermediate,,1,1,
9194,2048.0,,Lung,Rattus norvegicus,,A,,,N,16434,BAO_0000218,CHEMBL622383,50597,,Intermediate,,1,1,
9195,945.0,,Stomach,Rattus norvegicus,,A,,,N,6175,BAO_0000218,CHEMBL875332,50597,,Intermediate,,1,1,
9196,945.0,,Stomach,Rattus norvegicus,,A,,,N,6175,BAO_0000218,CHEMBL622384,50597,,Intermediate,,1,1,
9197,945.0,,Stomach,Rattus norvegicus,,A,,,N,6175,BAO_0000218,CHEMBL622385,50597,,Intermediate,,1,1,
9198,945.0,,Stomach,Rattus norvegicus,,A,,,N,6175,BAO_0000218,CHEMBL622386,50597,,Intermediate,,1,1,
9199,,,,Rattus norvegicus,,A,,,N,10839,BAO_0000218,CHEMBL622387,50597,,Intermediate,,1,1,
9200,,,,Rattus norvegicus,,A,,,N,16459,BAO_0000218,CHEMBL622388,50597,,Intermediate,,1,1,
9201,,,,Rattus norvegicus,,A,,,N,16459,BAO_0000218,CHEMBL622389,50597,,Intermediate,,1,1,
9202,,,,Rattus norvegicus,,A,,,N,16459,BAO_0000218,CHEMBL622390,50597,,Intermediate,,1,1,
9203,,,,Rattus norvegicus,,A,,,N,16459,BAO_0000218,CHEMBL622391,50597,,Intermediate,,1,1,
9204,,,,Rattus norvegicus,,A,,,N,16459,BAO_0000218,CHEMBL622392,50597,,Intermediate,,1,1,
9205,,,,Rattus norvegicus,,A,,,N,16459,BAO_0000218,CHEMBL622393,50597,,Intermediate,,1,1,
9206,,,,Rattus norvegicus,,A,,,N,3278,BAO_0000218,CHEMBL622394,50597,,Intermediate,,1,1,
9207,,,,Rattus norvegicus,,A,,,N,3278,BAO_0000218,CHEMBL622395,50597,,Intermediate,,1,1,
9208,1977.0,,Serum,Rattus norvegicus,,A,,,N,4684,BAO_0000218,CHEMBL622396,50597,,Intermediate,,1,1,
9209,1977.0,,Serum,Rattus norvegicus,,A,,,N,4684,BAO_0000218,CHEMBL624894,50597,,Intermediate,,1,1,
9210,1977.0,,Serum,Rattus norvegicus,,A,,,N,4684,BAO_0000218,CHEMBL624895,50597,,Intermediate,,1,1,
9211,1977.0,,Serum,Rattus norvegicus,,A,,,N,4684,BAO_0000218,CHEMBL624058,50597,,Intermediate,,1,1,
9212,1977.0,,Serum,Rattus norvegicus,,A,,,N,4684,BAO_0000218,CHEMBL624059,50597,,Intermediate,,1,1,
9213,1977.0,,Serum,Rattus norvegicus,,A,,,N,4684,BAO_0000218,CHEMBL624060,50597,,Intermediate,,1,1,
9214,1977.0,,Serum,Rattus norvegicus,,A,,,N,4684,BAO_0000218,CHEMBL624061,50597,,Intermediate,,1,1,
