assays_ss_tst_tp,assays_ss_sbclllr_frctn,assays_chmbl_d,assays_src_ss_d,assays_td,assays_ss_tss,assays_b_frmt,assays_ss_rgnsm,assays_tss_d,assays_ss_strn,assays_dscrptn,assays_crtd_b,assays_ss_tx_d,assays_rltnshp_tp,assays_ss_d,assays_src_d,assays_vrnt_d,assays_cnfdnc_scr,assays_ss_tp,assays_ss_cll_tp,assays_cll_d,assays_dc_d,assays_ss_ctgr
In vivo,,CHEMBL627788,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,Compound was evaluated for plasma concentration in rats when administered at 20 mg/kg in methocel at 0.5 hr,Intermediate,10116.0,N,8717,1,,1,A,,,2807,
In vivo,,CHEMBL626579,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,Compound was evaluated for plasma concentration in rats when administered at 20 mg/kg in methocel at 1 hr,Intermediate,10116.0,N,8718,1,,1,A,,,2807,
In vivo,,CHEMBL626580,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,Compound was evaluated for plasma concentration in rats when administered at 20 mg/kg in methocel at 2 hr,Intermediate,10116.0,N,8719,1,,1,A,,,2807,
In vivo,,CHEMBL876815,,50597,,BAO_0000218,Rattus norvegicus,,,Compound was evaluated for the pharmacokinetic property in rats after an oral dose of 10 mg/kg,Intermediate,10116.0,N,8720,1,,1,A,,,3634,
In vivo,,CHEMBL626581,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,Compound was tested for plasma concentration in rats when administered at 20 mg/kg in 1% methocel at 1 hr,Intermediate,10116.0,N,8721,1,,1,A,,,1881,
In vivo,,CHEMBL626582,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,Compound was tested for plasma concentration in rats when administered at 20 mg/kg in 1% methocel at 2 hr,Intermediate,10116.0,N,8722,1,,1,A,,,1881,
In vivo,,CHEMBL626583,,50597,,BAO_0000218,Rattus norvegicus,,,Evaluated for pharmacokinetic parameter Cmax in rat at the dose 50 mg/kg,Intermediate,10116.0,N,8723,1,,1,A,,,429,
In vivo,,CHEMBL626205,,50597,,BAO_0000218,Rattus norvegicus,,,In vivo Cmax was determined after intravenous administration of compound (9.13+/-0.85 mg/kg) in male Sprague-Dawley rat,Intermediate,10116.0,N,8724,1,,1,A,,,5974,
In vivo,,CHEMBL626206,,50597,,BAO_0000218,Rattus norvegicus,,,In vivo Cmax was determined after peroral administration of compound (158.5+/-2 mg/kg) in male Sprague-Dawley rat,Intermediate,10116.0,N,8725,1,,1,A,,,5974,
In vivo,,CHEMBL626207,,50597,,BAO_0000218,Rattus norvegicus,,,In vivo Cmax was determined after peroral administration of compound (19.01+/-0.31 mg/kg) in male Sprague-Dawley rat,Intermediate,10116.0,N,8726,1,,1,A,,,5974,
In vivo,,CHEMBL623882,,50597,,BAO_0000218,Rattus norvegicus,,,In vivo Cmax was determined after peroral administration of compound (76.4+/-2.6 mg/kg) in male Sprague-Dawley rat,Intermediate,10116.0,N,8727,1,,1,A,,,5974,
In vivo,,CHEMBL623883,,50597,,BAO_0000218,Rattus norvegicus,,,Maximal concentration in male Sprague-Dawley rats after 5 mg/kg intravenous dose,Intermediate,10116.0,N,8728,1,,1,A,,,17582,
In vivo,,CHEMBL623884,,50597,,BAO_0000218,Rattus norvegicus,,,Maximal concentration in male Sprague-Dawley rats after 10 mg/kg oral dose,Intermediate,10116.0,N,8729,1,,1,A,,,17582,
In vivo,,CHEMBL623885,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,"In vivo maximum concentration of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",Intermediate,10116.0,N,8730,1,,1,A,,,3032,
In vivo,,CHEMBL623886,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,In vivo maximum concentration in rat plasma exposure after oral administration 50 mg/kg,Intermediate,10116.0,N,8731,1,,1,A,,,6295,
In vivo,,CHEMBL623887,,50597,,BAO_0000218,Rattus norvegicus,,,Maximal concentration in rat was determined,Intermediate,10116.0,N,8732,1,,1,A,,,6619,
In vivo,,CHEMBL623888,,50597,,BAO_0000218,Rattus norvegicus,,,Maximal concentration after i.v. administration,Intermediate,10116.0,N,8733,1,,1,A,,,6616,
In vivo,,CHEMBL623889,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,Maximal concentration (Cmax) in the rat plasma at a dose of 10 mg/kg,Intermediate,10116.0,N,8734,1,,1,A,,,3249,
In vivo,,CHEMBL623890,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,Maximal plasma concentration in rat after oral administration at 50 mg/kg,Intermediate,10116.0,N,8735,1,,1,A,,,17791,
In vivo,,CHEMBL623891,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,Cmax in rat plasma after oral dose (50 mg/Kg),Intermediate,10116.0,N,8736,1,,1,A,,,17791,
In vivo,,CHEMBL623892,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,Maximal plasma concentration was determined.,Intermediate,10116.0,N,8737,1,,1,A,,,1360,
In vivo,,CHEMBL623893,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,Maximal plasma drug concentration was determined,Intermediate,10116.0,N,8738,1,,1,A,,,2552,
In vivo,,CHEMBL877616,,50597,,BAO_0000218,Rattus norvegicus,,,Maximal concentration in rats after peroral administration,Intermediate,10116.0,N,8739,1,,1,A,,,6571,
In vivo,,CHEMBL623894,,50597,,BAO_0000218,Rattus norvegicus,,,Maximum concentration in rat after 2 mg/kg peroral administration,Intermediate,10116.0,N,8740,1,,1,A,,,6570,
In vivo,,CHEMBL623895,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,Maximum concentration in rat plasma after 5 mg/kg oral gavage,Intermediate,10116.0,N,8741,1,,1,A,,,6567,
In vivo,,CHEMBL623896,,50597,,BAO_0000218,Rattus norvegicus,,,Maximum concentration of compound in rat was evaluated.,Intermediate,10116.0,N,8742,1,,1,A,,,3031,
In vivo,,CHEMBL623897,,50597,,BAO_0000218,Rattus norvegicus,,,Maximum concentration at 0.5 hr by peroral administration at a dose of 20 mg/kg in rats,Intermediate,10116.0,N,8743,1,,1,A,,,3436,
In vivo,,CHEMBL623898,,50597,,BAO_0000218,Rattus norvegicus,,,Maximum concentration at 2 hr by peroral administration at a dose of 20 mg/kg in rats,Intermediate,10116.0,N,8744,1,,1,A,,,3436,
In vivo,,CHEMBL623899,,50597,,BAO_0000218,Rattus norvegicus,,,Maximum concentration at 4 hr after administration of 5 mg/kg dose peroral in rat,Intermediate,10116.0,N,8745,1,,1,A,,,2083,
In vivo,,CHEMBL623900,,50597,,BAO_0000218,Rattus norvegicus,,,Maximum concentration at 4 hr by peroral administration at a dose of 20 mg/kg in rats,Intermediate,10116.0,N,8746,1,,1,A,,,3436,
In vivo,,CHEMBL623901,,50597,,BAO_0000218,Rattus norvegicus,,,Maximum concentration by oral administration at a dose of 100 uM/kg in rat was determined,Intermediate,10116.0,N,8747,1,,1,A,,,4527,
In vivo,,CHEMBL623902,,50597,,BAO_0000218,Rattus norvegicus,,,Maximum concentration was evaluated in rats,Intermediate,10116.0,N,8748,1,,1,A,,,1974,
In vivo,,CHEMBL623903,,50597,Cerebrospinal fluid,BAO_0000218,Rattus norvegicus,1359.0,,Maximum concentration in CSF at 30 min following 24 mg/kg subcutaneous dose in rats,Intermediate,10116.0,N,8749,1,,1,A,,,3307,
In vivo,,CHEMBL623904,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,Maximum concentration in plasma at 30 min following 24 mg/kg subcutaneous dose in rats,Intermediate,10116.0,N,8750,1,,1,A,,,3307,
In vivo,,CHEMBL877617,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,Maximum concentration in plasma was evaluated in Sprague-Dawley rats at a dose of 15 mg/kg after po administration,Intermediate,10116.0,N,8751,1,,1,A,,,1916,
In vivo,,CHEMBL623905,,50597,,BAO_0000218,Rattus norvegicus,,,Maximum concentration in portal vein was determined at a concentration of 10 mg/kg in rats,Intermediate,10116.0,N,8752,1,,1,A,,,1500,
In vivo,,CHEMBL623906,,50597,,BAO_0000218,Rattus norvegicus,,,Maximum concentration in portal vein was determined at a concentration of 20 mg/kg in rats,Intermediate,10116.0,N,8753,1,,1,A,,,1500,
In vivo,,CHEMBL623907,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,Maximum concentration in rat plasma after administration of 3.5 mg/kg dose through subcutaneous route,Intermediate,10116.0,N,8754,1,,1,A,,,4186,
,,CHEMBL623908,,50597,,BAO_0000218,Rattus norvegicus,,,Radioactivity distribution in bone of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,Intermediate,10116.0,N,8755,1,,1,A,,,16434,
,,CHEMBL623909,,50597,,BAO_0000218,Rattus norvegicus,,,Radioactivity distribution in bone of normal fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 30 min.,Intermediate,10116.0,N,8756,1,,1,A,,,16434,
,,CHEMBL623910,,50597,,BAO_0000218,Rattus norvegicus,,,Radioactivity distribution in bone of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,Intermediate,10116.0,N,8757,1,,1,A,,,16434,
,,CHEMBL623911,,50597,,BAO_0000218,Rattus norvegicus,,,Radioactivity distribution in bone of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min.,Intermediate,10116.0,N,8758,1,,1,A,,,16434,
,,CHEMBL623912,,50597,,BAO_0000218,Rattus norvegicus,,,Radioactivity distribution in bone of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,Intermediate,10116.0,N,8759,1,,1,A,,,16435,
,,CHEMBL624616,,50597,,BAO_0000218,Rattus norvegicus,,,Radioactivity distribution in bone of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,Intermediate,10116.0,N,8760,1,,1,A,,,16435,
,,CHEMBL624617,,50597,,BAO_0000218,Rattus norvegicus,,,Radioactivity distribution in bone of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,Intermediate,10116.0,N,8761,1,,1,A,,,16435,
,,CHEMBL624618,,50597,,BAO_0000218,Rattus norvegicus,,,Radioactivity distribution in bone of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,Intermediate,10116.0,N,8762,1,,1,A,,,16435,
,,CHEMBL624619,,50597,,BAO_0000218,Rattus norvegicus,,,Radioactivity distribution in bone of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,Intermediate,10116.0,N,8763,1,,1,A,,,16435,
,,CHEMBL624794,,50597,,BAO_0000218,Rattus norvegicus,,,Radioactivity distribution in bone of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,Intermediate,10116.0,N,8764,1,,1,A,,,16435,
,,CHEMBL624795,,50597,,BAO_0000218,Rattus norvegicus,,,Radioactivity distribution in bone of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,Intermediate,10116.0,N,8765,1,,1,A,,,16435,
,,CHEMBL623921,,50597,,BAO_0000218,Rattus norvegicus,,,Radioactivity distribution in bone of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,Intermediate,10116.0,N,8766,1,,1,A,,,16435,
,,CHEMBL623922,,50597,,BAO_0000218,Rattus norvegicus,,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,Intermediate,10116.0,N,8767,1,,1,A,,,16434,
,,CHEMBL623923,,50597,,BAO_0000218,Rattus norvegicus,,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,Intermediate,10116.0,N,8768,1,,1,A,,,16434,
,,CHEMBL623924,,50597,,BAO_0000218,Rattus norvegicus,,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,Intermediate,10116.0,N,8769,1,,1,A,,,16434,
,,CHEMBL623925,,50597,,BAO_0000218,Rattus norvegicus,,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,Intermediate,10116.0,N,8770,1,,1,A,,,16435,
,,CHEMBL623926,,50597,,BAO_0000218,Rattus norvegicus,,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,Intermediate,10116.0,N,8771,1,,1,A,,,16435,
,,CHEMBL623927,,50597,,BAO_0000218,Rattus norvegicus,,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,Intermediate,10116.0,N,8772,1,,1,A,,,16435,
,,CHEMBL623928,,50597,,BAO_0000218,Rattus norvegicus,,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,Intermediate,10116.0,N,8773,1,,1,A,,,16435,
,,CHEMBL623929,,50597,,BAO_0000218,Rattus norvegicus,,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,Intermediate,10116.0,N,8774,1,,1,A,,,16435,
,,CHEMBL623930,,50597,,BAO_0000218,Rattus norvegicus,,,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,Intermediate,10116.0,N,8775,1,,1,A,,,16435,
,,CHEMBL623931,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,Intermediate,10116.0,N,8776,1,,1,A,,,16434,
,,CHEMBL622165,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,Intermediate,10116.0,N,8777,1,,1,A,,,16434,
,,CHEMBL621249,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,Intermediate,10116.0,N,8778,1,,1,A,,,16434,
,,CHEMBL621250,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,Intermediate,10116.0,N,8779,1,,1,A,,,16434,
,,CHEMBL621448,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,Intermediate,10116.0,N,8780,1,,1,A,,,16434,
,,CHEMBL621449,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,Intermediate,10116.0,N,8781,1,,1,A,,,16434,
,,CHEMBL621450,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,Intermediate,10116.0,N,8782,1,,1,A,,,16434,
,,CHEMBL621451,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Radioactivity distribution in brain of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min.,Intermediate,10116.0,N,8783,1,,1,A,,,16434,
,,CHEMBL621452,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Radioactivity distribution in brain of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,Intermediate,10116.0,N,8784,1,,1,A,,,16435,
,,CHEMBL621453,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Radioactivity distribution in brain of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,Intermediate,10116.0,N,8785,1,,1,A,,,16435,
,,CHEMBL621454,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Radioactivity distribution in brain of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,Intermediate,10116.0,N,8786,1,,1,A,,,16435,
,,CHEMBL621455,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Radioactivity distribution in brain of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,Intermediate,10116.0,N,8787,1,,1,A,,,16435,
,,CHEMBL621456,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Radioactivity distribution in brain of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,Intermediate,10116.0,N,8788,1,,1,A,,,16435,
,,CHEMBL625145,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Radioactivity distribution in brain of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,Intermediate,10116.0,N,8789,1,,1,A,,,16435,
,,CHEMBL875847,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Radioactivity distribution in brain of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,Intermediate,10116.0,N,8790,1,,1,A,,,16435,
,,CHEMBL625146,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Radioactivity distribution in brain of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,Intermediate,10116.0,N,8791,1,,1,A,,,16435,
,,CHEMBL625147,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,Intermediate,10116.0,N,8792,1,,1,A,,,16434,
,,CHEMBL625148,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,Intermediate,10116.0,N,8793,1,,1,A,,,16434,
,,CHEMBL625149,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,Intermediate,10116.0,N,8794,1,,1,A,,,16434,
,,CHEMBL625150,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,Intermediate,10116.0,N,8795,1,,1,A,,,16435,
,,CHEMBL625151,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,Intermediate,10116.0,N,8796,1,,1,A,,,16435,
,,CHEMBL625152,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,Intermediate,10116.0,N,8797,1,,1,A,,,16435,
,,CHEMBL625153,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,Intermediate,10116.0,N,8798,1,,1,A,,,16435,
,,CHEMBL625154,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,Intermediate,10116.0,N,8799,1,,1,A,,,16435,
,,CHEMBL625155,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,Intermediate,10116.0,N,8800,1,,1,A,,,16435,
,,CHEMBL625156,,50597,,BAO_0000218,Rattus norvegicus,,,Uptake of radioligand [125I]FIDA1 by hippo-campus in rat after 30 minutes after an intravenous injection is given (average of 2 rats),Intermediate,10116.0,N,8801,1,,1,A,,,11977,
,,CHEMBL624354,,50597,,BAO_0000218,Rattus norvegicus,,,Uptake of radioligand [125I]-FIDA1 by hippo-campus in rat after 60 minutes after an intravenous injection is given (average of 3 rats),Intermediate,10116.0,N,8802,1,,1,A,,,11977,
,,CHEMBL624355,,50597,Hippocampus,BAO_0000218,Rattus norvegicus,10000000.0,,Uptake of radioligand [125I]FIDA1 by hippocampus in rat after 120 minutes after an intravenous injection is given (average of 3 rats),Intermediate,10116.0,N,8803,1,,1,A,,,11977,
,,CHEMBL624356,,50597,Hippocampus,BAO_0000218,Rattus norvegicus,10000000.0,,Uptake of radioligand [125I]FIDA1 by hippocampus in rat after 2 minutes after an intravenous injection is given (average of 3 rats),Intermediate,10116.0,N,8804,1,,1,A,,,11977,
,,CHEMBL624357,,50597,Hippocampus,BAO_0000218,Rattus norvegicus,10000000.0,,Uptake of radioligand [125I]-FIDA1 by hippocampus in rat after 30 minutes after an intravenous injection is given (average of 3 rats),Intermediate,10116.0,N,8805,1,,1,A,,,11977,
,,CHEMBL624358,,50597,Hippocampus,BAO_0000218,Rattus norvegicus,10000000.0,,Uptake of radioligand [125I]FIDA1 by hippocampus in rat after 60 minutes after an intravenous injection is given (average of 3 rats),Intermediate,10116.0,N,8806,1,,1,A,,,11977,
,,CHEMBL624359,,50597,Striatum,BAO_0000218,Rattus norvegicus,2435.0,,Uptake of radioligand [125I]FIDA1 by striatum in rat after 120 minutes after an intravenous injection is given (average of 3 rats),Intermediate,10116.0,N,8807,1,,1,A,,,11977,
,,CHEMBL624360,,50597,Striatum,BAO_0000218,Rattus norvegicus,2435.0,,Uptake of radioligand [125I]FIDA1 by striatum in rat after 2 minutes after an intravenous injection is given (average of 3 rats),Intermediate,10116.0,N,8808,1,,1,A,,,11977,
,,CHEMBL624361,,50597,Striatum,BAO_0000218,Rattus norvegicus,2435.0,,Uptake of radioligand [125I]FIDA1 by striatum in rat after 30 minutes after an intravenous injection is given (average of 2 rats),Intermediate,10116.0,N,8809,1,,1,A,,,11977,
,,CHEMBL624362,,50597,Striatum,BAO_0000218,Rattus norvegicus,2435.0,,Uptake of radioligand [125I]FIDA1 by striatum in rat after 30 minutes after an intravenous injection is given (average of 3 rats),Intermediate,10116.0,N,8810,1,,1,A,,,11977,
