chembl_id,relationship_type,assay_subcellular_fraction,src_id,curated_by,assay_cell_type,assay_test_type,tid,description,assay_tissue,assay_organism,assay_tax_id,assay_id,tissue_id,assay_strain,assay_type,cell_id,confidence_score,bao_format,variant_id,src_assay_id,assay_category,doc_id
CHEMBL616047,H,,1,Autocuration,CHO,,51,Compound was tested for its potency against 5-hydroxytryptamine 1A receptor expressed in CHO cells (experiment 2),,,,1004,,,F,449.0,8,BAO_0000219,,,,2759
CHEMBL616048,H,,1,Autocuration,CHO,,51,Compound was tested for its potency against human 5-hydroxytryptamine 1A receptor expressed in CHO cells,,,,1005,,,F,449.0,8,BAO_0000219,,,,2759
CHEMBL616049,D,,1,Expert,CHO,,51,Potency against human 5-hydroxytryptamine 1A receptor expressed in CHO cells (experiment 1),,Homo sapiens,9606.0,1006,,,F,449.0,9,BAO_0000219,,,,2759
CHEMBL616050,H,,1,Autocuration,CHO,,51,Compound was tested for its potency against human 5-hydroxytryptamine 1A receptor expressed in CHO cells (experiment 2),,,,1007,,,F,449.0,8,BAO_0000219,,,,2759
CHEMBL616051,H,,1,Expert,,,51,In vitro effective concentration required to inhibit forskolin-stimulated cAMP levels in HA7 cells expressing human 5-HT1A receptor,,,,1008,,,F,,8,BAO_0000219,,,,15419
CHEMBL616212,H,,1,Autocuration,,,51,In vitro effective concentration required to inhibit forskolin-stimulated cAMP levels in HA7 cells expressing human 5-HT1A receptor; Not tested,,,,1009,,,F,,8,BAO_0000219,,,,15419
CHEMBL616213,H,,1,Autocuration,,,51,"ability to influence the binding of [35S]GTP-gamma-S, to HeLa cell membranes expressing the human 5-hydroxytryptamine 1A receptor",,,,1010,,,F,,8,BAO_0000019,,,,16026
CHEMBL616214,H,,1,Expert,,In vitro,51,Ability to bind to 5-hydroxytryptamine 1A receptor from cloned human expressed in Ha7 cells,,,,1011,,,B,,8,BAO_0000219,,,,1414
CHEMBL616215,H,,1,Expert,,In vitro,51,Ability to bind to 5-hydroxytryptamine 1A receptor subtype from cloned human expressed in Ha7 cells,,,,1012,,,B,,8,BAO_0000219,,,,1414
CHEMBL616216,H,,1,Autocuration,,,51,Binding activity radioligand.,,,,1013,,,B,,8,BAO_0000357,,,,12861
CHEMBL616217,H,,1,Autocuration,,,51,Binding activity against 5-hydroxytryptamine 3 receptor from rat cortex homogenate using [3H]-Q-ICS 205-930 as radioligand.,,,,1014,,,B,,8,BAO_0000019,,,,12861
CHEMBL616218,H,,1,Autocuration,,,51,Binding affinity for human cloned 5-hydroxytryptamine 1A receptor,,,,1015,,,B,,8,BAO_0000357,,,,5104
CHEMBL616219,H,,1,Autocuration,,,51,Binding affinity for human cloned 5-hydroxytryptamine 1A receptor,,,,1016,,,B,,8,BAO_0000357,,,,5105
CHEMBL616220,H,,1,Autocuration,,,51,binding affinity towards human recombinant 5-hydroxytryptamine 1A receptor,,,,1017,,,B,,8,BAO_0000357,,,,16312
CHEMBL833493,D,,1,Expert,,,51,Displacement of [3H]8-hydroxy-2-(di-n-propylamino)tetralin from human 5-hydroxytryptamine 1A receptor,,Homo sapiens,9606.0,1018,,,B,,9,BAO_0000357,,,,15180
CHEMBL616221,H,,1,Autocuration,,,51,Ability to displace the radioligand [3H]-8-OH-DPAT from human 5-hydroxytryptamine 1A receptor,,,,1019,,,B,,8,BAO_0000357,,,,5033
CHEMBL616222,D,,1,Expert,CHO,,51,Affinity constant on CHO cells expressing Human recombinant 5-hydroxytryptamine receptor 1A,,Homo sapiens,9606.0,1020,,,B,449.0,9,BAO_0000219,,,,16909
CHEMBL616223,H,,1,Autocuration,,,51,Antagonistic affinity against cloned human 5-hydroxytryptamine 1A receptor,,,,1021,,,F,,8,BAO_0000019,,,,2590
CHEMBL616224,H,,1,Autocuration,,,51,Antagonistic affinity against cloned human 5-hydroxytryptamine 1A receptor; Not determined,,,,1022,,,F,,8,BAO_0000019,,,,2590
CHEMBL616225,H,,1,Expert,,,51,Binding affinity at human 5-hydroxytryptamine 1A receptor by inhibition of [3H]8-OH-DPAT binding in Chinese hamster ovary cell line,,,,1023,,,B,,8,BAO_0000019,,,,16394
CHEMBL616226,D,,1,Expert,HEK293,,51,Binding affinity to human cloned 5-hydroxytryptamine 1A receptor in HEK 293 cells using [3H]-8-OH- DPAT as radioligand,,Homo sapiens,9606.0,1024,,,B,722.0,9,BAO_0000219,,,,4540
CHEMBL616227,H,,1,Autocuration,HEK293,,51,Binding affinity against 5-hydroxytryptamine 1A human cloned receptors in HEK293 cells,,,,1025,,,B,722.0,8,BAO_0000219,,,,17296
CHEMBL616228,H,,1,Autocuration,HEK293,,51,Binding affinity against 5-hydroxytryptamine 1A human cloned receptors in HEK293 cells using [3H]8-OH-DPAT as radioligand,,,,1026,,,B,722.0,8,BAO_0000219,,,,17296
CHEMBL616229,H,,1,Autocuration,HEK293,,51,Binding affinity towards 5-hydroxytryptamine 1A receptor (human cloned receptor) in HEK293 cells using [3H]8-OH-DPAT as radioligand;,,,,1027,,,B,722.0,8,BAO_0000219,,,,15779
CHEMBL616230,H,,1,Autocuration,HEK293,,51,Binding affinity towards 5-hydroxytryptamine 1A receptor (human cloned receptor) in HEK293 cells using [3H]8-OH-DPAT as radioligand; ND means no data,,,,1028,,,B,722.0,8,BAO_0000219,,,,15779
CHEMBL616231,H,,1,Autocuration,HEK293,,51,Binding affinity towards 5-hydroxytryptamine 1A receptor (human cloned receptor) in HEK293 cells using [3H]8-OH-DPAT as radioligand;ND means no data.,,,,1029,,,B,722.0,8,BAO_0000219,,,,15779
CHEMBL616232,H,,1,Autocuration,,,51,Binding affinity towards 5-hydroxytryptamine 1A receptor in human using [3H]8-OH-DPAT as radioligand,,,,1030,,,B,,8,BAO_0000357,,,,6166
CHEMBL616233,H,,1,Autocuration,HEK293,,51,Binding affinity towards 5-hydroxytryptamine 1A receptor (human cloned receptor) in HEK293 cells using [3H]8-OH-DPAT as radioligand;,,,,1031,,,B,722.0,8,BAO_0000219,,,,15779
CHEMBL857973,H,,1,Autocuration,HEK293,,51,Compound was evaluated for binding affinity against human cloned 5-hydroxytryptamine 1A receptor in HEK 293 cells using [3H]8-OH-DPAT as the radioligand,,,,1032,,,B,722.0,8,BAO_0000219,,,,4199
CHEMBL616234,H,,1,Autocuration,,,51,Compound was evaluated for its ability to displace [3H]8-OH-DPAT binding from human 5-hydroxytryptamine 1A receptor in mammalian cells,,,,1033,,,B,,8,BAO_0000219,,,,15316
CHEMBL616235,H,,1,Autocuration,,,51,Compound was tested for binding affinity against human 5-hydroxytryptamine 1A receptor,,,,1034,,,B,,8,BAO_0000357,,,,14875
CHEMBL616236,H,,1,Expert,HeLa,,51,Binding affinity at human cloned 5-hydroxytryptamine 1A receptor expressed in HeLa cells by [3H]8-hydroxy-2-(di-n-propylamino)tetraline displacement.,,,,1035,,,B,308.0,8,BAO_0000219,,,,14727
CHEMBL616237,H,,1,Expert,,,51,Binding affinity at native 5-hydroxytryptamine 1A receptor in rat by [3H]8-hydroxy-2-(di-n-propylamino)tetraline displacement.,,,,1036,,,B,,8,BAO_0000019,,,,14727
CHEMBL616238,H,,1,Autocuration,HEK293,,51,Compound was tested for its binding affinity against 5-hydroxytryptamine 1A receptor in human cloned receptors in HEK 293 cells using [3H]8-OH-DPAT,,,,1037,,,B,722.0,8,BAO_0000219,,,,15146
CHEMBL616239,H,,1,Autocuration,HEK293,,51,Compound was tested for its binding affinity for human cloned 5-hydroxytryptamine 1A receptor in HEK 293 using [3H]5-CT as a radioligand,,,,1038,,,B,722.0,8,BAO_0000219,,,,5213
CHEMBL616240,H,,1,Autocuration,,,51,In vitro binding affinity at human recombinant 5-hydroxytryptamine 1A receptor in mammalian cells using 3[H]8-OH-DPAT as the radioligand,,,,1039,,,B,,8,BAO_0000219,,,,16429
CHEMBL616241,D,,1,Expert,HeLa,,51,The binding affinity was evaluated on cloned human 5-hydroxytryptamine 1A receptor expressed in HeLa cells by using DPAT as radioligand.,,Homo sapiens,9606.0,1040,,,B,308.0,9,BAO_0000219,,,,15042
CHEMBL616242,H,,1,Autocuration,HEK293,,51,The compound was tested for its binding affinity towards cloned human 5-hydroxytryptamine 1A receptor in HEK 293 cells using [3H]8-OH-DPAT.,,,,1041,,,B,722.0,8,BAO_0000219,,,,14818
CHEMBL616243,H,,1,Autocuration,HEK293,,51,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 1A receptor in HEK293 cells, using [3H]8-OH-DPAT as radioligand",,,,1042,,,B,722.0,8,BAO_0000219,,,,4829
CHEMBL616244,D,,1,Expert,,,51,In vitro inhibitory concentration required against [3H]8-OH-DPAT binding to cloned human 5-hydroxytryptamine 1A receptor,,,,1043,,,B,,9,BAO_0000357,,,,17200
CHEMBL616245,D,,1,Autocuration,,,51,The compound was tested for binding affinity against cloned human 5-hydroxytryptamine 1A receptor,,Homo sapiens,9606.0,1044,,,B,,9,BAO_0000357,,,,13051
CHEMBL616246,H,,1,Autocuration,,,106,Binding affinity towards 5-HT1B receptor by the displacement of [3H]-5-CT] in human recombinant receptors in mammalian cell,,,,1045,,,B,,8,BAO_0000357,,,,5486
CHEMBL616247,H,,1,Autocuration,,,105,Binding affinity against 5-HT1D receptor,,,,1046,,,B,,8,BAO_0000357,,,,5254
CHEMBL616248,H,,1,Autocuration,,,105,Binding affinity against 5-hydroxytryptamine 1A receptor,,,,1047,,,B,,8,BAO_0000357,,,,5254
CHEMBL616249,H,,1,Autocuration,,,107,Affinity of compound towards 5-hydroxytryptamine 1A receptor was evaluated using radioligand binding technique,,,,1048,,,B,,8,BAO_0000357,,,,15331
CHEMBL616250,H,,1,Autocuration,,,10576,Binding affinity against serotonin 5-hydroxytryptamine 1A receptor using radioligand [3H]8-OH-DPAT binding assay,,Homo sapiens,9606.0,1049,,,B,,8,BAO_0000357,,,,13506
CHEMBL616251,H,,1,Autocuration,,,51,Inhibition of [3H]- 8-OH-DAPT binding against human recombinant 5-hydroxytryptamine 1A receptor,,,,1050,,,B,,8,BAO_0000357,,,,15267
CHEMBL616252,H,,1,Autocuration,,In vivo,11863,Antagonist activity at 5-hydroxytryptamine 1A receptor against (+)-8-OH-DPAT induced hypothermia in mice 15 min after administration of the compound,,,,1051,,,F,,8,BAO_0000218,,,,16616
CHEMBL616253,H,,1,Autocuration,,In vivo,11863,Antagonist activity at 5-hydroxytryptamine 1A receptor against (+)-8-OH-DPAT induced hypothermia in mice 30 min after administration of the compound,,,,1052,,,F,,8,BAO_0000218,,,,16616
CHEMBL616254,H,,1,Autocuration,,In vivo,11863,Antagonist activity at 5-hydroxytryptamine 1A receptor against (+)-8-OH-DPAT induced hypothermia in mice 60 min after administration of the compound,,,,1053,,,F,,8,BAO_0000218,,,,16616
CHEMBL616255,D,,1,Expert,,,11863,Antagonist activity at 5-hydroxytryptamine 1A receptor against (+)-8-OH-DPAT induced hypothermia in mice at 10 mg/kg after 15 min,,Mus musculus,10090.0,1054,,,F,,9,BAO_0000218,,,,16616
CHEMBL832872,D,,1,Expert,,,11863,Antagonist activity at 5-hydroxytryptamine 1A receptor against (+)-8-OH-DPAT induced hypothermia in mice at 10 mg/kg after 30 min,,Mus musculus,10090.0,1055,,,F,,9,BAO_0000218,,,,16616
CHEMBL616256,D,,1,Expert,,,11863,Antagonist activity at 5-hydroxytryptamine 1A receptor against (+)-8-OH-DPAT induced hypothermia in mice at 10 mg/kg after 60 min,,Mus musculus,10090.0,1056,,,F,,9,BAO_0000218,,,,16616
CHEMBL616257,D,,1,Expert,,,11863,Antagonist activity at 5-hydroxytryptamine 1A receptor against (+)-8-OH-DPAT induced hypothermia in mice at 1 mg/kg after 15 min,,Mus musculus,10090.0,1057,,,F,,9,BAO_0000218,,,,16616
CHEMBL616258,D,,1,Expert,,,11863,Antagonist activity at 5-hydroxytryptamine 1A receptor against (+)-8-OH-DPAT induced hypothermia in mice at 1 mg/kg after 30 min,,Mus musculus,10090.0,1058,,,F,,9,BAO_0000218,,,,16616
CHEMBL616384,D,,1,Expert,,,11863,Antagonist activity at 5-hydroxytryptamine 1A receptor against (+)-8-OH-DPAT induced hypothermia in mice at 1 mg/kg after 60 min,,Mus musculus,10090.0,1059,,,F,,9,BAO_0000218,,,,16616
CHEMBL616385,H,,1,Autocuration,,,11863,Hill number was determined for inhibition of of [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor in mouse hippocampus,Hippocampus,,,1060,10000000.0,,B,,8,BAO_0000221,,,,10297
CHEMBL616386,H,,1,Expert,,,11863,Inhibitory activity against serotonin 5-hydroxytryptamine 1A receptor from mice.,,,,1061,,,B,,8,BAO_0000357,,,,13704
CHEMBL616387,D,,1,Expert,,,11863,Inhibitory activity towards 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT in mouse hippocampus,Hippocampus,Mus musculus,10090.0,1062,10000000.0,,B,,9,BAO_0000221,,,,10297
CHEMBL616388,H,,1,Autocuration,,,11863,Binding affinity towards 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT in mouse hippocampus; Not determined,Hippocampus,,,1063,10000000.0,,B,,8,BAO_0000221,,,,10297
CHEMBL616389,D,,1,Expert,,,11863,Binding affinity towards 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT in mouse hippocampus,Hippocampus,Mus musculus,10090.0,1064,10000000.0,,B,,9,BAO_0000221,,,,10297
CHEMBL616390,H,,1,Autocuration,,,11863,Binding affinity towards 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT in mouse hippocampus; Not determined,Hippocampus,,,1065,10000000.0,,B,,8,BAO_0000221,,,,10297
CHEMBL616391,H,,1,Autocuration,,,11863,Compound was tested for binding affinity to 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as a radioligand,,,,1066,,,B,,8,BAO_0000357,,,,217
CHEMBL616392,D,,1,Expert,,,11863,Hill number was determined for inhibition of of [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor in mouse hippocampus,Hippocampus,Mus musculus,10090.0,1067,10000000.0,,B,,9,BAO_0000221,,,,10297
CHEMBL616393,H,,1,Autocuration,,,51,Ability to displace [3H]8-OH-DPAT radioligand from porcine 5-hydroxytryptamine 1A receptor,,Sus scrofa,9823.0,1068,,,B,,8,BAO_0000357,,,,4921
CHEMBL616394,H,,1,Autocuration,,,51,Ability to displace [3H]8-OH-DPAT radioligand from porcine 5-hydroxytryptamine 1A receptor; ND denotes not determined,,Sus scrofa,9823.0,1069,,,B,,8,BAO_0000357,,,,4921
CHEMBL616395,H,,1,Autocuration,,,51,Binding affinity of compound measured for 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT-labeled porcine brain homogenates,,Sus scrofa,9823.0,1070,,,B,,8,BAO_0000019,,,,4996
CHEMBL616396,H,,1,Autocuration,,,51,Compound was evaluated for the binding affinity at 5- HT1A receptor,,Sus scrofa,9823.0,1071,,,B,,8,BAO_0000357,,,,12918
CHEMBL872907,H,,1,Autocuration,,,51,Compound was tested in vitro for its ability to compete with [3H]8-OH-DPAT at 5-hydroxytryptamine 1A receptor in porcine brain homogenate,,Sus scrofa,9823.0,1072,,,B,,8,BAO_0000019,,,,5333
CHEMBL616397,H,,1,Autocuration,,,51,In vitro for its ability to displace [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor in porcine brain homogenate,,Sus scrofa,9823.0,1073,,,B,,8,BAO_0000019,,,,4437
CHEMBL616398,H,,1,Autocuration,,,51,Compound was tested for its ability to displace [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor in pig cortex,,Sus scrofa,9823.0,1074,,,B,,8,BAO_0000019,,,,1742
CHEMBL616399,H,,1,Expert,,,51,Displacement of [3H]- 8-OH-DPAT from porcine 5-hydroxytryptamine 1A receptor,,Sus scrofa,9823.0,1075,,,B,,8,BAO_0000357,,,,16688
CHEMBL857065,H,,1,Autocuration,,,51,Binding activity radioligand.,,Sus scrofa,9823.0,1076,,,B,,8,BAO_0000357,,,,12861
CHEMBL616400,H,,1,Expert,,,51,Binding activity against 5-hydroxytryptamine 1A receptor from pig cortex membrane using [3H]8-OH-DPAT-HT as radioligand.,,Sus scrofa,9823.0,1077,,,B,,8,BAO_0000019,,,,12861
CHEMBL616401,H,,1,Autocuration,,,51,Binding activity against 5-hydroxytryptamine 1A receptor from pig cortex membrane using [3H]8-OH-DPAT-HT as radioligand.,,Sus scrofa,9823.0,1078,,,B,,8,BAO_0000019,,,,12861
CHEMBL616402,H,,1,Expert,,,10624,Displacement of [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor from pig cortex,,,,1079,,,B,,8,BAO_0000019,,,,12490
CHEMBL616403,H,,1,Expert,,,51,Displacement of [3H]8-OH-DPAT from pig cortex 5-hydroxytryptamine 1A receptor,,Sus scrofa,9823.0,1080,,,B,,8,BAO_0000019,,,,11828
CHEMBL616404,H,,1,Autocuration,,,51,Binding affinity for 5-hydroxytryptamine 1A receptor in piglet hippocampus using [3H]8-OH-DPAT,Hippocampus,Sus scrofa,9823.0,1081,10000000.0,,B,,8,BAO_0000221,,,,11866
CHEMBL616405,H,,1,Autocuration,,,51,Binding affinity towards 5-hydroxytryptamine 1A receptor in pig frontal cortex membranes using [8H]-OH-DPAT,,Sus scrofa,9823.0,1082,,,B,,8,BAO_0000249,,,,12827
CHEMBL616406,H,,1,Autocuration,,,51,Binding affinity was evaluated by 5-hydroxytryptamine 1A receptor agonism in the pig cortex by displacing 8-OH-DPAT,,Sus scrofa,9823.0,1083,,,B,,8,BAO_0000019,,,,12918
CHEMBL616407,H,,1,Expert,,,51,Agonistic activity against 5-hydroxytryptamine 1A receptor in pig cortex using [3H]8-OH-DPAT,,Sus scrofa,9823.0,1084,,,F,,8,BAO_0000019,,,,12919
CHEMBL616408,H,,1,Autocuration,,,51,Binding affinity against 5-hydroxytryptamine 1 receptor using rabbit jugular vein assay in the presence of endothelium,,Oryctolagus cuniculus,9986.0,1085,,,B,,8,BAO_0000019,,,,13047
CHEMBL616409,D,,1,Expert,,,10576,Inhibition activity against 5-hydroxytryptamine 1A receptor in rat hippocampus membranes using radio binding assays,,Rattus norvegicus,10116.0,1086,,,B,,9,BAO_0000249,,,,15796
CHEMBL616410,D,,1,Expert,,,10576,"Inhibition of [3H]8-hydroxy-2-dipropylamino-1,2,3,4-tetrahydronaphthalene binding to 5-hydroxytryptamine 1A receptor in hippocampus region of rat brain; Less active",Hippocampus,Rattus norvegicus,10116.0,1087,10000000.0,,B,,9,BAO_0000221,,,,3651
CHEMBL616411,H,,1,Autocuration,,,10576,Tested for the effect on binding at 5-hydroxytryptamine 1A receptor; No activity,,,,1088,,,B,,8,BAO_0000357,,,,188
CHEMBL616412,D,Membranes,1,Expert,,,10576,"Antagonist activity to stimulate binding of [35S]GTP-gamma-S, to 5-hydroxytryptamine 1A receptor in isolated rat hippocampal membranes",,Rattus norvegicus,10116.0,1089,,,F,,9,BAO_0000249,,,,16616
CHEMBL616413,D,Membranes,1,Expert,,,10576,"Inhibition of (+)-8-OH-DPAT stimulated [35S]GTP-gamma-S, binding in rat hippocampal membranes",Hippocampus,Rattus norvegicus,10116.0,1090,10000000.0,,F,,9,BAO_0000249,,,,16616
CHEMBL616414,H,,1,Autocuration,,,10576,The binding of [125I]MPPI ligand to 5-hydroxytryptamine 1A receptor of rat hippocampal homogenates,Hippocampus,,,1091,10000000.0,,B,,8,BAO_0000221,,,,12306
CHEMBL616415,D,,1,Expert,,,10576,Binding affinity for rat hippocampus 5-hydroxytryptamine 1A receptor by inhibition of [3H]8-OH-DPAT binding,Hippocampus,Rattus norvegicus,10116.0,1092,10000000.0,,B,,9,BAO_0000221,,,,17167
CHEMBL616416,H,,1,Autocuration,,,10576,Binding affinity measured at the 5-hydroxytryptamine 1A receptor by the inhibition of [3H]8-OH-DPAT binding to rat cortex using unlabeled buspirone for nonspecific binding.,,,,1093,,,B,,8,BAO_0000019,,,,14776
CHEMBL616417,H,,1,Expert,,,10576,Binding affinity of 5-hydroxytryptamine 1A receptor using [3H]-8-OH-DPAT as radioligand.,,,,1094,,,B,,8,BAO_0000357,,,,12158
CHEMBL616418,H,,1,Autocuration,,,10576,Binding affinity of [3H]- -8-OH-DPAT labelled towards Rat Hippocampal 5-hydroxytryptamine 1A receptor using radioligand binding assay,,,,1095,,,B,,8,BAO_0000357,,,,13481
CHEMBL616419,H,,1,Autocuration,,In vitro,10576,Binding affinity of [3H]-8-OH-DPAT towards 5-hydroxytryptamine 1A receptor in cloned mammalian receptor expressed in cultured cells or from rat whole brain.,,,,1096,,,B,,8,BAO_0000219,,,,13427
CHEMBL616420,H,,1,Autocuration,,,10576,Binding affinity of compound against 5-hydroxytryptamine 1A receptor binding site using radioligand [3H]8-OH-DPAT,,,,1097,,,B,,8,BAO_0000357,,,,10210
CHEMBL616421,H,Membranes,1,Autocuration,,,10576,Binding affinity of compound towards 5-HT 1A receptor by measuring ability to displace [3H]OH-DPAT from 5-hydroxytryptamine 1A receptor in rat striatal membranes,,,,1098,,,B,,8,BAO_0000249,,,,10205
CHEMBL616422,H,Membranes,1,Autocuration,,,10576,Binding affinity of compound towards 5-HT 1A receptor by measuring ability to displace [3H]OH-DPAT from 5-hydroxytryptamine 1A receptor in rat striatal membranes,,,,1099,,,B,,8,BAO_0000249,,,,10205
CHEMBL616423,H,Membranes,1,Expert,,,10576,Binding affinity of compound towards 5-hydroxytryptamine 1A receptor in rat striatal membranes by [3H]OH-DPAT displacement.,,,,1100,,,B,,8,BAO_0000249,,,,10205
CHEMBL616424,D,,1,Expert,,,10576,Binding affinity for 5-hydroxytryptamine 1A receptor with [3H]5-HT,,Rattus norvegicus,10116.0,1101,,,B,,9,BAO_0000357,,,,12280
CHEMBL616425,H,,1,Expert,,,10576,Binding affinity to the rat 5-hydroxytryptamine 1A receptor,,,,1102,,,B,,8,BAO_0000357,,,,17386
CHEMBL616426,H,,1,Expert,,,10576,Binding affinity was tested on 5-hydroxytryptamine 1A receptor using radioligand [3H]5-HT binding assay.,,,,1103,,,B,,8,BAO_0000357,,,,13654
CHEMBL616427,H,,1,Autocuration,,,10576,Binding affinity against 5-hydroxytryptamine 1A receptor from rat hippocampus using [3H]8-OH-DPAT as the radioligand.,Hippocampus,,,1104,10000000.0,,B,,8,BAO_0000221,,,,14423
CHEMBL616428,H,,1,Autocuration,,,10576,Binding affinity against 5-hydroxytryptamine 1A receptor of rat hippocampus tissue.,Hippocampus,,,1105,10000000.0,,B,,8,BAO_0000221,,,,15412
CHEMBL616290,H,,1,Autocuration,,,10576,Binding affinity by measuring displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor in rat hippocampus,Hippocampus,,,1106,10000000.0,,B,,8,BAO_0000221,,,,12073
CHEMBL616052,D,,1,Expert,,,10576,Displacement of [3H]8-OH-DPAT from rat striata 5-hydroxytryptamine 1A receptor,,Rattus norvegicus,10116.0,1107,,,B,,9,BAO_0000357,,,,4101
