assays_ss_ctgr,assays_rltnshp_tp,assays_td,assays_cll_d,assays_ss_sbclllr_frctn,assays_ss_tst_tp,assays_ss_tp,assays_tss_d,assays_chmbl_d,assays_cnfdnc_scr,assays_vrnt_d,assays_b_frmt,assays_dc_d,assays_dscrptn,assays_src_d,assays_src_ss_d,assays_ss_tss,assays_ss_rgnsm,assays_crtd_b,assays_ss_cll_tp,assays_ss_strn,assays_ss_d,assays_ss_tx_d
,N,50597,,,In vivo,A,945.0,CHEMBL622485,1,,BAO_0000218,8677,"Biodistribution in Sprague-Dawley rat stomach 2 minutes after intravenous administration, [99mTc]/[125I]IAP ratio)",1,,Stomach,Rattus norvegicus,Intermediate,,,9887,10116.0
,N,50597,,,In vivo,A,2046.0,CHEMBL622486,1,,BAO_0000218,8677,"Biodistribution in Sprague-Dawley rat thyroid 15 minutes after intravenous administration, [99mTc]/[125I] IAP ratio)",1,,Thyroid gland,Rattus norvegicus,Intermediate,,,9888,10116.0
,N,50597,,,In vivo,A,2046.0,CHEMBL877613,1,,BAO_0000218,8677,"Biodistribution in Sprague-Dawley rat thyroid 15 minutes after intravenous administration, [99mTc]/[125I]IAP ratio)",1,,Thyroid gland,Rattus norvegicus,Intermediate,,,9889,10116.0
,N,50597,,,In vivo,A,2046.0,CHEMBL622487,1,,BAO_0000218,8677,"Biodistribution in Sprague-Dawley rat thyroid 2 minutes after intravenous administration, [99mTc]/[125I] IAP ratio)",1,,Thyroid gland,Rattus norvegicus,Intermediate,,,9890,10116.0
,N,50597,,,In vivo,A,2046.0,CHEMBL622488,1,,BAO_0000218,8677,"Biodistribution in Sprague-Dawley rat thyroid 2 minutes after intravenous administration, [99mTc]/[125I]IAP ratio)",1,,Thyroid gland,Rattus norvegicus,Intermediate,,,9891,10116.0
,N,50597,,,In vivo,A,948.0,CHEMBL622489,1,,BAO_0000218,8677,"Biodistribution in Sprague-Dawley rats heart 15 minutes after intravenous administration, [99mTc]/[125I]IAP ratio)",1,,Heart,Rattus norvegicus,Intermediate,,,9892,10116.0
,N,50597,,,,A,1088.0,CHEMBL622490,1,,BAO_0000218,6899,Compound was evaluated for percent dimer tissue distribution 24 hours after a 50 mg/kg dose was administered intravenously in urine,1,,Urine,Rattus norvegicus,Intermediate,,,9893,10116.0
,N,50597,,,,A,1088.0,CHEMBL622491,1,,BAO_0000218,6899,Compound was evaluated for percent dimer tissue distribution 24 hours after a 50 mg/kg dose was administered intravenously in urine; na - not available,1,,Urine,Rattus norvegicus,Intermediate,,,9894,10116.0
,N,50597,,,,A,2107.0,CHEMBL622492,1,,BAO_0000218,6899,Compound was evaluated for percent dose tissue distribution 24 hours after a 50 mg/kg dose was administered intravenously in liver,1,,Liver,Rattus norvegicus,Intermediate,,,9895,10116.0
,N,50597,,,,A,1088.0,CHEMBL622493,1,,BAO_0000218,6899,Compound was evaluated for percent thiol tissue distribution 24 hours after a 50 mg/kg dose was administered intravenously in urine,1,,Urine,Rattus norvegicus,Intermediate,,,9896,10116.0
,N,50597,,,,A,1088.0,CHEMBL622494,1,,BAO_0000218,6899,Compound was evaluated for percent thiol tissue distribution 24 hours after a 50 mg/kg dose was administered intravenously in urine; na - not available,1,,Urine,Rattus norvegicus,Intermediate,,,9897,10116.0
,N,50597,,,,A,2385.0,CHEMBL622495,1,,BAO_0000218,8677,"Compound was evaluated for the biodistribution in Sprague-Dawley rats in muscle 15 minutes after intravenous administration, [99mTc]/[125I] IAP ratio)",1,,Muscle tissue,Rattus norvegicus,Intermediate,,,9898,10116.0
,N,50597,,,,A,,CHEMBL622496,1,,BAO_0000218,6899,Compound was evaluated for tissue distribution 24 hours after a 50 mg/kg dose was administered intravenously in rat kidney,1,,,Rattus norvegicus,Intermediate,,,9899,10116.0
,N,50597,,,,A,1088.0,CHEMBL622497,1,,BAO_0000218,6899,Compound was evaluated for tissue distribution 24 hours after a 50 mg/kg dose was administered intravenously in urine,1,,Urine,Rattus norvegicus,Intermediate,,,9900,10116.0
,N,50597,,,,A,,CHEMBL622498,1,,BAO_0000218,2189,Percent of radioactive dose in urine and faeces excreted in 0-24 hr by rats,1,,,Rattus norvegicus,Intermediate,,,9901,10116.0
,N,50597,,,,A,1088.0,CHEMBL624918,1,,BAO_0000218,2189,Percent of radioactive dose in urine and feces excreted in 0-24 hr by rats,1,,Urine,Rattus norvegicus,Intermediate,,,9902,10116.0
,N,50597,,,,A,1088.0,CHEMBL624919,1,,BAO_0000218,2189,Percent of radioactive dose in urine and feces excreted in 0-24 hr by rats; NA is <10% inhibition at 1 uM for binding data,1,,Urine,Rattus norvegicus,Intermediate,,,9903,10116.0
,N,50597,,,In vivo,A,178.0,CHEMBL624920,1,,BAO_0000218,10839,Biodistribution of compound in rat blood after 5 min of administration,1,,Blood,Rattus norvegicus,Intermediate,,,9904,10116.0
,N,50597,,,In vivo,A,178.0,CHEMBL624921,1,,BAO_0000218,10839,Biodistribution of compound in rat blood after 5 min of administration.,1,,Blood,Rattus norvegicus,Intermediate,,,9905,10116.0
,N,50597,,,In vivo,A,955.0,CHEMBL624922,1,,BAO_0000218,10839,Biodistribution of compound in rat brain after 5 min of administration,1,,Brain,Rattus norvegicus,Intermediate,,,9906,10116.0
,N,50597,,,In vivo,A,948.0,CHEMBL624923,1,,BAO_0000218,10839,Biodistribution of compound in rat heart after 5 min of administration,1,,Heart,Rattus norvegicus,Intermediate,,,9907,10116.0
,N,50597,,,In vivo,A,948.0,CHEMBL624924,1,,BAO_0000218,10839,Biodistribution of compound in rat heart after 5 min of administration.,1,,Heart,Rattus norvegicus,Intermediate,,,9908,10116.0
,N,50597,,,In vivo,A,2113.0,CHEMBL624925,1,,BAO_0000218,10839,Biodistribution of compound in rat kidney after 5 min of administration,1,,Kidney,Rattus norvegicus,Intermediate,,,9909,10116.0
,N,50597,,,In vivo,A,2113.0,CHEMBL624926,1,,BAO_0000218,10839,Biodistribution of compound in rat kidney after 5 min of administration.,1,,Kidney,Rattus norvegicus,Intermediate,,,9910,10116.0
,N,50597,,,In vivo,A,2107.0,CHEMBL624927,1,,BAO_0000218,10839,Biodistribution of compound in rat liver after 5 min of administration,1,,Liver,Rattus norvegicus,Intermediate,,,9911,10116.0
,N,50597,,,In vivo,A,2107.0,CHEMBL874402,1,,BAO_0000218,10839,Biodistribution of compound in rat liver after 5 min of administration.,1,,Liver,Rattus norvegicus,Intermediate,,,9912,10116.0
,N,50597,,,In vivo,A,2048.0,CHEMBL624928,1,,BAO_0000218,10839,Biodistribution of compound in rat lung after 5 min of administration,1,,Lung,Rattus norvegicus,Intermediate,,,9913,10116.0
,N,50597,,,In vivo,A,2048.0,CHEMBL624929,1,,BAO_0000218,10839,Biodistribution of compound in rat lung after 5 min of administration.,1,,Lung,Rattus norvegicus,Intermediate,,,9914,10116.0
,N,50597,,,In vivo,A,2385.0,CHEMBL624930,1,,BAO_0000218,10839,Biodistribution of compound in rat muscle after 5 min of administration,1,,Muscle tissue,Rattus norvegicus,Intermediate,,,9915,10116.0
,N,50597,,,In vivo,A,2385.0,CHEMBL624931,1,,BAO_0000218,10839,Biodistribution of compound in rat muscle after 5 min of administration.,1,,Muscle tissue,Rattus norvegicus,Intermediate,,,9916,10116.0
,N,50597,,,,A,948.0,CHEMBL624932,1,,BAO_0000218,4043,In vivo heart distribution of free doxorubicin after 6 hr intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,1,,Heart,Rattus norvegicus,Intermediate,,,9917,10116.0
,N,50597,,,,A,948.0,CHEMBL624933,1,,BAO_0000218,4043,In vivo heart distribution of total doxorubicin after 6 hr intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,1,,Heart,Rattus norvegicus,Intermediate,,,9918,10116.0
,N,50597,,,,A,2107.0,CHEMBL624934,1,,BAO_0000218,4043,In vivo liver distribution of free doxorubicin after 6 hr intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,1,,Liver,Rattus norvegicus,Intermediate,,,9919,10116.0
,N,50597,,,,A,2107.0,CHEMBL624935,1,,BAO_0000218,4043,In vivo liver distribution of total doxorubicin after 6 h intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,1,,Liver,Rattus norvegicus,Intermediate,,,9920,10116.0
,N,50597,,,,A,,CHEMBL624936,1,,BAO_0000218,4043,In vivo plasma distribution of free doxorubicin after 6 h intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,1,,,Rattus norvegicus,Intermediate,,,9921,10116.0
,N,50597,,,,A,,CHEMBL624937,1,,BAO_0000218,4043,In vivo plasma distribution of total doxorubicin after 6 hr intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,1,,,Rattus norvegicus,Intermediate,,,9922,10116.0
,N,50597,,,,A,2106.0,CHEMBL624938,1,,BAO_0000218,4043,In vivo spleen distribution of free doxorubicin after 6 hr intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,1,,Spleen,Rattus norvegicus,Intermediate,,,9923,10116.0
,N,50597,,,,A,2106.0,CHEMBL624939,1,,BAO_0000218,4043,In vivo spleen distribution of total doxorubicin after 6 hr intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,1,,Spleen,Rattus norvegicus,Intermediate,,,9924,10116.0
,N,50597,,,,A,,CHEMBL624940,1,,BAO_0000218,4043,In vivo tumor distribution of free doxorubicin after 6 h intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,1,,,Rattus norvegicus,Intermediate,,,9925,10116.0
,N,50597,,,,A,,CHEMBL874403,1,,BAO_0000218,4043,In vivo tumor distribution of total doxorubicin after 6 hr intravenous administration of 2.5 mg/kg of compound in rat bearing Walker 256 cells,1,,,Rattus norvegicus,Intermediate,,,9926,10116.0
,N,50597,,,,A,,CHEMBL624941,1,,BAO_0000218,1446,Compound was tested for the duration that the plasma drug concentrations remained above the IC95,1,,,Rattus norvegicus,Intermediate,,,9927,10116.0
,N,50597,,,,A,1088.0,CHEMBL624942,1,,BAO_0000218,9971,Dose required to lower urine osmolality to 300 mOsm/kg in rat,1,,Urine,Rattus norvegicus,Intermediate,,,9928,10116.0
,N,50597,,,,A,1088.0,CHEMBL624943,1,,BAO_0000218,9971,Dose required to lower urine osmolality to 300 mOsm/kg in rat; NT=Not tested,1,,Urine,Rattus norvegicus,Intermediate,,,9929,10116.0
,N,50597,,,In vivo,A,,CHEMBL624944,1,,BAO_0000218,5765,% Bioavailability after 1 day of the drug administration in rats,1,,,Rattus norvegicus,Intermediate,,,9930,10116.0
,N,50597,,,In vivo,A,,CHEMBL624945,1,,BAO_0000218,5765,% Bioavailability after 4 day of the drug administration in rats,1,,,Rattus norvegicus,Intermediate,,,9931,10116.0
,N,50597,,,In vivo,A,,CHEMBL624946,1,,BAO_0000218,4257,Absolute bioavailability was evaluated in rat,1,,,Rattus norvegicus,Intermediate,,,9932,10116.0
,N,50597,,,,A,,CHEMBL624947,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat fat at 1 hr low time interval,1,,,Rattus norvegicus,Intermediate,,,9933,10116.0
,N,50597,,,,A,,CHEMBL624948,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat fat at 1 hr time interval,1,,,Rattus norvegicus,Intermediate,,,9934,10116.0
,N,50597,,,,A,,CHEMBL624949,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat fat at 3 hr time interval,1,,,Rattus norvegicus,Intermediate,,,9935,10116.0
,N,50597,,,,A,2113.0,CHEMBL622025,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat kidney at 1 hr blocked time interval,1,,Kidney,Rattus norvegicus,Intermediate,,,9936,10116.0
,N,50597,,,,A,2113.0,CHEMBL622026,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat kidney at 1 hr low time interval,1,,Kidney,Rattus norvegicus,Intermediate,,,9937,10116.0
,N,50597,,,,A,2113.0,CHEMBL622027,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat kidney at 1 hr time interval,1,,Kidney,Rattus norvegicus,Intermediate,,,9938,10116.0
,N,50597,,,,A,2113.0,CHEMBL622028,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat kidney at 3 hr time interval,1,,Kidney,Rattus norvegicus,Intermediate,,,9939,10116.0
,N,50597,,,,A,2107.0,CHEMBL622029,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat liver at 1 hr blocked time interval,1,,Liver,Rattus norvegicus,Intermediate,,,9940,10116.0
,N,50597,,,,A,2107.0,CHEMBL622208,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat liver at 1 hr low time interval,1,,Liver,Rattus norvegicus,Intermediate,,,9941,10116.0
,N,50597,,,,A,2107.0,CHEMBL622209,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat liver at 1 hr time interval,1,,Liver,Rattus norvegicus,Intermediate,,,9942,10116.0
,N,50597,,,,A,2107.0,CHEMBL622210,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat liver at 3 hr time interval,1,,Liver,Rattus norvegicus,Intermediate,,,9943,10116.0
,N,50597,,,,A,,CHEMBL622211,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat lung at 1 hr blocked time interval,1,,,Rattus norvegicus,Intermediate,,,9944,10116.0
,N,50597,,,,A,,CHEMBL622212,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat lung at 1 hr low time interval,1,,,Rattus norvegicus,Intermediate,,,9945,10116.0
,N,50597,,,,A,,CHEMBL622213,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat lung at 1 hr time interval,1,,,Rattus norvegicus,Intermediate,,,9946,10116.0
,N,50597,,,,A,,CHEMBL874404,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat lung at 3 hr time interval,1,,,Rattus norvegicus,Intermediate,,,9947,10116.0
,N,50597,,,,A,2385.0,CHEMBL620452,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat muscle at 1 hr blocked time interval,1,,Muscle tissue,Rattus norvegicus,Intermediate,,,9948,10116.0
,N,50597,,,,A,2385.0,CHEMBL620453,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat muscle at 1 hr low time interval,1,,Muscle tissue,Rattus norvegicus,Intermediate,,,9949,10116.0
,N,50597,,,,A,2385.0,CHEMBL620454,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat muscle at 1 hr time interval,1,,Muscle tissue,Rattus norvegicus,Intermediate,,,9950,10116.0
,N,50597,,,,A,2385.0,CHEMBL624067,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat muscle at 3 hr time interval,1,,Muscle tissue,Rattus norvegicus,Intermediate,,,9951,10116.0
,N,50597,,,,A,,CHEMBL624068,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat ovaries at 1 hr blocked time interval,1,,,Rattus norvegicus,Intermediate,,,9952,10116.0
,N,50597,,,,A,992.0,CHEMBL624069,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat ovaries at 1 hr low time interval,1,,Female gonad,Rattus norvegicus,Intermediate,,,9953,10116.0
,N,50597,,,,A,992.0,CHEMBL624070,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat ovaries at 1 hr time interval,1,,Female gonad,Rattus norvegicus,Intermediate,,,9954,10116.0
,N,50597,,,,A,992.0,CHEMBL624071,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat ovaries at 3 hr time interval,1,,Female gonad,Rattus norvegicus,Intermediate,,,9955,10116.0
,N,50597,,,,A,995.0,CHEMBL624072,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat uterus at 1 hr blocked time interval,1,,Uterus,Rattus norvegicus,Intermediate,,,9956,10116.0
,N,50597,,,,A,995.0,CHEMBL624073,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat uterus at 1 hr low time interval,1,,Uterus,Rattus norvegicus,Intermediate,,,9957,10116.0
,N,50597,,,,A,995.0,CHEMBL624788,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat uterus at 1 hr time interval,1,,Uterus,Rattus norvegicus,Intermediate,,,9958,10116.0
,N,50597,,,,A,995.0,CHEMBL624789,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat uterus at 3 hr time interval,1,,Uterus,Rattus norvegicus,Intermediate,,,9959,10116.0
,N,50597,,,,A,,CHEMBL624790,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat uterus/blood at 1 hr blocked time interval,1,,,Rattus norvegicus,Intermediate,,,9960,10116.0
,N,50597,,,,A,,CHEMBL624791,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat uterus/blood at 1 hr low time interval,1,,,Rattus norvegicus,Intermediate,,,9961,10116.0
,N,50597,,,,A,,CHEMBL624792,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat uterus/blood at 1 hr time interval,1,,,Rattus norvegicus,Intermediate,,,9962,10116.0
,N,50597,,,,A,,CHEMBL624793,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat uterus/blood at 3 hr time interval,1,,,Rattus norvegicus,Intermediate,,,9963,10116.0
,N,50597,,,,A,2385.0,CHEMBL877491,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat uterus/muscle at 1 hr blocked time interval,1,,Muscle tissue,Rattus norvegicus,Intermediate,,,9964,10116.0
,N,50597,,,,A,2385.0,CHEMBL624957,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat uterus/muscle at 1 hr low time interval,1,,Muscle tissue,Rattus norvegicus,Intermediate,,,9965,10116.0
,N,50597,,,,A,2385.0,CHEMBL624958,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat uterus/muscle at 1 hr time interval,1,,Muscle tissue,Rattus norvegicus,Intermediate,,,9966,10116.0
,N,50597,,,,A,2385.0,CHEMBL624959,1,,BAO_0000218,13091,Tissue biodistribution into estrogen-primed immature female rat uterus/muscle at 3 hr time interval,1,,Muscle tissue,Rattus norvegicus,Intermediate,,,9967,10116.0
,N,50597,,,,A,,CHEMBL624960,1,,BAO_0000218,11977,Dissociation constant was determined,1,,,Rattus norvegicus,Intermediate,,,9968,10116.0
,N,50597,,,,A,,CHEMBL624961,1,,BAO_0000218,14941,"Pharmacokinetic Parameter, Kel is elimination rate constant in Female Wistar Rats at 100 mg/kg by po administration",1,,,Rattus norvegicus,Intermediate,,,9969,10116.0
,N,50597,,,,A,,CHEMBL624962,1,,BAO_0000218,15078,"The Kel value in female wistar rat at 100 mg/kg, p.o. dose",1,,,Rattus norvegicus,Intermediate,,,9970,10116.0
,N,50597,,,,A,,CHEMBL624963,1,,BAO_0000218,15078,"The Kel value in male wistar rat at 100 mg/kg, p.o. dose",1,,,Rattus norvegicus,Intermediate,,,9971,10116.0
,N,50597,,,,A,,CHEMBL624964,1,,BAO_0000218,4755,Observed rate constant in 80% rat plasma at 37 degree Centigrade,1,,,Rattus norvegicus,Intermediate,,,9972,10116.0
,N,50597,,,,A,,CHEMBL624965,1,,BAO_0000218,589,LogP value was evaluated in the in situ rat gut perfusion assay,1,,,Rattus norvegicus,Intermediate,,,9973,10116.0
,N,50597,,,In vivo,A,,CHEMBL624966,1,,BAO_0000218,17582,In vivo retention time was evaluated for the compound after i.v. administration at a dose of 5 mg/kg was measured in rats,1,,,Rattus norvegicus,Intermediate,,,9974,10116.0
,N,50597,,,In vivo,A,,CHEMBL624967,1,,BAO_0000218,5031,Mean residence time (Pharmacokinetic property) after i.v. administration in rats,1,,,Rattus norvegicus,Intermediate,,,9975,10116.0
,N,50597,,,In vivo,A,,CHEMBL624968,1,,BAO_0000218,17764,Mean-residence time of compound after intravenous administration in rats at 24 uM/kg,1,,,Rattus norvegicus,Intermediate,,,9976,10116.0
,N,50597,,,,A,,CHEMBL624969,1,,BAO_0000218,17720,Mean residence time at a dose of 4 mg/kg in Rat Plasma after iv administration,1,,,Rattus norvegicus,Intermediate,,,9977,10116.0
,N,50597,,,,F,,CHEMBL624970,1,,BAO_0000218,2862,Streptococcal cell wall-washed arthritis model in rats at 10.0 mg/kg peroral dose,1,,,Rattus norvegicus,Expert,,,9978,10116.0
,N,50597,,,,A,,CHEMBL624971,1,,BAO_0000218,16423,Half-life was evaluated after 10 uM/kg of intra arterial administration,1,,,Rattus norvegicus,Intermediate,,,9979,10116.0
,N,50597,,,In vivo,A,,CHEMBL624972,1,,BAO_0000218,16423,Half-life was evaluated after 20 uM/kg of peroral administration,1,,,Rattus norvegicus,Intermediate,,,9980,10116.0
,N,50597,,,In vivo,A,,CHEMBL624973,1,,BAO_0000218,6005,Half-life was evaluated after i.v. administration in rat at a dose of 1 mg/kg,1,,,Rattus norvegicus,Intermediate,,,9981,10116.0
,N,50597,,,,A,1969.0,CHEMBL624974,1,,BAO_0000218,2938,Half-life was evaluated in plasma of rat,1,,Plasma,Rattus norvegicus,Intermediate,,,9982,10116.0
