cliente_id,noleggio_id,personale_id,data_pagamento,pagamento_id,ammontare
389,6600,1,2005-07-12 07:41:48,10538,3.99
389,7977,2,2005-07-28 14:15:54,10541,4.99
389,10949,1,2005-08-02 03:24:04,10545,2.99
390,254,1,2005-05-26 14:43:48,10555,4.99
390,1730,2,2005-06-16 15:30:01,10558,2.99
390,1893,2,2005-06-17 04:18:37,10559,2.99
390,3999,1,2005-07-06 23:50:54,10562,2.99
390,6430,1,2005-07-12 00:03:34,10568,0.99
390,7595,1,2005-07-27 23:32:23,10570,5.99
390,13618,2,2005-08-20 06:36:46,10583,7.99
391,73,2,2005-05-25 11:00:07,10588,4.99
391,210,1,2005-05-26 08:14:15,10589,2.99
391,2045,1,2005-06-17 14:38:11,10595,2.99
391,3163,2,2005-06-20 21:22:13,10597,2.99
391,8908,1,2005-07-30 01:26:05,10606,0.99
391,8913,2,2005-07-30 01:35:01,10607,6.99
391,11434,2,2005-08-02 20:13:14,10612,2.99
391,12090,1,2005-08-17 22:21:43,10614,0.99
392,6406,2,2005-07-11 22:55:27,10624,2.99
392,8612,2,2005-07-29 13:28:20,10628,9.99
392,10085,2,2005-07-31 20:12:02,10629,0.99
392,10435,1,2005-08-01 08:50:51,10630,4.99
392,12561,2,2005-08-18 14:58:51,10635,0.99
392,14081,2,2005-08-20 23:35:13,10637,7.99
393,886,2,2005-05-30 06:54:51,10642,0.99
393,1915,2,2005-06-17 05:28:28,10644,1.99
393,2219,2,2005-06-18 03:16:54,10645,2.99
393,2319,1,2005-06-18 09:24:22,10646,4.99
393,3001,2,2005-06-20 09:50:16,10647,2.99
393,4275,2,2005-07-07 14:43:51,10648,2.99
393,8448,2,2005-07-29 07:41:54,10658,0.99
393,9763,2,2005-07-31 09:34:03,10659,7.99
393,10158,1,2005-07-31 22:40:31,10660,1.99
393,12059,2,2005-08-17 21:09:23,10661,2.99
393,15284,2,2005-08-22 19:17:08,10669,3.99
394,6059,2,2005-07-11 04:03:54,10681,4.99
394,12080,1,2005-08-17 22:08:04,10688,4.99
394,13047,2,2005-08-19 09:24:49,10691,0.99
394,14605,1,2005-08-21 17:56:06,10692,0.99
394,13178,2,2006-02-14 15:16:03,10693,4.99
395,1603,2,2005-06-16 06:14:03,10696,0.99
395,3030,1,2005-06-20 11:51:59,10697,4.99
395,7740,1,2005-07-28 05:23:36,10705,2.99
395,11889,1,2005-08-17 15:08:27,10707,0.99
395,14720,2,2005-08-21 21:43:53,10709,0.99
396,1370,2,2005-06-15 14:31:05,10714,1.99
396,1385,2,2005-06-15 15:28:23,10715,4.99
396,6335,2,2005-07-11 19:25:15,10719,2.99
396,6771,2,2005-07-12 15:54:40,10721,2.99
396,10120,2,2005-07-31 21:24:24,10727,2.99
396,13355,2,2005-08-19 20:59:19,10733,4.99
396,14078,1,2005-08-20 23:26:40,10734,3.99
396,14778,2,2005-08-21 23:56:30,10737,5.99
396,14792,1,2005-08-22 00:36:41,10738,1.99
397,1002,2,2005-05-31 00:47:56,10740,0.99
397,5598,2,2005-07-10 04:48:29,10746,4.99
397,9608,2,2005-07-31 03:51:52,10755,1.99
397,10598,2,2005-08-01 14:23:36,10757,4.99
397,11511,2,2005-08-16 23:39:59,10759,4.99
397,12223,2,2005-08-18 02:58:40,10760,2.99
397,14790,1,2005-08-22 00:34:17,10767,6.99
398,5234,2,2005-07-09 12:44:47,10773,5.99
398,8119,2,2005-07-28 19:23:15,10774,3.99
398,8428,1,2005-07-29 07:10:14,10776,7.99
398,9042,1,2005-07-30 06:33:55,10777,2.99
398,11132,2,2005-08-02 09:14:09,10781,4.99
398,15189,1,2005-08-22 15:56:42,10784,3.99
399,694,2,2005-05-29 01:49:43,10786,6.99
399,883,2,2005-05-30 06:21:05,10787,4.99
399,4957,2,2005-07-08 23:18:48,10790,0.99
399,6006,2,2005-07-11 01:38:42,10793,2.99
399,13253,1,2005-08-19 16:53:56,10802,4.99
400,171,2,2005-05-26 03:14:15,10807,6.99
400,1917,1,2005-06-17 05:36:07,10811,3.99
400,1923,2,2005-06-17 06:06:10,10812,6.99
400,4573,1,2005-07-08 05:38:46,10813,6.99
400,5212,2,2005-07-09 11:37:47,10815,6.99
400,5222,2,2005-07-09 12:05:45,10816,5.99
400,7296,2,2005-07-27 12:39:48,10819,2.99
400,9177,2,2005-07-30 11:52:40,10821,5.99
401,167,2,2005-05-26 02:50:31,10834,4.99
401,446,2,2005-05-27 18:48:41,10835,4.99
401,8450,1,2005-07-29 07:44:05,10842,2.99
401,8722,1,2005-07-29 17:58:58,10844,8.99
401,12906,1,2005-08-19 04:13:43,10850,2.99
401,14359,1,2005-08-21 09:16:19,10852,0.99
401,14433,2,2005-08-21 11:36:34,10853,1.99
402,2490,2,2005-06-18 22:00:50,10858,4.99
402,3564,2,2005-07-06 03:02:13,10860,6.99
402,4399,1,2005-07-07 21:20:28,10863,2.99
402,6183,2,2005-07-11 11:14:35,10866,2.99
402,9779,2,2005-07-31 10:08:33,10871,0.99
402,11920,2,2005-08-17 16:10:19,10874,0.99
403,1221,2,2005-06-15 03:35:16,10878,4.99
403,3049,2,2005-06-20 12:51:01,10882,6.99
403,3356,1,2005-06-21 11:38:45,10883,5.99
403,5982,1,2005-07-11 00:24:44,10887,4.99
403,6342,1,2005-07-11 19:48:24,10889,4.99
403,9486,2,2005-07-30 23:35:42,10893,7.99
403,12005,2,2005-08-17 18:56:55,10904,5.99
404,1081,2,2005-05-31 10:56:32,10911,5.99
404,1840,2,2005-06-16 23:39:34,10913,4.99
404,2951,1,2005-06-20 06:23:01,10915,2.99
404,4653,1,2005-07-08 09:48:01,10919,4.99
404,6114,1,2005-07-11 07:33:48,10922,1.99
404,14838,2,2005-08-22 01:57:34,10937,4.99
405,1953,2,2005-06-17 08:34:57,10945,5.99
405,2654,2,2005-06-19 10:37:54,10946,3.99
405,5512,2,2005-07-10 01:05:38,10953,1.99
405,6110,1,2005-07-11 07:23:47,10954,2.99
405,8955,1,2005-07-30 03:28:27,10958,5.99
405,9569,1,2005-07-31 02:39:38,10959,0.99
405,10472,1,2005-08-01 09:54:41,10960,4.99
405,12050,1,2005-08-17 20:55:25,10963,0.99
405,12425,2,2005-08-18 10:18:06,10964,5.99
405,14274,1,2005-08-21 06:29:20,10967,4.99
405,14537,2,2005-08-21 15:24:24,10968,0.99
405,12792,1,2006-02-14 15:16:03,10972,0.99
406,2325,2,2005-06-18 10:08:07,10977,0.99
406,3186,1,2005-06-20 23:04:20,10979,7.99
406,8903,1,2005-07-30 01:08:06,10993,0.99
406,9224,2,2005-07-30 13:25:37,10995,0.99
406,11603,1,2005-08-17 03:22:10,11000,4.99
406,12505,2,2005-08-18 13:17:30,11001,5.99
406,14421,2,2005-08-21 11:20:21,11003,2.99
407,1698,1,2005-06-16 13:04:42,11006,2.99
407,5590,2,2005-07-10 04:23:11,11010,9.99
407,8197,1,2005-07-28 23:04:10,11016,9.99
407,10774,2,2005-08-01 20:54:33,11019,4.99
407,11214,1,2005-08-02 12:19:50,11020,8.99
407,11518,2,2005-08-16 23:59:49,11023,4.99
407,14401,2,2005-08-21 10:36:20,11029,6.99
407,15334,2,2005-08-22 20:44:35,11031,1.99
408,59,2,2005-05-25 08:56:42,11033,5.99
408,2479,2,2005-06-18 21:03:08,11035,4.99
408,7996,2,2005-07-28 15:00:49,11044,4.99
408,9052,1,2005-07-30 07:06:08,11048,0.99
408,12338,1,2005-08-18 07:04:24,11052,4.99
409,310,1,2005-05-26 22:41:07,11062,6.99
409,3866,1,2005-07-06 17:47:20,11065,5.99
409,4550,2,2005-07-08 04:34:00,11066,4.99
409,5306,2,2005-07-09 15:56:45,11068,5.99
409,6026,2,2005-07-11 02:21:43,11072,4.99
409,7940,2,2005-07-28 12:46:47,11075,0.99
409,14697,1,2005-08-21 20:49:21,11084,4.99
410,2400,2,2005-06-18 16:10:46,11088,5.99
410,2971,2,2005-06-20 07:56:00,11089,0.99
410,6148,1,2005-07-11 09:14:22,11097,4.99
410,6218,2,2005-07-11 13:14:58,11098,5.99
410,13748,2,2005-08-20 10:59:54,11113,2.99
410,14298,2,2005-08-21 07:17:10,11116,4.99
410,15518,1,2005-08-23 03:19:34,11121,4.99
411,1997,2,2005-06-17 11:19:43,11126,2.99
411,7395,2,2005-07-27 16:03:11,11134,0.99
411,7813,1,2005-07-28 08:08:27,11136,2.99
411,14772,1,2005-08-21 23:50:39,11145,5.99
411,14996,2,2005-08-22 07:52:41,11146,2.99
411,13246,2,2006-02-14 15:16:03,11148,4.99
412,3888,2,2005-07-06 18:54:20,11154,0.99
412,4074,2,2005-07-07 04:49:49,11155,0.99
412,8411,1,2005-07-29 06:44:23,11158,8.99
412,10381,2,2005-08-01 06:36:37,11161,2.99
412,14535,1,2005-08-21 15:22:37,11165,6.99
412,15314,1,2006-02-14 15:16:03,11169,0.99
413,2545,2,2005-06-19 02:23:36,11173,4.99
413,11468,1,2005-08-02 21:47:26,11182,0.99
413,13010,1,2005-08-19 07:52:21,11185,3.99
413,15678,1,2005-08-23 09:23:45,11190,2.99
414,85,1,2005-05-25 13:05:34,11191,4.99
414,6728,2,2005-07-12 13:56:48,11199,0.99
414,7009,1,2005-07-27 01:45:44,11201,0.99
414,9650,1,2005-07-31 05:47:32,11203,2.99
414,13242,1,2005-08-19 16:28:47,11209,2.99
414,15140,1,2005-08-22 13:39:20,11214,6.99
415,665,2,2005-05-28 21:38:39,11216,4.99
415,1867,2,2005-06-17 02:01:37,11217,4.99
415,5733,2,2005-07-10 11:37:24,11221,0.99
415,6491,2,2005-07-12 02:28:31,11222,5.99
415,7748,1,2005-07-28 05:52:23,11226,4.99
415,9852,1,2005-07-31 12:52:17,11229,2.99
415,10263,1,2005-08-01 03:02:48,11230,5.99
415,12128,2,2005-08-17 23:31:09,11233,5.99
415,13729,2,2005-08-20 10:17:08,11235,8.99
416,1031,2,2005-05-31 04:23:01,11241,2.99
416,8588,2,2005-07-29 12:22:20,11254,2.99
416,8648,2,2005-07-29 14:56:21,11255,2.99
416,9383,2,2005-07-30 19:24:50,11256,2.99
416,10354,1,2005-08-01 05:47:10,11258,2.99
416,10742,1,2005-08-01 19:53:13,11259,6.99
416,11557,1,2005-08-17 01:19:20,11262,6.99
416,12932,1,2005-08-19 05:17:30,11264,4.99
416,15761,2,2005-08-23 12:55:51,11269,0.99
417,3952,1,2005-07-06 21:51:31,11274,4.99
417,4418,1,2005-07-07 22:05:30,11275,2.99
417,6258,2,2005-07-11 15:24:32,11277,6.99
417,10478,1,2005-08-01 10:09:06,11281,0.99
417,12074,2,2005-08-17 21:50:57,11285,0.99
417,14304,1,2005-08-21 07:23:10,11290,6.99
417,14607,1,2005-08-21 17:56:50,11291,2.99
417,15795,1,2005-08-23 14:07:56,11293,0.99
418,2943,2,2005-06-20 05:43:05,11296,2.99
418,6970,1,2005-07-27 00:26:14,11303,4.99
418,8886,2,2005-07-30 00:36:31,11306,10.99
418,9558,1,2005-07-31 02:14:35,11307,4.99
418,13970,1,2005-08-20 18:43:34,11319,0.99
418,14860,2,2005-08-22 02:47:07,11322,2.99
419,6173,2,2005-07-11 10:33:11,11334,0.99
419,6587,2,2005-07-12 06:56:26,11335,3.99
419,7796,1,2005-07-28 07:39:39,11338,4.99
420,2672,2,2005-06-19 11:42:04,11351,3.99
420,5081,2,2005-07-09 05:25:20,11355,4.99
420,6086,2,2005-07-11 05:29:03,11358,3.99
420,7081,2,2005-07-27 04:25:59,11362,2.99
420,9362,1,2005-07-30 18:44:16,11364,0.99
420,10601,2,2005-08-01 14:25:40,11366,10.99
420,10766,1,2005-08-01 20:36:29,11367,4.99
420,14525,2,2005-08-21 15:06:49,11369,0.99
420,15597,2,2005-08-23 06:21:20,11370,0.99
421,3703,2,2005-07-06 10:15:26,11377,5.99
421,3988,1,2005-07-06 23:30:42,11378,8.99
421,4456,2,2005-07-07 23:45:21,11379,5.99
421,6220,1,2005-07-11 13:22:06,11380,0.99
421,6960,2,2005-07-27 00:08:33,11381,3.99
421,7449,2,2005-07-27 18:17:41,11382,4.99
421,8268,1,2005-07-29 01:23:23,11384,4.99
421,10200,1,2005-08-01 00:39:05,11388,4.99
421,12279,1,2005-08-18 04:47:30,11392,4.99
421,13461,2,2005-08-20 00:49:04,11393,9.99
422,1897,1,2005-06-17 04:26:23,11400,4.99
422,2778,1,2005-06-19 18:18:12,11402,5.99
422,7827,2,2005-07-28 08:37:22,11407,0.99
422,9541,2,2005-07-31 01:40:14,11409,4.99
422,12907,1,2005-08-19 04:16:13,11414,9.99
422,15272,1,2005-08-22 18:49:40,11420,3.99
423,2600,1,2005-06-19 06:07:25,11426,6.99
423,2758,2,2005-06-19 17:04:35,11427,6.99
423,7016,1,2005-07-27 02:15:16,11433,5.99
423,7157,1,2005-07-27 07:20:28,11435,4.99
423,7290,1,2005-07-27 12:28:45,11436,0.99
423,7539,2,2005-07-27 21:39:42,11437,9.99
423,7849,1,2005-07-28 09:30:02,11438,9.99
423,8082,2,2005-07-28 18:08:02,11439,3.99
423,15380,1,2005-08-22 22:28:15,11448,0.99
423,15755,1,2005-08-23 12:46:38,11449,4.99
424,8964,2,2005-07-30 03:49:35,11464,1.99
424,9471,1,2005-07-30 23:02:36,11466,4.99
424,9516,1,2005-07-31 00:40:58,11467,8.99
424,11833,2,2005-08-17 13:00:33,11474,2.99
424,12729,2,2005-08-18 21:52:59,11475,0.99
425,3807,1,2005-07-06 15:11:44,11482,4.99
425,5371,1,2005-07-09 18:47:48,11490,4.99
425,6603,1,2005-07-12 07:52:55,11492,2.99
425,10163,2,2005-07-31 23:12:34,11498,0.99
425,16036,2,2005-08-23 22:12:44,11505,2.99
426,1709,1,2005-06-16 14:10:15,11507,6.99
426,1842,1,2005-06-16 23:45:59,11508,7.99
426,3243,1,2005-06-21 03:00:11,11511,0.99
426,4900,1,2005-07-08 20:38:06,11514,4.99
426,7495,1,2005-07-27 20:01:20,11516,4.99
426,7527,1,2005-07-27 21:14:28,11517,10.99
426,7711,1,2005-07-28 04:26:42,11518,4.99
426,9185,1,2005-07-30 12:10:40,11520,5.99
426,10172,2,2005-07-31 23:29:51,11522,10.99
426,10505,1,2005-08-01 11:13:59,11523,1.99
426,12707,2,2005-08-18 20:52:02,11528,4.99
426,13834,2,2005-08-20 14:03:08,11530,2.99
427,1342,1,2005-06-15 12:26:21,11534,5.99
427,2466,2,2005-06-18 20:18:42,11538,0.99
427,6509,1,2005-07-12 03:35:01,11543,2.99
427,8658,2,2005-07-29 15:16:37,11547,5.99
427,13720,1,2005-08-20 10:01:39,11553,1.99
427,14201,2,2005-08-21 03:51:34,11554,6.99
427,14287,1,2005-08-21 06:53:59,11555,3.99
428,1601,1,2005-06-16 06:11:13,11560,3.99
428,2677,1,2005-06-19 12:01:59,11561,2.99
428,3377,2,2005-06-21 13:51:12,11562,0.99
428,4151,1,2005-07-07 08:49:02,11565,0.99
428,6735,1,2005-07-12 14:08:20,11567,5.99
428,7823,1,2005-07-28 08:32:53,11568,6.99
428,8387,2,2005-07-29 05:47:27,11570,4.99
429,601,2,2005-05-28 14:08:22,11579,7.99
429,1916,2,2005-06-17 05:29:59,11584,7.99
429,5868,2,2005-07-10 18:39:16,11586,4.99
429,6886,2,2005-07-12 20:58:04,11588,6.99
429,7352,2,2005-07-27 14:38:29,11590,4.99
430,1207,2,2005-06-15 02:27:08,11600,0.99
430,1538,1,2005-06-16 01:05:50,11602,2.99
430,13454,2,2005-08-20 00:30:52,11617,2.99
430,15031,1,2005-08-22 09:11:48,11619,4.99
431,1126,2,2005-05-31 17:27:45,11620,2.99
431,4144,1,2005-07-07 08:25:44,11628,3.99
431,7978,2,2005-07-28 14:16:14,11631,4.99
431,8810,2,2005-07-29 21:45:19,11632,4.99
431,15809,1,2005-08-23 14:42:07,11640,2.99
432,3194,2,2005-06-20 23:59:57,11648,4.99
432,4965,1,2005-07-08 23:46:57,11649,5.99
432,4973,1,2005-07-08 23:58:18,11650,4.99
432,5322,1,2005-07-09 16:28:13,11652,6.99
432,5944,1,2005-07-10 22:51:44,11653,4.99
432,7326,2,2005-07-27 13:50:40,11655,4.99
432,8094,2,2005-07-28 18:30:28,11658,6.99
432,9984,2,2005-07-31 17:12:23,11660,2.99
433,4988,2,2005-07-09 00:46:14,11670,7.99
433,6848,1,2005-07-12 19:24:07,11674,0.99
433,7907,2,2005-07-28 11:32:00,11677,4.99
433,8414,1,2005-07-29 06:48:35,11678,5.99
433,10663,1,2005-08-01 16:51:08,11682,4.99
433,14523,2,2005-08-21 15:03:45,11687,4.99
433,14559,1,2005-08-21 16:11:35,11688,6.99
433,15502,1,2005-08-23 02:40:04,11690,5.99
434,2430,1,2005-06-18 17:51:46,11695,3.99
434,4414,1,2005-07-07 22:00:21,11699,2.99
434,4654,2,2005-07-08 09:48:03,11700,6.99
434,5464,2,2005-07-09 22:58:14,11702,2.99
434,6972,2,2005-07-27 00:31:25,11703,0.99
434,7260,1,2005-07-27 11:09:28,11704,6.99
434,15016,2,2005-08-22 08:47:35,11716,3.99
435,806,1,2005-05-29 18:31:30,11719,4.99
435,3690,1,2005-07-06 09:46:03,11722,0.99
435,6935,1,2005-07-26 23:13:10,11726,2.99
435,11786,1,2005-08-17 10:57:40,11734,3.99
435,12741,1,2005-08-18 22:17:05,11737,4.99
435,14850,1,2005-08-22 02:16:55,11741,0.99
435,15136,1,2005-08-22 13:19:25,11742,2.99
436,256,1,2005-05-26 15:20:58,11744,3.99
436,4751,2,2005-07-08 14:07:52,11750,2.99
436,13760,1,2005-08-20 11:26:33,11769,5.99
437,5085,2,2005-07-09 05:36:49,11781,4.99
437,8215,2,2005-07-28 23:43:56,11785,2.99
437,10249,2,2005-08-01 02:35:39,11789,0.99
438,23,2,2005-05-25 02:40:21,11796,4.99
438,1779,2,2005-06-16 18:55:11,11800,0.99
438,2591,1,2005-06-19 05:32:22,11802,4.99
438,3315,1,2005-06-21 08:17:04,11803,4.99
438,4355,1,2005-07-07 19:21:19,11805,4.99
438,5870,1,2005-07-10 18:40:25,11809,2.99
438,6563,1,2005-07-12 05:34:09,11811,3.99
438,7357,2,2005-07-27 14:48:31,11813,1.99
438,9782,2,2005-07-31 10:14:26,11818,0.99
438,10512,1,2005-08-01 11:36:19,11819,6.99
438,13414,1,2005-08-19 22:47:34,11825,4.99
439,126,1,2005-05-25 21:07:59,11829,2.99
439,2097,2,2005-06-17 18:40:04,11834,4.99
439,2621,1,2005-06-19 08:07:31,11835,2.99
439,9322,1,2005-07-30 17:21:39,11849,6.99
439,11544,2,2005-08-17 00:55:07,11853,5.99
439,12755,2,2005-08-18 22:38:47,11856,5.99
440,5423,2,2005-07-09 20:56:48,11868,2.99
440,7585,2,2005-07-27 23:18:22,11872,4.99
440,7806,1,2005-07-28 07:58:17,11874,9.99
440,12850,1,2005-08-19 02:08:06,11879,0.99
440,13384,2,2005-08-19 21:38:51,11880,4.99
440,14555,1,2005-08-21 16:03:02,11882,0.99
441,6636,2,2005-07-12 09:49:46,11896,2.99
441,8427,1,2005-07-29 07:08:36,11901,4.99
441,10139,2,2005-07-31 22:02:20,11906,1.99
441,10846,1,2005-08-01 23:47:54,11907,1.99
441,11247,2,2005-08-02 13:34:08,11908,1.99
441,13739,2,2005-08-20 10:45:10,11910,4.99
441,13932,1,2005-08-20 17:17:00,11911,4.99
441,15070,2,2005-08-22 10:55:45,11913,3.99
442,3545,2,2005-07-06 02:16:17,11922,4.99
442,14199,2,2005-08-21 03:48:43,11943,0.99
442,14418,1,2005-08-21 11:14:26,11944,1.99
442,15207,2,2005-08-22 16:35:25,11946,2.99
443,6913,1,2005-07-12 22:18:12,11951,4.99
443,6983,2,2005-07-27 00:55:03,11952,2.99
443,7667,1,2005-07-28 02:37:22,11954,8.99
443,9740,2,2005-07-31 09:08:03,11956,1.99
443,12415,1,2005-08-18 09:54:01,11961,4.99
443,14611,2,2005-08-21 18:01:41,11965,6.99
444,201,1,2005-05-26 07:13:45,11969,8.99
444,1239,1,2005-06-15 04:53:01,11971,0.99
444,1441,2,2005-06-15 18:54:21,11973,1.99
444,4648,2,2005-07-08 09:31:27,11979,6.99
444,5825,2,2005-07-10 16:20:30,11981,2.99
444,9634,2,2005-07-31 05:06:02,11984,1.99
444,12161,1,2005-08-18 00:41:46,11990,6.99
444,13559,2,2005-08-20 04:16:07,11994,2.99
444,15557,1,2005-08-23 04:52:17,11997,0.99
445,960,1,2005-05-30 18:13:23,12000,2.99
445,8911,2,2005-07-30 01:30:57,12008,0.99
445,10334,2,2005-08-01 04:58:42,12011,1.99
445,11868,1,2005-08-17 14:05:34,12015,4.99
445,14673,2,2005-08-21 20:01:18,12019,2.99
446,355,1,2005-05-27 06:15:33,12027,4.99
446,3060,1,2005-06-20 13:47:20,12032,2.99
446,5409,2,2005-07-09 20:17:19,12036,2.99
446,6454,2,2005-07-12 01:00:12,12037,0.99
446,6734,1,2005-07-12 14:04:24,12040,6.99
446,8284,2,2005-07-29 01:56:40,12044,6.99
446,8309,1,2005-07-29 03:22:20,12045,4.99
446,8922,2,2005-07-30 02:08:25,12048,9.99
446,8923,1,2005-07-30 02:08:49,12049,3.99
446,9116,1,2005-07-30 09:19:41,12050,0.99
446,12480,2,2005-08-18 12:26:43,12053,8.99
446,15808,1,2005-08-23 14:38:37,12054,1.99
447,461,1,2005-05-27 20:08:55,12056,2.99
447,732,2,2005-05-29 07:32:51,12057,0.99
447,2025,1,2005-06-17 13:04:00,12060,4.99
447,2285,2,2005-06-18 07:00:54,12061,4.99
447,9288,1,2005-07-30 15:56:39,12072,6.99
447,10425,1,2005-08-01 08:23:25,12073,2.99
447,10957,2,2005-08-02 03:33:30,12074,5.99
447,11108,2,2005-08-02 08:20:01,12075,0.99
447,11465,1,2005-08-02 21:43:52,12076,5.99
448,299,1,2005-05-26 20:55:36,12085,4.99
448,2697,2,2005-06-19 13:29:08,12089,0.99
448,3225,2,2005-06-21 02:16:55,12090,3.99
448,3992,2,2005-07-06 23:36:56,12093,6.99
448,4537,2,2005-07-08 03:48:40,12097,2.99
448,4558,2,2005-07-08 04:55:26,12098,2.99
448,13220,1,2005-08-19 15:42:32,12105,2.99
448,14734,2,2006-02-14 15:16:03,12112,3.98
449,325,2,2005-05-27 01:09:55,12115,5.99
449,2970,2,2005-06-20 07:51:51,12119,2.99
449,3977,1,2005-07-06 23:00:49,12121,8.99
449,4433,2,2005-07-07 22:45:41,12122,3.99
450,2501,1,2005-06-18 23:10:11,12139,4.99
450,7626,1,2005-07-28 00:49:01,12147,0.99
450,10432,2,2005-08-01 08:43:21,12149,2.99
451,328,2,2005-05-27 01:29:31,12161,2.99
451,3826,2,2005-07-06 15:51:58,12170,4.99
451,4538,1,2005-07-08 03:56:29,12171,2.99
451,5005,1,2005-07-09 01:21:44,12174,3.99
451,11167,2,2005-08-02 10:15:51,12180,6.99
451,11381,2,2005-08-02 18:19:29,12181,6.99
451,13705,1,2005-08-20 09:32:23,12190,2.99
452,1203,2,2005-06-15 02:09:02,12196,4.99
452,1794,1,2005-06-16 20:08:37,12198,3.99
452,2263,1,2005-06-18 05:57:47,12199,0.99
452,2661,2,2005-06-19 10:50:52,12202,0.99
452,4353,2,2005-07-07 19:19:05,12207,4.99
452,4417,2,2005-07-07 22:05:05,12208,2.99
452,5480,2,2005-07-09 23:49:07,12211,0.99
452,11735,1,2005-08-17 08:35:42,12217,3.99
452,14660,1,2005-08-21 19:43:21,12222,0.99
452,15909,1,2005-08-23 17:42:42,12223,0.99
453,2887,2,2005-06-20 01:39:43,12227,4.99
453,3929,2,2005-07-06 20:52:39,12228,0.99
453,4033,2,2005-07-07 02:35:46,12229,8.99
453,4717,1,2005-07-08 12:22:43,12230,4.99
453,5359,2,2005-07-09 18:10:52,12232,6.99
453,6752,1,2005-07-12 14:53:15,12233,4.99
453,12703,1,2005-08-18 20:37:13,12239,2.99
453,14133,1,2005-08-21 01:44:14,12242,2.99
453,14306,2,2005-08-21 07:32:35,12243,5.99
454,735,1,2005-05-29 08:08:13,12248,7.99
454,1647,2,2005-06-16 09:14:58,12249,4.99
454,2182,2,2005-06-18 00:56:18,12254,5.99
454,2437,1,2005-06-18 18:30:26,12255,2.99
454,2666,2,2005-06-19 11:17:12,12256,9.99
454,5088,2,2005-07-09 05:45:16,12261,4.99
454,6260,2,2005-07-11 15:26:29,12263,4.99
454,6701,2,2005-07-12 12:47:59,12264,0.99
454,8481,2,2005-07-29 08:45:57,12265,2.99
454,8806,1,2005-07-29 21:36:34,12266,0.99
454,9372,1,2005-07-30 19:04:30,12268,9.99
454,14843,2,2005-08-22 02:05:25,12277,2.99
454,15012,2,2005-08-22 08:42:32,12278,4.99
454,15301,1,2005-08-22 19:44:16,12279,3.99
455,343,2,2005-05-27 04:13:41,12282,0.99
455,10436,1,2005-08-01 08:50:59,12296,0.99
455,11605,1,2005-08-17 03:30:57,12297,4.99
455,12163,1,2005-08-18 00:46:01,12298,2.99
455,12314,1,2005-08-18 06:10:02,12299,4.99
455,13813,2,2005-08-20 13:03:26,12301,4.99
456,2404,1,2005-06-18 16:33:48,12311,0.99
456,3881,2,2005-07-06 18:35:37,12314,2.99
456,7248,2,2005-07-27 10:37:45,12318,2.99
456,8749,1,2005-07-29 19:13:15,12319,4.99
457,4600,2,2005-07-08 06:48:37,12340,5.99
457,7184,1,2005-07-27 08:22:26,12343,1.99
457,11956,2,2005-08-17 17:22:05,12347,6.99
457,12115,1,2005-08-17 23:04:15,12348,4.99
457,12171,1,2005-08-18 01:06:13,12349,4.99
457,13088,1,2005-08-19 10:36:11,12350,0.99
457,14327,2,2005-08-21 08:18:18,12353,10.99
458,2629,2,2005-06-19 08:42:12,12358,5.99
458,3322,2,2005-06-21 08:42:37,12359,0.99
458,5412,1,2005-07-09 20:23:52,12361,2.99
458,5572,1,2005-07-10 03:49:00,12362,0.99
458,6250,2,2005-07-11 15:02:04,12363,3.99
458,6654,1,2005-07-12 11:06:28,12366,1.99
458,7923,2,2005-07-28 12:08:29,12367,3.99
458,15604,1,2005-08-23 06:44:19,12376,4.99
459,3045,2,2005-06-20 12:42:00,12383,0.99
459,3506,1,2005-07-06 00:22:29,12385,2.99
459,7623,1,2005-07-28 00:37:41,12391,6.99
459,7820,1,2005-07-28 08:28:51,12394,5.99
459,8557,2,2005-07-29 11:19:59,12397,10.99
459,10499,1,2005-08-01 11:00:20,12405,7.99
459,10531,1,2005-08-01 12:06:30,12406,2.99
460,880,1,2005-05-30 06:12:33,12417,0.99
460,6613,1,2005-07-12 08:30:07,12423,4.99
460,6788,1,2005-07-12 16:33:44,12424,5.99
460,7785,1,2005-07-28 07:16:11,12426,3.99
460,10754,2,2005-08-01 20:12:33,12428,10.99
460,11554,2,2005-08-17 01:05:17,12430,2.99
461,4586,2,2005-07-08 06:12:33,12444,2.99
461,7334,2,2005-07-27 13:59:58,12447,2.99
461,8133,2,2005-07-28 20:01:06,12449,0.99
461,8164,2,2005-07-28 21:17:19,12450,0.99
461,9885,1,2005-07-31 13:59:32,12452,0.99
461,11219,2,2005-08-02 12:30:20,12456,0.99
461,13269,1,2005-08-19 17:34:00,12459,2.99
461,15411,2,2005-08-22 23:35:41,12465,2.99
462,590,2,2005-05-28 13:06:50,12469,3.99
462,3279,1,2005-06-21 06:05:53,12472,4.99
462,6710,1,2005-07-12 13:23:09,12477,7.99
462,6721,1,2005-07-12 13:42:58,12478,6.99
462,8282,1,2005-07-29 01:49:04,12485,0.99
462,12466,1,2005-08-18 11:36:55,12492,4.99
463,560,1,2005-05-28 08:53:02,12501,1.99
463,1284,1,2005-06-15 08:27:33,12502,2.99
463,6932,1,2005-07-26 23:08:04,12510,6.99
463,7013,1,2005-07-27 02:03:21,12511,0.99
463,7361,1,2005-07-27 14:53:55,12512,0.99
