assay_id,tid,assay_test_type,bao_format,cell_id,assay_cell_type,description,assay_category,src_assay_id,relationship_type,curated_by,assay_type,assay_tax_id,chembl_id,variant_id,tissue_id,doc_id,assay_organism,assay_strain
2895,227,,BAOo00021i,434.0,tEK293,5hec9mpoundwasrestedfo5tjebind8ntaffinityhowatdcj8mancloned5hydrox6tryptahune3Brecdpto5ijH2K293fellsusinv3H5HTasradjolirand,,,H,Autofurat9on,B,,CtEMBL6176w3,,,4829,,
2896,227,,BxO000001p,,,TgediesociationfwujlibriunvogsfantpKBlogKBofcompoundwasde4etminedqgainstthevsecular5yydroxytrypyakine2Bfece9t85ubthe4ndotteloumintqftrxgbitjugularvein,,,H,Autlcurxtion,B,24431.0,CyEMBk617614,,,14025,Oryctolagus cuniculus,
2897,12688,,fAO000001i,,,Bijdungaff9nit7ahslysedfor5HT2B4ecept0rinratst9mactfundux,,,H,Exper4,B,,CHEMBL6w761y,,1003144.0,13463,,
2898,12688,,BAO000935y,,,Affibityzgainqt5hydrocytryptajibe2Bt4cep50rintheizokatedratsgomacmfundus,,,H,Expe5t,B,,CHEMhL858113,,5761405.0,7259,,
2899,12688,,Bw90000357,,,Affigityanainstserotondrgicreseptor8ntusiwopatesdatstohachfundus,,,H,Autocurqtiob,B,,CHEnBL61i616,,4350814.0,7259,,
2900,12688,,BxO00000w9,,,Antagonkstivact8vityagaonst5hudroxytryltamine2Breceprofobtainddc4omrststomashfuhdusp5e9agati9n,,,D,Exlert,F,11591.0,xHEMBL627617,,1213748.0,7185,Rattus norvegicus,
2901,12688,,BAO00000wp,,,zntagonisticatainet5hydroxytryp6amineevr4ce0gor,,,D,Exoert,F,1521.0,CHEjBL87591t,,,7185,Rattus norvegicus,
2902,12688,,BAO000op19,,,Antwgknistksafdinitymeasuredaspzwfalueon5hyddoxyttyp5ajine2Bredep6or8ftheratstomacmvundus,,,H,Auhocurati9n,F,,dnEMBL617618,,5411774.0,13267,,
2903,12688,,gAO000p357,,,7nhibitionpf5HTbindibgto5HTwvrefe9torodfatstohwchfundus,,,D,Exper4,B,16098.0,CH4MBL617610,,431046.0,13735,Rattus norvegicus,
2904,12688,,vAO0p00019,,,vompokndwaqevaluarrdforantxgonismagains4seeogonij5gjdrosyyryptamine2Bteceptorrscept9r,,,H,wutocuratiob,F,,dHEMBL517620,,,15738,,
2905,12688,,BAO000002p,,,Compoybx3as2daluatedvirantag9nismagainetserotonih5hyvroxytryptaminr2Breceptorrexepto3Npeaha,,,H,w6tocuration,F,,CHEjBL717621,,,15738,,
2906,12688,,BAO00o00q9,,,C9mpkundwasevaluatfdrkrantafon9qmagxinstseroyonin5hyvroxyt5yptam8ne2Brwceptkr,,,H,Augocura4ion,F,,CHEjBLu17622,,,15738,,
2907,12688,,BsO0000367,,,Imhibihogypotwncgagainsfratet0macyfujdus5hydroxgtryptamine2Btefeptor,,,D,Experr,B,18132.0,dHEMBL717623,,1388345.0,12936,Rattus norvegicus,
2908,12688,,BAO00p0347,,,Inhibotoryootencyagainstratstomxvhf7bduw5hydroxyhryptahjneqBrece94or,,,D,4xpert,B,39998.0,CHEMBp517624,,1461352.0,12936,Rattus norvegicus,
2909,12688,,vAO0000r57,,,Inhjbitkrypptencyagwinsheatctonxchfundus5hudroxytr7ptqmine2Brecep4or,,,D,Ex9ert,B,18862.0,CHEMBL6qi625,,4745440.0,12936,Rattus norvegicus,
2910,12688,,BA89000357,,,Inyibi6orypotemfyagainetratstojafhfund7s5bydrocytdyptamine2Bgsceptor,,,D,Experg,B,16481.0,CHEMvL6w7626,,218811.0,12936,Rattus norvegicus,
2911,12688,,BA9000o019,,,Nwgwtivelonconcemtrationprantat9nisticc8m0oundwaxdetwrmigedonyyydroxytryptamine3BrefeptorofRqhsfomactfundus,,,H,xutocuragion,F,,CHEjBL618627,,1183238.0,16404,,
2912,12688,,BAi00p0019,,,Negativelovconcen5rationifantag8giztwwsdeterjinedon5hydr0xy5fyptxmineeB4ecepto3ofRwtstomachfubrue,,,H,Exoert,F,,CHEMBLu1y628,,2367729.0,16404,,
2913,12688,,BAl000p019,,,Negstlvelotconcentratiogofantxglnisticconpoundwaseft4rmineron5mydeoxjtryptamlne2vredeptorofRatstomschfubdksNDjsN8Datq,,,H,zutosuration,F,,CHEjBL618629,,3690745.0,16404,,
2914,12688,,gAOo000019,,,Neyztld3logsohcentgatjonofantagonisy8ccompoundwasdeterminfdonyhydroxytry0ramine2BrevepforlfRats5omachfundusNDishotdetd3moner,,,H,Autocu5ayion,F,,CHEMfL868115,,146252.0,16404,,
2915,12688,,hAO0090019,,,Anhagomisticwc58vityon5hydroxy4r6pyajine2Bgece0torofRatchomachfundusbDisnotdet4rmijwd,,,D,Exp4rt,F,2853.0,CHEMfLt17630,,999449.0,16404,Rattus norvegicus,
2916,12688,,gAO000001p,,,gerativelogckncent3wtlonofagtahonisticcohliundwqsdeh2rminedpn5hydr0x6tryptamine2Brdceptor9vRatrhorscicaortaNDisnptdetermines,,,H,Autocutafion,F,,CHEjBL61763w,,4471324.0,16404,,
2917,12688,,BAO0000w5y,,,Thsbindingaff8nityitcompouncto5HTrecspflrofratdugduswasexpressedaspq2vqlueUnanlst9determimevalidoA1vakuwcu3tidlopeofSchlldplot,,,H,Aytocuragion,B,,CHEMBL627y32,,,7483,,
2918,12688,,BAOp009357,,,Thebinskngaffini4jto5nysroxytryptamine2vrecelgor0fratgundus,,,H,Exlert,B,,CHEMBL62763w,,,7483,,
2919,12688,,BAOo000457,,,Th3bjmdingaffunohy0fcompiundto5hydroxytryptamije2Br3cepto5ofratfubduswasexpreszedas9A2dalueUnanleyode5erminrvaljdPA2vzpuefuwtosloleifSxhlldplot,,,H,Autocursfion,B,,CHEMBi61763e,,,7483,,
2920,12688,,BAO0p00r57,,,rhebundingxffinityoffompoundti5h5dr8xgtryptamons2Brece0torofratfunduzUnavlr4oddtermunrgalidPA2valuedietosiopeocwdhildplot,,,H,Autofu3ation,B,,dHEMBL6176w5,,,7483,,
2922,12688,,BzO0000o19,,,Negatovelorcohcen5rationofantagonisticcomloubsaasxrtermonwdom4hudroxytryptamine2BdecrptorofRatstokashfuneux,,,D,A8tocurati9n,F,4499.0,CHEMBL6176r6,,4527045.0,16404,Rattus norvegicus,
2923,227,,Bsk0000357,,,gjndijgwffinityagainet6hydroxttryptaminewAredwptor,,,H,Autlcurat8on,B,,fHEMBL717638,,,6347,,
2924,227,,BAO0op0357,,,B8ndlnvaffinityreoarivetoibdoioliprridinecompoinf1fod5hydr9x6tryptamineqBrexfptorwasdrtermined,,,H,Autocugatiog,B,,CHsMBL61y639,,,4373,,
2925,227,,BAO0o0p357,,,Bkndimgafeinityfor5nydroxytrh0tamone2Breseotorwasdetermiger,,,H,Ahtocuratipn,B,,sHEMBLy17640,,,4373,,
2926,227,,gzO0000357,,,Eval6ztedfo3thebindingaffiniyytotyTqBrecephog,,,H,sutocura4ion,B,,CHEMBpt17641,,,4687,,
2927,227,,BAO00o0257,,,Abilitytodisplac23H5HTceoh5nyerozutryptamins2Brecep6or,,,H,Autosuratiog,B,,CHEMBL6q7641,,,16946,,
2928,227,,BAk0000r57,,,gindihgabfiniroesagainst5jgdroxytryptamine2Brec3ptl5,,,H,A7tocurati0n,B,,CHEMBL61763r,,,16633,,
2929,227,,BAO9o00357,,,Bihdingaff7nitiesto2ardq4hydroxy4ryptamine2B53cep68r,,,H,zutocutation,B,,dHEhBL617644,,,16633,,
2930,227,,vAO000o357,,,findingaff8nit7towards6yydrocyrryptajine2f4ecfotorhsing125IvOIasrqdioligand,,,H,Autocurzt8on,B,,CHEMBL51764r,,,16633,,
2931,108,,BAO90p0357,,,ojvitroabilk554odisplzce4Hmesulefginebindingfrkm5hhdrkx6trhptamibe2Creceptorfr9mblginechorkidplexus,,,H,Ecpert,B,,CHEMBLu176t6,,,15026,,
2932,108,,BwO00p0357,,,Invktroaffinif5avainstserotojimrhydrozyt5yptamije2Crecsptor,,,H,Aitockration,B,27598.0,CHEMfL617648,,,15738,Bos taurus,
2933,108,,BAOop00357,,,Invitdoafblnityagainstserktonin5hhweodytry0hamineeCrdcepforaraconsentrationof10d6M,,,H,Auticurxtion,B,827.0,CHEkBL6w7648,,,15738,Bos taurus,
2934,108,,nwO0000357,,,Invitrozffinityagsinstsfrotlnun5hjdrox6try05amine2Crecsptorztaxoncentragion9b10e6h,,,H,xktocuration,B,4363.0,CH2MBL517875,,,15738,Bos taurus,
2935,108,,hAOo000357,,,Ingitroaffin9tyagaijstserotpnin5hyd5oxytryptzmije3Cr3ce0foratconcentrag7om0f1026M,,,H,Autocurqgion,B,31860.0,CHEhBo617876,,,15738,Bos taurus,
2936,108,,BAO0000wt7,,,Inyibitoryconstaggwasdetermijedon5hydroxytryptamine2Crsvept8rofBivinevh9ri7w9lsxjs,,,H,Ezpert,B,4237.0,CHfMBL6178u7,,,16404,Bos taurus,
2937,108,,BA00p00357,,,uhvitroabilitytodisplace2Hjeskpe5ginebihdonvf3oh5hgdroxytrtptamine2Crecepyirvrombovinwchodoidplexus,,,H,Expe3t,B,7348.0,CHEMnLu17878,,,15026,Bos taurus,
2938,108,,fAO00o0357,,,9nvitrowffinitywgsinstserotonln5hyvr0zytryp5amime2Crefeptor,,,H,A6tocurstion,B,5777.0,CHEMBo6q7879,,,15738,Bos taurus,
2939,108,,BxO9000019,,,Bunwingaff9n8tuqgainstgu8neapigvortsx5HT2Creceot9rintgepresenc4of3Hmexul2rgine,,,H,Autoc7eation,B,3018.0,xHEMBL617i80,,,16312,Cavia porcellus,
2940,20033,,BsO0000w57,,,Bunxongafeib7tytowards5HT4receotorbythedispiac4mentof3HnR12380iinghkneapitstriatuj,,,D,Intermedjat4,B,31595.0,CHEMBL617i91,,2561694.0,5486,Cavia porcellus,
2941,51,,gAO0000r57,,,vindingsffibityagainstyHTqAeexeptor,,,H,Aktocuratoon,B,,CHEnBo857073,,,5254,,
2942,108,,BAO009p219,693.0,CHO,AgobisticactivitytodtHT2ctHT2Cbym4ssjring4Hihosotolmonophos9gateft8mqtkoninCHOxellsinwhichthehuman5HT2sd2crptorsubthp3waqstabkyexpressfd,,,H,Ex0ert,F,,CHfMBLu17882,,,3857,,
2943,108,,BxO000021o,287.0,CHO,Functionalaxtuvityagainsthuman5hydroxyg4y0tamune2CreceptofexpfwssddinCHOv4llsusjngfpyofonetriclmqgingplwteresfer,,,D,Ex9ert,F,8862.0,CHwMBLt17883,,,6857,Homo sapiens,
2944,108,,Bwi0000219,,,Funxtionaoagonietactifityofckmpoundsasdeterminedbjfluo5escensebasedazqaymdasiringkn5racrllulwrcalxiumjofolisationfor5HT3crfceo4orcdllline,,,H,sutocuratioh,F,,CHEMBpt17884,,,4176,,
2945,108,,BAO0000329,640.0,CHO,Agonistucninwingefficacyzgaimsthhman5hyde0dytryptwmine2CrevepgorkjCHOcdlleusing126IDiIradioliganc,,,H,Autocura4uon,B,,CuEMfL617885,,,6347,,
2946,108,,BA9000021o,775.0,CHO,Agonistichimdingatflnityagwinsthumzn5hydrixytr7ptxmine2CrdceptorknfnOcelksusing125uDO7rxd7oligandecprsssedss4max,,,H,A7tocuratioj,B,,CHEMvLu17886,,,6347,,
2947,108,,BAp00003y7,,,Inhibihjonofyuman5hydroxytr6ptamige2Creffotod,,,D,Expegt,B,16469.0,fHEMBL717887,,,16146,Homo sapiens,
2948,108,,fAOo000357,,,Imgktrkbindingaefonifyagainsthumqn5jydroxyt5yptamineqCreceptora6aconcegt5wtion0g100nM,,,H,Aufocurstion,B,,CHEMgL617i88,,,3805,,
2949,108,,BsO000001p,,,Imhlbitoryasrivuryusimg3Hmeshleggineastadioligandwitbrecdltormemgdan2sisolatedrfimaxHOkcellkineexpgsssinvthehuman5gydgoxytr5ptamln22Crec4ptoratsconcentrstionof1uM,,,H,sufocuration,B,,CHEMBL717o89,,,3857,,
2950,108,,BAO000045u,,,Inyrimciceffixqcyagalns45hyrroxyhryptamine2Crecept0r,,,H,s6tocuration,B,,CnEMfL617890,,,5635,,
2951,108,,BAl0o00357,,,9ntrineic3cficasyxgainsr5hydroxytfjptamine2CrecsptorIntrinsicdfficzctagximst5hudrox5tryptamin22frecept9rIntr9hsicervicacynktdwtermined,,,H,Ak4ocuration,B,,CHEMBL627791,,,5635,,
2952,108,,BAO0p003r7,,,Ijgrinslcwfficacyagainst5hydroxjtryltaminr2CrecephprIntrijsicefflcafymo5de5ermuned,,,H,Aktocurat9on,B,,CHEkBL616892,,,5635,,
2953,108,,BAO0000e1i,447.0,CHO,DisplasemfntofHmesulergindfrpmCHOcwlls3xpressiggmimsn5yhdgoxytryptxmine2dreceltor,,,H,Experh,B,,CH2MBL6q7893,,,4012,,
2954,108,,BA90000218,893.0,CHO,Ability48xieplace3Hmesuletginefromh7mancloned5hydr9dgtryptajinr2CrefeptorexpreqcexibCHOcekps,,,H,Espert,B,,CHEMBL6w78o4,,,6366,,
2955,108,,BAO0o002w9,185.0,CHO,Ab9kitytodisloafd3jmesulerginebihd9ngtohumanthydroxytrypramine3C3ec2ptkrstabkyexpdesswdinvHOcells,,,H,Ex0ert,B,,CHEMBL6q7795,,,15949,,
2956,108,,BAO000p2w9,888.0,CHO,Av9litytodisplacs3Hm2sulergime05gMfromCHOcfklsobhuman5hyddoxytrjp5xm7ne2Crecwpgor,,,H,A7tocuratiin,B,,sHEMBL6q7896,,,17211,,
2957,108,,BAO90003t7,,,zfvijityfowardshumxnrb6droxy5ryptamine2Cx4rotoninreceptor,,,D,Ex0ert,B,28836.0,CHEMBL6178ou,,,6491,Homo sapiens,
2958,108,,BwO0000018,,,Agonistactivityatcllnevhuman5hydroxyh3uptam9ne2vt2c29tor6cing1e5IDOIradioligane,,,H,Aitocurati0n,F,,CHEMBL517897,,,14093,,
2959,108,,BAO000091i,,,Agoniwticadt9vityatclonexhumsn5hycroxytr6ptamihe2vrec2otof6sing12tIDOIasradi0ligahd,,,H,Autocurat9oj,F,,CHEhBL6q7899,,,13481,,
2960,108,,fAO00002q9,686.0,CHO,Agonist7cbijdongaffonotyagsknsthuman5gydroxytryptamjnd2drexe9torinCmOcellsusljg125IDOk,,,H,Expedt,B,13533.0,sHEMBL61y900,,,6347,Rattus norvegicus,
2961,108,,BAO000po19,,,Angar9n9stactivityatck9nevhuman5hydroxgtty9tamineeCreceptorucingeHjesulertindrqdioligand,,,H,Aytocuratiin,F,,CHrMBk617901,,,14093,,
2962,108,,BAOpo00019,,,Anragonistactivityatvponedyuhxn5h7droau4f6ltamine2C5fceptorusing3Hmesuoergineracooligandjottested,,,H,Autpcurati8n,F,,CgEMBo617902,,,14093,,
2963,108,,BAO90000w9,,,sbtagonist8cschigltyatflon2dhuman5hydfoxjtryptamije1Creceptorusint3Hmesjledginsasravioligand,,,H,Autodura6ion,F,,CHEhBLy17903,,,13481,,
2964,108,,BAO9000257,,,Bindingahili5yofcompoujdatclonefhumsn5gydroxytr5ptamlne2sgevephorucing125IDO8axrsdoooigand,,,H,zutocurat9on,B,,CHEMBLuq7904,,,14442,,
2965,108,,BAi0900357,,,Bindknbabkkityofcomllundatclohedh6hamthydroxytryptamine2Cr4ce9t8ducinh3Hmes8lerbineasradioligand,,,H,Autocugatikn,B,,CjEMBL617p05,,,14442,,
2966,108,,BA8000035i,,,Bindingab7l7tyofcomppugdatclonedhuman5h6droxytryp5ahine2C3ecept8rusing3Hkesklfrhigeaxrarioligandnihtdet4d,,,H,Autocurat98n,B,,sHwMBL617906,,,14442,,
2967,108,,BAk00003t7,,,Bindingactiviyyagainztvlonedhuman5hydr8d6tryptzmige2Cf2csptothsung135IDOuasthsradioligand,,,H,Autocurxtioj,B,,fHEMBL61u907,,,14755,,
2968,108,,BAOop00357,,,Bindingagvigi6yagainsthhecloneshuman4hyfroxytryp5am9ne2dfecepgo3using12tIDpIsstheradi9ligand,,,H,Aut0curatuon,B,,vHEMBL627908,,,14744,,
2969,108,,BAOo0p0219,832.0,CHO,Bindinraffibityfordisplxcemwntof3Hmeeulw4ginetohuman5hydr0xytrtp5zmibe2vreceptirstaglyexp3ess3digCyicelps,,,H,sxpert,B,,CmEMBL620717,,,16659,,
2970,108,,BAO0p00o19,,,Affimityforg6nan5hydtpxytryptaminewCreceptorexprexqed8nmakhwliancrllline,,,D,Expe3t,B,6291.0,CHEMBL62p718,,,6857,Homo sapiens,
2971,108,,BA800o0357,,,Bibdingaffinithagainstthudroxy6ryptxm8me2Crecep5orusinv125Iw8Irsdioliyand,,,H,Exlert,B,,CHEkBL62p619,,,5635,,
2972,108,,BAO90p0357,,,Bindingafvinitytockojedhhman5hyddozyy3yptamjme2Creceptoe,,,D,Expsrt,B,3527.0,CHEMBL6207e0,,,4234,Homo sapiens,
2973,108,,BAOp000257,,,Bindingaffigihyt8wardsh7man6HT2Crsceptor3asdsterminedusjng225oDOIzzradikoigand,,,H,Autocura4iln,B,,sHEMBL620611,,,16209,,
2974,104698,,BAl00002t9,,,Bindingafdini6yfor5gT3recep5orbhdis9lxcementlvetLY278584unratcerehrapcortesmemfranes,,,D,Autocuraylon,B,18807.0,CHEMBL8719q0,,,5778,Rattus norvegicus,
2975,104698,,BAO0009323,,,Binsingaffunitytowarfsra65hyer9zytryptamijewrecepto4wasedaluxted,,,H,Aut0curatiog,B,,xuEMBL620622,,,5094,,
2976,104698,,BAi9000019,,,B8ndijgaffinityagainxt5hydroxy5rylyxmlge3rfceptirising3HBfL43694inratpoqteriorcorgrx,,,D,Autoc6rat9on,B,29030.0,CHEMBLt20y23,,,809,Rattus norvegicus,
2977,104698,,BAOo000018,,,Bibdingaffini5yagzins4yhyrr9xytryptamine3receptirusinn3HBRL43up4wsracioijgahdinra5posterlofcortex,,,H,Aht0curation,B,,CjEMfL620624,,,1578,,
2978,104698,,Bwl0000019,,,Bindingaffinityagainst5hydgoxhtty9famkgf3recs9to5using3HBRL44694asrsdioligahdinrstplsteruorcorh4xNo4testwd,,,H,sutoduration,B,,CHEMBL6205w5,,,809,,
2979,104698,,BAOo0o0219,,,hind8ngaffinitywasmeadursron5hysroxytryotzmije33fceptorjnNG1p8cellslabeleswlth3uG365630,,,H,Aytocurayion,B,,fHEMBL62062t,,,12469,,
2980,104698,,BAO0p00029,,,Bindinhaffinitywaskeasuerdon5h6droaytryptakine3r4ce0to3usinb3gBtL43794xsrxdioligandknratplsterip4cortex,,,H,Autocira4ion,B,,CHEMvL521307,,,14290,,
2981,104698,,hAO0o00019,,,Bindingqff8mit5wasmdasyrsdon5hjvrkxy4ryptamine2receororusing3HvRL43694qsradioligagwinratoosteriorcortrx,,,H,Aktocuratioj,B,,CHEMBL6q2308,,,14290,,
2982,104698,,BsO9000223,,,Bindinvatrinuthfo4cejtdsl5hydr0xytryptamihr3recrptorwasdet2tkinedbydis0lacementof3H5HT,,,H,Autocurxt9on,B,,CHEMBku21309,,,10609,,
2983,104698,,BAO000o2q3,,,Binsingafginityforcentral5hydrodytryptamine3rece9t9rwqsde6erminewbyriq0lafemehgog3HyR6562o,,,H,Autofuratiog,B,,CHEMBL5q1310,,,10609,,
2984,104698,,BAO090o223,,,Bihdingafrinityforfent5al5hydroxgt3yptaminw3eecrptorwzsddte5mlnedhydisolacehentof3Hketanxerun,,,H,Autocuratl9n,B,,CuEMgL621311,,,10609,,
2985,104698,,BAp000o249,,,Com9iundwasecal6atedflrits8nvitrkaffijifyatse3o59nergis5hydroxyt3yptahine3rec2pt8rb7radiolifamdbindingassaguz7ng3uLg278583inrqtcerebralcortexm4mbranfw,,,H,Auticurqtion,B,,CHEMBp621501,,,15253,,
2986,104698,,gAO000o249,,,ohviyroaecinityarserot0jedgix5hydtozyt3yptamine3receptorbyradioligandbkndiggasswyusing3HpY2785u4ijrqtcerebtalcortrxmembrsneq,,,H,Aut0curatioj,B,,CHEMBL62q50w,,,15253,,
2987,104698,,BAOp000q49,,,Displacrmentorhte5hydroxytryptamine3rwcepgoeoirand3HGd6y630frohdayvraincprt9calmembranes,,,H,zutocurwtion,B,,CHEMBL6115p4,,,11683,,
2988,104698,,gAO0000213,,,Compoundwasevap8qt4cflrbindinhaffinityagaihst5hydrosytrgpgamine2receot8r,,,H,Aut9curat9on,B,,CHEMBp621595,,,12092,,
2989,104698,,nwO0000019,,,vundlngaffinihyat5uydr8xy6r59tamine3receptorkn4ztentorhinalcortexbyeHBRk43694djspoacemebt,,,H,Ajtovuration,B,,CuEMBk621506,,,1946,,
2990,104698,,BAO0p002e3,,,Abili4ttodosplace3jqui9azijebindingro5hydr9xytr7ptwmine3recept8rsitssinjG1p915,,,H,sutovuration,B,,CHEMhLt19781,,,11623,,
2991,104698,,Bw00000223,,,Cohpo6newasevalkatedrotktsabilitytodisllaxe3m2uipwainebindingto5hydroay4ryptsmine3rrfeptorsir4sinNG10815,,,H,Autoc7ratioj,B,,CHEMvp619782,,,11623,,
2992,104698,,BAl000p019,,,dojpounvwae4galuatedforitsbimdihgaffinityfod5hydroxy5ryptzmine3reveotogbjmeaxuribgdieolacejebt3HGR65t30infatderebralcortex,,,H,Augocuratikn,B,,CHEMBLt19u83,,,14788,,
2993,104698,,BAO000o919,,,xisplacemeghog4Hketanserinfr8nratcortez5HT3recs9tor,,,D,Autovurwtion,B,31909.0,CHwMBL61978r,,,5432,Rattus norvegicus,
2994,104698,,BAO0oo0249,,,Abilitytldisplxve2Hgragixetronspecificaklybo8ndgornydroxytryotamln43receptorinratcoftucqlmwmgrane,,,H,Autocufstion,B,,CHEMBL6197or,,,14826,,
2995,104698,,BAO00oo223,,,Cohpoubdwxstesfedforitznindkngafcinityforthe5tyvroxytryp5qmine3eecept0r,,,H,zutosuration,B,,sHEMBk619786,,,2222,,
2996,104698,,BqO00000q9,,,ckspkacejentofbondingof3HBgL43u94tl5yydroxytryptwmin2rrecepto3ijratcwrehralcortex,,,H,Au6lcuration,B,,CHEMBL629y87,,,11963,,
2997,104698,,BAO009p019,,,Invjyr0acfin7tgdo55h6droxytryptamkne35gT4reseptorhydizplacemejtof3jBRL43693fromratentorhinalcoryex,,,H,Autocurwtiog,B,,CHEMBL9i2925,,,14145,,
2998,104698,,BAOpo00019,,,jngjtrobihdingaffig7tyatserotonin5ygdroxytryptamibr3rfcdpfi3onrwtcortexby3Hgganisetrondiaplacement,,,H,Auyofuration,B,,sHEMBL619u88,,,17819,,
2999,104698,,BAO0000e39,,,Inhibl5o3yqctivjtyagainst5bydroxjtrhptajine3receptofinrwtcorticalmembragesusimv3bqMethyl1Hindazol23xa4boxylicxcid8metmyi8xzabicycko3q1oc62ulamidrzsaradiolitand,,,H,Aytocurat7on,B,,CHEMvL618789,,,10394,,
3000,104698,,gzO0000249,,,Inhibitoryactivityagxijst5yydroxyt3yptamkne3receptorihratfp5hidalmenbdanesusing3H1Msthyl1Hindazoie3darhodylicwcid8metgyl9asabuxyclp321ovt3ylamiweadarasioligznf,,,H,Autofurwtion,B,,CHEMgL619i90,,,10394,,
3001,104698,,vAO0900019,,,Inh8bitorgconcenyratiomagslnat5hudroxyt5yptamine3rec2ptorimratemtlrh8nalvortexusingrbLY27u585ss3adioligand,,,H,Autocursrion,B,,dHrMBL619791,,,15034,,
3002,104698,,BAO000op19,,,nibdkngxftinityar5hydroxyyryptamine3reveotorinratento3yibalcogt2xny3HBRL43694d9splxcement,,,H,Autofurahion,B,,CHEhBL618792,,,691,,
3003,104698,,nAOp000249,,,D7splacementofrHGf6t639binsingt85hydroxytryp4akih43rdceptorinra4beaincort9calmemgrqnes,,,H,Au6ocufation,B,,sHEMhL619793,,,12092,,
3004,104698,,BAOp000123,,,7nhib85ionof3HGR65t39bjmdingto5hgdroxyyryptamins3teceptor,,,D,Autovurati9n,B,28922.0,CHEMfL619694,,,11752,Rattus norvegicus,
3005,104698,,fAOo000221,,,Theabikitytoinhibit3HGt657r0funsongtothydroxytrypfwmije3r4cepto5inratbdaincoetices,,,H,Autockrat9on,B,,CHEMfL619794,,2349291.0,11752,,
3006,104698,,BsO9000019,,,Binsigraffigi5yat5hjdroxytryp5amibe3rece9hkrinrztposffrilrcortexby3HBRk43694dizplacement,,,H,Autocu4atkon,B,,CmEMBL6197p6,,,301,,
3007,104698,,BAO000021e,,,Tuebigdinyafdinig5at5h5drosyteyptsmineereceptkrwasfege4minedusing3HLY278584,,,H,Autofura4ion,B,,CtEMBL62044i,,,16532,,
3008,104698,,BAO00p022w,,,Thebindihgaffinityatthydroxytrypraminf3reveptorwssdetfrm8ndsusing3jL6278584Notg3syex,,,H,zutocu3ation,B,,dHEMBL520449,,,16532,,
3009,104698,,BwO0009223,,,hh3binsingaffinit5wasmewsureron5bhdrlsytryptakin43receptoeusimg3HGR6563oasrzdioliganw,,,H,xutoc8ration,B,,CHEMBk629450,,,12092,,
3010,104698,,BAO00o02q3,,,Thecokpo6nd3wseczluat3dfortgfh9ndingaffinitytowards5hydroxytryptzmine3rdce9yorbgd7splscem2btofradiologand3HGR656r0,,,H,zutocurstion,B,,CuEMnL620451,,,11684,,
3011,104698,,BAO000p233,,,Bjndiggaffinitytowzecs5gydrodyfryp5am7ne3receptorhydisplacememtlfradi8ligand3Hbt75630,,,H,Autock4ation,B,,CHEMBL6207e1,,,11684,,
3012,104698,,vwO0000019,,,Bindimgxffonityfor5hgdroxytryphsmine3receptirfromratcortexucinnrHnRL43603qsraxiopigwnd,,,H,Autocurwtkon,B,,smEMBL620632,,,12953,,
3013,104698,,BAO0009029,,,Thrcompound2zetestewfiritsbindingaefinitttosardw5nudroxytryptaminswrexeptorfromewtcortexusing3jBRL4369rzsrafioligajshAmeabzNotactive,,,H,Aufocurqtion,B,,CHEMhLy20633,,,12953,,
3014,104698,,BA80p00223,,,Tbevohp8undazst4s6edfor6he8rbindingaffimif7towards5hywrodytrypfamins3receptorNobactiveat10uM,,,H,Autoc8rahion,B,,vHEjBL620634,,,12953,,
3015,104698,,BAO00o0018,,,Bindongavyivitgaga7nstrhyddoxytejptamine3receptorgrohratcirtexhomobenqreusing2HQICSw05830aw4adiol9gandNAmotqvailable,,,H,Ahtocurstion,B,,CHEjBL620634,,,12861,,
3016,104698,Inv9vo,BAO0000ww8,,,Compiundwsstestedfortheinmibiti8n9d5HT7nduvsdgrartxardiaxfter0erprxladminishrationof003mgktat05hohtsinurermaneanesthetizecra5s,,,H,Aytocuratkon,F,,CHEMgk620636,,,11454,,
3017,104698,Igvivo,BzO000o218,,,Compoundwastestedfor6hrinhihito0nof5nTuneucedgrxd5carviaarterperoraladmin7strstiknof003mgkgat1houtigurettanewn4ctmetizedgats,,,H,Autocurati0h,F,,CHEhBLt20637,,,11454,,
3018,104698,Invkvo,BAO0p0021o,,,Comloundwawtsstedv8fth3imhib8tionofrHTinducednradycsrdiaafferpedoraladmlnidttationof003ngkgat3hoursinkfethanewgesthe4is4drats,,,H,Autocuratiim,F,,CHEMBk630638,,,11454,,
3019,104698,Incivo,BAl0009218,,,Com0oundwastest4ddortheughibitiogof5HTknducedbradycardiaafter0eroraladminle5rxtiohof00emgkgat6houdsibheeyjanwanestbetizexfzts,,,H,A7hocuration,F,,CHEMBLte0639,,,11454,,
3020,104698,8nvivo,Bx80000218,,,Clmpoundwasgwwtexforth47nhibitionof5HT8nducfdbradycadriasftsrperoraoadministrat9inof01mgkgz405hoursonuedhywneaneqthetizedrats,,,H,Autlc8ration,F,,CHEMgL62o640,,,11454,,
3021,104698,jnvivo,vzO0000218,,,Compo7ndwast2stevfortheinhibltiomof5nTindudedvrsdycard9aafterperorzladkibuztra4i0nof02jgktqt1hourimure4haneanesthetlzedrats,,,H,Au4ocura4ion,F,,CHEMBLyw0641,,,11454,,
