attore_id,film_id,titolo,descrizione,data_rilascio,lingua,lingua_originale_id,durata_noleggio,tariffa_noleggio,durata,costo_sostituzione,voto,nome,cognome
183,914,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,English,,6,2.99,61,13.99,PG,RUSSELL,CLOSE
183,850,STORY SIDE,A Lacklusture Saga of a Boy And a Cat who must Sink a Dentist in An Abandoned Mine Shaft,2006,English,,7,0.99,163,27.99,R,RUSSELL,CLOSE
183,983,WON DARES,A Unbelieveable Documentary of a Teacher And a Monkey who must Defeat a Explorer in A U-Boat,2006,English,,7,2.99,105,18.99,PG,RUSSELL,CLOSE
183,113,CALIFORNIA BIRDS,A Thrilling Yarn of a Database Administrator And a Robot who must Battle a Database Administrator in Ancient India,2006,English,,4,4.99,75,19.99,NC-17,RUSSELL,CLOSE
183,313,FIDELITY DEVIL,A Awe-Inspiring Drama of a Technical Writer And a Composer who must Reach a Pastry Chef in A U-Boat,2006,English,,5,4.99,118,11.99,G,RUSSELL,CLOSE
183,715,RANGE MOONWALKER,A Insightful Documentary of a Hunter And a Dentist who must Confront a Crocodile in A Baloon,2006,English,,3,4.99,147,25.99,PG,RUSSELL,CLOSE
183,388,GUNFIGHT MOON,A Epic Reflection of a Pastry Chef And a Explorer who must Reach a Dentist in The Sahara Desert,2006,English,,5,0.99,70,16.99,NC-17,RUSSELL,CLOSE
108,495,KENTUCKIAN GIANT,A Stunning Yarn of a Woman And a Frisbee who must Escape a Waitress in A U-Boat,2006,English,,5,2.99,169,10.99,PG,WARREN,NOLTE
108,517,LESSON CLEOPATRA,A Emotional Display of a Man And a Explorer who must Build a Boy in A Manhattan Penthouse,2006,English,,3,0.99,167,28.99,NC-17,WARREN,NOLTE
108,208,DARES PLUTO,A Fateful Story of a Robot And a Dentist who must Defeat a Astronaut in New Orleans,2006,English,,7,2.99,89,16.99,PG-13,WARREN,NOLTE
108,652,PAJAMA JAWBREAKER,A Emotional Drama of a Boy And a Technical Writer who must Redeem a Sumo Wrestler in California,2006,English,,3,0.99,126,14.99,R,WARREN,NOLTE
108,648,OUTLAW HANKY,A Thoughtful Story of a Astronaut And a Composer who must Conquer a Dog in The Sahara Desert,2006,English,,7,4.99,148,17.99,PG-13,WARREN,NOLTE
108,693,POTTER CONNECTICUT,A Thrilling Epistle of a Frisbee And a Cat who must Fight a Technical Writer in Berlin,2006,English,,5,2.99,115,16.99,PG,WARREN,NOLTE
108,379,GREEDY ROOTS,A Amazing Reflection of a A Shark And a Butler who must Chase a Hunter in The Canadian Rockies,2006,English,,7,0.99,166,14.99,R,WARREN,NOLTE
108,958,WARDROBE PHANTOM,A Action-Packed Display of a Mad Cow And a Astronaut who must Kill a Car in Ancient India,2006,English,,6,2.99,178,19.99,G,WARREN,NOLTE
108,6,AGENT TRUMAN,A Intrepid Panorama of a Robot And a Boy who must Escape a Sumo Wrestler in Ancient China,2006,English,,3,2.99,169,17.99,PG,WARREN,NOLTE
108,892,TITANIC BOONDOCK,A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory,2006,English,,3,4.99,104,18.99,R,WARREN,NOLTE
108,894,TOMATOES HELLFIGHTERS,A Thoughtful Epistle of a Madman And a Astronaut who must Overcome a Monkey in A Shark Tank,2006,English,,6,0.99,68,23.99,PG,WARREN,NOLTE
108,1,ACADEMY DINOSAUR,A Epic Drama of a Feminist And a Mad Scientist who must Battle a Teacher in The Canadian Rockies,2006,English,,6,0.99,86,20.99,PG,WARREN,NOLTE
108,920,UNBREAKABLE KARATE,A Amazing Character Study of a Robot And a Student who must Chase a Robot in Australia,2006,English,,3,0.99,62,16.99,G,WARREN,NOLTE
108,721,REDS POCUS,A Lacklusture Yarn of a Sumo Wrestler And a Squirrel who must Redeem a Monkey in Soviet Georgia,2006,English,,7,4.99,182,23.99,PG-13,WARREN,NOLTE
108,9,ALABAMA DEVIL,A Thoughtful Panorama of a Database Administrator And a Mad Scientist who must Outgun a Mad Scientist in A Jet Boat,2006,English,,3,2.99,114,21.99,PG-13,WARREN,NOLTE
108,378,GREATEST NORTH,A Astounding Character Study of a Secret Agent And a Robot who must Build a A Shark in Berlin,2006,English,,5,2.99,93,24.99,NC-17,WARREN,NOLTE
108,350,GARDEN ISLAND,A Unbelieveable Character Study of a Womanizer And a Madman who must Reach a Man in The Outback,2006,English,,3,4.99,80,21.99,G,WARREN,NOLTE
108,137,CHARADE DUFFEL,A Action-Packed Display of a Man And a Waitress who must Build a Dog in A MySQL Convention,2006,English,,3,2.99,66,21.99,PG,WARREN,NOLTE
108,733,RIVER OUTLAW,A Thrilling Character Study of a Squirrel And a Lumberjack who must Face a Hunter in A MySQL Convention,2006,English,,4,0.99,149,29.99,PG-13,WARREN,NOLTE
108,278,ELF MURDER,A Action-Packed Story of a Frisbee And a Woman who must Reach a Girl in An Abandoned Mine Shaft,2006,English,,4,4.99,155,19.99,NC-17,WARREN,NOLTE
108,507,LADYBUGS ARMAGEDDON,A Fateful Reflection of a Dog And a Mad Scientist who must Meet a Mad Scientist in New Orleans,2006,English,,4,0.99,113,13.99,NC-17,WARREN,NOLTE
108,561,MASK PEACH,A Boring Character Study of a Student And a Robot who must Meet a Woman in California,2006,English,,6,2.99,123,26.99,NC-17,WARREN,NOLTE
108,887,THIEF PELICAN,A Touching Documentary of a Madman And a Mad Scientist who must Outrace a Feminist in An Abandoned Mine Shaft,2006,English,,5,4.99,135,28.99,PG-13,WARREN,NOLTE
108,696,PRIDE ALAMO,A Thoughtful Drama of a A Shark And a Forensic Psychologist who must Vanquish a Student in Ancient India,2006,English,,6,0.99,114,20.99,NC-17,WARREN,NOLTE
108,741,ROMAN PUNK,A Thoughtful Panorama of a Mad Cow And a Student who must Battle a Forensic Psychologist in Berlin,2006,English,,7,0.99,81,28.99,NC-17,WARREN,NOLTE
22,495,KENTUCKIAN GIANT,A Stunning Yarn of a Woman And a Frisbee who must Escape a Waitress in A U-Boat,2006,English,,5,2.99,169,10.99,PG,ELVIS,MARX
22,648,OUTLAW HANKY,A Thoughtful Story of a Astronaut And a Composer who must Conquer a Dog in The Sahara Desert,2006,English,,7,4.99,148,17.99,PG-13,ELVIS,MARX
22,369,GOODFELLAS SALUTE,A Unbelieveable Tale of a Dog And a Explorer who must Sink a Mad Cow in A Baloon Factory,2006,English,,4,4.99,56,22.99,PG,ELVIS,MARX
22,964,WATERFRONT DELIVERANCE,A Unbelieveable Documentary of a Dentist And a Technical Writer who must Build a Womanizer in Nigeria,2006,English,,4,4.99,61,17.99,G,ELVIS,MARX
22,146,CHITTY LOCK,A Boring Epistle of a Boat And a Database Administrator who must Kill a Sumo Wrestler in The First Manned Space Station,2006,English,,6,2.99,107,24.99,G,ELVIS,MARX
22,731,RIGHT CRANES,A Fateful Character Study of a Boat And a Cat who must Find a Database Administrator in A Jet Boat,2006,English,,7,4.99,153,29.99,PG-13,ELVIS,MARX
22,291,EVOLUTION ALTER,A Fanciful Character Study of a Feminist And a Madman who must Find a Explorer in A Baloon Factory,2006,English,,5,0.99,174,10.99,PG-13,ELVIS,MARX
22,483,JERICHO MULAN,A Amazing Yarn of a Hunter And a Butler who must Defeat a Boy in A Jet Boat,2006,English,,3,2.99,171,29.99,NC-17,ELVIS,MARX
22,23,ANACONDA CONFESSIONS,A Lacklusture Display of a Dentist And a Dentist who must Fight a Girl in Australia,2006,English,,3,0.99,92,9.99,R,ELVIS,MARX
22,912,TROJAN TOMORROW,A Astounding Panorama of a Husband And a Sumo Wrestler who must Pursue a Boat in Ancient India,2006,English,,3,2.99,52,9.99,PG,ELVIS,MARX
22,802,SKY MIRACLE,A Epic Drama of a Mad Scientist And a Explorer who must Succumb a Waitress in An Abandoned Fun House,2006,English,,7,2.99,132,15.99,PG,ELVIS,MARX
22,775,SEATTLE EXPECATIONS,A Insightful Reflection of a Crocodile And a Sumo Wrestler who must Meet a Technical Writer in The Sahara Desert,2006,English,,4,4.99,110,18.99,PG-13,ELVIS,MARX
22,9,ALABAMA DEVIL,A Thoughtful Panorama of a Database Administrator And a Mad Scientist who must Outgun a Mad Scientist in A Jet Boat,2006,English,,3,2.99,114,21.99,PG-13,ELVIS,MARX
22,89,BORROWERS BEDAZZLED,A Brilliant Epistle of a Teacher And a Sumo Wrestler who must Defeat a Man in An Abandoned Fun House,2006,English,,7,0.99,63,22.99,G,ELVIS,MARX
22,111,CADDYSHACK JEDI,A Awe-Inspiring Epistle of a Woman And a Madman who must Fight a Robot in Soviet Georgia,2006,English,,3,0.99,52,17.99,NC-17,ELVIS,MARX
22,742,ROOF CHAMPION,A Lacklusture Reflection of a Car And a Explorer who must Find a Monkey in A Baloon,2006,English,,7,0.99,101,25.99,R,ELVIS,MARX
22,418,HOBBIT ALIEN,A Emotional Drama of a Husband And a Girl who must Outgun a Composer in The First Manned Space Station,2006,English,,5,0.99,157,27.99,PG-13,ELVIS,MARX
22,600,MOTIONS DETAILS,A Awe-Inspiring Reflection of a Dog And a Student who must Kill a Car in An Abandoned Fun House,2006,English,,5,0.99,166,16.99,PG,ELVIS,MARX
22,634,ODDS BOOGIE,A Thrilling Yarn of a Feminist And a Madman who must Battle a Hunter in Berlin,2006,English,,6,0.99,48,14.99,NC-17,ELVIS,MARX
22,536,LOVELY JINGLE,A Fanciful Yarn of a Crocodile And a Forensic Psychologist who must Discover a Crocodile in The Outback,2006,English,,3,2.99,65,18.99,PG,ELVIS,MARX
14,495,KENTUCKIAN GIANT,A Stunning Yarn of a Woman And a Frisbee who must Escape a Waitress in A U-Boat,2006,English,,5,2.99,169,10.99,PG,VIVIEN,BERGEN
14,759,SALUTE APOLLO,A Awe-Inspiring Character Study of a Boy And a Feminist who must Sink a Crocodile in Ancient China,2006,English,,4,2.99,73,29.99,R,VIVIEN,BERGEN
14,890,TIGHTS DAWN,A Thrilling Epistle of a Boat And a Secret Agent who must Face a Boy in A Baloon,2006,English,,5,0.99,172,14.99,R,VIVIEN,BERGEN
14,948,VOICE PEACH,A Amazing Panorama of a Pioneer And a Student who must Overcome a Mad Scientist in A Manhattan Penthouse,2006,English,,6,0.99,139,22.99,PG-13,VIVIEN,BERGEN
14,612,MUSSOLINI SPOILERS,A Thrilling Display of a Boat And a Monkey who must Meet a Composer in Ancient China,2006,English,,6,2.99,180,10.99,G,VIVIEN,BERGEN
14,255,DRIVING POLISH,A Action-Packed Yarn of a Feminist And a Technical Writer who must Sink a Boat in An Abandoned Mine Shaft,2006,English,,6,4.99,175,21.99,NC-17,VIVIEN,BERGEN
14,537,LOVER TRUMAN,A Emotional Yarn of a Robot And a Boy who must Outgun a Technical Writer in A U-Boat,2006,English,,3,2.99,75,29.99,G,VIVIEN,BERGEN
14,241,DONNIE ALLEY,A Awe-Inspiring Tale of a Butler And a Frisbee who must Vanquish a Teacher in Ancient Japan,2006,English,,4,0.99,125,20.99,NC-17,VIVIEN,BERGEN
14,688,POLISH BROOKLYN,A Boring Character Study of a Database Administrator And a Lumberjack who must Reach a Madman in The Outback,2006,English,,6,0.99,61,12.99,PG,VIVIEN,BERGEN
14,764,SATURDAY LAMBS,A Thoughtful Reflection of a Mad Scientist And a Moose who must Kill a Husband in A Baloon,2006,English,,3,4.99,150,28.99,G,VIVIEN,BERGEN
14,154,CLASH FREDDY,A Amazing Yarn of a Composer And a Squirrel who must Escape a Astronaut in Australia,2006,English,,6,2.99,81,12.99,G,VIVIEN,BERGEN
14,258,DRUMS DYNAMITE,A Epic Display of a Crocodile And a Crocodile who must Confront a Dog in An Abandoned Amusement Park,2006,English,,6,0.99,96,11.99,PG,VIVIEN,BERGEN
14,415,HIGH ENCINO,A Fateful Saga of a Waitress And a Hunter who must Outrace a Sumo Wrestler in Australia,2006,English,,3,2.99,84,23.99,R,VIVIEN,BERGEN
14,847,STOCK GLASS,A Boring Epistle of a Crocodile And a Lumberjack who must Outgun a Moose in Ancient China,2006,English,,7,2.99,160,10.99,PG,VIVIEN,BERGEN
14,454,IMPACT ALADDIN,A Epic Character Study of a Frisbee And a Moose who must Outgun a Technical Writer in A Shark Tank,2006,English,,6,0.99,180,20.99,PG-13,VIVIEN,BERGEN
14,370,GORGEOUS BINGO,A Action-Packed Display of a Sumo Wrestler And a Car who must Overcome a Waitress in A Baloon Factory,2006,English,,4,2.99,108,26.99,R,VIVIEN,BERGEN
14,908,TRAP GUYS,A Unbelieveable Story of a Boy And a Mad Cow who must Challenge a Database Administrator in The Sahara Desert,2006,English,,3,4.99,110,11.99,G,VIVIEN,BERGEN
14,856,STREETCAR INTENTIONS,A Insightful Character Study of a Waitress And a Crocodile who must Sink a Waitress in The Gulf of Mexico,2006,English,,5,4.99,73,11.99,R,VIVIEN,BERGEN
14,418,HOBBIT ALIEN,A Emotional Drama of a Husband And a Girl who must Outgun a Composer in The First Manned Space Station,2006,English,,5,0.99,157,27.99,PG-13,VIVIEN,BERGEN
14,232,DIRTY ACE,A Action-Packed Character Study of a Forensic Psychologist And a Girl who must Build a Dentist in The Outback,2006,English,,7,2.99,147,29.99,NC-17,VIVIEN,BERGEN
14,536,LOVELY JINGLE,A Fanciful Yarn of a Crocodile And a Forensic Psychologist who must Discover a Crocodile in The Outback,2006,English,,3,2.99,65,18.99,PG,VIVIEN,BERGEN
14,472,ITALIAN AFRICAN,A Astounding Character Study of a Monkey And a Moose who must Outgun a Cat in A U-Boat,2006,English,,3,4.99,174,24.99,G,VIVIEN,BERGEN
138,695,PRESIDENT BANG,A Fateful Panorama of a Technical Writer And a Moose who must Battle a Robot in Soviet Georgia,2006,English,,6,4.99,144,12.99,PG,LUCILLE,DEE
138,508,LAMBS CINCINATTI,A Insightful Story of a Man And a Feminist who must Fight a Composer in Australia,2006,English,,6,4.99,144,18.99,PG-13,LUCILLE,DEE
138,923,UNFAITHFUL KILL,A Taut Documentary of a Waitress And a Mad Scientist who must Battle a Technical Writer in New Orleans,2006,English,,7,2.99,78,12.99,R,LUCILLE,DEE
138,639,OPPOSITE NECKLACE,A Fateful Epistle of a Crocodile And a Moose who must Kill a Explorer in Nigeria,2006,English,,7,4.99,92,9.99,PG,LUCILLE,DEE
138,446,HYSTERICAL GRAIL,A Amazing Saga of a Madman And a Dentist who must Build a Car in A Manhattan Penthouse,2006,English,,5,4.99,150,19.99,PG,LUCILLE,DEE
138,52,BALLROOM MOCKINGBIRD,A Thrilling Documentary of a Composer And a Monkey who must Find a Feminist in California,2006,English,,6,0.99,173,29.99,G,LUCILLE,DEE
138,627,NORTH TEQUILA,A Beautiful Character Study of a Mad Cow And a Robot who must Reach a Womanizer in New Orleans,2006,English,,4,4.99,67,9.99,NC-17,LUCILLE,DEE
138,453,IMAGE PRINCESS,A Lacklusture Panorama of a Secret Agent And a Crocodile who must Discover a Madman in The Canadian Rockies,2006,English,,3,2.99,178,17.99,PG-13,LUCILLE,DEE
138,989,WORKING MICROCOSMOS,A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China,2006,English,,4,4.99,74,22.99,R,LUCILLE,DEE
138,258,DRUMS DYNAMITE,A Epic Display of a Crocodile And a Crocodile who must Confront a Dog in An Abandoned Amusement Park,2006,English,,6,0.99,96,11.99,PG,LUCILLE,DEE
138,583,MISSION ZOOLANDER,A Intrepid Story of a Sumo Wrestler And a Teacher who must Meet a A Shark in An Abandoned Fun House,2006,English,,3,4.99,164,26.99,PG-13,LUCILLE,DEE
138,403,HARRY IDAHO,A Taut Yarn of a Technical Writer And a Feminist who must Outrace a Dog in California,2006,English,,5,4.99,121,18.99,PG-13,LUCILLE,DEE
138,970,WESTWARD SEABISCUIT,A Lacklusture Tale of a Butler And a Husband who must Face a Boy in Ancient China,2006,English,,7,0.99,52,11.99,NC-17,LUCILLE,DEE
138,376,GRAPES FURY,A Boring Yarn of a Mad Cow And a Sumo Wrestler who must Meet a Robot in Australia,2006,English,,4,0.99,155,20.99,G,LUCILLE,DEE
138,885,TEXAS WATCH,A Awe-Inspiring Yarn of a Student And a Teacher who must Fight a Teacher in An Abandoned Amusement Park,2006,English,,7,0.99,179,22.99,NC-17,LUCILLE,DEE
138,157,CLOCKWORK PARADISE,A Insightful Documentary of a Technical Writer And a Feminist who must Challenge a Cat in A Baloon,2006,English,,7,0.99,143,29.99,PG-13,LUCILLE,DEE
138,61,BEAUTY GREASE,A Fast-Paced Display of a Composer And a Moose who must Sink a Robot in An Abandoned Mine Shaft,2006,English,,5,4.99,175,28.99,G,LUCILLE,DEE
138,747,ROXANNE REBEL,A Astounding Story of a Pastry Chef And a Database Administrator who must Fight a Man in The Outback,2006,English,,5,0.99,171,9.99,R,LUCILLE,DEE
138,561,MASK PEACH,A Boring Character Study of a Student And a Robot who must Meet a Woman in California,2006,English,,6,2.99,123,26.99,NC-17,LUCILLE,DEE
138,214,DAUGHTER MADIGAN,A Beautiful Tale of a Hunter And a Mad Scientist who must Confront a Squirrel in The First Manned Space Station,2006,English,,3,4.99,59,13.99,PG-13,LUCILLE,DEE
118,695,PRESIDENT BANG,A Fateful Panorama of a Technical Writer And a Moose who must Battle a Robot in Soviet Georgia,2006,English,,6,4.99,144,12.99,PG,CUBA,ALLEN
118,517,LESSON CLEOPATRA,A Emotional Display of a Man And a Explorer who must Build a Boy in A Manhattan Penthouse,2006,English,,3,0.99,167,28.99,NC-17,CUBA,ALLEN
118,141,CHICAGO NORTH,A Fateful Yarn of a Mad Cow And a Waitress who must Battle a Student in California,2006,English,,6,4.99,185,11.99,PG-13,CUBA,ALLEN
118,311,FICTION CHRISTMAS,A Emotional Yarn of a A Shark And a Student who must Battle a Robot in An Abandoned Mine Shaft,2006,English,,4,0.99,72,14.99,PG,CUBA,ALLEN
118,957,WAR NOTTING,A Boring Drama of a Teacher And a Sumo Wrestler who must Challenge a Secret Agent in The Canadian Rockies,2006,English,,7,4.99,80,26.99,G,CUBA,ALLEN
118,852,STRANGELOVE DESIRE,A Awe-Inspiring Panorama of a Lumberjack And a Waitress who must Defeat a Crocodile in An Abandoned Amusement Park,2006,English,,4,0.99,103,27.99,NC-17,CUBA,ALLEN
118,384,GROSSE WONDERFUL,A Epic Drama of a Cat And a Explorer who must Redeem a Moose in Australia,2006,English,,5,4.99,49,19.99,R,CUBA,ALLEN
118,499,KING EVOLUTION,A Action-Packed Tale of a Boy And a Lumberjack who must Chase a Madman in A Baloon,2006,English,,3,4.99,184,24.99,NC-17,CUBA,ALLEN
118,735,ROBBERS JOON,A Thoughtful Story of a Mad Scientist And a Waitress who must Confront a Forensic Psychologist in Soviet Georgia,2006,English,,7,2.99,102,26.99,PG-13,CUBA,ALLEN
118,558,MANNEQUIN WORST,A Astounding Saga of a Mad Cow And a Pastry Chef who must Discover a Husband in Ancient India,2006,English,,3,2.99,71,18.99,PG-13,CUBA,ALLEN
118,136,CHAPLIN LICENSE,A Boring Drama of a Dog And a Forensic Psychologist who must Outrace a Explorer in Ancient India,2006,English,,7,2.99,146,26.99,NC-17,CUBA,ALLEN
118,399,HAPPINESS UNITED,A Action-Packed Panorama of a Husband And a Feminist who must Meet a Forensic Psychologist in Ancient Japan,2006,English,,6,2.99,100,23.99,G,CUBA,ALLEN
118,39,ARMAGEDDON LOST,A Fast-Paced Tale of a Boat And a Teacher who must Succumb a Composer in An Abandoned Mine Shaft,2006,English,,5,0.99,99,10.99,G,CUBA,ALLEN
118,572,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,English,,4,2.99,64,9.99,PG-13,CUBA,ALLEN
118,656,PAPI NECKLACE,A Fanciful Display of a Car And a Monkey who must Escape a Squirrel in Ancient Japan,2006,English,,3,0.99,128,9.99,PG,CUBA,ALLEN
118,641,ORANGE GRAPES,A Astounding Documentary of a Butler And a Womanizer who must Face a Dog in A U-Boat,2006,English,,4,0.99,76,21.99,PG-13,CUBA,ALLEN
118,41,ARSENIC INDEPENDENCE,A Fanciful Documentary of a Mad Cow And a Womanizer who must Find a Dentist in Berlin,2006,English,,4,0.99,137,17.99,PG,CUBA,ALLEN
16,456,INCH JET,A Fateful Saga of a Womanizer And a Student who must Defeat a Butler in A Monastery,2006,English,,6,4.99,167,18.99,NC-17,FRED,COSTNER
16,548,MAGNIFICENT CHITTY,A Insightful Story of a Teacher And a Hunter who must Face a Mad Cow in California,2006,English,,3,2.99,53,27.99,R,FRED,COSTNER
16,87,BOONDOCK BALLROOM,A Fateful Panorama of a Crocodile And a Boy who must Defeat a Monkey in The Gulf of Mexico,2006,English,,7,0.99,76,14.99,NC-17,FRED,COSTNER
16,758,SAINTS BRIDE,A Fateful Tale of a Technical Writer And a Composer who must Pursue a Explorer in The Gulf of Mexico,2006,English,,5,2.99,125,11.99,G,FRED,COSTNER
16,221,DELIVERANCE MULHOLLAND,A Astounding Saga of a Monkey And a Moose who must Conquer a Butler in A Shark Tank,2006,English,,4,0.99,100,9.99,R,FRED,COSTNER
16,121,CAROL TEXAS,A Astounding Character Study of a Composer And a Student who must Overcome a Composer in A Monastery,2006,English,,4,2.99,151,15.99,PG,FRED,COSTNER
16,453,IMAGE PRINCESS,A Lacklusture Panorama of a Secret Agent And a Crocodile who must Discover a Madman in The Canadian Rockies,2006,English,,3,2.99,178,17.99,PG-13,FRED,COSTNER
16,967,WEEKEND PERSONAL,A Fast-Paced Documentary of a Car And a Butler who must Find a Frisbee in A Jet Boat,2006,English,,5,2.99,134,26.99,R,FRED,COSTNER
16,583,MISSION ZOOLANDER,A Intrepid Story of a Sumo Wrestler And a Teacher who must Meet a A Shark in An Abandoned Fun House,2006,English,,3,4.99,164,26.99,PG-13,FRED,COSTNER
16,80,BLANKET BEVERLY,A Emotional Documentary of a Student And a Girl who must Build a Boat in Nigeria,2006,English,,7,2.99,148,21.99,G,FRED,COSTNER
