assay_id,variant_id,assay_tissue,tid,tissue_id,src_assay_id,assay_strain,cell_id,relationship_type,assay_test_type,curated_by,assay_cell_type,assay_subcellular_fraction,confidence_score,src_id,chembl_id,bao_format
10089,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626385,BAO_0000218
10090,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626386,BAO_0000218
10091,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626387,BAO_0000218
10092,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626388,BAO_0000218
10093,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626389,BAO_0000218
10094,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626390,BAO_0000218
10095,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626391,BAO_0000218
10096,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626392,BAO_0000218
10097,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626393,BAO_0000218
10098,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623026,BAO_0000218
10099,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623027,BAO_0000218
10100,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623028,BAO_0000218
10101,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623029,BAO_0000218
10102,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623030,BAO_0000218
10103,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623031,BAO_0000218
10104,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623032,BAO_0000218
10105,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623033,BAO_0000218
10106,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623034,BAO_0000218
10107,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623035,BAO_0000218
10108,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623036,BAO_0000218
10109,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623037,BAO_0000218
10110,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623038,BAO_0000218
10111,,Plasma,50597,1969.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL874385,BAO_0000218
10112,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623039,BAO_0000218
10113,,,22224,,,,,U,In vivo,Intermediate,,,0,1,CHEMBL623040,BAO_0000218
10114,,,22224,,,,,U,In vivo,Intermediate,,,0,1,CHEMBL623041,BAO_0000218
10115,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623741,BAO_0000218
10116,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623742,BAO_0000218
10117,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623743,BAO_0000218
10118,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623744,BAO_0000218
10119,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623745,BAO_0000218
10120,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623746,BAO_0000218
10121,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623747,BAO_0000218
10122,,,22224,,,,,U,In vivo,Intermediate,,,0,1,CHEMBL623748,BAO_0000218
10123,,,22224,,,,,U,In vivo,Intermediate,,,0,1,CHEMBL623916,BAO_0000218
10124,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623917,BAO_0000218
10125,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623918,BAO_0000218
10126,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL874386,BAO_0000218
10127,,Plasma,50597,1969.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623919,BAO_0000218
10128,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623920,BAO_0000218
10129,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623148,BAO_0000218
10130,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623149,BAO_0000218
10131,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623150,BAO_0000218
10132,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623151,BAO_0000218
10133,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623152,BAO_0000218
10134,,,50597,,,,,N,,Expert,,,1,1,CHEMBL623153,BAO_0000218
10135,,,50597,,,,,N,,Expert,,,1,1,CHEMBL623154,BAO_0000218
10136,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL623155,BAO_0000218
10137,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL623156,BAO_0000218
10138,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL623157,BAO_0000218
10139,,Liver,50597,2107.0,,,401.0,N,In vitro,Intermediate,Hepatocyte,,1,1,CHEMBL623158,BAO_0000218
10140,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL623159,BAO_0000218
10141,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL874390,BAO_0000218
10142,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL623160,BAO_0000218
10143,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL623161,BAO_0000218
10144,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL623162,BAO_0000218
10145,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL623163,BAO_0000218
10146,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL623164,BAO_0000218
10147,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL623165,BAO_0000218
10148,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL623166,BAO_0000218
10149,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL624983,BAO_0000218
10150,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL624984,BAO_0000218
10151,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL624985,BAO_0000218
10152,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL622970,BAO_0000218
10153,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL622971,BAO_0000218
10154,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL622972,BAO_0000218
10155,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL622973,BAO_0000218
10156,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL622974,BAO_0000218
10157,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL622975,BAO_0000218
10158,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL622976,BAO_0000218
10159,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL622977,BAO_0000218
10160,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL624351,BAO_0000218
10161,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL624352,BAO_0000218
10162,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL624353,BAO_0000218
10163,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL622397,BAO_0000218
10164,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL622398,BAO_0000218
10165,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL622399,BAO_0000218
10166,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL622400,BAO_0000218
10167,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL628428,BAO_0000218
10168,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL628590,BAO_0000218
10169,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL628591,BAO_0000218
10170,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL628592,BAO_0000218
10171,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL628593,BAO_0000218
10172,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL875333,BAO_0000218
10173,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL628594,BAO_0000218
10174,,Plasma,50597,1969.0,,,,N,,Intermediate,,,1,1,CHEMBL628595,BAO_0000218
10175,,Plasma,50597,1969.0,,,,N,,Intermediate,,,1,1,CHEMBL628596,BAO_0000218
10176,,Plasma,50597,1969.0,,,,N,,Intermediate,,,1,1,CHEMBL628597,BAO_0000218
10177,,Plasma,50597,1969.0,,,,N,,Intermediate,,,1,1,CHEMBL628598,BAO_0000218
10178,,Plasma,50597,1969.0,,,,N,,Intermediate,,,1,1,CHEMBL628599,BAO_0000218
10179,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628600,BAO_0000218
10180,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628601,BAO_0000218
10181,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL628602,BAO_0000218
10182,,,50597,,,,,N,In vitro,Intermediate,,,1,1,CHEMBL628603,BAO_0000218
10183,,,50597,,,,,N,In vitro,Intermediate,,,1,1,CHEMBL628604,BAO_0000218
10184,,,50597,,,,,N,In vitro,Intermediate,,,1,1,CHEMBL628605,BAO_0000218
10185,,,50597,,,,,N,In vitro,Intermediate,,,1,1,CHEMBL628606,BAO_0000218
10186,,,50597,,,,,N,In vitro,Intermediate,,,1,1,CHEMBL628607,BAO_0000218
10187,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL628608,BAO_0000218
10188,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL628609,BAO_0000218
10189,,Plasma,50597,1969.0,,,,N,,Intermediate,,,1,1,CHEMBL628610,BAO_0000218
10190,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL873819,BAO_0000218
10191,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628611,BAO_0000218
10192,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628612,BAO_0000218
10193,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628613,BAO_0000218
10194,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628614,BAO_0000218
10195,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628615,BAO_0000218
10196,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL628616,BAO_0000218
10197,,Plasma,50597,1969.0,,,,N,,Intermediate,,,1,1,CHEMBL627924,BAO_0000218
10198,,Liver,50597,2107.0,,,,N,,Intermediate,,,1,1,CHEMBL627925,BAO_0000218
10199,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627926,BAO_0000218
10200,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627927,BAO_0000218
10201,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627928,BAO_0000218
10202,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627539,BAO_0000218
10203,,Plasma,50597,1969.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL876790,BAO_0000218
10204,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL858186,BAO_0000218
10205,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627540,BAO_0000218
10206,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627541,BAO_0000218
10207,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627715,BAO_0000218
10208,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627716,BAO_0000218
10209,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627717,BAO_0000218
10210,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627718,BAO_0000218
10211,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627719,BAO_0000218
10212,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627720,BAO_0000218
10213,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627721,BAO_0000218
10214,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627722,BAO_0000218
10215,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL627723,BAO_0000218
10216,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626058,BAO_0000218
10217,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626059,BAO_0000218
10218,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626060,BAO_0000218
10219,,Plasma,50597,1969.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626061,BAO_0000218
10220,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL876791,BAO_0000218
10221,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626062,BAO_0000218
10222,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626063,BAO_0000218
10223,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626064,BAO_0000218
10224,,Plasma,50597,1969.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626065,BAO_0000218
10225,,Plasma,50597,1969.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626066,BAO_0000218
10226,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626067,BAO_0000218
10227,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626068,BAO_0000218
10228,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626069,BAO_0000218
10229,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626070,BAO_0000218
10230,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626071,BAO_0000218
10231,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626072,BAO_0000218
10232,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626073,BAO_0000218
10233,,Thyroid gland,50597,2046.0,,,,N,,Intermediate,,,1,1,CHEMBL626741,BAO_0000218
10234,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626742,BAO_0000218
10235,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626743,BAO_0000218
10236,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL876792,BAO_0000218
10237,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626744,BAO_0000218
10238,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626745,BAO_0000218
10239,,Plasma,50597,1969.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626746,BAO_0000218
10240,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626747,BAO_0000218
10241,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626748,BAO_0000218
10242,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626749,BAO_0000218
10243,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626750,BAO_0000218
10244,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626751,BAO_0000218
10245,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626913,BAO_0000218
10246,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626914,BAO_0000218
10247,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626915,BAO_0000218
10248,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626916,BAO_0000218
10249,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626917,BAO_0000218
10250,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626918,BAO_0000218
10251,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626919,BAO_0000218
10252,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626920,BAO_0000218
10253,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621976,BAO_0000218
10254,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL877599,BAO_0000218
10255,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621977,BAO_0000218
10256,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621978,BAO_0000218
10257,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621979,BAO_0000218
10258,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621980,BAO_0000218
10259,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621981,BAO_0000218
10260,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621982,BAO_0000218
10261,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL882953,BAO_0000218
10262,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621983,BAO_0000218
10263,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621984,BAO_0000218
10264,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621985,BAO_0000218
10265,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621986,BAO_0000218
10266,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621987,BAO_0000218
10267,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL877600,BAO_0000218
10268,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621988,BAO_0000218
10269,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621989,BAO_0000218
10270,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621990,BAO_0000218
10271,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621991,BAO_0000218
10272,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621992,BAO_0000218
10273,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621993,BAO_0000218
10274,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621994,BAO_0000218
10275,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621995,BAO_0000218
10276,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621996,BAO_0000218
10277,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621997,BAO_0000218
10278,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621998,BAO_0000218
10279,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621999,BAO_0000218
10280,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622000,BAO_0000218
10281,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622001,BAO_0000218
10282,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622002,BAO_0000218
10283,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622003,BAO_0000218
10284,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL877601,BAO_0000218
10285,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624871,BAO_0000218
10286,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622004,BAO_0000218
10287,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL882954,BAO_0000218
10288,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622005,BAO_0000218
10289,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622006,BAO_0000218
10290,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622007,BAO_0000218
10291,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622008,BAO_0000218
10292,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622009,BAO_0000218
10293,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622010,BAO_0000218
10294,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622011,BAO_0000218
10295,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622012,BAO_0000218
10296,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622013,BAO_0000218
10297,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622014,BAO_0000218
10298,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624749,BAO_0000218
10299,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624750,BAO_0000218
10300,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624751,BAO_0000218
10301,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624752,BAO_0000218
10302,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624753,BAO_0000218
10303,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624754,BAO_0000218
10304,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624755,BAO_0000218
10305,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624756,BAO_0000218
10306,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624757,BAO_0000218
10307,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624758,BAO_0000218
10308,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622270,BAO_0000218
10309,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622271,BAO_0000218
10310,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622272,BAO_0000218
10311,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622273,BAO_0000218
10312,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622274,BAO_0000218
10313,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622275,BAO_0000218
10314,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622276,BAO_0000218
10315,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622277,BAO_0000218
10316,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622278,BAO_0000218
10317,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622279,BAO_0000218
10318,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622280,BAO_0000218
10319,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624083,BAO_0000218
10320,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624084,BAO_0000218
10321,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624085,BAO_0000218
10322,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624086,BAO_0000218
10323,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624087,BAO_0000218
10324,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624088,BAO_0000218
10325,,,22224,,,,,U,In vivo,Intermediate,,,0,1,CHEMBL624089,BAO_0000218
10326,,,22224,,,,,U,In vivo,Intermediate,,,0,1,CHEMBL624090,BAO_0000218
10327,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624091,BAO_0000218
10328,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624092,BAO_0000218
10329,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624093,BAO_0000218
10330,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624094,BAO_0000218
10331,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624095,BAO_0000218
10332,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624096,BAO_0000218
10333,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624097,BAO_0000218
10334,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624098,BAO_0000218
10335,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL874392,BAO_0000218
10336,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624099,BAO_0000218
10337,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624100,BAO_0000218
10338,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624101,BAO_0000218
10339,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624102,BAO_0000218
10340,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624103,BAO_0000218
10341,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624104,BAO_0000218
10342,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624105,BAO_0000218
10343,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624106,BAO_0000218
10344,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624107,BAO_0000218
10345,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623943,BAO_0000218
10346,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623944,BAO_0000218
10347,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL623945,BAO_0000218
10348,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL623946,BAO_0000218
10349,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL623947,BAO_0000218
10350,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL623948,BAO_0000218
10351,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL623949,BAO_0000218
10352,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL623950,BAO_0000218
10353,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL874398,BAO_0000218
10354,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL623951,BAO_0000218
10355,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL623952,BAO_0000218
10356,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL623953,BAO_0000218
10357,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL623954,BAO_0000218
10358,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL623955,BAO_0000218
10359,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL623956,BAO_0000218
10360,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627807,BAO_0000218
10361,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627808,BAO_0000218
10362,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627809,BAO_0000218
10363,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627810,BAO_0000218
10364,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627811,BAO_0000218
10365,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627812,BAO_0000218
10366,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627813,BAO_0000218
10367,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627814,BAO_0000218
10368,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL875336,BAO_0000218
10369,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627815,BAO_0000218
10370,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627816,BAO_0000218
10371,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627817,BAO_0000218
10372,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627818,BAO_0000218
10373,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627819,BAO_0000218
10374,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627820,BAO_0000218
10375,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL627821,BAO_0000218
10376,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL628464,BAO_0000218
10377,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626239,BAO_0000218
10378,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626240,BAO_0000218
10379,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626241,BAO_0000218
10380,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626242,BAO_0000218
10381,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626243,BAO_0000218
10382,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626244,BAO_0000218
10383,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626907,BAO_0000218
10384,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626908,BAO_0000218
