noleggio_id,ammontare,cliente_id,pagamento_id,data_pagamento,personale_id
12828,4.99,378,10245,2005-08-19 01:37:47,1
863,4.99,379,10249,2005-05-30 03:14:59,1
14152,2.99,379,10265,2005-08-21 02:23:50,2
14470,0.99,379,10266,2005-08-21 13:09:41,1
15399,4.99,379,10268,2005-08-22 23:11:59,2
2018,3.99,380,10274,2005-06-17 12:35:58,1
2440,2.99,380,10275,2005-06-18 18:41:09,1
2464,4.99,380,10276,2005-06-18 20:06:05,1
3688,4.99,380,10281,2005-07-06 09:41:53,1
4706,4.99,380,10283,2005-07-08 11:51:41,2
5339,0.99,380,10284,2005-07-09 17:09:17,2
7443,2.99,380,10288,2005-07-27 17:47:43,2
9056,0.99,380,10291,2005-07-30 07:13:20,1
10450,1.99,380,10294,2005-08-01 09:10:03,2
11936,0.99,380,10296,2005-08-17 16:45:34,1
3425,2.99,381,10314,2005-06-21 18:07:07,2
3970,2.99,381,10316,2005-07-06 22:48:17,2
5689,0.99,381,10318,2005-07-10 09:24:17,2
7645,2.99,381,10323,2005-07-28 01:27:42,1
8688,0.99,381,10324,2005-07-29 16:31:32,2
9173,4.99,381,10326,2005-07-30 11:40:10,2
10608,0.99,381,10329,2005-08-01 14:48:41,1
11519,2.99,381,10331,2005-08-17 00:01:27,1
12237,4.99,381,10333,2005-08-18 03:24:38,2
522,2.99,382,10343,2005-05-28 03:33:20,1
2468,4.99,382,10345,2005-06-18 20:23:52,1
3125,4.99,382,10348,2005-06-20 18:31:58,2
8777,0.99,382,10354,2005-07-29 20:10:21,2
10327,3.99,382,10359,2005-08-01 04:55:35,2
14009,4.99,382,10362,2005-08-20 20:26:53,1
2228,2.99,383,10369,2005-06-18 03:44:50,2
6091,4.99,383,10375,2005-07-11 05:49:18,2
6775,4.99,383,10377,2005-07-12 16:01:44,1
8367,2.99,383,10379,2005-07-29 05:11:19,2
9653,0.99,383,10381,2005-07-31 05:55:38,1
9678,0.99,383,10382,2005-07-31 06:40:47,1
10515,4.99,383,10383,2005-08-01 11:41:33,2
10993,0.99,383,10385,2005-08-02 04:45:01,2
103,4.99,384,10393,2005-05-25 17:30:42,2
3088,9.99,384,10402,2005-06-20 15:56:05,1
3101,4.99,384,10403,2005-06-20 16:48:58,2
4424,0.99,384,10404,2005-07-07 22:14:43,2
6387,0.99,384,10409,2005-07-11 22:15:56,2
11773,5.99,384,10412,2005-08-17 10:19:51,2
13521,2.99,384,10413,2005-08-20 02:42:28,2
14841,0.99,384,10415,2005-08-22 02:03:30,1
14963,5.99,384,10416,2005-08-22 06:38:10,1
1746,2.99,385,10420,2005-06-16 16:41:19,1
3953,0.99,385,10424,2005-07-06 21:54:55,2
7776,0.99,385,10429,2005-07-28 07:04:36,2
10636,3.99,385,10435,2005-08-01 15:40:35,1
12310,2.99,385,10439,2005-08-18 06:02:34,2
12686,8.99,385,10440,2005-08-18 19:55:09,2
3351,2.99,386,10449,2005-06-21 11:21:39,1
5524,0.99,386,10452,2005-07-10 01:49:24,1
6222,2.99,386,10455,2005-07-11 13:25:49,1
6261,2.99,386,10456,2005-07-11 15:28:34,2
9686,5.99,386,10462,2005-07-31 06:50:06,1
11695,4.99,386,10467,2005-08-17 07:01:08,2
302,4.99,387,10473,2005-05-26 21:13:46,2
1127,3.99,387,10476,2005-05-31 17:45:49,1
6216,4.99,387,10483,2005-07-11 12:57:05,2
8090,2.99,387,10487,2005-07-28 18:27:29,1
13772,4.99,387,10496,2005-08-20 11:47:52,2
411,4.99,388,10500,2005-05-27 14:14:14,2
6321,2.99,388,10508,2005-07-11 18:51:02,2
7985,5.99,388,10510,2005-07-28 14:29:01,2
12497,4.99,388,10521,2005-08-18 12:58:40,2
14853,5.99,388,10526,2005-08-22 02:26:33,2
3527,0.99,389,10533,2005-07-06 01:11:08,2
6600,3.99,389,10538,2005-07-12 07:41:48,1
7896,8.99,389,10540,2005-07-28 11:00:58,1
7977,4.99,389,10541,2005-07-28 14:15:54,2
8338,6.99,389,10542,2005-07-29 04:40:39,1
10949,2.99,389,10545,2005-08-02 03:24:04,1
14578,2.99,389,10551,2005-08-21 16:53:38,1
2330,7.99,390,10560,2005-06-18 10:41:19,1
4191,3.99,390,10564,2005-07-07 10:56:14,2
4310,2.99,390,10565,2005-07-07 17:30:56,2
9251,5.99,390,10572,2005-07-30 14:19:25,1
9825,4.99,390,10574,2005-07-31 11:50:51,1
10061,4.99,390,10575,2005-07-31 19:23:25,1
13591,3.99,390,10582,2005-08-20 05:50:05,2
13893,5.99,390,10584,2005-08-20 15:52:52,2
15222,4.99,390,10585,2005-08-22 17:12:30,2
15303,8.99,390,10586,2005-08-22 19:44:59,2
891,7.99,391,10592,2005-05-30 07:43:12,1
1931,0.99,391,10594,2005-06-17 06:51:56,2
4753,0.99,391,10600,2005-07-08 14:18:41,2
6302,3.99,391,10603,2005-07-11 17:55:38,1
6463,2.99,391,10604,2005-07-12 01:16:11,1
8908,0.99,391,10606,2005-07-30 01:26:05,1
11434,2.99,391,10612,2005-08-02 20:13:14,2
13980,2.99,391,10616,2005-08-20 19:04:40,1
1530,6.99,392,10618,2005-06-16 00:38:07,2
7981,1.99,392,10626,2005-07-28 14:18:25,1
11686,2.99,392,10632,2005-08-17 06:39:30,1
12102,6.99,392,10633,2005-08-17 22:45:26,2
12368,6.99,392,10634,2005-08-18 07:57:38,1
2319,4.99,393,10646,2005-06-18 09:24:22,1
3001,2.99,393,10647,2005-06-20 09:50:16,2
7486,0.99,393,10656,2005-07-27 19:29:24,2
12113,1.99,393,10662,2005-08-17 23:01:00,1
12563,4.99,393,10663,2005-08-18 15:08:29,1
13184,4.99,393,10665,2005-08-19 14:16:18,1
15132,2.99,393,10668,2005-08-22 13:11:25,1
16049,3.99,393,10671,2005-08-23 22:50:12,2
977,2.99,394,10673,2005-05-30 21:22:26,1
1324,4.99,394,10674,2005-06-15 11:02:45,2
3873,6.99,394,10676,2005-07-06 18:03:16,1
5535,4.99,394,10680,2005-07-10 02:27:42,1
9864,0.99,394,10684,2005-07-31 13:06:54,2
10603,0.99,394,10686,2005-08-01 14:30:35,1
13047,0.99,394,10691,2005-08-19 09:24:49,2
3389,6.99,395,10699,2005-06-21 14:37:55,1
4393,4.99,395,10702,2005-07-07 21:12:36,1
11889,0.99,395,10707,2005-08-17 15:08:27,1
6764,4.99,396,10720,2005-07-12 15:29:27,2
6771,2.99,396,10721,2005-07-12 15:54:40,2
8371,2.99,396,10724,2005-07-29 05:16:35,2
7356,2.99,397,10751,2005-07-27 14:47:35,2
11511,4.99,397,10759,2005-08-16 23:39:59,2
12276,0.99,397,10761,2005-08-18 04:43:22,1
12726,2.99,397,10764,2005-08-18 21:44:46,2
12772,4.99,397,10765,2005-08-18 23:29:25,1
11132,4.99,398,10781,2005-08-02 09:14:09,2
10,5.99,399,10785,2005-05-25 00:02:21,2
6006,2.99,399,10793,2005-07-11 01:38:42,2
8461,5.99,399,10796,2005-07-29 08:11:31,2
10654,2.99,399,10798,2005-08-01 16:31:35,2
11953,3.99,399,10801,2005-08-17 17:16:42,1
13293,4.99,399,10803,2005-08-19 18:35:52,2
171,6.99,400,10807,2005-05-26 03:14:15,2
1364,0.99,400,10810,2005-06-15 14:05:32,2
4645,2.99,400,10814,2005-07-08 09:20:09,1
5222,5.99,400,10816,2005-07-09 12:05:45,2
6994,2.99,400,10818,2005-07-27 01:08:26,2
7682,5.99,400,10820,2005-07-28 03:07:29,1
9177,5.99,400,10821,2005-07-30 11:52:40,2
11510,6.99,400,10826,2005-08-16 23:30:07,2
13449,2.99,400,10830,2005-08-20 00:17:01,2
167,4.99,401,10834,2005-05-26 02:50:31,2
4059,0.99,401,10837,2005-07-07 04:04:26,1
5923,0.99,401,10839,2005-07-10 21:40:06,2
8669,2.99,401,10843,2005-07-29 15:44:55,2
12906,2.99,401,10850,2005-08-19 04:13:43,1
15927,0.99,401,10855,2005-08-23 18:23:11,1
801,1.99,402,10856,2005-05-29 17:35:50,2
5329,4.99,402,10865,2005-07-09 16:49:46,2
6183,2.99,402,10866,2005-07-11 11:14:35,2
7633,0.99,402,10868,2005-07-28 01:03:41,1
517,0.99,403,10877,2005-05-28 03:17:57,1
1249,8.99,403,10879,2005-06-15 05:38:09,1
3356,5.99,403,10883,2005-06-21 11:38:45,1
3737,3.99,403,10885,2005-07-06 11:45:53,2
10789,2.99,403,10898,2005-08-01 21:37:55,2
11460,0.99,403,10902,2005-08-02 21:28:03,2
12005,5.99,403,10904,2005-08-17 18:56:55,2
12132,2.99,403,10905,2005-08-17 23:37:03,1
14662,0.99,403,10908,2005-08-21 19:45:27,1
3927,2.99,404,10916,2005-07-06 20:48:14,1
4615,8.99,404,10918,2005-07-08 07:46:53,2
4653,4.99,404,10919,2005-07-08 09:48:01,1
6114,1.99,404,10922,2005-07-11 07:33:48,1
8058,5.99,404,10925,2005-07-28 17:07:49,1
13412,5.99,404,10933,2005-08-19 22:46:35,2
14691,0.99,404,10935,2005-08-21 20:42:29,1
14912,4.99,404,10938,2005-08-22 04:51:42,2
1953,5.99,405,10945,2005-06-17 08:34:57,2
6110,2.99,405,10954,2005-07-11 07:23:47,1
10472,4.99,405,10960,2005-08-01 09:54:41,1
12425,5.99,405,10964,2005-08-18 10:18:06,2
13304,1.99,405,10965,2005-08-19 18:56:32,1
15932,4.99,405,10971,2005-08-23 18:31:40,1
12792,0.99,405,10972,2006-02-14 15:16:03,1
2150,3.99,406,10975,2005-06-17 22:50:36,2
2241,2.99,406,10976,2005-06-18 04:31:41,1
2325,0.99,406,10977,2005-06-18 10:08:07,2
2585,0.99,406,10978,2005-06-19 05:05:03,2
4264,4.99,406,10981,2005-07-07 14:25:28,2
5766,0.99,406,10984,2005-07-10 13:07:31,1
7171,4.99,406,10987,2005-07-27 07:58:35,1
8630,0.99,406,10992,2005-07-29 14:07:59,2
8962,1.99,406,10994,2005-07-30 03:43:45,2
1698,2.99,407,11006,2005-06-16 13:04:42,1
2597,0.99,407,11007,2005-06-19 05:53:46,2
8197,9.99,407,11016,2005-07-28 23:04:10,1
8571,0.99,407,11017,2005-07-29 11:48:39,2
10774,4.99,407,11019,2005-08-01 20:54:33,2
11214,8.99,407,11020,2005-08-02 12:19:50,1
11222,2.99,407,11021,2005-08-02 12:32:28,1
11382,5.99,407,11022,2005-08-02 18:20:52,2
12931,2.99,407,11026,2005-08-19 05:11:47,2
13856,6.99,407,11028,2005-08-20 14:49:32,2
15320,0.99,407,11030,2005-08-22 20:17:49,2
59,5.99,408,11033,2005-05-25 08:56:42,2
14733,4.99,408,11058,2005-08-21 22:22:33,2
15628,2.99,408,11059,2005-08-23 07:28:04,1
5175,3.99,409,11067,2005-07-09 09:34:28,1
5422,0.99,409,11069,2005-07-09 20:55:47,1
12830,0.99,409,11080,2005-08-19 01:40:25,2
6148,4.99,410,11097,2005-07-11 09:14:22,1
6218,5.99,410,11098,2005-07-11 13:14:58,2
7350,4.99,410,11099,2005-07-27 14:34:14,2
8625,3.99,410,11102,2005-07-29 13:59:13,2
11694,6.99,410,11110,2005-08-17 06:57:30,1
13748,2.99,410,11113,2005-08-20 10:59:54,2
13948,6.99,410,11114,2005-08-20 17:50:48,2
15392,3.99,410,11120,2005-08-22 23:02:15,2
2712,0.99,411,11127,2005-06-19 14:20:13,2
7513,2.99,411,11135,2005-07-27 20:51:04,1
9622,0.99,411,11139,2005-07-31 04:21:45,2
11294,2.99,411,11140,2005-08-02 15:08:27,2
11997,5.99,411,11141,2005-08-17 18:34:38,1
14996,2.99,411,11146,2005-08-22 07:52:41,2
15936,0.99,411,11147,2005-08-23 18:43:11,1
13246,4.99,411,11148,2006-02-14 15:16:03,2
191,0.99,412,11149,2005-05-26 06:14:06,2
1043,3.99,412,11152,2005-05-31 06:11:40,2
3292,2.99,412,11153,2005-06-21 06:59:11,1
9881,4.99,412,11160,2005-07-31 13:50:38,1
10381,2.99,412,11161,2005-08-01 06:36:37,2
10467,5.99,412,11162,2005-08-01 09:45:58,1
14068,3.99,412,11164,2005-08-20 22:50:59,1
14535,6.99,412,11165,2005-08-21 15:22:37,1
15732,4.99,412,11167,2005-08-23 11:35:12,2
2130,5.99,413,11172,2005-06-17 21:00:44,2
2545,4.99,413,11173,2005-06-19 02:23:36,2
11304,2.99,413,11181,2005-08-02 15:40:10,2
11468,0.99,413,11182,2005-08-02 21:47:26,1
11532,0.99,413,11183,2005-08-17 00:34:14,1
4437,3.99,414,11197,2005-07-07 22:55:41,1
13042,0.99,414,11208,2005-08-19 09:06:08,1
13308,7.99,414,11210,2005-08-19 18:59:42,1
665,4.99,415,11216,2005-05-28 21:38:39,2
1867,4.99,415,11217,2005-06-17 02:01:37,2
5733,0.99,415,11221,2005-07-10 11:37:24,2
12128,5.99,415,11233,2005-08-17 23:31:09,2
13729,8.99,415,11235,2005-08-20 10:17:08,2
14992,4.99,415,11236,2005-08-22 07:51:47,1
253,0.99,416,11239,2005-05-26 14:43:14,2
1596,2.99,416,11245,2005-06-16 05:30:58,2
6097,2.99,416,11249,2005-07-11 06:21:43,1
6879,7.99,416,11250,2005-07-12 20:37:37,1
11047,5.99,416,11261,2005-08-02 06:09:20,2
267,4.99,417,11270,2005-05-26 16:16:21,1
3952,4.99,417,11274,2005-07-06 21:51:31,1
4418,2.99,417,11275,2005-07-07 22:05:30,1
6312,4.99,417,11278,2005-07-11 18:19:02,1
10478,0.99,417,11281,2005-08-01 10:09:06,1
12074,0.99,417,11285,2005-08-17 21:50:57,2
13927,1.99,417,11288,2005-08-20 17:11:58,1
14607,2.99,417,11291,2005-08-21 17:56:50,1
15795,0.99,417,11293,2005-08-23 14:07:56,1
2943,2.99,418,11296,2005-06-20 05:43:05,2
3805,0.99,418,11298,2005-07-06 15:08:42,1
8546,5.99,418,11304,2005-07-29 11:08:48,2
10709,0.99,418,11309,2005-08-01 18:43:57,1
11322,3.99,418,11312,2005-08-02 16:23:17,2
11409,1.99,418,11313,2005-08-02 19:26:51,2
14860,2.99,418,11322,2005-08-22 02:47:07,2
15466,4.99,418,11323,2005-08-23 01:16:55,1
3694,4.99,419,11328,2005-07-06 10:01:23,1
5933,0.99,419,11333,2005-07-10 22:06:48,2
6587,3.99,419,11335,2005-07-12 06:56:26,2
7619,2.99,419,11337,2005-07-28 00:25:41,1
5911,0.99,420,11357,2005-07-10 20:51:42,2
8485,0.99,420,11363,2005-07-29 08:53:09,2
14525,0.99,420,11369,2005-08-21 15:06:49,2
507,0.99,421,11371,2005-05-28 02:31:19,1
1693,4.99,421,11373,2005-06-16 12:39:51,1
3988,8.99,421,11378,2005-07-06 23:30:42,1
8025,2.99,421,11383,2005-07-28 16:03:27,2
10200,4.99,421,11388,2005-08-01 00:39:05,1
11089,2.99,421,11389,2005-08-02 07:52:20,2
14887,3.99,421,11396,2005-08-22 04:04:31,1
15710,0.99,421,11397,2006-02-14 15:16:03,2
398,0.99,422,11398,2005-05-27 12:44:03,1
4463,2.99,422,11404,2005-07-08 00:04:59,2
7827,0.99,422,11407,2005-07-28 08:37:22,2
8206,4.99,422,11408,2005-07-28 23:20:31,2
11658,2.99,422,11412,2005-08-17 05:19:17,1
13625,1.99,422,11416,2005-08-20 06:52:03,2
14861,4.99,422,11419,2005-08-22 02:48:05,1
7016,5.99,423,11433,2005-07-27 02:15:16,1
7539,9.99,423,11437,2005-07-27 21:39:42,2
8595,9.99,423,11440,2005-07-29 12:47:43,2
11091,2.99,423,11443,2005-08-02 07:56:41,1
15380,0.99,423,11448,2005-08-22 22:28:15,1
3404,0.99,424,11453,2005-06-21 15:57:52,2
4512,0.99,424,11455,2005-07-08 02:38:56,2
4696,5.99,424,11457,2005-07-08 11:12:27,2
8918,4.99,424,11463,2005-07-30 01:56:22,1
8999,2.99,424,11465,2005-07-30 04:55:46,2
9516,8.99,424,11467,2005-07-31 00:40:58,1
9878,4.99,424,11468,2005-07-31 13:42:02,2
11833,2.99,424,11474,2005-08-17 13:00:33,2
12729,0.99,424,11475,2005-08-18 21:52:59,2
13793,3.99,424,11476,2005-08-20 12:22:04,2
4361,2.99,425,11483,2005-07-07 19:33:23,2
4939,7.99,425,11488,2005-07-08 22:35:30,1
5363,2.99,425,11489,2005-07-09 18:18:49,2
6318,2.99,425,11491,2005-07-11 18:48:22,2
6603,2.99,425,11492,2005-07-12 07:52:55,1
7249,4.99,425,11493,2005-07-27 10:39:53,1
9682,2.99,425,11496,2005-07-31 06:47:10,2
13040,0.99,425,11500,2005-08-19 09:04:24,2
16036,2.99,425,11505,2005-08-23 22:12:44,2
604,0.99,426,11506,2005-05-28 14:37:07,2
1709,6.99,426,11507,2005-06-16 14:10:15,1
4900,4.99,426,11514,2005-07-08 20:38:06,1
7495,4.99,426,11516,2005-07-27 20:01:20,1
7711,4.99,426,11518,2005-07-28 04:26:42,1
9247,4.99,426,11521,2005-07-30 14:13:56,2
10505,1.99,426,11523,2005-08-01 11:13:59,1
12707,4.99,426,11528,2005-08-18 20:52:02,2
12822,4.99,426,11529,2005-08-19 01:15:24,1
14151,6.99,426,11531,2005-08-21 02:23:25,2
1342,5.99,427,11534,2005-06-15 12:26:21,1
5476,2.99,427,11540,2005-07-09 23:37:09,2
6423,6.99,427,11542,2005-07-11 23:47:31,1
6509,2.99,427,11543,2005-07-12 03:35:01,1
8182,3.99,427,11545,2005-07-28 22:19:12,2
8658,5.99,427,11547,2005-07-29 15:16:37,2
10417,4.99,427,11549,2005-08-01 08:10:36,1
13720,1.99,427,11553,2005-08-20 10:01:39,1
14201,6.99,427,11554,2005-08-21 03:51:34,2
634,4.99,428,11557,2005-05-28 17:40:35,2
8155,2.99,428,11569,2005-07-28 20:57:06,1
10888,2.99,428,11575,2005-08-02 00:52:45,2
11536,0.99,428,11576,2005-08-17 00:40:03,2
799,4.99,429,11580,2005-05-29 17:24:48,2
844,4.99,429,11581,2005-05-30 00:58:20,2
1781,5.99,429,11582,2005-06-16 19:20:24,2
1916,7.99,429,11584,2005-06-17 05:29:59,2
3409,2.99,429,11585,2005-06-21 16:17:38,1
5868,4.99,429,11586,2005-07-10 18:39:16,2
6886,6.99,429,11588,2005-07-12 20:58:04,2
8143,2.99,429,11592,2005-07-28 20:23:11,2
8175,7.99,429,11593,2005-07-28 21:38:16,2
9849,0.99,429,11594,2005-07-31 12:44:34,1
12259,2.99,429,11595,2005-08-18 04:14:35,1
12953,4.99,429,11596,2005-08-19 06:04:07,1
364,4.99,430,11599,2005-05-27 07:20:12,1
5958,6.99,430,11609,2005-07-10 23:31:51,1
12723,0.99,430,11613,2005-08-18 21:34:16,1
12965,4.99,430,11614,2005-08-19 06:33:00,1
13452,0.99,430,11616,2005-08-20 00:20:07,2
13454,2.99,430,11617,2005-08-20 00:30:52,2
14058,5.99,430,11618,2005-08-20 22:24:35,1
15031,4.99,430,11619,2005-08-22 09:11:48,1
1561,2.99,431,11621,2005-06-16 02:41:30,2
4144,3.99,431,11628,2005-07-07 08:25:44,1
4801,2.99,431,11629,2005-07-08 16:51:36,1
8810,4.99,431,11632,2005-07-29 21:45:19,2
15960,2.99,431,11641,2005-08-23 19:35:42,1
897,8.99,432,11645,2005-05-30 09:10:01,1
1597,2.99,432,11647,2005-06-16 05:47:03,2
7681,0.99,432,11656,2005-07-28 03:07:09,2
8094,6.99,432,11658,2005-07-28 18:30:28,2
146,8.99,433,11666,2005-05-26 00:07:11,2
8713,2.99,433,11679,2005-07-29 17:31:19,1
13273,4.99,433,11685,2005-08-19 17:49:13,2
14523,4.99,433,11687,2005-08-21 15:03:45,2
3014,2.99,434,11697,2005-06-20 10:45:20,1
4414,2.99,434,11699,2005-07-07 22:00:21,1
11867,2.99,434,11709,2005-08-17 14:04:28,1
13359,9.99,434,11713,2005-08-19 21:04:49,2
2984,0.99,435,11721,2005-06-20 08:43:44,1
3918,8.99,435,11723,2005-07-06 20:26:15,1
8891,4.99,435,11728,2005-07-30 00:46:55,2
9829,4.99,435,11731,2005-07-31 11:58:38,2
12741,4.99,435,11737,2005-08-18 22:17:05,1
14765,1.99,435,11740,2005-08-21 23:40:28,1
848,5.99,436,11745,2005-05-30 01:19:53,1
3851,1.99,436,11747,2005-07-06 16:54:12,2
3944,2.99,436,11748,2005-07-06 21:34:11,2
4643,0.99,436,11749,2005-07-08 09:13:56,2
4751,2.99,436,11750,2005-07-08 14:07:52,2
4782,4.99,436,11751,2005-07-08 16:08:51,1
5959,0.99,436,11752,2005-07-10 23:35:36,1
9345,9.99,436,11756,2005-07-30 18:13:51,1
12297,0.99,436,11764,2005-08-18 05:19:57,2
13826,2.99,436,11771,2005-08-20 13:46:38,2
666,5.99,437,11775,2005-05-28 21:48:51,1
2239,5.99,437,11776,2005-06-18 04:23:54,2
4765,4.99,437,11780,2005-07-08 15:08:45,2
5085,4.99,437,11781,2005-07-09 05:36:49,2
5167,1.99,437,11782,2005-07-09 09:18:43,1
5864,6.99,437,11784,2005-07-10 18:29:57,2
9172,2.99,437,11786,2005-07-30 11:36:38,2
11417,3.99,437,11790,2005-08-02 19:44:46,2
13905,1.99,437,11794,2005-08-20 16:12:48,1
1138,6.99,438,11798,2005-05-31 19:30:27,1
3315,4.99,438,11803,2005-06-21 08:17:04,1
3368,0.99,438,11804,2005-06-21 13:18:38,2
4355,4.99,438,11805,2005-07-07 19:21:19,1
4446,2.99,438,11806,2005-07-07 23:12:16,2
7374,8.99,438,11814,2005-07-27 15:20:57,2
10512,6.99,438,11819,2005-08-01 11:36:19,1
13319,7.99,438,11824,2005-08-19 19:35:13,2
13414,4.99,438,11825,2005-08-19 22:47:34,1
12524,0.99,438,11828,2006-02-14 15:16:03,2
786,9.99,439,11831,2005-05-29 15:17:28,1
2621,2.99,439,11835,2005-06-19 08:07:31,1
5801,5.99,439,11841,2005-07-10 14:59:05,2
8624,2.99,439,11846,2005-07-29 13:55:36,1
10744,1.99,439,11850,2005-08-01 19:56:49,2
11042,6.99,439,11852,2005-08-02 06:04:33,2
11544,5.99,439,11853,2005-08-17 00:55:07,2
12621,2.99,439,11855,2005-08-18 17:31:36,1
12755,5.99,439,11856,2005-08-18 22:38:47,2
13358,4.99,439,11858,2005-08-19 21:04:20,2
14730,5.99,439,11859,2005-08-21 22:21:11,2
15044,9.99,439,11860,2005-08-22 09:51:54,2
15162,4.99,439,11861,2005-08-22 14:41:05,2
16018,0.99,439,11864,2005-08-23 21:27:35,1
5594,0.99,440,11869,2005-07-10 04:33:36,2
3629,0.99,441,11890,2005-07-06 06:23:22,2
5129,2.99,441,11894,2005-07-09 07:28:33,2
6941,5.99,441,11898,2005-07-26 23:18:49,1
8427,4.99,441,11901,2005-07-29 07:08:36,1
10846,1.99,441,11907,2005-08-01 23:47:54,1
14878,4.99,441,11914,2006-02-14 15:16:03,1
1774,2.99,442,11921,2005-06-16 18:27:52,1
3661,2.99,442,11923,2005-07-06 08:10:02,1
4052,5.99,442,11924,2005-07-07 03:38:22,1
4365,2.99,442,11926,2005-07-07 19:47:46,2
7460,0.99,442,11931,2005-07-27 18:41:35,1
7671,2.99,442,11932,2005-07-28 02:48:31,1
8758,4.99,442,11934,2005-07-29 19:20:49,1
12948,0.99,442,11940,2005-08-19 05:55:14,1
13004,0.99,442,11941,2005-08-19 07:40:08,2
14199,0.99,442,11943,2005-08-21 03:48:43,2
9740,1.99,443,11956,2005-07-31 09:08:03,2
557,0.99,444,11970,2005-05-28 08:36:22,1
1239,0.99,444,11971,2005-06-15 04:53:01,1
1397,3.99,444,11972,2005-06-15 16:25:26,2
3498,4.99,444,11977,2005-07-06 00:02:08,2
3539,0.99,444,11978,2005-07-06 01:39:08,1
4648,6.99,444,11979,2005-07-08 09:31:27,2
5753,2.99,444,11980,2005-07-10 12:29:43,1
6285,2.99,444,11982,2005-07-11 16:52:07,2
7679,3.99,444,11983,2005-07-28 02:58:39,2
9634,1.99,444,11984,2005-07-31 05:06:02,2
10693,4.99,444,11986,2005-08-01 18:14:14,1
12946,2.99,444,11992,2005-08-19 05:53:34,2
15249,4.99,444,11996,2005-08-22 17:58:27,1
481,2.99,445,11999,2005-05-27 22:49:27,1
960,2.99,445,12000,2005-05-30 18:13:23,1
4041,0.99,445,12001,2005-07-07 03:03:33,1
6346,0.99,445,12004,2005-07-11 20:08:34,1
10341,0.99,445,12012,2005-08-01 05:10:02,2
11877,3.99,445,12016,2005-08-17 14:21:11,1
2248,4.99,446,12028,2005-06-18 04:59:48,1
2710,0.99,446,12031,2005-06-19 14:03:56,2
5409,2.99,446,12036,2005-07-09 20:17:19,2
8670,4.99,446,12046,2005-07-29 15:49:03,2
8922,9.99,446,12048,2005-07-30 02:08:25,2
8923,3.99,446,12049,2005-07-30 02:08:49,1
9116,0.99,446,12050,2005-07-30 09:19:41,1
12480,8.99,446,12053,2005-08-18 12:26:43,2
461,2.99,447,12056,2005-05-27 20:08:55,1
732,0.99,447,12057,2005-05-29 07:32:51,2
4403,4.99,447,12062,2005-07-07 21:29:40,2
9076,5.99,447,12071,2005-07-30 07:58:12,2
9288,6.99,447,12072,2005-07-30 15:56:39,1
10957,5.99,447,12074,2005-08-02 03:33:30,2
11465,5.99,447,12076,2005-08-02 21:43:52,1
13072,2.99,447,12078,2005-08-19 10:03:30,1
13110,0.99,447,12079,2005-08-19 11:24:37,2
15108,2.99,447,12082,2005-08-22 12:10:07,1
16032,4.99,447,12084,2005-08-23 21:59:57,2
299,4.99,448,12085,2005-05-26 20:55:36,1
1823,7.99,448,12088,2005-06-16 21:48:16,2
4024,0.99,448,12094,2005-07-07 02:11:23,2
11798,9.99,448,12103,2005-08-17 11:21:43,1
13982,3.99,448,12107,2005-08-20 19:08:25,1
3503,0.99,449,12120,2005-07-06 00:17:24,1
4433,3.99,449,12122,2005-07-07 22:45:41,2
5824,2.99,449,12123,2005-07-10 16:19:53,1
10409,2.99,449,12128,2005-08-01 07:49:15,2
10688,6.99,449,12131,2005-08-01 17:53:43,2
2278,0.99,450,12138,2005-06-18 06:37:57,2
2501,4.99,450,12139,2005-06-18 23:10:11,1
5999,7.99,450,12143,2005-07-11 01:21:22,1
7365,2.99,450,12145,2005-07-27 15:00:20,2
10984,3.99,450,12150,2005-08-02 04:30:02,1
14282,4.99,450,12155,2005-08-21 06:41:29,1
1113,2.99,451,12162,2005-05-31 15:58:44,2
1851,0.99,451,12164,2005-06-17 00:32:26,1
4538,2.99,451,12171,2005-07-08 03:56:29,1
4794,8.99,451,12172,2005-07-08 16:30:11,1
5518,8.99,451,12175,2005-07-10 01:15:11,2
7018,2.99,451,12176,2005-07-27 02:20:22,1
10337,8.99,451,12177,2005-08-01 05:01:46,2
10856,2.99,451,12178,2005-08-02 00:07:14,1
11167,6.99,451,12180,2005-08-02 10:15:51,2
11790,2.99,451,12182,2005-08-17 11:00:08,1
12422,4.99,451,12184,2005-08-18 10:13:12,1
14500,0.99,451,12191,2005-08-21 14:11:30,2
2266,4.99,452,12200,2005-06-18 06:05:02,2
3907,6.99,452,12205,2005-07-06 19:39:14,2
5177,1.99,452,12210,2005-07-09 09:43:21,1
5480,0.99,452,12211,2005-07-09 23:49:07,2
2887,4.99,453,12227,2005-06-20 01:39:43,2
4033,8.99,453,12229,2005-07-07 02:35:46,2
4717,4.99,453,12230,2005-07-08 12:22:43,1
7563,0.99,453,12234,2005-07-27 22:25:36,1
12703,2.99,453,12239,2005-08-18 20:37:13,1
13785,4.99,453,12241,2005-08-20 12:11:46,1
14306,5.99,453,12243,2005-08-21 07:32:35,2
15252,0.99,453,12246,2005-08-22 18:04:22,1
3362,4.99,454,12258,2005-06-21 12:19:54,1
13694,8.99,454,12274,2005-08-20 09:13:23,2
14843,2.99,454,12277,2005-08-22 02:05:25,2
1382,1.99,455,12283,2005-06-15 15:18:08,2
2356,0.99,455,12286,2005-06-18 12:59:23,2
