assays_assay_id,assays_src_id,assays_relationship_type,assays_assay_test_type,assays_assay_tax_id,assays_src_assay_id,assays_curated_by,assays_chembl_id,assays_doc_id,assays_assay_organism,assays_variant_id,assays_assay_subcellular_fraction,assays_tid,assays_confidence_score,assays_cell_id,assays_bao_format,assays_tissue_id
9525,1,N,,10116.0,,Intermediate,CHEMBL622180,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2046.0
9526,1,N,,10116.0,,Intermediate,CHEMBL622181,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9527,1,N,,10116.0,,Intermediate,CHEMBL622182,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9528,1,N,,10116.0,,Intermediate,CHEMBL622183,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9529,1,N,,10116.0,,Intermediate,CHEMBL622184,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9530,1,N,,10116.0,,Intermediate,CHEMBL622185,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9531,1,N,,10116.0,,Intermediate,CHEMBL622186,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9532,1,N,,10116.0,,Intermediate,CHEMBL622187,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
9533,1,N,,10116.0,,Intermediate,CHEMBL625002,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
9534,1,N,,10116.0,,Intermediate,CHEMBL622090,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
9535,1,N,,10116.0,,Intermediate,CHEMBL622091,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9536,1,N,,10116.0,,Intermediate,CHEMBL622092,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9537,1,N,,10116.0,,Intermediate,CHEMBL622093,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9538,1,N,,10116.0,,Intermediate,CHEMBL622094,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9539,1,N,,10116.0,,Intermediate,CHEMBL622095,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9540,1,N,,10116.0,,Intermediate,CHEMBL622264,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9541,1,N,,10116.0,,Intermediate,CHEMBL622265,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9542,1,N,,10116.0,,Intermediate,CHEMBL622266,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9543,1,N,,10116.0,,Intermediate,CHEMBL622267,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9544,1,N,,10116.0,,Intermediate,CHEMBL622268,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9545,1,N,,10116.0,,Intermediate,CHEMBL622269,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9546,1,N,,10116.0,,Intermediate,CHEMBL625071,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9547,1,N,,10116.0,,Intermediate,CHEMBL621621,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9548,1,N,,10116.0,,Intermediate,CHEMBL621622,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9549,1,N,,10116.0,,Intermediate,CHEMBL621623,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9550,1,N,,10116.0,,Intermediate,CHEMBL621624,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9551,1,N,,10116.0,,Intermediate,CHEMBL621625,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9552,1,N,,10116.0,,Intermediate,CHEMBL621626,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9553,1,N,,10116.0,,Intermediate,CHEMBL621627,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9554,1,N,,10116.0,,Intermediate,CHEMBL621628,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9555,1,N,,10116.0,,Intermediate,CHEMBL875328,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9556,1,N,,10116.0,,Intermediate,CHEMBL621629,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9557,1,N,,10116.0,,Intermediate,CHEMBL621630,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9558,1,N,,10116.0,,Intermediate,CHEMBL621631,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9559,1,N,,10116.0,,Intermediate,CHEMBL621632,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9560,1,N,,10116.0,,Intermediate,CHEMBL621633,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9561,1,N,,10116.0,,Intermediate,CHEMBL621634,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9562,1,N,,10116.0,,Intermediate,CHEMBL621635,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9563,1,N,,10116.0,,Intermediate,CHEMBL621636,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9564,1,N,,10116.0,,Intermediate,CHEMBL621637,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9565,1,N,,10116.0,,Intermediate,CHEMBL621638,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9566,1,N,,10116.0,,Intermediate,CHEMBL618883,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
9567,1,N,,10116.0,,Intermediate,CHEMBL618884,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
9568,1,N,,10116.0,,Intermediate,CHEMBL628627,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
9569,1,N,,10116.0,,Intermediate,CHEMBL628628,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
9570,1,N,,10116.0,,Intermediate,CHEMBL628629,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
9571,1,N,In vivo,10116.0,,Intermediate,CHEMBL628630,16365,Rattus norvegicus,,,50597,1,,BAO_0000218,
9572,1,N,In vivo,10116.0,,Intermediate,CHEMBL628631,16365,Rattus norvegicus,,,50597,1,,BAO_0000218,
9573,1,N,In vivo,10116.0,,Intermediate,CHEMBL628632,16365,Rattus norvegicus,,,50597,1,,BAO_0000218,
9574,1,N,In vivo,10116.0,,Intermediate,CHEMBL628633,526,Rattus norvegicus,,,50597,1,,BAO_0000218,
9575,1,N,In vivo,10116.0,,Intermediate,CHEMBL628634,16365,Rattus norvegicus,,,50597,1,,BAO_0000218,
9576,1,N,In vivo,10116.0,,Intermediate,CHEMBL627789,4368,Rattus norvegicus,,,50597,1,,BAO_0000218,
9577,1,N,,10116.0,,Intermediate,CHEMBL627790,3371,Rattus norvegicus,,,50597,1,,BAO_0000218,
9578,1,N,,10116.0,,Intermediate,CHEMBL627791,6448,Rattus norvegicus,,,50597,1,,BAO_0000218,
9579,1,N,,10116.0,,Intermediate,CHEMBL627792,6453,Rattus norvegicus,,,50597,1,,BAO_0000218,
9580,1,N,In vivo,10116.0,,Intermediate,CHEMBL627793,4353,Rattus norvegicus,,,50597,1,,BAO_0000218,
9581,1,N,In vivo,10116.0,,Intermediate,CHEMBL627794,4353,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9582,1,N,In vivo,10116.0,,Intermediate,CHEMBL627795,4353,Rattus norvegicus,,,50597,1,,BAO_0000218,
9583,1,N,In vivo,10116.0,,Intermediate,CHEMBL627796,4353,Rattus norvegicus,,,50597,1,,BAO_0000218,
9584,1,N,In vivo,10116.0,,Intermediate,CHEMBL875335,4353,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9585,1,N,In vivo,10116.0,,Intermediate,CHEMBL627797,4353,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9586,1,N,In vivo,10116.0,,Intermediate,CHEMBL627798,5789,Rattus norvegicus,,,50597,1,,BAO_0000218,
9587,1,N,In vivo,10116.0,,Intermediate,CHEMBL627799,17686,Rattus norvegicus,,,50597,1,,BAO_0000218,
9588,1,N,,10116.0,,Intermediate,CHEMBL627800,6495,Rattus norvegicus,,,50597,1,,BAO_0000218,
9589,1,N,In vivo,10116.0,,Intermediate,CHEMBL627801,484,Rattus norvegicus,,,50597,1,,BAO_0000218,
9590,1,N,In vivo,10116.0,,Intermediate,CHEMBL627802,6467,Rattus norvegicus,,,50597,1,,BAO_0000218,
9591,1,N,,10116.0,,Expert,CHEMBL627803,6642,Rattus norvegicus,,,50597,1,,BAO_0000218,
9592,1,N,In vivo,10116.0,,Intermediate,CHEMBL873820,16367,Rattus norvegicus,,,50597,1,,BAO_0000218,
9593,1,N,,10116.0,,Intermediate,CHEMBL627804,1369,Rattus norvegicus,,,50597,1,,BAO_0000218,
9594,1,N,,10116.0,,Intermediate,CHEMBL627805,5472,Rattus norvegicus,,,50597,1,,BAO_0000218,
9595,1,N,,10116.0,,Intermediate,CHEMBL627806,6049,Rattus norvegicus,,,50597,1,,BAO_0000218,
9596,1,N,,10116.0,,Intermediate,CHEMBL627107,5472,Rattus norvegicus,,,50597,1,,BAO_0000218,
9597,1,N,In vivo,10116.0,,Intermediate,CHEMBL627108,16366,Rattus norvegicus,,,50597,1,,BAO_0000218,
9598,1,N,In vivo,10116.0,,Intermediate,CHEMBL627109,11149,Rattus norvegicus,,,50597,1,,BAO_0000218,
9599,1,N,In vivo,10116.0,,Intermediate,CHEMBL627110,11149,Rattus norvegicus,,,50597,1,,BAO_0000218,178.0
9600,1,U,In vivo,9443.0,,Intermediate,CHEMBL627111,2891,Primates,,,22224,0,,BAO_0000218,
9601,1,U,In vivo,9443.0,,Intermediate,CHEMBL627112,2891,Primates,,,22224,0,,BAO_0000218,
9602,1,U,In vivo,10116.0,,Intermediate,CHEMBL627113,2891,Rattus norvegicus,,,22224,0,,BAO_0000218,
9603,1,U,In vivo,10116.0,,Intermediate,CHEMBL627114,2891,Rattus norvegicus,,,22224,0,,BAO_0000218,
9604,1,N,,10116.0,,Intermediate,CHEMBL627115,4026,Rattus norvegicus,,,50597,1,,BAO_0000218,
9605,1,N,,10116.0,,Intermediate,CHEMBL627116,4527,Rattus norvegicus,,,50597,1,,BAO_0000218,
9606,1,N,In vivo,10116.0,,Intermediate,CHEMBL627117,4527,Rattus norvegicus,,,50597,1,,BAO_0000218,
9607,1,N,,10116.0,,Intermediate,CHEMBL627118,5503,Rattus norvegicus,,,50597,1,,BAO_0000218,
9608,1,N,In vivo,10116.0,,Intermediate,CHEMBL627119,4426,Rattus norvegicus,,,50597,1,,BAO_0000218,
9609,1,N,In vivo,10116.0,,Intermediate,CHEMBL627120,4426,Rattus norvegicus,,,50597,1,,BAO_0000218,
9610,1,N,In vivo,10116.0,,Intermediate,CHEMBL626922,6109,Rattus norvegicus,,,50597,1,,BAO_0000218,
9611,1,N,In vivo,10116.0,,Intermediate,CHEMBL626923,5654,Rattus norvegicus,,,50597,1,,BAO_0000218,
9612,1,N,In vivo,10116.0,,Intermediate,CHEMBL626924,5654,Rattus norvegicus,,,50597,1,,BAO_0000218,
9613,1,N,,10116.0,,Intermediate,CHEMBL626925,4755,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9614,1,N,,10116.0,,Intermediate,CHEMBL626926,5862,Rattus norvegicus,,,50597,1,,BAO_0000218,
9615,1,N,,10116.0,,Intermediate,CHEMBL626927,1515,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9616,1,N,,10116.0,,Intermediate,CHEMBL626928,1515,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9617,1,N,,10116.0,,Intermediate,CHEMBL626929,1515,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9618,1,N,,10116.0,,Intermediate,CHEMBL626930,1515,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9619,1,N,,10116.0,,Intermediate,CHEMBL626931,5960,Rattus norvegicus,,,50597,1,,BAO_0000218,
9620,1,N,,10116.0,,Intermediate,CHEMBL626932,6103,Rattus norvegicus,,,50597,1,,BAO_0000218,
9621,1,N,,10116.0,,Intermediate,CHEMBL626933,6317,Rattus norvegicus,,,50597,1,,BAO_0000218,
9622,1,N,In vivo,10116.0,,Intermediate,CHEMBL873826,6644,Rattus norvegicus,,,50597,1,,BAO_0000218,
9623,1,N,In vivo,10116.0,,Intermediate,CHEMBL626934,6644,Rattus norvegicus,,,50597,1,,BAO_0000218,
9624,1,N,In vivo,10116.0,,Intermediate,CHEMBL626935,6644,Rattus norvegicus,,,50597,1,,BAO_0000218,
9625,1,N,In vivo,10116.0,,Intermediate,CHEMBL626936,6644,Rattus norvegicus,,,50597,1,,BAO_0000218,
9626,1,N,,10116.0,,Intermediate,CHEMBL626937,5974,Rattus norvegicus,,,50597,1,,BAO_0000218,
9627,1,N,,10116.0,,Intermediate,CHEMBL625906,6295,Rattus norvegicus,,,50597,1,,BAO_0000218,
9628,1,N,,10116.0,,Intermediate,CHEMBL625907,6296,Rattus norvegicus,,,50597,1,,BAO_0000218,
9629,1,N,,10116.0,,Intermediate,CHEMBL625908,16427,Rattus norvegicus,,,50597,1,,BAO_0000218,
9630,1,N,,10116.0,,Intermediate,CHEMBL625909,16367,Rattus norvegicus,,,50597,1,,BAO_0000218,
9631,1,N,,10116.0,,Intermediate,CHEMBL625910,16367,Rattus norvegicus,,,50597,1,,BAO_0000218,
9632,1,N,,10116.0,,Intermediate,CHEMBL625911,16365,Rattus norvegicus,,,50597,1,,BAO_0000218,
9633,1,N,,10116.0,,Intermediate,CHEMBL625912,16365,Rattus norvegicus,,,50597,1,,BAO_0000218,
9634,1,N,,10116.0,,Intermediate,CHEMBL626538,16365,Rattus norvegicus,,,50597,1,,BAO_0000218,
9635,1,N,,10116.0,,Intermediate,CHEMBL876794,16365,Rattus norvegicus,,,50597,1,,BAO_0000218,
9636,1,N,,10116.0,,Intermediate,CHEMBL626539,16365,Rattus norvegicus,,,50597,1,,BAO_0000218,
9637,1,N,,10116.0,,Intermediate,CHEMBL626540,16365,Rattus norvegicus,,,50597,1,,BAO_0000218,
9638,1,N,,10116.0,,Intermediate,CHEMBL626541,5394,Rattus norvegicus,,,50597,1,,BAO_0000218,
9639,1,N,,10116.0,,Intermediate,CHEMBL626542,5394,Rattus norvegicus,,,50597,1,,BAO_0000218,
9640,1,N,,10116.0,,Intermediate,CHEMBL626543,2792,Rattus norvegicus,,,50597,1,,BAO_0000218,
9641,1,N,,10116.0,,Intermediate,CHEMBL626544,2792,Rattus norvegicus,,,50597,1,,BAO_0000218,
9642,1,N,,10116.0,,Intermediate,CHEMBL626545,2792,Rattus norvegicus,,,50597,1,,BAO_0000218,
9643,1,N,,10116.0,,Intermediate,CHEMBL626546,2792,Rattus norvegicus,,,50597,1,,BAO_0000218,
9644,1,N,,10116.0,,Intermediate,CHEMBL626547,5334,Rattus norvegicus,,,50597,1,,BAO_0000218,
9645,1,N,,10116.0,,Intermediate,CHEMBL626548,4408,Rattus norvegicus,,,50597,1,,BAO_0000218,
9646,1,N,,10116.0,,Intermediate,CHEMBL626549,5983,Rattus norvegicus,,,50597,1,,BAO_0000218,
9647,1,N,,10116.0,,Intermediate,CHEMBL626550,4397,Rattus norvegicus,,,50597,1,,BAO_0000218,
9648,1,N,,10116.0,,Intermediate,CHEMBL626551,4397,Rattus norvegicus,,,50597,1,,BAO_0000218,
9649,1,N,,10116.0,,Intermediate,CHEMBL623777,5491,Rattus norvegicus,,,50597,1,,BAO_0000218,
9650,1,N,,10116.0,,Intermediate,CHEMBL623778,5491,Rattus norvegicus,,,50597,1,,BAO_0000218,
9651,1,N,,10116.0,,Intermediate,CHEMBL623779,5491,Rattus norvegicus,,,50597,1,,BAO_0000218,
9652,1,N,,10116.0,,Intermediate,CHEMBL623780,4199,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9653,1,N,,10116.0,,Intermediate,CHEMBL622015,4199,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9654,1,N,,10116.0,,Intermediate,CHEMBL622016,4199,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9655,1,N,,10116.0,,Intermediate,CHEMBL622017,5173,Rattus norvegicus,,,50597,1,,BAO_0000218,
9656,1,N,,10116.0,,Intermediate,CHEMBL622018,5173,Rattus norvegicus,,,50597,1,,BAO_0000218,
9657,1,N,,10116.0,,Intermediate,CHEMBL622019,5173,Rattus norvegicus,,,50597,1,,BAO_0000218,
9658,1,N,,10116.0,,Intermediate,CHEMBL622020,5173,Rattus norvegicus,,,50597,1,,BAO_0000218,
9659,1,N,,10116.0,,Intermediate,CHEMBL622021,16366,Rattus norvegicus,,,50597,1,,BAO_0000218,
9660,1,N,,10116.0,,Intermediate,CHEMBL622022,16366,Rattus norvegicus,,,50597,1,,BAO_0000218,
9661,1,N,,10116.0,,Intermediate,CHEMBL622023,5327,Rattus norvegicus,,,50597,1,,BAO_0000218,
9662,1,N,,10116.0,,Intermediate,CHEMBL622024,6681,Rattus norvegicus,,,50597,1,,BAO_0000218,
9663,1,N,,10116.0,,Intermediate,CHEMBL622693,12873,Rattus norvegicus,,,50597,1,,BAO_0000218,
9664,1,N,,10116.0,,Intermediate,CHEMBL622694,12873,Rattus norvegicus,,,50597,1,,BAO_0000218,
9665,1,N,,10116.0,,Intermediate,CHEMBL622695,6685,Rattus norvegicus,,,50597,1,,BAO_0000218,
9666,1,N,,10116.0,,Intermediate,CHEMBL622696,6685,Rattus norvegicus,,,50597,1,,BAO_0000218,
9667,1,N,,10116.0,,Intermediate,CHEMBL622697,6685,Rattus norvegicus,,,50597,1,,BAO_0000218,
9668,1,N,,10116.0,,Intermediate,CHEMBL622874,6619,Rattus norvegicus,,,50597,1,,BAO_0000218,
9669,1,N,,10116.0,,Intermediate,CHEMBL622875,6619,Rattus norvegicus,,,50597,1,,BAO_0000218,
9670,1,N,,10116.0,,Intermediate,CHEMBL622876,10363,Rattus norvegicus,,,50597,1,,BAO_0000218,
9671,1,N,,10116.0,,Intermediate,CHEMBL622877,4796,Rattus norvegicus,,,50597,1,,BAO_0000218,
9672,1,N,,10116.0,,Intermediate,CHEMBL622878,4910,Rattus norvegicus,,,50597,1,,BAO_0000218,
9673,1,N,,10116.0,,Intermediate,CHEMBL622879,4910,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9674,1,N,,10116.0,,Intermediate,CHEMBL877602,4839,Rattus norvegicus,,,50597,1,,BAO_0000218,
9675,1,N,,10116.0,,Intermediate,CHEMBL622880,15078,Rattus norvegicus,,,50597,1,,BAO_0000218,
9676,1,N,,10116.0,,Intermediate,CHEMBL622881,15078,Rattus norvegicus,,,50597,1,,BAO_0000218,
9677,1,N,,10116.0,,Intermediate,CHEMBL622882,15078,Rattus norvegicus,,,50597,1,,BAO_0000218,
9678,1,N,,10116.0,,Intermediate,CHEMBL622883,15078,Rattus norvegicus,,,50597,1,,BAO_0000218,
9679,1,N,,10116.0,,Intermediate,CHEMBL622884,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2046.0
9680,1,N,,10116.0,,Intermediate,CHEMBL622885,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2046.0
9681,1,N,,10116.0,,Intermediate,CHEMBL622886,8151,Rattus norvegicus,,,50597,1,,BAO_0000218,
9682,1,N,,10116.0,,Intermediate,CHEMBL622887,8151,Rattus norvegicus,,,50597,1,,BAO_0000218,
9683,1,N,,10116.0,,Intermediate,CHEMBL622888,8151,Rattus norvegicus,,,50597,1,,BAO_0000218,1088.0
9684,1,N,In vivo,10116.0,,Intermediate,CHEMBL622889,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,178.0
9685,1,N,In vivo,10116.0,,Intermediate,CHEMBL622890,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,178.0
9686,1,N,In vivo,10116.0,,Intermediate,CHEMBL622891,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,178.0
9687,1,N,In vivo,10116.0,,Intermediate,CHEMBL877603,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,178.0
9688,1,N,In vivo,10116.0,,Intermediate,CHEMBL622892,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,955.0
9689,1,N,In vivo,10116.0,,Intermediate,CHEMBL622893,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,955.0
9690,1,N,In vivo,10116.0,,Intermediate,CHEMBL622894,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,955.0
9691,1,N,In vivo,10116.0,,Intermediate,CHEMBL622895,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,955.0
9692,1,N,In vivo,10116.0,,Intermediate,CHEMBL622896,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,955.0
9693,1,N,In vivo,10116.0,,Intermediate,CHEMBL622897,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
9694,1,N,In vivo,10116.0,,Intermediate,CHEMBL622898,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
9695,1,N,In vivo,10116.0,,Intermediate,CHEMBL622899,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
9696,1,N,In vivo,10116.0,,Intermediate,CHEMBL622900,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,2113.0
9697,1,N,In vivo,10116.0,,Intermediate,CHEMBL624114,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,2113.0
9698,1,N,In vivo,10116.0,,Intermediate,CHEMBL624115,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,2113.0
9699,1,N,In vivo,10116.0,,Intermediate,CHEMBL624116,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,2113.0
9700,1,N,In vivo,10116.0,,Intermediate,CHEMBL624117,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
9701,1,N,In vivo,10116.0,,Intermediate,CHEMBL624118,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
9702,1,N,In vivo,10116.0,,Intermediate,CHEMBL624119,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
9703,1,N,In vivo,10116.0,,Intermediate,CHEMBL624120,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
9704,1,N,In vivo,10116.0,,Intermediate,CHEMBL624121,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
9705,1,N,In vivo,10116.0,,Intermediate,CHEMBL624122,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
9706,1,N,In vivo,10116.0,,Intermediate,CHEMBL624123,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
9707,1,N,In vivo,10116.0,,Intermediate,CHEMBL624124,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
9708,1,N,In vivo,10116.0,,Intermediate,CHEMBL624125,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9709,1,N,In vivo,10116.0,,Intermediate,CHEMBL624126,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9710,1,N,In vivo,10116.0,,Intermediate,CHEMBL624127,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9711,1,N,In vivo,10116.0,,Intermediate,CHEMBL624128,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9712,1,N,In vivo,10116.0,,Intermediate,CHEMBL624129,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,14.0
9713,1,N,In vivo,10116.0,,Intermediate,CHEMBL624130,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,14.0
9714,1,N,In vivo,10116.0,,Intermediate,CHEMBL622340,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,14.0
9715,1,N,In vivo,10116.0,,Intermediate,CHEMBL622341,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,14.0
9716,1,N,In vivo,10116.0,,Intermediate,CHEMBL622342,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,160.0
9717,1,N,In vivo,10116.0,,Intermediate,CHEMBL622343,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,160.0
9718,1,N,In vivo,10116.0,,Intermediate,CHEMBL622344,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,160.0
9719,1,N,In vivo,10116.0,,Intermediate,CHEMBL622345,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,160.0
9720,1,N,In vivo,10116.0,,Intermediate,CHEMBL622346,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9721,1,N,In vivo,10116.0,,Intermediate,CHEMBL622347,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9722,1,N,In vivo,10116.0,,Intermediate,CHEMBL622348,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9723,1,N,In vivo,10116.0,,Intermediate,CHEMBL622349,8677,Rattus norvegicus,,,50597,1,,BAO_0000218,2106.0
9724,1,N,,10116.0,,Intermediate,CHEMBL622350,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
9725,1,N,,10116.0,,Intermediate,CHEMBL622351,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
9726,1,N,,10116.0,,Intermediate,CHEMBL622352,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
9727,1,N,,10116.0,,Intermediate,CHEMBL622353,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9728,1,N,,10116.0,,Intermediate,CHEMBL622354,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9729,1,N,,10116.0,,Intermediate,CHEMBL622355,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9730,1,N,,10116.0,,Intermediate,CHEMBL622356,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9731,1,N,,10116.0,,Intermediate,CHEMBL622357,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9732,1,N,,10116.0,,Intermediate,CHEMBL622358,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9733,1,N,,10116.0,,Intermediate,CHEMBL622359,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9734,1,N,,10116.0,,Intermediate,CHEMBL874393,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9735,1,N,,10116.0,,Intermediate,CHEMBL622872,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
9736,1,N,,10116.0,,Intermediate,CHEMBL622873,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
9737,1,N,,10116.0,,Intermediate,CHEMBL623047,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
9738,1,N,,10116.0,,Intermediate,CHEMBL623048,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9739,1,N,,10116.0,,Intermediate,CHEMBL623049,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9740,1,N,,10116.0,,Intermediate,CHEMBL623050,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9741,1,N,,10116.0,,Intermediate,CHEMBL623051,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9742,1,N,,10116.0,,Intermediate,CHEMBL623052,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9743,1,N,,10116.0,,Intermediate,CHEMBL626343,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9744,1,N,,10116.0,,Intermediate,CHEMBL626344,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
9745,1,N,,10116.0,,Intermediate,CHEMBL626345,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
9746,1,N,,10116.0,,Intermediate,CHEMBL626346,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
9747,1,N,,10116.0,,Intermediate,CHEMBL626347,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
9748,1,N,,10116.0,,Intermediate,CHEMBL626348,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
