Fiscal year,Climate change mitigation (marker),Disability issues (marker),Division name,Status,Biodiversity (marker),Programming process (new),FSTC percent,CountryRegion ID,Participatory development and good governance,IRTC percent,Section name,Division ID,Project Browser country ID,Organisation name,Project number,Maximum CIDA contribution (project-level),Branch ID,Branch name,Section ID,Regional program (marker),Fund centre ID,Fund centre name,Untied amount(Project-level budget),CFLI (marker),CIDA business delivery model (old),Bilateral aid (international marker),PBA type,Enviromental sustainability (marker),Climate change adaptation (marker),Desertification (marker),Trade development (marker),Urban issues (marker)
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,1.0,VN,0,0.0,OAV Vietnam,D4100,VN,PPC of Tra Vinh Provincial People's Committee of,A032239002,9274707.55,B4100,OGM Asia Pacific,S4107,0,4112,Vietnam,9274707.55,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,1.0,VN,0,0.0,OAV Vietnam,D4100,VN,PriceWaterhouseCoopers (Vietnam) Limited,A032239002,9274707.55,B4100,OGM Asia Pacific,S4107,0,4112,Vietnam,9274707.55,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Operational,0,Uncoded: Pre-APP,1.0,ML,0,0.0,Mali Program Section,D4207,ML,Department of Foreign Affairs and International Trade,A032242001,14050000.0,B4200,WGM Sub-Saharan Africa,S4215,0,4216,Mali,14050000.0,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Operational,0,Uncoded: Pre-APP,1.0,ML,0,0.0,Mali Program Section,D4207,ML,Agriteam Canada,A032242001,14050000.0,B4200,WGM Sub-Saharan Africa,S4215,0,4216,Mali,14050000.0,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Operational,0,Uncoded: Pre-APP,1.0,ML,0,0.0,Mali Program Section,D4207,ML,Groupement SNC Lavalin Geomar / FAAFNB - F�d�ration,A032242001,14050000.0,B4200,WGM Sub-Saharan Africa,S4215,0,4216,Mali,14050000.0,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Operational,0,Uncoded: Pre-APP,1.0,ML,0,0.0,Mali Program Section,D4207,ML,Department of Foreign Affairs and International Trade,A032242001,14050000.0,B4200,WGM Sub-Saharan Africa,S4215,0,4216,Mali,14050000.0,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Operational,0,Uncoded: Pre-APP,1.0,ML,0,0.0,Mali Program Section,D4207,ML,Agriteam Canada,A032242001,14050000.0,B4200,WGM Sub-Saharan Africa,S4215,0,4216,Mali,14050000.0,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Operational,0,Uncoded: Pre-APP,1.0,ML,0,0.0,Mali Program Section,D4207,ML,Groupement SNC Lavalin Geomar / FAAFNB - F�d�ration,A032242001,14050000.0,B4200,WGM Sub-Saharan Africa,S4215,0,4216,Mali,14050000.0,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Operational,0,Uncoded: Pre-APP,1.0,ML,0,0.0,Mali Program Section,D4207,ML,Department of Foreign Affairs and International Trade,A032242001,14050000.0,B4200,WGM Sub-Saharan Africa,S4215,0,4216,Mali,14050000.0,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Operational,0,Uncoded: Pre-APP,1.0,ML,0,0.0,Mali Program Section,D4207,ML,Agriteam Canada,A032242001,14050000.0,B4200,WGM Sub-Saharan Africa,S4215,0,4216,Mali,14050000.0,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Operational,0,Uncoded: Pre-APP,1.0,ML,0,0.0,Mali Program Section,D4207,ML,Groupement SNC Lavalin Geomar / FAAFNB - F�d�ration,A032242001,14050000.0,B4200,WGM Sub-Saharan Africa,S4215,0,4216,Mali,14050000.0,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,1.0,MZ,0,0.0,Mozambique Program,D4270,MZ,Aga Khan Foundation Canada,A032243001,9069614.38,B4200,WGM Sub-Saharan Africa,S4271,0,4274,Mozambique,9069614.38,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,1.0,MZ,0,0.0,Mozambique Program,D4270,MZ,Information not available,A032243001,9069614.38,B4200,WGM Sub-Saharan Africa,S4271,0,4274,Mozambique,9069614.38,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,1.0,MZ,0,0.0,Mozambique Program,D4270,MZ,Aga Khan Foundation Canada,A032243001,9069614.38,B4200,WGM Sub-Saharan Africa,S4271,0,4274,Mozambique,9069614.38,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,1.0,MZ,0,0.0,Mozambique Program,D4270,MZ,Information not available,A032243001,9069614.38,B4200,WGM Sub-Saharan Africa,S4271,0,4274,Mozambique,9069614.38,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,1.0,MZ,0,0.0,Mozambique Program,D4270,MZ,Aga Khan Foundation Canada,A032243001,9069614.38,B4200,WGM Sub-Saharan Africa,S4271,0,4274,Mozambique,9069614.38,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,1.0,MZ,0,0.0,Mozambique Program,D4270,MZ,Information not available,A032243001,9069614.38,B4200,WGM Sub-Saharan Africa,S4271,0,4274,Mozambique,9069614.38,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,1.0,MZ,0,0.0,Mozambique Program,D4270,MZ,Aga Khan Foundation Canada,A032243001,9069614.38,B4200,WGM Sub-Saharan Africa,S4271,0,4274,Mozambique,9069614.38,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,1.0,MZ,0,0.0,Mozambique Program,D4270,MZ,Information not available,A032243001,9069614.38,B4200,WGM Sub-Saharan Africa,S4271,0,4274,Mozambique,9069614.38,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,1.0,BD,0,0.0,Bangladesh Section,D4100,BD,Department of Foreign Affairs and International Trade,A032247001,4387694.85,B4100,OGM Asia Pacific,S4122,0,4122,Bangladesh,4296653.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,1.0,BD,0,0.0,Bangladesh Section,D4100,BD,Information not available,A032247001,4387694.85,B4100,OGM Asia Pacific,S4122,0,4122,Bangladesh,4296653.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,1.0,BD,0,0.0,Bangladesh Section,D4100,BD,Department of Foreign Affairs and International Trade,A032247001,4387694.85,B4100,OGM Asia Pacific,S4122,0,4122,Bangladesh,4296653.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,1.0,BD,0,0.0,Bangladesh Section,D4100,BD,Information not available,A032247001,4387694.85,B4100,OGM Asia Pacific,S4122,0,4122,Bangladesh,4296653.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,1.0,BD,0,0.0,Bangladesh Section,D4100,BD,Department of Foreign Affairs and International Trade,A032247001,4387694.85,B4100,OGM Asia Pacific,S4122,0,4122,Bangladesh,4296653.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,1.0,BD,0,0.0,Bangladesh Section,D4100,BD,Information not available,A032247001,4387694.85,B4100,OGM Asia Pacific,S4122,0,4122,Bangladesh,4296653.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Closed,0,Uncoded: Pre-APP,1.0,ML,1,0.0,Mali Program Section,D4207,ML,Department of Foreign Affairs and International Trade,A032248001,495140.04,B4200,WGM Sub-Saharan Africa,S4215,0,4216,Mali,495140.04,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Closed,0,Uncoded: Pre-APP,1.0,ML,1,0.0,Mali Program Section,D4207,ML,Information not available,A032248001,495140.04,B4200,WGM Sub-Saharan Africa,S4215,0,4216,Mali,495140.04,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Closed,0,Uncoded: Pre-APP,1.0,ML,1,0.0,Mali Program Section,D4207,ML,Department of Foreign Affairs and International Trade,A032248001,495140.04,B4200,WGM Sub-Saharan Africa,S4215,0,4216,Mali,495140.04,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Closed,0,Uncoded: Pre-APP,1.0,ML,1,0.0,Mali Program Section,D4207,ML,Information not available,A032248001,495140.04,B4200,WGM Sub-Saharan Africa,S4215,0,4216,Mali,495140.04,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Closed,0,Uncoded: Pre-APP,1.0,ML,1,0.0,Mali Program Section,D4207,ML,Department of Foreign Affairs and International Trade,A032248001,495140.04,B4200,WGM Sub-Saharan Africa,S4215,0,4216,Mali,495140.04,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Closed,0,Uncoded: Pre-APP,1.0,ML,1,0.0,Mali Program Section,D4207,ML,Information not available,A032248001,495140.04,B4200,WGM Sub-Saharan Africa,S4215,0,4216,Mali,495140.04,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Closed,0,Uncoded: Pre-APP,1.0,ML,1,0.0,Mali Program Section,D4207,ML,Department of Foreign Affairs and International Trade,A032248001,495140.04,B4200,WGM Sub-Saharan Africa,S4215,0,4216,Mali,495140.04,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Closed,0,Uncoded: Pre-APP,1.0,ML,1,0.0,Mali Program Section,D4207,ML,Information not available,A032248001,495140.04,B4200,WGM Sub-Saharan Africa,S4215,0,4216,Mali,495140.04,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Operational,0,Uncoded: Pre-APP,1.0,TZ,0,0.0,Tanzania Program,D4270,TZ,Department of Foreign Affairs and International Trade,A032251001,500000.0,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,500000.0,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Operational,0,Uncoded: Pre-APP,1.0,TZ,0,0.0,Tanzania Program,D4270,TZ,Department of Foreign Affairs and International Trade,A032251001,500000.0,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,500000.0,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Operational,0,Uncoded: Pre-APP,1.0,TZ,0,0.0,Tanzania Program,D4270,TZ,Department of Foreign Affairs and International Trade,A032251001,500000.0,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,500000.0,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Operational,0,Uncoded: Pre-APP,1.0,TZ,0,0.0,Tanzania Program,D4270,TZ,Department of Foreign Affairs and International Trade,A032251001,500000.0,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,500000.0,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Terminating,0,Uncoded: Pre-APP,0.899999999,NP,0,0.0,Philippines and Mongolia,D4100,NP,Department of Foreign Affairs and International Trade,A032255001,2881783.88,B4100,OGM Asia Pacific,S4130,0,4117,Nepal,2881783.88,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Terminating,0,Uncoded: Pre-APP,0.899999999,NP,0,0.0,Philippines and Mongolia,D4100,NP,PAYE DFAIT,A032255001,2881783.88,B4100,OGM Asia Pacific,S4130,0,4117,Nepal,2881783.88,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Terminating,0,Uncoded: Pre-APP,0.899999999,NP,0,0.0,Philippines and Mongolia,D4100,NP,Information not available,A032255001,2881783.88,B4100,OGM Asia Pacific,S4130,0,4117,Nepal,2881783.88,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Terminating,0,Uncoded: Pre-APP,0.899999999,NP,0,0.0,Philippines and Mongolia,D4100,NP,Department of Foreign Affairs and International Trade,A032255001,2881783.88,B4100,OGM Asia Pacific,S4130,0,4117,Nepal,2881783.88,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Terminating,0,Uncoded: Pre-APP,0.899999999,NP,0,0.0,Philippines and Mongolia,D4100,NP,PAYE DFAIT,A032255001,2881783.88,B4100,OGM Asia Pacific,S4130,0,4117,Nepal,2881783.88,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Terminating,0,Uncoded: Pre-APP,0.899999999,NP,0,0.0,Philippines and Mongolia,D4100,NP,Information not available,A032255001,2881783.88,B4100,OGM Asia Pacific,S4130,0,4117,Nepal,2881783.88,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Terminating,0,Uncoded: Pre-APP,0.899999999,NP,0,0.0,Philippines and Mongolia,D4100,NP,Department of Foreign Affairs and International Trade,A032255001,2881783.88,B4100,OGM Asia Pacific,S4130,0,4117,Nepal,2881783.88,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Terminating,0,Uncoded: Pre-APP,0.899999999,NP,0,0.0,Philippines and Mongolia,D4100,NP,PAYE DFAIT,A032255001,2881783.88,B4100,OGM Asia Pacific,S4130,0,4117,Nepal,2881783.88,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Terminating,0,Uncoded: Pre-APP,0.899999999,NP,0,0.0,Philippines and Mongolia,D4100,NP,Information not available,A032255001,2881783.88,B4100,OGM Asia Pacific,S4130,0,4117,Nepal,2881783.88,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Terminating,0,Uncoded: Pre-APP,0.899999999,NP,0,0.0,Philippines and Mongolia,D4100,NP,Department of Foreign Affairs and International Trade,A032255001,2881783.88,B4100,OGM Asia Pacific,S4130,0,4117,Nepal,2881783.88,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Terminating,0,Uncoded: Pre-APP,0.899999999,NP,0,0.0,Philippines and Mongolia,D4100,NP,PAYE DFAIT,A032255001,2881783.88,B4100,OGM Asia Pacific,S4130,0,4117,Nepal,2881783.88,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Terminating,0,Uncoded: Pre-APP,0.899999999,NP,0,0.0,Philippines and Mongolia,D4100,NP,Information not available,A032255001,2881783.88,B4100,OGM Asia Pacific,S4130,0,4117,Nepal,2881783.88,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Terminating,0,Uncoded: Pre-APP,0.899999999,NP,0,0.0,Philippines and Mongolia,D4100,NP,Department of Foreign Affairs and International Trade,A032255001,2881783.88,B4100,OGM Asia Pacific,S4130,0,4117,Nepal,2881783.88,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Terminating,0,Uncoded: Pre-APP,0.899999999,NP,0,0.0,Philippines and Mongolia,D4100,NP,PAYE DFAIT,A032255001,2881783.88,B4100,OGM Asia Pacific,S4130,0,4117,Nepal,2881783.88,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Terminating,0,Uncoded: Pre-APP,0.899999999,NP,0,0.0,Philippines and Mongolia,D4100,NP,Information not available,A032255001,2881783.88,B4100,OGM Asia Pacific,S4130,0,4117,Nepal,2881783.88,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Terminating,0,Uncoded: Pre-APP,0.899999999,NP,0,0.0,Philippines and Mongolia,D4100,NP,Department of Foreign Affairs and International Trade,A032255001,2881783.88,B4100,OGM Asia Pacific,S4130,0,4117,Nepal,2881783.88,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Terminating,0,Uncoded: Pre-APP,0.899999999,NP,0,0.0,Philippines and Mongolia,D4100,NP,PAYE DFAIT,A032255001,2881783.88,B4100,OGM Asia Pacific,S4130,0,4117,Nepal,2881783.88,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Terminating,0,Uncoded: Pre-APP,0.899999999,NP,0,0.0,Philippines and Mongolia,D4100,NP,Information not available,A032255001,2881783.88,B4100,OGM Asia Pacific,S4130,0,4117,Nepal,2881783.88,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,EDD Europe-Middle East Programming,Closed,0,Uncoded: Pre-APP,1.0,IQ,1,0.0,Middle East and North Africa,D3100,IQ,University of Victoria Accounting Services,A032256002,4933912.64,B3100,"EGM Europe, Middle East and Maghreb",S4256,0,4320,Iraq Programs,0.0,0,Responsive,1,Not PBA,1,0,0,0,0
2009/2010,0,0,EDD Europe-Middle East Programming,Closed,0,Uncoded: Pre-APP,1.0,IQ,1,0.0,Middle East and North Africa,D3100,IQ,University of Victoria Accounting Services,A032256002,4933912.64,B3100,"EGM Europe, Middle East and Maghreb",S4256,0,4320,Iraq Programs,0.0,0,Responsive,1,Not PBA,1,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,0.1,TZ,0,0.0,Tanzania Program,D4270,TZ,ANGELHOEVE ASSOCIATES INC.,A032258001,4066536.31,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,4066536.31,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,0.1,TZ,0,0.0,Tanzania Program,D4270,TZ,Ministry of Finance (Tanzania) Government of Tanzania,A032258001,4066536.31,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,4066536.31,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,0.1,TZ,0,0.0,Tanzania Program,D4270,TZ,Marie Stopes Tanzania,A032258001,4066536.31,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,4066536.31,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,0.1,TZ,0,0.0,Tanzania Program,D4270,TZ,ANGELHOEVE ASSOCIATES INC.,A032258001,4066536.31,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,4066536.31,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,0.1,TZ,0,0.0,Tanzania Program,D4270,TZ,Ministry of Finance (Tanzania) Government of Tanzania,A032258001,4066536.31,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,4066536.31,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,0.1,TZ,0,0.0,Tanzania Program,D4270,TZ,Marie Stopes Tanzania,A032258001,4066536.31,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,4066536.31,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,0.1,TZ,0,0.0,Tanzania Program,D4270,TZ,ANGELHOEVE ASSOCIATES INC.,A032258001,4066536.31,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,4066536.31,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,0.1,TZ,0,0.0,Tanzania Program,D4270,TZ,Ministry of Finance (Tanzania) Government of Tanzania,A032258001,4066536.31,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,4066536.31,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,0.1,TZ,0,0.0,Tanzania Program,D4270,TZ,Marie Stopes Tanzania,A032258001,4066536.31,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,4066536.31,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,0.1,TZ,0,0.0,Tanzania Program,D4270,TZ,ANGELHOEVE ASSOCIATES INC.,A032258001,4066536.31,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,4066536.31,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,0.1,TZ,0,0.0,Tanzania Program,D4270,TZ,Ministry of Finance (Tanzania) Government of Tanzania,A032258001,4066536.31,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,4066536.31,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,0.1,TZ,0,0.0,Tanzania Program,D4270,TZ,Marie Stopes Tanzania,A032258001,4066536.31,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,4066536.31,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,0.850000002,BD,0,0.0,Bangladesh Section,D4100,BD,Department of Foreign Affairs and International Trade,A032265001,1311041.55,B4100,OGM Asia Pacific,S4122,0,4122,Bangladesh,1311041.55,0,Responsive,1,Pooled funding,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,0.850000002,BD,0,0.0,Bangladesh Section,D4100,BD,Information not available,A032265001,1311041.55,B4100,OGM Asia Pacific,S4122,0,4122,Bangladesh,1311041.55,0,Responsive,1,Pooled funding,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,0.850000002,BD,0,0.0,Bangladesh Section,D4100,BD,Department of Foreign Affairs and International Trade,A032265001,1311041.55,B4100,OGM Asia Pacific,S4122,0,4122,Bangladesh,1311041.55,0,Responsive,1,Pooled funding,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,0.850000002,BD,0,0.0,Bangladesh Section,D4100,BD,Information not available,A032265001,1311041.55,B4100,OGM Asia Pacific,S4122,0,4122,Bangladesh,1311041.55,0,Responsive,1,Pooled funding,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,0.850000002,BD,0,0.0,Bangladesh Section,D4100,BD,Department of Foreign Affairs and International Trade,A032265001,1311041.55,B4100,OGM Asia Pacific,S4122,0,4122,Bangladesh,1311041.55,0,Responsive,1,Pooled funding,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,0.850000002,BD,0,0.0,Bangladesh Section,D4100,BD,Information not available,A032265001,1311041.55,B4100,OGM Asia Pacific,S4122,0,4122,Bangladesh,1311041.55,0,Responsive,1,Pooled funding,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,0.850000002,BD,0,0.0,Bangladesh Section,D4100,BD,Department of Foreign Affairs and International Trade,A032265001,1311041.55,B4100,OGM Asia Pacific,S4122,0,4122,Bangladesh,1311041.55,0,Responsive,1,Pooled funding,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,0.850000002,BD,0,0.0,Bangladesh Section,D4100,BD,Information not available,A032265001,1311041.55,B4100,OGM Asia Pacific,S4122,0,4122,Bangladesh,1311041.55,0,Responsive,1,Pooled funding,0,0,0,0,0
2009/2010,0,1,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,1.0,NP,2,0.0,Philippines and Mongolia,D4100,NP,Department of Foreign Affairs and International Trade,A032267006,214295.18,B4100,OGM Asia Pacific,S4130,0,4117,Nepal,214295.18,1,Directive,1,Not PBA,1,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,1.0,LK,0,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",D4100,LK,Department of Foreign Affairs and International Trade,A032268007,225144.81,B4100,OGM Asia Pacific,S4141,0,4118,Sri Lanka,225144.81,1,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,0.0,MV,0,0.0,Philippines and Mongolia,D4100,MV,Department of Foreign Affairs and International Trade,A032269007,79987.72,B4100,OGM Asia Pacific,S4130,0,4120,*Maldives,79987.72,1,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,0.0,MV,0,0.0,Philippines and Mongolia,D4100,MV,Information not available,A032269007,79987.72,B4100,OGM Asia Pacific,S4130,0,4120,*Maldives,79987.72,1,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,1.0,BT,2,0.0,Philippines and Mongolia,D4100,BT,Department of Foreign Affairs and International Trade,A032270006,100000.0,B4100,OGM Asia Pacific,S4130,0,4119,*Bhutan,100000.0,1,Directive,1,Not PBA,1,0,0,0,0
