assays_assay_id,assays_assay_test_type,assays_src_id,assays_confidence_score,assays_cell_id,assays_assay_cell_type,assays_assay_tissue,assays_chembl_id,assays_variant_id,assays_tid,assays_tissue_id,assays_assay_strain,assays_assay_category,assays_src_assay_id,assays_relationship_type,assays_bao_format,assays_assay_organism,assays_assay_tax_id,assays_assay_subcellular_fraction,assays_curated_by
9696,In vivo,1,1,,,Kidney,CHEMBL622900,,50597,2113.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9697,In vivo,1,1,,,Kidney,CHEMBL624114,,50597,2113.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9698,In vivo,1,1,,,Kidney,CHEMBL624115,,50597,2113.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9699,In vivo,1,1,,,Kidney,CHEMBL624116,,50597,2113.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9700,In vivo,1,1,,,Liver,CHEMBL624117,,50597,2107.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9701,In vivo,1,1,,,Liver,CHEMBL624118,,50597,2107.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9702,In vivo,1,1,,,Liver,CHEMBL624119,,50597,2107.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9703,In vivo,1,1,,,Liver,CHEMBL624120,,50597,2107.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9704,In vivo,1,1,,,Lung,CHEMBL624121,,50597,2048.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9705,In vivo,1,1,,,Lung,CHEMBL624122,,50597,2048.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9706,In vivo,1,1,,,Lung,CHEMBL624123,,50597,2048.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9707,In vivo,1,1,,,Lung,CHEMBL624124,,50597,2048.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9708,In vivo,1,1,,,Muscle tissue,CHEMBL624125,,50597,2385.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9709,In vivo,1,1,,,Muscle tissue,CHEMBL624126,,50597,2385.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9710,In vivo,1,1,,,Muscle tissue,CHEMBL624127,,50597,2385.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9711,In vivo,1,1,,,Muscle tissue,CHEMBL624128,,50597,2385.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9712,In vivo,1,1,,,Zone of skin,CHEMBL624129,,50597,14.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9713,In vivo,1,1,,,Zone of skin,CHEMBL624130,,50597,14.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9714,In vivo,1,1,,,Zone of skin,CHEMBL622340,,50597,14.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9715,In vivo,1,1,,,Zone of skin,CHEMBL622341,,50597,14.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9716,In vivo,1,1,,,Intestine,CHEMBL622342,,50597,160.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9717,In vivo,1,1,,,Intestine,CHEMBL622343,,50597,160.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9718,In vivo,1,1,,,Intestine,CHEMBL622344,,50597,160.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9719,In vivo,1,1,,,Intestine,CHEMBL622345,,50597,160.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9720,In vivo,1,1,,,Spleen,CHEMBL622346,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9721,In vivo,1,1,,,Spleen,CHEMBL622347,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9722,In vivo,1,1,,,Spleen,CHEMBL622348,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9723,In vivo,1,1,,,Spleen,CHEMBL622349,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9724,,1,1,,,,CHEMBL622350,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9725,,1,1,,,,CHEMBL622351,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9726,,1,1,,,,CHEMBL622352,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9727,,1,1,,,,CHEMBL622353,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9728,,1,1,,,,CHEMBL622354,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9729,,1,1,,,,CHEMBL622355,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9730,,1,1,,,,CHEMBL622356,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9731,,1,1,,,,CHEMBL622357,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9732,,1,1,,,,CHEMBL622358,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9733,,1,1,,,,CHEMBL622359,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9734,,1,1,,,,CHEMBL874393,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9735,,1,1,,,,CHEMBL622872,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9736,,1,1,,,,CHEMBL622873,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9737,,1,1,,,,CHEMBL623047,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9738,,1,1,,,,CHEMBL623048,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9739,,1,1,,,,CHEMBL623049,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9740,,1,1,,,,CHEMBL623050,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9741,,1,1,,,,CHEMBL623051,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9742,,1,1,,,,CHEMBL623052,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9743,,1,1,,,,CHEMBL626343,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9744,,1,1,,,,CHEMBL626344,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9745,,1,1,,,,CHEMBL626345,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9746,,1,1,,,,CHEMBL626346,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9747,,1,1,,,,CHEMBL626347,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9748,,1,1,,,,CHEMBL626348,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9749,,1,1,,,,CHEMBL626349,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9750,,1,1,,,,CHEMBL626350,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9751,,1,1,,,,CHEMBL626351,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9752,,1,1,,,,CHEMBL627650,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9753,,1,1,,,,CHEMBL627651,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9754,,1,1,,,,CHEMBL627652,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9755,,1,1,,,,CHEMBL627653,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9756,,1,1,,,,CHEMBL627654,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9757,,1,1,,,,CHEMBL627835,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9758,,1,1,,,,CHEMBL627836,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9759,,1,1,,,,CHEMBL627837,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9760,,1,1,,,,CHEMBL627838,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9761,,1,1,,,,CHEMBL875338,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9762,,1,1,,,,CHEMBL627839,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9763,,1,1,,,,CHEMBL627840,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9764,,1,1,,,,CHEMBL627841,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9765,,1,1,,,,CHEMBL627842,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9766,,1,1,,,,CHEMBL627843,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9767,,1,1,,,,CHEMBL627844,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9768,,1,1,,,,CHEMBL627845,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9769,In vivo,1,1,,,,CHEMBL627846,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9770,,1,1,,,Plasma,CHEMBL627847,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9771,,1,1,,,Plasma,CHEMBL873821,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9772,,1,1,,,Plasma,CHEMBL626079,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9773,,1,1,,,Plasma,CHEMBL626080,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9774,,1,1,,,Plasma,CHEMBL626081,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9775,,1,1,,,Plasma,CHEMBL875344,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9776,,1,1,,,,CHEMBL626082,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9777,In vivo,1,1,,,,CHEMBL626250,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9778,In vivo,1,1,,,,CHEMBL626251,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9779,In vivo,1,1,,,,CHEMBL626252,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9780,In vivo,1,1,,,,CHEMBL626253,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9781,,1,1,,,Plasma,CHEMBL626254,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9782,In vivo,1,1,,,,CHEMBL626255,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9783,In vivo,1,1,,,,CHEMBL626256,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9784,In vivo,1,1,,,,CHEMBL626257,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9785,In vivo,1,1,,,,CHEMBL626258,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9786,In vivo,1,1,,,,CHEMBL626259,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9787,In vivo,1,1,,,,CHEMBL626260,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9788,In vivo,1,1,,,,CHEMBL875345,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9789,In vivo,1,1,,,,CHEMBL626261,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9790,In vitro,1,1,,,Liver,CHEMBL626262,,50597,2107.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9791,,1,1,,,,CHEMBL626263,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9792,In vivo,1,1,,,,CHEMBL625270,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9793,,1,1,,,,CHEMBL625271,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9794,,1,1,,,,CHEMBL625272,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9795,In vivo,1,1,,,Brain,CHEMBL625273,,50597,955.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9796,,1,1,,,Plasma,CHEMBL625274,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9797,In vivo,1,1,,,,CHEMBL625275,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9798,In vivo,1,1,,,Plasma,CHEMBL625276,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9799,,1,1,,,Plasma,CHEMBL625277,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9800,,1,1,,,Plasma,CHEMBL625278,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9801,,1,1,,,Plasma,CHEMBL625279,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9802,,1,1,,,Serum,CHEMBL625280,,50597,1977.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9803,,1,1,,,Serum,CHEMBL876797,,50597,1977.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9804,,1,1,,,,CHEMBL625281,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9805,,1,1,,,Plasma,CHEMBL873827,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9806,,1,1,,,,CHEMBL625282,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9807,,1,1,,,,CHEMBL625283,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9808,In vivo,1,1,,,,CHEMBL625284,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9809,In vivo,1,1,,,,CHEMBL625285,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9810,In vivo,1,1,,,,CHEMBL625286,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9811,In vivo,1,1,,,,CHEMBL625287,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9812,In vivo,1,1,,,,CHEMBL625288,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9813,,1,1,,,Liver,CHEMBL625289,,50597,2107.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9814,,1,1,,,Plasma,CHEMBL625290,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9815,,1,1,,,Plasma,CHEMBL876798,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9816,,1,1,,,,CHEMBL625291,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9817,,1,1,,,,CHEMBL625292,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9818,,1,1,,,,CHEMBL625293,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9819,,1,1,,,,CHEMBL622832,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9820,,1,1,,,,CHEMBL622833,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9821,,1,1,,,,CHEMBL622834,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9822,In vivo,1,1,,,,CHEMBL622835,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9823,In vivo,1,1,,,,CHEMBL622836,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9824,In vivo,1,1,,,,CHEMBL622837,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9825,In vivo,1,1,,,,CHEMBL622838,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9826,,1,1,,,Brain,CHEMBL622839,,50597,955.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9827,,1,1,,,Plasma,CHEMBL622840,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9828,,1,1,,,,CHEMBL622841,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9829,,1,1,,,,CHEMBL622842,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9830,In vitro,1,1,,,Plasma,CHEMBL622843,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9831,In vitro,1,1,,,Plasma,CHEMBL622844,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9832,,1,1,,,,CHEMBL622845,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9833,,1,1,,,,CHEMBL622846,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9834,,1,1,,,,CHEMBL622847,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9835,,1,1,,,,CHEMBL622848,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9836,In vivo,1,1,,,,CHEMBL622849,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9837,,1,1,,,Plasma,CHEMBL622850,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9838,,1,1,,,,CHEMBL876807,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9839,,1,1,,,,CHEMBL622851,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9840,,1,1,,,,CHEMBL622852,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9841,,1,1,,,,CHEMBL622853,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9842,,1,1,,,,CHEMBL622854,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9843,,1,1,,,,CHEMBL622855,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9844,,1,1,,,Plasma,CHEMBL622856,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9845,,1,1,,,Plasma,CHEMBL622857,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9846,,1,1,,,Plasma,CHEMBL622858,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9847,,1,1,,,Plasma,CHEMBL622859,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9848,,1,1,,,,CHEMBL622860,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9849,,1,1,,,,CHEMBL622861,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9850,,1,1,,,,CHEMBL622862,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9851,,1,1,,,,CHEMBL622863,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9852,,1,1,,,,CHEMBL623817,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9853,,1,1,,,,CHEMBL623818,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9854,,1,1,,,,CHEMBL623819,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9855,,1,1,,,,CHEMBL623820,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9856,,1,1,,,,CHEMBL623821,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9857,,1,1,,,Plasma,CHEMBL623822,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9858,,1,1,,,,CHEMBL623823,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9859,,1,1,,,,CHEMBL623824,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9860,,1,1,,,,CHEMBL623825,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9861,,1,1,,,,CHEMBL622070,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9862,,1,1,,,,CHEMBL622071,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9863,,1,1,,,,CHEMBL622072,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9864,,1,1,,,,CHEMBL622073,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9865,,1,1,,,,CHEMBL622074,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9866,,1,1,,,,CHEMBL622075,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9867,,1,1,,,Plasma,CHEMBL622076,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9868,,1,1,,,Plasma,CHEMBL622077,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9869,,1,1,,,,CHEMBL622078,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9870,,1,1,,,,CHEMBL622079,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9871,,1,1,,,Plasma,CHEMBL622080,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9872,,1,1,,,,CHEMBL877612,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9873,,1,1,,,,CHEMBL622081,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9874,,1,1,,,,CHEMBL622082,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9875,,1,1,,,,CHEMBL622083,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9876,,1,1,,,,CHEMBL622084,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9877,,1,1,,,,CHEMBL622085,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9878,,1,1,,,,CHEMBL622086,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9879,,1,1,,,,CHEMBL622087,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9880,,1,1,,,Blood,CHEMBL622088,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9881,,1,1,,,Blood,CHEMBL622089,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9882,,1,1,,,Blood,CHEMBL623685,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9883,,1,1,,,Blood,CHEMBL623686,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9884,In vivo,1,1,,,Stomach,CHEMBL623687,,50597,945.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9885,In vivo,1,1,,,Stomach,CHEMBL623688,,50597,945.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9886,In vivo,1,1,,,Stomach,CHEMBL623689,,50597,945.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9887,In vivo,1,1,,,Stomach,CHEMBL622485,,50597,945.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9888,In vivo,1,1,,,Thyroid gland,CHEMBL622486,,50597,2046.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9889,In vivo,1,1,,,Thyroid gland,CHEMBL877613,,50597,2046.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9890,In vivo,1,1,,,Thyroid gland,CHEMBL622487,,50597,2046.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9891,In vivo,1,1,,,Thyroid gland,CHEMBL622488,,50597,2046.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9892,In vivo,1,1,,,Heart,CHEMBL622489,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9893,,1,1,,,Urine,CHEMBL622490,,50597,1088.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9894,,1,1,,,Urine,CHEMBL622491,,50597,1088.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9895,,1,1,,,Liver,CHEMBL622492,,50597,2107.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9896,,1,1,,,Urine,CHEMBL622493,,50597,1088.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9897,,1,1,,,Urine,CHEMBL622494,,50597,1088.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9898,,1,1,,,Muscle tissue,CHEMBL622495,,50597,2385.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9899,,1,1,,,,CHEMBL622496,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9900,,1,1,,,Urine,CHEMBL622497,,50597,1088.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9901,,1,1,,,,CHEMBL622498,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9902,,1,1,,,Urine,CHEMBL624918,,50597,1088.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9903,,1,1,,,Urine,CHEMBL624919,,50597,1088.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9904,In vivo,1,1,,,Blood,CHEMBL624920,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9905,In vivo,1,1,,,Blood,CHEMBL624921,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9906,In vivo,1,1,,,Brain,CHEMBL624922,,50597,955.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9907,In vivo,1,1,,,Heart,CHEMBL624923,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9908,In vivo,1,1,,,Heart,CHEMBL624924,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
