pagamento_id,cliente_id,personale_id,noleggio_id,ammontare,data_pagamento
10332,381,2,12135,2.99,2005-08-17 23:50:24
12215,452,2,9379,6.99,2005-07-30 19:13:01
10852,401,1,14359,0.99,2005-08-21 09:16:19
10398,384,2,2020,0.99,2005-06-17 12:39:50
13051,483,1,10953,6.99,2005-08-02 03:28:38
2417,89,2,4152,4.99,2005-07-07 08:50:33
1359,50,1,905,4.99,2005-05-30 10:25:00
10263,379,1,13485,0.99,2005-08-20 01:20:14
13574,503,1,15692,4.99,2005-08-23 10:00:02
308,12,2,2623,4.99,2005-06-19 08:11:51
13390,497,2,8011,2.99,2005-07-28 15:26:39
2372,87,2,8323,4.99,2005-07-29 03:52:59
1693,62,1,3287,0.99,2005-06-21 06:32:39
3723,138,2,2038,0.99,2005-06-17 14:00:51
9318,345,2,2766,4.99,2005-06-19 17:45:15
13761,511,2,2966,10.99,2005-06-20 07:39:33
10325,381,2,9144,0.99,2005-07-30 10:22:15
11232,415,2,11310,1.99,2005-08-02 15:51:58
8068,297,2,11269,0.99,2005-08-02 14:11:41
9088,336,1,12323,8.99,2005-08-18 06:36:22
2558,94,1,1367,4.99,2005-06-15 14:25:17
3928,145,1,4470,2.99,2005-07-08 00:20:57
11613,430,1,12723,0.99,2005-08-18 21:34:16
11965,443,2,14611,6.99,2005-08-21 18:01:41
11410,422,2,10833,6.99,2005-08-01 23:25:55
9688,359,2,1770,1.99,2005-06-16 18:07:55
11325,419,1,62,2.99,2005-05-25 09:18:52
8837,327,2,7808,1.99,2005-07-28 07:58:56
8215,302,2,15734,0.99,2005-08-23 11:40:08
2569,94,1,12316,2.99,2005-08-18 06:16:09
5896,217,1,10836,6.99,2005-08-01 23:29:58
14928,557,1,12789,2.99,2005-08-19 00:16:19
12591,467,2,6271,6.99,2005-07-11 16:01:35
3022,112,2,13879,2.99,2005-08-20 15:18:10
14654,545,1,12349,2.99,2005-08-18 07:23:42
15633,583,2,10800,4.99,2005-08-01 22:07:44
1810,66,1,10419,0.99,2005-08-01 08:13:22
5103,188,2,1927,0.99,2005-06-17 06:48:19
7143,264,2,10792,2.99,2005-08-01 21:44:24
14756,550,1,5727,4.99,2005-07-10 11:25:28
8057,297,1,5743,8.99,2005-07-10 11:57:38
10673,394,1,977,2.99,2005-05-30 21:22:26
12971,480,2,11017,0.99,2005-08-02 05:19:51
12800,473,2,11006,2.99,2005-08-02 05:05:52
6374,236,2,10137,4.99,2005-07-31 22:01:41
8080,298,1,383,3.99,2005-05-27 10:12:20
1590,57,2,13929,9.99,2005-08-20 17:13:48
5277,195,2,12941,0.99,2005-08-19 05:39:26
10008,370,2,10095,0.99,2005-07-31 20:38:35
5351,197,1,14069,9.99,2005-08-20 22:51:25
7486,276,1,11636,4.99,2005-08-17 04:36:31
12236,453,2,9406,6.99,2005-07-30 20:24:00
10561,390,1,3147,5.99,2005-06-20 20:25:17
14462,537,2,6310,2.99,2005-07-11 18:14:05
12383,459,2,3045,0.99,2005-06-20 12:42:00
6379,236,1,12975,2.99,2005-08-19 06:51:19
4625,170,1,13081,0.99,2005-08-19 10:19:06
1391,50,1,16015,4.99,2005-08-23 21:25:03
3731,138,1,7208,2.99,2005-07-27 09:16:28
14288,531,2,5904,4.99,2005-07-10 20:39:44
12700,470,1,6009,3.99,2005-07-11 01:51:58
15151,565,2,13217,4.99,2005-08-19 15:38:39
16043,599,2,11522,3.99,2005-08-17 00:05:05
4747,175,1,8244,2.99,2005-07-29 00:35:34
13194,489,2,3816,2.99,2005-07-06 15:27:04
15786,589,1,14038,6.99,2005-08-20 21:39:23
13633,506,1,1446,6.99,2005-06-15 19:13:45
7746,286,1,7299,2.99,2005-07-27 12:49:56
11690,433,1,15502,5.99,2005-08-23 02:40:04
1626,59,2,4148,2.99,2005-07-07 08:36:58
2208,81,2,12181,4.99,2005-08-18 01:28:18
5483,202,2,8930,0.99,2005-07-30 02:28:38
2025,75,2,2738,4.99,2005-06-19 15:56:30
1840,67,1,13652,2.99,2005-08-20 07:52:34
7529,278,1,1978,2.99,2005-06-17 09:42:34
8331,307,1,2167,0.99,2005-06-17 23:51:28
6598,244,2,5692,0.99,2005-07-10 09:32:22
4586,169,1,3493,8.99,2005-07-05 23:46:19
14368,533,1,14263,7.99,2005-08-21 06:08:15
4569,168,1,11551,0.99,2005-08-17 01:03:49
10884,403,1,3644,6.99,2005-07-06 07:20:11
7180,265,1,14943,2.99,2005-08-22 05:59:59
14429,536,1,929,6.99,2005-05-30 12:32:39
1603,58,2,7487,4.99,2005-07-27 19:32:45
1801,66,2,4165,6.99,2005-07-07 09:23:27
8218,303,1,871,2.99,2005-05-30 05:01:30
8976,332,1,9921,0.99,2005-07-31 14:59:21
15519,579,1,8996,0.99,2005-07-30 04:53:23
3786,140,1,6407,9.99,2005-07-11 23:02:19
1397,51,1,3525,9.99,2005-07-06 01:02:39
10092,373,2,3667,4.99,2005-07-06 08:36:34
3598,133,1,6609,3.99,2005-07-12 08:19:41
4058,149,1,764,4.99,2005-05-29 11:37:35
11849,439,1,9322,6.99,2005-07-30 17:21:39
8637,319,2,6132,2.99,2005-07-11 08:24:44
14094,523,1,12288,2.99,2005-08-18 05:01:20
3780,139,1,15743,0.99,2005-08-23 12:12:05
14176,526,2,14487,6.99,2005-08-21 13:53:33
5853,215,1,15583,2.99,2005-08-23 05:47:55
5871,216,1,11005,0.99,2005-08-02 05:05:23
2948,109,2,6920,6.99,2005-07-12 22:32:58
7705,284,2,15135,3.99,2005-08-22 13:19:19
4199,154,2,8334,7.99,2005-07-29 04:18:25
2673,99,2,5035,2.99,2005-07-09 02:51:34
7252,268,1,3361,1.99,2005-06-21 12:14:23
4513,166,1,15213,5.99,2005-08-22 16:49:02
13754,510,1,12317,0.99,2005-08-18 06:17:06
12881,476,1,12616,4.99,2005-08-18 17:22:41
10077,372,2,11555,4.99,2005-08-17 01:08:59
7813,288,1,15119,2.99,2005-08-22 12:41:33
14119,525,1,3993,6.99,2005-07-06 23:37:06
1131,41,2,7153,4.99,2005-07-27 07:15:38
15384,574,1,8303,4.99,2005-07-29 03:05:56
3377,125,2,11279,7.99,2005-08-02 14:30:03
584,22,1,5294,6.99,2005-07-09 15:23:42
3260,121,1,7185,0.99,2005-07-27 08:23:54
13366,496,2,8221,2.99,2005-07-28 23:47:19
7442,275,2,4396,0.99,2005-07-07 21:14:19
6670,246,2,10208,4.99,2005-08-01 00:54:51
3672,136,2,9319,0.99,2005-07-30 17:15:27
7527,278,1,1092,4.99,2005-05-31 12:15:57
13262,492,2,1855,4.99,2005-06-17 00:54:58
285,11,2,5835,5.99,2005-07-10 16:44:58
3373,125,1,9722,4.99,2005-07-31 08:29:48
575,21,2,14161,2.99,2005-08-21 02:51:59
401,15,2,11341,2.99,2005-08-02 17:09:24
7287,269,1,6626,5.99,2005-07-12 09:16:24
14262,530,1,2158,2.99,2005-06-17 23:36:27
6251,232,1,7123,5.99,2005-07-27 06:08:48
1852,68,1,3864,0.99,2005-07-06 17:41:42
253,9,1,15813,4.99,2006-02-14 15:16:03
15944,595,2,9497,0.99,2005-07-30 23:56:54
11869,440,2,5594,0.99,2005-07-10 04:33:36
5063,186,1,13168,6.99,2005-08-19 13:37:28
10564,390,2,4191,3.99,2005-07-07 10:56:14
15688,585,1,15896,6.99,2005-08-23 17:09:56
6585,243,1,14033,2.99,2005-08-20 21:30:53
5458,201,2,10750,5.99,2005-08-01 20:06:00
4571,168,1,11631,1.99,2005-08-17 04:28:56
8893,329,2,9024,4.99,2005-07-30 05:44:42
15864,592,2,10383,0.99,2005-08-01 06:37:16
5592,206,2,13696,0.99,2005-08-20 09:16:15
15899,594,1,313,4.99,2005-05-26 22:56:19
2970,110,2,12585,3.99,2005-08-18 15:52:12
11618,430,1,14058,5.99,2005-08-20 22:24:35
10430,385,1,8346,2.99,2005-07-29 04:48:22
4285,157,1,12464,6.99,2005-08-18 11:33:34
8612,318,1,2634,2.99,2005-06-19 08:55:17
12407,459,1,12527,6.99,2005-08-18 13:48:46
13019,482,1,6355,8.99,2005-07-11 20:56:29
868,31,2,6580,4.99,2005-07-12 06:26:10
6950,257,1,13389,2.99,2005-08-19 21:52:51
6845,254,2,2687,3.99,2005-06-19 12:46:52
15079,563,1,4565,3.99,2005-07-08 05:12:28
4897,180,2,5773,0.99,2005-07-10 13:31:09
13562,503,2,11075,2.99,2005-08-02 07:24:23
13857,514,1,14386,1.99,2005-08-21 10:06:34
6902,256,2,4182,0.99,2005-07-07 10:28:00
3709,137,2,11732,3.99,2005-08-17 08:29:46
8565,316,2,5102,3.99,2005-07-09 06:25:48
5513,203,2,14505,5.99,2005-08-21 14:26:28
10905,403,1,12132,2.99,2005-08-17 23:37:03
14753,550,2,3236,9.99,2005-06-21 02:47:43
10412,384,2,11773,5.99,2005-08-17 10:19:51
9025,334,2,6641,5.99,2005-07-12 10:33:14
10437,385,1,11021,2.99,2005-08-02 05:30:11
2164,79,2,13026,2.99,2005-08-19 08:22:45
15422,575,2,15857,0.99,2005-08-23 15:59:51
13684,507,2,14625,4.99,2005-08-21 18:34:21
11257,416,1,10254,3.99,2005-08-01 02:42:03
10369,383,2,2228,2.99,2005-06-18 03:44:50
1448,52,2,13090,5.99,2005-08-19 10:39:54
4759,175,2,14507,4.99,2005-08-21 14:32:45
11675,433,1,6850,4.99,2005-07-12 19:30:42
947,34,1,12651,0.99,2005-08-18 18:36:16
2574,94,1,15693,0.99,2005-08-23 10:00:24
3273,121,1,14138,7.99,2005-08-21 01:59:37
6283,233,2,8385,5.99,2005-07-29 05:39:16
15846,592,1,1479,2.99,2005-06-15 21:13:38
15434,576,2,3934,4.99,2005-07-06 21:07:23
15038,561,2,9839,7.99,2005-07-31 12:21:16
6448,239,2,2215,2.99,2005-06-18 02:48:21
3750,138,2,14486,4.99,2005-08-21 13:52:54
3253,120,1,15780,4.99,2006-02-14 15:16:03
7662,283,2,4876,1.99,2005-07-08 19:27:50
8423,310,1,7648,5.99,2005-07-28 01:35:33
13076,484,2,10166,8.99,2005-07-31 23:22:20
11230,415,1,10263,5.99,2005-08-01 03:02:48
5778,213,2,2569,6.99,2005-06-19 04:19:04
14523,539,1,9796,4.99,2005-07-31 10:52:43
3524,130,1,12777,6.99,2005-08-18 23:39:22
14750,550,1,1863,3.99,2005-06-17 01:31:46
2282,84,1,5971,5.99,2005-07-11 00:05:58
4297,158,2,3203,8.99,2005-06-21 00:34:56
1598,58,1,2906,0.99,2005-06-20 03:04:56
15394,575,1,17,2.99,2005-05-25 01:06:36
13141,487,2,3994,1.99,2005-07-06 23:39:01
15499,578,1,10029,6.99,2005-07-31 18:37:47
3969,146,1,11573,4.99,2005-08-17 01:38:18
15618,583,1,3424,0.99,2005-06-21 17:42:51
6834,253,2,14086,3.99,2005-08-20 23:47:54
4190,154,1,4252,2.99,2005-07-07 14:13:05
1811,66,2,11028,5.99,2005-08-02 05:48:20
9714,360,2,2780,6.99,2005-06-19 18:19:33
10781,398,2,11132,4.99,2005-08-02 09:14:09
6995,259,1,9282,6.99,2005-07-30 15:17:31
14273,530,2,10504,4.99,2005-08-01 11:10:55
99,4,2,11529,4.99,2005-08-17 00:28:01
14698,547,1,7859,3.99,2005-07-28 09:57:17
13506,501,2,11799,6.99,2005-08-17 11:25:25
15337,573,2,827,2.99,2005-05-29 21:58:43
14531,540,2,2640,2.99,2005-06-19 09:26:13
7357,272,2,7658,2.99,2005-07-28 02:09:12
10603,391,1,6302,3.99,2005-07-11 17:55:38
7227,267,2,9059,3.99,2005-07-30 07:18:44
14997,560,1,4453,0.99,2005-07-07 23:32:39
15507,579,2,2425,5.99,2005-06-18 17:37:45
1977,73,1,6514,9.99,2005-07-12 03:47:44
6421,238,1,1199,2.99,2005-06-15 01:58:50
9575,354,2,8921,0.99,2005-07-30 02:04:02
8540,315,1,4021,2.99,2005-07-07 01:46:44
11722,435,1,3690,0.99,2005-07-06 09:46:03
10977,406,2,2325,0.99,2005-06-18 10:08:07
11142,411,2,13634,0.99,2005-08-20 07:16:45
12914,478,1,5837,4.99,2005-07-10 16:57:50
1526,55,2,9596,5.99,2005-07-31 03:28:47
5785,213,1,4655,8.99,2005-07-08 09:49:22
7780,287,2,10807,4.99,2005-08-01 22:26:10
6388,237,1,1500,0.99,2005-06-15 22:00:45
3308,122,2,12711,4.99,2005-08-18 21:03:32
3935,145,2,7954,0.99,2005-07-28 13:25:05
4228,155,2,11951,5.99,2005-08-17 17:14:02
10570,390,1,7595,5.99,2005-07-27 23:32:23
2827,105,1,779,6.99,2005-05-29 14:17:17
5310,196,2,12684,0.99,2005-08-18 19:51:27
2557,94,2,1213,2.99,2005-06-15 03:14:05
3889,144,2,5049,0.99,2005-07-09 03:54:12
1229,45,2,277,2.99,2005-05-26 17:32:11
6,1,1,1725,4.99,2005-06-16 15:18:57
6391,237,1,2492,2.99,2005-06-18 22:04:15
12209,452,1,4720,0.99,2005-07-08 12:34:34
5857,215,2,15862,0.99,2006-02-14 15:16:03
13138,486,2,14251,4.99,2005-08-21 05:42:20
2480,91,2,5187,1.99,2005-07-09 10:19:51
3459,128,2,12731,2.99,2005-08-18 21:55:38
3897,144,1,7830,0.99,2005-07-28 08:43:49
8414,310,2,1333,2.99,2005-06-15 11:37:08
12495,462,2,13041,8.99,2005-08-19 09:05:38
9473,350,1,5303,2.99,2005-07-09 15:44:09
14474,537,1,14670,0.99,2005-08-21 19:54:11
10448,386,1,2732,0.99,2005-06-19 15:19:39
7119,263,2,12057,9.99,2005-08-17 21:04:35
5254,194,2,5894,3.99,2005-07-10 20:09:34
9701,359,1,12611,1.99,2005-08-18 17:09:42
1744,64,1,5114,3.99,2005-07-09 07:07:05
12432,460,2,12586,4.99,2005-08-18 15:54:39
82,3,2,13610,2.99,2005-08-20 06:14:12
8883,329,2,3268,4.99,2005-06-21 04:55:49
15238,569,2,5003,0.99,2005-07-09 01:19:03
13210,490,2,676,4.99,2005-05-28 22:27:51
14445,536,1,11473,6.99,2005-08-02 21:52:03
7450,275,2,9258,2.99,2005-07-30 14:31:31
6798,252,2,7121,0.99,2005-07-27 05:58:32
13106,485,1,10771,4.99,2005-08-01 20:49:35
11340,419,1,10372,2.99,2005-08-01 06:23:48
13226,490,1,10786,7.99,2005-08-01 21:29:34
14733,549,2,3523,2.99,2005-07-06 01:01:38
1350,49,1,10144,4.99,2005-07-31 22:13:52
14266,530,1,7031,3.99,2005-07-27 03:02:07
1371,50,2,6634,0.99,2005-07-12 09:37:18
14573,541,2,15141,3.99,2005-08-22 13:41:49
13332,495,2,2074,2.99,2005-06-17 16:40:03
15905,594,1,1950,2.99,2005-06-17 08:26:52
14747,549,1,14434,0.99,2005-08-21 11:40:46
8447,311,1,10134,4.99,2005-07-31 21:56:10
1281,46,1,12298,2.99,2005-08-18 05:30:31
9737,360,2,12795,0.99,2005-08-19 00:21:52
11144,411,2,14480,2.99,2005-08-21 13:36:40
12505,463,1,3309,4.99,2005-06-21 08:00:49
5775,213,2,1936,4.99,2005-06-17 07:15:41
9952,368,1,4584,0.99,2005-07-08 06:11:02
14375,534,1,1673,2.99,2005-06-16 10:40:17
10402,384,1,3088,9.99,2005-06-20 15:56:05
5281,196,2,106,11.99,2005-05-25 18:18:19
3655,135,2,10471,0.99,2005-08-01 09:52:37
4399,161,2,15045,5.99,2005-08-22 09:53:23
6112,227,1,1679,2.99,2005-06-16 11:11:01
14959,558,1,12194,1.99,2005-08-18 02:04:47
831,30,2,7394,2.99,2005-07-27 16:03:08
11453,424,2,3404,0.99,2005-06-21 15:57:52
9878,365,1,12804,8.99,2005-08-19 00:33:15
14638,544,1,15605,4.99,2005-08-23 06:48:47
3973,146,1,12888,4.99,2005-08-19 03:41:09
4880,179,1,10156,4.99,2005-07-31 22:36:00
11871,440,2,5782,0.99,2005-07-10 13:52:56
10685,394,1,10319,4.99,2005-08-01 04:37:19
4216,155,2,3405,4.99,2005-06-21 15:58:25
15279,570,1,9398,0.99,2005-07-30 20:09:00
14864,554,1,11873,0.99,2005-08-17 14:14:39
11705,434,2,7479,2.99,2005-07-27 19:18:17
7,1,1,2308,4.99,2005-06-18 08:41:48
10125,374,2,919,0.99,2005-05-30 11:35:06
9736,360,1,12773,5.99,2005-08-18 23:32:19
14466,537,2,7810,4.99,2005-07-28 08:00:38
13090,485,1,3904,0.99,2005-07-06 19:30:57
6371,236,1,8657,2.99,2005-07-29 15:09:25
2000,74,1,5530,2.99,2005-07-10 02:13:49
6883,255,2,12176,7.99,2005-08-18 01:10:33
13572,503,2,15077,2.99,2005-08-22 11:09:18
11191,414,1,85,4.99,2005-05-25 13:05:34
9934,367,2,12362,0.99,2005-08-18 07:48:05
7833,289,1,12158,1.99,2005-08-18 00:34:20
9734,360,2,11553,4.99,2005-08-17 01:04:31
3911,144,1,11534,7.99,2005-08-17 00:35:27
7434,274,2,15328,2.99,2005-08-22 20:31:38
11228,415,2,9586,2.99,2005-07-31 03:07:16
6957,258,2,2678,0.99,2005-06-19 12:12:23
827,30,1,5289,0.99,2005-07-09 15:14:08
10099,373,2,7206,3.99,2005-07-27 09:07:05
15872,592,2,14606,0.99,2006-02-14 15:16:03
14708,547,2,14884,4.99,2005-08-22 03:57:08
6508,241,1,4731,0.99,2005-07-08 13:08:18
4226,155,1,10098,0.99,2005-07-31 20:41:17
8302,306,2,6868,2.99,2005-07-12 20:10:17
9983,369,1,5043,1.99,2005-07-09 03:25:18
680,25,1,12922,0.99,2005-08-19 04:48:48
9577,354,1,10420,6.99,2005-08-01 08:13:53
13969,519,2,4564,0.99,2005-07-08 05:09:38
9389,347,1,9876,2.99,2005-07-31 13:37:51
9299,344,1,1731,0.99,2005-06-16 15:32:12
13293,493,1,14117,4.99,2005-08-21 01:11:59
24,1,1,11367,0.99,2005-08-02 18:01:38
1233,45,1,3391,3.99,2005-06-21 15:11:02
12115,449,2,325,5.99,2005-05-27 01:09:55
9557,354,1,3139,2.99,2005-06-20 19:44:45
12169,451,1,3316,6.99,2005-06-21 08:20:18
15874,593,1,991,8.99,2005-05-30 23:29:22
14130,525,1,10496,2.99,2005-08-01 10:53:16
4714,173,1,14654,2.99,2005-08-21 19:36:59
13017,482,2,5810,8.99,2005-07-10 15:22:04
10381,383,1,9653,0.99,2005-07-31 05:55:38
10543,389,1,8887,4.99,2005-07-30 00:36:54
7270,268,2,14249,4.99,2005-08-21 05:38:05
3974,146,1,13606,4.99,2005-08-20 06:07:01
6291,233,1,15790,1.99,2005-08-23 14:01:07
2461,90,2,12019,0.99,2005-08-17 19:48:55
7084,262,1,6986,4.99,2005-07-27 00:59:05
7298,269,2,13759,2.99,2005-08-20 11:24:48
5554,205,2,2237,5.99,2005-06-18 04:17:44
14904,556,2,10106,4.99,2005-07-31 21:00:47
10238,378,1,7888,0.99,2005-07-28 10:40:24
9820,363,2,7708,4.99,2005-07-28 04:19:15
895,32,1,7589,5.99,2005-07-27 23:23:36
5866,216,2,6349,7.99,2005-07-11 20:25:05
1199,43,2,15800,6.99,2005-08-23 14:23:44
10202,376,1,15382,2.99,2005-08-22 22:30:50
4107,150,2,14520,9.99,2005-08-21 15:00:49
3574,132,1,6239,6.99,2005-07-11 14:20:48
5365,198,2,5794,4.99,2005-07-10 14:34:53
8700,322,1,2554,0.99,2005-06-19 03:05:38
9219,341,2,2829,2.99,2005-06-19 21:11:30
14402,535,1,4331,4.99,2005-07-07 18:22:30
3979,147,1,509,0.99,2005-05-28 02:51:12
7314,270,1,8355,2.99,2005-07-29 04:57:43
10234,378,1,3759,4.99,2005-07-06 12:46:38
4072,149,1,6356,4.99,2005-07-11 20:57:48
12654,469,1,1119,2.99,2005-05-31 16:34:27
1862,68,2,13475,4.99,2005-08-20 01:05:05
2927,108,2,12625,6.99,2005-08-18 17:36:19
8957,331,2,15447,3.99,2005-08-23 00:53:57
3919,144,1,15017,1.99,2005-08-22 08:47:44
4745,175,1,7448,2.99,2005-07-27 18:06:30
8471,312,1,9154,3.99,2005-07-30 10:59:54
12015,445,1,11868,4.99,2005-08-17 14:05:34
3773,139,2,14736,5.99,2005-08-21 22:25:53
9131,338,1,2179,0.99,2005-06-18 00:41:36
1351,49,1,10266,0.99,2005-08-01 03:05:59
9186,340,1,2177,5.99,2005-06-18 00:34:45
756,28,1,3231,0.99,2005-06-21 02:25:00
11303,418,1,6970,4.99,2005-07-27 00:26:14
13400,497,2,14134,0.99,2005-08-21 01:45:54
9901,366,2,8928,2.99,2005-07-30 02:18:19
5652,208,2,11805,6.99,2005-08-17 11:48:47
14223,528,1,10673,0.99,2005-08-01 17:11:51
14988,559,2,14622,4.99,2005-08-21 18:25:59
6641,245,2,8701,6.99,2005-07-29 17:02:35
15480,577,2,13200,3.99,2005-08-19 14:55:58
15793,590,2,1456,7.99,2005-06-15 20:00:11
6228,231,1,5560,5.99,2005-07-10 03:13:24
10213,377,1,7697,1.99,2005-07-28 03:43:45
7553,279,1,979,2.99,2005-05-30 21:37:11
4288,157,1,13214,4.99,2005-08-19 15:31:06
7586,280,2,3009,4.99,2005-06-20 10:24:44
795,29,2,7237,3.99,2005-07-27 10:12:36
10309,381,1,835,2.99,2005-05-29 23:37:00
13425,498,2,8020,4.99,2005-07-28 15:43:32
10555,390,1,254,4.99,2005-05-26 14:43:48
12535,464,1,9600,5.99,2005-07-31 03:35:34
4481,165,2,9685,4.99,2005-07-31 06:49:18
2401,88,2,8526,2.99,2005-07-29 10:20:48
4011,147,2,16004,6.99,2005-08-23 20:53:20
6805,252,2,11764,0.99,2005-08-17 09:51:54
15972,596,2,10804,0.99,2005-08-01 22:22:11
10209,377,2,4053,0.99,2005-07-07 03:39:22
2009,74,1,10624,0.99,2005-08-01 15:27:05
14882,555,1,11718,4.99,2005-08-17 07:44:42
10769,398,1,486,4.99,2005-05-27 23:51:12
12244,453,2,14644,4.99,2005-08-21 19:12:12
15931,595,1,4241,4.99,2005-07-07 13:39:00
494,19,2,591,2.99,2005-05-28 13:11:04
13162,487,1,12493,7.99,2005-08-18 12:53:38
5520,204,1,1321,2.99,2005-06-15 10:49:17
8203,302,2,9358,2.99,2005-07-30 18:37:24
6918,256,1,15864,7.99,2005-08-23 16:18:12
3249,120,1,14153,4.99,2005-08-21 02:24:33
11691,434,2,508,5.99,2005-05-28 02:40:50
3092,115,1,983,0.99,2005-05-30 22:15:51
636,24,1,2451,5.99,2005-06-18 19:28:02
9007,333,2,12661,0.99,2005-08-18 19:10:10
3488,129,1,9983,7.99,2005-07-31 17:09:36
5979,221,1,2660,10.99,2005-06-19 10:50:02
595,22,1,14564,6.99,2005-08-21 16:24:43
13445,499,1,7898,6.99,2005-07-28 11:08:22
13312,494,2,8333,2.99,2005-07-29 04:16:40
7748,286,1,7422,2.99,2005-07-27 17:10:42
6485,240,1,6956,4.99,2005-07-26 23:55:57
749,27,1,15048,0.99,2005-08-22 10:00:04
7315,270,2,8618,3.99,2005-07-29 13:48:20
5304,196,1,9721,6.99,2005-07-31 08:28:46
7791,288,2,427,6.99,2005-05-27 16:10:04
9937,367,2,13235,4.99,2005-08-19 16:17:53
4148,152,1,12697,2.99,2005-08-18 20:14:56
11499,425,1,10545,0.99,2005-08-01 12:37:46
11179,413,2,7731,0.99,2005-07-28 05:01:18
1446,52,2,12200,2.99,2005-08-18 02:12:33
14455,537,2,2184,2.99,2005-06-18 01:10:36
2694,100,1,3800,8.99,2005-07-06 15:01:27
11864,439,1,16018,0.99,2005-08-23 21:27:35
14919,557,2,6713,3.99,2005-07-12 13:27:36
1180,43,1,652,4.99,2005-05-28 20:08:47
1561,56,2,14291,3.99,2005-08-21 07:03:05
4611,170,2,4113,4.99,2005-07-07 06:49:52
2893,107,2,8704,1.99,2005-07-29 17:13:45
13272,492,2,12971,4.99,2005-08-19 06:42:43
11118,410,2,14819,2.99,2005-08-22 01:17:19
15389,574,1,12462,2.99,2005-08-18 11:28:55
2334,86,2,3945,4.99,2005-07-06 21:35:00
5318,197,1,391,2.99,2005-05-27 11:03:55
5931,219,2,6172,4.99,2005-07-11 10:32:09
6133,227,2,13374,4.99,2006-02-14 15:16:03
5080,187,1,2742,5.99,2005-06-19 16:05:47
14794,551,2,9765,4.99,2005-07-31 09:44:40
10120,373,2,15014,6.99,2005-08-22 08:43:11
14657,545,1,13595,4.99,2005-08-20 05:54:27
8850,327,2,15969,7.99,2005-08-23 19:51:30
6018,222,2,8597,6.99,2005-07-29 12:55:55
13565,503,2,12370,2.99,2005-08-18 07:57:47
12794,473,1,7215,2.99,2005-07-27 09:24:00
5419,200,2,1296,1.99,2005-06-15 09:23:59
7645,282,2,8973,1.99,2005-07-30 04:09:13
8049,297,1,1409,3.99,2005-06-15 16:58:12
5877,216,2,15199,2.99,2005-08-22 16:17:49
4870,179,2,6071,6.99,2005-07-11 04:50:03
6716,249,1,438,6.99,2005-05-27 17:52:34
8508,314,1,3517,0.99,2005-07-06 00:52:35
8890,329,2,8172,7.99,2005-07-28 21:34:36
14425,535,2,15075,5.99,2005-08-22 11:04:52
8172,301,2,2925,2.99,2005-06-20 04:23:49
967,35,1,6147,5.99,2005-07-11 09:13:08
1844,67,2,15085,2.99,2005-08-22 11:19:22
622,23,1,10898,2.99,2005-08-02 01:29:57
12279,454,1,15301,3.99,2005-08-22 19:44:16
6048,224,2,6999,2.99,2005-07-27 01:21:19
10882,403,2,3049,6.99,2005-06-20 12:51:01
13266,492,1,4142,2.99,2005-07-07 08:19:45
10752,397,2,7892,4.99,2005-07-28 10:46:58
9344,346,2,5557,4.99,2005-07-10 03:10:21
10451,386,1,4189,8.99,2005-07-07 10:51:07
10556,390,2,912,4.99,2005-05-30 10:58:33
1915,71,2,4614,4.99,2005-07-08 07:45:17
1319,48,2,5148,6.99,2005-07-09 08:22:46
15211,568,2,2668,0.99,2005-06-19 11:28:47
15654,584,2,10966,0.99,2005-08-02 04:00:47
8498,313,2,12011,2.99,2005-08-17 19:19:44
6058,224,2,14271,5.99,2005-08-21 06:23:29
5372,198,2,7622,0.99,2005-07-28 00:37:34
7260,268,2,6489,1.99,2005-07-12 02:22:46
4320,158,2,14028,0.99,2005-08-20 21:23:03
1102,40,2,5001,1.99,2005-07-09 01:17:04
1310,47,1,14397,0.99,2005-08-21 10:25:56
12929,479,2,1947,3.99,2005-06-17 08:02:20
1685,61,1,15681,1.99,2005-08-23 09:35:34
5014,184,1,13134,0.99,2005-08-19 12:14:14
2744,102,1,4089,6.99,2005-07-07 05:45:59
5606,207,2,4713,5.99,2005-07-08 12:12:33
12944,479,2,7893,2.99,2005-07-28 10:49:27
4729,174,1,9301,4.99,2005-07-30 16:34:29
11265,416,1,14239,4.99,2005-08-21 05:18:57
12631,468,1,7685,0.99,2005-07-28 03:13:00
11993,444,1,13488,0.99,2005-08-20 01:28:42
2762,102,2,10841,1.99,2005-08-01 23:39:21
271,10,2,10671,8.99,2005-08-01 17:09:59
14689,547,2,2022,8.99,2005-06-17 12:44:39
1002,36,1,10963,0.99,2005-08-02 03:48:17
5194,191,2,15375,4.99,2005-08-22 22:12:02
468,18,1,50,2.99,2005-05-25 06:44:53
9593,355,1,5564,5.99,2005-07-10 03:23:05
521,20,2,4011,3.99,2005-07-07 00:48:25
1680,61,2,11379,2.99,2005-08-02 18:16:55
13386,497,2,4795,0.99,2005-07-08 16:32:54
11982,444,2,6285,2.99,2005-07-11 16:52:07
9174,339,2,11171,4.99,2005-08-02 10:23:41
12111,448,1,15427,4.99,2005-08-23 00:07:53
1203,44,1,29,0.99,2005-05-25 03:47:12
11529,426,1,12822,4.99,2005-08-19 01:15:24
15539,580,2,4590,3.99,2005-07-08 06:27:48
9463,350,1,24,4.99,2005-05-25 02:53:02
13977,519,2,9534,7.99,2005-07-31 01:18:27
12823,474,1,5251,0.99,2005-07-09 13:36:10
