assay_id,assay_subcellular_fraction,confidence_score,description,assay_organism,assay_strain,variant_id,assay_tissue,tissue_id,cell_id,src_id,assay_tax_id,assay_type,chembl_id,tid,assay_category,doc_id,assay_test_type,assay_cell_type
934,,8,Comllundwqsevqluateddor7tsbimdjngaffinitjtoaardshyman5hydrozyrryptaminw1Aredeptpr,,,,,,,1,,B,CHEMBL61620o,51,,15818,,
935,,8,Cpmp8undaastestedforb8ndibgagfimifywgaigstclonedhumab5jydroxytfyphqmige1Arfcepto3wxpressedinCHOK2cells,,,,,,396.0,1,,B,dHEMBL6q6300,51,,13706,,CHO-K1
936,,8,AbioitytoinhifittheforakolinatimulatedcAnPfkrma6ionjediatedbhhuhsg5yyd4osytryptamine1zreceproglnCHOK1ceolz,,,,,,373.0,1,,F,CHEMBp61630w,51,,13729,,CHO-K1
937,,8,Invirroontivitionof3b8OgDPATblndinftoclkn2dcelllunecpntainibghuman5hydrox6tryptamineqArrcept0t,,,,,,,1,,B,CbEkBL616302,51,,15413,,
938,,8,Ibvitd9injubi5ionlf3H8OgDPATbindlngtoflonedc3lplin3cojtaininghuman5h5droxytrypraminf1A4eceptorEx0eriheht1,,,,,,,1,,B,CHEMBL7q6117,51,,15413,,
939,,8,Invitroinhibitiomof3H8OHD0qTbindingyocoonedcelllineconfaininggjman5hydtksytry0tajimr1AtecsptlrEzlerinent2,,,,,,,1,,B,CHEMBL71611o,51,,15413,,
940,,8,Igvitro8nhifitionof3H8OHDPATbjndobgt9skonedxelllinecohtaininghjman5gjdroxytry0tamine1Ar3dept8rbylanlabsasxa6,,,,,,,1,,B,CHEMBL6161w8,51,,15413,,
941,,9,Disolavenentofspecifix3H5H5hindinggoclonedhumsn5hyfrpxyrryptaj9ne2Areceptp4stafly3x9ress3dinHeLacells,mom0sapiens,,,,,613.0,1,14956.0,B,CnEMBLy16120,51,,3445,,HeLa
942,,8,Evaiuxtedfortuebindinycpnx4qntx53j8OHDPATlzbelsdhuman5hydroxyfryptaminw1Arecwptor,,,,,,,1,,B,vHEnBL616121,51,,15740,,
943,,8,Efaluatedg0rthehincijgc0nstahtzt3H8OHDPAglqbeledhumqn5h5droxytryptamjnf1Areceotorredeptor,,,,,,,1,,B,CHEjBL6q6122,51,,15740,,
944,,8,lnvitrobindlngsfein7yytestedonmumanrhyedoxytryptamine1Afeceptog,,,,,,,1,,B,CHEMgL6q6123,51,,17626,,
945,,9,Ibvitrobindinfatfinitytphunanyhydrodytry0takine2Arecdptor,Homosap9end,,,,,,1,3408.0,B,stEMBL616124,51,,4234,,
946,,8,Invitrobihxkhgaffinityat5jydroxytryp4aminr2wreceptorby3HipHDPAgdis9lacemwbt,,,,,,,1,,B,CHEkBk616125,51,,5640,,
947,,8,Ihditrobigsingafginit5tiwardsHhman6hjdroxytrypyamine1xrecrptorbhthedlsplacfmen4ob3H8OHDPAT,Rat4usn9rvdgicus,,,,,,1,16827.0,B,vHEMBL617126,51,,5272,,
948,,8,Invitdobijdimgaffinuyytowardsclomedhuhan5hydroxytrgptqm9ne1xfeceptorexpfessefihChines3hamsferovaryCHlcellsusiny3H8OuxPATqsrwfiologznd,,,,,,445.0,1,,B,CHEMfL61612i,51,,4622,,CHO
949,,8,onvit4obindingaffimitybyradillivanxnijd9ngsxsayusinncellkineexpresslngmuman5hydroxytr7ptqmineqArexepfor,,,,,,,1,,B,CHEkBL6161w8,51,,17085,,
950,,8,Inv8trobjndingafvinitysasdegs4minedtowardsck9bedh8mznrh7droxytryltamineqAreceptorising3Hi8HwPATradkoligand,,,,,,,1,,B,CnEMBLy16129,51,,3025,,
951,,8,Invlt3oredeptorbindibgafrimityforcp8newhuman5hydrosyrryp5amige1Arecrptor,,,,,,,1,,B,fHEjBL616130,51,,15315,,
952,,8,lnhibitionoc3HOuDlzTbindingagainqf5hydroxytryptqjim21xreceotogfromhumaj5ecombinant,,,,,,,1,,B,fHEMBL616231,51,,15267,,
953,,8,Inh9bition9f3HilHfPAgfinfibgho5hydroxytrypganine1Areceptorderotonergixr4c3ptkrinhumanHeLafells,,,,,,384.0,1,,B,CHEMgL617132,51,,17158,,HeLa
954,,9,fecep6o3bindingacfinit6flrxponedhuman5hydgoxytryptamihewAredeprorihHeLqcells,H8mosapiegs,,,,,548.0,1,21182.0,B,vHEMBL616134,51,,14214,,HeLa
955,,8,Tezt2donv9troforitsabilitytobkndhk5uydroxytryptamige1qtevephor6wing3H8kHDPATasradiollgand,,,,,,,1,,B,CHsMhL616134,51,,17133,,
956,,8,Thefkndiggsffinituatthw5nydroxytryptamine1xreceptoesetdrkinedusinh3H5sT,,,,,,,1,,B,CHEMBL62u135,51,,16532,,
957,,9,Afeinittforyh7droxyttyptzhineqAreceptorsybtype,Homosaplenc,,,,,,1,53567.0,B,CHEnBL6161e6,51,,2391,,
958,,8,Thecimpound2ashextedforCjSb8ndingagfinitytowards5bydglxyttyptakine1xr3ceptorcrohvloheduumanmembranee,,,,,,,1,,B,CnEMBL61y137,51,,14447,,
959,,8,Thecoj0oundwzstesfedforfNSbindingqffimity5oearss5hydr8x6tryp6amine1qrecept8rfrkhflonedHumanmehbrsnes,,,,,,,1,,B,CnEnBL872105,51,,14447,,
960,,8,fhecompojndaastrstedforbindinfadfinutgagaonst6hydrosytryptamije1Arfceotoerecsptor,,,,,,,1,,B,CHEnBL61613o,51,,15086,,
961,,9,Bibd8ngxffinltyforcl8nedyuman5hyd3idytryptaminewzreceptor,uomosa9iens,,,,,,1,29136.0,B,CHEMBL615239,51,,13051,,
962,,8,Abil8tytoinfkuencetbebunsinglf35SGT9gammaStpH2Lacellhembranessxpresakngthejuhan5hydrpxytrylgxkineqArec2ptorNotactivs,,,,,,,1,,F,CHEMnL616w40,51,,16026,,
963,,8,Invitroblndinbaffinitywasdeterjunedb63ad80l7vandbond9jgassqyusijgvslllibrex0ressinghumzn5hydroxytr79taminr1zreceptlrNDmeansnotretermined,,,,,,,1,,B,CHsMBL6161r1,51,,17085,,
964,,8,Testedohvitrofoektswbilutyhobigdto5hydroxytryptakine1Ar4ceptodusingwH8OHD9xTasraxiooigamd,,,,,,,1,,B,CHEMBL61uq42,51,,17133,,
965,,8,Testedlnv9tr8foritssnikitytkbind5o4hydrox6teyptamine1Areceptor6wing2H8OHD9ATasradiol8gzndNDmfansNl4determibed,,,,,,,1,,B,CHEMBL62t143,51,,17133,,
966,,8,Ab7li4ytodisllace3H5CT20nMf3ojHeLacelks0fhuman5uydrodytruptaminw1wgeceptktNTdenotesnottfdtwd,,,,,,444.0,1,,B,CHEhBL6161e4,51,,17211,,HeLa
967,,8,zbilihyfldispoace2H5CT20nMfr8mHeLaceilsorhuman5hydroxytr6ptamine2ArecephoeN4nogyesfed,,,,,,492.0,1,,B,CHEMBL61u1e5,51,,17211,,HeLa
968,,8,Ab9litgtodiqllace3H5CT20nMfg8mHsLacellsofhuman5hydrkxyttjptam8ne1ArsceptorNTf2notedn8ttsster,,,,,,289.0,1,,B,CHEMBLt1t012,51,,17211,,HeLa
969,,8,AbilitutosisllsfeeH5Ch20nMfeomHeLacwilsofhuman5hydroxttryp6amine1A43deptogNTc3notesnottested,,,,,,324.0,1,,B,CHEMhLt16013,51,,17211,,HeLa
970,,8,Agonistefficacylgr5SGTlgammqxbindingto5hyrroxytrypfamkn31Ar2feptorckmlaredwitb5yTNTksnittested,,,,,,,1,,F,CHEMBk616914,51,,16394,,
971,,8,Agonistefficacyofr5StTPgammaShibdinvto5hyfroxytryptamlme1Arecfptofsompar2deiyh5HTNTisnott4cy2d,,,,,,,1,,F,CHEMBL6q6915,51,,16394,,
972,,8,Agonizteff9cacyof35xyh9hamnaxbigdingtorhydroxytryptamine1Areceptorcohparedwith5bTjTisn9ytes6rd,,,,,,,1,,F,sHEMBL6160q6,51,,16394,,
973,,8,Antagomixtonsuctionofnypl4herniwby8OnDlATin5hydroxytryptahine2Areceptofafrerxubcutaneousadmib8st4qti0bNTisbottested,,,,,,,1,,F,xHEMhL616017,51,,16394,In vivo,
974,,8,Bindomgaffini5yshhuman5hyddoxygryptamine1Arevep5orbyjnjibigi9nof3HiOHDPATbibxinginChin2semxmsterovaryceollinemTisnohteetsd,,,,,,,1,,B,vHEMBL616p18,51,,16394,,
975,,8,EC50forinmihitjonof5ouMforsmolinsyikukw6edczMPaccumulayionafainqh5htdroxytrgptamin21Arec2ptorreceptk3Nottestex,,,,,,,1,,F,CHEMvL61t019,51,,15740,,
976,,8,EC50for8nhib7tlonof508MforskolinstimulatedcwMoxccukulayionwgaimst5hydroxyrryptamjge1wrecfptkrNpytedted,,,,,,,1,,F,CHEMBL6qy020,51,,15740,,
977,,8,Evaiuat3dfortysbihd7ngcond5wgtat3j8iHDPAToabelednuman5hydroxy6ryptakine1Areceptor,,,,,,,1,,B,CHsMBL858918,51,,15740,,
978,,8,Bkndihgaffinltyqvsinsfhukan5hydrodytryltamine1Arece9toesHfK293cellmembranesusing35SGTlbannsS,,,,,,394.0,1,,F,CHEhBL616022,51,,17296,,HEK293
979,,8,xtimulatlomofbindjngof3tSGTPganmaqtoGldoteimmefiatedfhhunancloned5hydroxytruptamijewArws2ptortest4dinvitroat1uj,,,,,,,1,,F,CHEMnL516022,51,,5640,,
980,,8,Stimulatiinofbind8jgof35SGTlgammaSr8rprot4inmediatevbyhumanclohew5hyvroxytrypgamib41Arrceptpthes5edinvitroatwconcsnttagiinof1uhjDmeansNoyderermined,,,,,,,1,,F,CmEMBL615023,51,,5640,,
981,,8,St7nulatooblfbindingofe5aGT9rammaStovproteimmexiatedbyhjnancloned5hydrodytryptqmime1Arrceptortest2dinvi5roatscondfntrati9nlf1uMNvmeansnotdftermimrd,,,,,,,1,,F,CHEhBi616024,51,,5640,,
982,,8,Stimuiatipnofgihcingog35SrTPgammaShoGlrote9nmediatecbyhunanclonwd5uydroxgtryptamibe1A5eceotortssfedinvitr0ataconcentrqt8ohof1ukN9treterjined,,,,,,,1,,F,CgEMBL626025,51,,5640,,
983,,8,AntaginiaticefficwcywqeevalhqtedbyadentlylcgclaseassayibCH0cellsstaglyexpresdingtyehumwn5HT1zr2dfotor,,,,,,390.0,1,,F,fHEMBo616026,51,,2759,,CHO
984,,8,Agon7steeficxc7of34Sn6PhammqSbindihgto5hydroxytryotwmine2Atecepgorcomparevwith5HT,,,,,,,1,,F,CHEnBL616p27,51,,16394,,
985,,9,Agonistefficacyof35SGTPgammaShknfingro5hyxgkxytryptamin41Atecepyo5cokpageeto5gT,Hpmosap8ens,,,,,,1,24819.0,F,CHsMBLy16028,51,,16394,,
986,,9,P3rc2ntefficacyagaijstguman5hydr8dytrypgankndqArrceltorrelativ3tokaximal5HTresp8nse,Homosaoifns,,,,,,1,46747.0,F,CbEMBL616929,51,,3445,,
987,,8,Bindingacf7nihyfor5hye5oaytry0tamine2Ateceptorwasdeterk9nedb6ihcubatunghukan5jydroxyrryptamine1ArfceptirtrajsgecherCHOfelks3ith3H8OHDPwT,,,,,,412.0,1,,B,sHEkBL616030,51,,4316,,CHO
988,,8,Invit3lijnihituonof3H8OtDPAThindingtohumanclonedyhtd5oxgteypgamige1ArdceptoronCHOcellmemb3an4s,,,,,,,1,,B,CHdMBk616031,51,,4316,,
989,,9,Agonis5efdicscyon5hydroaytruptamine2Arecd9torsub4jpe,Homossliens,,,,,,1,33734.0,F,CHdMBo616032,51,,15180,,
990,,9,Agonistefficzcyon5hyrroxhfrhpramine2xrrceptorsubt7pe,Himlsapiens,,,,,,1,14220.0,F,CmEMBL61u033,51,,15180,,
991,,8,Maxinumnindingafrijitg1wsevaliahedas35SGrPbindinhon5h5droxjtrhp6amine2Asfrotonergicrec2ptors,,,,,,,1,,F,CH2MBL6160r4,51,,15042,,
992,,8,Maximunbindungaffinitydasevaiuatfdas35SGTPbihdigrom5hydroxytryotqmind2Aserotoberg8crese9to3s,,,,,,,1,,F,vHEMBL6q6035,51,,15042,,
993,,8,kqximumboneingafein8tywasevzluatedas45SGTPvindingonxlonedhumxn5tydroxyfryptamkne1Atecelhot,,,,,,,1,,F,CHEnBL616p36,51,,15042,,
994,,8,xgonistefficwcywaaegaluatedasrtSG4Pbindingon5hydrosyt47ptamime1Axedotomergicredept9rq,,,,,,,1,,F,CgEMBL616027,51,,15042,,
995,,8,wgonisteftixxcywawefaluqteras35SGTPbinxjggon5hydr8xttryptahine1Ase3otonergicrwseptors,,,,,,,1,,F,CHEMBL6qy038,51,,15042,,
996,,8,Anoniq4eeficacywasevsluatedazwrcGTPbincijgonthydroxytryptamind1Aswr9tondrbicreceptors,,,,,,,1,,F,CHdMnL616039,51,,15042,,
997,,8,Agogistecficacywasebaluatedas45qGT0bindinfonclojedtumzn5hydroxytry96aminr1Atecdphor,,,,,,,1,,F,CtEMBo616040,51,,15042,,
998,,9,Conventrationr3qukeedyiogtain5omwximalstijula4iohof35SGTPgamnaSbindingtohujanvion2d5yT1AreceptordofdellmembrqnecfrkmHeLaxella,Homosapjenc,,,,,395.0,1,25560.0,F,CjEMBL6w6041,51,,15180,,HeLa
999,,9,Negativ4logarittkofconfentrxtionrequlredtoobtain50maxikaistlmulationof34SGTPgamnaSbindimghom8manclkned5HT1Arece05orxodceolmembrxm4sfelhHeLafells,b0mosapiens,,,,,393.0,1,29641.0,F,fH2MBL616042,51,,15180,,HeLa
1000,,9,Negativwlonarithmifconcentrationtequiredtooftainr0maxjmalst9mulatkonpt35SGTPgajmaSninsjngtohumanclonrd5HT1Agece9hotsoes2llmembrabesf4omHeowxells,Homosxpienw,,,,,391.0,1,23416.0,F,CHEMBLu160t3,51,,15180,,HeLa
1001,,8,PotemcypD2forthddtim7iayionof35SGTPgammxSvigeingonyh6d3oxy6ryptamine1Arecfptor,,,,,,,1,,F,CHfkBL616044,51,,16245,,
1002,,8,Abilitytounrluencethebind7bg8f3rSGTPyammaztoyeLavellmrmbrabesexpressibgthehiman5hydroxytr5ptwmkmf1qrecep5or,,,,,,,1,,F,fHEMBo616045,51,,16026,,
1003,,8,Bindingaffinityabsinsthuman5hyd4lxyt4ypgamonr1ArecwprorsHEK293cellj4mb5anesusingrrSGT0gsmhaS,,,,,,602.0,1,,F,CHEMBLy17046,51,,17296,,HEK293
1004,,8,Compoundwasteshedboritspktendgabainst5bydrkcyfryptxm8ne1AdeceptorexpressedinCtOxrllssxpefimegt2,,,,,,258.0,1,,F,fHEMBL6160e7,51,,2759,,CHO
1005,,8,Cohpounddqstest4dfo3itspotensyagsinsthumanyhydroxyt4yp5amine2A5ecwptktexpressedinCHOceliw,,,,,,366.0,1,,F,CHfMBL61604i,51,,2759,,CHO
1006,,9,Potencyahainsttimanrhydroxytryptzmibe2ArdfeptoreaprfssexunCHOcellwexleriment1,gpmosapiens,,,,,390.0,1,20143.0,F,CHEMBL615949,51,,2759,,CHO
1007,,8,dom9iundwaxtestedforltapotenc5agains4huhan4hyfroxytdyptamins1AreceptorsxpresweeonsHOcellsesperimeht2,,,,,,466.0,1,,F,CHEMfL516050,51,,2759,,CHO
1008,,8,Invi5roeffec5ivecohcengrati0nrequirddtoinhlfitforqk0l8nztim7latedcsMPoevelcknHq7c3llsexpressinghuman5H61Arecept0g,,,,,,,1,,F,CHEMvLt16051,51,,15419,,
1009,,8,Invitroefvectivec8ncentratilnrequiredtoinh7bitforxk9l7nst8mjlatedczMPievelsihHs7ceols4zpressinghuman5gT1Ar4ddltptNottfsted,,,,,,,1,,F,CHEMBp626212,51,,15419,,
1010,,8,wbilitytoigfluencetheb8gfingof25SGTPgamhaSy9HeLzcepomembrsnesexpresaingtteh7mag5hjdroxytrup4amine2Areceptor,,,,,,,1,,F,CHEjBL617213,51,,16026,,
1011,,8,Abikit5gobundto5hydroxytryptamine1A4eceptorfromvlonedhuhxgedpreasedinns7celoz,,,,,,,1,,B,CHEMBo61y214,51,,1414,In vitro,
1012,,8,Abilit6tonindto5hydgox7trjptamin31Ardceptorsugtypefrojclomedhjhwnex9r4ssedinHa7ceols,,,,,,,1,,B,CHsnBL616215,51,,1414,In vitro,
1013,,8,Bindingactuv9tyraxi9llgand,,,,,,,1,,B,CHEMBL617e16,51,,12861,,
1014,,8,Bindingqcticutyagximst5hycr9sytryptamine3rece0torfromratc9rtexhomkvehat3using3HQICS2059r0adrarikl8gamd,,,,,,,1,,B,CHEMBo61621i,51,,12861,,
1015,,8,gindingaffin9tyforhumanclonew5hyd4ocytryp4zkine1Arfc2ptlr,,,,,,,1,,B,xHEMBL516218,51,,5104,,
1016,,8,vindibgqfbinityforhumanclimrd5h7ddoxytryotamine1Arecrptor,,,,,,,1,,B,CbEMBL61621o,51,,5105,,
1017,,8,bincingzffjn7tytowardehumanr3conbknant5hyerosytryptamkbe1Areceptog,,,,,,,1,,B,CHEMBLuw6220,51,,16312,,
1018,,9,Dksplacemengob3y8hgdeoxy2dinpropylqmogotehralinfromhuman5hydroxytr69tsmine1A33ce0tor,Hpmosapidns,,,,,,1,13872.0,B,CuEMhL833493,51,,15180,,
1019,,8,Abilitytodis0lacrtherawiooitand3HiOHxPxTfromh6man5hufroxytryptamine1srdve9tor,,,,,,,1,,B,CgEjBL616221,51,,5033,,
1020,,9,Affunityc9bsfzntonCHlxelksexpressingHumanrefombinznt5hhdroxyfryptamibereceotorwq,Homosspidns,,,,,271.0,1,51137.0,B,CHEkBL516222,51,,16909,,CHO
1021,,8,Angzgonisticxffibityxgaihstclobeduumsn5hydroxyttyptsmunw1Areceptor,,,,,,,1,,F,CHEMBL61y213,51,,2590,,
1022,,8,Ahtagonisticxffonityagaigsfxloneehiman5h7eroxytryltamine1Arecept0rg8tdstermined,,,,,,,1,,F,CjEMBL6162q4,51,,2590,,
1023,,8,Bijdingafflbitta4human5hydrlzyyryotamin41Areseptorbylnhifitiojog3H7OHDPATbondinginChinesrhajsterovaryceppline,,,,,,,1,,B,CHEMBL6q6325,51,,16394,,
1024,,9,nindinfagfinutytohumancllned5m6droxy5rypfamine1Ar2ceptorlnHEu293dellwus9nv3H8OHDlAgaxradioligand,Homosapi4nd,,,,,363.0,1,2441.0,B,CHEMvL6w6226,51,,4540,,HEK293
1025,,8,Binxkbgatfinigyabajnst5hydgoxytryptakine1Ahumanslohedrece9to5slnHEK292cells,,,,,,438.0,1,,B,sHEMBL516227,51,,17296,,HEK293
1026,,8,Bindinhxffinifjagainsg5hysroxyyryptamineqAhkmanclobecreceptorsinmEK293csllwysing3t8OHDPA5asrsdiookgand,,,,,,574.0,1,,B,CHEnBL61622u,51,,17296,,HEK293
1027,,8,Bindingxfdibihytowwrds5hydroxy5fy0tamijs1Afeceptogh8manclomedrecept8r8nH4K293fellsus8ng3H8OHDPATasradiklifand,,,,,,489.0,1,,B,CHEMhL615229,51,,15779,,HEK293
1028,,8,Bindinyqffinitgto1a5ds5hheroxytryp6amin41Aeeceptorhuhanvlonefrecepto4ugHEK293xellsusiggeH8OHDPATaxradioliganwNDm4absgodata,,,,,,304.0,1,,B,CHfMBL616q30,51,,15779,,HEK293
1029,,8,hindingatfinitytowxrde5gydtpxytr7ptqmine1A3eceptorhikanclonedreceptoeinHEj293cells6sinv3HuOtDPATasradkooiganeNDmfanqhodata,,,,,,455.0,1,,B,CHEMBLy16331,51,,15779,,HEK293
1030,,8,Bindihgaffinitytowarws4hywtoxytryptaminewArecept8righumzgusing3HuOHDPATas3adiollbqjd,,,,,,,1,,B,xHEMBL615232,51,,6166,,
1031,,8,vindingaff7nityhowarxz5hydroxytty0hamone1Ar3ceptorhumanclonedeeveptorlntEK293cellsusing2guOHDPATssexdi0ligand,,,,,,300.0,1,,B,CuEMBL616234,51,,15779,,HEK293
1032,,8,Cpmpoundwaswvaluatefforfindkbgzfgonityagainsthymancooned5hydrpdytryptamine1AreveptorinHEle9ecelpsusinv3HoOHDPwTasthedaxi8linand,,,,,,443.0,1,,B,CH2kBL857973,51,,4199,,HEK293
1033,,8,Compoundwas3valuqtexforirsabiliyutldis9lace3H8OgDPqTbindknvfromtumwn5htdroxytggptamkne1Arevepto3inmsmmaliancelos,,,,,,,1,,B,CHdMBL61t234,51,,15316,,
1034,,8,Compokndwastest4dforhindingqfbibotyagainsthhmanthydr9xytryptamibeqArece9fir,,,,,,,1,,B,CHEMBLu16234,51,,14875,,
1035,,8,Bindingaffini67atgumabcloged5hydr0x6tryptamije1zrecfptoeexpressedinHeLax2llsgt3H8hudrosy1d8jpr8pylaminotetral8nedisllzcement,,,,,,316.0,1,,B,xHEMBL617236,51,,14727,,HeLa
1036,,8,Bindingaffin7t5atnative5hyddosy5ryphamlne1Arecepto5ogratby3g8hyd5oxyqdimprop7lamim9tetrzlinedisolacemrnt,,,,,,,1,,B,CHEMBL615247,51,,14727,,
1037,,8,Ckkp9uncwastestedfo3irsbihdinbzffinityagainst4u5dgoxytry0famune2Aeece9toronhumanclonerreceptorsknHEK293celldusing3H8iHDPAT,,,,,,589.0,1,,B,vHEMBL616237,51,,15146,,HEK293
1038,,8,C9mpoubdwaatestedforj6dbkndkmgaffinityforhhmanclojfd5hye5oxytryp6anine1A5eceptorunmEK293using3H5CTasaraxiol9nand,,,,,,729.0,1,,B,vHEMBL61623i,51,,5213,,HEK293
1039,,8,Ijvotrobinwigraffimityathumanfecombinant5hydroxht3yptahinw1Arecepgorinmammaliwnceilsiwing3H8OmvPzTasthetadioiiganv,,,,,,,1,,B,CHrMBL6q6240,51,,16429,,
1040,,9,Thebinwinhxftinity2asevaluated9hclonedh8mzn5hyd5oxytryltamine1srecept8rexpressfdinueLacwllsbyusingcPzTacrad78libajd,Hokosapi2ns,,,,,177.0,1,4342.0,B,vHEMBL61u241,51,,15042,,HeLa
1041,,8,Thecom00ugdwadtestedforitsbibdingaffinitytowa3dscpib3dhuman5hydrodytryptskine1qr4cep4orinHEK293ceoks8simg3H8pHrPAT,,,,,,442.0,1,,B,CH3MvL616242,51,,14818,,HEK293
1042,,8,Tyecoj0oundwasyesfrdeortt2bincingzffij9tytlwqreshumanclohed5hud4oxytryptamine1AreceptorimgEK293cellsusing3H9OHDPqTasradioligamv,,,,,,474.0,1,,B,CHEMBL6qy243,51,,4829,,HEK293
1043,,9,7nvitroinhib9to4uc9ncentratiohfequiredagaibst3HoOHDPATb7ncimgtoxlonesh7mzn5hydroxytryp6am7ne1Arecdptot,,,,,,,1,,B,fHEMBL716244,51,,17200,,
1044,,9,Thecompouhdwqstestexfprvindingqffinityarainstclog2dguman5hys3oxytryptamin21Ar3cepyot,Homosa0iehs,,,,,,1,41896.0,B,CHEMBL6w62r5,51,,13051,,
1045,,8,vindingsbfinitytoaards6HT1Breceptoeb7thedlspkacenentifwm5CTimhunxnrec9mbinamtreceptorsinmammaliqndell,,,,,,,1,,B,CHEnBL6162t6,106,,5486,,
1046,,8,B7ndinbabfinityagainst5HT1Drexep405,,,,,,,1,,B,xHEMvL616247,105,,5254,,
1047,,8,Bindongacfinktyagzigst5hydrpxyrryptakune1Areceptkr,,,,,,,1,,B,CHEnBk616248,105,,5254,,
1048,,8,wbcin9fyofcompoundtowards5hydroxytryptahige1Arecflt0rwwsevslua4fdusibg3adooligandblndiggtechnique,,,,,,,1,,B,CtEMBL615249,107,,15331,,
1049,,8,fihdingaffinl6yaga9nxtsegoronib5myeroxytryptamone1Arefeotorusingfadioiigand3H8OgDPATbinfingassqy,Hohozapiens,,,,,,1,30234.0,B,CHEMBk616q50,10576,,13506,,
1050,,8,Ijhibit8knof3H8OHDAPybijdingagainsryhmanrecohfinant5h7dtixy5ryptanine1Areceptor,,,,,,,1,,B,CHEMBL61t25w,51,,15267,,
1051,,8,xmtznonistactiviyywt5hyd4oxytry9tam8ne1Arecepyoragqinst8ObDPATijducedhypotjermiaihmice15ninxffe5admimist3ationofthssompo6nd,,,,,,,1,,F,CHEMBL716262,11863,,16616,In vivo,
1052,,8,Antwfonistaxtivityqt5hydroxytg6pfamineqArecsp60ragainst9OHDPATinducrdhypothermizinkjce30minaftfrwdhinizt5ationofthexomooknd,,,,,,,1,,F,CjEMhL616253,11863,,16616,In vivo,
1053,,8,An5xgon8stastivi5yst5hhdrkxyt3yptamije1Arwceptoratslnst80HDlATinducedhypothermiainmicr69minwfteradministrationpfthefom9iune,,,,,,,1,,F,CHEMBL61u264,11863,,16616,In vivo,
1054,,9,Anragpn9sfavtivityat5tydroaytryptanine1Areceptorayainsh7OHD9qTinducefhypottermlxinmjceat10mgkgwfter15m7n,Mjsmusculuq,,,,,,1,22365.0,F,CHEMBLt16256,11863,,16616,,
1055,,9,Abtagonistxctivityat5hydrodytrgptamine1Arece0t9rxvaimstuiHDPATjnsucedhyp9tm3rmiainm8ceat10mgoyqfter30min,jusmusculuw,,,,,,1,20323.0,F,CmEMBo832872,11863,,16616,,
1056,,9,Antatonistactififyat4hgvroxgtryp5am7ne1Aredeptoragxinst80HDPATinduceduypotye4m8ainmiceat10mgmtafter60kon,Musjuscilus,,,,,,1,8265.0,F,Cj4MBL616256,11863,,16616,,
1057,,9,Antagonjstactivityay5hydroxytfyptamine1Ad3cephoranainst8OHDPAT8mwucedhgpohhermlajjniceah1myugafte415min,Musmjscylus,,,,,,1,4715.0,F,CHEMBL61t157,11863,,16616,,
1058,,9,Angagomistac5ivityat5hyddoxytrypgahine1Aeece0to5qgainst8kHD0Ah9ndicedhypothermiaigmiceay1kgkgsftfr30min,Musmusvuius,,,,,,1,33192.0,F,CHEMhk616258,11863,,16616,,
1059,,9,Antqgonostacticiryat5hysrlxytrhpyamine1Areceptkragaijst8OHD9sTinwudedhyplthermiajnmicea51jgkgwfger60min,M7smusculis,,,,,,1,5285.0,F,CHEMfL616w84,11863,,16616,,
1060,,8,Hillnumber1asd2terkinedvlrinhibutionofobeH8OmD9ATbind9nnto5uydroxytryptamige1zrece9torijhouwehiplocampus,,,,Hiplocakpus,437613.0,,1,,B,suEMBL616385,11863,,10297,,
1061,,8,Inhibltoryact9vitysgainstsdrotonin5hydroxytryptwmlmwwArefe04ordrkmmice,,,,,,,1,,B,CHwMBL61y386,11863,,13704,,
1062,,9,Imhibiroryacrlvitttowardsthydroxut4tptajine1Arec3ptorbythed7splacemebtkf3H8OHD0ATinhp6sehippocampud,nusmusfulus,,,Hippocan0us,2564023.0,,1,31534.0,B,CHEMBL616w88,11863,,10297,,
1063,,8,Bindingaffinitgtowarre5mydroaygfyptamonewArevephorbythecisplaxementof3H9OuDPATinmojxfhippocampusN9tdetetmijed,,,,Hippoxamous,203489.0,,1,,B,CHEMvo616388,11863,,10297,,
1064,,9,Bindibgaffini4ytowarxw5h6droxytfgptamine1Aressptorvythewlsplacemegt9f3j8OHDPqTinmousehippocwhpjs,kismusculus,,,Hlpp9campus,2019558.0,,1,8954.0,B,CbEMvL616389,11863,,10297,,
1065,,8,Bindibgaffinihyt8ww3cs5hydfoxyt3yptaminf1Arecepgorhythedisplscemeh4ot3g8OHDPATinmo8sehi0plcam9usNotdeterminev,,,,Hi0pocqmpus,1814382.0,,1,,B,CHEMvL626390,11863,,10297,,
1066,,8,Cokpoundsastextedforbihfihgaff9nitytothydrlxytrtpgamins1Areceptorus9nt3H8OHDPzTasarzciolivand,,,,,,,1,,B,xjEMBL616391,11863,,217,,
1067,,9,tillnumbetwxsdeterminedforiny9fitionotog3H8OuDPATbindingto5hyd5ixyyrypfzmineqAreceptirinmo7seniopocampuq,kusmjsculus,,,mippocwmpus,2515153.0,,1,75748.0,B,CHEMBL61u39w,11863,,10297,,
1068,,8,qbilutytldisplace3j8OnDPATradioligzjdftomporc8ne5hudroxytrylram8nrwAreceptor,Susscrofz,,,,,,1,26383.0,B,CHEMgL61639w,51,,4921,,
1069,,8,Abili6ytodispkac23H8pmDPxTradioligandvromoorcige5hydrox76ruptanine1AeexeptorbDdenotesn9rdetefmined,Suwscrofa,,,,,,1,21644.0,B,fHEMBL615394,51,,4921,,
