ASI,BFO,DI,CEI,CHEI,ASSTY,TISI,ASTI,ASCT,ASTIS,SASI,Ti,RELATY,CONFISC,CURAB,SRI,VARII
9508,BAO_0000218,11450,,CHEMBL621973,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
9509,BAO_0000218,11450,,CHEMBL621974,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
9510,BAO_0000218,11450,,CHEMBL621975,A,2048.0,10116.0,,Lung,,50597,N,1,Intermediate,1,
9511,BAO_0000218,11450,,CHEMBL622166,A,2048.0,10116.0,,Lung,,50597,N,1,Intermediate,1,
9512,BAO_0000218,11450,,CHEMBL622167,A,2048.0,10116.0,,Lung,,50597,N,1,Intermediate,1,
9513,BAO_0000218,11450,,CHEMBL622168,A,2048.0,10116.0,,Lung,,50597,N,1,Intermediate,1,
9514,BAO_0000218,11450,,CHEMBL622169,A,2048.0,10116.0,,Lung,,50597,N,1,Intermediate,1,
9515,BAO_0000218,11450,,CHEMBL622170,A,2048.0,10116.0,,Lung,,50597,N,1,Intermediate,1,
9516,BAO_0000218,11450,,CHEMBL622171,A,2046.0,10116.0,,Thyroid gland,,50597,N,1,Intermediate,1,
9517,BAO_0000218,11450,,CHEMBL622172,A,2046.0,10116.0,,Thyroid gland,,50597,N,1,Intermediate,1,
9518,BAO_0000218,11450,,CHEMBL622173,A,2046.0,10116.0,,Thyroid gland,,50597,N,1,Intermediate,1,
9519,BAO_0000218,11450,,CHEMBL622174,A,2046.0,10116.0,,Thyroid gland,,50597,N,1,Intermediate,1,
9520,BAO_0000218,11450,,CHEMBL622175,A,2046.0,10116.0,,Thyroid gland,,50597,N,1,Intermediate,1,
9521,BAO_0000218,11450,,CHEMBL622176,A,2046.0,10116.0,,Thyroid gland,,50597,N,1,Intermediate,1,
9522,BAO_0000218,11450,,CHEMBL622177,A,2046.0,10116.0,,Thyroid gland,,50597,N,1,Intermediate,1,
9523,BAO_0000218,11450,,CHEMBL622178,A,2046.0,10116.0,,Thyroid gland,,50597,N,1,Intermediate,1,
9524,BAO_0000218,11450,,CHEMBL622179,A,2046.0,10116.0,,Thyroid gland,,50597,N,1,Intermediate,1,
9525,BAO_0000218,11450,,CHEMBL622180,A,2046.0,10116.0,,Thyroid gland,,50597,N,1,Intermediate,1,
9526,BAO_0000218,16435,,CHEMBL622181,A,,10116.0,,,,50597,N,1,Intermediate,1,
9527,BAO_0000218,16435,,CHEMBL622182,A,,10116.0,,,,50597,N,1,Intermediate,1,
9528,BAO_0000218,16435,,CHEMBL622183,A,,10116.0,,,,50597,N,1,Intermediate,1,
9529,BAO_0000218,16435,,CHEMBL622184,A,,10116.0,,,,50597,N,1,Intermediate,1,
9530,BAO_0000218,16435,,CHEMBL622185,A,,10116.0,,,,50597,N,1,Intermediate,1,
9531,BAO_0000218,16435,,CHEMBL622186,A,,10116.0,,,,50597,N,1,Intermediate,1,
9532,BAO_0000218,16434,,CHEMBL622187,A,,10116.0,,,,50597,N,1,Intermediate,1,
9533,BAO_0000218,16434,,CHEMBL625002,A,,10116.0,,,,50597,N,1,Intermediate,1,
9534,BAO_0000218,16434,,CHEMBL622090,A,,10116.0,,,,50597,N,1,Intermediate,1,
9535,BAO_0000218,16435,,CHEMBL622091,A,,10116.0,,,,50597,N,1,Intermediate,1,
9536,BAO_0000218,16435,,CHEMBL622092,A,,10116.0,,,,50597,N,1,Intermediate,1,
9537,BAO_0000218,16435,,CHEMBL622093,A,,10116.0,,,,50597,N,1,Intermediate,1,
9538,BAO_0000218,16435,,CHEMBL622094,A,,10116.0,,,,50597,N,1,Intermediate,1,
9539,BAO_0000218,16435,,CHEMBL622095,A,,10116.0,,,,50597,N,1,Intermediate,1,
9540,BAO_0000218,16435,,CHEMBL622264,A,,10116.0,,,,50597,N,1,Intermediate,1,
9541,BAO_0000218,16434,,CHEMBL622265,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9542,BAO_0000218,16434,,CHEMBL622266,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9543,BAO_0000218,16434,,CHEMBL622267,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9544,BAO_0000218,16434,,CHEMBL622268,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9545,BAO_0000218,16434,,CHEMBL622269,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9546,BAO_0000218,16434,,CHEMBL625071,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9547,BAO_0000218,16434,,CHEMBL621621,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9548,BAO_0000218,16434,,CHEMBL621622,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9549,BAO_0000218,16435,,CHEMBL621623,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9550,BAO_0000218,16435,,CHEMBL621624,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9551,BAO_0000218,16435,,CHEMBL621625,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9552,BAO_0000218,16435,,CHEMBL621626,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9553,BAO_0000218,16435,,CHEMBL621627,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9554,BAO_0000218,16435,,CHEMBL621628,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9555,BAO_0000218,16435,,CHEMBL875328,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9556,BAO_0000218,16435,,CHEMBL621629,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9557,BAO_0000218,16434,,CHEMBL621630,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9558,BAO_0000218,16434,,CHEMBL621631,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9559,BAO_0000218,16434,,CHEMBL621632,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9560,BAO_0000218,16435,,CHEMBL621633,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9561,BAO_0000218,16435,,CHEMBL621634,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9562,BAO_0000218,16435,,CHEMBL621635,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9563,BAO_0000218,16435,,CHEMBL621636,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9564,BAO_0000218,16435,,CHEMBL621637,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9565,BAO_0000218,16435,,CHEMBL621638,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9566,BAO_0000218,16434,,CHEMBL618883,A,,10116.0,,,,50597,N,1,Intermediate,1,
9567,BAO_0000218,16434,,CHEMBL618884,A,,10116.0,,,,50597,N,1,Intermediate,1,
9568,BAO_0000218,16434,,CHEMBL628627,A,,10116.0,,,,50597,N,1,Intermediate,1,
9569,BAO_0000218,16434,,CHEMBL628628,A,,10116.0,,,,50597,N,1,Intermediate,1,
9570,BAO_0000218,16434,,CHEMBL628629,A,,10116.0,,,,50597,N,1,Intermediate,1,
9571,BAO_0000218,16365,,CHEMBL628630,A,,10116.0,,,,50597,N,1,Intermediate,1,
9572,BAO_0000218,16365,,CHEMBL628631,A,,10116.0,,,,50597,N,1,Intermediate,1,
9573,BAO_0000218,16365,,CHEMBL628632,A,,10116.0,,,,50597,N,1,Intermediate,1,
9574,BAO_0000218,526,,CHEMBL628633,A,,10116.0,,,,50597,N,1,Intermediate,1,
9575,BAO_0000218,16365,,CHEMBL628634,A,,10116.0,,,,50597,N,1,Intermediate,1,
9576,BAO_0000218,4368,,CHEMBL627789,A,,10116.0,,,,50597,N,1,Intermediate,1,
9577,BAO_0000218,3371,,CHEMBL627790,A,,10116.0,,,,50597,N,1,Intermediate,1,
9578,BAO_0000218,6448,,CHEMBL627791,A,,10116.0,,,,50597,N,1,Intermediate,1,
9579,BAO_0000218,6453,,CHEMBL627792,A,,10116.0,,,,50597,N,1,Intermediate,1,
9580,BAO_0000218,4353,,CHEMBL627793,A,,10116.0,,,,50597,N,1,Intermediate,1,
9581,BAO_0000218,4353,,CHEMBL627794,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
9582,BAO_0000218,4353,,CHEMBL627795,A,,10116.0,,,,50597,N,1,Intermediate,1,
9583,BAO_0000218,4353,,CHEMBL627796,A,,10116.0,,,,50597,N,1,Intermediate,1,
9584,BAO_0000218,4353,,CHEMBL875335,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
9585,BAO_0000218,4353,,CHEMBL627797,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
9586,BAO_0000218,5789,,CHEMBL627798,A,,10116.0,,,,50597,N,1,Intermediate,1,
9587,BAO_0000218,17686,,CHEMBL627799,A,,10116.0,,,,50597,N,1,Intermediate,1,
9588,BAO_0000218,6495,,CHEMBL627800,A,,10116.0,,,,50597,N,1,Intermediate,1,
9589,BAO_0000218,484,,CHEMBL627801,A,,10116.0,,,,50597,N,1,Intermediate,1,
9590,BAO_0000218,6467,,CHEMBL627802,A,,10116.0,,,,50597,N,1,Intermediate,1,
9591,BAO_0000218,6642,,CHEMBL627803,A,,10116.0,,,,50597,N,1,Expert,1,
9592,BAO_0000218,16367,,CHEMBL873820,A,,10116.0,,,,50597,N,1,Intermediate,1,
9593,BAO_0000218,1369,,CHEMBL627804,A,,10116.0,,,,50597,N,1,Intermediate,1,
9594,BAO_0000218,5472,,CHEMBL627805,A,,10116.0,,,,50597,N,1,Intermediate,1,
9595,BAO_0000218,6049,,CHEMBL627806,A,,10116.0,,,,50597,N,1,Intermediate,1,
9596,BAO_0000218,5472,,CHEMBL627107,A,,10116.0,,,,50597,N,1,Intermediate,1,
9597,BAO_0000218,16366,,CHEMBL627108,A,,10116.0,,,,50597,N,1,Intermediate,1,
9598,BAO_0000218,11149,,CHEMBL627109,A,,10116.0,,,,50597,N,1,Intermediate,1,
9599,BAO_0000218,11149,,CHEMBL627110,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
9600,BAO_0000218,2891,,CHEMBL627111,A,,9443.0,,,,22224,U,0,Intermediate,1,
9601,BAO_0000218,2891,,CHEMBL627112,A,,9443.0,,,,22224,U,0,Intermediate,1,
9602,BAO_0000218,2891,,CHEMBL627113,A,,10116.0,,,,22224,U,0,Intermediate,1,
9603,BAO_0000218,2891,,CHEMBL627114,A,,10116.0,,,,22224,U,0,Intermediate,1,
9604,BAO_0000218,4026,,CHEMBL627115,A,,10116.0,,,,50597,N,1,Intermediate,1,
9605,BAO_0000218,4527,,CHEMBL627116,A,,10116.0,,,,50597,N,1,Intermediate,1,
9606,BAO_0000218,4527,,CHEMBL627117,A,,10116.0,,,,50597,N,1,Intermediate,1,
9607,BAO_0000218,5503,,CHEMBL627118,A,,10116.0,,,,50597,N,1,Intermediate,1,
9608,BAO_0000218,4426,,CHEMBL627119,A,,10116.0,,,,50597,N,1,Intermediate,1,
9609,BAO_0000218,4426,,CHEMBL627120,A,,10116.0,,,,50597,N,1,Intermediate,1,
9610,BAO_0000218,6109,,CHEMBL626922,A,,10116.0,,,,50597,N,1,Intermediate,1,
9611,BAO_0000218,5654,,CHEMBL626923,A,,10116.0,,,,50597,N,1,Intermediate,1,
9612,BAO_0000218,5654,,CHEMBL626924,A,,10116.0,,,,50597,N,1,Intermediate,1,
9613,BAO_0000218,4755,,CHEMBL626925,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
9614,BAO_0000218,5862,,CHEMBL626926,A,,10116.0,,,,50597,N,1,Intermediate,1,
9615,BAO_0000218,1515,,CHEMBL626927,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
9616,BAO_0000218,1515,,CHEMBL626928,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
9617,BAO_0000218,1515,,CHEMBL626929,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
9618,BAO_0000218,1515,,CHEMBL626930,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
9619,BAO_0000218,5960,,CHEMBL626931,A,,10116.0,,,,50597,N,1,Intermediate,1,
9620,BAO_0000218,6103,,CHEMBL626932,A,,10116.0,,,,50597,N,1,Intermediate,1,
9621,BAO_0000218,6317,,CHEMBL626933,A,,10116.0,,,,50597,N,1,Intermediate,1,
9622,BAO_0000218,6644,,CHEMBL873826,A,,10116.0,,,,50597,N,1,Intermediate,1,
9623,BAO_0000218,6644,,CHEMBL626934,A,,10116.0,,,,50597,N,1,Intermediate,1,
9624,BAO_0000218,6644,,CHEMBL626935,A,,10116.0,,,,50597,N,1,Intermediate,1,
9625,BAO_0000218,6644,,CHEMBL626936,A,,10116.0,,,,50597,N,1,Intermediate,1,
9626,BAO_0000218,5974,,CHEMBL626937,A,,10116.0,,,,50597,N,1,Intermediate,1,
9627,BAO_0000218,6295,,CHEMBL625906,A,,10116.0,,,,50597,N,1,Intermediate,1,
9628,BAO_0000218,6296,,CHEMBL625907,A,,10116.0,,,,50597,N,1,Intermediate,1,
9629,BAO_0000218,16427,,CHEMBL625908,A,,10116.0,,,,50597,N,1,Intermediate,1,
9630,BAO_0000218,16367,,CHEMBL625909,A,,10116.0,,,,50597,N,1,Intermediate,1,
9631,BAO_0000218,16367,,CHEMBL625910,A,,10116.0,,,,50597,N,1,Intermediate,1,
9632,BAO_0000218,16365,,CHEMBL625911,A,,10116.0,,,,50597,N,1,Intermediate,1,
9633,BAO_0000218,16365,,CHEMBL625912,A,,10116.0,,,,50597,N,1,Intermediate,1,
9634,BAO_0000218,16365,,CHEMBL626538,A,,10116.0,,,,50597,N,1,Intermediate,1,
9635,BAO_0000218,16365,,CHEMBL876794,A,,10116.0,,,,50597,N,1,Intermediate,1,
9636,BAO_0000218,16365,,CHEMBL626539,A,,10116.0,,,,50597,N,1,Intermediate,1,
9637,BAO_0000218,16365,,CHEMBL626540,A,,10116.0,,,,50597,N,1,Intermediate,1,
9638,BAO_0000218,5394,,CHEMBL626541,A,,10116.0,,,,50597,N,1,Intermediate,1,
9639,BAO_0000218,5394,,CHEMBL626542,A,,10116.0,,,,50597,N,1,Intermediate,1,
9640,BAO_0000218,2792,,CHEMBL626543,A,,10116.0,,,,50597,N,1,Intermediate,1,
9641,BAO_0000218,2792,,CHEMBL626544,A,,10116.0,,,,50597,N,1,Intermediate,1,
9642,BAO_0000218,2792,,CHEMBL626545,A,,10116.0,,,,50597,N,1,Intermediate,1,
9643,BAO_0000218,2792,,CHEMBL626546,A,,10116.0,,,,50597,N,1,Intermediate,1,
9644,BAO_0000218,5334,,CHEMBL626547,A,,10116.0,,,,50597,N,1,Intermediate,1,
9645,BAO_0000218,4408,,CHEMBL626548,A,,10116.0,,,,50597,N,1,Intermediate,1,
9646,BAO_0000218,5983,,CHEMBL626549,A,,10116.0,,,,50597,N,1,Intermediate,1,
9647,BAO_0000218,4397,,CHEMBL626550,A,,10116.0,,,,50597,N,1,Intermediate,1,
9648,BAO_0000218,4397,,CHEMBL626551,A,,10116.0,,,,50597,N,1,Intermediate,1,
9649,BAO_0000218,5491,,CHEMBL623777,A,,10116.0,,,,50597,N,1,Intermediate,1,
9650,BAO_0000218,5491,,CHEMBL623778,A,,10116.0,,,,50597,N,1,Intermediate,1,
9651,BAO_0000218,5491,,CHEMBL623779,A,,10116.0,,,,50597,N,1,Intermediate,1,
9652,BAO_0000218,4199,,CHEMBL623780,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
9653,BAO_0000218,4199,,CHEMBL622015,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
9654,BAO_0000218,4199,,CHEMBL622016,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
9655,BAO_0000218,5173,,CHEMBL622017,A,,10116.0,,,,50597,N,1,Intermediate,1,
9656,BAO_0000218,5173,,CHEMBL622018,A,,10116.0,,,,50597,N,1,Intermediate,1,
9657,BAO_0000218,5173,,CHEMBL622019,A,,10116.0,,,,50597,N,1,Intermediate,1,
9658,BAO_0000218,5173,,CHEMBL622020,A,,10116.0,,,,50597,N,1,Intermediate,1,
9659,BAO_0000218,16366,,CHEMBL622021,A,,10116.0,,,,50597,N,1,Intermediate,1,
9660,BAO_0000218,16366,,CHEMBL622022,A,,10116.0,,,,50597,N,1,Intermediate,1,
9661,BAO_0000218,5327,,CHEMBL622023,A,,10116.0,,,,50597,N,1,Intermediate,1,
9662,BAO_0000218,6681,,CHEMBL622024,A,,10116.0,,,,50597,N,1,Intermediate,1,
9663,BAO_0000218,12873,,CHEMBL622693,A,,10116.0,,,,50597,N,1,Intermediate,1,
9664,BAO_0000218,12873,,CHEMBL622694,A,,10116.0,,,,50597,N,1,Intermediate,1,
9665,BAO_0000218,6685,,CHEMBL622695,A,,10116.0,,,,50597,N,1,Intermediate,1,
9666,BAO_0000218,6685,,CHEMBL622696,A,,10116.0,,,,50597,N,1,Intermediate,1,
9667,BAO_0000218,6685,,CHEMBL622697,A,,10116.0,,,,50597,N,1,Intermediate,1,
9668,BAO_0000218,6619,,CHEMBL622874,A,,10116.0,,,,50597,N,1,Intermediate,1,
9669,BAO_0000218,6619,,CHEMBL622875,A,,10116.0,,,,50597,N,1,Intermediate,1,
9670,BAO_0000218,10363,,CHEMBL622876,A,,10116.0,,,,50597,N,1,Intermediate,1,
9671,BAO_0000218,4796,,CHEMBL622877,A,,10116.0,,,,50597,N,1,Intermediate,1,
9672,BAO_0000218,4910,,CHEMBL622878,A,,10116.0,,,,50597,N,1,Intermediate,1,
9673,BAO_0000218,4910,,CHEMBL622879,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
9674,BAO_0000218,4839,,CHEMBL877602,A,,10116.0,,,,50597,N,1,Intermediate,1,
9675,BAO_0000218,15078,,CHEMBL622880,A,,10116.0,,,,50597,N,1,Intermediate,1,
9676,BAO_0000218,15078,,CHEMBL622881,A,,10116.0,,,,50597,N,1,Intermediate,1,
9677,BAO_0000218,15078,,CHEMBL622882,A,,10116.0,,,,50597,N,1,Intermediate,1,
9678,BAO_0000218,15078,,CHEMBL622883,A,,10116.0,,,,50597,N,1,Intermediate,1,
9679,BAO_0000218,11450,,CHEMBL622884,A,2046.0,10116.0,,Thyroid gland,,50597,N,1,Intermediate,1,
9680,BAO_0000218,11450,,CHEMBL622885,A,2046.0,10116.0,,Thyroid gland,,50597,N,1,Intermediate,1,
9681,BAO_0000218,8151,,CHEMBL622886,A,,10116.0,,,,50597,N,1,Intermediate,1,
9682,BAO_0000218,8151,,CHEMBL622887,A,,10116.0,,,,50597,N,1,Intermediate,1,
9683,BAO_0000218,8151,,CHEMBL622888,A,1088.0,10116.0,,Urine,,50597,N,1,Intermediate,1,
9684,BAO_0000218,8677,,CHEMBL622889,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
9685,BAO_0000218,8677,,CHEMBL622890,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
9686,BAO_0000218,8677,,CHEMBL622891,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
9687,BAO_0000218,8677,,CHEMBL877603,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
9688,BAO_0000218,8677,,CHEMBL622892,A,955.0,10116.0,,Brain,,50597,N,1,Intermediate,1,
9689,BAO_0000218,8677,,CHEMBL622893,A,955.0,10116.0,,Brain,,50597,N,1,Intermediate,1,
9690,BAO_0000218,8677,,CHEMBL622894,A,955.0,10116.0,,Brain,,50597,N,1,Intermediate,1,
9691,BAO_0000218,8677,,CHEMBL622895,A,955.0,10116.0,,Brain,,50597,N,1,Intermediate,1,
9692,BAO_0000218,8677,,CHEMBL622896,A,955.0,10116.0,,Brain,,50597,N,1,Intermediate,1,
9693,BAO_0000218,8677,,CHEMBL622897,A,948.0,10116.0,,Heart,,50597,N,1,Intermediate,1,
9694,BAO_0000218,8677,,CHEMBL622898,A,948.0,10116.0,,Heart,,50597,N,1,Intermediate,1,
9695,BAO_0000218,8677,,CHEMBL622899,A,948.0,10116.0,,Heart,,50597,N,1,Intermediate,1,
9696,BAO_0000218,8677,,CHEMBL622900,A,2113.0,10116.0,,Kidney,,50597,N,1,Intermediate,1,
9697,BAO_0000218,8677,,CHEMBL624114,A,2113.0,10116.0,,Kidney,,50597,N,1,Intermediate,1,
9698,BAO_0000218,8677,,CHEMBL624115,A,2113.0,10116.0,,Kidney,,50597,N,1,Intermediate,1,
9699,BAO_0000218,8677,,CHEMBL624116,A,2113.0,10116.0,,Kidney,,50597,N,1,Intermediate,1,
9700,BAO_0000218,8677,,CHEMBL624117,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
9701,BAO_0000218,8677,,CHEMBL624118,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
9702,BAO_0000218,8677,,CHEMBL624119,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
9703,BAO_0000218,8677,,CHEMBL624120,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
9704,BAO_0000218,8677,,CHEMBL624121,A,2048.0,10116.0,,Lung,,50597,N,1,Intermediate,1,
9705,BAO_0000218,8677,,CHEMBL624122,A,2048.0,10116.0,,Lung,,50597,N,1,Intermediate,1,
9706,BAO_0000218,8677,,CHEMBL624123,A,2048.0,10116.0,,Lung,,50597,N,1,Intermediate,1,
9707,BAO_0000218,8677,,CHEMBL624124,A,2048.0,10116.0,,Lung,,50597,N,1,Intermediate,1,
9708,BAO_0000218,8677,,CHEMBL624125,A,2385.0,10116.0,,Muscle tissue,,50597,N,1,Intermediate,1,
9709,BAO_0000218,8677,,CHEMBL624126,A,2385.0,10116.0,,Muscle tissue,,50597,N,1,Intermediate,1,
9710,BAO_0000218,8677,,CHEMBL624127,A,2385.0,10116.0,,Muscle tissue,,50597,N,1,Intermediate,1,
9711,BAO_0000218,8677,,CHEMBL624128,A,2385.0,10116.0,,Muscle tissue,,50597,N,1,Intermediate,1,
9712,BAO_0000218,8677,,CHEMBL624129,A,14.0,10116.0,,Zone of skin,,50597,N,1,Intermediate,1,
9713,BAO_0000218,8677,,CHEMBL624130,A,14.0,10116.0,,Zone of skin,,50597,N,1,Intermediate,1,
9714,BAO_0000218,8677,,CHEMBL622340,A,14.0,10116.0,,Zone of skin,,50597,N,1,Intermediate,1,
9715,BAO_0000218,8677,,CHEMBL622341,A,14.0,10116.0,,Zone of skin,,50597,N,1,Intermediate,1,
9716,BAO_0000218,8677,,CHEMBL622342,A,160.0,10116.0,,Intestine,,50597,N,1,Intermediate,1,
9717,BAO_0000218,8677,,CHEMBL622343,A,160.0,10116.0,,Intestine,,50597,N,1,Intermediate,1,
9718,BAO_0000218,8677,,CHEMBL622344,A,160.0,10116.0,,Intestine,,50597,N,1,Intermediate,1,
9719,BAO_0000218,8677,,CHEMBL622345,A,160.0,10116.0,,Intestine,,50597,N,1,Intermediate,1,
9720,BAO_0000218,8677,,CHEMBL622346,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9721,BAO_0000218,8677,,CHEMBL622347,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9722,BAO_0000218,8677,,CHEMBL622348,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9723,BAO_0000218,8677,,CHEMBL622349,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
9724,BAO_0000218,16434,,CHEMBL622350,A,,10116.0,,,,50597,N,1,Intermediate,1,
9725,BAO_0000218,16434,,CHEMBL622351,A,,10116.0,,,,50597,N,1,Intermediate,1,
9726,BAO_0000218,16434,,CHEMBL622352,A,,10116.0,,,,50597,N,1,Intermediate,1,
9727,BAO_0000218,16435,,CHEMBL622353,A,,10116.0,,,,50597,N,1,Intermediate,1,
9728,BAO_0000218,16435,,CHEMBL622354,A,,10116.0,,,,50597,N,1,Intermediate,1,
9729,BAO_0000218,16435,,CHEMBL622355,A,,10116.0,,,,50597,N,1,Intermediate,1,
9730,BAO_0000218,16435,,CHEMBL622356,A,,10116.0,,,,50597,N,1,Intermediate,1,
9731,BAO_0000218,16435,,CHEMBL622357,A,,10116.0,,,,50597,N,1,Intermediate,1,
9732,BAO_0000218,16435,,CHEMBL622358,A,,10116.0,,,,50597,N,1,Intermediate,1,
9733,BAO_0000218,16435,,CHEMBL622359,A,,10116.0,,,,50597,N,1,Intermediate,1,
9734,BAO_0000218,16435,,CHEMBL874393,A,,10116.0,,,,50597,N,1,Intermediate,1,
9735,BAO_0000218,16434,,CHEMBL622872,A,,10116.0,,,,50597,N,1,Intermediate,1,
9736,BAO_0000218,16434,,CHEMBL622873,A,,10116.0,,,,50597,N,1,Intermediate,1,
9737,BAO_0000218,16434,,CHEMBL623047,A,,10116.0,,,,50597,N,1,Intermediate,1,
9738,BAO_0000218,16435,,CHEMBL623048,A,,10116.0,,,,50597,N,1,Intermediate,1,
9739,BAO_0000218,16435,,CHEMBL623049,A,,10116.0,,,,50597,N,1,Intermediate,1,
9740,BAO_0000218,16435,,CHEMBL623050,A,,10116.0,,,,50597,N,1,Intermediate,1,
9741,BAO_0000218,16435,,CHEMBL623051,A,,10116.0,,,,50597,N,1,Intermediate,1,
9742,BAO_0000218,16435,,CHEMBL623052,A,,10116.0,,,,50597,N,1,Intermediate,1,
9743,BAO_0000218,16435,,CHEMBL626343,A,,10116.0,,,,50597,N,1,Intermediate,1,
9744,BAO_0000218,16434,,CHEMBL626344,A,,10116.0,,,,50597,N,1,Intermediate,1,
9745,BAO_0000218,16434,,CHEMBL626345,A,,10116.0,,,,50597,N,1,Intermediate,1,
9746,BAO_0000218,16434,,CHEMBL626346,A,,10116.0,,,,50597,N,1,Intermediate,1,
9747,BAO_0000218,16434,,CHEMBL626347,A,,10116.0,,,,50597,N,1,Intermediate,1,
9748,BAO_0000218,16434,,CHEMBL626348,A,,10116.0,,,,50597,N,1,Intermediate,1,
9749,BAO_0000218,16434,,CHEMBL626349,A,,10116.0,,,,50597,N,1,Intermediate,1,
9750,BAO_0000218,16435,,CHEMBL626350,F,,10116.0,,,,50597,N,1,Intermediate,1,
9751,BAO_0000218,16435,,CHEMBL626351,A,,10116.0,,,,50597,N,1,Intermediate,1,
9752,BAO_0000218,16435,,CHEMBL627650,A,,10116.0,,,,50597,N,1,Intermediate,1,
9753,BAO_0000218,16435,,CHEMBL627651,F,,10116.0,,,,50597,N,1,Intermediate,1,
9754,BAO_0000218,16435,,CHEMBL627652,A,,10116.0,,,,50597,N,1,Intermediate,1,
9755,BAO_0000218,16435,,CHEMBL627653,A,,10116.0,,,,50597,N,1,Intermediate,1,
9756,BAO_0000218,13091,,CHEMBL627654,A,,10116.0,,,,50597,N,1,Intermediate,1,
9757,BAO_0000218,13091,,CHEMBL627835,A,,10116.0,,,,50597,N,1,Intermediate,1,
9758,BAO_0000218,13091,,CHEMBL627836,A,,10116.0,,,,50597,N,1,Intermediate,1,
9759,BAO_0000218,13091,,CHEMBL627837,A,,10116.0,,,,50597,N,1,Intermediate,1,
9760,BAO_0000218,13091,,CHEMBL627838,A,,10116.0,,,,50597,N,1,Intermediate,1,
9761,BAO_0000218,13091,,CHEMBL875338,A,,10116.0,,,,50597,N,1,Intermediate,1,
9762,BAO_0000218,13091,,CHEMBL627839,A,,10116.0,,,,50597,N,1,Intermediate,1,
9763,BAO_0000218,13091,,CHEMBL627840,A,,10116.0,,,,50597,N,1,Intermediate,1,
9764,BAO_0000218,13091,,CHEMBL627841,A,,10116.0,,,,50597,N,1,Intermediate,1,
