assays_ASI,assays_ASSORG,assays_ASCA,assays_TII,assays_ASSTI,assays_ASTT,assays_ASST,assays_SRI,assays_SRASSI,assays_DOI,assays_RELT,assays_Ti,assays_ASSCT,assays_CONFISC,assays_ASSTIS,assay_type,assays_CHEI,assays_CI,assays_BFO,assays_VARI
8427,Rattus norvegicus,,,10116.0,In vivo,,1,,5974,N,50597,,1,,A,CHEMBL620202,,BAO_0000218,
8428,Rattus norvegicus,,,10116.0,In vivo,,1,,5974,N,50597,,1,,A,CHEMBL620203,,BAO_0000218,
8429,Rattus norvegicus,,,10116.0,In vivo,,1,,5974,N,50597,,1,,A,CHEMBL620204,,BAO_0000218,
8430,Rattus norvegicus,,,10116.0,In vivo,,1,,5974,N,50597,,1,,A,CHEMBL620205,,BAO_0000218,
8431,Rattus norvegicus,,,10116.0,In vivo,,1,,5960,N,50597,,1,,A,CHEMBL624664,,BAO_0000218,
8432,Rattus norvegicus,,,10116.0,In vivo,,1,,5676,N,50597,,1,,A,CHEMBL624665,,BAO_0000218,
8433,Rattus norvegicus,,,10116.0,,,1,,5948,N,50597,,1,,A,CHEMBL624666,,BAO_0000218,
8434,Rattus norvegicus,,,10116.0,In vivo,,1,,5979,N,50597,,1,,A,CHEMBL624667,,BAO_0000218,
8435,Rattus norvegicus,,,10116.0,In vivo,,1,,5978,N,50597,,1,,A,CHEMBL624668,,BAO_0000218,
8436,Rattus norvegicus,,,10116.0,In vivo,,1,,5978,N,50597,,1,,A,CHEMBL624669,,BAO_0000218,
8437,Rattus norvegicus,,,10116.0,In vivo,,1,,5978,N,50597,,1,,A,CHEMBL624670,,BAO_0000218,
8438,Rattus norvegicus,,,10116.0,In vivo,,1,,5978,N,50597,,1,,A,CHEMBL624671,,BAO_0000218,
8439,Rattus norvegicus,,,10116.0,In vivo,,1,,6448,N,50597,,1,,A,CHEMBL624672,,BAO_0000218,
8440,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,12873,N,50597,,1,Plasma,A,CHEMBL624673,,BAO_0000218,
8441,Rattus norvegicus,,,10116.0,In vivo,,1,,4576,N,50597,,1,,A,CHEMBL624674,,BAO_0000218,
8442,Rattus norvegicus,,,10116.0,In vivo,,1,,17582,N,50597,,1,,A,CHEMBL624675,,BAO_0000218,
8443,Rattus norvegicus,,,10116.0,In vivo,,1,,1466,N,50597,,1,,A,CHEMBL621728,,BAO_0000218,
8444,Rattus norvegicus,,,10116.0,,,1,,5182,N,50597,,1,,A,CHEMBL621729,,BAO_0000218,
8445,Rattus norvegicus,,,10116.0,,,1,,5182,N,50597,,1,,A,CHEMBL621730,,BAO_0000218,
8446,Rattus norvegicus,,,10116.0,In vivo,,1,,6535,N,50597,,1,,A,CHEMBL621731,,BAO_0000218,
8447,Rattus norvegicus,,,10116.0,In vivo,,1,,6535,N,50597,,1,,A,CHEMBL621732,,BAO_0000218,
8448,Rattus norvegicus,,,10116.0,In vivo,,1,,5041,N,50597,,1,,A,CHEMBL621908,,BAO_0000218,
8449,Rattus norvegicus,,,10116.0,In vivo,,1,,5041,N,50597,,1,,A,CHEMBL875347,,BAO_0000218,
8450,Rattus norvegicus,,,10116.0,In vivo,,1,,5041,N,50597,,1,,A,CHEMBL621909,,BAO_0000218,
8451,Rattus norvegicus,,,10116.0,In vivo,,1,,17065,N,50597,,1,,A,CHEMBL621910,,BAO_0000218,
8452,Rattus norvegicus,,,10116.0,In vivo,,1,,6597,N,50597,,1,,A,CHEMBL621911,,BAO_0000218,
8453,Rattus norvegicus,,,10116.0,In vivo,,1,,15662,N,50597,,1,,A,CHEMBL621912,,BAO_0000218,
8454,Rattus norvegicus,,,10116.0,In vivo,,1,,6485,N,50597,,1,,A,CHEMBL621913,,BAO_0000218,
8455,Rattus norvegicus,,,10116.0,In vivo,,1,,17655,N,50597,,1,,A,CHEMBL621914,,BAO_0000218,
8456,Rattus norvegicus,,,10116.0,In vivo,,1,,6616,N,50597,,1,,A,CHEMBL621915,,BAO_0000218,
8457,Rattus norvegicus,,,10116.0,In vivo,,1,,1916,N,50597,,1,,A,CHEMBL621916,,BAO_0000218,
8458,Mus musculus,,2107.0,10090.0,In vivo,,1,,16438,N,50594,,1,Liver,A,CHEMBL621917,,BAO_0000218,
8459,Mus musculus,,2107.0,10090.0,In vivo,,1,,16438,N,50594,,1,Liver,A,CHEMBL621918,,BAO_0000218,
8460,Mus musculus,,2106.0,10090.0,In vivo,,1,,16438,N,50594,,1,Spleen,A,CHEMBL621919,,BAO_0000218,
8461,Mus musculus,,2106.0,10090.0,In vivo,,1,,16438,N,50594,,1,Spleen,A,CHEMBL621920,,BAO_0000218,
8462,Mus musculus,,2106.0,10090.0,In vivo,,1,,16438,N,50594,,1,Spleen,A,CHEMBL621921,,BAO_0000218,
8463,Mus musculus,,2106.0,10090.0,In vivo,,1,,16438,N,50594,,1,Spleen,A,CHEMBL622401,,BAO_0000218,
8464,Mus musculus,,2106.0,10090.0,In vivo,,1,,16438,N,50594,,1,Spleen,A,CHEMBL875348,,BAO_0000218,
8465,Mus musculus,,2106.0,10090.0,In vivo,,1,,16438,N,50594,,1,Spleen,A,CHEMBL622402,,BAO_0000218,
8466,Mus musculus,,178.0,10090.0,In vivo,,1,,16438,N,50594,,1,Blood,A,CHEMBL622403,,BAO_0000218,
8467,Mus musculus,,178.0,10090.0,In vivo,,1,,16438,N,50594,,1,Blood,A,CHEMBL622404,,BAO_0000218,
8468,Mus musculus,,955.0,10090.0,In vivo,,1,,16438,N,50594,,1,Brain,A,CHEMBL622405,,BAO_0000218,
8469,Mus musculus,,955.0,10090.0,In vivo,,1,,16438,N,50594,,1,Brain,A,CHEMBL622406,,BAO_0000218,
8470,Mus musculus,,955.0,10090.0,In vivo,,1,,16438,N,50594,,1,Brain,A,CHEMBL622407,,BAO_0000218,
8471,Mus musculus,,948.0,10090.0,In vivo,,1,,16438,N,50594,,1,Heart,A,CHEMBL622408,,BAO_0000218,
8472,Mus musculus,,948.0,10090.0,In vivo,,1,,16438,N,50594,,1,Heart,A,CHEMBL622409,,BAO_0000218,
8473,Mus musculus,,948.0,10090.0,In vivo,,1,,16438,N,50594,,1,Heart,A,CHEMBL622410,,BAO_0000218,
8474,Mus musculus,,2113.0,10090.0,In vivo,,1,,16438,N,50594,,1,Kidney,A,CHEMBL622411,,BAO_0000218,
8475,Mus musculus,,2113.0,10090.0,In vivo,,1,,16438,N,50594,,1,Kidney,A,CHEMBL627864,,BAO_0000218,
8476,Mus musculus,,2113.0,10090.0,In vivo,,1,,16438,N,50594,,1,Kidney,A,CHEMBL627865,,BAO_0000218,
8477,Mus musculus,,2107.0,10090.0,In vivo,,1,,16438,N,50594,,1,Liver,A,CHEMBL627866,,BAO_0000218,
8478,Mus musculus,,2107.0,10090.0,In vivo,,1,,16438,N,50594,,1,Liver,A,CHEMBL627751,,BAO_0000218,
8479,Mus musculus,,2106.0,10090.0,In vivo,,1,,16438,N,50594,,1,Spleen,A,CHEMBL627752,,BAO_0000218,
8480,Mus musculus,,2106.0,10090.0,In vivo,,1,,16438,N,50594,,1,Spleen,A,CHEMBL627753,,BAO_0000218,
8481,Mus musculus,,2106.0,10090.0,In vivo,,1,,16438,N,50594,,1,Spleen,A,CHEMBL627754,,BAO_0000218,
8482,Mus musculus,,,10090.0,,,1,,12467,N,50594,,1,,A,CHEMBL627755,,BAO_0000218,
8483,Mus musculus,,955.0,10090.0,In vivo,,1,,17208,N,50594,,1,Brain,A,CHEMBL627756,,BAO_0000218,
8484,Mus musculus,,955.0,10090.0,In vivo,,1,,17208,N,50594,,1,Brain,A,CHEMBL627757,,BAO_0000218,
8485,Mus musculus,,955.0,10090.0,In vivo,,1,,17208,N,50594,,1,Brain,A,CHEMBL627758,,BAO_0000218,
8486,Mus musculus,,955.0,10090.0,In vivo,,1,,17208,N,50594,,1,Brain,A,CHEMBL627759,,BAO_0000218,
8487,Mus musculus,,955.0,10090.0,In vivo,,1,,17208,N,50594,,1,Brain,A,CHEMBL627760,,BAO_0000218,
8488,Mus musculus,,955.0,10090.0,In vivo,,1,,17208,N,50594,,1,Brain,A,CHEMBL627761,,BAO_0000218,
8489,Mus musculus,,948.0,10090.0,In vivo,,1,,17208,N,50594,,1,Heart,A,CHEMBL876811,,BAO_0000218,
8490,Mus musculus,,948.0,10090.0,In vivo,,1,,17208,N,50594,,1,Heart,A,CHEMBL627762,,BAO_0000218,
8491,Mus musculus,,948.0,10090.0,In vivo,,1,,17208,N,50594,,1,Heart,A,CHEMBL627763,,BAO_0000218,
8492,Mus musculus,,948.0,10090.0,In vivo,,1,,17208,N,50594,,1,Heart,A,CHEMBL627764,,BAO_0000218,
8493,Mus musculus,,948.0,10090.0,In vivo,,1,,17208,N,50594,,1,Heart,A,CHEMBL627765,,BAO_0000218,
8494,Mus musculus,,948.0,10090.0,In vivo,,1,,17208,N,50594,,1,Heart,A,CHEMBL627766,,BAO_0000218,
8495,Mus musculus,,2113.0,10090.0,In vivo,,1,,17208,N,50594,,1,Kidney,A,CHEMBL627767,,BAO_0000218,
8496,Mus musculus,,2113.0,10090.0,In vivo,,1,,17208,N,50594,,1,Kidney,A,CHEMBL627768,,BAO_0000218,
8497,Mus musculus,,2113.0,10090.0,In vivo,,1,,17208,N,50594,,1,Kidney,A,CHEMBL628422,,BAO_0000218,
8498,Mus musculus,,2113.0,10090.0,In vivo,,1,,17208,N,50594,,1,Kidney,A,CHEMBL628423,,BAO_0000218,
8499,Rattus norvegicus,,,10116.0,In vivo,,1,,5089,N,50597,,1,,A,CHEMBL628424,,BAO_0000218,
8500,Rattus norvegicus,,,10116.0,In vivo,,1,,5089,N,50597,,1,,A,CHEMBL628425,,BAO_0000218,
8501,Rattus norvegicus,,,10116.0,In vivo,,1,,4257,N,50597,,1,,A,CHEMBL628426,,BAO_0000218,
8502,Rattus norvegicus,,,10116.0,In vivo,,1,,6679,N,50597,,1,,A,CHEMBL628427,,BAO_0000218,
8503,Rattus norvegicus,,,10116.0,In vivo,,1,,5546,N,50597,,1,,A,CHEMBL626938,,BAO_0000218,
8504,Rattus norvegicus,,,10116.0,In vivo,,1,,6141,N,50597,,1,,A,CHEMBL626939,,BAO_0000218,
8505,Rattus norvegicus,,,10116.0,In vivo,,1,,5334,N,50597,,1,,A,CHEMBL626940,,BAO_0000218,
8506,Rattus norvegicus,,,10116.0,In vivo,,1,,5334,N,50597,,1,,A,CHEMBL626941,,BAO_0000218,
8507,Rattus norvegicus,,,10116.0,In vivo,,1,,5334,N,50597,,1,,A,CHEMBL626942,,BAO_0000218,
8508,Rattus norvegicus,,,10116.0,In vivo,,1,,4689,N,50597,,1,,A,CHEMBL876812,,BAO_0000218,
8509,Rattus norvegicus,,,10116.0,In vivo,,1,,6848,N,50597,,1,,A,CHEMBL626943,,BAO_0000218,
8510,Rattus norvegicus,,,10116.0,In vivo,,1,,6848,N,50597,,1,,A,CHEMBL626944,,BAO_0000218,
8511,Rattus norvegicus,,,10116.0,In vivo,,1,,6467,N,50597,,1,,A,CHEMBL626945,,BAO_0000218,
8512,Rattus norvegicus,,,10116.0,In vivo,,1,,6467,N,50597,,1,,A,CHEMBL626946,,BAO_0000218,
8513,Rattus norvegicus,,,10116.0,In vivo,,1,,4956,N,50597,,1,,A,CHEMBL626856,,BAO_0000218,
8514,Rattus norvegicus,,,10116.0,In vivo,,1,,5529,N,50597,,1,,A,CHEMBL626857,,BAO_0000218,
8515,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,406,N,50597,,1,Plasma,A,CHEMBL626858,,BAO_0000218,
8516,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,17655,N,50597,,1,Plasma,A,CHEMBL627018,,BAO_0000218,
8517,Rattus norvegicus,,178.0,10116.0,In vivo,,1,,3293,N,50597,,1,Blood,A,CHEMBL625331,,BAO_0000218,
8518,Rattus norvegicus,,178.0,10116.0,In vivo,,1,,4075,N,50597,,1,Blood,A,CHEMBL625332,,BAO_0000218,
8519,Rattus norvegicus,,,10116.0,In vivo,,1,,2792,N,50597,,1,,A,CHEMBL877590,,BAO_0000218,
8520,Rattus norvegicus,,,10116.0,In vivo,,1,,2792,N,50597,,1,,A,CHEMBL625333,,BAO_0000218,
8521,Rattus norvegicus,,,10116.0,In vivo,,1,,17594,N,50597,,1,,A,CHEMBL625334,,BAO_0000218,
8522,Rattus norvegicus,,,10116.0,In vivo,,1,,17594,N,50597,,1,,A,CHEMBL625335,,BAO_0000218,
8523,Rattus norvegicus,,,10116.0,In vivo,,1,,4762,N,50597,,1,,A,CHEMBL625336,,BAO_0000218,
8524,Rattus norvegicus,,,10116.0,In vivo,,1,,17509,N,50597,,1,,A,CHEMBL625337,,BAO_0000218,
8525,Rattus norvegicus,,,10116.0,In vivo,,1,,17509,N,50597,,1,,A,CHEMBL625338,,BAO_0000218,
8526,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,1466,N,50597,,1,Plasma,A,CHEMBL625339,,BAO_0000218,
8527,Rattus norvegicus,,,10116.0,In vivo,,1,,6535,N,50597,,1,,A,CHEMBL625340,,BAO_0000218,
8528,Rattus norvegicus,,,10116.0,In vivo,,1,,6535,N,50597,,1,,A,CHEMBL625341,,BAO_0000218,
8529,Rattus norvegicus,,,10116.0,In vivo,,1,,3169,N,50597,,1,,A,CHEMBL622687,,BAO_0000218,
8530,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,6515,N,50597,,1,Plasma,A,CHEMBL622688,,BAO_0000218,
8531,Rattus norvegicus,,178.0,10116.0,In vivo,,1,,11149,N,50597,,1,Blood,A,CHEMBL622689,,BAO_0000218,
8532,Rattus norvegicus,,178.0,10116.0,In vivo,,1,,11149,N,50597,,1,Blood,A,CHEMBL620295,,BAO_0000218,
8533,Rattus norvegicus,,,10116.0,In vivo,,1,,17858,N,50597,,1,,A,CHEMBL620296,,BAO_0000218,
8534,Rattus norvegicus,,,10116.0,In vivo,,1,,6518,N,50597,,1,,A,CHEMBL620297,,BAO_0000218,
8535,Rattus norvegicus,,,10116.0,In vivo,,1,,6518,N,50597,,1,,A,CHEMBL620298,,BAO_0000218,
8536,Rattus norvegicus,,,10116.0,In vivo,,1,,4426,N,50597,,1,,A,CHEMBL620299,,BAO_0000218,
8537,Rattus norvegicus,,,10116.0,In vivo,,1,,4426,N,50597,,1,,A,CHEMBL620300,,BAO_0000218,
8538,Rattus norvegicus,,,10116.0,In vivo,,1,,4426,N,50597,,1,,A,CHEMBL620301,,BAO_0000218,
8539,Rattus norvegicus,,,10116.0,In vivo,,1,,5656,N,50597,,1,,A,CHEMBL620302,,BAO_0000218,
8540,Rattus norvegicus,,,10116.0,In vivo,,1,,6518,N,50597,,1,,A,CHEMBL620303,,BAO_0000218,
8541,Rattus norvegicus,,,10116.0,In vivo,,1,,6518,N,50597,,1,,A,CHEMBL620304,,BAO_0000218,
8542,Rattus norvegicus,,,10116.0,In vivo,,1,,6113,N,50597,,1,,A,CHEMBL620305,,BAO_0000218,
8543,Rattus norvegicus,,,10116.0,In vivo,,1,,17764,N,50597,,1,,A,CHEMBL620306,,BAO_0000218,
8544,Rattus norvegicus,,,10116.0,In vivo,,1,,4756,N,50597,,1,,A,CHEMBL620307,,BAO_0000218,
8545,Rattus norvegicus,,,10116.0,In vivo,,1,,4756,N,50597,,1,,A,CHEMBL620308,,BAO_0000218,
8546,Rattus norvegicus,,,10116.0,In vivo,,1,,6402,N,50597,,1,,A,CHEMBL620309,,BAO_0000218,
8547,Rattus norvegicus,,,10116.0,In vivo,,1,,5610,N,50597,,1,,A,CHEMBL620310,,BAO_0000218,
8548,Rattus norvegicus,,,10116.0,In vivo,,1,,5207,N,50597,,1,,A,CHEMBL620311,,BAO_0000218,
8549,Rattus norvegicus,,,10116.0,In vivo,,1,,6011,N,50597,,1,,A,CHEMBL620312,,BAO_0000218,
8550,Rattus norvegicus,,,10116.0,In vivo,,1,,6504,N,50597,,1,,A,CHEMBL620313,,BAO_0000218,
8551,Rattus norvegicus,,,10116.0,In vivo,,1,,6046,N,50597,,1,,A,CHEMBL620314,,BAO_0000218,
8552,Rattus norvegicus,,,10116.0,In vivo,,1,,6504,N,50597,,1,,A,CHEMBL620315,,BAO_0000218,
8553,Rattus norvegicus,,,10116.0,In vivo,,1,,5874,N,50597,,1,,A,CHEMBL620316,,BAO_0000218,
8554,Rattus norvegicus,,,10116.0,In vivo,,1,,17686,N,50597,,1,,A,CHEMBL620317,,BAO_0000218,
8555,Rattus norvegicus,,,10116.0,In vivo,,1,,5836,N,50597,,1,,A,CHEMBL620318,,BAO_0000218,
8556,Rattus norvegicus,,,10116.0,In vivo,,1,,17596,N,50597,,1,,A,CHEMBL620319,,BAO_0000218,
8557,Rattus norvegicus,,,10116.0,In vivo,,1,,16423,N,50597,,1,,A,CHEMBL620320,,BAO_0000218,
8558,Rattus norvegicus,,,10116.0,In vivo,,1,,17804,N,50597,,1,,A,CHEMBL620321,,BAO_0000218,
8559,Rattus norvegicus,,,10116.0,In vivo,,1,,1908,N,50597,,1,,A,CHEMBL620322,,BAO_0000218,
8560,Rattus norvegicus,,,10116.0,,,1,,13950,N,50597,,1,,A,CHEMBL620323,,BAO_0000218,
8561,Rattus norvegicus,,1870.0,10116.0,,,1,,13950,N,50597,,1,Frontal cortex,A,CHEMBL620324,,BAO_0000218,
8562,Rattus norvegicus,,1870.0,10116.0,,,1,,13950,N,50597,,1,Frontal cortex,A,CHEMBL620325,,BAO_0000218,
8563,Rattus norvegicus,,10000000.0,10116.0,,,1,,13950,N,50597,,1,Hippocampus,A,CHEMBL620326,,BAO_0000218,
8564,Rattus norvegicus,,10000000.0,10116.0,,,1,,13950,N,50597,,1,Hippocampus,A,CHEMBL620327,,BAO_0000218,
8565,Rattus norvegicus,,,10116.0,,,1,,13950,N,50597,,1,,A,CHEMBL620328,,BAO_0000218,
8566,Rattus norvegicus,,,10116.0,,,1,,13950,N,50597,,1,,A,CHEMBL620329,,BAO_0000218,
8567,Rattus norvegicus,,1891.0,10116.0,,,1,,13950,N,50597,,1,Midbrain,A,CHEMBL620330,,BAO_0000218,
8568,Rattus norvegicus,,1891.0,10116.0,,,1,,13950,N,50597,,1,Midbrain,A,CHEMBL875286,,BAO_0000218,
8569,Rattus norvegicus,,,10116.0,,,1,,13950,N,50597,,1,,A,CHEMBL620331,,BAO_0000218,
8570,Rattus norvegicus,,,10116.0,,,1,,13950,N,50597,,1,,A,CHEMBL620332,,BAO_0000218,
8571,Rattus norvegicus,,2435.0,10116.0,,,1,,13950,N,50597,,1,Striatum,A,CHEMBL620333,,BAO_0000218,
8572,Rattus norvegicus,,2435.0,10116.0,,,1,,13950,N,50597,,1,Striatum,A,CHEMBL620334,,BAO_0000218,
8573,Rattus norvegicus,,178.0,10116.0,,,1,,16434,N,50597,,1,Blood,A,CHEMBL621015,,BAO_0000218,
8574,Rattus norvegicus,,178.0,10116.0,,,1,,16434,N,50597,,1,Blood,A,CHEMBL621016,,BAO_0000218,
8575,Rattus norvegicus,,178.0,10116.0,,,1,,16434,N,50597,,1,Blood,A,CHEMBL621191,,BAO_0000218,
8576,Rattus norvegicus,,178.0,10116.0,,,1,,16434,N,50597,,1,Blood,A,CHEMBL621192,,BAO_0000218,
8577,Rattus norvegicus,,178.0,10116.0,,,1,,16434,N,50597,,1,Blood,A,CHEMBL621193,,BAO_0000218,
8578,Rattus norvegicus,,178.0,10116.0,,,1,,16434,N,50597,,1,Blood,A,CHEMBL621194,,BAO_0000218,
8579,Rattus norvegicus,,178.0,10116.0,,,1,,16434,N,50597,,1,Blood,A,CHEMBL624204,,BAO_0000218,
8580,Rattus norvegicus,,178.0,10116.0,,,1,,16434,N,50597,,1,Blood,A,CHEMBL624205,,BAO_0000218,
8581,Rattus norvegicus,,178.0,10116.0,,,1,,16435,N,50597,,1,Blood,A,CHEMBL624206,,BAO_0000218,
8582,Rattus norvegicus,,178.0,10116.0,,,1,,16435,N,50597,,1,Blood,A,CHEMBL624207,,BAO_0000218,
8583,Rattus norvegicus,,178.0,10116.0,,,1,,16435,N,50597,,1,Blood,A,CHEMBL624208,,BAO_0000218,
8584,Rattus norvegicus,,178.0,10116.0,,,1,,16435,N,50597,,1,Blood,A,CHEMBL624209,,BAO_0000218,
8585,Rattus norvegicus,,178.0,10116.0,,,1,,16435,N,50597,,1,Blood,A,CHEMBL624210,,BAO_0000218,
8586,Rattus norvegicus,,178.0,10116.0,,,1,,16435,N,50597,,1,Blood,A,CHEMBL624211,,BAO_0000218,
8587,Rattus norvegicus,,178.0,10116.0,,,1,,16435,N,50597,,1,Blood,A,CHEMBL624212,,BAO_0000218,
8588,Rattus norvegicus,,178.0,10116.0,,,1,,16435,N,50597,,1,Blood,A,CHEMBL624213,,BAO_0000218,
8589,Rattus norvegicus,,178.0,10116.0,,,1,,16434,N,50597,,1,Blood,A,CHEMBL876611,,BAO_0000218,
8590,Rattus norvegicus,,178.0,10116.0,,,1,,16434,N,50597,,1,Blood,A,CHEMBL624214,,BAO_0000218,
8591,Rattus norvegicus,,178.0,10116.0,,,1,,16434,N,50597,,1,Blood,A,CHEMBL624215,,BAO_0000218,
8592,Rattus norvegicus,,178.0,10116.0,,,1,,16435,N,50597,,1,Blood,A,CHEMBL624216,,BAO_0000218,
8593,Rattus norvegicus,,178.0,10116.0,,,1,,16435,N,50597,,1,Blood,A,CHEMBL624217,,BAO_0000218,
8594,Rattus norvegicus,,178.0,10116.0,,,1,,16435,N,50597,,1,Blood,A,CHEMBL624218,,BAO_0000218,
8595,Rattus norvegicus,,178.0,10116.0,,,1,,16435,N,50597,,1,Blood,A,CHEMBL624219,,BAO_0000218,
8596,Rattus norvegicus,,178.0,10116.0,,,1,,16435,N,50597,,1,Blood,A,CHEMBL624220,,BAO_0000218,
8597,Rattus norvegicus,,178.0,10116.0,,,1,,16435,N,50597,,1,Blood,A,CHEMBL624221,,BAO_0000218,
8598,Rattus norvegicus,,,10116.0,,,1,,16434,N,50597,,1,,A,CHEMBL624222,,BAO_0000218,
8599,Rattus norvegicus,,,10116.0,,,1,,16434,N,50597,,1,,A,CHEMBL624223,,BAO_0000218,
8600,Rattus norvegicus,,,10116.0,,,1,,16434,N,50597,,1,,A,CHEMBL624224,,BAO_0000218,
8601,Rattus norvegicus,,,10116.0,,,1,,16434,N,50597,,1,,A,CHEMBL624225,,BAO_0000218,
8602,Rattus norvegicus,,,10116.0,In vivo,,1,,17764,N,50597,,1,,A,CHEMBL622420,,BAO_0000218,
8603,Rattus norvegicus,,,10116.0,In vivo,,1,,5031,N,50597,,1,,A,CHEMBL622421,,BAO_0000218,
8604,Rattus norvegicus,,,10116.0,In vivo,,1,,6215,N,50597,,1,,A,CHEMBL622422,,BAO_0000218,
8605,Rattus norvegicus,,,10116.0,In vivo,,1,,17671,N,50597,,1,,A,CHEMBL622423,,BAO_0000218,
8606,Rattus norvegicus,,,10116.0,In vivo,,1,,17752,N,50597,,1,,A,CHEMBL622424,,BAO_0000218,
8607,Rattus norvegicus,,,10116.0,In vivo,,1,,6596,N,50597,,1,,A,CHEMBL622425,,BAO_0000218,
8608,Rattus norvegicus,,,10116.0,In vivo,,1,,16423,N,50597,,1,,A,CHEMBL876612,,BAO_0000218,
8609,Rattus norvegicus,,,10116.0,In vivo,,1,,15662,N,50597,,1,,A,CHEMBL622426,,BAO_0000218,
8610,Rattus norvegicus,,,10116.0,In vivo,,1,,6062,N,50597,,1,,A,CHEMBL622427,,BAO_0000218,
8611,Rattus norvegicus,,,10116.0,In vivo,,1,,5874,N,50597,,1,,A,CHEMBL622428,,BAO_0000218,
8612,Rattus norvegicus,,,10116.0,In vivo,,1,,4942,N,50597,,1,,A,CHEMBL622429,,BAO_0000218,
8613,Rattus norvegicus,,,10116.0,In vivo,,1,,17796,N,50597,,1,,A,CHEMBL622430,,BAO_0000218,
8614,Rattus norvegicus,,,10116.0,In vivo,,1,,4890,N,50597,,1,,A,CHEMBL622431,,BAO_0000218,
8615,Rattus norvegicus,,2116.0,10116.0,,,1,,15765,N,50597,,1,Ileum,A,CHEMBL622432,,BAO_0000218,
8616,Rattus norvegicus,,,10116.0,In vivo,,1,,13569,N,50597,,1,,A,CHEMBL622433,,BAO_0000218,
8617,Rattus norvegicus,,,10116.0,In vivo,,1,,13569,N,50597,,1,,A,CHEMBL622434,,BAO_0000218,
8618,Rattus norvegicus,,,10116.0,In vivo,,1,,13569,N,50597,,1,,A,CHEMBL622435,,BAO_0000218,
8619,Rattus norvegicus,,,10116.0,In vivo,,1,,13569,N,50597,,1,,A,CHEMBL618748,,BAO_0000218,
8620,Rattus norvegicus,,,10116.0,In vivo,,1,,13569,N,50597,,1,,A,CHEMBL618749,,BAO_0000218,
8621,Rattus norvegicus,,,10116.0,In vivo,,1,,13569,N,50597,,1,,A,CHEMBL618750,,BAO_0000218,
8622,Rattus norvegicus,,,10116.0,In vivo,,1,,13569,N,50597,,1,,A,CHEMBL618751,,BAO_0000218,
8623,Rattus norvegicus,,,10116.0,In vivo,,1,,13569,N,50597,,1,,A,CHEMBL618752,,BAO_0000218,
8624,Rattus norvegicus,,,10116.0,In vivo,,1,,4576,N,50597,,1,,A,CHEMBL618753,,BAO_0000218,
8625,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,750,N,50597,,1,Plasma,A,CHEMBL618754,,BAO_0000218,
8626,Rattus norvegicus,,,10116.0,In vivo,,1,,750,N,50597,,1,,A,CHEMBL618755,,BAO_0000218,
8627,Rattus norvegicus,,,10116.0,In vivo,,1,,4590,N,50597,,1,,A,CHEMBL618756,,BAO_0000218,
8628,Rattus norvegicus,,,10116.0,In vivo,,1,,1716,N,50597,,1,,A,CHEMBL618757,,BAO_0000218,
8629,Rattus norvegicus,,,10116.0,In vivo,,1,,1974,N,50597,,1,,A,CHEMBL618758,,BAO_0000218,
8630,Rattus norvegicus,,,10116.0,In vivo,,1,,4502,N,50597,,1,,A,CHEMBL621088,,BAO_0000218,
8631,Rattus norvegicus,,,10116.0,,,1,,3371,N,50597,,1,,A,CHEMBL621089,,BAO_0000218,
8632,Rattus norvegicus,,178.0,10116.0,,,1,,9099,N,50597,,1,Blood,F,CHEMBL621090,,BAO_0000218,
8633,Rattus norvegicus,,178.0,10116.0,,,1,,9099,N,50597,,1,Blood,F,CHEMBL621091,,BAO_0000218,
8634,Rattus norvegicus,,,10116.0,In vivo,,1,,4590,N,50597,,1,,A,CHEMBL876731,,BAO_0000218,
8635,Rattus norvegicus,,,10116.0,In vivo,,1,,3184,N,50597,,1,,A,CHEMBL621092,,BAO_0000218,
8636,Rattus norvegicus,,,10116.0,In vivo,,1,,16456,N,50597,,1,,A,CHEMBL621093,,BAO_0000218,
8637,Rattus norvegicus,,,10116.0,,,1,,4199,N,50597,,1,,A,CHEMBL621094,,BAO_0000218,
8638,Rattus norvegicus,,,10116.0,,,1,,4199,N,50597,,1,,A,CHEMBL621095,,BAO_0000218,
8639,Rattus norvegicus,,,10116.0,,,1,,4199,N,50597,,1,,A,CHEMBL621096,,BAO_0000218,
8640,Rattus norvegicus,,2113.0,10116.0,In vivo,,1,,8677,N,50597,,1,Kidney,A,CHEMBL621097,,BAO_0000218,
8641,Rattus norvegicus,,,10116.0,,,1,,7449,N,50597,,1,,F,CHEMBL621098,,BAO_0000218,
8642,Rattus norvegicus,,2037.0,10116.0,,,1,,11977,N,50597,,1,Cerebellum,A,CHEMBL621099,,BAO_0000218,
8643,Rattus norvegicus,,2037.0,10116.0,,,1,,11977,N,50597,,1,Cerebellum,A,CHEMBL621100,,BAO_0000218,
8644,Rattus norvegicus,,2037.0,10116.0,,,1,,11977,N,50597,,1,Cerebellum,A,CHEMBL621101,,BAO_0000218,
