miller2_fsclr,miller2_trddvlpmnt(mrkr),miller2_bdvrst(mrkr),miller2_rbnsss(mrkr),miller2_chldrnsss(mrkr),miller2_thsss(mrkr),miller2_ndgnssss(mrkr),miller2_dsbltsss(mrkr),miller2_ctstlfrdvlpmnt(mrkr),miller2_knwldgfrdvlpmnt(mrkr),miller2_gndrqlt(mrkr),miller2_rgnstnd,miller2_rgnstnnm,miller2_rgnstntp,miller2_rgnstnclss,miller2_rgnstnsb-clss,miller2_cntnntd,miller2_cntnntnm,miller2_prjctbrwsrcntrd,miller2_cntrrgnd,miller2_cntrrgnnm,miller2_cntrrgnprcnt,miller2_sctrd,miller2_sctrnm,miller2_sctrprcnt,miller2_mntspnt
2009/2010,0,0,0,0,0,0,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,CI,CI,C�te d'Ivoire,0.2,72010,Material relief assistance and services,1.0,160000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,CV,CV,Cape Verde,0.05,72010,Material relief assistance and services,1.0,40000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,GH,GH,Ghana,0.05,72010,Material relief assistance and services,1.0,40000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,GM,GM,Gambia,0.05,72010,Material relief assistance and services,1.0,40000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,GN,GN,Guinea,0.1,72010,Material relief assistance and services,1.0,80000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,GW,GW,Guinea-Bissau,0.05,72010,Material relief assistance and services,1.0,40000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,LR,LR,Liberia,0.1,72010,Material relief assistance and services,1.0,80000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,ML,ML,Mali,0.05,72010,Material relief assistance and services,1.0,40000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,NE,NE,Niger,0.05,72010,Material relief assistance and services,1.0,40000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,NG,NG,Nigeria,0.05,72010,Material relief assistance and services,1.0,40000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,SN,SN,Senegal,0.1,72010,Material relief assistance and services,1.0,80000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,TG,TG,Togo,0.05,72010,Material relief assistance and services,1.0,40000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1000307,M�decins sans fronti�res/ Doctors without Borders,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,NE,NE,Niger,1.0,72010,Material relief assistance and services,1.0,450000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,BR,BR,Brazil,0.16,72010,Material relief assistance and services,1.0,40000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,CO,CO,Colombia,0.2,72010,Material relief assistance and services,1.0,50000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,GT,GT,Guatemala,0.16,72010,Material relief assistance and services,1.0,40000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,HN,HN,Honduras,0.16,72010,Material relief assistance and services,1.0,40000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,MX,MX,Mexico,0.16,72010,Material relief assistance and services,1.0,40000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,SV,SV,El Salvador,0.16,72010,Material relief assistance and services,1.0,40000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,1,America,CO,CO,Colombia,0.2,72010,Material relief assistance and services,1.0,80000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,1,America,CR,CR,Costa Rica,0.16,72010,Material relief assistance and services,1.0,64000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,1,America,CU,CU,Cuba,0.16,72010,Material relief assistance and services,1.0,64000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,1,America,EC,EC,Ecuador,0.16,72010,Material relief assistance and services,1.0,64000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,1,America,PA,PA,Panama,0.16,72010,Material relief assistance and services,1.0,64000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,1,America,VE,VE,Venezuela Rep B,0.16,72010,Material relief assistance and services,1.0,64000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,CO,CO,Colombia,1.0,72010,Material relief assistance and services,1.0,750000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1014202,Action contre la faim,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,CO,CO,Colombia,1.0,72010,Material relief assistance and services,1.0,350000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1002364,M�decins du Monde Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,CO,CO,Colombia,1.0,72010,Material relief assistance and services,1.0,250000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,2,Africa,BW,BW,Botswana,0.1,72010,Material relief assistance and services,1.0,80000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,2,Africa,MW,MW,Malawi,0.2,72010,Material relief assistance and services,1.0,160000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,2,Africa,,,Namibia,0.2,72010,Material relief assistance and services,1.0,160000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,2,Africa,ZM,ZM,Zambia,0.25,72010,Material relief assistance and services,1.0,200000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1014663,ICRC Appeals via CRCS,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,2,Africa,ZW,ZW,Zimbabwe,0.25,72010,Material relief assistance and services,1.0,200000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,AO,AO,Angola,0.1,72010,Material relief assistance and services,1.0,100000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,BW,BW,Botswana,0.15,72010,Material relief assistance and services,1.0,150000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,MW,MW,Malawi,0.12,72010,Material relief assistance and services,1.0,120000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,MZ,MZ,Mozambique,0.1,72010,Material relief assistance and services,1.0,100000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,,,Namibia,0.05,72010,Material relief assistance and services,1.0,50000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,ZA,ZA,South Africa,0.15,72010,Material relief assistance and services,1.0,150000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,ZM,ZM,Zambia,0.23,72010,Material relief assistance and services,1.0,230000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1001730,UNHCR - United Nations High Commissioner for Refugees,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,ZW,ZW,Zimbabwe,0.1,72010,Material relief assistance and services,1.0,100000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1001302,UNICEF - United Nations Children's Fund,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,ZW,ZW,Zimbabwe,1.0,72010,Material relief assistance and services,1.0,500000.0
2009/2010,0,1,0,0,0,0,0,0,1,0,1001295,United Nations Convention to Combat Desertification,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,X1,X1,Africa MC,0.3334,41030,Bio-diversity,1.0,101391.1675
2009/2010,0,1,0,0,0,0,0,0,1,0,1001295,United Nations Convention to Combat Desertification,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,1,America,X2,X2,Americas MC,0.3333,41030,Bio-diversity,1.0,101360.7562
2009/2010,0,1,0,0,0,0,0,0,1,0,1001295,United Nations Convention to Combat Desertification,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,3,Asia,X3,X3,Asia MC,0.3333,41030,Bio-diversity,1.0,101360.7562
2009/2010,1,0,0,0,0,0,0,0,0,0,1003318,ITC - International Trade Centre,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,X1,X1,Africa MC,0.6,25010,Business support services and institutions,0.8,456000.0
2009/2010,1,0,0,0,0,0,0,0,0,0,1003318,ITC - International Trade Centre,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,X1,X1,Africa MC,0.6,33120,Trade facilitation,0.2,114000.0
2009/2010,1,0,0,0,0,0,0,0,0,0,1003318,ITC - International Trade Centre,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,1,America,X2,X2,Americas MC,0.1,25010,Business support services and institutions,0.8,76000.0
2009/2010,1,0,0,0,0,0,0,0,0,0,1003318,ITC - International Trade Centre,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,1,America,X2,X2,Americas MC,0.1,33120,Trade facilitation,0.2,19000.0
2009/2010,1,0,0,0,0,0,0,0,0,0,1003318,ITC - International Trade Centre,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,3,Asia,X3,X3,Asia MC,0.25,25010,Business support services and institutions,0.8,190000.0
2009/2010,1,0,0,0,0,0,0,0,0,0,1003318,ITC - International Trade Centre,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,3,Asia,X3,X3,Asia MC,0.25,33120,Trade facilitation,0.2,47500.0
2009/2010,1,0,0,0,0,0,0,0,0,0,1003318,ITC - International Trade Centre,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,5,Europe,X4,X4,Europe MC,0.05,25010,Business support services and institutions,0.8,38000.0
2009/2010,1,0,0,0,0,0,0,0,0,0,1003318,ITC - International Trade Centre,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,5,Europe,X4,X4,Europe MC,0.05,33120,Trade facilitation,0.2,9500.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1001721,WFP - World Food Programme,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,SD,SD,Sudan,1.0,72050,Relief co-ordination; protection and support services,1.0,1000000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1014662,IFRC Appeals via CRCS,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,HT,HT,Haiti,1.0,72010,Material relief assistance and services,1.0,10500000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1000821,Canadian Red Cross Society,Canadian Non-Profit Making,Civil Society,NGO,1,America,HT,HT,Haiti,1.0,72010,Material relief assistance and services,1.0,2800000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1000089,Int'l Organization for Migration,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,1,America,HT,HT,Haiti,1.0,72010,Material relief assistance and services,1.0,3000000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1001300,PAHO - Pan American Health Organization,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,1,America,HT,HT,Haiti,1.0,72010,Material relief assistance and services,1.0,1500000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1001302,UNICEF - United Nations Children's Fund,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,1,America,HT,HT,Haiti,1.0,72010,Material relief assistance and services,1.0,15000000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1003586,OCHA - Office for the Coordination of Humanitarian Affairs,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,1,America,HT,HT,Haiti,1.0,72010,Material relief assistance and services,1.0,1500000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1001721,WFP - World Food Programme,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,1,America,HT,HT,Haiti,1.0,72040,Emergency food aid,1.0,33000000.0
2009/2010,0,0,0,1,0,0,0,0,0,3,1003803,UNFPA - United Nations Population Fund,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,1,America,HT,HT,Haiti,1.0,72010,Material relief assistance and services,1.0,500000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1000517,CARE Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,HT,HT,Haiti,1.0,72010,Material relief assistance and services,1.0,1500000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,1,America,HT,HT,Haiti,1.0,72010,Material relief assistance and services,1.0,1000000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1000285,Save the Children Canada,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,HT,HT,Haiti,1.0,72010,Material relief assistance and services,1.0,2100000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1001721,WFP - World Food Programme,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,1,America,HT,HT,Haiti,1.0,72010,Material relief assistance and services,1.0,10000000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1002364,M�decins du Monde Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,HT,HT,Haiti,1.0,72010,Material relief assistance and services,1.0,1000000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1001218,World Vision Canada,Canadian Non-Profit Making,Civil Society,NGO,1,America,HT,HT,Haiti,1.0,72010,Material relief assistance and services,1.0,1500000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1001304,UNDP - United Nations Development Programme,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,1,America,HT,HT,Haiti,1.0,72010,Material relief assistance and services,1.0,250000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1000973,CECI Centre d'�tude et de coop�ration,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,1,America,HT,HT,Haiti,1.0,72010,Material relief assistance and services,1.0,900000.0
2009/2010,0,0,1,1,1,1,0,0,1,1,1001304,UNDP - United Nations Development Programme,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,X1,X1,Africa MC,0.95,15230,Participation in international peacekeeping operations,1.0,4750000.0
2009/2010,0,0,1,1,1,1,0,0,1,1,1001304,UNDP - United Nations Development Programme,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,1,America,X2,X2,Americas MC,0.05,15230,Participation in international peacekeeping operations,1.0,250000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1000821,Canadian Red Cross Society,Canadian Non-Profit Making,Civil Society,NGO,1,America,HT,HT,Haiti,1.0,72010,Material relief assistance and services,1.0,2000000.0
2009/2010,0,1,0,0,0,0,0,0,0,1,1003873,CGIAR - Consultative Group on International Agricultural Research,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,X1,X1,Africa MC,0.52,31110,Agricultural policy and administrative management,0.1,799240.0
2009/2010,0,1,0,0,0,0,0,0,0,1,1003873,CGIAR - Consultative Group on International Agricultural Research,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,X1,X1,Africa MC,0.52,31182,Agricultural research,0.9,7193160.0
2009/2010,0,1,0,0,0,0,0,0,0,1,1003873,CGIAR - Consultative Group on International Agricultural Research,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,1,America,X2,X2,Americas MC,0.12,31110,Agricultural policy and administrative management,0.1,184440.0
2009/2010,0,1,0,0,0,0,0,0,0,1,1003873,CGIAR - Consultative Group on International Agricultural Research,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,1,America,X2,X2,Americas MC,0.12,31182,Agricultural research,0.9,1659960.0
2009/2010,0,1,0,0,0,0,0,0,0,1,1003873,CGIAR - Consultative Group on International Agricultural Research,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,3,Asia,X3,X3,Asia MC,0.36,31110,Agricultural policy and administrative management,0.1,553320.0
2009/2010,0,1,0,0,0,0,0,0,0,1,1003873,CGIAR - Consultative Group on International Agricultural Research,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,3,Asia,X3,X3,Asia MC,0.36,31182,Agricultural research,0.9,4979880.0
2009/2010,0,0,1,2,1,1,1,0,1,1,1001302,UNICEF - United Nations Children's Fund,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,X1,X1,Africa MC,0.7,12220,Basic health care,0.1,280000.0
2009/2010,0,0,1,2,1,1,1,0,1,1,1001302,UNICEF - United Nations Children's Fund,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,X1,X1,Africa MC,0.7,12230,Basic health infrastructure,0.7,1960000.0
2009/2010,0,0,1,2,1,1,1,0,1,1,1001302,UNICEF - United Nations Children's Fund,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,X1,X1,Africa MC,0.7,12281,Health personnel development,0.2,560000.0
2009/2010,0,0,1,2,1,1,1,0,1,1,1001302,UNICEF - United Nations Children's Fund,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,3,Asia,X3,X3,Asia MC,0.3,12220,Basic health care,0.1,120000.0
2009/2010,0,0,1,2,1,1,1,0,1,1,1001302,UNICEF - United Nations Children's Fund,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,3,Asia,X3,X3,Asia MC,0.3,12230,Basic health infrastructure,0.7,840000.0
2009/2010,0,0,1,2,1,1,1,0,1,1,1001302,UNICEF - United Nations Children's Fund,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,3,Asia,X3,X3,Asia MC,0.3,12281,Health personnel development,0.2,240000.0
2009/2010,0,0,1,2,1,1,1,0,1,1,1003693,WHO - World Health Organization,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,X1,X1,Africa MC,0.7,12220,Basic health care,0.1,35000.0
2009/2010,0,0,1,2,1,1,1,0,1,1,1003693,WHO - World Health Organization,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,X1,X1,Africa MC,0.7,12230,Basic health infrastructure,0.7,245000.0
2009/2010,0,0,1,2,1,1,1,0,1,1,1003693,WHO - World Health Organization,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,2,Africa,X1,X1,Africa MC,0.7,12281,Health personnel development,0.2,70000.0
2009/2010,0,0,1,2,1,1,1,0,1,1,1003693,WHO - World Health Organization,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,3,Asia,X3,X3,Asia MC,0.3,12220,Basic health care,0.1,15000.0
2009/2010,0,0,1,2,1,1,1,0,1,1,1003693,WHO - World Health Organization,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,3,Asia,X3,X3,Asia MC,0.3,12230,Basic health infrastructure,0.7,105000.0
2009/2010,0,0,1,2,1,1,1,0,1,1,1003693,WHO - World Health Organization,Foreign Non-Profit Making,Multilateral,UNITED NATIONS,3,Asia,X3,X3,Asia MC,0.3,12281,Health personnel development,0.2,30000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1003873,CGIAR - Consultative Group on International Agricultural Research,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,X1,X1,Africa MC,0.45,31182,Agricultural research,1.0,12150000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1003873,CGIAR - Consultative Group on International Agricultural Research,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,1,America,X2,X2,Americas MC,0.15,31182,Agricultural research,1.0,4050000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1003873,CGIAR - Consultative Group on International Agricultural Research,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,3,Asia,X3,X3,Asia MC,0.4,31182,Agricultural research,1.0,10800000.0
2009/2010,0,0,0,0,0,0,0,1,2,1,1003873,CGIAR - Consultative Group on International Agricultural Research,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,X1,X1,Africa MC,0.6,31120,Agricultural development,1.0,3300000.0
2009/2010,0,0,0,0,0,0,0,1,2,1,1003873,CGIAR - Consultative Group on International Agricultural Research,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,1,America,X2,X2,Americas MC,0.1,31120,Agricultural development,1.0,550000.0
2009/2010,0,0,0,0,0,0,0,1,2,1,1003873,CGIAR - Consultative Group on International Agricultural Research,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,3,Asia,X3,X3,Asia MC,0.3,31120,Agricultural development,1.0,1650000.0
