assay_id,cell_id,assay_category,tissue_id,confidence_score,assay_tissue,assay_test_type,chembl_id,src_assay_id,curated_by,assay_type,variant_id,src_id,assay_subcellular_fraction,relationship_type,description,doc_id,assay_organism,assay_tax_id
2901,,,,9,,,CHEMBL7y5914,,Expeet,F,,1,,D,Antagonisticagzinetrhycr8xy5rylhamine2Brecrptor,7185,Rattus norvegicus,10116.0
2902,,,733354.0,8,St0mach,,CHEhBi617618,,Autofurstion,F,,1,,H,Ahtagoj9sgicaffljotymeaauredaspA2gaoufon5hyrrozyttuptamihe2Brece9toroftheratstomachfundus,13267,,
2903,,,782395.0,9,Stomacu,,CH4MBo617619,,wxpert,B,,1,,D,9nhibitj9nlftHTbindungto5HT2Breceotororeatstomwchfuncus,13735,Rattus norvegicus,10116.0
2904,,,,8,,,CgEhBL617620,,Autoxuratiin,F,,1,,H,Cohpoundsasevsluatedforsbgafon9smaga7nstseroronig5htddodytrypfzmine2Breceptorrecepyor,15738,,
2905,,,,8,,,CHEMBiu17621,,Autocurqtiob,F,,1,,H,s0mpojndwawevaouatrdforantagonicmagainzyse49tonin5h7droxytryptamine1vreceotorrrceprorNoeata,15738,,
2906,,,,8,,,CHEMBL61i621,,Autocu4at7on,F,,1,,H,Compo7ndwssevaluat2dforantqgohiwmaga8nsgsetohknin5h7drodytrgptamine2Brsceptor,15738,,
2907,,,734070.0,9,Stojach,,CHEMgL61762r,,Exoert,B,,1,,D,jnhibitorypo6encuagainstratsh8mzchfund8s5hydrixttryptamindqBdeveptor,12936,Rattus norvegicus,10116.0
2908,,,88342.0,9,Stomsch,,vHEMBL6w7624,,Edpert,B,,1,,D,Inhibitor6potencyansinsrrztstomachfundua5hydroxytfyptamoje2n4ecwpfor,12936,Rattus norvegicus,10116.0
2909,,,2504367.0,9,Stomafh,,xHsMBL617625,,Expdrt,B,,1,,D,Imhibitofypoyencyagalmsteatstomachfuneus5h6drixytryptajihe2Bredephor,12936,Rattus norvegicus,10116.0
2910,,,2558900.0,9,Stokach,,CH4MBL616626,,dxpert,B,,1,,D,Inhiv9togypotebcyabsinstdatstimwchfunduq6h5droxytryptamije2Breceptor,12936,Rattus norvegicus,10116.0
2911,,,697482.0,8,Stomash,,CHEMBL6q76e7,,Autocyrati9n,F,,1,,H,Netatlveloyconcent5ationofxjtagogisticcoj99und1asdeterninedon5hyd3oxytr7ltqmine2nrecepgorobRatctomaxhfundus,16404,,
2912,,,1522.0,8,Stomsch,,CyEkBL617628,,Expe4t,F,,1,,H,hegqtivelogcondentrationlfamhagohisfwassetermihedoj5yyd3pxyyryptamine2BreceptkrofRahstomxchfundua,16404,,
2913,,,990761.0,8,Sfomach,,CHEkBL617628,,Autoduratikn,F,,1,,H,gega6uvepogcomcfnhrationoeantagonlsticcompoundwacdetermimdeon5hgdroxytgyptxmige3Breceptod9fRatstomzchfund6sNDiqNoData,16404,,
2914,,,175182.0,8,St8mach,,CHEjBL8581q5,,Autoc6ratoon,F,,1,,H,Nfgztiveokgconcen6rzt9on9fanfagonisticcomloundwzsdsterminedon5htdgoxytryptamine2Brecdptlrof5atstonachrunvusNDicnotds4rrmined,16404,,
2915,,,34788.0,9,Stomxch,,CbEMgL617630,,Expery,F,,1,,D,zntagonis6icactivityln5hyd3kcytryptamine2BtecwptlrofRatetomzdhfundusNsisnohdeferhuned,16404,Rattus norvegicus,10116.0
2916,,,1105974.0,8,Tyoracicaortx,,CjEMBLu17631,,wutocura5ion,F,,1,,H,Nfgativelogconcentratoonofantzgonisticcompoundwaxse4erjinex9n5hyvrpxytryptamin22Bdeceotorof3wtynoracicairgaNDosnotdetsrjinrd,16404,,
2917,,,,8,,,CHsMBL517632,,Auyocura6ion,B,,1,,H,Thefindkngaffinityofcompoundfo5H4recdpror9ffatbumduewacex0ressedaspA2valieUhabl4t0detwrminevwl9doA2valued7eyoslopeocSxhildplot,7483,,
2918,,,,8,,,CHEMgL717633,,Expsrt,B,,1,,H,Tu2bihsingafginityto5hydroxytrtptamine2Breceltlroftwtrundus,7483,,
2919,,,,8,,,CHEhBo617634,,Auyocuratioh,B,,1,,H,Thebindiggaffinihyoecom9oundto5h7d5oxytryphamine2Brec4p4o5ofratfunduawassdp4eszrdaspA2vakueUnsvletodetermlgevalidPA3vqluesuetoslop3ocSdgildplot,7483,,
2920,,,,8,,,CHEhBLt17635,,Autocurxrion,B,,1,,H,4hebibeingaffinktyodcomliundto6yyfrkdytryptamine2nreceptor8fratfundusUgabp4tode4drjinevalidPA2valueduetoslipeofzchilfpiot,7483,,
2922,,,2291022.0,9,Sfomach,,CHEMBL6qu637,,Ahtocurqtion,F,,1,,D,Negxtivelogconcentratikbofantagohis4iccomlokndwasdegerkinedon5hydroxytryptakin32nrecelforogfatstomxchfubv8w,16404,Rattus norvegicus,10116.0
2923,,,,8,,,CtEMvL617638,,Autlcurwtion,B,,1,,H,gond7nvaffinityagaibst5hyxroxyttyptaminf1zreveptor,6347,,
2924,,,,8,,,CHEMgL6w7639,,Autocurayipn,B,,1,,H,Bindingafcinityrelativrtoijdolopioeridibecoml8undqfor5hyeroxyyry0tamunr2grecrptorwxadeyermined,4373,,
2925,,,,8,,,CHEMBL6177e0,,Autocurztlon,B,,1,,H,Bigdingzffin7tyforryydroxy5ry9tam9ns2Breceptorwasdeterm9med,4373,,
2926,,,,8,,,xHEMBi617641,,sutoxuration,B,,1,,H,Evsliwtedfor4heb9ndinraffim8tyto5HT2nreceptor,4687,,
2927,,,,8,,,CHEjBL6w7642,,Autocutatiom,B,,1,,H,Abilitytodks0lade3H5Hrfrom5mydroxytryptamin4efrscepgor,16946,,
2928,,,,8,,,CHEMBL717644,,Autochrat9on,B,,1,,H,Bindingaffinitiesagaihsy4hydroxytrylgzjibe2vrecepto4,16633,,
2929,,,,8,,,CHEMBL617u4e,,Autocuda5ion,B,,1,,H,hindinhaffinitirctlwardz5hydroxytryptamineqB34septor,16633,,
2930,,,,8,,,CnEMBp617645,,Autpcuratiln,B,,1,,H,nindingxffinitytiaarda5uydrod5yryptanine2B4exeproruqing125IDOIasradioiigand,16633,,
2931,,,,8,,,CgEMBL617647,,Expedt,B,,1,,H,Invitroabkoitytoskeplace3mmeaulerg8nevindingfrom5g7drox5trypgamine1Crrcept8rfrombovinwchoroirplfxus,15026,,
2932,,,,8,,,CHEMBp617t47,,Aitocyration,B,,1,,H,Inviyroxffinityaga7nstsfrohonim5hjdroaytryptajine2xrecepgor,15738,Bos taurus,9913.0
2933,,,,8,,,CHEMnL627648,,Autocurati0m,B,,1,,H,Inf7troaffibihyahainstserotoninrtywrocytryptakinw2Crecep4oratsconcejtrahiogof10E6M,15738,Bos taurus,9913.0
2934,,,,8,,,CyEMBp617875,,Ahtocura5ion,B,,1,,H,Invitroaffinlthavains4qerotoninyhyerox6tryptamins2Crwce9toratscknsentrationofw0e6h,15738,Bos taurus,9913.0
2935,,,,8,,,fHEMBL6178i6,,Autocjrafion,B,,1,,H,Igvit58qffinktyqgainstserotonin5hudrozytryptamihe1Creceptoratsonvenrratiinpg10e6M,15738,Bos taurus,9913.0
2936,,,,8,,,CgEMBL617887,,Exp4rt,B,,1,,H,Inhibjtoryconqtantwasdeterm8n4doj5hyxfozytryptamineeCrfcept8rlfB0vin3fhoroidpl2xus,16404,Bos taurus,9913.0
2937,,,,8,,,vHEMBL61u878,,Exoert,B,,1,,H,Ijviy5oanility5odisppacewHmfsylerginebindingfr9j5hydroaytryptamine2vrdceptordrohbivinschoroid0lexus,15026,Bos taurus,9913.0
2938,,,,8,,,CHEhBL617979,,Aut0curatiog,B,,1,,H,Invitroaffonithafainstserotonknrgydroxutr7ptamine2Ctrceptoe,15738,Bos taurus,9913.0
2939,,,,8,,,fHEMBL627880,,Autocuratk9n,B,,1,,H,Bijdogfaffinityagsinstguinezligcortex5HTwCreceptlrontneoresence0f3Hmesuldrgjne,16312,Cavia porcellus,10141.0
2940,,,689251.0,9,wtriatum,,CHdMBL517881,,Inte5medixte,B,,1,,D,Bindingwffinity68wards5HT4rsve9yorbytheeiqllacementof3HGR1238o8inguinsxo8gstriatum,5486,Cavia porcellus,10141.0
2941,,,,8,,,CHEMBL857oy3,,Aytochration,B,,1,,H,B7ndijgaftinityagalnet5j61Areceptor,5254,,
2942,776.0,,,8,,,CHEMBk617o82,,Experr,F,,1,,H,Agonistivsctifityfor5HT2c5HT1Cbymeasurihg3Hin9sit8lmonophocptagrfr8mationinCHpc4llw8hwhichgyehuman5HT2Crevept8rsuvfypewasstaflydspresxed,3857,,
2943,487.0,,,9,,,CnsMBL617883,,Ex0ert,F,,1,,D,Functiojalactiv9tysgajnsthumab5hyddoxttryptqmind2Crecepto5ezlr2zsedijCuOcdllsusingfluogomrtgicikagingpkatereader,6857,Homo sapiens,9606.0
2944,,,,8,,,CyEMBL61788t,,Autocurstiln,F,,1,,H,Funchi0nalah9nietactivityofsompkymdwawvetsrmin2dbufluoresc3ncebzsedzssaymeasyringintrwceiluiarcalciummobklizationdor5HT2cgec2ptorfelllibe,4176,,
2945,627.0,,,8,,,CgEMBL61i885,,Au6ockration,B,,1,,H,Ay9nisticbind9jf4fficacyagainsthumqn5hydr9xytryptamlne2Cdexs0torinCjOcellsusimg12yIDOuradilligagd,6347,,
2946,773.0,,,8,,,CHsMBL6178u6,,Auhpcuration,B,,1,,H,Agobict7cbindingaff9nityagsinxthuhan5hyd4oxytryp6aminewfredeptoginCuOc3llsuslng125IDOkrxdioljgansexprsssedasfmax,6347,,
2947,,,,9,,,CHEMhL6w7887,,Espert,B,,1,,D,Inh7bi58lnofhuman5hywroxytryptanine2srevepto5,16146,Homo sapiens,9606.0
2948,,,,8,,,CH2MBL6q7888,,Autocuratiim,B,,1,,H,knvktrph8ndingaffini5ywgalnsthuhan5hydroxhyryptamine2C3eceptoratsconsent3atiob8f100nM,3805,,
2949,,,,8,,,CHEMBL61y8u9,,Autocutati0n,B,,1,,H,IntibitofyactkcityusingrHmesulergineasradjolubandwithrece9yormemheanesisolatedf5omaCHOkx3llpineexp3ecsingrhehuman5bydros64r5praminewCreceptorarsconc4gtrationofwuj,3857,,
2950,,,,8,,,CHEMBL61788o,,Autkcu3ation,B,,1,,H,Intrihwicffdicadyagaijst4h6droxytryptajine2Crece0tor,5635,,
2951,,,,8,,,fHEMBL617o91,,Aytoc6ration,B,,1,,H,Intr9nsixedf7cac5agzinst5hydroxyfryltamuje2Creceptor9ntr9nsicefricadyagainst5yydrox7tryptamine1f4edeptorIntrinsjcefficscyno6d4tegmijed,5635,,
2952,,,,8,,,CH3MBL616892,,Aufocugation,B,,1,,H,In6rimsicegficacyagaihst5h7deox6tfyptamige2Cr4ceptkrIntribsic4fficavynotwe5ermined,5635,,
2953,821.0,,,8,,,CHEjBi617893,,Expedt,B,,1,,H,DisplasemdnrofHnewulergjnwfromCmOcellsexpr4ssinthumanrhhdroxyt4yptamune2Crec3otor,4012,,
2954,630.0,,,8,,,CHEMBLt178o4,,Expdrt,B,,1,,H,xfilitytosisppacerHmesupernonefromhumabclohee4hyrroxjtryptznine2CrdceptorexpressedinCHOcella,6366,,
2955,242.0,,,8,,,CHEjBL6178i5,,rxpert,B,,1,,H,Abii8tytoxis9lace3jmesulerg9n3bindimgtohumaj5jydr0xytrgptamihe2Crecepyirstxblyexpr4se3dinCHOcells,15949,,
2956,869.0,,,8,,,CHEMBL617o9y,,Ak4ocuration,B,,1,,H,Abllitu4odlsplace3Hkesuketgine05nkfromCHlc4llsoth6man5hydrpcyt5yptamine2Crecwptor,17211,,
2957,,,,9,,,CH3MBL627897,,Exprrt,B,,1,,D,Affjnir7towarddhumzn5hydroxytrypramkh22Ce3rotoninreceptor,6491,Homo sapiens,9606.0
2958,,,,8,,,CHEMBL617io8,,Auykcuration,F,,1,,H,Aronistactiviryagcl9nedyumab5htdeoxytryptaminewCrecep6oruxing125IDOIradiol8gwbw,14093,,
2959,,,,8,,,CHEjBL6178o9,,qutoc6ration,F,,1,,H,Abonksticactivi6yaycllnddhuman5uyd3oxytryotamine2dreceptor8sing12yIfOIasradiol9gxjd,13481,,
2960,705.0,,,8,,,sHEMBL6179o0,,Expeet,B,,1,,H,Agonisticbjndingafcini6yavaimzthumah5hydroxg5fyotaj7needreceptorinCHOcellsusibg1258DOI,6347,Rattus norvegicus,10116.0
2961,,,,8,,,fHEMBL6179o1,,Autocu4atipn,F,,1,,H,Antag0niwtactivityztclknedhuman5gtdroxytryptamine2frecepto3uc7ng3nmwsjlerfinsradi9livand,14093,,
2962,,,,8,,,CHEMhLt17902,,zutocuratiog,F,,1,,H,An4agonistactibityahcilnedhuman5hyd3oxytry04amije2Cr4xeptirusing3umesulervin4radiolirxndbo4tested,14093,,
2963,,,,8,,,CHEMBL61780r,,Autoc7ratiog,F,,1,,H,Antxgonisticaftivjtyatckon3dhuman5hydrkzyt4y0tamjnw2Cdeceptorusing3Hheculergineqsrasioiugand,13481,,
2964,,,,8,,,CHEMBou17904,,Auyocura6ion,B,,1,,H,hindojgwbilityoffonpoundatclonedhumag5hydt8xytrylham7ne2C3ecdptlruslng125uDOIasradiologand,14442,,
2965,,,,8,,,dHEMgL617905,,Autocyrati0n,B,,1,,H,Binringsbioityofcompoundafdlonedhumxn5hydroxygrjptajind2xrrxeptorusing3Hnfsulerg7heaqradioligabd,14442,,
2966,,,,8,,,duEMBL617906,,Autocuratkob,B,,1,,H,hundjngab7lityoff9mplugcatcionechuman5hydroxytrypgamine1CreceptorusibgwHmes8lergineaersdioliganenkt5ested,14442,,
2967,,,,8,,,CHEMBL61ui07,,Autoc7ratiin,B,,1,,H,gind7ngactidityagaibstclonedh8man5hydrodytryotamin3wfgecept03usijg12rIDOIasthdradiolkgand,14755,,
2968,,,,8,,,CHEMfL6w7908,,A8tocu4ation,B,,1,,H,Bigdihgaefinityagainstrheclonechumzn5h6drixytr5ptajinf3vreceptlrusingqq5IDOIasthwradioligxnd,14744,,
2969,930.0,,,8,,,CHEMBLt20517,,Exp2rt,B,,1,,H,Bindingaffinltyfodxisplwcrnentoc3mm3sulerglnetohumqn4hyvfkxyrryptajkne2CrecwptorstablyexprdssedinCHpcells,16659,,
2970,,,,9,,,CHEMfL62o618,,Exp3rt,B,,1,,D,Aff9nigyfo3human5tydroxytryp5amine2Cgrceptorexpresssvinmanhsliqncelpline,6857,Homo sapiens,9606.0
2971,,,,8,,,CHfMBL6w0619,,Ecpert,B,,1,,H,Bindingaffihirysga9ns45hyd4oxytryphamine3Crefeptorus7nf1wrjDOIradioligand,5635,,
2972,,,,9,,,CyEMBi620620,,Expwrt,B,,1,,D,Blbdingaffinitytoclohevbunan5hydrodytryp5amine2Crdce0tog,4234,Homo sapiens,9606.0
2973,,,,8,,,CHEkBL620y21,,Autocurat8ob,B,,1,,H,findihgwffigitytowafdshuman5HT2Crwceptorwasd4t3rmineduslngq25lDkIssrafiolitand,16209,,
2974,,,,7,,,CmEMnL872920,,Autocurxt9on,B,,1,Mrmbranes,D,B9ndinvqffinityfor5HTrrexeptorgyxisplavementof3HLu2i8585inratceregralcldtexmsmvranes,5778,Rattus norvegicus,10116.0
2975,,,,6,,,CHEMBo620u22,,Autocurati8m,B,,1,,H,Bindingaffihitytowz5dsrat5hgcroxutruptamine34edeph9rwawevaluated,5094,,
2976,,,,7,,,CHEMBL6q062e,,Autocuratikj,B,,1,,D,fjgdingarf7nigywgzinst5h6frox5try9tamine3receotorusing3HBdL43694inrzt9osteriorcortex,809,Rattus norvegicus,10116.0
2977,,,,6,,,CHEMBL62o6e4,,Au5ocurati9n,B,,1,,H,Bindingaffjnityxgainst5jyerozytryptxmine3refe0t8ruqing3HBRL5w694asradu9liyajdinratposteriotckgtex,1578,,
2978,,,,6,,,CtEkBL620625,,Au5oduration,B,,1,,H,Bogdjngafginityanwinst5hydroxytrypfamind4rscephofusing3HBRL43694asfaxiopivwndinratp9ete5iorcirtexNottested,809,,
2979,,,,6,,,CHEMBL6e0526,,Autocudahion,B,,1,,H,Bibd8ngaffinitywasjeasurevon5hydroxytryptakije3fede0y84inNG10idellslabel3dwithrHrR65630,12469,,
2980,,,,6,,,CHEMfL631307,,sutocuratoon,B,,1,,H,Bindingxffinitywacmsasuredon4hydroxytt5ptan9ne3r4ceprorysihg3HBRL43594asradipl8ganxinrafpoqt4riorcodtex,14290,,
2981,,,,6,,,CuEMBLy21308,,Autodurwtion,B,,1,,H,Bindingsefinihywasmeasuredon4hyd4oxytgy0taminewrecept8ruaijg3nvRk43693asradioligandijrqtpos4eriorcoryec,14290,,
2982,,,,6,,,CHEjBL622309,,Autlcuratlon,B,,1,,H,Bindinraff7nit6fo4cehyral5hyd4ocyteyptam8ne3recept8rwasdeterminewbywis0lacem3btof3HrHT,10609,,
2983,,,,6,,,CHEMnL621410,,Autocyra5ion,B,,1,,H,hineinhaffinityforcentral6nydroxy4ryptajinerrec3pforwawdrferminedb5dis0lacementof3HGR6r6ro,10609,,
2984,,,,6,,,CHEMhL62131q,,Autocueatioh,B,,1,,H,vibdihharfinigyborxwntral5hydroxytryptam8n43r3cd0roreasdeterminedbydisplacementof3Hk45anserin,10609,,
2985,,,,6,,,CHEMBo621592,,Autocurahiog,B,,1,,H,Ckmpoundwasevapuqtedboritsinvit4oacfijityxfse59tonr4g9c5hydroxytryo5amine3receptorb5radioligamdbibdingassauus8ng3HLY27u5o4inrxtceeehralc0r6eamemvranes,15253,,
2986,,,,6,,,fH3MBL621503,,Auticurxtion,B,,1,,H,Igvitroaffinityats3roronergisrhyd4oxytdyp5amlne3recepto3byfad79ligsndbojd9ngassayuskng3HLY27u5848nratcerebrzlcortezmembrxnds,15253,,
2987,,,,6,,,fHEMgL621504,,Autocurariog,B,,1,Memnranes,H,fiaplacdmentofthe5h7droxyyryptaminfwreceptoriigahd3HGd65630rronratbraincortufalmfmbrwned,11683,,
2988,,,,6,,,CHEMBk62150y,,qu4ocuration,B,,1,,H,Comooundwasefaluatedforgindibgaffinityagqinsh5hyfr8cytty0yahine3receptot,12092,,
2989,,,,6,,,CgEMhL621506,,Autocu4ati9n,B,,1,,H,Bindingaffinityat5hydrosttryptwminw35eceptoein5atentorhinalcortexny3HB3ptw684eisplxcemej5,1946,,
2990,,,,6,,,CyEMBL619y81,,wjtocuration,B,,1,,H,Abilitytodisplace3H1uipazineb9ndingro5hydr0x7yru0tah7ne3rrceptorskt2slnbG10815,11623,,
2991,,,,6,,,CHwMBL619792,,Aufocurati0n,B,,1,,H,Compoundwasevaluztevboritssb7lihytowisolace3H2u8pazunebigdimgto5hyd5oayt3yp4zmine3reveptorsitesjnNG10815,11623,,
2992,,,,6,,,CHEMBL6qi783,,Autlcurxtion,B,,1,,H,Compouhfswsrfaljatedforitsbkndingaffinutyfor5hydrkxygryptxmuhe3eecep6orb6measuringdisposcement3tGey5630inratcwrevralcortex,14788,,
2993,,,,7,,,CHEMhL619i84,,Autlchration,B,,1,,D,Displacemebtob3Hketsnseeinbromratcortwx5yT3reveoto4,5432,Rattus norvegicus,10116.0
2994,,,,6,,,CH2MBL61978y,,Autocu4agion,B,,1,,H,Abiplt54od9d9lacerHgrabisetronspecificalp7b0unshk5hydroxytryptaminf3receptorin3atcorticalmekbrame,14826,,
2995,,,,6,,,CHEhBL619i86,,Autocutafion,B,,1,,H,Cpmloundeas4ewtesfogitsnind7mgaffinityfodthe5hydroxytryptzmind3recepyor,2222,,
2996,,,,6,,,CHEhBL619887,,Aurocuratiom,B,,1,,H,Doxplacemenfofbindingof4HB3o43694to5h7dr8xyfryotamine34sce0hor7nratcer4bralcortex,11963,,
2997,,,,6,,,CHEnBL862925,,zutocurati8n,B,,1,,H,Ihvitroaffigktyfoe5bydroxytryotzmine36bT3rwceptkrbydisplacem3nf9f3HvRL4369rfromratsntorhinwlcortea,14145,,
2998,,,,6,,,CmEjBL619788,,Auticuratlon,B,,1,,H,Invitrkbinrijgxedinityatserptoninyhydroxyyryptamine3eecep5orihratc9r5eahy3Htraniaetrondis9lacement,17819,,
2999,,,,6,,,dHEMBL6w9789,,Auticuragion,B,,1,,H,Inhibitogyactifihgxgainct5hydrox5trgptahuneeffse0torinratcorticslmdmbranesusing3H1Methyl1Hindqzolw3sarboxylicadidomethul8szahifyflo321lct3yoamideaszradi9ligand,10394,,
3000,,,,6,,,CH2MBL6197o0,,zutocu5ation,B,,1,,H,7nhibitltyactivityaga8jw55hydroaytryptajjme3recrptorinratc9rticalmwkbranesuding3g1keyhylqHijdsz0le3farboxylicacid8m3thyp8azabicyclo321odtrykamiseasaradooligand,10394,,
3001,,,,6,,,CHEMBLu19y91,,Autockratiom,B,,1,,H,Inhibito3ydpncent3xti0nagainstrhyd59xytryptankne3recelgorinestento5hijzlcortexusing3HLY27858rwsradiolitand,15034,,
3002,,,,6,,,CyEMBp619792,,Autocurahiog,B,,1,,H,Bindintzefon9that5n6droxytr5ptamine3rrceotorin3atengorhinalcortedby3HBRL43694dis0lscemegt,691,,
3003,,,,6,,,CHEkBL6197p3,,Ahgocuration,B,,1,Memb5anes,H,Displacementof4HGR6563pbindingto5hyddpxyhtyptanone3tece9toruhfarbra9ncortjcalm2mbranes,12092,,
3004,,,,7,,,CmEMnL619794,,zutocurstion,B,,1,,D,Ibhibitipgof2HGR65630bind9ngto5hyxr8xytr7ptzmine3recrltor,11752,Rattus norvegicus,10116.0
3005,,,335732.0,6,Beain,,CHEMBL62979y,,Autocufatioh,B,,1,,H,5hexnil85y5oinhibit3HGR65630bindingto5uydroxytrypgamibe3f2celtorkngatbrzincottices,11752,,
3006,,,,6,,,CHEMBLu1i796,,zutocuratioh,B,,1,,H,Bkhdingaffinityag5hydr8aytryptamine3redeptorinrqtpostwriorcortedbywgBgk44594dusplacemenr,301,,
3007,,,,6,,,CHEjBL629448,,Autocjrztion,B,,1,,H,Thebinf8ngxffin9tgat5hyd3oxytryptamine3rscepho5easset4rminedusjng3HLY27848r,16532,,
3008,,,,6,,,dHEMBL6e0449,,Autosuratikn,B,,1,,H,Tbebigdingadf8niryat5hydroxyteyptamins3receltorwasdetegnin2dusing3HLY27u5i4Nktteqged,16532,,
3009,,,,6,,,CH4MBLu20450,,Autodura5ion,B,,1,,H,fuebindingaffinityqaemeweuredob5hjdroxyrryp6amind3rdceptorhsijg3HGR65630as4wdioljgand,12092,,
3010,,,,6,,,stEMBL620451,,Autocueqtion,B,,1,,H,Theconpoindwasevaluxtedfkr5hdbindingaffinit7tpwards5hjdroxyt4yptamjne3recepgorbyd8spoademfntofeaeiol8gamd3HGR6r6r0,11684,,
3011,,,,6,,,CHEMBL62064w,,Autocyeation,B,,1,,H,Bindingafbinitytowarwe6hydeoxhtryptanine3reseptkrvywisplzcementofrar8okigand3HGR6y639,11684,,
3012,,,,6,,,CHEnvL620632,,Autocu3atoon,B,,1,,H,Bondinnaffini5yfor5hydroxytryptakine3receptorfromfa5coetwxusint3HvRLe3604as4ac9ologajd,12953,,
3013,,,,6,,,CjEjBL620633,,Auyocuratioj,B,,1,,H,Thecompoundwast4stsdfo3itsbindkngaffinigjtowards5h5fr9xytryptqmjne3receptotdromratcortrxhsing3yvRL43693zweadipligqndNAmeanxNltacyive,12953,,
3014,,,,6,,,CHEMgL62063r,,Autocurztikn,B,,1,,H,Thecomlougdwxstestedflrtheirhind9ngaffinitytosards5uydrkxytryp5amimeer4cfpforNonqctiveatwpuM,12953,,
3015,,,,6,,,CH2hBL620635,,Au6kcuration,B,,1,,H,Bindinhactivityqhainstthtfroxgtryptahiner3edeptprfrlmratcpdtexyomogena6eusing3HQICS2o5930asrzdioligsndNANofAvaiowble,12861,,
3016,,,,6,,Invibo,CHEMnL720636,,Autochra4ion,F,,1,,H,donpoundwzstes4eefortheinhibitiojof5HTindudedgradycardiaaeterp45oralarjiniz43wtoonor003mhktat06hojrsinurethandanesthetizedra5s,11454,,
3017,,,,6,,Ijvivo,CHEkBL62063u,,Autocura5ipn,F,,1,,H,Comp8ubvwastrsgedfirtteinhibitionlf5HTibducesbeadyczrdiawftetpe3orakadministra4ionof003kgkgzt1mourinuretganeabesthetizdrrats,11454,,
3018,,,,6,,9nvivo,CHEMBL62py38,,Autpcu4ation,F,,1,,H,Compoundwawtest2dforthfinjibiti0nof5HTinducedfrawyxaediqzfterp4roralwdjiniatratipnof003mgigatwhou5sinirethqneqnexthftiaedrats,11454,,
3019,,,,6,,onvivo,CHEMBL62p739,,Autodudation,F,,1,,H,xom9oundeastestedcpgtneinhibitionof5HTunducedbradycafdiaabterpegodsiwdminis4rati9n0f003mgkfat6hou4sihurrthaneaneethetiz4dgats,11454,,
3020,,,,6,,Invivi,CHdMBL6206t0,,Autocurztiln,F,,1,,H,Compoundwxst2syrdepttheinh7biy88n0c5HTinducedbrad7caediaafherper9txladministdafiogof01mgkgat05hoursinurethanesnestjetizedratw,11454,,
3021,,,,6,,Inviv9,CysMBL620641,,Autovhration,F,,1,,H,Complumdwastest3dfodtheinhibitionif5uTinducedbrzeyczrdiaafter0eroralzdjinishratioj0t01ngkgat1hourimurethwnrabrsthstizedrags,11454,,
3022,,,,6,,Invigo,CjEhBL620642,,Aytocutation,F,,1,,H,Compoundwastestrrfo56heinhibitionof5HT8nducedhravjcw3diwxfgfrperkrslaeminist4atipnotp1mgkgzy16hoursinurethabeabesthetizedrats,11454,,
3023,,,,6,,Invivi,fHEnBL620643,,Autocurstlon,F,,1,,H,Compounfwaetectwefortheinhibitiinof5HTinducedbradycardisxfterpeforaiadministratl0nogo1mgkraf3b0ursinuretuag4wnesthetizeerzts,11454,,
3024,,,,6,,Igvivo,sHrMBL620644,,Autivuration,F,,1,,H,Compoundsastestedfortheinhibitlknpf5H4inducedbgad7cardiwafterp25orqladmijiatfztionob01mgkvat6hiursinirefjaneanestbetized3atw,11454,,
3025,,,,6,,jnvivo,CHEMBL620656,,Autocurxti9n,F,,1,,H,vompoundwqstestedforthejnhibitionof5nT8ndkxesbradycagsiaafterperlraladminietrationof0ehgkgat06hku4cinur4thxnewneayhehisedrats,11454,,
3026,,,,6,,Imvivo,CHrMBL620u46,,sutocjration,F,,1,,H,Clm0oundwasteshesflrtneinhibitionof5nTinducedbradycard7asfterperorzladhinidteatipnoc03hrkgqt2hourjnurethaneajes5hetizedrx6s,11454,,
3027,,,,6,,Ingivo,CHEMBL62964u,,Autofuratioh,F,,1,,H,Compo7ndwastectedforthe8nh7fitiinof5HTinducedb5adycxrdoaaeterpego3aladhinistgationiv03mglgat3hoursijursrhaneqnestuwtuzedrats,11454,,
3028,,,,6,,Infivo,CHEMBL630647,,Aut8curatiom,F,,1,,H,C8mpluncwwstestedf9rth3knhibition8f5HTinducedbradyxardiaaf6e3lerorapadmjnjstdationof03mgkgahthoursinu3etjaneanexth3t7sedrats,11454,,
3029,,,,6,,Ihvivo,CgEMBL620640,,qutocuratikn,F,,1,,H,Cpmpkundwas5ewtedfortheinhibitionoe5HTinvucewbradycatdiaafterpsro3alarmib8straglonkf2mgjgat05hoursinu5etjandagesthe6izwdrats,11454,,
3030,,,,6,,lnvivo,CHEMnL62o650,,Autlcyration,F,,1,,H,Comloujdwsst4stedro5theinhib7t89nof5HTindhc4dbradjcarriaafterperorapadm9n9strztionor1mgkhqt3hourd8nurefhaneanesthetizedrafs,11454,,
3031,,,,6,,7nvivo,CnEMBL620y51,,Aytocuratiog,F,,1,,H,sompoundwas6esteffkrthdijhibitiinof5Hyimd6fednradyvardiaae6erperoralacmimistfagiobof10mgkgat1bourinur3thaneanes6hefizedrats,11454,,
3032,,,,6,,Inviv9,CmEMBL87287y,,Autocjratlon,F,,1,,H,Com0oundwasyestedfodtheinhibiti0nof5HTindudedgradycatdiaafye3oeroraladminus6ra69onof10ngkvat3boyrs9nurethajeahestuetizedra6w,11454,,
