assay_strain,assays_ASSTAI,assays_VARII,assays_ASORGA,assays_ASTI,assays_ASCTY,assays_ASSUBCEFRA,assays_CEI,assays_RELT,assays_ASCATE,assays_SASI,assays_Ti,assays_CHI,assays_SI,assays_ASST,assays_Descr,assays_CURAB,assays_ASTETY,assays_TISI,assays_CONSCO,assays_ASSI,assays_BAFOR,assays_DOI
,9615.0,,Canis lupus familiaris,Plasma,,,,N,,,50588,CHEMBL618470,1,A,Area under the plasma concentration was determined in fasted Beagle dogs after peroral administration of 20 mg/kg,Intermediate,,1969.0,1,8048,BAO_0000218,12935
,,,,,,,,U,,,22224,CHEMBL618471,1,A,Plasma drug AUC in rat (PO dose),Autocuration,,,0,8049,BAO_0000218,14813
,10090.0,,Mus musculus,,,,,N,,,50594,CHEMBL618472,1,A,Area under the tumor growth curve (AUC) in the B-6 Melanoma Model in C57/b1 mice at the dose of 1 mg/kg.,Intermediate,,,1,8050,BAO_0000218,15792
,,,,,,,,U,,,22224,CHEMBL618473,1,A,Area under was determined at a dose of 30 mg/kg,Autocuration,,,0,8051,BAO_0000218,3579
,9669.0,,Mustela putorius furo,,,,,N,,,50506,CHEMBL621699,1,A,Average area under curve for compound at 1 mg/kg dose intravenous administration to Ferret,Intermediate,,,1,8052,BAO_0000218,12487
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621700,1,A,Average area under curve for the compound at 10 mg/kg dose after intraduodenal administration to rat,Intermediate,,,1,8053,BAO_0000218,12487
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621701,1,A,Average area under curve for the compound at 1 mg/kg dose after intravenous administration to rat,Intermediate,,,1,8054,BAO_0000218,12487
,9669.0,,Mustela putorius furo,,,,,N,,,50506,CHEMBL621702,1,A,Average area under curve at 10 mg/kg dose after intraduodenal administration to Ferret,Intermediate,,,1,8055,BAO_0000218,12487
,9615.0,,Canis lupus familiaris,,,,,N,,,50588,CHEMBL621703,1,A,Average area under curve at 10 mg/kg intraduodenal administration to salt depleted dog,Intermediate,,,1,8056,BAO_0000218,12487
,9615.0,,Canis lupus familiaris,,,,,N,,,50588,CHEMBL621704,1,A,Average area under curve at 1 mg/kg intravenous administration to salt depleted dog,Intermediate,,,1,8057,BAO_0000218,12487
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624259,1,A,"Bioavailability in male Sprague-Dawley rats, after the iv administration at a dose of 1.0(pmol/g/h)",Intermediate,,,1,8058,BAO_0000218,12902
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624260,1,A,"Bioavailability in male Sprague-Dawley rats, after the iv administration at a dose of 2.0(pmol/g/h)",Intermediate,,,1,8059,BAO_0000218,12902
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624430,1,A,"Bioavailability in male Sprague-Dawley rats, after the iv administration at a dose of 4.0(pmol/g/h)",Intermediate,,,1,8060,BAO_0000218,12902
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624431,1,A,"Bioavailability in male Sprague-Dawley rats, after the iv administration at a dose of 5.0(pmol/g/h)",Intermediate,,,1,8061,BAO_0000218,12902
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624432,1,A,"Bioavailability in male Sprague-Dawley rats, after the iv administration at a dose of 54.0(pmol/g/h)",Intermediate,,,1,8062,BAO_0000218,12902
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624433,1,A,"Bioavailability in male Sprague-Dawley rats, after the po administration at a dose of 10.0(pmol/g/h)",Intermediate,,,1,8063,BAO_0000218,12902
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624434,1,A,"Bioavailability in male Sprague-Dawley rats, after the po administration at a dose of 20.0(pmol/g/h)",Intermediate,,,1,8064,BAO_0000218,12902
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL624435,1,A,"Bioavailability in male Sprague-Dawley rats, after the po administration at a dose of 40.0(pmol/g/h)",Intermediate,,,1,8065,BAO_0000218,12902
,10090.0,,Mus musculus,,,,,N,,,50594,CHEMBL618570,1,A,Bioavailability in mouse brain after intravenous administration of 105.1 mg/kg of dose,Intermediate,,,1,8066,BAO_0000218,12745
,10090.0,,Mus musculus,,,,,N,,,50594,CHEMBL618571,1,A,Bioavailability in mouse brain after intravenous administration of equimolar doses of ( 2'F-ara-ddI + 2'F-ara-ddP),Intermediate,,,1,8067,BAO_0000218,12745
,10090.0,,Mus musculus,,,,,N,,,50594,CHEMBL618572,1,A,Bioavailability in mouse brain after oral administration of 100 mg/kg of dose,Intermediate,,,1,8068,BAO_0000218,12745
,10090.0,,Mus musculus,,,,,N,,,50594,CHEMBL618573,1,A,Bioavailability in mouse brain after oral administration of equimolar doses of ( 2'F-ara-ddI + 2'F-ara-ddP),Intermediate,,,1,8069,BAO_0000218,12745
,10090.0,,Mus musculus,,,,,N,,,50594,CHEMBL619267,1,A,Bioavailability in mouse serum after intravenous administration of 105.1 mg/kg of dose,Intermediate,,,1,8070,BAO_0000218,12745
,10090.0,,Mus musculus,,,,,N,,,50594,CHEMBL619431,1,A,Bioavailability in mouse serum after intravenous administration of equimolar doses of ( 2'F-ara-ddI + 2'F-ara-ddP),Intermediate,,,1,8071,BAO_0000218,12745
,10090.0,,Mus musculus,,,,,N,,,50594,CHEMBL619432,1,A,Bioavailability in mouse serum after oral administration of 100 mg/kg of dose,Intermediate,,,1,8072,BAO_0000218,12745
,10090.0,,Mus musculus,,,,,N,,,50594,CHEMBL619433,1,A,Bioavailability in mouse serum after oral administration of equimolar doses of ( 2'F-ara-ddI + 2'F-ara-ddP),Intermediate,,,1,8073,BAO_0000218,12745
,,,,Plasma,,,,U,,,22224,CHEMBL619434,1,A,AUC in mice after oral dose (50 mg/kg),Autocuration,,1969.0,0,8074,BAO_0000218,13298
,10090.0,,Mus musculus,Serum,,,,N,,,50594,CHEMBL619435,1,A,Blood level after oral administration in mice (50 mg/kg) was determined by bioassay procedure and represent total activity present in the serum,Intermediate,,1977.0,1,8075,BAO_0000218,12226
,,,,Plasma,,,,U,,,22224,CHEMBL619436,1,A,AUC (0-4 hr) ug/ml/h,Autocuration,,1969.0,0,8076,BAO_0000019,12634
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL619437,1,A,Compound at a dose of 10 mg/kg was orally administered to rats and Area under curve was reported,Intermediate,,,1,8077,BAO_0000218,14810
,,,,,,,,U,,,22224,CHEMBL619438,1,A,Compound evaluated for AUC = Area under the nucleoside serum or brain concentration versus time curve after iv administration,Autocuration,,,0,8078,BAO_0000218,13889
,10090.0,,Mus musculus,,,,,N,,,50594,CHEMBL619439,1,A,Compound was evaluated for Area under curve in mice,Intermediate,,,1,8079,BAO_0000218,10018
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL619440,1,A,Compound was evaluated for area under curve doses in rat at 100 mg/kg po,Intermediate,,,1,8080,BAO_0000218,8758
,,,,,,,,U,,,22224,CHEMBL619441,1,F,Compound was evaluated for area under curve doses in rat at 100 mg/kg po,Autocuration,,,0,8081,BAO_0000218,8758
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL619442,1,A,Compound was evaluated for area under curve doses in rat at 50 mg/kg po,Intermediate,,,1,8082,BAO_0000218,8758
,,,,,,,,U,,,22224,CHEMBL875156,1,A,Compound was evaluated for area under curve of growth hormone release after chronic oral dosing at 0.5 mpk on day 1,Autocuration,,,0,8083,BAO_0000019,2249
,,,,,,,,U,,,22224,CHEMBL619443,1,A,Compound was evaluated for area under curve of growth hormone release after chronic oral dosing at 0.5 mpk on day 4,Autocuration,,,0,8084,BAO_0000019,2249
,,,,,,,,U,,,22224,CHEMBL619444,1,A,Compound was evaluated for area under curve of growth hormone release after chronic oral dosing at 1.0 mpk on day 1,Autocuration,,,0,8085,BAO_0000019,2249
,,,,,,,,U,,,22224,CHEMBL623464,1,A,Compound was evaluated for area under curve of growth hormone release after chronic oral dosing at 1.0 mpk on day 4,Autocuration,,,0,8086,BAO_0000019,2249
,10090.0,,Mus musculus,,,,,N,,,50594,CHEMBL623465,1,A,Compound was evaluated for area under curve when administered through oral route in mouse,Intermediate,,,1,8087,BAO_0000218,15115
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL623466,1,A,Plasma clearance after oral administration at a dose of 2 mg/kg in rat; no data,Intermediate,In vivo,,1,8088,BAO_0000218,6518
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL623467,1,A,Plasma clearance after oral administration at a dose of 4 mg/kg in rat; no data,Intermediate,In vivo,,1,8089,BAO_0000218,6518
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL623468,1,A,Plasma clearance in rat,Intermediate,In vivo,,1,8090,BAO_0000218,6249
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL622660,1,A,Plasma clearance was evaluated in vivo in rat at a dose of 5 mg/kg by intra venous administration,Intermediate,In vivo,,1,8091,BAO_0000218,2463
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL622661,1,A,Plasma clearance rate in Sprague-Dawley rats,Intermediate,In vivo,,1,8092,BAO_0000218,4969
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL622662,1,F,CLtot at a dose of 4 mg/kg in Rat Plasma after iv administration,Intermediate,In vivo,,1,8093,BAO_0000218,17720
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL622663,1,A,Pharmacokinetic property (total body clearance) in rat,Intermediate,In vivo,,1,8094,BAO_0000218,3457
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL622664,1,A,Pharmacokinetic property (CLtot)of the compound was measured in rat at the dose of 0.32 mg/kg i.v.,Intermediate,In vivo,,1,8095,BAO_0000218,5983
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL622665,1,A,In vivo concentration in rat liver exposure 0-8 hour after oral administration 50 mg/kg,Intermediate,,,1,8096,BAO_0000218,6295
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL622666,1,A,In vivo concentration in rat liver exposure 0-8 hour after oral administration 50 mg/kg,Intermediate,,,1,8097,BAO_0000218,6296
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621615,1,A,Cl in rat i.v. at 2 mg/kg concentration,Intermediate,In vivo,,1,8098,BAO_0000218,17686
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621616,1,A,Clearance of compound after intravenous administration in rats at 24 uM/kg,Intermediate,In vivo,,1,8099,BAO_0000218,17764
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621617,1,A,Clearance was determined,Intermediate,In vivo,,1,8100,BAO_0000218,5503
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621618,1,A,Clearance by intravenous administration of 3.4 mg/kg in rat,Intermediate,In vivo,,1,8101,BAO_0000218,4368
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621619,1,A,Clearance was evaluated after i.v. administration in rat at a dose of 1 mg/kg,Intermediate,In vivo,,1,8102,BAO_0000218,6005
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621620,1,A,Clearance rate after i.v. administration in rats,Intermediate,In vivo,,1,8103,BAO_0000218,5031
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621786,1,A,Clearance was determined after intravenous administration at a dose 5 mg/kg to male Sprague-Dawley rats,Intermediate,In vivo,,1,8104,BAO_0000218,4890
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621787,1,A,Clearance was determined by administering the compound intravenously at a dose of 1 mg/kg in male wistar rat,Intermediate,In vivo,,1,8105,BAO_0000218,5182
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621788,1,A,Clearance (Cl) of compound after 2 h iv infusion of 8.4 mg/kg in three rat,Intermediate,In vivo,,1,8106,BAO_0000218,5979
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621789,1,A,Clearance (Cl) after oral administration in rat,Intermediate,In vivo,,1,8107,BAO_0000218,5656
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621790,1,A,Compound clearance in rats was measured after intravenous administration at 3 mg/kg,Intermediate,In vivo,,1,8108,BAO_0000218,17804
,10116.0,,Rattus norvegicus,Plasma,,,,N,,,50597,CHEMBL621791,1,A,Compound was tested for plasma clearance in rat,Intermediate,In vivo,1969.0,1,8109,BAO_0000218,4839
,10116.0,,Rattus norvegicus,,,Microsomes,,N,,,50597,CHEMBL621792,1,A,In vitro microsome metabolism clearance in rat was determined,Intermediate,In vitro,,1,8110,BAO_0000218,5041
,10116.0,,Rattus norvegicus,,,Microsomes,,N,,,50597,CHEMBL621793,1,A,In vitro microsome metabolism clearance in rat was determined; ND denotes no data,Intermediate,In vitro,,1,8111,BAO_0000218,5041
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621794,1,A,In vivo Clearance (Cl) was determined after intravenous administration of compound (9.13+/-0.85 mg/kg) in male Sprague-Dawley rat,Intermediate,In vivo,,1,8112,BAO_0000218,5974
,10116.0,,Rattus norvegicus,Plasma,,,,N,,,50597,CHEMBL621795,1,A,In vivo plasma clearance was determined,Intermediate,In vivo,1969.0,1,8113,BAO_0000218,5496
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621796,1,A,Pharmacokinetic property (Clearance) for the compound (5 mg/kg iv) was determined in rats,Intermediate,In vivo,,1,8114,BAO_0000218,5739
,10116.0,,Rattus norvegicus,Liver,Hepatocyte,,401.0,N,,,50597,CHEMBL621797,1,A,Pharmacokinetic property (Clearance) in rat hepatocyte i.v.,Intermediate,In vivo,2107.0,1,8115,BAO_0000218,5676
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621798,1,A,Pharmacokinetic property (Plasma clearance) was measured in rat,Intermediate,In vivo,,1,8116,BAO_0000218,4239
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621799,1,A,Pharmacokinetic property (clearance) in rat i.v.,Intermediate,In vivo,,1,8117,BAO_0000218,5676
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621800,1,A,"Plasma Clearance was evaluated in rats, iv",Intermediate,In vivo,,1,8118,BAO_0000218,1918
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621801,1,A,Plasma clearance (in vivo) in rats was determined,Intermediate,In vivo,,1,8119,BAO_0000218,17800
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621802,1,A,Plasma clearance for the compound was calculated at a single intravenous administration of 20 mg/kg in rat,Intermediate,In vivo,,1,8120,BAO_0000218,6056
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL618596,1,A,Plasma clearance was determined,Intermediate,In vivo,,1,8121,BAO_0000218,5496
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL618597,1,A,Plasma clearance in rat after peroral administration at 10 mg/kg concentration,Intermediate,In vivo,,1,8122,BAO_0000218,5939
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL618598,1,A,Plasma clearance in rat after peroral administration at 5 mg/kg concentration,Intermediate,In vivo,,1,8123,BAO_0000218,5939
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL618599,1,A,Plasma clearance in rats,Intermediate,In vivo,,1,8124,BAO_0000218,17752
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL618600,1,A,Plasma clearance rate determined in rat,Intermediate,In vivo,,1,8125,BAO_0000218,4576
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL618601,1,A,Plasma clearance was determined in rat,Intermediate,In vivo,,1,8126,BAO_0000218,6011
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL618602,1,A,Plasma clearance was determined,Intermediate,In vivo,,1,8127,BAO_0000218,5510
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL618603,1,A,Plasma clearance value in rat,Intermediate,In vivo,,1,8128,BAO_0000218,5948
,10116.0,,Rattus norvegicus,Liver,,,,N,,,50597,CHEMBL618604,1,A,Clearance rate constant using isolated perfused rat liver (IPRL) assay,Intermediate,Ex vivo,2107.0,1,8129,BAO_0000218,6125
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL618605,1,A,Clearance in rat,Intermediate,In vivo,,1,8130,BAO_0000218,4839
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL618606,1,A,Total body clearance in rat i.v. at 2 mg/kg concentration,Intermediate,In vivo,,1,8131,BAO_0000218,17686
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL618607,1,A,Clearance of compound in rats after intravenous administration,Intermediate,In vivo,,1,8132,BAO_0000218,6571
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL618608,1,A,Clearance after iv administration to rats,Intermediate,In vivo,,1,8133,BAO_0000218,3364
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL618609,1,A,Clearance at an iv dose of 12 mg/Kg and po dose of 23 mg/Kg,Intermediate,In vivo,,1,8134,BAO_0000218,13569
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL618610,1,A,Clearance at an iv dose of 14 mg/Kg and po dose of 15 mg/Kg,Intermediate,In vivo,,1,8135,BAO_0000218,13569
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL618611,1,A,Clearance at an iv dose of 15 mg/Kg and po dose of 30 mg/Kg,Intermediate,In vivo,,1,8136,BAO_0000218,13569
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL618612,1,A,Clearance at an iv dose of 15 mg/Kg and po dose of 30.2 mg/Kg,Intermediate,In vivo,,1,8137,BAO_0000218,13569
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL618613,1,A,Clearance at an iv dose of 15.6 mg/Kg and po dose of 31.2 mg/Kg,Intermediate,In vivo,,1,8138,BAO_0000218,13569
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621076,1,A,Clearance at an iv dose of 15.7 mg/Kg and po dose of 31.4 mg/Kg,Intermediate,In vivo,,1,8139,BAO_0000218,13569
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621077,1,A,Clearance at an iv dose of 16 mg/Kg and po dose of 35 mg/Kg,Intermediate,In vivo,,1,8140,BAO_0000218,13569
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621078,1,A,"Clearance in fischer rats at 5 mg/kg dose, administered intravenously",Intermediate,In vivo,,1,8141,BAO_0000218,17670
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621251,1,A,Clearance in rat,Intermediate,In vivo,,1,8142,BAO_0000218,5970
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621252,1,A,Clearance in rat after oral administration at 10 mg/kg,Intermediate,In vivo,,1,8143,BAO_0000218,6495
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621253,1,A,Clearance in rat.,Intermediate,In vivo,,1,8144,BAO_0000218,4590
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621254,1,A,Clearance rate following an oral dose of 20 mg/kg in rats,Intermediate,In vivo,,1,8145,BAO_0000218,6193
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL621255,1,A,Compound was evaluated for the rate of clearance in rat upon intravenous administration.,Intermediate,In vivo,,1,8146,BAO_0000218,2832
,10116.0,,Rattus norvegicus,Plasma,,,,N,,,50597,CHEMBL621256,1,A,Compound was tested for plasma clearance in rats after 5 mg/kg of intravenous dosing,Intermediate,In vivo,1969.0,1,8147,BAO_0000218,1052
,10116.0,,Rattus norvegicus,Liver,,,,N,,,50597,CHEMBL621257,1,A,Biodistribution in rat liver in the presence of GdDTPA-BDP at 1 hr,Intermediate,In vivo,2107.0,1,8148,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Liver,,,,N,,,50597,CHEMBL621258,1,A,Biodistribution in rat liver in the presence of GdDTPA-BDP at 30 min,Intermediate,In vivo,2107.0,1,8149,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Liver,,,,N,,,50597,CHEMBL621259,1,A,Biodistribution in rat liver in the presence of GdDTPA-BDP at 4 hr,Intermediate,In vivo,2107.0,1,8150,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Liver,,,,N,,,50597,CHEMBL621260,1,A,Biodistribution in rat liver in the presence of GdDTPA-HPDP at 15 min,Intermediate,In vivo,2107.0,1,8151,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Liver,,,,N,,,50597,CHEMBL876494,1,A,Biodistribution in rat liver in the presence of GdDTPA-HPDP at 1 hr,Intermediate,In vivo,2107.0,1,8152,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Liver,,,,N,,,50597,CHEMBL621261,1,A,Biodistribution in rat liver in the presence of GdDTPA-HPDP at 30 min,Intermediate,In vivo,2107.0,1,8153,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Liver,,,,N,,,50597,CHEMBL621262,1,A,Biodistribution in rat liver in the presence of GdDTPA-HPDP at 4 hr,Intermediate,In vivo,2107.0,1,8154,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Liver,,,,N,,,50597,CHEMBL621263,1,A,Biodistribution in rat liver in the presence of NAC Gd/0.01 M GdDTPA-HPDP,Intermediate,In vivo,2107.0,1,8155,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Liver,,,,N,,,50597,CHEMBL621264,1,A,Biodistribution in rat liver in the presence of NCA Gd/0.01 M lip,Intermediate,In vivo,2107.0,1,8156,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL621265,1,A,Biodistribution in rat muscle in the presence of 0.01 M GdDTPA-BDP,Intermediate,In vivo,2385.0,1,8157,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL621266,1,A,Biodistribution in rat muscle in the presence of 0.05 M Gd/0.15 M lig,Intermediate,In vivo,2385.0,1,8158,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL621267,1,A,Biodistribution in rat muscle in the presence of 0.05 M GdDTPA-BDP,Intermediate,In vivo,2385.0,1,8159,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL621268,1,A,Biodistribution in rat muscle in the presence of 0.10 M GdDTPA-BDP,Intermediate,In vivo,2385.0,1,8160,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL621269,1,A,Biodistribution in rat muscle in the presence of GdDTPA-BDP at 1 hr,Intermediate,In vivo,2385.0,1,8161,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL621270,1,A,Biodistribution in rat muscle in the presence of GdDTPA-BDP at 4 hr,Intermediate,In vivo,2385.0,1,8162,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL621271,1,A,Biodistribution in rat muscle in the presence of GdDTPA-BDPat 15 min,Intermediate,In vivo,2385.0,1,8163,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL621272,1,A,Biodistribution in rat muscle in the presence of GdDTPA-BDPat 30 min,Intermediate,In vivo,2385.0,1,8164,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL621273,1,A,Biodistribution in rat muscle in the presence of GdDTPA-HPDP at 1 hr,Intermediate,In vivo,2385.0,1,8165,BAO_0000218,9866
