assay_type,curated_by,src_id,cell_id,assay_subcellular_fraction,assay_organism,assay_test_type,assay_category,assay_tax_id,description,variant_id,assay_id,confidence_score,src_assay_id,assay_strain,doc_id,assay_cell_type,assay_tissue,relationship_type,tid,chembl_id,bao_format,tissue_id
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Evaluated for pharmacokinetic parameter area under curve in rat at the dose 50 mg/kg (0-8 hr),,9493,1,,,429,,,N,50597,CHEMBL625363,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Hepatic portal AUC was determined by pharmacokinetic study conducted in portal vein cannulated rats,,9494,1,,,4796,,,N,50597,CHEMBL625364,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,In vivo Area under curve (AUC) was determined after intravenous administration of compound (158.5+/-2 mg/kg) in male Sprague-Dawley rat,,9495,1,,,5974,,,N,50597,CHEMBL625365,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,In vivo Area under curve (AUC) was determined after intravenous administration of compound (9.13+/-0.85 mg/kg) in male Sprague-Dawley rat,,9496,1,,,5974,,,N,50597,CHEMBL625366,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,In vivo Area under curve (AUC) was determined after peroral administration of compound (19.01+/-0.31 mg/kg) in male Sprague-Dawley rat,,9497,1,,,5974,,,N,50597,CHEMBL625367,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 1.98-2.56 % dose/g",,9498,1,,,11450,,Kidney,N,50597,CHEMBL625368,BAO_0000218,2113.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.15-1.43 % dose/g",,9499,1,,,11450,,Kidney,N,50597,CHEMBL625369,BAO_0000218,2113.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 3.43-4.52 % dose/g",,9500,1,,,11450,,Kidney,N,50597,CHEMBL625370,BAO_0000218,2113.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 2.12-3.14 % dose/g",,9501,1,,,11450,,Kidney,N,50597,CHEMBL625371,BAO_0000218,2113.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 1.40-1.60 % dose/g",,9502,1,,,11450,,Kidney,N,50597,CHEMBL625372,BAO_0000218,2113.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.74-0.85 % dose/g",,9503,1,,,11450,,Kidney,N,50597,CHEMBL625373,BAO_0000218,2113.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 1.31-1.45 % dose/g",,9504,1,,,11450,,Liver,N,50597,CHEMBL625374,BAO_0000218,2107.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.08-0.90 % dose/g",,9505,1,,,11450,,Liver,N,50597,CHEMBL877593,BAO_0000218,2107.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 2.02-2.78 % dose/g",,9506,1,,,11450,,Liver,N,50597,CHEMBL625375,BAO_0000218,2107.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 1.64-2.38 % dose/g",,9507,1,,,11450,,Liver,N,50597,CHEMBL625376,BAO_0000218,2107.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.95-1.07 % dose/g",,9508,1,,,11450,,Liver,N,50597,CHEMBL621973,BAO_0000218,2107.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.61-0.81 % dose/g",,9509,1,,,11450,,Liver,N,50597,CHEMBL621974,BAO_0000218,2107.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 5.01-7.13 % dose/g",,9510,1,,,11450,,Lung,N,50597,CHEMBL621975,BAO_0000218,2048.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.51-3.71 % dose/g",,9511,1,,,11450,,Lung,N,50597,CHEMBL622166,BAO_0000218,2048.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 10.84-13.77 % dose/g",,9512,1,,,11450,,Lung,N,50597,CHEMBL622167,BAO_0000218,2048.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 5.92-8.51% dose/g",,9513,1,,,11450,,Lung,N,50597,CHEMBL622168,BAO_0000218,2048.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 3.37-3.94 % dose/g",,9514,1,,,11450,,Lung,N,50597,CHEMBL622169,BAO_0000218,2048.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 1.87-2.12 % dose/g",,9515,1,,,11450,,Lung,N,50597,CHEMBL622170,BAO_0000218,2048.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 37.97-75.23 % dose/g",,9516,1,,,11450,,Thyroid gland,N,50597,CHEMBL622171,BAO_0000218,2046.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 5.03-36.88 % dose/g",,9517,1,,,11450,,Thyroid gland,N,50597,CHEMBL622172,BAO_0000218,2046.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 13.20-17.31 % dose/g",,9518,1,,,11450,,Thyroid gland,N,50597,CHEMBL622173,BAO_0000218,2046.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 7.87-16.51 % dose/g",,9519,1,,,11450,,Thyroid gland,N,50597,CHEMBL622174,BAO_0000218,2046.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 81.37-166.09 % dose/g",,9520,1,,,11450,,Thyroid gland,N,50597,CHEMBL622175,BAO_0000218,2046.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 31.90-39.98 % dose/g",,9521,1,,,11450,,Thyroid gland,N,50597,CHEMBL622176,BAO_0000218,2046.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.41-0.83 % dose/g",,9522,1,,,11450,,Thyroid gland,N,50597,CHEMBL622177,BAO_0000218,2046.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.05-0.38 % dose/g",,9523,1,,,11450,,Thyroid gland,N,50597,CHEMBL622178,BAO_0000218,2046.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.16-0.20 % dose/g",,9524,1,,,11450,,Thyroid gland,N,50597,CHEMBL622179,BAO_0000218,2046.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.08-0.17 % dose/g",,9525,1,,,11450,,Thyroid gland,N,50597,CHEMBL622180,BAO_0000218,2046.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in pancreas of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,,9526,1,,,16435,,,N,50597,CHEMBL622181,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in pancreas of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,,9527,1,,,16435,,,N,50597,CHEMBL622182,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in pancreas of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,,9528,1,,,16435,,,N,50597,CHEMBL622183,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in pancreas of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,,9529,1,,,16435,,,N,50597,CHEMBL622184,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in pancreas of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,,9530,1,,,16435,,,N,50597,CHEMBL622185,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in pancreas of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,,9531,1,,,16435,,,N,50597,CHEMBL622186,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,,9532,1,,,16434,,,N,50597,CHEMBL622187,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 5 min,,9533,1,,,16434,,,N,50597,CHEMBL625002,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 60 min,,9534,1,,,16434,,,N,50597,CHEMBL622090,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,,9535,1,,,16435,,,N,50597,CHEMBL622091,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,,9536,1,,,16435,,,N,50597,CHEMBL622092,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,,9537,1,,,16435,,,N,50597,CHEMBL622093,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,,9538,1,,,16435,,,N,50597,CHEMBL622094,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,,9539,1,,,16435,,,N,50597,CHEMBL622095,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,,9540,1,,,16435,,,N,50597,CHEMBL622264,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,,9541,1,,,16434,,Spleen,N,50597,CHEMBL622265,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,,9542,1,,,16434,,Spleen,N,50597,CHEMBL622266,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,,9543,1,,,16434,,Spleen,N,50597,CHEMBL622267,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,,9544,1,,,16434,,Spleen,N,50597,CHEMBL622268,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,,9545,1,,,16434,,Spleen,N,50597,CHEMBL622269,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,,9546,1,,,16434,,Spleen,N,50597,CHEMBL625071,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,,9547,1,,,16434,,Spleen,N,50597,CHEMBL621621,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min.,,9548,1,,,16434,,Spleen,N,50597,CHEMBL621622,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in spleen of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,,9549,1,,,16435,,Spleen,N,50597,CHEMBL621623,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in spleen of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,,9550,1,,,16435,,Spleen,N,50597,CHEMBL621624,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in spleen of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,,9551,1,,,16435,,Spleen,N,50597,CHEMBL621625,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in spleen of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,,9552,1,,,16435,,Spleen,N,50597,CHEMBL621626,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in spleen of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,,9553,1,,,16435,,Spleen,N,50597,CHEMBL621627,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in spleen of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,,9554,1,,,16435,,Spleen,N,50597,CHEMBL621628,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in spleen of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,,9555,1,,,16435,,Spleen,N,50597,CHEMBL875328,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in spleen of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,,9556,1,,,16435,,Spleen,N,50597,CHEMBL621629,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,,9557,1,,,16434,,Spleen,N,50597,CHEMBL621630,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,,9558,1,,,16434,,Spleen,N,50597,CHEMBL621631,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,,9559,1,,,16434,,Spleen,N,50597,CHEMBL621632,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,,9560,1,,,16435,,Spleen,N,50597,CHEMBL621633,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,,9561,1,,,16435,,Spleen,N,50597,CHEMBL621634,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,,9562,1,,,16435,,Spleen,N,50597,CHEMBL621635,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,,9563,1,,,16435,,Spleen,N,50597,CHEMBL621636,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,,9564,1,,,16435,,Spleen,N,50597,CHEMBL621637,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,,9565,1,,,16435,,Spleen,N,50597,CHEMBL621638,BAO_0000218,2106.0
