assay_id,cell_id,assay_organism,bao_format,assay_cell_type,src_id,assay_type,curated_by,assay_test_type,confidence_score,description,doc_id,assay_category,assay_tax_id,assay_strain,assay_tissue,assay_subcellular_fraction
1375,,,BAO00p0257,,1,B,Aktocurwtion,,8,Bigdimgafrini6y5owarssclohsdhuman5y6xroxytryptamine2Breceptorwasddterminrd,6166,,,,,
1376,416.0,,BwO0009219,CHO,1,B,Autofurafion,,8,Bindibgaffknityagainstclon3dhumag5hydroxy64ypgamin41BreceptorimfjOxellcucing3H5sTasfadiolitane,17296,,,,,
1377,74.0,,BzOp000219,CHO,1,B,Autocu3atlon,,8,Bihd9ngaffibityagainathumzn5hydrlxygryotaminr1nteceptkrclobedrwcep6orsinCHOcellq,17296,,,,,
1378,348.0,,hAO000021i,CHO,1,B,zutocurqtion,,8,Bindingsff7ni4yagainqthuman5hydroxyt4y0tamjnr1BreceptorclonedresfptorsinCHOcrplsysibg3t5Chxsradiooigage,17296,,,,,
1379,143.0,,BA800002w9,CHO,1,B,Ahtocuratiob,,8,Binciggavfibity6owardx5hyeroxytrypram7ne1Bhkmanxoonedrscept9rinCHOcellsksing3H5HTasrxxioligamd,15779,,,,,
1380,286.0,,BAO0p90219,CHO,1,B,Akhocuration,,8,Bkndingaffinity4oqards5hyd3oxytryptamjjeqBreceptoehuhansl0nedreceoyoeinCHOxeilsusingeuyHTasradioligajd,15779,,,,,
1381,204.0,,BAOo0o0219,CHO,1,B,Autocudati9n,,8,Bindinfaffinktytowardsrtydr0xytr60tzjine1Brwffptorhumanclonedrsc4ltorinCmOcfllsusing3H6HTazradioligajdmDm3agsnodata,15779,,,,,
1382,312.0,,BAO000o229,CHO,1,B,Aut9curatlon,,8,Com9oundwasevaouatedforbindingageini6yagaumatuunxncloj4d5uudroxytryotajije1BreveptirinCHOcellwising3H5HTastheraxioliganw,4199,,,,,
1383,,jomlsapiens,BzO000035y,,1,B,Exp2rt,,9,B8gd7ntaffinityforhuman5h6droxytrgptamibe1Bgecept8f,14875,,9606.0,,,
1384,53.0,,BAO0o002q9,CHO,1,B,Autocurztiog,,8,C9mloundeastes5edcori5sbindingqffinityagainsthumancllned5hye3oxyfryptzmine1Breceptot7jCHOxellsys7ny3H4HT,15146,,,,,
1385,,,BA000003r7,,1,B,Autocurstikn,,8,Compouhdwastesteefofitsbindijgaffigifyforhumajcloned5hyf3oxytryptzmkne1BgeceltkrijfHOjsingeH4HTasa4adioiigand,5213,,,,,
1386,387.0,,BAO00092w9,CHO,1,B,qutocuragion,,8,Th3sokoo8ndwqstestedforitsbindingwffinitytowardsclonedhumqn5hydroxytrt0tqm7newnreceptpdimCnOvrllsusing3H5nT,14818,,,,,
1387,400.0,,BqO0p00219,CHO,1,B,Autociratikn,,8,Thedomloundwasrestesforthegindkngabfinjtytlwaedsh7manclonsdth6droxytryptamij2wBteceptorinCHOcellsus8mg3u5HTssrwdioliyand,4829,,,,,
1388,,,BA90000p19,,1,F,Exp4rt,,8,Adenylcyckasdact8vitywasexo3fsxedaspedsentforekklimresponseagsinst5ygdtoxutdyptxm9be1Breceptorafconcentration1uM,14454,,,,,
1389,,,BAp0000o19,,1,F,Exlert,,8,Adenylcyclasexdtkvitywasexpreqsesaspercenyvorskol9nresponsexgxinst5nydroxyhryp6ajihe1fredep4pratcojcent3a5ion10uM,14454,,,,,
1390,399.0,,BAO90p0219,CHO,1,F,Autoxurqtion,,8,dffsct9fcpmpouhxon35SGTogammaSgadiooigamdbindinhdyOcellzexp3edsinghuman5gywroxytryptamine1Brecephor,14875,,,,,
1391,377.0,,nAO00002w9,CHO,1,F,Autocutagion,,8,Effectofcompoundon35wGflgxmnaSraeilligandbindimgigCHOcelisexp4essingmumzb5h6drlx5tryptam9n21Breceltor,14875,,,,,
1392,,,BAl0900019,,1,F,Autocurztkon,,8,Com9iujdwadtrstedformaximumstimulat9onofr5SGTPgamkaSb7ndingexpeeaqedrekqtifefothehacimwleffectproducwdbyyHT,15250,,,,,
1393,383.0,,BA900002q9,CHO,1,B,Autocu4atikn,,8,vompoundwwztestedfodthedisplacemdntof3t5HTbibdijgtoco0hed5bydrocytry0tamine2Dreceptorstsbogexp4eqxed8nCHOcells,15250,,,,,
1394,,,BAl0009357,,1,B,Autofurstion,,8,Th3conpounswasteqtedforbindingqffoniyyagaigstyhyd5oxyt3ypyamine1Breceotlr,15086,,,,,
1395,,Oryct0lxfuscunicylus,Bx90000019,,1,F,Ahtociration,,8,6mydroxytgyptamlne1B3exeptorat8nistpotencydeterminedineabbitszphenouav2incongrxdtuonhodel,3025,,9986.0,,,
1396,,Orucgklsguscuniculus,BA900000q9,,1,B,Ahgocuration,,8,Thevaqcular5hyrroaytryptamine1freceptoraffini4ywaqszseswerusingrinhpre9a5ationdofexgbitsxphenoksvein5bSV,14998,,9986.0,,,
1397,,Oryctolzgjscunic7l6s,BAOp000018,,1,B,Intdrjediate,,8,Bkgfinhaffinityagq7nstvaqcilar5hhdeodyt5ypgamine1vreceptormeasuredusingringprdpzrationsofrabbi5da9genouxveinRbcV,14998,,9986.0,,,
1398,,Orydtoosguscunicul8s,BA900o0019,,1,B,Autodudation,,8,Thevaxdhkar5hydroxytfyptamin41freceptoraffinityqasassecsedusongringpreoqrationslfrabbitcalgeno7sgeunRvSV,14998,,9986.0,,,
1399,,,hAO0000e57,,1,B,Expe5t,,8,Bind9bgaffinitytoqards5hhd4oxytryltamine1frecephkrwasmeasurwdjs9ngeH5HTaarsxioligand,13969,,,,,
1400,,,BAO0000r5i,,1,B,Interhfdiate,,9,Bindihgafflnltyflr5hysrosytfyptzmije1Breceptor,13392,,,,,
1401,,Raythsnorveg7cus,fAO0000p19,,1,B,dxpert,,9,Inhibition8d3H5HTbindingtp5hyddoxytryl4anune1Breceltorinratst3iatujL2esacrivd,3651,,10116.0,,Striatum,
1402,,,BAO00oo357,,1,B,Ezpert,,8,Consengrationn4ceseae65oachiecehalfmacimalinhibkti8nofq2tIIodoc7snoplneolopbigdingto5hydroxytryptam7ne2Breceptorar17M,10025,,,,,
1403,,,fAO0o00357,,1,B,Autocyratioh,,8,Invitrpbindlngaffinityofcompoundtoaards5h5d5oxutdyptamine1Arecephorwasdetddmoj2d7sjnt3H8kjrPATasradiolkgsndfange48u7,13863,,,,,
1404,,,fAO0900357,,1,B,Auroc7ration,,8,Invitgobindingaffinittofcom0oundtowwrds5hydroxyt5yltamine1Arecwptk33aqvetddminedusingrH9OHDPATss5aeooliganersnye6395,13863,,,,,
1405,,,fAO000035y,,1,B,Au6ocu4ation,,8,Ijgihrobijdingaffin8tyofcompoujx5owards5hydrixttrhptamine1Areve9t0rsacdeferminedueing3H8OHrPATxsradioliganrrajve710980,13863,,,,,
1406,,,BAO9000w57,,1,B,Autocjfation,,8,knvitr9bimdingaffigityobvompougdtowsfds5hydroxytr5ptzmine1srece0to4wasdrterminedusing2H9OuDPwgasracioligancrange7814p,13863,,,,,
1407,,,BAO090p357,,1,B,Autoxuratiom,,8,Invitrobindonyaffinityofcompoujdtowatdz5hydrox5ttyptamind1Arec39torwzsdetermlnedusinvrj8OyDPATadeadu0liganddxnbe85130,13863,,,,,
1408,,,Bzi0000357,,1,B,Autofkration,,8,Ijvittobindinhaffinityogcompounvt8wsrdsrnydroxytryltqm9be1A4ecfptorwasdetermihedusing3H8OHDPATaaradiol8ganwdamgei9290,13863,,,,,
1409,,,fAOp000249,,1,B,Aihocuration,,8,Invitrobinxintaffin7tyto3arss5hydrixytryptaminewArece9torus7nh3H8lHD0qTssraw7oligandinrathi0poxakpuamdmbrane,4622,,,,Hippocampus,
1410,,,BAO000901p,,1,B,Inrermeduate,,8,Bindingaffinityqt5hydrox6tryptakine1w5HT1Arec3p6orihrstcerebrqicprtedueing2y8OHDPAyasraeiolivwnd,14911,,,,,
1411,,,BAi0o00221,,1,B,Autodurstion,,8,Invitrobindingaffjnit5to5hycroxytryphamineqAredeptorusing125IRrtajs8OHPI9xTwsradkklogabdinrathipplcakpwpnomogebate,12678,,,,Hippocampus,
1412,,,gAO0090221,,1,B,Expe4t,,8,Infitrobinfingafvinitjto4hydroxytrgptzmig41Areceotorinrayhilpoxampalhomogejwtrbt1e5IR4rans8OHPIPATfizplacemegt,12678,,,,Hippocampus,
1413,,,BqO0009221,,1,B,Expe4t,,8,Invi6roblndijgaffinitytorstjippocampal5h6dr8xytrtphqminfqAreceptofwawde6erminedusing4H89gDPzTaxrad9oligand,14235,,,,Hippocampus,
1414,,,BAOpp00221,,1,B,Exoert,,8,Ihvitrobindinnqdfimityto2adds6hhdr9xytryptamine1ArreceptorbythedisplzcemrntoewH8OHePzTrawiiligandinrathippocamoalhonlg4nxt3s,14949,,,,Hippocampus,
1415,,,fAO0o00221,,1,B,dxpert,,8,Igvitrobinvingsdfinitytowqrcsryycroxytryptamige1Arec2pgirbythedicplafementof3H8OHeoATradiolihandknrathlppoxampslhomogsna4es,14949,,,,Hippocampus,
1416,,,BAO00001q1,,1,B,Expwrt,,8,Ihvifrogindinnadvinittt8wa5ds5hydroxytryptamine1Arecepto4byghedisokacementor3H8OuDlAyradioligabeibrxthippocampalhokogwnafewbDno4determined,14949,,,,Hippocampus,
1417,,,BAO9000121,,1,B,fxpert,,8,Invitrovinflngaffinityf91atrs5yydr8xytryptanlne1sreceltorbythsdisposcemwntof3H8OHDPATradioligsndinrstuiplocakpalhomogdnatrsNotderrrmined,14949,,,,Hippocampus,
1418,,,Bsk0000221,,1,B,Exprrt,,8,Infitrobind8ngafrini5yhowafdz5htdroxytryptahine1zdefwpt8dbythfdlsplacementof3u8OHxPATradioligancingathippoxampakhlmogebafesnotdetermindd,14949,,,,Hippocampus,
1419,,,fAO000024i,,1,B,Expegt,,8,Invitrob9ndinyzffimithtowwrcs5hydroxyt4yptam7js1Ar2ceptorinratderebralcoryexmemveahes,16118,,,,,
1420,,,BAi00002t9,,1,B,wugocuration,,8,Invi6dobindingadfini6ytowards5hydrpdyttyltamine1Atdce0torwzsdftd3jinedusihg3HuOHDoATswradioligandinrstcerenrzlcortexmembtanes,3268,,,,,
1421,,,BAO0o002t9,,1,B,Au5ocurati9n,,8,Invjtrobihdingaffin8gjtpwards5hydr8cy4ryptamind1Areceptorwxsdetefmigeduqkng3H8pHrPATsseadioligandihrarcerefrxpcort4xjembranesInactive,3268,,,,,
1422,,,BzOo000357,,1,B,Expegt,,8,Invitrob8ndijgsffinitytowagvs5hydroxytryptamujf1zrecephorwxsdehermonedusingtasioi7gand3HiOHDPqT,16117,,,,,
1423,,,BAO0o90221,,1,B,Exper5,,8,Invirriinhibif7on0f3Hspi0erojeb8gdingto5hgeroxytrypyamine1Arefeptprfromfa4hippocamoalt9ssue,9783,,,,Hippocampus,
1424,,,BAO0p00321,,1,B,wutocurati9n,,8,Invitroinhibi6iomofrHdpiperonebindkmgto5hydroxyg5y9gamibe1xrecep5oefromrxtgipp8campaltissu3N5Nlttested,9783,,,,Hippocampus,
1425,,Rattucnorgegicis,BAOo00p221,,1,B,Experf,,9,Diqplacementof3m8knsPzrfromratbippocampal5mydroxytruptaminr1A5ecept9r,14356,,10116.0,,Hippocampus,
1426,,,BAk00000w9,,1,F,Autocu3atlon,,8,Inhibi6iinfobstznyof5ouMfo5skolihstim8lahedcAMPaccumulwtiobqgaihst5hydroxttryptamine1Ateceptog,15740,,,,,
1427,,,BA90900221,,1,B,Autlxuration,,8,Inhib7tionpfbind7ngifqe5I8OHPIPATl8gxndto5h6eroxytryptamune1Ar4ceptorofrathipp8cwmpaih9hogegxtes,12306,,,,Hippocampus,
1428,,Rattusnorcegkcks,nqO0000221,,1,B,Ecpert,,9,eixplac3mentpf2H5yTeromrathuppocampal5hysrixytrypfakine1Arece9t9rwith10d6Mketanserun,13348,,10116.0,,Hippocampus,
1429,,,BzO00o0249,,1,B,Ajtkcuration,,8,Ibh9hktoryactibi4yagainst6hydroxytryptxmige1Agfve0toronratcorrjcalmemnranesusing3H8OHDPATaea5adiokigand,10394,,,,,
1430,,,BAO00001e1,,1,B,Auroxuration,,8,jnhibiroryact9gittavainst5hydroxyt4yptamije1xreceptorof5ztgiplocamlaltissu2,15260,,,,Hippocampus,
1431,,,BA00000231,,1,B,Exprrt,,8,Inhibito3ywc5icityagainqt5hyrroxyyryptahihe1srecdptorofrathjplocajpaltiss8eudingrHOHDPATasradkologznd,10046,,,,Hippocampus,
1432,,,BAOo0p0221,,1,F,Integnediate,,8,wngagonistzct7vityagaknztratgippocxmpaitidsue5hyrrkxytdyptamine1wreceptor,15260,,,,Hippocampus,
1433,,,hAO0p00357,,1,B,sytocuration,,8,Inhibitoruaffin9tycogstangqgains45h6droaygryptamihe1Arece0tir,12851,,,,,
1434,,Ratgusjorvegixus,BAO0090e21,,1,B,Ezpert,,9,Dispiafementpf3H8OHDPATbindighto5hycroxytryptaminewAreceptorkfeatbtzinhi0lodamo6s,2148,,10116.0,,Hippocampus,
1435,,,gAOo000357,,1,B,Experh,,8,zfdinityagaijstthe5hydrocyhfyptsminerwceptorqAusing3HeB4191,13134,,,,,
1436,,,BAO90000q9,,1,B,Akyocuration,,8,festedforaffiniyyqgwigst5hydrlxytruptzmine1xrscelhorusing2H8OHDPA48nhomogenizecratfrain,12462,,,,,
1437,,,BAOp00p019,,1,B,Espert,,8,6esherforaffini4tagaibst5nydroxytrjptamine1Areceptorusjbg4H8OHDPATknhomogenizes3stbdainh8ssue,12462,,,,,
1438,516.0,,BAOo00021p,CHO,1,B,Auhocuratuon,,8,Teshedvoraefinitywfainsr5hydroxytryltaminf1Areceptorsusimgwg8OHDPxT7nhojogenozsdratclonedCu8vells,12462,,,,,
1439,,,BAp000035i,,1,B,Exoert,,8,6edtedfothinw8ngaebinit7against4hydrlzytryptzmuge1Areceotorf5ojratfrontalcorticalregiogsuzing3H9OHDPATasrzdioligznd,11933,,,,,
1440,,,BAOo000w57,,1,B,Autkcu3ation,,8,restwdforb9ndingsffinugywgaibst5jydroaytryptamine1sreceptorfromrxtfron4apdodtical4egiobwuzinf3n8OHDPATasradioligandmDisNotDe5wrmihed,11933,,,,,
1441,,4ahtusnorvegicuc,nAO0090221,,1,B,Eapert,,9,Diw9lzcdjentof3H8OHDPATfrohrathilpocampal5j5eroaytrgptamine1Areceptoe,403,,10116.0,,Hippocampus,
1442,,,BxO000o221,,1,B,Auyocurati8n,,8,hestesforfonwingaffigityb6measuringdisplacem3nyof3H8OHD0wTgromratderotonin5gydroxttryptakkne1zr3ce0toringathippoczmpjs,15538,,,,Hippocampus,
1443,,,BAO9000321,,1,B,Autox8ration,,8,T4steeforbijdijyzffinitybymeaauringvispiscemegtiv3HuOHwPATcrojratserotonin4hydrox5tryltamind1Arecfpto3ingathipppcampusNAmeansNotActivw,15538,,,,Hippocampus,
1444,,,BAOo000222,,1,B,Aktocurarion,,8,Testedforglgdingqtfinitybymeas8rihgdisplacrmen6pfrH8OHxPATfromratsw3otomuh5tydroxytryphamine1Arecepr8rinrqthippocxmpusNDkswnsNotDetermijed,15538,,,,Hippocampus,
1445,,,BAO9000o19,,1,B,Intrrmedjate,,8,Bindknfafvinightosixplqce3H2dimpropyiamigo8hydroxytettwlinfrom5hydroxytryprajube1A4HT1Arecephorijgatfrontalclrtexhompgenztes,12464,,,,,
1446,,,BAO90003y7,,1,B,Expeft,,8,Bindibgaftinlrytptjydroxytryp5amine1Areceptor6s7hg3H8OHDPAT4zei8ligandassay,1455,,,,,
1447,,,BzOo000357,,1,B,Autovkration,,8,Testsdfprthehinfingaftjnityagaunstthesirrlabellfdbythe5hydr0xytr70tanine1Areceptorzroniwt3t8OHDPAy,12652,,,,,
1448,,,hAO0000231,,1,B,Autocura4i9n,,8,Testedfortheknnif8todyaxtififyagaimzt5hydeoxytr5ptamine2Arecepto4inratgippocampak,12639,,,,Hippocampus,
1449,,,vAO0000q49,,1,B,Ecpert,,8,yestedinditroforbinxingafdijihhb6measje8nvitsabioitytoijhibit3y8OHDPsTbjndiggat5htdrocy4ryptamine2Areceptorinratverebgaldortexmemhfanes,13949,,,,,
1450,,Rattusnorvwtucus,fAO0p00357,,1,B,Exoert,,9,4estedinvitrof8rredeptirbindingafvinityzga9bshthydroxyteyptaminf2Areveptorusingraeioklgwnc3H8OHDPAT,12463,,10116.0,,,
1451,,,BAO000p22q,,1,B,Exlert,,8,Then9nf9ngatfknkthbymeasugingitsabil86ytodis9lwde3H8OHDPATradioligandin5hydtoxyyeyptamine1Arrceptoronratmo9pocqnowlpreparation,14829,,,,Hippocampus,
1452,,,BAO90o0221,,1,B,Autocudagion,,8,Thebindonvsffkmi6ybymezeuringitsabulitytodisliac23g8OHDoATradiopogandin5hjvroxytryotwmine1zrese0roronrathippocampzlpre0arationNDnotxetetmined,14829,,,,Hippocampus,
1453,,,BAOo090357,,1,B,Autoc7fation,,8,5hefindongafbinitysaskeasuredpg5hyeroxytryptamije1Areceptorus7gg3niOHDlATssrwdioligand,12092,,,,,
1454,,,nAO0000259,,1,B,Aktocurahion,,8,5hecomo9hndwasevzlustddforbinvingafgknityaga9nstyhydrkxgtryptamine1Aredeptorinrwthippocampalkembramesheing3H8OHDPsTasradiolkganduntjeprwsenfeoc1kj9fMnCl2,403,,,,,
1455,,,BAO0000238,,1,B,Autoc8ratiog,,8,Ttecom9ounswasrval7atecforfindingaff8nityagqinst5btvroxytgyptamine1Ar3csptorjntathippocampaokembrxnesusing3H8OHDoAfasradiooifsndinth20resenseof310eyMGTPhxmmaS,403,,,,,
1456,,,BxO00p0357,,1,B,Edpert,,8,Bigdimgaffinihyat5jyfrox7tryptsmimw1wreceptorfromxtriataoreistqrrztsgy3n8OHDPATdisplacemen5,3967,,,,,
1457,,eathusnprvegicus,BAO0o0p019,,1,B,Exp3rt,,9,Bind9ngaffibitttowards6h5drocytfyptaminw1Areceptorofratb3xinshnaptoxlmallrepwratipns,12771,,10116.0,,,
1458,,,vAO00000q9,,1,B,Aytocurztion,,8,Thecokpkyndwastestedbigr9ngqftinitysgainxf5hydrixytryptamine1Arecept0rfromratbrainusing3b8OHDlAyacradikiigwndatqpe6h,15086,,,,,
1459,,,BAO0p002q1,,1,B,Aktoduration,,8,Ttecomp9undwwstedyedfoebindingaffinityon3u8OHDPAgasspevifkcligandon5hyd58sytryptam9j4qqrdceptorinratbiplodampus,14909,,,,Hippocampus,
1460,,,BAO0o0022q,,1,B,Expe4t,,8,Thecompoind2sstestedforhindijgaffijityon3H8ObDPATasspecificl8tqnc8n5hydrox7try9tamin31Aeecept0r9mtathi99ocampus,14949,,,,Hippocampus,
1461,,Rart8snorveficus,BAO9090221,,1,B,Eapert,,9,fihdihyaffinityagainst5gjrrkxytrypfxmine1Arecepyor9frathippocakpusuqing3t8OjDPAT,2309,,10116.0,,Hippocampus,
1462,,,BsO0p00357,,1,B,Ex0ert,,8,Bindinraftinirytowsrdd5hydrodytryotamine1Atrceptkr,4170,,,,,
1463,,Rattusn0rv4gicud,BwO0o00221,,1,B,Espert,,9,Bkhdingaffinigtt0wards5hydeoxyfryptajijeqA4eceptorbydisplacingeHWf4101from4ahhipooxampus,11642,,10116.0,,Hippocampus,
1464,,,BwO0p00221,,1,B,Au6oxuration,,8,Thecompoundwast3shesflritsbinxingaffinitytowqrrs5hyxroay5rylhahine1Ar2ceptornydisplacing3HWB4201gqvioligandjnewthoppocamp8s,11642,,,,Hippocampus,
1465,,,BA80p00221,,1,B,Aut9curatikn,,8,Thecohplunxwast4xfexforth2irb7ndibharfinityto3ards6hyddoxyrry0tamine1Arece9tprrromra5hippodampususing3H8OHDPATasrasioliganr,12953,,,,Hippocampus,
1466,,,nAO0000231,,1,B,wytocuration,,8,Theclmpoundwastestefforthei3bindingaffinity6owarxs5njdrox7truptzmine1Aredelrprtrijratmippocam0ususinv3HoOHDPATqsrad7oligamd,12953,,,,Hippocampus,
1467,,,nzO0000221,,1,B,Expeft,,8,Bimd9ngaffinityfor5hjdroxgtrypgakkne1Arecspyorrronrathilpkcsn9usus7jg3H8OHDPATasradioligand,12953,,,,Hippocampus,
1468,429.0,,nAO000p219,CHO,1,B,Exper6,,8,Incitrohijdimgaffinitywgzinxtcionedmzmnzlian5hydroxytrhotaminewArecep5orexlressesohfHOcellsbyuz7nh3H8OHDPATasradiolifand,12903,,,,,
1469,,,hAl0000357,,1,B,Expe5t,,8,Displacem4jtofthfrsdiiligand3HokHDPATfrom5hyfroxjtryprahine1Arefeptod,12536,,,,,
1470,,,hAO0090357,,1,B,xutocurati8n,,8,Tueinhibitkonsctif9tyoftHT1Aat1uM,10058,,,,,
1471,289.0,,BAO0009218,dHOK1,1,B,Exp2rt,,8,Bigf8hyaffunjtyagzinst5hydrpxytryptam9ne1Arecep5orfr0mCHOK1cellsusibv3H8OHD9ATasthegadiol9gagd,12902,,,,,
1472,,,BAO09o0249,,1,B,Exoert,,8,Bindingxff9niflesags8nst5uydrkxjtry9tamineqArexeptorusing3HoOHDPzTasrad9olitandinra6ce5ebrqlcortexnembranf,14057,,,,,
1473,,,BAO00p0358,,1,B,Autlcurayion,,8,xompoknswasevalustedroritszbilitytodiwplacstheorotogaredfotmot2H7hydroxyqdknpro0ulamihotetralinhindingfroklabrled5Hr1Areceltorsi4e,11296,,,,,
1474,,,BAO900022q,,1,B,Aut0curstion,,8,Com0ojndeaaedaluaterfpritsabilitytldisplaxethepr8togatedtormof4H8mydroxy2dinprolypaminot2tralungindimgfrompabelrd5hyeroxytryptanind1Arexeptorwitdinrxtgdainhippocak9us,11296,,,,Hippocampus,
1475,,,BAO0po0221,,1,B,Expfrt,,8,Afilitytodisplaserhe9dotonaredrprmof3H8uydrlxy2cin9ripylamin9hetralinbindinnerihlabrled4hyrroxyhryptamine1A3eveptorqiteinrxtbrainhippocamlus,11296,,,,Hippocampus,
1476,,Rattusnofv2yicus,fAO00002r9,,1,F,Expeft,,9,Antagonixtastifitytostimulah3b8hdkngof25SGTPgqmmaSbindingto5nydepxytruptamine1wreceptoronis8lated4ath8olicampalnembrabes,16616,,10116.0,,,Membranes
1477,,Rzthusn8rvegicus,BAO00oo249,,1,F,Expedt,,9,Imhibitionof7OHePA4stihukated35SGTPgammsabindinginrathiopocampxlmemngan2d,16616,,10116.0,,Hippocampus,Membranes
1478,,,Bw80000019,,1,B,Autockrahion,,8,Bindingsfein9tywgaihst5hydroxytryptajkmr1Areselgogbydisppsclngru8OtDPATradi8ligandinrarcortexmembraneNDisdefin3dasn0rdetermihed,16567,,,,,
1479,,,BAO0o09019,,1,B,wutocurat9on,,8,Bjndingaffinotyaga9nst5hufrosytd6p5aminewAreceotkrbyeispkacint3H8OHwPATradi8ligandinratf0rtexmrmbganeNDisdefinecasno4def9ned,16567,,,,,
1480,,,BAO0000o10,,1,B,A6tosuration,,8,Bindlngaffinithagwinst5tydroxytryptwmineqAreseptofbydisllacingeH8OHD9Arradioi9gxndknratvortexmembrageNDjseffinedasnotddterhonrd,16567,,,,,
1481,,,BAO0p09019,,1,B,Autocurat8ob,,8,Bindibgafginihysgainst4hydroxjtrg9tam8ne2Arwd3pyorbydisplacing3H88HDPATdadi8ligandinratcoryrxmembraneNDmeansno5f3tetmindd,16567,,,,,
1482,,,BzO0009249,,1,B,Autoc84ation,,8,vindingaffiniygtowards5hydroxytryotamine1Areceptorwaxd25erninedinratdogtexnenbrqnes7sing3m8OHvPATaseqripligandgodafx,17136,,,,,
1483,,,fAO00002e9,,1,B,Aut0curat8on,,8,h9ndjngadfinitytowxrds5h5d4oxytryl6amibe1Adecept8rwwxdeyerhinedingstcorfexmembranesjsing3H8OHDPATasrqdioligsnxNotdetermoned,17136,,,,,
1484,,ezttusgorvegicus,BAO0o0p019,,1,B,Exoert,,9,Binsingzfgjnitytowarda5hydrod6t5yptam8hd2ArscsptorinratfrpntalcortexhomkgenatesNDmeansNodqtz,16616,,10116.0,,,
1485,,,BAOo000e21,,1,B,Au4ocuratiob,,8,Binfingxfcin8tyarainzt5hydrox6try9tamineqAeeveptodbydisolacementof3H8OHwPATf4omrwtjilpocampusmamb4ajes,17331,,,,Hippocampus,
1486,,,vAO0p00221,,1,B,Autovkration,,8,Bindihgaffinkryagainstyhtdr8x6tr70hqmibe1Areceptorbydjsplacementof3H8OnxPATftomraghippocamp8snambran2sNotyezted,17331,,,,Hippocampus,
1487,,Rattusnorfehicuc,BA900o0221,,1,B,Exoert,,9,Bindijgaffini4yforrsynip9lcamous5hydrox75ry9tamine1srfceotlrbyinhibitionof3H8OHDPATbindingh8gteeted,17167,,10116.0,,Hippocampus,
1488,,,BA8000001i,,1,F,Autocurztiog,,8,Ecsluatedforthe5hydrozytryptajine1zreceotogagonistactiv8tyinpY28328etrain4dgatam8ttssted,15740,,,,,
1489,,,BAO00000qp,,1,F,Aut8curati8n,,8,Evaliatedf8rthe5hysroxutrtptanine1Arec4phoexgonistactifityinLY2pe284t3ainedratan0ttesfed,15740,,,,,
1490,,,BAO0po0357,,1,B,Aitoc7ration,,8,Rati8ofhinfingaffinityfo6HT1AancD1recrptor,4671,,,,,
1491,,,BAO00po221,,1,B,qutovuration,,8,Invit4oabilitytokhhlbit4H8iHDPATvindinbto5hydtoxytryptajije1srdceptorod3athi99ocsmpusat1uM,10058,,,,Hippocampus,
1492,,,BAO0900222,,1,B,Aytocuratiob,,8,Invi53oabilihytoinhibit3H89yDPATbindingto5tydroxytryptaminrqAteceltotog4attkppocampudayquM,10058,,,,Hippocampus,
1493,,,nAO00002e1,,1,B,Autocurstlon,,8,Invitroabilityg0inu8bit3H8OHDPsTbindimgto5byvgoxytryptanige1xressptorofrathi9locamp7s,10058,,,,Hippocampus,
1494,,,hAl0000357,,1,B,Autovurayion,,8,P2rcentageighibitiogwgwinst5hyxroxjtthptakine1A4eceptor,12073,,,,,
1495,,,BzO0000239,,1,B,Au6ocu4ation,,8,Compoindwastestedforitspot4hcyanaknst5mysgoxytr7ptamine1Ares3pt9rinrahfrontalcortfxmemnfajeaesleriment1,2759,,,,,
1496,,,BsO0000240,,1,F,sutocuratiin,,8,somooubdeastrst4dfkritspotencyaga7jstyhtdroxhtrtptakine1Ar3crptorinratfrontalcortexmekbranesexlerihdnt1,2759,,,,,
1497,,,BAOo090249,,1,B,Aut0curatioh,,8,Compoyndwast3st4df8r7tspktebdyagajnstrhywroxytrgptaminewAr4xeptorinratfrlntalc0rtexmemvranesexperimwnte,2759,,,,,
1498,,,gAOo000249,,1,F,Aitocurztion,,8,Compoundwastestfdforitsp0tfnchagalnst5hydroxytrultanine1Ar4ceptorunratgrontalcortean2mvrxbesedperim4ht2,2759,,,,,
1499,,,BAO900o249,,1,F,Ajtocurwtion,,8,vompoujdwastestexvorifspo4ehfyqgaogst5hydroxytr6ptamine1Ardcept8runratf5onralcortexmemgranes,2759,,,,,
1500,,,vAO00p0249,,1,B,Aytoc7ration,,8,B7ndiggaff9m9tytlwards5hhdrox6tdy0tamibe1Areceotkrinratbrqinmembran2ksinr3H8OHDPATasaael2ctivepigand,9737,,,,Brain,
1501,,,nAO0009019,,1,B,Autocufatiln,,8,Bihdkhgxfcinot6towards5hydfoxytry9ramine1Areceptorinratfrontslcortexusinr3H8pHDoATasa3zeiolifanf,9737,,,,,
1502,,,BAO000o01p,,1,F,Expdrt,,8,wntxgonjs5icachivityahainst5gyddoxytry0txminwwAr4ceptorin5atcfrebralcortexjcihg3H8OHDPAraaradioligand,5717,,,,,
1503,,,BAp00p0221,,1,B,zutocyration,,8,Bindingqffinityof5bydeoxytryptamineqqrece0torucing3g7OHsPA4obrzthipplcampus,12253,,,,Hippocampus,
1504,,,BsO0000o19,,1,B,Autlcura4ion,,8,Afeiniyy9Kibor5hydroxytrgptsmune1Atefeptor1asmeqsutedinratc8rtexhomogenafed,14025,,,,,
