assay_strain,bao_format,assay_type,assay_test_type,assay_cell_type,tid,relationship_type,assay_organism,curated_by,doc_id,assay_subcellular_fraction,assay_tax_id,chembl_id,src_id,assay_category,confidence_score,assay_tissue,src_assay_id,variant_id,tissue_id,cell_id,assay_id,description
,BAO_0000019,F,,,12198.0,D,Rattus norvegicus,Expert,8003.0,,10116.0,CHEMBL615857,1.0,,9.0,,,,,,755.0,Effect on synaptosomal uptake inhibition of 5-hydroxytryptamine (5-HT)
,BAO_0000019,F,,,12198.0,D,Rattus norvegicus,Expert,8003.0,,10116.0,CHEMBL615858,1.0,,9.0,,,,,,756.0,Effect on synaptosomal uptake inhibition of 5-hydroxytryptamine (5-HT)
,BAO_0000221,B,,,10576.0,H,,Expert,12416.0,,,CHEMBL615859,1.0,,8.0,Hippocampus,,,10000000.0,,757.0,In vitro affinity towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand in hippocampus
,BAO_0000357,B,,,51.0,H,,Autocuration,16293.0,,,CHEMBL615860,1.0,,8.0,,,,,,758.0,Binding affinity towards human 5-hydroxytryptamine 1 receptor
,BAO_0000019,B,,,22226.0,U,Oryctolagus cuniculus,Autocuration,13047.0,,9986.0,CHEMBL615861,1.0,,0.0,,,,,,759.0,Intrinsic activity against 5-hydroxytryptamine 1 receptor using rabbit saphenous vein assay.
,BAO_0000019,B,,,22226.0,U,Oryctolagus cuniculus,Autocuration,13047.0,,9986.0,CHEMBL615862,1.0,,0.0,,,,,,760.0,Binding affinity against 5-hydroxytryptamine 1 receptor using rabbit saphenous vein assay.
,BAO_0000019,B,,,22226.0,U,Oryctolagus cuniculus,Autocuration,13047.0,,9986.0,CHEMBL615863,1.0,,0.0,,,,,,761.0,Binding affinity against 5-hydroxytryptamine 1D receptor using rabbit saphenous vein assay.
,BAO_0000019,B,,,22226.0,U,Oryctolagus cuniculus,Autocuration,13047.0,,9986.0,CHEMBL615864,1.0,,0.0,,,,,,762.0,Binding affinity against 5-hydroxytryptamine 4 receptor using rabbit saphenous vein assay.
,BAO_0000221,B,,,104744.0,H,,Autocuration,10085.0,,,CHEMBL615865,1.0,,4.0,Hippocampus,,,10000000.0,,763.0,Ability to bind at 5-hydroxytryptamine 1 receptor of rat hippocampus by displacing [3H]5-HT
,BAO_0000221,B,,,104744.0,H,,Autocuration,10085.0,,,CHEMBL615866,1.0,,4.0,Hippocampus,,,10000000.0,,764.0,Ability to bind at 5-hydroxytryptamine 1 receptor of rat hippocampus by displacing [3H]5-HT
,BAO_0000221,B,,,104744.0,H,,Autocuration,10085.0,,,CHEMBL615867,1.0,,4.0,Hippocampus,,,10000000.0,,765.0,Ability to bind at serotonin 5-hydroxytryptamine 1 receptor of rat hippocampus by displacing [3H]5-HT
,BAO_0000249,B,,,104744.0,H,,Autocuration,9841.0,Membranes,,CHEMBL615868,1.0,,4.0,,,,,,766.0,Ability to inhibit binding of titreated serotonin to the 5-hydroxytryptamine 1 receptor in rat brain frontal cortex membranes
,BAO_0000249,B,,,104744.0,D,Rattus norvegicus,Autocuration,8822.0,,10116.0,CHEMBL615869,1.0,,5.0,,,,,,767.0,Binding affinity towards 5-hydroxytryptamine 1 receptor in brain cortical membranes of rat
,BAO_0000019,B,,,104744.0,D,Rattus norvegicus,Autocuration,9806.0,,10116.0,CHEMBL615870,1.0,,5.0,,,,,,768.0,Binding affinity towards 5-hydroxytryptamine 1 receptor in rat frontal cortex homogenates using [3H]5-HT as a radioligand
,BAO_0000019,B,,,104744.0,D,Rattus norvegicus,Autocuration,9806.0,,10116.0,CHEMBL615871,1.0,,5.0,,,,,,769.0,Binding affinity towards 5-hydroxytryptamine 1 receptor using [3H]5-HT as a radioligand from rat frontal cortex homogenates
,BAO_0000224,B,,,104744.0,H,,Autocuration,8868.0,,,CHEMBL615872,1.0,,4.0,,,,,,770.0,Binding affinity towards 5-hydroxytryptamine 1 receptor was measured using radioligand ([3H]5-HT) binding assay
,BAO_0000221,B,,,104744.0,H,,Autocuration,9036.0,,,CHEMBL833492,1.0,,4.0,Hippocampus,,,10000000.0,,771.0,Binding affinity towards hippocampus 5-hydroxytryptamine 1 receptor was measured using radioligand [3H]5-HT
,BAO_0000221,B,,,104744.0,H,,Autocuration,11374.0,,,CHEMBL615873,1.0,,4.0,Hippocampus,,,10000000.0,,772.0,Compound was evaluated for the inhibition of [3H]5-HT (concentration of 12 nM) specific binding to rat hippocampus
,BAO_0000224,B,,,104744.0,H,,Autocuration,10881.0,,,CHEMBL615479,1.0,,4.0,,,,,,773.0,Inhibitory activity against 5-hydroxytryptamine 1 receptor by 3H ligand binding experiments.
,BAO_0000019,B,,,104744.0,H,,Autocuration,8822.0,,,CHEMBL615480,1.0,,4.0,,,,,,774.0,Tested for its binding affinity towards 5-hydroxytryptamine 1 receptor in rat
,BAO_0000249,B,,,104744.0,D,Rattus norvegicus,Autocuration,9806.0,,10116.0,CHEMBL615481,1.0,,5.0,,,,,,775.0,Tested for its binding affinity towards 5-hydroxytryptamine 1 receptor in rat cortical membrane homogenates using radioligand ([3H]5-HT) binding assay.
,BAO_0000019,B,,,104744.0,H,,Autocuration,15463.0,,,CHEMBL872869,1.0,,4.0,,,,,,776.0,Compound at 1 uM was tested for the inhibition of radioligand [3H]5-HT binding to 5-hydroxytryptamine 1 receptor in rat cerebral cortex
,BAO_0000019,B,,,104744.0,H,,Autocuration,15463.0,,,CHEMBL615482,1.0,,4.0,,,,,,777.0,Compound at 1 uM was tested for the inhibition of radioligand [3H]5-HT binding to 5-hydroxytryptamine 1 receptor in rat cerebral cortex
,BAO_0000221,B,,,104744.0,H,,Autocuration,14542.0,,,CHEMBL615483,1.0,,4.0,Brain,,,955.0,,778.0,Compound is evaluated for binding affinity towards 5-hydroxytryptamine 1 receptor using [3H]5-HT in rat brain cortex at 10 uM
,BAO_0000221,B,,,104744.0,H,,Autocuration,14542.0,,,CHEMBL615484,1.0,,4.0,Brain,,,955.0,,779.0,Compound is evaluated for binding affinity towards 5-hydroxytryptamine 1 receptor using [3H]5-HT in rat brain cortex at 10 uM
,BAO_0000019,B,,,104744.0,H,,Autocuration,8569.0,,,CHEMBL615485,1.0,,4.0,,,,,,780.0,Percent inhibition of 5-hydroxytryptamine 1 receptor from rat cortex membrane using [3H]- serotonin as radioligand at 33 uM
,BAO_0000224,B,,,104744.0,D,Rattus norvegicus,Autocuration,10062.0,,10116.0,CHEMBL615486,1.0,,5.0,,,,,,781.0,Inhibition of [3H]5-HT radioligand binding against 5-hydroxytryptamine 1 receptor
,BAO_0000224,B,,,104744.0,H,,Autocuration,4771.0,,,CHEMBL615487,1.0,,4.0,,,,,,782.0,Ancillary Binding affinity towards rat 5-hydroxytryptamine 1 receptor
,BAO_0000224,B,,,104744.0,H,,Autocuration,10062.0,,,CHEMBL615488,1.0,,4.0,,,,,,783.0,Binding affinity determined in radioreceptor binding assay by using [3H]5-HT radioligand against 5-hydroxytryptamine 1 receptor
,BAO_0000224,B,,,104744.0,H,,Autocuration,10062.0,,,CHEMBL615489,1.0,,4.0,,,,,,784.0,Binding affinity in radioreceptor binding assay by using [3H]5-HT radioligand against 5-hydroxytryptamine 1 receptor
,BAO_0000224,B,,,104744.0,H,,Autocuration,10062.0,,,CHEMBL615389,1.0,,4.0,,,,,,785.0,Binding affinity in radioreceptor binding assay by using [3H]5-HT radioligand against 5-hydroxytryptamine 1 receptor
,BAO_0000019,B,,,104744.0,H,,Autocuration,15463.0,,,CHEMBL615390,1.0,,4.0,,,,,,786.0,Binding affinity towards 5-hydroxytryptamine 1 receptor was determined in rat cerebral cortex using [3H]5-HT as radioligand
,BAO_0000019,B,,,104744.0,H,,Autocuration,15463.0,,,CHEMBL615391,1.0,,4.0,,,,,,787.0,Binding affinity towards central 5-hydroxytryptamine 1 receptor was determined in rat cerebral cortex using [3H]5-HT as radioligand
,BAO_0000224,B,,,104744.0,H,,Autocuration,9098.0,,,CHEMBL615392,1.0,,4.0,,,,,,788.0,Binding affinity towards 5-hydroxytryptamine 1 receptor was determined
,BAO_0000019,B,,,22226.0,U,Rattus norvegicus,Autocuration,3070.0,,10116.0,CHEMBL615393,1.0,,0.0,,,,,,789.0,Affinity for 5-hydroxytryptamine 1 receptor
,BAO_0000221,B,,,104744.0,H,,Autocuration,14542.0,,,CHEMBL615394,1.0,,4.0,Brain,,,955.0,,790.0,Compound is evaluated for binding affinity towards 5-hydroxytryptamine 1 receptor using [3H]5-HT in rat brain cortex
,BAO_0000221,B,,,104744.0,H,,Autocuration,14542.0,,,CHEMBL615395,1.0,,4.0,Brain,,,955.0,,791.0,Compound is evaluated for binding affinity towards 5-hydroxytryptamine 1 receptor using [3H]5-HT in rat brain cortex at 10 uM
,BAO_0000224,B,,,104744.0,H,,Autocuration,6398.0,,,CHEMBL615396,1.0,,4.0,,,,,,792.0,Compound was evaluated for 5-hydroxytryptamine 1 receptor binding
,BAO_0000221,B,,,104744.0,H,,Autocuration,1344.0,,,CHEMBL615397,1.0,,4.0,Brain,,,955.0,,793.0,Compound was evaluated for its binding affinity to 5-hydroxytryptamine 1 receptor in rat brain using [3H]HT radioligand assay
,BAO_0000019,B,,,104744.0,H,,Autocuration,11963.0,,,CHEMBL615398,1.0,,4.0,,,,,,794.0,Displacement of binding of [3H]5-HT to 5-hydroxytryptamine 1 receptor in rat cerebral cortex
,BAO_0000019,B,,,22226.0,U,Rattus norvegicus,Autocuration,8908.0,,10116.0,CHEMBL615399,1.0,,0.0,,,,,,795.0,Displacement of [3H]spiperone from 5-hydroxytryptamine 1 receptor of rat cortex
,BAO_0000019,B,,,104744.0,H,,Autocuration,9098.0,,,CHEMBL615400,1.0,,4.0,,,,,,796.0,Evaluated for binding affinity towards rat cortical membranes at 5-hydroxytryptamine 1 receptor binding site by using [3H]-5-HT as a radioligand.
,BAO_0000019,B,,,104744.0,D,Rattus norvegicus,Autocuration,8841.0,,10116.0,CHEMBL615401,1.0,,5.0,,,,,,797.0,Binding affinity for 5-hydroxytryptamine 1 receptor of rat prefrontal cortex
,BAO_0000019,B,,,22226.0,U,Rattus norvegicus,Autocuration,8814.0,,10116.0,CHEMBL615402,1.0,,0.0,,,,,,798.0,Displacement of [3H]5-HT from 5-hydroxytryptamine 1 receptor of rat cortical membrane homogenates
,BAO_0000019,B,,,104744.0,H,,Autocuration,11752.0,,,CHEMBL615403,1.0,,4.0,,,,,,799.0,The ability to inhibit [3H]5-HT binding to 5-hydroxytryptamine 1 receptor in rat cortex
,BAO_0000221,B,,,104744.0,H,,Autocuration,11642.0,,,CHEMBL615404,1.0,,4.0,Brain,,,955.0,,800.0,The binding affinity was measured on serotonin 5-hydroxytryptamine 1 receptor in rat brain tissue
,BAO_0000019,B,,,104744.0,H,,Autocuration,11642.0,,,CHEMBL615781,1.0,,4.0,,,,,,801.0,The compound was tested for its binding affinity towards 5-hydroxytryptamine 1 receptor by displacing [3H]5-HT radioligand in rat cerebral cortex
,BAO_0000220,B,,,104744.0,H,,Autocuration,9231.0,,,CHEMBL615782,1.0,,4.0,Brain,,,955.0,,802.0,Tested for 5-hydroxytryptamine 1 receptor binding ability by displacement of [3H]5-HT from rat brain synaptosomes
,BAO_0000221,B,,,104744.0,H,,Autocuration,11351.0,,,CHEMBL615783,1.0,,4.0,Brain,,,955.0,,803.0,Inhibition constant (1 uM) was measured on 5-hydroxytryptamine 1 receptor/uptake using [3H]- serotonin as radioligand in rat brain cortex.
,BAO_0000019,B,,,22226.0,U,,Autocuration,4639.0,,,CHEMBL873481,1.0,,0.0,,,,,,804.0,Compound was tested for binding affinity against 5-HT1 receptor
,BAO_0000019,B,,,22226.0,U,,Autocuration,1205.0,,,CHEMBL615784,1.0,,0.0,,,,,,805.0,Inhibitory concentration against 5-hydroxytryptamine 1 receptor
,BAO_0000357,B,,,10576.0,H,,Expert,10025.0,,,CHEMBL615785,1.0,,8.0,,,,,,806.0,Concentration necessary to achieve half maximal inhibition of [3H]8-Hydroxy-2-(di-n-propylamino)tetralin binding to 5-hydroxytryptamine 1A receptor at 1 uM
,BAO_0000249,F,,,10576.0,H,,Autocuration,13241.0,,,CHEMBL615786,1.0,,8.0,,,,,,807.0,"Ability to inhibit 5-HT sensitive,forskolin-stimulated adenylyl cyclase(FSC) activity in rat hippocampal membranes mediated through 5-hydroxytryptamine 1A receptor"
,BAO_0000218,F,In vivo,,10576.0,H,,Autocuration,16245.0,,,CHEMBL615787,1.0,,8.0,,,,,,808.0,Agonistic activity (induction of forepaw treading in rats)on postsynaptic 5-hydroxytryptamine 1A receptor while iv administration
,BAO_0000218,F,In vivo,,10576.0,H,,Autocuration,16245.0,,,CHEMBL615788,1.0,,8.0,,,,,,809.0,Agonistic activity (induction of forepaw treading in rats)on postsynaptic 5-hydroxytryptamine 1A receptor while subcutaneous administration
,BAO_0000019,F,,,10576.0,H,,Autocuration,12438.0,,,CHEMBL767044,1.0,,8.0,,,,,,810.0,Inhibition of forskolin stimulated adenylate cyclase at 5-hydroxytryptamine 1A receptor
,BAO_0000218,F,In vivo,,10576.0,H,,Autocuration,16245.0,,,CHEMBL615789,1.0,,8.0,,,,,,811.0,Agonistic activity (induction of forepaw treading in rats)on postsynaptic 5-hydroxytryptamine 1A receptor while iv administration
,BAO_0000218,F,In vivo,,10576.0,H,,Autocuration,16245.0,,,CHEMBL615790,1.0,,8.0,,,,,,812.0,Agonistic activity (induction of forepaw treading in rats)on postsynaptic 5-hydroxytryptamine 1A receptor while subcutaneous administration
,BAO_0000019,F,,,10576.0,H,,Autocuration,15740.0,,,CHEMBL615813,1.0,,8.0,,,,,,813.0,Evaluated for the 5-hydroxytryptamine 1A receptor agonist activity in LY-293284 trained rats
,BAO_0000219,F,,,10576.0,H,,Autocuration,15535.0,,,CHEMBL615814,1.0,,8.0,,,,,,814.0,Percent of maximum response by 5-HT when tested for inhibition of vasoactive intestinal polypeptide-induced (VIP-induced) cAMP formation assessed in GH4ZD10 cells at 10 uM concentration
,BAO_0000219,F,,,51.0,H,,Expert,15535.0,,,CHEMBL615815,1.0,,8.0,,,,,,815.0,Percent inhibition of vasoactive intestinal polypeptide-induced (VIP-induced) cAMP formation in GH4ZD10 cells expressing 5-HT1A receptor at 50 uM relative to 5-HT
,BAO_0000219,F,,,10576.0,H,,Autocuration,15535.0,,,CHEMBL615816,1.0,,8.0,,,,,,816.0,Percent of maximum response by 5-HT when tested for inhibition of vasoactive intestinal polypeptide-induced (VIP-induced) cAMP formation assessed in GH4ZD10 cells at 50 uM concentration; No effect
,BAO_0000249,B,,,10576.0,H,,Expert,9888.0,,,CHEMBL615817,1.0,,8.0,,,,,,817.0,Binding affinity at [3H]8-OH-DPAT-Labeled 5-hydroxytryptamine 1A receptor sites in rat brain hippocampal membranes expressed as Hill values
,BAO_0000221,B,,,10576.0,H,,Autocuration,10085.0,,,CHEMBL615818,1.0,,8.0,Hippocampus,,,10000000.0,,818.0,Ability to bind at 5-hydroxytryptamine 1A receptor of rat hippocampus by displacing [3H]8-OH-DPAT
,BAO_0000221,B,,,10576.0,H,,Autocuration,10085.0,,,CHEMBL615819,1.0,,8.0,Hippocampus,,,10000000.0,,819.0,Ability to bind at serotonin 5-hydroxytryptamine 1A receptors of rat hippocampus by displacing [3H]8-OH-DPAT
,BAO_0000249,B,,,10576.0,H,,Expert,17331.0,Membranes,,CHEMBL615820,1.0,,8.0,,,,,,820.0,Binding affinity against 5-hydroxytryptamine 1A receptor (5-HT1A) by displacement of [3H]8-OH-DPAT from rat hippocampus membranes
,BAO_0000221,B,,,10576.0,D,Rattus norvegicus,Expert,10845.0,,10116.0,CHEMBL615821,1.0,,9.0,Hippocampus,,,10000000.0,,821.0,Binding affinity against 5-hydroxytryptamine 1A receptor of rat hippocampal tissue with [3H]8-OH-DPAT
,BAO_0000221,B,,,10576.0,D,Rattus norvegicus,Expert,10845.0,,10116.0,CHEMBL615822,1.0,,9.0,Hippocampus,,,10000000.0,,822.0,Binding affinity against 5-hydroxytryptamine 1A receptor of rat hippocampal tissue with [3H]5-HT
,BAO_0000221,B,,,10576.0,H,,Expert,10845.0,,,CHEMBL615823,1.0,,8.0,Hippocampus,,,10000000.0,,823.0,Binding affinity against 5-hydroxytryptamine 1A receptor using in rat hippocampal tissue using [3H]8-OH-DPAT as radioligand
,BAO_0000221,B,,,10576.0,D,Rattus norvegicus,Expert,10845.0,,10116.0,CHEMBL615824,1.0,,9.0,Hippocampus,,,10000000.0,,824.0,Displacement of [3H]8-OH-DPAT from rat hippocampal 5-hydroxytryptamine 1A receptor; IA-Inactive
,BAO_0000221,B,,,10576.0,D,Rattus norvegicus,Expert,10845.0,,10116.0,CHEMBL615825,1.0,,9.0,Hippocampus,,,10000000.0,,825.0,Binding affinity against 5-hydroxytryptamine 1A receptor of rat hippocampal tissue with [3H]5-HT
,BAO_0000357,B,,,10576.0,H,,Expert,13730.0,,,CHEMBL615826,1.0,,8.0,,,,,,826.0,Binding affinity towards rat 5-hydroxytryptamine 1A receptor was evaluated using [3H]8-OH-DPAT as radioligand
,BAO_0000249,B,,,10576.0,H,,Expert,13508.0,,,CHEMBL615827,1.0,,8.0,,,,,,827.0,Binding affinity against 5-hydroxytryptamine 1A receptor in rat hippocampus membranes using [3H]8-OH-DPAT as radioligand
,BAO_0000249,B,,,10576.0,H,,Expert,13508.0,,,CHEMBL615828,1.0,,8.0,Hippocampus,,,10000000.0,,828.0,Binding affinity against serotonin 5-hydroxytryptamine 1A receptor in rat hippocampus membrane using [3H]8-OH-DPAT as radioligand
,BAO_0000221,B,,,10576.0,H,,Expert,12073.0,,,CHEMBL615829,1.0,,8.0,Hippocampus,,,10000000.0,,829.0,Binding affinity by measuring displacement of [3H]-8-OH-DPAT from 5-hydroxytryptamine 1A receptor in rat hippocampus
,BAO_0000221,B,,,10576.0,H,,Autocuration,4671.0,,,CHEMBL615830,1.0,,8.0,Hippocampus,,,10000000.0,,830.0,Binding affinity to 5-hydroxytryptamine 1A receptor of rat hippocampus with [3H]8-OH-DPAT as radioligand
,BAO_0000221,B,,,10576.0,H,,Expert,13631.0,,,CHEMBL615831,1.0,,8.0,Hippocampus,,,10000000.0,,831.0,Binding affinity towards serotonin 5-HT1A receptor was determined in rat hippocampus using [3H]8-OH-DPAT as ligand
,BAO_0000357,B,,,10576.0,H,,Autocuration,12438.0,,,CHEMBL615832,1.0,,8.0,,,,,,832.0,Binding affinity was measured against serotonin 5-hydroxytryptamine 1A receptor
,BAO_0000019,B,,,10576.0,H,,Autocuration,10483.0,,,CHEMBL615833,1.0,,8.0,,,,,,833.0,Binding affinity to 5-hydroxytryptamine 1A receptor in rat cortex using [3H]-8-OH- DPAT as radioligand
,BAO_0000221,B,,,10576.0,H,,Autocuration,10483.0,,,CHEMBL615834,1.0,,8.0,Hippocampus,,,10000000.0,,834.0,Binding affinity to 5-hydroxytryptamine 1A receptor in rat hippocampus using [3H]-8-OH- DPAT as radioligand
,BAO_0000249,B,,,10576.0,H,,Intermediate,12352.0,,,CHEMBL615835,1.0,,8.0,,,,,,835.0,Binding affinity against 5-hydroxytryptamine 1A (5-HT1A) receptor in rat hippocampus membranes
,BAO_0000249,B,,,10576.0,H,,Autocuration,14732.0,,,CHEMBL615836,1.0,,8.0,Hippocampus,,,10000000.0,,836.0,Binding affinity was measured at the serotonin 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand in rat hippocampal membrane.
,BAO_0000019,B,,,10576.0,D,Rattus norvegicus,Expert,11049.0,,10116.0,CHEMBL615837,1.0,,9.0,,,,,,837.0,Binding affinity to 5-hydroxytryptamine 1A receptor in the rat brain using [3H]8-hydroxy-2-(di-n-propylamine)tetralin as radioligand.
,BAO_0000019,B,,,10576.0,D,Rattus norvegicus,Expert,11049.0,,10116.0,CHEMBL615838,1.0,,9.0,,,,,,838.0,Binding affinity to 5-hydroxytryptamine 1A receptor in the rat brain using [3H]8-hydroxy-2-(di-n-propylamine)tetralin as radioligand; ND-Not determined
,BAO_0000249,B,,,10576.0,H,,Expert,13657.0,,,CHEMBL615839,1.0,,8.0,,,,,,839.0,"Binding affinity to 5-hydroxytryptamine 1A receptor in rat hippocampus membranes,3H-8-OH-DPAT and buspirone for nonspecific binding (NSB)"
,BAO_0000019,B,,,10576.0,H,,Autocuration,11473.0,,,CHEMBL884525,1.0,,8.0,,,,,,840.0,Compound was evaluated for binding affinity towards 5-hydroxytryptamine 1A receptor in rat cortex using [3H]-8-OH-DPAT as radioligand
,BAO_0000249,B,,,10576.0,H,,Autocuration,2014.0,,,CHEMBL615840,1.0,,8.0,,,,,,841.0,Compound was evaluated for its ability to displace [3H]8-OH-DPAT from serotonin 5-hydroxytryptamine 1A receptor in rat cerebral cortex membranes
,BAO_0000221,B,,,10576.0,H,,Expert,3086.0,,,CHEMBL615405,1.0,,8.0,Hippocampus,,,10000000.0,,842.0,Displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor in rat hippocampus
,BAO_0000019,B,,,10576.0,H,,Expert,15854.0,,,CHEMBL615406,1.0,,8.0,,,,,,843.0,Binding affinity towards 5-hydroxytryptamine 1A receptor in rat frontal cortex using [125I]iodocyanopindolol as radio-ligand.
,BAO_0000221,B,,,10576.0,H,,Expert,10922.0,,,CHEMBL615900,1.0,,8.0,Hippocampus,,,10000000.0,,844.0,Affinity for 5-hydroxytryptamine 1A receptor labeled with [3H]8-OH-DPAT radioligand in hippocampus tissue
,BAO_0000221,B,,,10576.0,H,,Expert,13346.0,,,CHEMBL615901,1.0,,8.0,Hippocampus,,,10000000.0,,845.0,Inhibition of [3H]8-OH-DPAT binding at serotonin 5-hydroxytryptamine 1A receptor from rat hippocampus tissue.
,BAO_0000357,B,,,10576.0,H,,Expert,15311.0,,,CHEMBL615902,1.0,,8.0,,,,,,846.0,In vitro inhibition of [3H]8-OH-DPAT binding to rat 5-HT 1a receptors.
,BAO_0000221,B,,,10576.0,H,,Autocuration,10922.0,,,CHEMBL615903,1.0,,8.0,Hippocampus,,,10000000.0,,847.0,Compound was measured for affinity at 5-hydroxytryptamine 1A receptor labeled with [3H]8-OH-DPAT radioligand in hippocampus tissue
,BAO_0000357,B,,,10576.0,H,,Autocuration,10025.0,,,CHEMBL615904,1.0,,8.0,,,,,,848.0,Concentration necessary to achieve half maximal inhibition of [3H]8-Hydroxy-2-(di-n-propylamino)tetralin binding to 5-hydroxytryptamine 1A receptor<br>at 1 uM
,BAO_0000357,B,,,10576.0,H,,Expert,10025.0,,,CHEMBL615905,1.0,,8.0,,,,,,849.0,Concentration necessary to achieve half maximal inhibition of [3H]8-Hydroxy-2-(di-n-propylamino)tetralin binding to 5-hydroxytryptamine 1A receptor at 1 uM
,BAO_0000019,B,,,10576.0,H,,Autocuration,9742.0,,,CHEMBL615906,1.0,,8.0,,,,,,850.0,In vitro Inhibitory activity tested at 5-hydroxytryptamine 1A receptor binding site in rat
,BAO_0000019,F,,,10576.0,H,,Autocuration,9742.0,,,CHEMBL615907,1.0,,8.0,,,,,,851.0,In vitro Inhibitory activity tested at 5-hydroxytryptamine 1A receptor binding site in rat
,BAO_0000019,B,,,10576.0,H,,Expert,12304.0,,,CHEMBL615908,1.0,,8.0,,,,,,852.0,In vitro ability to inhibit binding of radioligand [3H]8-OH-DPAT to 5-hydroxytryptamine 1A receptor in rat cerebral cortex
,BAO_0000221,B,,,10576.0,H,,Autocuration,15789.0,,,CHEMBL615909,1.0,,8.0,Hippocampus,,,10000000.0,,853.0,In vitro affinity against 5-hydroxytryptamine 1A receptor using [3H]-8-OH-DPAT in rat hippocampus
