assays_ss_d,assays_tss_d,assays_src_d,assays_ss_tss,assays_dc_d,assays_ss_sbclllr_frctn,assays_td,assays_rltnshp_tp,assays_cnfdnc_scr,assays_crtd_b,assays_src_ss_d,assays_chmbl_d,assays_cll_d,assays_b_frmt,assays_vrnt_d
10895,,1,,6996,,50597,N,1,Intermediate,,CHEMBL626405,,BAO_0000218,
10896,,1,,6996,,50597,N,1,Intermediate,,CHEMBL625529,,BAO_0000218,
10897,,1,,6996,,50597,N,1,Intermediate,,CHEMBL625530,,BAO_0000218,
10898,,1,,6996,,50597,N,1,Intermediate,,CHEMBL625531,,BAO_0000218,
10899,,1,,6996,,50597,N,1,Intermediate,,CHEMBL625532,,BAO_0000218,
10900,,1,,6996,,50597,N,1,Intermediate,,CHEMBL625533,,BAO_0000218,
10901,,1,,6996,,50597,N,1,Intermediate,,CHEMBL875474,,BAO_0000218,
10902,,1,,6996,,50597,N,1,Intermediate,,CHEMBL625534,,BAO_0000218,
10903,,1,,6996,,50597,N,1,Intermediate,,CHEMBL625535,,BAO_0000218,
10904,,1,,6996,,50597,N,1,Intermediate,,CHEMBL625536,,BAO_0000218,
10905,,1,,6996,,50597,N,1,Intermediate,,CHEMBL625537,,BAO_0000218,
10906,,1,,6996,,50597,N,1,Intermediate,,CHEMBL625538,,BAO_0000218,
10907,,1,,6996,,50597,N,1,Intermediate,,CHEMBL625539,,BAO_0000218,
10908,,1,,6996,,50597,N,1,Intermediate,,CHEMBL625540,,BAO_0000218,
10909,,1,,6996,,50597,N,1,Intermediate,,CHEMBL625541,,BAO_0000218,
10910,,1,,6996,,50597,N,1,Intermediate,,CHEMBL625542,,BAO_0000218,
10911,,1,,6996,,50597,N,1,Intermediate,,CHEMBL625543,,BAO_0000218,
10912,,1,,6996,,50597,N,1,Intermediate,,CHEMBL625544,,BAO_0000218,
10913,,1,,6996,,50588,N,1,Intermediate,,CHEMBL625545,,BAO_0000218,
10914,,1,,6996,,50588,N,1,Intermediate,,CHEMBL625546,,BAO_0000218,
10915,,1,,6996,,50588,N,1,Intermediate,,CHEMBL625547,,BAO_0000218,
10916,,1,,6996,,50588,N,1,Intermediate,,CHEMBL625548,,BAO_0000218,
10917,,1,,6996,,50588,N,1,Intermediate,,CHEMBL625549,,BAO_0000218,
10918,,1,,6996,,50588,N,1,Intermediate,,CHEMBL625550,,BAO_0000218,
10919,,1,,6996,,50588,N,1,Intermediate,,CHEMBL625551,,BAO_0000218,
10920,,1,,6996,,50588,N,1,Intermediate,,CHEMBL875475,,BAO_0000218,
10921,,1,,6996,,50588,N,1,Intermediate,,CHEMBL625552,,BAO_0000218,
10922,,1,,6996,,50588,N,1,Intermediate,,CHEMBL625553,,BAO_0000218,
10923,,1,,6996,,50588,N,1,Intermediate,,CHEMBL625554,,BAO_0000218,
10924,,1,,6996,,50588,N,1,Intermediate,,CHEMBL625555,,BAO_0000218,
10925,,1,,6996,,50588,N,1,Intermediate,,CHEMBL625556,,BAO_0000218,
10926,,1,,6996,,50588,N,1,Intermediate,,CHEMBL624986,,BAO_0000218,
10927,,1,,6996,,50588,N,1,Intermediate,,CHEMBL624987,,BAO_0000218,
10928,,1,,6996,,50588,N,1,Intermediate,,CHEMBL624988,,BAO_0000218,
10929,1637.0,1,Artery,9025,,50588,N,1,Intermediate,,CHEMBL624989,,BAO_0000218,
10930,1637.0,1,Artery,9025,,50588,N,1,Intermediate,,CHEMBL624990,,BAO_0000218,
10931,1637.0,1,Artery,9025,,50588,N,1,Intermediate,,CHEMBL874391,,BAO_0000218,
10932,1637.0,1,Artery,9025,,50588,N,1,Intermediate,,CHEMBL624991,,BAO_0000218,
10933,1637.0,1,Artery,9025,,50588,N,1,Intermediate,,CHEMBL624992,,BAO_0000218,
10934,1637.0,1,Artery,9025,,50588,N,1,Intermediate,,CHEMBL624993,,BAO_0000218,
10935,1637.0,1,Artery,9025,,50588,N,1,Intermediate,,CHEMBL624994,,BAO_0000218,
10936,1637.0,1,Artery,9025,,50588,N,1,Intermediate,,CHEMBL624995,,BAO_0000218,
10937,1637.0,1,Artery,9025,,50588,N,1,Intermediate,,CHEMBL624996,,BAO_0000218,
10938,1637.0,1,Artery,9025,,50588,N,1,Intermediate,,CHEMBL624997,,BAO_0000218,
10939,1637.0,1,Artery,9025,,50588,N,1,Intermediate,,CHEMBL624998,,BAO_0000218,
10940,1637.0,1,Artery,9025,,50588,N,1,Intermediate,,CHEMBL624999,,BAO_0000218,
10941,1637.0,1,Artery,9025,,50588,N,1,Intermediate,,CHEMBL882955,,BAO_0000218,
10942,1637.0,1,Artery,9025,,50588,N,1,Intermediate,,CHEMBL625000,,BAO_0000218,
10943,1637.0,1,Artery,9025,,50588,N,1,Intermediate,,CHEMBL625001,,BAO_0000218,
10944,1637.0,1,Artery,9025,,50588,N,1,Intermediate,,CHEMBL625089,,BAO_0000218,
10945,1637.0,1,Artery,9025,,50588,N,1,Intermediate,,CHEMBL625090,,BAO_0000218,
10946,1637.0,1,Artery,9025,,50588,N,1,Intermediate,,CHEMBL625091,,BAO_0000218,
10947,1637.0,1,Artery,9025,,50588,N,1,Intermediate,,CHEMBL625092,,BAO_0000218,
10948,1637.0,1,Artery,9025,,50588,N,1,Intermediate,,CHEMBL625093,,BAO_0000218,
10949,1637.0,1,Artery,9025,,50588,N,1,Intermediate,,CHEMBL625094,,BAO_0000218,
10950,1637.0,1,Artery,9025,,50588,N,1,Intermediate,,CHEMBL625095,,BAO_0000218,
10951,,1,,2249,,50588,N,1,Intermediate,,CHEMBL625096,,BAO_0000218,
10952,,1,,2249,,50597,N,1,Intermediate,,CHEMBL625097,,BAO_0000218,
10953,,1,,17515,,22224,U,0,Autocuration,,CHEMBL882956,,BAO_0000218,
10954,,1,,14541,,50597,N,1,Intermediate,,CHEMBL625098,,BAO_0000218,
10955,,1,,12797,,22224,U,0,Autocuration,,CHEMBL625099,,BAO_0000218,
10956,,1,,12797,,50597,N,1,Intermediate,,CHEMBL625100,,BAO_0000218,
10957,,1,,12797,,50588,N,1,Intermediate,,CHEMBL625101,,BAO_0000218,
10958,,1,,12797,,50597,N,1,Intermediate,,CHEMBL874396,,BAO_0000218,
10959,,1,,11727,,22224,U,0,Autocuration,,CHEMBL625102,,BAO_0000218,
10960,,1,,13249,,50588,N,1,Intermediate,,CHEMBL625103,,BAO_0000218,
10961,,1,,13249,,100712,N,1,Intermediate,,CHEMBL625104,,BAO_0000218,
10962,,1,,13249,,22224,U,0,Autocuration,,CHEMBL625105,,BAO_0000218,
10963,,1,,13249,,50597,N,1,Intermediate,,CHEMBL625106,,BAO_0000218,
10964,,1,,9552,,22224,U,0,Autocuration,,CHEMBL625107,,BAO_0000218,
10965,,1,,9552,,50594,N,1,Intermediate,,CHEMBL625108,,BAO_0000218,
10966,,1,,14839,,22224,U,0,Autocuration,,CHEMBL625109,,BAO_0000218,
10967,,1,,14839,,22224,U,0,Autocuration,,CHEMBL625110,,BAO_0000218,
10968,,1,,14839,,22224,U,0,Autocuration,,CHEMBL625111,,BAO_0000218,
10969,,1,,14839,,50594,N,1,Intermediate,,CHEMBL625112,,BAO_0000218,
10970,,1,,14839,,50594,N,1,Intermediate,,CHEMBL875334,,BAO_0000218,
10971,,1,,11219,,22224,U,0,Autocuration,,CHEMBL628617,,BAO_0000218,
10972,,1,,9552,,22224,U,0,Autocuration,,CHEMBL628618,,BAO_0000218,
10973,,1,,11732,,22224,U,0,Autocuration,,CHEMBL628619,,BAO_0000218,
10974,,1,,11732,,22224,U,0,Autocuration,,CHEMBL628620,,BAO_0000218,
10975,,1,,14839,,100710,N,1,Intermediate,,CHEMBL628621,,BAO_0000218,
10976,,1,,14839,,100710,N,1,Intermediate,,CHEMBL628622,,BAO_0000218,
10977,,1,,14839,,100710,N,1,Intermediate,,CHEMBL628623,,BAO_0000218,
10978,1969.0,1,Plasma,14839,,100710,N,1,Intermediate,,CHEMBL628624,,BAO_0000218,
10979,1969.0,1,Plasma,14839,,50594,N,1,Intermediate,,CHEMBL628625,,BAO_0000218,
10980,1969.0,1,Plasma,14839,,100710,N,1,Intermediate,,CHEMBL628626,,BAO_0000218,
10981,1969.0,1,Plasma,14839,,50594,N,1,Intermediate,,CHEMBL627041,,BAO_0000218,
10982,1969.0,1,Plasma,14839,,50594,N,1,Intermediate,,CHEMBL627042,,BAO_0000218,
10983,1969.0,1,Plasma,14839,,50594,N,1,Intermediate,,CHEMBL627043,,BAO_0000218,
10984,1969.0,1,Plasma,13932,,22224,U,0,Autocuration,,CHEMBL627044,,BAO_0000218,
10985,1969.0,1,Plasma,11637,,50594,N,1,Intermediate,,CHEMBL627045,,BAO_0000218,
10986,1969.0,1,Plasma,11637,,22224,U,0,Autocuration,,CHEMBL627046,,BAO_0000218,
10987,1969.0,1,Plasma,13960,,50597,N,1,Intermediate,,CHEMBL627047,,BAO_0000218,
10988,1969.0,1,Plasma,15905,,50597,N,1,Intermediate,,CHEMBL627048,,BAO_0000218,
10989,,1,,14062,,50597,N,1,Intermediate,,CHEMBL627049,,BAO_0000218,
10990,,1,,14062,,50597,N,1,Intermediate,,CHEMBL627050,,BAO_0000218,
10991,,1,,14062,,50597,N,1,Intermediate,,CHEMBL627051,,BAO_0000218,
10992,,1,,14062,,50597,N,1,Intermediate,,CHEMBL627052,,BAO_0000218,
10993,,1,,14062,,50597,N,1,Intermediate,,CHEMBL627053,,BAO_0000218,
10994,,1,,14062,,50597,N,1,Intermediate,,CHEMBL627054,,BAO_0000218,
10995,,1,,15011,,50594,N,1,Intermediate,,CHEMBL627055,,BAO_0000218,
10996,,1,,15011,,50594,N,1,Intermediate,,CHEMBL627056,,BAO_0000218,
10997,,1,,15011,,50594,N,1,Intermediate,,CHEMBL627057,,BAO_0000218,
10998,,1,,15011,,50594,N,1,Intermediate,,CHEMBL627058,,BAO_0000218,
10999,,1,,15011,,50594,N,1,Intermediate,,CHEMBL626211,,BAO_0000218,
11000,,1,,10291,,22224,U,0,Autocuration,,CHEMBL626212,,BAO_0000218,
11001,,1,,14599,,50588,N,1,Intermediate,,CHEMBL626213,,BAO_0000218,
11002,,1,,14599,,50588,N,1,Intermediate,,CHEMBL626214,,BAO_0000218,
11003,,1,,14599,,50588,N,1,Intermediate,,CHEMBL626215,,BAO_0000218,
11004,,1,,14599,,50588,N,1,Intermediate,,CHEMBL626216,,BAO_0000218,
11005,178.0,1,Blood,12767,,22224,U,0,Autocuration,,CHEMBL626217,,BAO_0000218,
11006,178.0,1,Blood,12767,,22224,U,0,Autocuration,,CHEMBL626218,,BAO_0000218,
11007,178.0,1,Blood,12767,,22224,U,0,Autocuration,,CHEMBL626219,,BAO_0000218,
11008,178.0,1,Blood,12767,,22224,U,0,Autocuration,,CHEMBL626220,,BAO_0000218,
11009,178.0,1,Blood,12767,,22224,U,0,Autocuration,,CHEMBL626221,,BAO_0000218,
11010,178.0,1,Blood,12767,,22224,U,0,Autocuration,,CHEMBL626222,,BAO_0000218,
11011,,1,,14706,,50512,N,1,Intermediate,,CHEMBL626223,,BAO_0000218,
11012,,1,,14706,,50512,N,1,Intermediate,,CHEMBL626224,,BAO_0000218,
11013,955.0,1,Brain,14793,,50597,N,1,Intermediate,,CHEMBL626225,,BAO_0000218,
11014,955.0,1,Brain,14793,,50597,N,1,Intermediate,,CHEMBL626226,,BAO_0000218,
11015,955.0,1,Brain,14793,,50597,N,1,Intermediate,,CHEMBL626227,,BAO_0000218,
11016,955.0,1,Brain,14793,,50597,N,1,Intermediate,,CHEMBL626228,,BAO_0000218,
11017,,1,,14793,,50597,N,1,Intermediate,,CHEMBL626229,,BAO_0000218,
11018,,1,,14793,,50597,N,1,Intermediate,,CHEMBL626921,,BAO_0000218,
11019,,1,,14793,,50597,N,1,Intermediate,,CHEMBL876793,,BAO_0000218,
11020,,1,,14793,,50597,N,1,Intermediate,,CHEMBL625309,,BAO_0000218,
11021,,1,,10524,,50278,N,1,Intermediate,,CHEMBL625310,,BAO_0000218,
11022,,1,,11871,,22224,U,0,Autocuration,,CHEMBL625311,,BAO_0000218,
11023,,1,,11871,,50597,N,1,Intermediate,,CHEMBL625312,,BAO_0000218,
11024,,1,,3437,,22224,U,0,Autocuration,,CHEMBL625313,,BAO_0000218,
11025,,1,,12038,,50594,N,1,Intermediate,,CHEMBL625314,,BAO_0000218,
11026,,1,,12038,,50597,N,1,Intermediate,,CHEMBL625315,,BAO_0000218,
11027,2107.0,1,Liver,8418,,50597,N,1,Intermediate,,CHEMBL625316,,BAO_0000218,
11028,2107.0,1,Liver,8418,,50597,N,1,Intermediate,,CHEMBL625317,,BAO_0000218,
11029,2107.0,1,Liver,8418,,50597,N,1,Intermediate,,CHEMBL625318,,BAO_0000218,
11030,2107.0,1,Liver,8418,,50597,N,1,Intermediate,,CHEMBL625319,,BAO_0000218,
11031,2107.0,1,Liver,8418,,50597,N,1,Intermediate,,CHEMBL625320,,BAO_0000218,
11032,2107.0,1,Liver,8418,,50597,N,1,Intermediate,,CHEMBL625321,,BAO_0000218,
11033,2107.0,1,Liver,8418,,50597,N,1,Intermediate,,CHEMBL625322,,BAO_0000218,
11034,2107.0,1,Liver,8418,,50597,N,1,Intermediate,,CHEMBL876801,,BAO_0000218,
11035,2107.0,1,Liver,8418,,50597,N,1,Intermediate,,CHEMBL625323,,BAO_0000218,
11036,2107.0,1,Liver,8418,,50597,N,1,Intermediate,,CHEMBL625324,,BAO_0000218,
11037,2107.0,1,Liver,8418,,50597,N,1,Intermediate,,CHEMBL625325,,BAO_0000218,
11038,2107.0,1,Liver,8418,,50597,N,1,Intermediate,,CHEMBL625326,,BAO_0000218,
11039,2107.0,1,Liver,8418,,50597,N,1,Intermediate,,CHEMBL625327,,BAO_0000218,
11040,2107.0,1,Liver,8418,,50597,N,1,Intermediate,,CHEMBL625328,,BAO_0000218,
11041,2048.0,1,Lung,8418,,50597,N,1,Intermediate,,CHEMBL625329,,BAO_0000218,
11042,2048.0,1,Lung,8418,,50597,N,1,Intermediate,,CHEMBL625330,,BAO_0000218,
11043,2048.0,1,Lung,8418,,50597,N,1,Intermediate,,CHEMBL627774,,BAO_0000218,
11044,2048.0,1,Lung,8418,,50597,N,1,Intermediate,,CHEMBL627775,,BAO_0000218,
11045,2048.0,1,Lung,8418,,50597,N,1,Intermediate,,CHEMBL627949,,BAO_0000218,
11046,2048.0,1,Lung,8418,,50597,N,1,Intermediate,,CHEMBL627950,,BAO_0000218,
11047,2048.0,1,Lung,8418,,50597,N,1,Intermediate,,CHEMBL627951,,BAO_0000218,
11048,2048.0,1,Lung,8418,,50597,N,1,Intermediate,,CHEMBL627952,,BAO_0000218,
11049,2048.0,1,Lung,8418,,50597,N,1,Intermediate,,CHEMBL627953,,BAO_0000218,
11050,2048.0,1,Lung,8418,,50597,N,1,Intermediate,,CHEMBL627954,,BAO_0000218,
11051,2048.0,1,Lung,8418,,50597,N,1,Intermediate,,CHEMBL627955,,BAO_0000218,
11052,2048.0,1,Lung,8418,,50597,N,1,Intermediate,,CHEMBL627956,,BAO_0000218,
11053,2048.0,1,Lung,8418,,50597,N,1,Intermediate,,CHEMBL876802,,BAO_0000218,
11054,2048.0,1,Lung,8418,,50597,N,1,Intermediate,,CHEMBL627957,,BAO_0000218,
11055,2048.0,1,Lung,8418,,50597,N,1,Intermediate,,CHEMBL627958,,BAO_0000218,
11056,2048.0,1,Lung,8418,,50597,N,1,Intermediate,,CHEMBL627959,,BAO_0000218,
11057,2048.0,1,Lung,8418,,50597,N,1,Intermediate,,CHEMBL627960,,BAO_0000218,
11058,2048.0,1,Lung,8418,,50597,N,1,Intermediate,,CHEMBL627961,,BAO_0000218,
11059,2048.0,1,Lung,8418,,50597,N,1,Intermediate,,CHEMBL627962,,BAO_0000218,
11060,,1,,9796,,50597,N,1,Intermediate,,CHEMBL627963,,BAO_0000218,
11061,,1,,9796,,50597,N,1,Intermediate,,CHEMBL624759,,BAO_0000218,
11062,,1,,9796,,50597,N,1,Intermediate,,CHEMBL624760,,BAO_0000218,
11063,,1,,9796,,50597,N,1,Intermediate,,CHEMBL624761,,BAO_0000218,
11064,,1,,9796,,50597,N,1,Intermediate,,CHEMBL877607,,BAO_0000218,
11065,2107.0,1,Liver,9796,,50597,N,1,Intermediate,,CHEMBL624762,,BAO_0000218,
11066,2107.0,1,Liver,9796,,50597,N,1,Intermediate,,CHEMBL624763,,BAO_0000218,
11067,2107.0,1,Liver,9796,,50597,N,1,Intermediate,,CHEMBL624764,,BAO_0000218,
11068,2107.0,1,Liver,9796,,50597,N,1,Intermediate,,CHEMBL624765,,BAO_0000218,
11069,2107.0,1,Liver,9796,,50597,N,1,Intermediate,,CHEMBL624766,,BAO_0000218,
11070,,1,,6996,,50588,N,1,Intermediate,,CHEMBL624767,,BAO_0000218,
11071,,1,,6996,,50588,N,1,Intermediate,,CHEMBL624768,,BAO_0000218,
11072,,1,,6996,,50588,N,1,Intermediate,,CHEMBL624769,,BAO_0000218,
11073,,1,,6996,,50588,N,1,Intermediate,,CHEMBL624770,,BAO_0000218,
11074,,1,,6996,,50588,N,1,Intermediate,,CHEMBL624771,,BAO_0000218,
11075,,1,,6996,,50588,N,1,Intermediate,,CHEMBL624772,,BAO_0000218,
11076,,1,,6996,,50597,N,1,Intermediate,,CHEMBL624773,,BAO_0000218,
11077,,1,,6996,,50597,N,1,Intermediate,,CHEMBL624774,,BAO_0000218,
11078,,1,,6996,,50597,N,1,Intermediate,,CHEMBL624775,,BAO_0000218,
11079,,1,,6996,,50597,N,1,Intermediate,,CHEMBL624776,,BAO_0000218,
11080,,1,,6996,,50597,N,1,Intermediate,,CHEMBL624777,,BAO_0000218,
11081,,1,,6996,,50597,N,1,Intermediate,,CHEMBL624778,,BAO_0000218,
11082,,1,,6996,,50597,N,1,Intermediate,,CHEMBL624779,,BAO_0000218,
11083,,1,,6996,,50597,N,1,Intermediate,,CHEMBL624780,,BAO_0000218,
11084,,1,,6996,,50597,N,1,Intermediate,,CHEMBL624781,,BAO_0000218,
11085,,1,,6996,,50597,N,1,Intermediate,,CHEMBL877608,,BAO_0000218,
11086,,1,,6996,,50597,N,1,Intermediate,,CHEMBL624782,,BAO_0000218,
11087,,1,,6996,,50597,N,1,Intermediate,,CHEMBL624783,,BAO_0000218,
11088,,1,,6996,,50597,N,1,Intermediate,,CHEMBL624784,,BAO_0000218,
11089,,1,,6996,,50597,N,1,Intermediate,,CHEMBL624785,,BAO_0000218,
11090,,1,,6996,,50597,N,1,Intermediate,,CHEMBL624786,,BAO_0000218,
11091,,1,,6996,,50597,N,1,Intermediate,,CHEMBL624787,,BAO_0000218,
11092,,1,,6996,,50597,N,1,Intermediate,,CHEMBL628676,,BAO_0000218,
11093,,1,,6996,,50597,N,1,Intermediate,,CHEMBL621842,,BAO_0000218,
11094,,1,,6996,,50597,N,1,Intermediate,,CHEMBL621843,,BAO_0000218,
11095,,1,,6996,,50597,N,1,Intermediate,,CHEMBL623873,,BAO_0000218,
11096,,1,,6996,,50597,N,1,Intermediate,,CHEMBL623874,,BAO_0000218,
11097,,1,,6996,,50597,N,1,Intermediate,,CHEMBL623875,,BAO_0000218,
11098,,1,,6996,,50597,N,1,Intermediate,,CHEMBL623876,,BAO_0000218,
11099,,1,,6996,,50588,N,1,Intermediate,,CHEMBL623877,,BAO_0000218,
11100,,1,,6996,,50588,N,1,Intermediate,,CHEMBL623878,,BAO_0000218,
11101,,1,,6996,,50588,N,1,Intermediate,,CHEMBL623879,,BAO_0000218,
11102,,1,,6996,,50588,N,1,Intermediate,,CHEMBL623880,,BAO_0000218,
11103,,1,,6996,,50588,N,1,Intermediate,,CHEMBL623881,,BAO_0000218,
11104,,1,,6996,,50588,N,1,Intermediate,,CHEMBL623957,,BAO_0000218,
11105,,1,,6996,,50588,N,1,Intermediate,,CHEMBL623958,,BAO_0000218,
11106,,1,,6996,,50588,N,1,Intermediate,,CHEMBL623959,,BAO_0000218,
11107,,1,,6996,,50588,N,1,Intermediate,,CHEMBL623960,,BAO_0000218,
11108,,1,,6996,,50588,N,1,Intermediate,,CHEMBL623961,,BAO_0000218,
11109,,1,,6996,,50588,N,1,Intermediate,,CHEMBL623962,,BAO_0000218,
11110,,1,,6996,,50588,N,1,Intermediate,,CHEMBL624676,,BAO_0000218,
11111,,1,,6996,,50588,N,1,Intermediate,,CHEMBL624677,,BAO_0000218,
11112,,1,,6996,,50588,N,1,Intermediate,,CHEMBL624678,,BAO_0000218,
11113,,1,,6996,,50588,N,1,Intermediate,,CHEMBL624679,,BAO_0000218,
11114,,1,,6996,,50588,N,1,Intermediate,,CHEMBL624680,,BAO_0000218,
11115,,1,,11732,,22224,U,0,Autocuration,,CHEMBL624849,,BAO_0000218,
11116,,1,,11732,,22224,U,0,Autocuration,,CHEMBL624850,,BAO_0000218,
11117,,1,,11732,,22224,U,0,Autocuration,,CHEMBL874399,,BAO_0000218,
11118,,1,,11732,,22224,U,0,Autocuration,,CHEMBL624851,,BAO_0000218,
11119,,1,,11732,,22224,U,0,Autocuration,,CHEMBL624852,,BAO_0000218,
11120,,1,,13359,,22224,U,0,Autocuration,,CHEMBL624853,,BAO_0000218,
11121,,1,,16618,,22224,U,0,Autocuration,,CHEMBL624854,,BAO_0000218,
11122,,1,,13960,,22224,U,0,Autocuration,,CHEMBL624855,,BAO_0000218,
11123,,1,,13917,,22224,U,0,Autocuration,,CHEMBL624856,,BAO_0000218,
11124,,1,,14266,,22224,U,0,Autocuration,,CHEMBL882957,,BAO_0000218,
11125,,1,,12359,,22224,U,0,Autocuration,,CHEMBL624857,,BAO_0000218,
11126,,1,,12359,,50597,N,1,Intermediate,,CHEMBL622202,,BAO_0000218,
11127,,1,,12359,,22224,U,0,Autocuration,,CHEMBL622203,,BAO_0000218,
11128,,1,,12359,,50597,N,1,Intermediate,,CHEMBL625522,,BAO_0000218,
11129,,1,,10791,,22224,U,0,Autocuration,,CHEMBL622868,,BAO_0000218,
11130,1088.0,1,Urine,10791,,22224,U,0,Autocuration,,CHEMBL622869,,BAO_0000218,
11131,1088.0,1,Urine,10791,,22224,U,0,Autocuration,,CHEMBL622870,,BAO_0000218,
11132,,1,,138,,22224,U,0,Autocuration,,CHEMBL622871,,BAO_0000218,
11133,,1,,14521,,100710,N,1,Intermediate,,CHEMBL620560,,BAO_0000218,
11134,,1,,13953,,22224,U,0,Autocuration,,CHEMBL620561,,BAO_0000218,
11135,,1,,12836,,50588,N,1,Intermediate,,CHEMBL620562,,BAO_0000218,
11136,,1,,12836,,100712,N,1,Intermediate,,CHEMBL620563,,BAO_0000218,
11137,,1,,12836,,50597,N,1,Intermediate,,CHEMBL620564,,BAO_0000218,
11138,,1,,14521,,22224,U,0,Autocuration,,CHEMBL872265,,BAO_0000218,
11139,,1,,13953,,22224,U,0,Autocuration,,CHEMBL620565,,BAO_0000218,
11140,,1,,6799,,22224,U,0,Autocuration,,CHEMBL620566,,BAO_0000218,
11141,,1,,11311,,22224,U,0,Autocuration,,CHEMBL620567,,BAO_0000218,
11142,,1,,4013,,50588,N,1,Intermediate,,CHEMBL620568,,BAO_0000218,
11143,,1,,4013,,22224,U,0,Autocuration,,CHEMBL620569,,BAO_0000218,
11144,,1,,17591,,22224,U,0,Autocuration,,CHEMBL620570,,BAO_0000218,
11145,,1,,17591,,22224,U,0,Autocuration,,CHEMBL620571,,BAO_0000218,
11146,,1,,15011,,50594,N,1,Intermediate,,CHEMBL620572,,BAO_0000218,
11147,,1,,15011,,22224,U,0,Autocuration,,CHEMBL620573,,BAO_0000218,
11148,,1,,15011,,22224,U,0,Autocuration,,CHEMBL620574,,BAO_0000218,
11149,,1,,9552,,22224,U,0,Autocuration,,CHEMBL620575,,BAO_0000218,
11150,,1,,9552,,22224,U,0,Autocuration,,CHEMBL620576,,BAO_0000218,
11151,,1,,3639,,22224,U,0,Autocuration,,CHEMBL875846,,BAO_0000218,
11152,,1,,13397,,22224,U,0,Autocuration,,CHEMBL620577,,BAO_0000218,
11153,,1,,3031,,22224,U,0,Autocuration,,CHEMBL620578,,BAO_0000218,
11154,,1,,12818,,22224,U,0,Autocuration,,CHEMBL620579,,BAO_0000218,
11155,,1,,4847,,22224,U,0,Autocuration,,CHEMBL621248,,BAO_0000218,
11156,,1,,12421,,22224,U,0,Autocuration,,CHEMBL625390,,BAO_0000218,
11157,,1,,11966,,22224,U,0,Autocuration,,CHEMBL625391,,BAO_0000218,
11158,,1,,11218,,22224,U,0,Autocuration,,CHEMBL872266,,BAO_0000218,
11159,,1,,13129,,22224,U,0,Autocuration,,CHEMBL625392,,BAO_0000218,
11160,,1,,12350,,50597,N,1,Intermediate,,CHEMBL625393,,BAO_0000218,
11161,,1,,2231,,50597,N,1,Intermediate,,CHEMBL625394,,BAO_0000218,
11162,,1,,2231,,50797,N,1,Intermediate,,CHEMBL625395,,BAO_0000218,
11163,,1,,12187,,22224,U,0,Autocuration,,CHEMBL625396,,BAO_0000218,
11164,,1,,12421,,22224,U,0,Autocuration,,CHEMBL625397,,BAO_0000218,
11165,,1,,13256,,50594,N,1,Intermediate,,CHEMBL625398,,BAO_0000218,
11166,178.0,1,Blood,13256,,50594,N,1,Intermediate,,CHEMBL625399,,BAO_0000218,
11167,2037.0,1,Cerebellum,13256,,50594,N,1,Intermediate,,CHEMBL626074,,BAO_0000218,
11168,,1,,13256,,50594,N,1,Intermediate,,CHEMBL626075,,BAO_0000218,
11169,1969.0,1,Plasma,2231,,50597,N,1,Intermediate,,CHEMBL626076,,BAO_0000218,
11170,1969.0,1,Plasma,2231,,50797,N,1,Intermediate,,CHEMBL626077,,BAO_0000218,
11171,178.0,1,Blood,12178,,50597,N,1,Intermediate,,CHEMBL626078,,BAO_0000218,
11172,178.0,1,Blood,12178,,22224,U,0,Autocuration,,CHEMBL625846,,BAO_0000218,
11173,178.0,1,Blood,12178,,22224,U,0,Autocuration,,CHEMBL625847,,BAO_0000218,
11174,,1,,15633,,50597,N,1,Expert,,CHEMBL625848,,BAO_0000218,
11175,1969.0,1,Plasma,14258,,50597,N,1,Intermediate,,CHEMBL625849,,BAO_0000218,
11176,1969.0,1,Plasma,14224,,50588,N,1,Intermediate,,CHEMBL626023,,BAO_0000218,
11177,1969.0,1,Plasma,14224,,50588,N,1,Intermediate,,CHEMBL626024,,BAO_0000218,
11178,1969.0,1,Plasma,14224,,50588,N,1,Intermediate,,CHEMBL626025,,BAO_0000218,
11179,,1,,5566,,22224,U,0,Autocuration,,CHEMBL626026,,BAO_0000218,
11180,,1,,16935,,22224,U,0,Autocuration,,CHEMBL626027,,BAO_0000218,
11181,,1,,16935,,22224,U,0,Autocuration,,CHEMBL626028,,BAO_0000218,
11182,1969.0,1,Plasma,14224,,50588,N,1,Intermediate,,CHEMBL626029,,BAO_0000218,
11183,1969.0,1,Plasma,12536,,22224,U,0,Autocuration,,CHEMBL626030,,BAO_0000218,
11184,1969.0,1,Plasma,12536,,22224,U,0,Autocuration,,CHEMBL626031,,BAO_0000218,
11185,1969.0,1,Plasma,12536,,22224,U,0,Autocuration,,CHEMBL626032,,BAO_0000218,
11186,1969.0,1,Plasma,12536,,22224,U,0,Autocuration,,CHEMBL626033,,BAO_0000218,
11187,1969.0,1,Plasma,12536,,22224,U,0,Autocuration,,CHEMBL626034,,BAO_0000218,
11188,1969.0,1,Plasma,9994,,50588,N,1,Intermediate,,CHEMBL626035,,BAO_0000218,
11189,1969.0,1,Plasma,1434,,22224,U,0,Autocuration,,CHEMBL626036,,BAO_0000218,
11190,1969.0,1,Plasma,12836,,50588,N,1,Expert,,CHEMBL626037,,BAO_0000218,
11191,1969.0,1,Plasma,12836,,100712,N,1,Intermediate,,CHEMBL626038,,BAO_0000218,
