prospect_AgencyID,prospect_State,prospect_AddressLine2,prospect_Country,prospect_Employer,prospect_CreditRating,prospect_Income,prospect_NumberCars,prospect_NumberChildren,prospect_MaritalStatus,prospect_Age,prospect_OwnOrRentFlag,prospect_NumberCreditCards,prospect_NetWorth
Hib4661,NV,,United States of America,TECO Energy,777.0,401309.0,0.0,,M,38.0,U,0.0,1303647.0
Bar4662,PA,,United States of America,ManTech International,385.0,286975.0,4.0,5.0,S,9.0,O,2.0,1321326.0
Elc4663,OK,,United States of America,Seaboard,361.0,74792.0,3.0,0.0,U,54.0,U,6.0,1629124.0
Dig4664,MT,,United States of America,Century Aluminum,748.0,32994.0,0.0,0.0,S,,O,1.0,1663204.0
Bab4665,British Columbia,,Canada,Global Partners,475.0,16997.0,5.0,3.0,D,,O,6.0,1693312.0
tru4666,MN,Apt. 286,United States of America,Ruddick,675.0,140590.0,2.0,5.0,M,0.0,,7.0,3753854.0
mog4667,HI,,United States of America,CB Richard Ellis Group,465.0,230893.0,5.0,0.0,S,84.0,R,1.0,2281340.0
day4668,TX,,Canada,Wyeth,371.0,259477.0,,3.0,U,63.0,O,5.0,3900028.0
Pha4669,AL,,United States of America,Church & Dwight,444.0,236965.0,,4.0,S,88.0,U,3.0,2725907.0
raf4670,British Columbia,,United States of America,Intel,345.0,458489.0,4.0,1.0,D,96.0,R,9.0,2238450.0
FUC4671,ID,,United States of America,Brown-Forman,460.0,279.0,0.0,4.0,M,44.0,R,8.0,2912498.0
GAD4672,MO,,United States of America,Merck,309.0,278538.0,1.0,3.0,M,33.0,R,2.0,2382865.0
nor4673,WI,,United States of America,PG&E Corp.,765.0,277343.0,1.0,3.0,M,72.0,R,8.0,390874.0
Cro4674,Saskatchewan,,United States of America,Perot Systems,665.0,174099.0,0.0,2.0,D,19.0,R,9.0,3510499.0
tan4675,NY,,United States of America,El Paso,631.0,47284.0,1.0,1.0,M,1.0,U,,3493042.0
pic4676,Quebec,,United States of America,Staples,774.0,290522.0,1.0,2.0,M,78.0,U,2.0,168914.0
Bor4677,DE,,United States of America,,666.0,223495.0,1.0,,M,23.0,O,2.0,809087.0
ENG4678,NV,,United States of America,Public Storage,616.0,234298.0,0.0,3.0,M,39.0,U,3.0,3858293.0
Win4679,LA,,Canada,Thrivent Financial,493.0,398331.0,0.0,5.0,M,59.0,O,6.0,1344826.0
Men4680,WV,,United States of America,Advanced Micro Devices,684.0,401.0,2.0,4.0,U,19.0,O,4.0,3928512.0
Dip4681,NJ,,United States of America,KeyCorp,846.0,492575.0,1.0,0.0,M,29.0,R,8.0,1403015.0
BAL4682,LA,,United States of America,Reliance Steel & Aluminum,371.0,145020.0,1.0,0.0,W,84.0,O,5.0,350661.0
DES4683,Nova Scotia,Suite 14,Canada,Centex,468.0,216211.0,5.0,1.0,M,69.0,R,10.0,1015153.0
Chi4684,SD,,Canada,CenterPoint Energy,635.0,476409.0,5.0,4.0,S,65.0,O,9.0,2254659.0
FAN4685,HI,,United States of America,Target,369.0,434508.0,,5.0,M,45.0,O,8.0,169014.0
mcc4686,MO,,United States of America,Lockheed Martin,508.0,301789.0,1.0,0.0,U,95.0,R,8.0,3561494.0
Esg4687,Prince Edward Island,,United States of America,AMC Entertainment,793.0,449806.0,0.0,5.0,W,17.0,R,1.0,3375757.0
Bar4688,Saskatchewan,,United States of America,General Mills,669.0,106969.0,2.0,0.0,M,,,4.0,2650430.0
BUR4689,FL,,United States of America,Dresser-Rand Group,542.0,368938.0,3.0,5.0,S,46.0,O,10.0,1592816.0
Lap4690,DC,,United States of America,Cisco Systems,427.0,233234.0,2.0,4.0,U,67.0,O,5.0,1837496.0
Max4691,OR,,United States of America,Mettler-Toledo International,841.0,300833.0,3.0,1.0,M,61.0,U,0.0,119434.0
Cre4692,SC,,United States of America,Exxon Mobil,709.0,228917.0,0.0,4.0,M,36.0,R,7.0,1795811.0
pil4693,CA,Suite 474,United States of America,Cliffs Natural Resources,339.0,164116.0,1.0,5.0,M,58.0,,6.0,663574.0
kop4694,MN,,United States of America,Emerson Electric,807.0,75217.0,5.0,5.0,M,78.0,O,10.0,1140761.0
ING4695,KY,,United States of America,Guardian Life Ins. Co.,316.0,437919.0,3.0,3.0,M,88.0,O,3.0,370111.0
MIO4696,AR,,United States of America,Int. Business Machines,596.0,306533.0,3.0,4.0,S,68.0,O,0.0,3243357.0
Rob4697,VA,,United States of America,Nasdaq OMX Group,646.0,205461.0,3.0,0.0,W,88.0,,1.0,2626529.0
Prz4698,FL,Apt. 549,United States of America,J.B. Hunt Transport Services,310.0,180548.0,3.0,4.0,S,79.0,R,2.0,2924585.0
sar4699,AL,,United States of America,Benchmark Electronics,,210167.0,3.0,0.0,S,1.0,O,,3051787.0
bre4700,AL,,United States of America,Universal Forest Products,780.0,406467.0,3.0,3.0,M,,R,0.0,1961762.0
Hel4701,Newfoundland,,United States of America,Darden Restaurants,829.0,353802.0,2.0,4.0,D,,R,4.0,2483520.0
edm4702,British Columbia,,Canada,American Eagle Outfitters,392.0,155968.0,1.0,0.0,U,76.0,O,8.0,434783.0
Per4703,TX,,Canada,McDonald's,695.0,184085.0,5.0,3.0,D,50.0,O,7.0,3680866.0
Tal4704,DC,,Canada,Zions Bancorp.,427.0,431638.0,4.0,0.0,M,,U,2.0,1273612.0
Kon4705,NH,,United States of America,ArvinMeritor,767.0,120199.0,4.0,3.0,U,53.0,U,,43466.0
bla4706,RI,,United States of America,,585.0,441426.0,2.0,0.0,M,,O,6.0,2349002.0
Hic4707,NM,,United States of America,Peter Kiewit Sons',519.0,311283.0,0.0,1.0,U,,O,2.0,1463957.0
ing4708,Saskatchewan,,Canada,AGL Resources,539.0,172152.0,0.0,2.0,S,,O,3.0,574807.0
Mcq4709,Manitoba,Apt. 245,United States of America,Enbridge Energy Partners,422.0,161628.0,2.0,4.0,D,59.0,O,5.0,3995431.0
Kro4710,SC,,United States of America,Huntington Bancshares,460.0,89526.0,3.0,5.0,U,58.0,O,10.0,2662962.0
Adi4711,ME,APT. 653,United States of America,Qwest Communications,368.0,,1.0,4.0,U,26.0,O,6.0,2174828.0
Sal4712,MT,,United States of America,General Dynamics,394.0,286967.0,1.0,0.0,W,81.0,O,10.0,2202798.0
gor4713,DC,,Canada,Qualcomm,390.0,499458.0,,1.0,M,68.0,R,0.0,2204720.0
Bos4714,MO,,United States of America,Southwestern Energy,,283305.0,4.0,2.0,M,65.0,O,10.0,1683738.0
cal4715,MD,,Canada,MeadWestvaco,764.0,78146.0,4.0,,M,72.0,O,0.0,2877060.0
Did4716,Alberta,,United States of America,Cisco Systems,304.0,84125.0,0.0,0.0,M,29.0,O,8.0,3399919.0
Lie4717,FL,,United States of America,Comcast,663.0,420803.0,4.0,5.0,M,76.0,O,3.0,3180402.0
Mcq4718,NE,,Canada,BMC Software,308.0,92203.0,,5.0,W,19.0,R,0.0,80853.0
BRI4719,MS,,United States of America,W.W. Grainger,555.0,353122.0,0.0,1.0,S,56.0,U,0.0,3911207.0
dia4720,WY,,United States of America,UnitedHealth Group,597.0,20815.0,1.0,5.0,S,58.0,U,,1851265.0
RAP4721,HI,,United States of America,Energy Transfer Equity,821.0,26665.0,3.0,3.0,D,7.0,O,3.0,3282292.0
RIC4722,ID,,United States of America,Occidental Petroleum,507.0,262422.0,5.0,1.0,S,12.0,O,1.0,1560734.0
Dou4723,Quebec,,Canada,Pantry,674.0,187594.0,,3.0,M,26.0,O,2.0,3542659.0
mec4724,ID,,United States of America,National Fuel Gas,653.0,417031.0,5.0,2.0,M,94.0,O,10.0,2608558.0
gla4725,SD,,Canada,Beacon Roofing Supply,516.0,372305.0,,0.0,S,69.0,O,1.0,244929.0
Dur4726,OK,,Canada,PepsiAmericas,769.0,264635.0,2.0,0.0,U,25.0,R,9.0,2102294.0
WHA4727,MO,,United States of America,PerkinElmer,825.0,333225.0,4.0,0.0,U,51.0,O,5.0,582135.0
Qaq4728,MA,Folnxbegvnvyxeuhukajjbgvtnhoivrgmgjsrudftginjgeasobfwifebar,United States of America,PPG Industries,371.0,359751.0,5.0,2.0,M,45.0,O,5.0,3330147.0
Kog4729,MS,LMOJZGZCQNPQPHIIGIOPEWCKS,United States of America,Travelers Cos.,524.0,123301.0,1.0,4.0,U,42.0,R,5.0,857365.0
XNP4730,WY,Ebwuxsajvnvfczp,United States of America,Pentair,728.0,123424.0,4.0,0.0,M,26.0,O,10.0,1470636.0
Gtd4731,AZ,Kvwlkoqdrwxcpgntcuztnzpg,United States of America,Southern,351.0,499739.0,2.0,2.0,S,69.0,O,3.0,2010885.0
PTB4732,Prince Edward Island,Iombaqavaazhdozk,United States of America,Celgene,467.0,140857.0,5.0,1.0,,9.0,R,5.0,1220348.0
BBK4733,WA,DYQXVTEXAVEUIDWOAYFPLNELMYOC,Canada,Arch Coal,833.0,327231.0,5.0,4.0,U,17.0,O,5.0,3688332.0
Tth4734,KY,Vgotvajucsipqwgetehksl,United States of America,Becton Dickinson,483.0,289849.0,5.0,0.0,W,60.0,R,1.0,2878257.0
Olf4735,IA,Anwxxdbmvzooffvcrgeeidfoajvneciukrghlbus,United States of America,,478.0,333759.0,0.0,1.0,M,60.0,O,,2549473.0
Rjv4736,NH,Itggndsphrkvilxupsbnjnsbjklhtixiqygscqyhimnpgxcnyueisiwjwsejakkj,United States of America,Constellation Energy,767.0,498765.0,3.0,4.0,M,97.0,O,6.0,433506.0
her4737,RI,thvpimuuhrraqrvguhifzhaindhsgyqzlkjkvbexor,,Marsh & McLennan,482.0,421913.0,1.0,1.0,W,15.0,O,8.0,1847526.0
QWM4738,WV,QVRJIWQBIKG,United States of America,General Growth Properties,319.0,151041.0,5.0,3.0,S,36.0,U,6.0,565304.0
XLN4739,NJ,PQJUCDAKSVANESUAZNMOYFKCFZ,United States of America,Dana Holding,400.0,344390.0,2.0,3.0,S,20.0,O,4.0,2607514.0
VRH4740,MN,Gdwmiwajnzogttpqhrxollelvpgihdhvkfldxefgtmdydqcktyvuqqpkxhhwtr,United States of America,SunTrust Banks,615.0,2734.0,,5.0,U,48.0,O,,1982496.0
WGZ4741,NH,ujclrynlfcxwaqvlqgecpksbjjxtvhqnbdlcnzfijlaglhwvatkvzkodnjgqpjfalsuxjz,United States of America,NuStar Energy,581.0,468185.0,0.0,,U,43.0,O,2.0,3762913.0
MTO4742,AL,SNZFOXGNWRRPHEPDQNFAQDMGREGNRDSSRXLMRCDQRKQXLXLDAB,Canada,Valero Energy,799.0,463648.0,1.0,4.0,U,99.0,,8.0,2408355.0
Bci4743,IL,euiorionjhogyappcdamm,,Targa Resources,768.0,43975.0,1.0,1.0,,66.0,R,10.0,1606307.0
mpe4744,CA,Xssadkcwnnzquwsjjwbbispoanqd,United States of America,American Electric Power,773.0,468162.0,,4.0,S,94.0,,3.0,3354250.0
Xbq4745,NE,FTDKHQHJUTSCASNKFBWZWBCWYDOYJJAZXKJVJDIYQDTCZAROCTH,United States of America,Carlisle,638.0,395739.0,1.0,3.0,,33.0,O,3.0,3382716.0
Bqe4746,Manitoba,RSPQAYDIOLRMYYMCNQXBLZFX,United States of America,E*Trade Financial,517.0,412467.0,1.0,2.0,M,41.0,O,3.0,1902346.0
jif4747,New Brunswick,OMVTVZOKRKESJGDXGASXKMXCHAC,United States of America,Progressive,721.0,,5.0,1.0,W,64.0,R,3.0,2194210.0
SKI4748,WI,SCNHUCZFAW,,Solo Cup,301.0,199405.0,2.0,0.0,U,93.0,O,5.0,32639.0
Qda4749,MA,Eeqhjcwijduprguwziunszggmylwitznrlqralxstqud,United States of America,Interactive Brokers Group,557.0,232095.0,1.0,2.0,M,31.0,O,8.0,2440934.0
rlm4750,PA,Vcuowqiesisgpufuazjyaiagvygewxab,United States of America,Buildings Materials Corp.,345.0,419954.0,4.0,2.0,,84.0,O,3.0,3643159.0
czc4751,New Brunswick,SNTBAXIVPMRCGSFT,,,651.0,199018.0,,0.0,U,51.0,O,8.0,1342979.0
GGV4752,WV,MNMDJSEHZWIGNHDFUGYPWFGDPHMVRNSIIZIDMODPDWZBTAOKZDEV,United States of America,Rock-Tenn,324.0,359494.0,5.0,3.0,S,11.0,R,0.0,2652575.0
xzv4753,RI,KIEOD,United States of America,Spherion,369.0,222207.0,5.0,0.0,S,5.0,,1.0,2649494.0
Vkq4754,VA,Qtskozaytyzjnmbbgmcpnekvlylcafkwqqljklecotz,United States of America,Alliant Energy,425.0,384766.0,,2.0,S,25.0,U,6.0,3544328.0
Hzr4755,British Columbia,skuiquosijgeuh,United States of America,Itron,795.0,229674.0,1.0,0.0,M,13.0,U,8.0,2133746.0
Uho4756,NM,ZWARSURTEBLRUCSCPVMXCHONETEVNKXKWOSVSALXAKOKKLBQPLLSJNJAVDOILBLR,United States of America,E*Trade Financial,800.0,168959.0,3.0,1.0,U,40.0,O,5.0,2654803.0
Slm4757,CA,Pqazimgczydpxqrbfzqcugafmlibfokogxwjmevyolhimtfdjjpmhwcwqib,United States of America,PSS World Medical,505.0,120986.0,3.0,4.0,M,2.0,O,0.0,2575833.0
Vyq4758,WV,Qbfpmdlkdzrtzkvxehehnghcnnk,United States of America,Hewlett-Packard,617.0,207701.0,2.0,3.0,W,30.0,O,2.0,3945014.0
IIA4759,TX,Zaxgegegpjxehywttrrmmaeebrrdmgkupuvakxdwouyar,,Metals USA Holdings,791.0,247224.0,1.0,1.0,U,96.0,R,9.0,2908095.0
HBF4760,New Brunswick,FNPSDYDZGKLHBTYPAYLSGNIJZCVNRUIAT,Canada,Vornado Realty Trust,672.0,189582.0,0.0,1.0,M,54.0,O,6.0,1774340.0
DLG4761,UT,VINFNWDRLONWVZDXKKZXIVAMUFMHXTBOOKBYKQGTNQFUMMYU,United States of America,Fleetwood Enterprises,723.0,217090.0,3.0,0.0,,13.0,O,6.0,1326183.0
jih4762,MI,,United States of America,Starwood Hotels & Resorts,430.0,394758.0,4.0,3.0,U,71.0,O,2.0,274845.0
evt4763,NH,Xuqnaiohpbfqimqenwiwcaaamrnmwkeiugkzsfrgzvxesqclfrsioidvqjfqawurkpvmodmvwqawcmf,Canada,Comcast,357.0,290045.0,1.0,5.0,D,35.0,O,3.0,911040.0
Qbq4764,FL,XJMMUYREOZBCFVTYBCGO,United States of America,Arrow Electronics,721.0,214129.0,3.0,4.0,S,53.0,O,7.0,645586.0
tun4765,Saskatchewan,IIHEWPHLNXSBNHNVGQYPXFDSTZANHLZTEFHNVPZSFM,United States of America,Hospira,711.0,51424.0,1.0,2.0,M,51.0,R,6.0,3669863.0
AQO4766,GA,Aypvkgbhikiwulirpharr,Canada,State Farm Insurance Cos.,568.0,352104.0,0.0,,S,31.0,R,1.0,2972333.0
NBE4767,RI,OANKGDOTMLRXOBKPKFPVIOQXTBYHCTPJKKAVTQHFRQBCCTJCAZOHQBHUEYUCLEAONWRGNDJKMOW,Canada,Mirant,785.0,322999.0,4.0,0.0,D,100.0,R,4.0,2324898.0
Wkt4768,KS,Tkmswuwsqsazjrgusgk,United States of America,Waste Management,789.0,421001.0,,1.0,D,82.0,O,3.0,3485641.0
RQW4769,Saskatchewan,,United States of America,OGE Energy,323.0,90016.0,0.0,1.0,U,28.0,O,2.0,2686282.0
Gac4770,MO,nieshg,Canada,Valero Energy,810.0,382751.0,5.0,2.0,W,36.0,,6.0,627980.0
wnn4771,OH,ARKVFESHHEZMTE,United States of America,Northern Trust Corp.,507.0,52098.0,,3.0,M,34.0,O,7.0,
Mxu4772,MS,Oqkerklvkqzhnjzincoxujboqilmqypiidsmjogsvqbcuc,United States of America,Cablevision Systems,470.0,54611.0,3.0,5.0,S,100.0,O,7.0,2197047.0
Ytn4773,Manitoba,uchtgofxtxemhwnzsxhodmgehdvcwsqy,United States of America,Universal,321.0,296427.0,4.0,1.0,,18.0,O,10.0,1460876.0
OHQ4774,NM,QMXHKJHTLHRQZAGSKEUMXTHSZLSJPWVOMJG,United States of America,Amazon.com,313.0,14911.0,2.0,0.0,S,,R,3.0,2865365.0
Wjy4775,HI,Mlcvsnvnfafgdpsixnsbrgactrabdhkdytyfbjmhkwjoqqvyukgwizrszsgbdjal,United States of America,Rite Aid,561.0,201428.0,1.0,3.0,U,74.0,O,1.0,516628.0
Ske4776,DC,Vumvfzpzqsugabexjkjaatbbeyzfduxgwrmnfbxdffyidvrqezwhhhxfijzcctxr,United States of America,Thor Industries,476.0,144435.0,4.0,1.0,,17.0,U,5.0,1116008.0
vqj4777,FL,Ajnwzinivwjfsxnjvsnohzvhmbrcolydsgsdfncaijlwakeprdkjpotvahcakrtcdqatukemkebrg,United States of America,Newmont Mining,752.0,90628.0,2.0,1.0,M,92.0,O,0.0,197084.0
clu4778,IA,,United States of America,Holly,633.0,77842.0,1.0,5.0,M,83.0,U,1.0,1545300.0
Kar4779,DE,adxjemvvhxoastvgwzwfuyfssiu,United States of America,Sun Microsystems,843.0,449874.0,1.0,1.0,M,79.0,R,8.0,3490296.0
CFH4780,RI,lesltewinrbgkjwtinywyujswfcqwbtnldznmzmqcoqdcei,United States of America,A. Schulman,413.0,200169.0,3.0,4.0,U,2.0,O,6.0,1275415.0
wsk4781,ID,Jtovenxsizupqcwbibpgpqbfjxiufrnnbiibnzkmwkxfsoowqkvgtptqglali,United States of America,Hasbro,524.0,359586.0,1.0,2.0,M,91.0,O,0.0,2993866.0
QFZ4782,Alberta,GCYNTREHODBOQLSPOCIEANF,United States of America,Coach,849.0,486414.0,4.0,1.0,M,71.0,U,9.0,2922236.0
Vjs4783,CA,tdejwzacasqrmbfrvihhucwgqtooiisjvbttbpfykxfahmxjvesxnydjdoloasxmu,Canada,Lennar,787.0,83630.0,5.0,3.0,W,40.0,O,2.0,82518.0
Mrz4784,MA,Jfmjfsnboqjxmeyzxrwhwedgcusiwshmhdezyhmxs,United States of America,General Growth Properties,623.0,195656.0,0.0,,S,,O,3.0,2467957.0
TVB4785,VA,ocefz,United States of America,Furniture Brands International,691.0,108454.0,0.0,0.0,S,54.0,R,1.0,2650848.0
Gfq4786,WV,Fvxnkfbtqkwqqhtenyfoganxpqvnfjoodsv,United States of America,Altria Group,492.0,113893.0,0.0,3.0,M,59.0,O,7.0,384820.0
Rqe4787,ND,Xftybumizebsctrmyr,United States of America,Jacobs Engineering Group,775.0,487953.0,2.0,2.0,U,84.0,O,5.0,3080655.0
byf4788,GA,dzhblctevgrpyhdenhyxuj,United States of America,Dr Pepper Snapple Group,340.0,391268.0,4.0,0.0,S,33.0,O,9.0,612805.0
xgo4789,OK,iqxagfrjaqmzbdsywjteujonyoyiuuftzyuugvytjtu,United States of America,LandAmerica Financial Group,655.0,82973.0,3.0,3.0,M,62.0,R,8.0,1638444.0
bkz4790,OH,CSRDTSCUVZAQJDSOU,United States of America,Snap-On,487.0,71271.0,1.0,2.0,U,15.0,O,3.0,1610350.0
Ogw4791,Newfoundland,Vbjyqfvdmomshklxkbpxntuiczxcbtgdmcelsyenplpixbx,United States of America,Coventry Health Care,410.0,342675.0,2.0,3.0,W,29.0,O,4.0,885111.0
wig4792,VA,Zvgzidgzqinnsdghyjhroyltjsoxgh,United States of America,Scotts Miracle-Gro,,127065.0,2.0,0.0,,65.0,R,8.0,852296.0
Yae4793,KS,bldrdrquiwqfxnmfctgxqchseknoxttkokvtnevlfm,Canada,Hewlett-Packard,433.0,399944.0,4.0,0.0,S,32.0,O,7.0,376976.0
WCE4794,Saskatchewan,Gwxolerckggkvmujbnyiajvrp,United States of America,"Toys ""R"" Us",594.0,21634.0,4.0,4.0,M,54.0,O,6.0,805551.0
Bvq4795,PA,Fdruvswgdbljjcbbqfjbddxbdovjnwt,United States of America,Northwestern Mutual,803.0,9161.0,0.0,0.0,U,4.0,O,,1764697.0
Zxh4796,MO,Ttabqrclkqblvkblfyctyjiknhikbxcfnbkporovynvofvqsoixytxfrcdwcmgru,United States of America,Rockwell Collins,306.0,272454.0,0.0,3.0,M,47.0,R,1.0,3672390.0
VZO4797,DC,evwkzhclwkbjkjxllvhqmgtzewhxkmgjiseozgqcodovwjzzfarmnovivmndywqhaagshzrgkcqpmdh,United States of America,,773.0,374669.0,,2.0,D,0.0,O,10.0,2418068.0
Txl4798,NY,Abmoqdxmmucwneodqxthlxfcg,Canada,SLM,704.0,25089.0,2.0,1.0,S,0.0,O,4.0,3480110.0
Khs4799,HI,Xzcpxielwkhqbcchdgpd,Canada,DuPont,716.0,229377.0,4.0,3.0,M,14.0,O,0.0,3938170.0
Jta4800,OH,Mdyjlafxmknspysenfmakwmxfewkwxx,Canada,CarMax,622.0,454349.0,0.0,1.0,U,38.0,,6.0,1150640.0
njj4801,Manitoba,Vljpofuziquoihstnkbcomckszdxpozhlvlbmcmbmeqmrzomdvvilpmgaruqmzbxwzvhiunhtmk,United States of America,Universal,550.0,266286.0,4.0,,M,62.0,O,2.0,3418179.0
Daf4802,MD,VLQFZKQKWCRM,United States of America,Interactive Brokers Group,484.0,483741.0,1.0,1.0,W,36.0,O,9.0,3221158.0
YOO4803,Manitoba,Dnwhaunmucxnleubrsljpkju,Canada,Advanced Micro Devices,813.0,11848.0,0.0,3.0,M,75.0,R,10.0,3587810.0
Oey4804,MN,,United States of America,Praxair,475.0,2569.0,0.0,3.0,W,9.0,R,4.0,3359871.0
Tmw4805,NH,ovmgqgbabaawjlyaototegroxtajmvgxwbzpd,United States of America,Live Nation,825.0,29800.0,0.0,4.0,U,59.0,U,4.0,1667416.0
Iul4806,NH,Pujbgierotqogmudztputrfnmomqpadlvlstksfqoodsgs,United States of America,Armstrong World Industries,627.0,286737.0,5.0,4.0,S,69.0,O,0.0,2992254.0
CTR4807,ME,Rcbwnedhmipwzdoqmoxoblcdbuchpgtcrzegiroliaanfcusnbailssgsindssia,Canada,Corning,513.0,27122.0,4.0,1.0,M,8.0,R,8.0,1515331.0
PWR4808,New Brunswick,xnqsbbhsunaotuilsxdgrogccffigo,United States of America,Great Plains Energy,548.0,371913.0,1.0,2.0,W,77.0,O,3.0,868111.0
Qiw4809,MI,Xrhhfdmlnntabhzknnbnuwsioacunkmhhldslkyiywtfjkxyxsnttbwovmo,United States of America,Wesco International,848.0,135209.0,4.0,4.0,U,72.0,O,10.0,2405392.0
UHP4810,MN,wxibohpyjkfoaecbtuhlzqynl,United States of America,Visa,370.0,394446.0,1.0,2.0,M,100.0,O,3.0,1924624.0
SNR4811,DE,xonaupflghqqctcitviopdruenoiexvvwfrwrilhepsaczucblottrtincraqdmm,United States of America,Regions Financial,708.0,,2.0,5.0,U,67.0,O,5.0,3152814.0
Moo4812,WV,NMJRJESCGPKEYUSROLQWMISUJFRUHRYQVODPHJCCAJGFJSJCQBMF,United States of America,TIAA-CREF,492.0,180949.0,1.0,3.0,U,10.0,O,6.0,997236.0
RLF4813,RI,Jjvscncjstkwnexdbewhcpwicolhmvjir,Canada,Jack in the Box,326.0,190874.0,4.0,0.0,M,9.0,O,2.0,3732960.0
qmi4814,UT,HTMBPSKZAKDUJPTHIRTQEYWHNAECBJCVTG,United States of America,Domtar,501.0,436740.0,1.0,0.0,U,95.0,R,4.0,2344812.0
uqe4815,AL,Ubhkfwhsxfclhngmbccpeqnbjsjoagipyjimjkhmxirvjozlubtbihchubzqzmzossi,Canada,CH2M Hill,486.0,362114.0,4.0,3.0,M,70.0,O,6.0,3516594.0
ZVD4816,Manitoba,Rekxfiuhipfxvfsynuoczkyq,United States of America,Alliant Energy,594.0,402232.0,5.0,4.0,U,52.0,U,1.0,3494834.0
Ynx4817,Quebec,yyxtpuopurmo,United States of America,CVR Energy,305.0,429876.0,5.0,5.0,S,,R,5.0,2770321.0
Pde4818,SC,wetugzdafptcsfbkm,United States of America,NSTAR,430.0,111220.0,3.0,5.0,M,75.0,O,5.0,932806.0
rcp4819,DE,Yehakxipfwqlhshbzhklkjxbtvwxpcmwufgxclscdtbcmztknc,United States of America,Advanced Micro Devices,763.0,169057.0,2.0,1.0,M,50.0,O,3.0,927256.0
ULS4820,ND,,United States of America,Toll Brothers,662.0,393825.0,4.0,3.0,M,20.0,O,1.0,2310099.0
cbd4821,WA,GNIXCCFVTXPZREQXUSYVMROORHVNNEMZEQPWVEENUDLBHMVRW,United States of America,BB&T Corp.,398.0,57749.0,4.0,0.0,M,49.0,O,3.0,2774074.0
Xzv4822,Saskatchewan,Pwtrbjzqnkcnzptzmgsjivbskexcajdfjcdrcobgnlaabbtswnrkbdylxridbqdwxujdfghlhbxjp,United States of America,Cintas,386.0,232012.0,3.0,3.0,M,10.0,O,1.0,2092233.0
XBW4823,ID,Ifhlwumdxdglpqzeursljounoendyzcnrrtbszoyjslrpbpcmorahnhqhrowcdupjparceffa,United States of America,Nash-Finch,318.0,425790.0,3.0,1.0,M,52.0,,5.0,346071.0
Dyy4824,DE,Sezfvczjlvkywvfysvwiyvlliimlaaxgjpjsliqtpyiruqnzerinmnskyyoaodwfeuiiig,United States of America,Avon Products,405.0,,1.0,4.0,M,22.0,O,10.0,
Thp4825,OK,Fwactkmghfpruzkgkjdoipbqmhc,United States of America,Levi Strauss,652.0,215133.0,4.0,4.0,S,21.0,O,9.0,3460310.0
Uyh4826,AZ,Qaoaluwjrndyuikkibapxch,United States of America,PepsiAmericas,741.0,232837.0,4.0,4.0,M,90.0,O,4.0,1329267.0
Gre4827,GA,Atkysvwftgsbjqhs,United States of America,Sanderson Farms,,496597.0,1.0,2.0,M,50.0,O,3.0,3352603.0
YEN4828,NH,Miuhfqcalawqtbqgnvsmpganqneaazsfxumudcrrjwcbsjxxsouedvbp,United States of America,Northeast Utilities,384.0,379704.0,4.0,1.0,S,31.0,O,6.0,294933.0
SNX4829,DC,VGCUMHPUGMJIAFPCGRVP,Canada,Pall,502.0,122419.0,1.0,3.0,D,43.0,O,1.0,1529409.0
Jxr4830,UT,Lmiwbfhcugircitnxuiprsgfkubbvmjmjzozzpsocaihcyykgv,Canada,Great Atlantic & Pacific Tea,646.0,210722.0,4.0,1.0,M,5.0,O,3.0,2696031.0
Opt4831,Manitoba,MGTKRDDGMNRFJSCYCUYPYXIZHICQJ,United States of America,AECOM Technology,405.0,156892.0,2.0,3.0,S,38.0,U,9.0,584058.0
WSM4832,ME,AMFWXOLYQOZIIDEAMREGIWZOZZZERHGFSUTXJGKKHGKYIKRHOGBBHSNLJUSGVDBLUCWUNLCGNG,Canada,Gap,799.0,369766.0,2.0,4.0,,80.0,O,4.0,493802.0
fev4833,IN,Rxjemgddjrmkbuypterlwoojpvnsnwbrcmyntqsvrqmswpitnezrzbdb,,Aramark,728.0,,4.0,4.0,M,72.0,O,1.0,1224532.0
Kez4834,CT,yevvwqszvpekemvracrctbzuysj,United States of America,CME Group,692.0,44993.0,4.0,,M,55.0,O,,1498851.0
sjb4835,HI,Dwdrecaabtllxbflkcnouphwyf,Canada,El Paso,466.0,255656.0,0.0,2.0,D,3.0,U,4.0,2592881.0
Wjq4836,MI,Erfeqzalnmexxujwkmeqeizdpjbkkwfngxaiowarflsxvrzwogmwirpptjkcnsdcpeyt,United States of America,Cenveo,778.0,197780.0,5.0,5.0,S,88.0,O,1.0,3101715.0
Spy4837,VT,XZEBGXRWGDOWRMVLCJOLWWVWMTGZPJHGHEVCKVBIAIBTHBAQRVWYTGKKGLWI,United States of America,Xcel Energy,367.0,7926.0,5.0,2.0,W,28.0,O,10.0,1660061.0
KLU4838,CT,qwlnddgpuxcsqwpimvpmisutvrcfjyrivboxilbzaq,United States of America,AmerisourceBergen,355.0,63346.0,4.0,2.0,M,39.0,O,6.0,3206058.0
JLC4839,UT,BTOFRBPTKXCBUCSJNBMQKIPGJAUECODIWQJMULDEWUPLJQUOBUFMFEWLAEKOLKGMPORBYDIBOOJABZV,United States of America,Covance,594.0,205549.0,0.0,3.0,M,26.0,O,7.0,351180.0
