ss_d,chmbl_d,cnfdnc_scr,dc_d,crtd_b,ss_ctgr,ss_sbclllr_frctn,td,rltnshp_tp,src_d,src_ss_d,cll_d,b_frmt,tss_d,vrnt_d
9063,CHEMBL625269,0,5124,Autocuration,,,22224,U,1,,,BAO_0000218,1969.0,
9064,CHEMBL624689,0,5124,Autocuration,,,22224,U,1,,,BAO_0000218,1969.0,
9065,CHEMBL624690,0,429,Autocuration,,,22224,U,1,,,BAO_0000218,,
9066,CHEMBL624691,0,429,Autocuration,,,22224,U,1,,,BAO_0000218,1088.0,
9067,CHEMBL624692,0,429,Autocuration,,,22224,U,1,,,BAO_0000218,1088.0,
9068,CHEMBL624693,0,4059,Autocuration,,,22224,U,1,,,BAO_0000218,,
9069,CHEMBL624694,0,4137,Autocuration,,,22224,U,1,,,BAO_0000218,,
9070,CHEMBL877596,0,11672,Autocuration,,,22224,U,1,,,BAO_0000221,,
9071,CHEMBL624695,0,12886,Autocuration,,,22224,U,1,,,BAO_0000019,,
9072,CHEMBL624696,0,3853,Autocuration,,,22224,U,1,,,BAO_0000221,2107.0,
9073,CHEMBL624697,0,3615,Autocuration,,,22224,U,1,,,BAO_0000019,,
9074,CHEMBL624698,0,6253,Autocuration,,,22224,U,1,,,BAO_0000218,178.0,
9075,CHEMBL624699,0,6253,Autocuration,,,22224,U,1,,,BAO_0000218,178.0,
9076,CHEMBL624700,0,6077,Autocuration,,,22224,U,1,,,BAO_0000218,,
9077,CHEMBL622903,1,17617,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9078,CHEMBL622904,1,17594,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9079,CHEMBL622905,1,6149,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9080,CHEMBL622906,1,17260,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9081,CHEMBL622907,1,17260,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9082,CHEMBL622908,1,6644,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9083,CHEMBL622909,1,6644,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9084,CHEMBL622910,1,6644,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9085,CHEMBL622911,1,6495,Intermediate,,,50597,N,1,,,BAO_0000218,955.0,
9086,CHEMBL622912,1,6504,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9087,CHEMBL622913,1,17686,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9088,CHEMBL622914,1,6495,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9089,CHEMBL622915,1,216,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9090,CHEMBL622916,1,1908,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9091,CHEMBL622917,1,1908,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9092,CHEMBL622918,1,6685,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9093,CHEMBL622919,1,216,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9094,CHEMBL622920,1,6049,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9095,CHEMBL622921,1,2463,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9096,CHEMBL622922,1,6679,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9097,CHEMBL622923,1,6681,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9098,CHEMBL877604,1,4890,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9099,CHEMBL622924,1,6410,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9100,CHEMBL622925,1,6410,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9101,CHEMBL622926,1,16366,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9102,CHEMBL623625,1,6227,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9103,CHEMBL623626,1,3598,Expert,,,50597,N,1,,,BAO_0000218,1969.0,
9104,CHEMBL623627,1,1465,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9105,CHEMBL623628,1,4368,Intermediate,,,50597,N,1,,,BAO_0000218,,
9106,CHEMBL623629,1,15662,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9107,CHEMBL623630,1,15662,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9108,CHEMBL623804,1,5355,Intermediate,,,50597,N,1,,,BAO_0000218,,
9109,CHEMBL623805,1,5355,Intermediate,,,50597,N,1,,,BAO_0000218,,
9110,CHEMBL623806,1,1567,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9111,CHEMBL623807,1,4026,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9112,CHEMBL623808,1,6193,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9113,CHEMBL623809,1,4026,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9114,CHEMBL623810,1,6485,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9115,CHEMBL623811,1,17655,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9116,CHEMBL623812,1,14941,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9117,CHEMBL877605,1,5394,Intermediate,,,50597,N,1,,,BAO_0000218,,
9118,CHEMBL623813,1,4408,Intermediate,,,50597,N,1,,,BAO_0000218,,
9119,CHEMBL623814,1,5983,Intermediate,,,50597,N,1,,,BAO_0000218,,
9120,CHEMBL623815,1,4878,Intermediate,,,50597,N,1,,,BAO_0000218,,
9121,CHEMBL623816,1,5862,Intermediate,,,50597,N,1,,,BAO_0000218,,
9122,CHEMBL623145,1,4517,Intermediate,,,50597,N,1,,,BAO_0000218,,
9123,CHEMBL623146,1,5932,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9124,CHEMBL623147,1,5436,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9125,CHEMBL623042,1,4910,Intermediate,,,50597,N,1,,,BAO_0000218,955.0,
9126,CHEMBL623043,1,4950,Intermediate,,,50597,N,1,,,BAO_0000218,,
9127,CHEMBL623044,1,15078,Intermediate,,,50597,N,1,,,BAO_0000218,,
9128,CHEMBL623045,1,15078,Intermediate,,,50597,N,1,,,BAO_0000218,,
9129,CHEMBL623046,1,3360,Intermediate,,,50597,N,1,,,BAO_0000218,,
9130,CHEMBL623226,1,3360,Intermediate,,,50597,N,1,,,BAO_0000218,,
9131,CHEMBL623227,1,15022,Intermediate,,,50597,N,1,,,BAO_0000218,,
9132,CHEMBL623228,1,15022,Intermediate,,,50597,N,1,,,BAO_0000218,,
9133,CHEMBL623229,1,15022,Intermediate,,,50597,N,1,,,BAO_0000218,,
9134,CHEMBL623230,1,5160,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9135,CHEMBL623231,1,15662,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9136,CHEMBL623232,1,15662,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9137,CHEMBL623233,1,4709,Intermediate,,,50597,N,1,,,BAO_0000218,,
9138,CHEMBL623234,1,3535,Intermediate,,,50597,N,1,,,BAO_0000218,,
9139,CHEMBL623235,1,3535,Intermediate,,,50597,N,1,,,BAO_0000218,,
9140,CHEMBL623236,1,3535,Intermediate,,,50597,N,1,,,BAO_0000218,,
9141,CHEMBL623237,1,3535,Intermediate,,,50597,N,1,,,BAO_0000218,,
9142,CHEMBL623238,1,3535,Intermediate,,,50597,N,1,,,BAO_0000218,,
9143,CHEMBL623239,1,3535,Intermediate,,,50597,N,1,,,BAO_0000218,,
9144,CHEMBL623240,0,5005,Intermediate,,,22224,U,1,,,BAO_0000218,1969.0,
9145,CHEMBL623241,1,6326,Intermediate,,,50597,N,1,,,BAO_0000218,1898.0,
9146,CHEMBL623242,1,6326,Intermediate,,,50597,N,1,,,BAO_0000218,1898.0,
9147,CHEMBL874394,1,6326,Intermediate,,,50597,N,1,,,BAO_0000218,,
9148,CHEMBL623243,1,6326,Intermediate,,,50597,N,1,,,BAO_0000218,,
9149,CHEMBL623244,1,17411,Intermediate,,,50597,N,1,,,BAO_0000218,,
9150,CHEMBL623245,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2113.0,
9151,CHEMBL623246,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2113.0,
9152,CHEMBL623247,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2113.0,
9153,CHEMBL623248,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2113.0,
9154,CHEMBL623249,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2113.0,
9155,CHEMBL625072,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
9156,CHEMBL625073,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
9157,CHEMBL625074,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
9158,CHEMBL625075,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
9159,CHEMBL625076,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
9160,CHEMBL625077,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
9161,CHEMBL625078,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
9162,CHEMBL874395,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
9163,CHEMBL625079,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
9164,CHEMBL625080,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
9165,CHEMBL625081,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
9166,CHEMBL625082,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
9167,CHEMBL625083,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
9168,CHEMBL625084,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
9169,CHEMBL625085,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
9170,CHEMBL625086,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
9171,CHEMBL625087,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
9172,CHEMBL625088,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
9173,CHEMBL622205,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
9174,CHEMBL622206,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
9175,CHEMBL622207,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
9176,CHEMBL622366,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
9177,CHEMBL622367,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
9178,CHEMBL875331,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
9179,CHEMBL622368,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
9180,CHEMBL622369,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
9181,CHEMBL622370,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
9182,CHEMBL622371,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
9183,CHEMBL622372,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
9184,CHEMBL622373,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
9185,CHEMBL622374,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
9186,CHEMBL622375,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
9187,CHEMBL622376,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
9188,CHEMBL622377,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
9189,CHEMBL622378,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
9190,CHEMBL622379,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
9191,CHEMBL622380,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
9192,CHEMBL622381,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
9193,CHEMBL622382,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
9194,CHEMBL622383,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
9195,CHEMBL875332,1,6175,Intermediate,,,50597,N,1,,,BAO_0000218,945.0,
9196,CHEMBL622384,1,6175,Intermediate,,,50597,N,1,,,BAO_0000218,945.0,
9197,CHEMBL622385,1,6175,Intermediate,,,50597,N,1,,,BAO_0000218,945.0,
9198,CHEMBL622386,1,6175,Intermediate,,,50597,N,1,,,BAO_0000218,945.0,
9199,CHEMBL622387,1,10839,Intermediate,,,50597,N,1,,,BAO_0000218,,
9200,CHEMBL622388,1,16459,Intermediate,,,50597,N,1,,,BAO_0000218,,
9201,CHEMBL622389,1,16459,Intermediate,,,50597,N,1,,,BAO_0000218,,
9202,CHEMBL622390,1,16459,Intermediate,,,50597,N,1,,,BAO_0000218,,
9203,CHEMBL622391,1,16459,Intermediate,,,50597,N,1,,,BAO_0000218,,
9204,CHEMBL622392,1,16459,Intermediate,,,50597,N,1,,,BAO_0000218,,
9205,CHEMBL622393,1,16459,Intermediate,,,50597,N,1,,,BAO_0000218,,
9206,CHEMBL622394,1,3278,Intermediate,,,50597,N,1,,,BAO_0000218,,
9207,CHEMBL622395,1,3278,Intermediate,,,50597,N,1,,,BAO_0000218,,
9208,CHEMBL622396,1,4684,Intermediate,,,50597,N,1,,,BAO_0000218,1977.0,
9209,CHEMBL624894,1,4684,Intermediate,,,50597,N,1,,,BAO_0000218,1977.0,
9210,CHEMBL624895,1,4684,Intermediate,,,50597,N,1,,,BAO_0000218,1977.0,
9211,CHEMBL624058,1,4684,Intermediate,,,50597,N,1,,,BAO_0000218,1977.0,
9212,CHEMBL624059,1,4684,Intermediate,,,50597,N,1,,,BAO_0000218,1977.0,
9213,CHEMBL624060,1,4684,Intermediate,,,50597,N,1,,,BAO_0000218,1977.0,
9214,CHEMBL624061,1,4684,Intermediate,,,50597,N,1,,,BAO_0000218,1977.0,
9215,CHEMBL624062,1,4684,Intermediate,,,50597,N,1,,,BAO_0000218,1977.0,
9216,CHEMBL624063,1,16456,Intermediate,,,50597,N,1,,,BAO_0000218,,
9217,CHEMBL624064,1,16456,Intermediate,,,50597,N,1,,,BAO_0000218,,
9218,CHEMBL624065,1,723,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9219,CHEMBL624066,1,723,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9220,CHEMBL877490,1,5160,Intermediate,,,50597,N,1,,,BAO_0000218,,
9221,CHEMBL874442,1,4709,Intermediate,,,50597,N,1,,,BAO_0000218,,
9222,CHEMBL626890,1,5633,Intermediate,,,50597,N,1,,,BAO_0000218,,
9223,CHEMBL626891,1,5302,Intermediate,,,50597,N,1,,,BAO_0000218,,
9224,CHEMBL626892,1,5302,Intermediate,,,50597,N,1,,,BAO_0000218,,
9225,CHEMBL626893,1,17791,Intermediate,,,50597,N,1,,,BAO_0000218,,
9226,CHEMBL626894,1,17791,Intermediate,,,50597,N,1,,,BAO_0000218,,
9227,CHEMBL626895,1,17791,Intermediate,,,50597,N,1,,,BAO_0000218,,
9228,CHEMBL626896,1,17791,Intermediate,,,50597,N,1,,,BAO_0000218,,
9229,CHEMBL626897,1,14512,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9230,CHEMBL626898,1,6230,Intermediate,,,50597,N,1,,,BAO_0000218,,
9231,CHEMBL626899,1,3364,Intermediate,,,50597,N,1,,,BAO_0000218,,
9232,CHEMBL626900,1,6874,Intermediate,,,50597,N,1,,,BAO_0000218,,
9233,CHEMBL626901,1,857,Intermediate,,,50597,N,1,,,BAO_0000218,,
9234,CHEMBL626902,1,858,Intermediate,,,50597,N,1,,,BAO_0000218,,
9235,CHEMBL626903,1,858,Intermediate,,,50597,N,1,,,BAO_0000218,,
9236,CHEMBL874443,1,5355,Intermediate,,,50597,N,1,,,BAO_0000218,,
9237,CHEMBL626904,1,5355,Intermediate,,,50597,N,1,,,BAO_0000218,,
9238,CHEMBL626905,1,6305,Intermediate,,,50597,N,1,,,BAO_0000218,,
9239,CHEMBL873830,1,13501,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9240,CHEMBL626906,1,17594,Intermediate,,,50597,N,1,,,BAO_0000218,,
9241,CHEMBL631076,1,4186,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9242,CHEMBL631077,1,2932,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9243,CHEMBL631078,1,17065,Intermediate,,,50597,N,1,,,BAO_0000218,,
9244,CHEMBL631079,1,15765,Intermediate,,,50597,N,1,,,BAO_0000218,,
9245,CHEMBL631080,1,2713,Intermediate,,,50597,N,1,,,BAO_0000218,,
9246,CHEMBL631081,1,2661,Intermediate,,,50597,N,1,,,BAO_0000218,,
9247,CHEMBL631239,1,2661,Intermediate,,,50597,N,1,,,BAO_0000218,,
9248,CHEMBL631240,1,740,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9249,CHEMBL631241,1,6597,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9250,CHEMBL631242,1,2959,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9251,CHEMBL631243,1,17594,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9252,CHEMBL874444,1,17596,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9253,CHEMBL631244,1,17594,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9254,CHEMBL631245,1,3293,Intermediate,,,50597,N,1,,,BAO_0000218,,
9255,CHEMBL627162,1,6757,Intermediate,,,50597,N,1,,,BAO_0000218,,
9256,CHEMBL627163,1,6757,Intermediate,,,50597,N,1,,,BAO_0000218,,
9257,CHEMBL627164,1,6757,Intermediate,,,50597,N,1,,,BAO_0000218,,
9258,CHEMBL627165,1,5979,Intermediate,,,50597,N,1,,,BAO_0000218,2113.0,
9259,CHEMBL627166,1,5979,Intermediate,,,50597,N,1,,,BAO_0000218,,
9260,CHEMBL627167,1,5979,Intermediate,,,50597,N,1,,,BAO_0000218,,
9261,CHEMBL627822,1,4026,Intermediate,,,50597,N,1,,,BAO_0000218,,
9262,CHEMBL627823,1,5355,Intermediate,,,50597,N,1,,,BAO_0000218,,
9263,CHEMBL627824,1,5355,Intermediate,,,50597,N,1,,,BAO_0000218,,
9264,CHEMBL627825,1,5355,Intermediate,,,50597,N,1,,,BAO_0000218,,
9265,CHEMBL627826,1,5633,Intermediate,,,50597,N,1,,,BAO_0000218,,
9266,CHEMBL627827,1,1716,Intermediate,,,50597,N,1,,,BAO_0000218,,
9267,CHEMBL627828,1,1716,Intermediate,,,50597,N,1,,,BAO_0000218,,
9268,CHEMBL627829,1,4689,Intermediate,,,50597,N,1,,,BAO_0000218,,
9269,CHEMBL627830,1,4527,Intermediate,,,50597,N,1,,,BAO_0000218,,
9270,CHEMBL627831,1,4527,Intermediate,,,50597,N,1,,,BAO_0000218,,
9271,CHEMBL627832,1,15662,Intermediate,,,50597,N,1,,,BAO_0000218,,
9272,CHEMBL627833,1,4413,Intermediate,,,50597,N,1,,,BAO_0000218,,
9273,CHEMBL627834,1,3598,Expert,,,50597,N,1,,,BAO_0000218,,
9274,CHEMBL628004,1,3598,Expert,,,50597,N,1,,,BAO_0000218,,
9275,CHEMBL628005,1,5964,Intermediate,,,50597,N,1,,,BAO_0000218,,
9276,CHEMBL628006,1,4689,Intermediate,,,50597,N,1,,,BAO_0000218,,
9277,CHEMBL628007,1,4186,Intermediate,,,50597,N,1,,,BAO_0000218,,
9278,CHEMBL625676,1,5510,Intermediate,,,50597,N,1,,,BAO_0000218,,
9279,CHEMBL631309,1,17858,Intermediate,,,50597,N,1,,,BAO_0000218,,
9280,CHEMBL631310,1,17804,Intermediate,,,50597,N,1,,,BAO_0000218,,
9281,CHEMBL631311,1,6106,Intermediate,,,50597,N,1,,,BAO_0000218,,
9282,CHEMBL631312,1,5964,Intermediate,,,50597,N,1,,,BAO_0000218,,
9283,CHEMBL631313,1,4026,Intermediate,,,50597,N,1,,,BAO_0000218,,
9284,CHEMBL631314,1,4756,Intermediate,,,50597,N,1,,,BAO_0000218,,
9285,CHEMBL631315,1,4756,Intermediate,,,50597,N,1,,,BAO_0000218,,
9286,CHEMBL631316,1,5862,Intermediate,,,50597,N,1,,,BAO_0000218,,
9287,CHEMBL631317,1,5862,Intermediate,,,50597,N,1,,,BAO_0000218,,
9288,CHEMBL874471,1,6644,Intermediate,,,50597,N,1,,,BAO_0000218,,
9289,CHEMBL631318,1,5871,Intermediate,,,50597,N,1,,,BAO_0000218,,
9290,CHEMBL631319,1,5919,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9291,CHEMBL631320,1,5939,Intermediate,,,50597,N,1,,,BAO_0000218,,
9292,CHEMBL631321,1,5939,Intermediate,,,50597,N,1,,,BAO_0000218,,
9293,CHEMBL631322,1,10,Intermediate,,,50597,N,1,,,BAO_0000218,,
9294,CHEMBL631323,1,11149,Intermediate,,,50597,N,1,,,BAO_0000218,,
9295,CHEMBL631324,1,5302,Intermediate,,,50597,N,1,,,BAO_0000218,,
9296,CHEMBL631325,1,17796,Intermediate,,,50597,N,1,,,BAO_0000218,,
9297,CHEMBL631326,1,4890,Intermediate,,,50597,N,1,,,BAO_0000218,,
9298,CHEMBL631327,1,6011,Intermediate,,,50597,N,1,,,BAO_0000218,,
9299,CHEMBL631328,1,5375,Intermediate,,,50597,N,1,,,BAO_0000218,,
9300,CHEMBL631329,1,17764,Intermediate,,,50597,N,1,,,BAO_0000218,,
9301,CHEMBL627217,1,4368,Intermediate,,,50597,N,1,,,BAO_0000218,,
9302,CHEMBL626352,1,5610,Intermediate,,,50597,N,1,,,BAO_0000218,,
9303,CHEMBL626353,1,5833,Intermediate,,,50597,N,1,,,BAO_0000218,,
9304,CHEMBL626354,1,4257,Intermediate,,,50597,N,1,,,BAO_0000218,,
9305,CHEMBL626355,1,5937,Intermediate,,,50597,N,1,,,BAO_0000218,,
9306,CHEMBL626356,1,5932,Intermediate,,,50597,N,1,,,BAO_0000218,,
9307,CHEMBL626357,1,5932,Intermediate,,,50597,N,1,,,BAO_0000218,,
9308,CHEMBL626358,1,17411,Intermediate,,,50597,N,1,,,BAO_0000218,,
9309,CHEMBL626359,1,17411,Intermediate,,,50597,N,1,,,BAO_0000218,,
9310,CHEMBL626360,1,17771,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9311,CHEMBL626361,1,1628,Intermediate,,,50597,N,1,,,BAO_0000218,,
9312,CHEMBL626362,1,1628,Intermediate,,,50597,N,1,,,BAO_0000218,,
9313,CHEMBL626363,1,17411,Intermediate,,,50597,N,1,,,BAO_0000218,,
9314,CHEMBL626970,1,4910,Intermediate,,,50597,N,1,,,BAO_0000218,,
9315,CHEMBL626971,1,4910,Intermediate,,,50597,N,1,,,BAO_0000218,,
9316,CHEMBL626972,1,4910,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9317,CHEMBL626973,1,4910,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9318,CHEMBL626974,1,4910,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9319,CHEMBL874592,1,4910,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9320,CHEMBL626975,1,5510,Intermediate,,,50597,N,1,,,BAO_0000218,,
9321,CHEMBL626976,1,5510,Intermediate,,,50597,N,1,,,BAO_0000218,,
9322,CHEMBL626977,1,5510,Intermediate,,,50597,N,1,,,BAO_0000218,,
9323,CHEMBL626978,1,5510,Intermediate,,,50597,N,1,,,BAO_0000218,,
9324,CHEMBL626979,1,16427,Intermediate,,,50597,N,1,,,BAO_0000218,,
9325,CHEMBL626980,1,4689,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
9326,CHEMBL626981,1,11450,Intermediate,,,50597,N,1,,,BAO_0000218,178.0,
9327,CHEMBL626982,1,11450,Intermediate,,,50597,N,1,,,BAO_0000218,178.0,
9328,CHEMBL626983,1,11450,Intermediate,,,50597,N,1,,,BAO_0000218,178.0,
9329,CHEMBL622522,1,11450,Intermediate,,,50597,N,1,,,BAO_0000218,178.0,
9330,CHEMBL622523,1,11450,Intermediate,,,50597,N,1,,,BAO_0000218,178.0,
9331,CHEMBL622524,1,11450,Intermediate,,,50597,N,1,,,BAO_0000218,178.0,
9332,CHEMBL622525,1,11450,Intermediate,,,50597,N,1,,,BAO_0000218,955.0,
9333,CHEMBL622526,1,11450,Intermediate,,,50597,N,1,,,BAO_0000218,955.0,
9334,CHEMBL619849,1,11450,Intermediate,,,50597,N,1,,,BAO_0000218,955.0,
9335,CHEMBL619850,1,11450,Intermediate,,,50597,N,1,,,BAO_0000218,955.0,
9336,CHEMBL623864,1,11450,Intermediate,,,50597,N,1,,,BAO_0000218,955.0,
9337,CHEMBL623865,1,11450,Intermediate,,,50597,N,1,,,BAO_0000218,955.0,
9338,CHEMBL623866,1,11450,Intermediate,,,50597,N,1,,,BAO_0000218,948.0,
9339,CHEMBL623867,1,11450,Intermediate,,,50597,N,1,,,BAO_0000218,948.0,
9340,CHEMBL877615,1,11450,Intermediate,,,50597,N,1,,,BAO_0000218,948.0,
9341,CHEMBL623868,1,11450,Intermediate,,,50597,N,1,,,BAO_0000218,948.0,
9342,CHEMBL623869,1,11450,Intermediate,,,50597,N,1,,,BAO_0000218,948.0,
9343,CHEMBL623870,1,11450,Intermediate,,,50597,N,1,,,BAO_0000218,948.0,
9344,CHEMBL623871,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
9345,CHEMBL623872,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
9346,CHEMBL622129,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
9347,CHEMBL622130,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
9348,CHEMBL622131,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
9349,CHEMBL622132,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
9350,CHEMBL622133,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
9351,CHEMBL622134,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
9352,CHEMBL622135,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
9353,CHEMBL622136,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
9354,CHEMBL622137,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2385.0,
9355,CHEMBL622138,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2385.0,
9356,CHEMBL623017,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2385.0,
9357,CHEMBL623018,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2385.0,
9358,CHEMBL623019,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2385.0,
9359,CHEMBL623020,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2385.0,
9360,CHEMBL623021,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2385.0,
9361,CHEMBL623022,1,16434,Intermediate,,,50597,N,1,,,BAO_0000218,2385.0,
9362,CHEMBL623023,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2385.0,
9363,CHEMBL623024,1,16435,Intermediate,,,50597,N,1,,,BAO_0000218,2385.0,
