payment_id,staff_id,customer_id,rental_id,amount,payment_date
10270,2,379,15930,3.99,2005-08-23 18:26:51
10271,1,380,847,3.99,2005-05-30 01:18:15
10275,1,380,2440,2.99,2005-06-18 18:41:09
10277,2,380,2998,1.99,2005-06-20 09:30:22
10283,2,380,4706,4.99,2005-07-08 11:51:41
10293,1,380,9710,10.99,2005-07-31 08:05:31
10303,1,380,15361,2.99,2005-08-22 21:39:45
10306,2,380,15748,2.99,2005-08-23 12:33:00
10312,2,381,2410,2.99,2005-06-18 16:55:08
10315,2,381,3812,0.99,2005-07-06 15:22:19
10323,1,381,7645,2.99,2005-07-28 01:27:42
10325,2,381,9144,0.99,2005-07-30 10:22:15
10326,2,381,9173,4.99,2005-07-30 11:40:10
10329,1,381,10608,0.99,2005-08-01 14:48:41
10338,2,381,13995,2.99,2005-08-20 19:34:43
10342,2,382,356,2.99,2005-05-27 06:32:30
10343,1,382,522,2.99,2005-05-28 03:33:20
10345,1,382,2468,4.99,2005-06-18 20:23:52
10351,1,382,5004,4.99,2005-07-09 01:20:50
10352,1,382,5816,0.99,2005-07-10 15:48:47
10356,1,382,8993,4.99,2005-07-30 04:51:25
10361,2,382,12529,0.99,2005-08-18 13:53:36
10366,2,383,63,0.99,2005-05-25 09:19:16
10369,2,383,2228,2.99,2005-06-18 03:44:50
10376,2,383,6244,0.99,2005-07-11 14:53:38
10391,1,383,15416,1.99,2005-08-22 23:51:23
10393,2,384,103,4.99,2005-05-25 17:30:42
10395,1,384,898,0.99,2005-05-30 09:26:19
10396,2,384,1013,2.99,2005-05-31 02:37:00
10402,1,384,3088,9.99,2005-06-20 15:56:05
10405,2,384,5250,0.99,2005-07-09 13:35:32
10406,1,384,5608,4.99,2005-07-10 05:08:26
10408,2,384,5966,2.99,2005-07-10 23:59:27
10419,2,385,1038,4.99,2005-05-31 05:23:47
10421,1,385,1937,0.99,2005-06-17 07:16:46
10426,1,385,5783,2.99,2005-07-10 13:55:33
10435,1,385,10636,3.99,2005-08-01 15:40:35
10444,1,386,583,7.99,2005-05-28 11:48:55
10447,2,386,1819,5.99,2005-06-16 21:32:50
10450,2,386,3783,6.99,2005-07-06 13:57:31
10451,1,386,4189,8.99,2005-07-07 10:51:07
10452,1,386,5524,0.99,2005-07-10 01:49:24
10453,1,386,5953,2.99,2005-07-10 23:21:35
10457,1,386,6324,3.99,2005-07-11 19:02:34
10458,2,386,6715,4.99,2005-07-12 13:32:28
10459,2,386,8340,4.99,2005-07-29 04:41:44
10461,2,386,9602,0.99,2005-07-31 03:42:51
10466,2,386,11128,2.99,2005-08-02 09:03:25
10476,1,387,1127,3.99,2005-05-31 17:45:49
10478,2,387,1465,0.99,2005-06-15 20:43:08
10492,1,387,12936,6.99,2005-08-19 05:25:06
10495,2,387,13645,0.99,2005-08-20 07:47:05
10499,2,388,21,4.99,2005-05-25 01:59:46
10500,2,388,411,4.99,2005-05-27 14:14:14
10506,2,388,4947,5.99,2005-07-08 22:49:37
10514,2,388,9840,2.99,2005-07-31 12:23:18
10524,1,388,12977,4.99,2005-08-19 06:55:33
10526,2,388,14853,5.99,2005-08-22 02:26:33
10528,1,388,12891,0.99,2006-02-14 15:16:03
10529,1,389,998,4.99,2005-05-31 00:16:57
10536,2,389,5626,3.99,2005-07-10 05:49:35
10540,1,389,7896,8.99,2005-07-28 11:00:58
10544,1,389,10217,4.99,2005-08-01 01:07:27
10549,2,389,12069,4.99,2005-08-17 21:39:40
10550,2,389,14493,7.99,2005-08-21 14:01:44
10551,1,389,14578,2.99,2005-08-21 16:53:38
10554,2,389,16011,9.99,2005-08-23 21:11:33
10560,1,390,2330,7.99,2005-06-18 10:41:19
10565,2,390,4310,2.99,2005-07-07 17:30:56
10571,1,390,8493,0.99,2005-07-29 09:04:31
10573,2,390,9314,2.99,2005-07-30 17:05:19
10575,1,390,10061,4.99,2005-07-31 19:23:25
10576,1,390,12105,5.99,2005-08-17 22:54:45
10581,2,390,13546,3.99,2005-08-20 03:50:24
10586,2,390,15303,8.99,2005-08-22 19:44:59
10587,2,390,15376,4.99,2005-08-22 22:21:35
10590,1,391,317,5.99,2005-05-26 23:23:56
10591,2,391,870,2.99,2005-05-30 04:25:47
10602,1,391,5599,4.99,2005-07-10 04:52:04
10603,1,391,6302,3.99,2005-07-11 17:55:38
10604,1,391,6463,2.99,2005-07-12 01:16:11
10605,2,391,8016,0.99,2005-07-28 15:35:41
10610,2,391,10406,2.99,2005-08-01 07:37:05
10617,1,391,14381,0.99,2005-08-21 09:55:47
10621,2,392,2890,4.99,2005-06-20 02:00:45
10622,1,392,3566,2.99,2005-07-06 03:08:51
10627,1,392,8254,0.99,2005-07-29 00:59:31
10631,1,392,11459,0.99,2005-08-02 21:25:25
10636,1,392,13629,4.99,2005-08-20 07:04:07
10640,2,392,14438,5.99,2005-08-21 11:51:10
10641,1,393,599,4.99,2005-05-28 14:05:57
10643,1,393,1611,6.99,2005-06-16 06:41:35
10654,2,393,6513,0.99,2005-07-12 03:44:43
10655,1,393,6930,8.99,2005-07-26 23:00:01
10664,1,393,12676,0.99,2005-08-18 19:34:40
10668,1,393,15132,2.99,2005-08-22 13:11:25
10672,1,394,213,3.99,2005-05-26 08:44:08
10676,1,394,3873,6.99,2005-07-06 18:03:16
10680,1,394,5535,4.99,2005-07-10 02:27:42
10682,2,394,7445,3.99,2005-07-27 17:57:15
10686,1,394,10603,0.99,2005-08-01 14:30:35
10694,1,395,1270,0.99,2005-06-15 07:30:22
10695,1,395,1562,0.99,2005-06-16 02:46:27
10699,1,395,3389,6.99,2005-06-21 14:37:55
10701,1,395,4185,5.99,2005-07-07 10:31:05
10702,1,395,4393,4.99,2005-07-07 21:12:36
10703,1,395,5087,0.99,2005-07-09 05:44:28
10711,1,395,15856,0.99,2005-08-23 15:59:12
10720,2,396,6764,4.99,2005-07-12 15:29:27
10722,2,396,7142,0.99,2005-07-27 06:55:39
10723,2,396,7313,2.99,2005-07-27 13:11:57
10725,2,396,8807,2.99,2005-07-29 21:36:59
10730,2,396,10610,0.99,2005-08-01 14:49:41
10735,1,396,14169,4.99,2005-08-21 03:00:31
10736,1,396,14508,2.99,2005-08-21 14:33:58
10739,2,396,15198,7.99,2005-08-22 16:15:33
10743,1,397,3489,5.99,2005-07-05 23:33:40
10747,2,397,5763,4.99,2005-07-10 12:58:12
10748,2,397,6014,2.99,2005-07-11 02:02:55
10750,1,397,6471,4.99,2005-07-12 01:31:06
10751,2,397,7356,2.99,2005-07-27 14:47:35
10754,1,397,9495,0.99,2005-07-30 23:54:26
10763,2,397,12700,0.99,2005-08-18 20:24:46
10770,2,398,1228,2.99,2005-06-15 03:50:36
10771,1,398,2087,6.99,2005-06-17 17:35:10
10775,2,398,8204,4.99,2005-07-28 23:18:29
10778,2,398,9281,5.99,2005-07-30 15:15:51
10782,2,398,12528,2.99,2005-08-18 13:52:41
10789,1,399,3036,5.99,2005-06-20 12:18:31
10796,2,399,8461,5.99,2005-07-29 08:11:31
10797,2,399,9728,2.99,2005-07-31 08:40:54
10799,2,399,10960,5.99,2005-08-02 03:46:18
10809,2,400,894,5.99,2005-05-30 08:31:31
10817,2,400,6790,5.99,2005-07-12 16:34:59
10818,2,400,6994,2.99,2005-07-27 01:08:26
10820,1,400,7682,5.99,2005-07-28 03:07:29
10822,2,400,9756,4.99,2005-07-31 09:25:00
10827,2,400,11530,2.99,2005-08-17 00:29:00
10830,2,400,13449,2.99,2005-08-20 00:17:01
10832,2,400,15533,4.99,2005-08-23 03:54:39
10833,2,400,15988,4.99,2005-08-23 20:23:08
10837,1,401,4059,0.99,2005-07-07 04:04:26
10838,2,401,4292,7.99,2005-07-07 15:48:38
10843,2,401,8669,2.99,2005-07-29 15:44:55
10846,2,401,10171,0.99,2005-07-31 23:29:05
10851,1,401,13024,4.99,2005-08-19 08:19:21
10857,2,402,1194,4.99,2005-06-15 01:25:08
10865,2,402,5329,4.99,2005-07-09 16:49:46
10870,1,402,9657,6.99,2005-07-31 06:00:41
10873,2,402,11549,4.99,2005-08-17 01:01:48
10875,1,402,15428,4.99,2005-08-23 00:11:52
10884,1,403,3644,6.99,2005-07-06 07:20:11
10891,2,403,8013,5.99,2005-07-28 15:30:26
10897,1,403,10547,6.99,2005-08-01 12:44:17
10898,2,403,10789,2.99,2005-08-01 21:37:55
10900,2,403,11391,9.99,2005-08-02 18:40:12
10905,1,403,12132,2.99,2005-08-17 23:37:03
10912,2,404,1506,2.99,2005-06-15 22:19:37
10916,1,404,3927,2.99,2005-07-06 20:48:14
10917,1,404,4495,2.99,2005-07-08 01:43:46
10921,1,404,5632,3.99,2005-07-10 06:17:06
10929,2,404,9824,2.99,2005-07-31 11:49:55
10930,1,404,10651,2.99,2005-08-01 16:20:22
10931,1,404,12325,5.99,2005-08-18 06:41:30
10933,2,404,13412,5.99,2005-08-19 22:46:35
10938,2,404,14912,4.99,2005-08-22 04:51:42
10941,1,405,121,2.99,2005-05-25 19:41:29
10948,1,405,3253,5.99,2005-06-21 03:25:37
10951,2,405,5040,7.99,2005-07-09 03:16:34
10956,1,405,7759,0.99,2005-07-28 06:28:45
10966,1,405,13398,0.99,2005-08-19 22:08:48
10976,1,406,2241,2.99,2005-06-18 04:31:41
10978,2,406,2585,0.99,2005-06-19 05:05:03
10980,1,406,3306,4.99,2005-06-21 07:46:58
10981,2,406,4264,4.99,2005-07-07 14:25:28
10983,2,406,5263,0.99,2005-07-09 14:10:36
10990,2,406,8080,4.99,2005-07-28 18:05:06
10991,2,406,8295,2.99,2005-07-29 02:42:14
10994,2,406,8962,1.99,2005-07-30 03:43:45
10996,1,406,9291,4.99,2005-07-30 16:03:39
10998,1,406,9660,8.99,2005-07-31 06:03:17
10999,1,406,10632,1.99,2005-08-01 15:36:56
11005,1,407,619,7.99,2005-05-28 15:52:26
11008,1,407,4296,0.99,2005-07-07 16:16:03
11011,1,407,6727,0.99,2005-07-12 13:54:25
11012,1,407,7363,5.99,2005-07-27 14:58:29
11013,2,407,7643,4.99,2005-07-28 01:19:44
11014,1,407,8078,2.99,2005-07-28 17:54:42
11015,1,407,8109,4.99,2005-07-28 19:07:44
11018,1,407,8802,2.99,2005-07-29 21:25:51
11021,1,407,11222,2.99,2005-08-02 12:32:28
11026,2,407,12931,2.99,2005-08-19 05:11:47
11036,1,408,2564,2.99,2005-06-19 03:41:10
11037,2,408,2728,2.99,2005-06-19 15:04:04
11040,1,408,6062,0.99,2005-07-11 04:11:58
11045,2,408,8251,4.99,2005-07-29 00:50:14
11047,2,408,8902,6.99,2005-07-30 01:08:06
11049,2,408,9757,4.99,2005-07-31 09:25:14
11050,2,408,11115,2.99,2005-08-02 08:31:06
11051,1,408,12140,2.99,2005-08-17 23:57:55
11064,2,409,2310,8.99,2005-06-18 08:45:59
11076,1,409,8037,4.99,2005-07-28 16:31:20
11078,1,409,8726,1.99,2005-07-29 18:09:22
11099,2,410,7350,4.99,2005-07-27 14:34:14
11102,2,410,8625,3.99,2005-07-29 13:59:13
11109,1,410,11472,6.99,2005-08-02 21:49:06
11112,1,410,13460,4.99,2005-08-20 00:48:24
11119,1,410,15211,2.99,2005-08-22 16:40:21
11125,1,411,1985,0.99,2005-06-17 10:31:37
11128,1,411,3928,2.99,2005-07-06 20:52:09
11131,2,411,5357,5.99,2005-07-09 18:08:59
11135,1,411,7513,2.99,2005-07-27 20:51:04
11150,1,412,333,4.99,2005-05-27 02:52:21
11152,2,412,1043,3.99,2005-05-31 06:11:40
11153,1,412,3292,2.99,2005-06-21 06:59:11
11166,2,412,15354,4.99,2005-08-22 21:18:59
11168,1,412,15781,8.99,2005-08-23 13:41:05
11170,1,413,40,4.99,2005-05-25 05:09:04
11175,2,413,4491,0.99,2005-07-08 01:30:46
11176,1,413,5897,7.99,2005-07-10 20:16:14
11177,2,413,7100,4.99,2005-07-27 05:05:01
11178,1,413,7635,0.99,2005-07-28 01:08:11
11179,2,413,7731,0.99,2005-07-28 05:01:18
11184,2,413,12552,2.99,2005-08-18 14:46:34
11194,1,414,2559,9.99,2005-06-19 03:09:46
11206,1,414,11706,0.99,2005-08-17 07:23:46
11208,1,414,13042,0.99,2005-08-19 09:06:08
11215,2,414,15481,0.99,2005-08-23 01:59:14
11218,1,415,3211,2.99,2005-06-21 01:01:29
11220,2,415,5665,0.99,2005-07-10 08:10:08
11223,1,415,6505,3.99,2005-07-12 03:27:37
11232,2,415,11310,1.99,2005-08-02 15:51:58
11237,2,415,15121,4.99,2005-08-22 12:46:37
11238,1,415,15959,0.99,2005-08-23 19:27:04
11249,1,416,6097,2.99,2005-07-11 06:21:43
11250,1,416,6879,7.99,2005-07-12 20:37:37
11251,1,416,7889,0.99,2005-07-28 10:43:21
11252,1,416,7917,2.99,2005-07-28 11:56:57
11253,2,416,8349,5.99,2005-07-29 04:50:22
11261,2,416,11047,5.99,2005-08-02 06:09:20
11265,1,416,14239,4.99,2005-08-21 05:18:57
11266,1,416,15235,1.99,2005-08-22 17:43:12
11270,1,417,267,4.99,2005-05-26 16:16:21
11271,2,417,630,8.99,2005-05-28 17:24:51
11279,1,417,8877,2.99,2005-07-30 00:15:22
11280,2,417,9049,2.99,2005-07-30 06:57:28
11283,1,417,11291,6.99,2005-08-02 14:57:58
11286,2,417,12281,4.99,2005-08-18 04:50:32
11287,1,417,13545,4.99,2005-08-20 03:50:15
11289,2,417,14121,4.99,2005-08-21 01:26:33
11292,2,417,14882,2.99,2005-08-22 03:52:21
11299,2,418,4852,7.99,2005-07-08 18:43:15
11300,1,418,4865,2.99,2005-07-08 19:09:04
11308,2,418,10537,5.99,2005-08-01 12:22:28
11314,1,418,11650,4.99,2005-08-17 05:00:03
11315,1,418,11769,2.99,2005-08-17 10:04:49
11318,1,418,13537,2.99,2005-08-20 03:39:15
11321,1,418,14836,4.99,2005-08-22 01:52:26
11323,1,418,15466,4.99,2005-08-23 01:16:55
11326,2,419,2793,2.99,2005-06-19 18:52:37
11329,1,419,4224,0.99,2005-07-07 12:24:21
11341,2,419,11025,4.99,2005-08-02 05:39:12
11343,2,419,11323,2.99,2005-08-02 16:29:57
11346,1,419,12460,7.99,2005-08-18 11:25:13
11350,2,420,744,4.99,2005-05-29 09:13:08
11352,1,420,2698,0.99,2005-06-19 13:29:11
11361,1,420,6588,4.99,2005-07-12 06:57:40
11371,1,421,507,0.99,2005-05-28 02:31:19
11372,1,421,931,0.99,2005-05-30 12:53:01
11373,1,421,1693,4.99,2005-06-16 12:39:51
11383,2,421,8025,2.99,2005-07-28 16:03:27
11385,1,421,8725,4.99,2005-07-29 18:08:42
11391,1,421,11523,3.99,2005-08-17 00:10:10
11397,2,421,15710,0.99,2006-02-14 15:16:03
11408,2,422,8206,4.99,2005-07-28 23:20:31
11410,2,422,10833,6.99,2005-08-01 23:25:55
11411,2,422,11325,6.99,2005-08-02 16:33:11
11412,1,422,11658,2.99,2005-08-17 05:19:17
11413,1,422,11842,4.99,2005-08-17 13:13:37
11416,2,422,13625,1.99,2005-08-20 06:52:03
11419,1,422,14861,4.99,2005-08-22 02:48:05
11421,1,422,15273,2.99,2005-08-22 18:53:28
11422,2,422,15316,2.99,2005-08-22 20:07:03
11423,2,422,15441,2.99,2006-02-14 15:16:03
11430,1,423,4250,0.99,2005-07-07 14:08:11
11431,1,423,4679,2.99,2005-07-08 10:33:14
11447,2,423,14902,4.99,2005-08-22 04:31:50
11450,2,424,403,0.99,2005-05-27 13:28:52
11451,2,424,3044,4.99,2005-06-20 12:38:49
11453,2,424,3404,0.99,2005-06-21 15:57:52
11454,2,424,3746,0.99,2005-07-06 12:10:51
11455,2,424,4512,0.99,2005-07-08 02:38:56
11460,1,424,6589,2.99,2005-07-12 07:06:29
11465,2,424,8999,2.99,2005-07-30 04:55:46
11478,2,424,15941,9.99,2005-08-23 18:46:44
11479,1,424,15094,0.99,2006-02-14 15:16:03
11481,1,425,3276,6.99,2005-06-21 05:35:52
11485,2,425,4483,8.99,2005-07-08 01:03:12
11486,1,425,4659,2.99,2005-07-08 09:53:28
11487,1,425,4884,7.99,2005-07-08 19:49:17
11495,1,425,9170,0.99,2005-07-30 11:35:24
11501,2,425,14089,5.99,2005-08-20 23:59:02
11502,2,425,14881,4.99,2005-08-22 03:47:39
11509,1,426,2204,2.99,2005-06-18 02:11:38
11512,2,426,4114,2.99,2005-07-07 06:51:12
11513,2,426,4398,4.99,2005-07-07 21:18:44
11524,2,426,11237,0.99,2005-08-02 13:24:01
11525,2,426,11876,0.99,2005-08-17 14:18:21
11526,2,426,11938,6.99,2005-08-17 16:54:54
11533,2,427,82,6.99,2005-05-25 12:17:46
11536,1,427,1648,5.99,2005-06-16 09:17:07
11537,1,427,1857,1.99,2005-06-17 01:12:58
11542,1,427,6423,6.99,2005-07-11 23:47:31
11552,1,427,11024,5.99,2005-08-02 05:38:31
11556,1,427,15330,3.99,2005-08-22 20:35:30
11557,2,428,634,4.99,2005-05-28 17:40:35
11558,1,428,1227,3.99,2005-06-15 03:50:03
11563,1,428,3702,2.99,2005-07-06 10:13:56
11566,1,428,5373,4.99,2005-07-09 18:48:57
11571,2,428,8528,4.99,2005-07-29 10:24:22
11572,1,428,9904,5.99,2005-07-31 14:34:17
11573,2,428,9982,2.99,2005-07-31 17:09:02
11587,2,429,6196,7.99,2005-07-11 12:05:46
11589,1,429,6977,6.99,2005-07-27 00:40:50
11595,1,429,12259,2.99,2005-08-18 04:14:35
11599,1,430,364,4.99,2005-05-27 07:20:12
11601,1,430,1274,2.99,2005-06-15 07:52:52
11604,2,430,2892,0.99,2005-06-20 02:06:39
11605,2,430,3153,0.99,2005-06-20 20:44:15
11614,1,430,12965,4.99,2005-08-19 06:33:00
11615,1,430,13007,0.99,2005-08-19 07:47:43
11616,2,430,13452,0.99,2005-08-20 00:20:07
11622,1,431,2096,4.99,2005-06-17 18:33:04
11624,2,431,2281,4.99,2005-06-18 06:47:29
11626,2,431,3304,6.99,2005-06-21 07:43:40
11629,1,431,4801,2.99,2005-07-08 16:51:36
11635,2,431,10959,6.99,2005-08-02 03:39:39
11643,2,432,326,7.99,2005-05-27 01:10:11
11647,2,432,1597,2.99,2005-06-16 05:47:03
11651,1,432,5204,2.99,2005-07-09 10:54:14
11659,2,432,9916,4.99,2005-07-31 14:54:52
11666,2,433,146,8.99,2005-05-26 00:07:11
11675,1,433,6850,4.99,2005-07-12 19:30:42
11691,2,434,508,5.99,2005-05-28 02:40:50
11693,2,434,1584,5.99,2005-06-16 04:50:50
11705,2,434,7479,2.99,2005-07-27 19:18:17
11707,1,434,9350,4.99,2005-07-30 18:24:30
11708,1,434,11242,3.99,2005-08-02 13:32:00
11709,1,434,11867,2.99,2005-08-17 14:04:28
11712,2,434,12624,7.99,2005-08-18 17:35:00
11715,2,434,14553,4.99,2005-08-21 15:59:40
11718,1,435,757,7.99,2005-05-29 10:29:47
11721,1,435,2984,0.99,2005-06-20 08:43:44
11723,1,435,3918,8.99,2005-07-06 20:26:15
11725,2,435,6051,4.99,2005-07-11 03:46:41
11728,2,435,8891,4.99,2005-07-30 00:46:55
11732,1,435,10998,6.99,2005-08-02 04:50:55
11740,1,435,14765,1.99,2005-08-21 23:40:28
11745,1,436,848,5.99,2005-05-30 01:19:53
11748,2,436,3944,2.99,2005-07-06 21:34:11
11752,1,436,5959,0.99,2005-07-10 23:35:36
11754,2,436,8027,5.99,2005-07-28 16:09:57
11756,1,436,9345,9.99,2005-07-30 18:13:51
11757,1,436,9539,0.99,2005-07-31 01:36:19
11762,2,436,11615,4.99,2005-08-17 03:54:35
11764,2,436,12297,0.99,2005-08-18 05:19:57
11765,2,436,12429,6.99,2005-08-18 10:26:46
11768,1,436,13533,3.99,2005-08-20 03:30:00
11770,1,436,13814,0.99,2005-08-20 13:07:23
11773,1,437,192,2.99,2005-05-26 06:20:37
11774,2,437,656,4.99,2005-05-28 20:18:24
11776,2,437,2239,5.99,2005-06-18 04:23:54
11778,2,437,3265,2.99,2005-06-21 04:23:13
11780,2,437,4765,4.99,2005-07-08 15:08:45
11786,2,437,9172,2.99,2005-07-30 11:36:38
11787,2,437,9333,2.99,2005-07-30 17:53:45
11790,2,437,11417,3.99,2005-08-02 19:44:46
11794,1,437,13905,1.99,2005-08-20 16:12:48
11797,2,438,1036,0.99,2005-05-31 05:21:10
11806,2,438,4446,2.99,2005-07-07 23:12:16
11810,2,438,6138,4.99,2005-07-11 08:36:04
11812,2,438,6615,4.99,2005-07-12 08:36:22
11814,2,438,7374,8.99,2005-07-27 15:20:57
11832,1,439,1264,4.99,2005-06-15 06:59:39
11841,2,439,5801,5.99,2005-07-10 14:59:05
11842,1,439,5893,2.99,2005-07-10 20:05:30
11843,1,439,6577,2.99,2005-07-12 06:15:05
11848,1,439,9275,0.99,2005-07-30 15:09:15
11851,1,439,10905,2.99,2005-08-02 01:45:59
11852,2,439,11042,6.99,2005-08-02 06:04:33
11855,1,439,12621,2.99,2005-08-18 17:31:36
11858,2,439,13358,4.99,2005-08-19 21:04:20
11859,2,439,14730,5.99,2005-08-21 22:21:11
11860,2,439,15044,9.99,2005-08-22 09:51:54
11862,2,439,15653,4.99,2005-08-23 08:34:42
11875,1,440,9001,4.99,2005-07-30 04:59:41
11877,1,440,9547,4.99,2005-07-31 01:52:34
11883,2,440,14863,7.99,2005-08-22 02:57:04
11885,1,440,15925,4.99,2005-08-23 18:15:06
11886,1,440,13106,4.99,2006-02-14 15:16:03
11895,1,441,5811,0.99,2005-07-10 15:27:04
11898,1,441,6941,5.99,2005-07-26 23:18:49
11899,2,441,8237,2.99,2005-07-29 00:29:56
11903,2,441,8617,4.99,2005-07-29 13:46:14
11904,2,441,9644,10.99,2005-07-31 05:40:35
11905,2,441,9854,2.99,2005-07-31 12:59:34
11912,2,441,14796,4.99,2005-08-22 00:40:49
11918,1,442,1251,5.99,2005-06-15 05:58:55
11919,2,442,1358,0.99,2005-06-15 13:28:48
11920,2,442,1576,8.99,2005-06-16 03:54:39
11921,1,442,1774,2.99,2005-06-16 18:27:52
11927,2,442,4577,3.99,2005-07-08 05:59:00
11928,2,442,6590,4.99,2005-07-12 07:08:21
11929,2,442,6632,2.99,2005-07-12 09:33:10
11933,1,442,8044,2.99,2005-07-28 16:49:12
11935,1,442,9180,4.99,2005-07-30 12:03:15
11940,1,442,12948,0.99,2005-08-19 05:55:14
11947,2,443,1068,4.99,2005-05-31 09:32:15
11955,1,443,7987,9.99,2005-07-28 14:36:52
11957,1,443,10014,4.99,2005-07-31 18:10:56
11966,1,443,15182,0.99,2005-08-22 15:47:05
11968,1,443,15519,0.99,2005-08-23 03:23:32
11972,2,444,1397,3.99,2005-06-15 16:25:26
11977,2,444,3498,4.99,2005-07-06 00:02:08
11978,1,444,3539,0.99,2005-07-06 01:39:08
11983,2,444,7679,3.99,2005-07-28 02:58:39
11989,1,444,11728,4.99,2005-08-17 08:12:26
11996,1,444,15249,4.99,2005-08-22 17:58:27
11999,1,445,481,2.99,2005-05-27 22:49:27
12003,2,445,5225,2.99,2005-07-09 12:10:16
12004,1,445,6346,0.99,2005-07-11 20:08:34
12006,2,445,7971,4.99,2005-07-28 14:00:47
12013,2,445,10936,9.99,2005-08-02 02:55:04
12020,1,445,14866,6.99,2005-08-22 03:11:35
12021,1,445,14955,4.99,2005-08-22 06:25:52
12025,2,446,14,0.99,2005-05-25 00:31:15
12042,2,446,7089,0.99,2005-07-27 04:43:42
12043,1,446,7576,4.99,2005-07-27 22:54:35
12047,2,446,8691,0.99,2005-07-29 16:41:23
12051,1,446,11051,3.99,2005-08-02 06:23:39
12062,2,447,4403,4.99,2005-07-07 21:29:40
12063,1,447,4858,6.99,2005-07-08 18:53:24
12065,1,447,5734,0.99,2005-07-10 11:37:28
12066,2,447,5987,2.99,2005-07-11 00:55:31
12068,1,447,6690,1.99,2005-07-12 12:23:02
12077,2,447,12511,0.99,2005-08-18 13:23:19
12079,2,447,13110,0.99,2005-08-19 11:24:37
12080,1,447,13848,4.99,2005-08-20 14:37:49
12082,1,447,15108,2.99,2005-08-22 12:10:07
12083,1,447,15997,4.99,2005-08-23 20:40:31
12084,2,447,16032,4.99,2005-08-23 21:59:57
12088,2,448,1823,7.99,2005-06-16 21:48:16
12102,2,448,11608,8.99,2005-08-17 03:36:52
12103,1,448,11798,9.99,2005-08-17 11:21:43
12104,1,448,12446,2.99,2005-08-18 10:56:29
12106,2,448,13250,3.99,2005-08-19 16:47:55
12108,1,448,14580,3.99,2005-08-21 16:56:39
12109,1,448,14711,2.99,2005-08-21 21:22:07
12113,1,448,13577,0.0,2006-02-14 15:16:03
12123,1,449,5824,2.99,2005-07-10 16:19:53
12129,1,449,10416,4.99,2005-08-01 08:08:39
12130,1,449,10516,6.99,2005-08-01 11:41:55
12131,2,449,10688,6.99,2005-08-01 17:53:43
12137,2,450,1914,2.99,2005-06-17 05:25:54
12146,1,450,7610,0.99,2005-07-28 00:11:35
12150,1,450,10984,3.99,2005-08-02 04:30:02
12152,2,450,13731,4.99,2005-08-20 10:22:08
12154,1,450,13828,4.99,2005-08-20 13:49:52
12169,1,451,3316,6.99,2005-06-21 08:20:18
12173,2,451,4930,4.99,2005-07-08 22:15:48
12187,2,451,13252,2.99,2005-08-19 16:50:50
12188,2,451,13380,0.99,2005-08-19 21:36:58
12189,1,451,13666,2.99,2005-08-20 08:20:19
12192,1,451,15651,4.99,2005-08-23 08:31:49
12195,1,452,726,1.99,2005-05-29 06:05:29
12205,2,452,3907,6.99,2005-07-06 19:39:14
12209,1,452,4720,0.99,2005-07-08 12:34:34
12231,2,453,4805,2.99,2005-07-08 16:59:12
12237,2,453,9900,1.99,2005-07-31 14:15:05
12238,1,453,11794,4.99,2005-08-17 11:08:48
12240,1,453,13711,7.99,2005-08-20 09:35:20
12247,2,453,15627,4.99,2005-08-23 07:25:38
12250,2,454,1844,7.99,2005-06-16 23:53:53
12258,1,454,3362,4.99,2005-06-21 12:19:54
12262,2,454,5446,2.99,2005-07-09 21:59:55
12267,2,454,9041,0.99,2005-07-30 06:32:36
12269,1,454,10005,3.99,2005-07-31 17:53:51
12271,1,454,12553,0.99,2005-08-18 14:46:54
12274,2,454,13694,8.99,2005-08-20 09:13:23
12292,1,455,7388,4.99,2005-07-27 15:54:19
12294,2,455,7905,5.99,2005-07-28 11:26:57
12304,1,455,15494,1.99,2005-08-23 02:25:09
12309,2,456,2146,6.99,2005-06-17 22:26:23
12310,1,456,2192,4.99,2005-06-18 01:35:47
12316,2,456,5964,0.99,2005-07-10 23:47:18
12325,1,456,13547,4.99,2005-08-20 03:53:16
12327,2,456,14690,1.99,2005-08-21 20:42:25
12328,1,456,15720,3.99,2005-08-23 11:15:20
12331,2,457,1453,4.99,2005-06-15 19:36:39
12332,2,457,1727,0.99,2005-06-16 15:21:47
12334,1,457,2172,7.99,2005-06-18 00:06:16
12336,1,457,2762,3.99,2005-06-19 17:22:31
12337,1,457,2811,0.99,2005-06-19 19:53:30
12338,2,457,3115,2.99,2005-06-20 17:59:05
12342,1,457,6467,7.99,2005-07-12 01:22:03
12360,2,458,4525,2.99,2005-07-08 03:15:00
12365,2,458,6595,7.99,2005-07-12 07:25:48
12369,2,458,11138,2.99,2005-08-02 09:26:16
12377,2,459,2,2.99,2005-05-24 22:54:33
12378,2,459,1876,0.99,2005-06-17 02:50:51
12379,2,459,1977,2.99,2005-06-17 09:38:22
12381,1,459,2899,0.99,2005-06-20 02:39:21
12393,1,459,7717,4.99,2005-07-28 04:33:54
12396,1,459,8289,9.99,2005-07-29 02:23:24
12399,1,459,9137,6.99,2005-07-30 10:09:24
12409,2,459,13960,10.99,2005-08-20 18:16:26
12412,1,459,15126,5.99,2005-08-22 12:53:58
12418,2,460,1064,4.99,2005-05-31 08:50:07
