assays_assay_id,assays_src_id,assays_tissue_id,assays_confidence_score,assays_doc_id,assays_assay_organism,assays_assay_subcellular_fraction,assays_tid,assays_relationship_type,assays_curated_by,assays_src_assay_id,assays_chembl_id,assays_cell_id,assays_bao_format,assays_variant_id
4693,1,2107.0,0,4397,Homo sapiens,Microsomes,22224,U,Autocuration,,CHEMBL618983,,BAO_0000251,
4694,1,,0,17409,Homo sapiens,,22224,U,Autocuration,,CHEMBL618984,,BAO_0000019,
4695,1,,0,17409,Homo sapiens,,22224,U,Autocuration,,CHEMBL618985,,BAO_0000019,
4696,1,,0,17176,Homo sapiens,,22224,U,Autocuration,,CHEMBL618986,,BAO_0000019,
4697,1,,0,15444,Homo sapiens,,22224,U,Autocuration,,CHEMBL618987,,BAO_0000019,
4698,1,,0,17267,Homo sapiens,,22224,U,Autocuration,,CHEMBL618988,,BAO_0000019,
4699,1,2107.0,0,5944,Homo sapiens,Microsomes,22224,U,Autocuration,,CHEMBL618989,,BAO_0000251,
4700,1,2107.0,0,5668,Homo sapiens,Microsomes,22224,U,Autocuration,,CHEMBL618990,,BAO_0000251,
4701,1,2107.0,0,5669,Homo sapiens,Microsomes,22224,U,Autocuration,,CHEMBL618991,,BAO_0000251,
4702,1,,0,5041,Homo sapiens,Microsomes,22224,U,Autocuration,,CHEMBL876725,,BAO_0000251,
4703,1,,0,5041,Homo sapiens,Microsomes,22224,U,Autocuration,,CHEMBL618992,,BAO_0000251,
4704,1,,0,5041,Homo sapiens,Microsomes,22224,U,Autocuration,,CHEMBL618993,,BAO_0000251,
4705,1,2107.0,0,5676,Homo sapiens,Microsomes,22224,U,Autocuration,,CHEMBL618994,,BAO_0000251,
4706,1,2107.0,0,5944,Homo sapiens,Microsomes,22224,U,Autocuration,,CHEMBL618995,,BAO_0000251,
4707,1,2107.0,0,17538,Homo sapiens,Microsomes,22224,U,Autocuration,,CHEMBL618996,,BAO_0000251,
4708,1,2107.0,0,6331,Homo sapiens,Microsomes,22224,U,Autocuration,,CHEMBL618997,,BAO_0000251,
4709,1,2107.0,0,5948,Homo sapiens,Microsomes,22224,U,Autocuration,,CHEMBL618998,,BAO_0000251,
4710,1,,0,5965,Homo sapiens,,22224,U,Autocuration,,CHEMBL618999,,BAO_0000218,
4711,1,,0,1916,Homo sapiens,,22224,U,Autocuration,,CHEMBL620223,,BAO_0000218,
4712,1,,0,5965,Homo sapiens,,22224,U,Autocuration,,CHEMBL620224,,BAO_0000218,
4713,1,,0,1299,Homo sapiens,,22224,U,Autocuration,,CHEMBL620225,,BAO_0000019,
4714,1,,0,1299,Homo sapiens,,22224,U,Autocuration,,CHEMBL620226,,BAO_0000019,
4715,1,1088.0,0,7766,Homo sapiens,,22224,U,Autocuration,,CHEMBL620227,,BAO_0000019,
4716,1,1088.0,0,7766,Homo sapiens,,22224,U,Autocuration,,CHEMBL876726,,BAO_0000019,
4717,1,1088.0,0,7766,Homo sapiens,,22224,U,Autocuration,,CHEMBL620228,,BAO_0000019,
4718,1,1088.0,0,7766,Homo sapiens,,22224,U,Autocuration,,CHEMBL620229,,BAO_0000019,
4719,1,,1,17764,Mus musculus,,50594,N,Intermediate,,CHEMBL620230,,BAO_0000218,
4720,1,,1,17764,Mus musculus,,50594,N,Intermediate,,CHEMBL620231,,BAO_0000218,
4721,1,,1,17764,Mus musculus,,50594,N,Intermediate,,CHEMBL620232,,BAO_0000218,
4722,1,,1,17764,Mus musculus,,50594,N,Intermediate,,CHEMBL620233,,BAO_0000218,
4723,1,,1,14294,Mus musculus,,50594,N,Intermediate,,CHEMBL620234,,BAO_0000218,
4724,1,,1,14294,Mus musculus,,50594,N,Intermediate,,CHEMBL620235,,BAO_0000218,
4725,1,,1,14294,Mus musculus,,50594,N,Intermediate,,CHEMBL620236,,BAO_0000218,
4726,1,2107.0,1,6251,Mus musculus,,50594,N,Intermediate,,CHEMBL620237,,BAO_0000218,
4727,1,,1,17582,Mus musculus,,50594,N,Intermediate,,CHEMBL620238,,BAO_0000218,
4728,1,2369.0,1,17811,Mus musculus,,50594,N,Intermediate,,CHEMBL620239,,BAO_0000218,
4729,1,955.0,1,17811,Mus musculus,,50594,N,Intermediate,,CHEMBL620240,,BAO_0000218,
4730,1,955.0,1,17811,Mus musculus,,50594,N,Intermediate,,CHEMBL620241,,BAO_0000218,
4731,1,,1,17811,Mus musculus,,50594,N,Intermediate,,CHEMBL876727,,BAO_0000218,
4732,1,2113.0,1,17811,Mus musculus,,50594,N,Intermediate,,CHEMBL620242,,BAO_0000218,
4733,1,,1,17811,Mus musculus,,50594,N,Intermediate,,CHEMBL620243,,BAO_0000218,
4734,1,,1,5288,Mus musculus,,50594,N,Intermediate,,CHEMBL620244,,BAO_0000218,
4735,1,1977.0,1,2717,Mus musculus,,50594,N,Intermediate,,CHEMBL620245,,BAO_0000218,
4736,1,1977.0,1,2717,Mus musculus,,50594,N,Intermediate,,CHEMBL620246,,BAO_0000218,
4737,1,1977.0,1,2717,Mus musculus,,50594,N,Intermediate,,CHEMBL620247,,BAO_0000218,
4738,1,1969.0,1,17753,Mus musculus,,50594,N,Intermediate,,CHEMBL620248,,BAO_0000218,
4739,1,1969.0,1,17753,Mus musculus,,50594,N,Intermediate,,CHEMBL873497,,BAO_0000218,
4740,1,1969.0,1,17753,Mus musculus,,50594,N,Intermediate,,CHEMBL620249,,BAO_0000218,
4741,1,,1,17764,Mus musculus,,50594,N,Intermediate,,CHEMBL620250,,BAO_0000218,
4742,1,,1,17764,Mus musculus,,50594,N,Intermediate,,CHEMBL620251,,BAO_0000218,
4743,1,,1,17764,Mus musculus,,50594,N,Intermediate,,CHEMBL620252,,BAO_0000218,
4744,1,,1,17764,Mus musculus,,50594,N,Intermediate,,CHEMBL620253,,BAO_0000218,
4745,1,,1,17764,Mus musculus,,50594,N,Intermediate,,CHEMBL620254,,BAO_0000218,
4746,1,,1,17764,Mus musculus,,50594,N,Intermediate,,CHEMBL620255,,BAO_0000218,
4747,1,,1,16597,Mus musculus,,50594,N,Intermediate,,CHEMBL620256,,BAO_0000218,
4748,1,,1,2675,Mus musculus,,50594,N,Intermediate,,CHEMBL876728,,BAO_0000218,
4749,1,,1,2675,Mus musculus,,50594,N,Intermediate,,CHEMBL620257,,BAO_0000218,
4750,1,,1,16597,Mus musculus,,50594,N,Intermediate,,CHEMBL620258,,BAO_0000218,
4751,1,,1,4890,Mus musculus,,50594,N,Intermediate,,CHEMBL620259,,BAO_0000218,
4752,1,,1,429,Mus musculus,,50594,N,Intermediate,,CHEMBL620260,,BAO_0000218,
4753,1,178.0,1,17837,Mus musculus,,50594,N,Intermediate,,CHEMBL620261,,BAO_0000218,
4754,1,,1,16597,Mus musculus,,50594,N,Intermediate,,CHEMBL620262,,BAO_0000218,
4755,1,,1,16597,Mus musculus,,50594,N,Intermediate,,CHEMBL620263,,BAO_0000218,
4756,1,,1,6619,Mus musculus,,50594,N,Intermediate,,CHEMBL620264,,BAO_0000218,
4757,1,,1,4066,Mus musculus,,50594,N,Intermediate,,CHEMBL620265,,BAO_0000218,
4758,1,,1,4239,Mus musculus,,50594,N,Intermediate,,CHEMBL620266,,BAO_0000218,
4759,1,,1,5969,Mus musculus,,50594,N,Intermediate,,CHEMBL620267,,BAO_0000218,
4760,1,,1,8999,Mus musculus,,50594,N,Intermediate,,CHEMBL619364,,BAO_0000218,
4761,1,,1,8999,Mus musculus,,50594,N,Intermediate,,CHEMBL619365,,BAO_0000218,
4762,1,955.0,1,17641,Mus musculus,,50594,N,Intermediate,,CHEMBL619366,,BAO_0000218,
4763,1,2113.0,1,17641,Mus musculus,,50594,N,Intermediate,,CHEMBL619367,,BAO_0000218,
4764,1,2107.0,1,17641,Mus musculus,,50594,N,Intermediate,,CHEMBL619368,,BAO_0000218,
4765,1,2048.0,1,17641,Mus musculus,,50594,N,Intermediate,,CHEMBL619369,,BAO_0000218,
4766,1,2106.0,1,17641,Mus musculus,,50594,N,Intermediate,,CHEMBL876729,,BAO_0000218,
4767,1,,1,16597,Mus musculus,,50594,N,Intermediate,,CHEMBL619370,,BAO_0000218,
4768,1,,1,4890,Mus musculus,,50594,N,Intermediate,,CHEMBL619371,,BAO_0000218,
4769,1,,1,429,Mus musculus,,50594,N,Intermediate,,CHEMBL619372,,BAO_0000218,
4770,1,,1,429,Mus musculus,,50594,N,Intermediate,,CHEMBL620012,,BAO_0000218,
4771,1,,1,5969,Mus musculus,,50594,N,Intermediate,,CHEMBL620013,,BAO_0000218,
4772,1,,1,16913,Homo sapiens,,81034,N,Intermediate,,CHEMBL620014,478.0,BAO_0000219,
4773,1,,1,16913,Homo sapiens,,81034,N,Intermediate,,CHEMBL620015,478.0,BAO_0000219,
4774,1,,1,16913,Homo sapiens,,81034,N,Intermediate,,CHEMBL621010,478.0,BAO_0000219,
4775,1,,1,16913,Homo sapiens,,81034,N,Intermediate,,CHEMBL621011,478.0,BAO_0000219,
4776,1,,1,16913,Homo sapiens,,81034,N,Intermediate,,CHEMBL621012,478.0,BAO_0000219,
4777,1,,1,16913,Homo sapiens,,81034,N,Intermediate,,CHEMBL621013,478.0,BAO_0000219,
4778,1,,1,17270,Homo sapiens,,81034,N,Intermediate,,CHEMBL621014,478.0,BAO_0000219,
4779,1,,1,5618,Homo sapiens,,80017,N,Intermediate,,CHEMBL618154,481.0,BAO_0000219,
4780,1,,1,17777,Homo sapiens,,81034,N,Expert,,CHEMBL618155,478.0,BAO_0000219,
4781,1,,1,16112,Homo sapiens,,80017,N,Intermediate,,CHEMBL618156,481.0,BAO_0000219,
4782,1,,1,15748,Homo sapiens,,80017,N,Intermediate,,CHEMBL618157,481.0,BAO_0000219,
4783,1,,1,6633,Homo sapiens,,81034,N,Intermediate,,CHEMBL618328,478.0,BAO_0000219,
4784,1,,1,16930,Homo sapiens,,81034,N,Intermediate,,CHEMBL618329,478.0,BAO_0000219,
4785,1,,1,17496,Homo sapiens,,81034,N,Intermediate,,CHEMBL618330,478.0,BAO_0000219,
4786,1,,1,12989,Homo sapiens,,81034,N,Expert,,CHEMBL618331,478.0,BAO_0000219,
4787,1,,1,4840,Homo sapiens,,81034,N,Intermediate,,CHEMBL618332,478.0,BAO_0000219,
4788,1,,1,12989,Homo sapiens,,81034,N,Expert,,CHEMBL618333,478.0,BAO_0000219,
4789,1,,1,16745,Homo sapiens,,80017,N,Intermediate,,CHEMBL618334,481.0,BAO_0000219,
4790,1,,1,16597,Homo sapiens,,81034,N,Expert,,CHEMBL618335,478.0,BAO_0000219,
4791,1,,9,16547,Rattus norvegicus,,11736,D,Expert,,CHEMBL618336,,BAO_0000019,
4792,1,,8,16547,,,11736,H,Expert,,CHEMBL618337,,BAO_0000019,
4793,1,,9,16547,Rattus norvegicus,,11736,D,Expert,,CHEMBL618338,,BAO_0000019,
4794,1,,9,15856,Homo sapiens,,278,D,Expert,,CHEMBL618339,722.0,BAO_0000219,
4795,1,,9,15856,Homo sapiens,,278,D,Expert,,CHEMBL618340,722.0,BAO_0000219,
4796,1,,9,16547,Mus musculus,,11831,D,Expert,,CHEMBL618341,,BAO_0000019,
4797,1,,8,16547,,,11831,H,Expert,,CHEMBL618342,,BAO_0000019,
4798,1,,9,16547,Mus musculus,,11831,D,Expert,,CHEMBL618343,,BAO_0000019,
4799,1,,8,17402,,,280,H,Expert,,CHEMBL621038,,BAO_0000357,
4800,1,,0,11746,Homo sapiens,,22226,U,Autocuration,,CHEMBL621039,574.0,BAO_0000219,
4801,1,,0,11746,Homo sapiens,,22226,U,Autocuration,,CHEMBL621040,574.0,BAO_0000219,
4802,1,,1,5455,Homo sapiens,,80018,N,Intermediate,,CHEMBL621041,455.0,BAO_0000219,
4803,1,,1,2068,Homo sapiens,,80018,N,Intermediate,,CHEMBL621042,455.0,BAO_0000219,
4804,1,,1,2683,Homo sapiens,,80018,N,Intermediate,,CHEMBL621043,455.0,BAO_0000219,
4805,1,,1,15313,Homo sapiens,,80018,N,Expert,,CHEMBL621044,455.0,BAO_0000219,
4806,1,,1,13739,Homo sapiens,,80018,N,Intermediate,,CHEMBL621045,455.0,BAO_0000219,
4807,1,,1,13739,Homo sapiens,,80018,N,Intermediate,,CHEMBL621046,455.0,BAO_0000219,
4808,1,,1,14750,Homo sapiens,,80018,N,Intermediate,,CHEMBL621047,455.0,BAO_0000219,
4809,1,,1,14777,Homo sapiens,,80019,N,Intermediate,,CHEMBL621048,797.0,BAO_0000219,
4810,1,,1,14777,Homo sapiens,,80019,N,Intermediate,,CHEMBL883798,797.0,BAO_0000219,
4811,1,,1,17672,Homo sapiens,,80019,N,Intermediate,,CHEMBL621049,797.0,BAO_0000219,
4812,1,,1,14368,Homo sapiens,,80019,N,Intermediate,,CHEMBL621050,797.0,BAO_0000219,
4813,1,,1,14368,Homo sapiens,,80019,N,Intermediate,,CHEMBL621051,797.0,BAO_0000219,
4814,1,,1,13866,Homo sapiens,,80019,N,Intermediate,,CHEMBL621052,797.0,BAO_0000219,
4815,1,,1,2545,Homo sapiens,,80019,N,Intermediate,,CHEMBL621053,797.0,BAO_0000219,
4816,1,,1,2545,Homo sapiens,,80019,N,Intermediate,,CHEMBL621054,797.0,BAO_0000219,
4817,1,,0,6062,Cercopithecidae,,22224,U,Autocuration,,CHEMBL621055,,BAO_0000218,
4818,1,,0,4578,Cercopithecidae,,22224,U,Autocuration,,CHEMBL876398,,BAO_0000218,
4819,1,,0,17592,Cercopithecidae,,22224,U,Autocuration,,CHEMBL621056,,BAO_0000218,
4820,1,,0,5005,Macaca mulatta,,22224,U,Autocuration,,CHEMBL621057,,BAO_0000218,
4821,1,,0,5005,Macaca mulatta,,22224,U,Autocuration,,CHEMBL621058,,BAO_0000218,
4822,1,,0,5922,Cercopithecidae,,22224,U,Autocuration,,CHEMBL621059,,BAO_0000218,
4823,1,,0,5355,Cercopithecidae,,22224,U,Autocuration,,CHEMBL621060,,BAO_0000218,
4824,1,,0,5355,Cercopithecidae,,22224,U,Autocuration,,CHEMBL621061,,BAO_0000218,
4825,1,,0,5355,Cercopithecidae,,22224,U,Autocuration,,CHEMBL621062,,BAO_0000218,
4826,1,,0,6057,Cercopithecidae,,22224,U,Autocuration,,CHEMBL621063,,BAO_0000218,
4827,1,,0,5145,Cercopithecidae,,22224,U,Autocuration,,CHEMBL621064,,BAO_0000218,
4828,1,,0,6821,Cercopithecidae,,22224,U,Autocuration,,CHEMBL621065,,BAO_0000218,
4829,1,,0,5334,Cercopithecidae,,22224,U,Autocuration,,CHEMBL621066,,BAO_0000218,
4830,1,,0,5334,Cercopithecidae,,22224,U,Autocuration,,CHEMBL621067,,BAO_0000218,
4831,1,,0,6641,Cercopithecidae,,22224,U,Autocuration,,CHEMBL621068,,BAO_0000218,
4832,1,,0,2661,Cercopithecidae,,22224,U,Autocuration,,CHEMBL876399,,BAO_0000218,
4833,1,,0,6535,Cercopithecidae,,22224,U,Autocuration,,CHEMBL621069,,BAO_0000218,
4834,1,,0,4809,Cercopithecidae,,22224,U,Autocuration,,CHEMBL621070,,BAO_0000218,
4835,1,,0,6062,Cercopithecidae,,22224,U,Autocuration,,CHEMBL621071,,BAO_0000218,
4836,1,,0,3443,Cercopithecidae,,22224,U,Autocuration,,CHEMBL621072,,BAO_0000218,
4837,1,,0,4578,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618209,,BAO_0000218,
4838,1,,0,4809,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618210,,BAO_0000218,
4839,1,,0,11271,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618211,,BAO_0000019,
4840,1,,0,6057,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618212,,BAO_0000218,
4841,1,,0,6057,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618213,,BAO_0000019,
4842,1,,0,17853,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618214,,BAO_0000019,
4843,1,,0,5302,Cercopithecidae,,22224,U,Autocuration,,CHEMBL873492,,BAO_0000218,
4844,1,,0,4257,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618272,,BAO_0000218,
4845,1,,0,4257,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618273,,BAO_0000218,
4846,1,1969.0,0,13501,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618274,,BAO_0000218,
4847,1,,0,5394,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618275,,BAO_0000218,
4848,1,,0,2661,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618276,,BAO_0000218,
4849,1,,0,3341,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618277,,BAO_0000019,
4850,1,,0,3045,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618278,,BAO_0000218,
4851,1,1969.0,0,5005,Macaca mulatta,,22224,U,Autocuration,,CHEMBL618279,,BAO_0000218,
4852,1,,0,4847,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618280,,BAO_0000019,
4853,1,,0,4256,Macaca fascicularis,,22224,U,Autocuration,,CHEMBL618281,,BAO_0000218,
4854,1,1969.0,0,6535,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618282,,BAO_0000218,
4855,1,,0,6057,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618283,,BAO_0000019,
4856,1,,0,17592,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618284,,BAO_0000019,
4857,1,,0,6641,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618285,,BAO_0000218,
4858,1,,0,5472,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618286,,BAO_0000019,
4859,1,,0,6221,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618287,,BAO_0000218,
4860,1,,0,5668,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618288,,BAO_0000218,
4861,1,,0,4809,Cercopithecidae,,22224,U,Autocuration,,CHEMBL876393,,BAO_0000218,
4862,1,,0,5546,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618289,,BAO_0000218,
4863,1,,0,5553,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618290,,BAO_0000218,
4864,1,,0,6078,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618291,,BAO_0000019,
4865,1,,0,5147,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618292,,BAO_0000019,
4866,1,,0,5145,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618293,,BAO_0000019,
4867,1,,0,6062,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618294,,BAO_0000218,
4868,1,,0,5355,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618295,,BAO_0000218,
4869,1,,0,5355,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618296,,BAO_0000218,
4870,1,,0,5355,Cercopithecidae,,22224,U,Autocuration,,CHEMBL618297,,BAO_0000218,
4871,1,1088.0,0,7766,Homo sapiens,,22224,U,Autocuration,,CHEMBL618298,,BAO_0000019,
4872,1,1088.0,0,7766,Homo sapiens,,22224,U,Autocuration,,CHEMBL618299,,BAO_0000019,
4873,1,1088.0,0,7766,Homo sapiens,,22224,U,Autocuration,,CHEMBL618300,,BAO_0000019,
4874,1,1088.0,0,7766,Homo sapiens,,22224,U,Autocuration,,CHEMBL618301,,BAO_0000019,
4875,1,1088.0,0,7766,Homo sapiens,,22224,U,Autocuration,,CHEMBL618302,,BAO_0000019,
4876,1,1088.0,0,7766,Homo sapiens,,22224,U,Autocuration,,CHEMBL876394,,BAO_0000019,
4877,1,1088.0,0,7766,Homo sapiens,,22224,U,Autocuration,,CHEMBL618303,,BAO_0000019,
4878,1,1088.0,0,7766,Homo sapiens,,22224,U,Autocuration,,CHEMBL618304,,BAO_0000019,
4879,1,,0,1916,Homo sapiens,,22224,U,Autocuration,,CHEMBL618305,,BAO_0000218,
4880,1,,0,16643,Homo sapiens,,22224,U,Autocuration,,CHEMBL618306,,BAO_0000218,
4881,1,,0,17248,Homo sapiens,,22224,U,Autocuration,,CHEMBL618307,,BAO_0000019,
4882,1,,0,17248,Homo sapiens,,22224,U,Autocuration,,CHEMBL618308,,BAO_0000019,
4883,1,,0,6241,Homo sapiens,,22224,U,Autocuration,,CHEMBL618309,,BAO_0000019,
4884,1,,0,17716,Homo sapiens,,22224,U,Autocuration,,CHEMBL618310,,BAO_0000019,
4885,1,1969.0,0,17605,Homo sapiens,,22224,U,Autocuration,,CHEMBL873353,,BAO_0000366,
4886,1,1969.0,0,17625,Homo sapiens,,22224,U,Autocuration,,CHEMBL618311,,BAO_0000366,
4887,1,1969.0,0,17625,Homo sapiens,,22224,U,Autocuration,,CHEMBL618312,,BAO_0000366,
4888,1,1969.0,0,17747,Homo sapiens,,22224,U,Autocuration,,CHEMBL618313,,BAO_0000366,
4889,1,,0,15613,Homo sapiens,,22224,U,Autocuration,,CHEMBL618314,,BAO_0000019,
4890,1,,0,354,Homo sapiens,,22224,U,Autocuration,,CHEMBL618315,,BAO_0000019,
4891,1,,0,3741,Homo sapiens,,22224,U,Autocuration,,CHEMBL618316,,BAO_0000019,
4892,1,,0,3741,Homo sapiens,,22224,U,Autocuration,,CHEMBL618317,,BAO_0000019,
4893,1,,0,3741,Homo sapiens,,22224,U,Autocuration,,CHEMBL620138,,BAO_0000019,
4894,1,,0,17599,Homo sapiens,,22224,U,Autocuration,,CHEMBL858280,,BAO_0000019,
4895,1,,0,5486,Homo sapiens,,22224,U,Autocuration,,CHEMBL620139,,BAO_0000019,
4896,1,,0,5600,Homo sapiens,Microsomes,22224,U,Autocuration,,CHEMBL620140,,BAO_0000251,
4897,1,,0,14294,Homo sapiens,,22224,U,Autocuration,,CHEMBL620141,,BAO_0000019,
4898,1,,0,14294,Homo sapiens,,22224,U,Autocuration,,CHEMBL620142,,BAO_0000019,
4899,1,,0,14294,Homo sapiens,,22224,U,Autocuration,,CHEMBL620143,,BAO_0000019,
4900,1,,0,14294,Homo sapiens,Microsomes,22224,U,Autocuration,,CHEMBL620144,,BAO_0000251,
4901,1,,0,14294,Homo sapiens,Microsomes,22224,U,Autocuration,,CHEMBL620145,,BAO_0000251,
4902,1,,0,14294,Homo sapiens,Microsomes,22224,U,Autocuration,,CHEMBL620146,,BAO_0000251,
4903,1,2107.0,0,6260,Homo sapiens,Microsomes,22224,U,Autocuration,,CHEMBL620147,,BAO_0000251,
4904,1,,0,6187,Homo sapiens,Microsomes,22224,U,Autocuration,,CHEMBL620148,,BAO_0000251,
4905,1,2107.0,0,6251,Homo sapiens,Microsomes,22224,U,Autocuration,,CHEMBL620149,,BAO_0000251,
4906,1,,0,3246,Homo sapiens,,22224,U,Autocuration,,CHEMBL876412,,BAO_0000019,
4907,1,,0,17313,Homo sapiens,,22224,U,Autocuration,,CHEMBL619352,,BAO_0000019,
4908,1,,0,6227,Homo sapiens,,22224,U,Autocuration,,CHEMBL619353,,BAO_0000019,
4909,1,1969.0,0,5530,Homo sapiens,,22224,U,Autocuration,,CHEMBL619354,,BAO_0000019,
4910,1,,0,6108,Homo sapiens,,22224,U,Autocuration,,CHEMBL619355,,BAO_0000019,
4911,1,,0,6108,Homo sapiens,,22224,U,Autocuration,,CHEMBL619356,,BAO_0000019,
4912,1,,0,2774,Homo sapiens,,22224,U,Autocuration,,CHEMBL619357,,BAO_0000019,
4913,1,,0,16643,Homo sapiens,,22224,U,Autocuration,,CHEMBL619358,,BAO_0000019,
4914,1,,0,17582,Homo sapiens,,22224,U,Autocuration,,CHEMBL619359,495.0,BAO_0000219,
4915,1,,0,6838,Homo sapiens,,22224,U,Autocuration,,CHEMBL619360,495.0,BAO_0000219,
4916,1,,0,6108,Homo sapiens,,22224,U,Autocuration,,CHEMBL619361,,BAO_0000019,
4917,1,,0,6108,Homo sapiens,,22224,U,Autocuration,,CHEMBL619362,,BAO_0000019,
4918,1,,0,6108,Homo sapiens,,22224,U,Autocuration,,CHEMBL619363,,BAO_0000019,
4919,1,,0,2146,Homo sapiens,,22224,U,Autocuration,,CHEMBL618942,,BAO_0000019,
4920,1,,0,4514,Homo sapiens,,22224,U,Autocuration,,CHEMBL618943,,BAO_0000019,
4921,1,,0,6108,Homo sapiens,,22224,U,Autocuration,,CHEMBL618944,,BAO_0000019,
4922,1,1088.0,0,7766,Homo sapiens,,22224,U,Autocuration,,CHEMBL618945,,BAO_0000019,
4923,1,,1,5969,Mus musculus,,50594,N,Intermediate,,CHEMBL618946,,BAO_0000218,
4924,1,,1,3277,Mus musculus,,50594,N,Intermediate,,CHEMBL876413,,BAO_0000218,
4925,1,,1,3802,Mus musculus,,50594,N,Intermediate,,CHEMBL618947,,BAO_0000218,
4926,1,1969.0,1,2862,Mus musculus,,50594,N,Intermediate,,CHEMBL618948,,BAO_0000218,
4927,1,1969.0,1,6348,Mus musculus,,50594,N,Intermediate,,CHEMBL618949,,BAO_0000218,
4928,1,,1,17764,Mus musculus,,50594,N,Intermediate,,CHEMBL618950,,BAO_0000218,
4929,1,,1,5781,Mus musculus,,50594,N,Intermediate,,CHEMBL618951,,BAO_0000218,
4930,1,,1,17764,Mus musculus,,50594,N,Intermediate,,CHEMBL618952,,BAO_0000218,
4931,1,,1,4066,Mus musculus,,50594,N,Intermediate,,CHEMBL618953,,BAO_0000218,
4932,1,955.0,1,17641,Mus musculus,,50594,N,Intermediate,,CHEMBL618954,,BAO_0000218,
4933,1,2113.0,1,17641,Mus musculus,,50594,N,Intermediate,,CHEMBL618955,,BAO_0000218,
4934,1,2107.0,1,17641,Mus musculus,,50594,N,Intermediate,,CHEMBL618956,,BAO_0000218,
4935,1,2048.0,1,17641,Mus musculus,,50594,N,Intermediate,,CHEMBL618957,,BAO_0000218,
4936,1,,1,17764,Mus musculus,,50594,N,Intermediate,,CHEMBL618958,,BAO_0000218,
4937,1,,1,17764,Mus musculus,,50594,N,Intermediate,,CHEMBL618959,,BAO_0000218,
4938,1,,1,17764,Mus musculus,,50594,N,Intermediate,,CHEMBL618960,,BAO_0000218,
4939,1,,1,17764,Mus musculus,,50594,N,Intermediate,,CHEMBL876723,,BAO_0000218,
4940,1,2106.0,1,17641,Mus musculus,,50594,N,Intermediate,,CHEMBL618961,,BAO_0000218,
4941,1,,1,16597,Mus musculus,,50594,N,Intermediate,,CHEMBL618962,,BAO_0000218,
4942,1,,1,16597,Mus musculus,,50594,N,Intermediate,,CHEMBL618963,,BAO_0000218,
4943,1,,1,5951,Mus musculus,,50594,N,Intermediate,,CHEMBL618964,,BAO_0000218,
4944,1,,1,5506,Mus musculus,,50594,N,Intermediate,,CHEMBL618965,,BAO_0000218,
4945,1,,1,5506,Mus musculus,,50594,N,Intermediate,,CHEMBL618966,,BAO_0000218,
4946,1,1088.0,1,429,Mus musculus,,50594,N,Intermediate,,CHEMBL618967,,BAO_0000218,
4947,1,1088.0,1,429,Mus musculus,,50594,N,Intermediate,,CHEMBL618968,,BAO_0000218,
4948,1,1088.0,1,4066,Mus musculus,,50594,N,Intermediate,,CHEMBL618969,,BAO_0000218,
4949,1,,1,17734,Mus musculus,,50594,N,Intermediate,,CHEMBL618970,,BAO_0000218,
4950,1,,1,17734,Mus musculus,,50594,N,Intermediate,,CHEMBL618971,,BAO_0000218,
4951,1,,1,6062,Mus musculus,,50594,N,Intermediate,,CHEMBL618972,,BAO_0000218,
4952,1,,1,5969,Mus musculus,,50594,N,Intermediate,,CHEMBL618973,,BAO_0000218,
4953,1,,1,5969,Mus musculus,,50594,N,Intermediate,,CHEMBL618974,,BAO_0000218,
4954,1,,1,5969,Mus musculus,,50594,N,Intermediate,,CHEMBL618975,,BAO_0000218,
4955,1,,1,5980,Mus musculus,,50594,N,Intermediate,,CHEMBL618976,,BAO_0000218,
4956,1,,1,17592,Mus musculus,,50594,N,Intermediate,,CHEMBL618977,,BAO_0000218,
