assay_id,assay_tax_id,src_assay_id,curated_by,assay_subcellular_fraction,tid,assay_test_type,chembl_id,tissue_id,assay_category,src_id,doc_id,description,assay_type,assay_organism,assay_strain,assay_tissue
2103,,,Autocuration,,104686,,CHEMBL617139,,,1,11662,"Compound was tested for binding affinity towards 5-hydroxytryptamine 2 (5-hydroxytryptamine-2) receptor from frontal cortical regions of male Sprague-Dawley rat homogenates, using [3H]ketanserin as radioligand; Not Determined",B,,,
2104,,,Autocuration,,12687,,CHEMBL617140,,,1,14093,Ability to displace [3H]ketanserin from rat cortical homogenate 5-hydroxytryptamine 2A receptor,B,,,
2105,,,Autocuration,,104686,In vivo,CHEMBL617141,,,1,11200,"In vivo inhibitory activity of 10 mg/kg compound in rats against elevation of BP caused by 5-HT (300 ug/kg, iv) through 5-HT2 receptor 1 hr after oral administration",F,,,
2106,,,Autocuration,,104686,,CHEMBL858112,,,1,11200,In vitro antagonistic activity against the contraction induced by 5-HT through 5-hydroxytryptamine 2 receptor in rat thoracic aortic strips,F,,,
2107,,,Intermediate,,17005,,CHEMBL617142,,,1,12352,Binding affinity towards 5-hydroxytryptamine 2 receptor in calf frontal cortex,B,,,
2108,9913.0,,Autocuration,,22226,,CHEMBL617143,,,1,13657,"Binding affinity to 5-hydroxytryptamine 2 receptor using calf frontal cortex, [3H]- ketanserin, and spiperone for NSB",B,Bos taurus,,
2109,9913.0,,Autocuration,,22226,,CHEMBL617144,,,1,14331,Inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor of bovine frontal cortex at 10e-7 M,B,Bos taurus,,
2110,9913.0,,Autocuration,,22226,,CHEMBL617145,,,1,14331,Inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor of bovine frontal cortex,B,Bos taurus,,
2111,,,Autocuration,,22226,,CHEMBL617146,,,1,14331,Binding affinity of compound towards 5-hydroxytryptamine 2 receptor using [3H]ketanserin (0.8 nM) ligand in frontal cortex bovine was determined,B,,,
2112,10141.0,,Autocuration,,104784,,CHEMBL617147,,,1,12685,Binding affinity for serotonin 5-hydroxytryptamine 2 receptor using [3H]ketanserin in guinea pig frontal cortex,B,Cavia porcellus,,
2113,10141.0,,Autocuration,,104784,,CHEMBL617148,,,1,14389,Inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor of guinea pig frontal cortex membranes,B,Cavia porcellus,,
2114,10141.0,,Autocuration,,104784,,CHEMBL617149,,,1,14386,Compound was tested for its binding affinity towards 5-hydroxytryptamine 2 receptor using [3H]ketanserin from guinea pig frontal cortex,B,Cavia porcellus,,
2115,,,Autocuration,,104784,,CHEMBL617150,,,1,5732,Binding affinity towards cloned human 5-hydroxytryptamine 2 receptor was determined,B,,,
2116,,,Autocuration,,104784,,CHEMBL617151,,,1,16293,Binding affinity towards 5-hydroxytryptamine 2 receptor was determined,B,,,
2117,,,Autocuration,,104784,,CHEMBL617201,,,1,2078,In vitro binding affinity of compound against neuronal 5-hydroxytryptamine 2 receptor,B,,,
2118,,,Autocuration,,10209,,CHEMBL617202,,,1,5486,Binding affinity towards 5-HT7 receptor by the displacement of [3H]-5-CT] in human recombinant receptors in mammalian cell,B,,,
2119,,,Autocuration,,104826,In vivo,CHEMBL617203,,,1,11820,Effective dose through peroral route for in vivo inhibition against 5-hydroxytryptamine 2 receptor in male CF-1 mice by using radioligand [3H]ketanserin,B,,,
2120,,,Autocuration,,104826,,CHEMBL617204,,,1,10297,Hill number was determined for inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor in mouse cerebral cortex,B,,,
2121,,,Autocuration,,104826,,CHEMBL617205,,,1,13704,Inhibitory activity against serotonin 5-hydroxytryptamine 2 receptor from mice.,B,,,
2122,10090.0,,Autocuration,,104826,,CHEMBL617206,,,1,10297,Inhibitory activity towards 5-hydroxytryptamine 2 receptor by the displacement of [3H]ketanserin in mouse cerebral cortex,B,Mus musculus,,
2123,,,Autocuration,,104826,In vivo,CHEMBL617207,,,1,11820,Effective dose through peroral route for in vivo inhibition against 5-hydroxytryptamine 2 receptor in male CF-1 mice by using radioligand [3H]ketanserin,B,,,
2124,10090.0,,Autocuration,,104826,,CHEMBL617208,,,1,10297,Binding affinity towards 5-hydroxytryptamine 2 receptor by the displacement of [3H]-ketanserin in mouse cerebral cortex,B,Mus musculus,,
2125,,,Autocuration,,104826,,CHEMBL617209,,,1,11555,The compound was tested in vitro for its binding affinity towards 5-hydroxytryptamine 2 receptor,B,,,
2126,,,Autocuration,,104826,,CHEMBL617210,,,1,11555,In vitro binding affinity for serotonin 5-hydroxytryptamine (5-HT) 2 receptors,B,,,
2127,,,Autocuration,,104826,,CHEMBL617211,,,1,11555,The compound was tested in vitro for its binding affinity towards serotonin 5-hydroxytryptamine 2 receptor; nd = no data,B,,,
2128,10090.0,,Autocuration,,104826,,CHEMBL617212,,,1,10297,Hill number was determined for inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor in mouse cerebral cortex,B,Mus musculus,,
2129,9823.0,,Autocuration,,104784,,CHEMBL617213,,,1,16688,Binding affinity for porcine 5-hydroxytryptamine 2 receptor using [3H]- ketanserin,B,Sus scrofa,,
2130,9823.0,,Autocuration,,104784,,CHEMBL617214,,,1,16688,Binding affinity for porcine 5-hydroxytryptamine 2 receptor using [3H]- ketanserin with 10 uM prazosin,B,Sus scrofa,,
2131,,,Autocuration,,22226,,CHEMBL617215,,,1,5333,Compound was tested in vitro for its ability to compete with [3H]-ketanserin at 5-hydroxytryptamine 2 receptor in porcine brain homogenate,B,,,
2132,,,Autocuration,,22226,,CHEMBL617216,,,1,4437,In vitro for its ability to displace [3H]- ketanserin from 5-hydroxytryptamine 2 receptor in porcine brain homogenate,B,,,
2133,9823.0,,Autocuration,,17005,,CHEMBL617217,,,1,5033,Ability to displace the radioligand [3H]mesulergine from pig choroid plexus 5-hydroxytryptamine 2 receptor,B,Sus scrofa,,
2134,,,Autocuration,,104686,,CHEMBL617218,,,1,15267,Inhibition of [3H]- Ketanserin binding against rat brain 5-hydroxytryptamine 2 receptor,B,,,
2135,,,Autocuration,,104686,,CHEMBL872913,,,1,15267,Inhibition of [3H]- Ketanserin binding against rat brain 5-hydroxytryptamine 2 receptor,B,,,
2136,,,Autocuration,,104826,,CHEMBL617219,,,1,11820,Binding affinity against 5-hydroxytryptamine 2 receptor from rat cortical synaptosomal membrane using radioligand [3H]ketanserin.,B,,,
2137,,,Autocuration,,104686,,CHEMBL873482,,,1,9069,Evaluated for binding activity against [3H]ketanserin as radioligand for 5-hydroxytryptamine 2 receptor,B,,,
2138,10116.0,,Autocuration,,104686,,CHEMBL617220,,,1,9162,Affinity towards 5-hydroxytryptamine 2 receptor by measuring its ability to antagonize serotonin-induced contractions in the rat jugular vein; ND means no data,B,Rattus norvegicus,,
2139,,,Autocuration,,104686,,CHEMBL617221,,,1,9162,Affinity towards 5-hydroxytryptamine 2 receptor by measuring its ability to antagonize serotonin-induced contractions in the rat jugular vein.,B,,,
2140,,,Autocuration,,104686,,CHEMBL617222,,,1,9162,Affinity towards 5-hydroxytryptamine 2 receptor by measuring its ability to antagonize serotonin-induced contractions in the rat jugular vein; no appreciable 5-HT2 receptor affinity,B,,,
2141,,,Autocuration,,104686,,CHEMBL875906,,,1,10428,Antagonistic activity against (5-hydroxytryptamine 2 receptor) serotonin-induced contractions in the rat jugular vein,F,,,
2142,,,Autocuration,,104686,,CHEMBL617223,,,1,9628,Binding affinity to the 5-hydroxytryptamine 2 receptor assayed by antagonism of serotonin-induced contractions in the rat jugular vein,B,,,
2143,,,Autocuration,,104686,,CHEMBL617224,,,1,12704,Binding affinity against serotonin 5-hydroxytryptamine 2 receptor,B,,,
2144,10116.0,,Autocuration,,104686,,CHEMBL617225,,,1,15453,Percent decrease in 5-hydroxytryptamine 2 receptor binding using ketanserin,B,Rattus norvegicus,,
2145,,,Autocuration,,104686,,CHEMBL617226,,,1,188,Tested for the effect on binding at 5-hydroxytryptamine 2 receptor; No activity,B,,,
2146,,,Autocuration,,104686,,CHEMBL617227,,,1,10349,Effect of 2 week administration of compound on 5-hydroxytryptamine 2 receptor binding by using 0.4 nM dose of [3H]- spiperone as a radioligand.,B,,,
2147,,,Autocuration,,104686,,CHEMBL617228,,,1,10349,Effect of 2 week administration of compound on 5-hydroxytryptamine 2 receptor binding by using 0.6 nM dose of [3H]- spiperone as a radioligand.,B,,,
2148,,,Autocuration,,104686,,CHEMBL617229,,,1,8868,Compound was tested for its effect on 5-hydroxytryptamine 2 receptor saturation analysis,B,,,
2149,,,Autocuration,,104686,,CHEMBL617230,,,1,10025,Concentration necessary to achieve half maximal inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor at 1 uM,B,,,
2150,,,Autocuration,,104686,,CHEMBL617231,,,1,10025,"Concentration necessary to achieve half maximal inhibition of [3H]ketanserin, binds to 5-hydroxytryptamine 2 receptor at 1 uM",B,,,
2151,,,Autocuration,,104686,,CHEMBL617232,,,1,11702,Compound was tested for the inhibition of quipazine binding at 5-HT2 receptor,B,,,
2152,,,Autocuration,,104686,,CHEMBL617233,,,1,11702,Compound was tested for the inhibition of quipazine binding at 5-hydroxytryptamine 2 receptor,B,,,
2153,,,Autocuration,,104686,,CHEMBL617234,,,1,11702,Compound was tested for the inhibition of quipazine binding at 5-hydroxytryptamine 2 receptor; NT=Not tested,B,,,
2154,,,Autocuration,,104686,,CHEMBL617235,,,1,11702,Compound was tested for the inhibition of quipazine induced head twitches in rats,F,,,
2155,,,Autocuration,,104686,,CHEMBL617236,,,1,11702,Compound was tested for the inhibition of quipazine induced head twitches in rats; NT=Not tested,F,,,
2156,,,Autocuration,,104686,,CHEMBL617237,10000000.0,,1,10085,Ability to bind at 5-hydroxytryptamine 2 receptor of rat hippocampus by displacing [3H]spiperone,B,,,Hippocampus
2157,,,Autocuration,,104686,,CHEMBL617238,10000000.0,,1,10085,Ability to bind at serotonin 5-hydroxytryptamine 2 receptors of rat hippocampus by displacing [3H]spiperone,B,,,Hippocampus
2158,10116.0,,Autocuration,,104686,,CHEMBL617239,955.0,,1,9630,Displacement of [3H]spiroperidol from 5-hydroxytryptamine 2 receptor in rat brain,B,Rattus norvegicus,,Brain
2159,,,Autocuration,,104686,,CHEMBL617240,,,1,11070,Ability to inhibit binding of [3H]KET to 5-hydroxytryptamine 2 receptor in rat cortex,B,,,
2160,,,Autocuration,Membranes,104686,,CHEMBL617241,,,1,9841,Ability to inhibit binding of titreated spiperone to 5-hydroxytryptamine 2 receptor in rat brain frontal cortex membranes,B,,,
2161,,,Autocuration,Membranes,104686,,CHEMBL875907,,,1,9841,Ability to inhibit binding of titreated spiperone to the 5-hydroxytryptamine 2 receptor in rat brain frontal cortex membranes,B,,,
2162,,,Autocuration,,104686,,CHEMBL617242,,,1,13291,Affinity for 5-hydroxytryptamine 2 receptor binding sites by its ability to displace [3H]spiperone from rat frontal cortex.,B,,,
2163,,,Autocuration,,104686,,CHEMBL617152,,,1,10590,Antagonistic activity against 5-hydroxytryptamine 2 receptor on rat frontal cortex membrane.,F,,,
2164,10116.0,,Autocuration,,104686,,CHEMBL617153,955.0,,1,9064,Binding affinity against serotonin-2 receptor in rat brain using [3H]spiroperidol,B,Rattus norvegicus,,Brain
2165,10116.0,,Autocuration,Membranes,104686,,CHEMBL617154,,,1,12268,Binding affinity at 5-hydroxytryptamine 2 receptor by the inhibition of binding to [3H]ketanserin in rat cortical membranes,B,Rattus norvegicus,,
2166,,,Autocuration,,104686,,CHEMBL617155,955.0,,1,13508,Binding affinity against 5-hydroxytryptamine 2 receptor in rat brain using [3H]ketanserin as radioligand,B,,,Brain
2167,,,Autocuration,,104686,,CHEMBL617156,,,1,11279,5-hydroxytryptamine 2 receptor antagonistic activity on the rat tail artery determined by Schild plot.,F,,,
2168,,,Autocuration,,104686,,CHEMBL617157,,,1,11200,In vitro antagonistic activity against the contraction induced by 5-HT through 5-HT2 receptor in rat thoracic aortic strips,F,,,
2169,,,Autocuration,,104686,,CHEMBL617158,,,1,11200,In vitro antagonistic activity tested against the contraction induced by 5-HT through 5-hydroxytryptamine 2 receptor in rat thoracic aortic strips,F,,,
2170,,,Autocuration,,104686,,CHEMBL617159,,,1,11200,In vitro antagonistic activity against the contraction induced by 5-HT through 5-hydroxytryptamine 2 receptor in rat thoracic aortic strips; NC=non competitive antagonism,F,,,
2171,,,Autocuration,,104686,,CHEMBL617160,,,1,11200,In vitro antagonistic activity against the contraction induced by 5-HT through 5-hydroxytryptamine 2 receptor in rat thoracic aortic strips; NC=non competitive antagonism,F,,,
2172,,,Autocuration,,104686,,CHEMBL858113,,,1,11200,In vitro antagonistic activity against the contraction induced by 5-HT through 5-hydroxytryptamine 2 receptor in rat thoracic aortic strips,F,,,
2173,,,Autocuration,,104686,,CHEMBL617247,955.0,,1,9231,Tested for 5-hydroxytryptamine 2 receptor binding ability by displacement of [3H]spiperone from rat brain frontal cortex synaptosomes,B,,,Brain
2174,,,Autocuration,,104686,,CHEMBL617248,,,1,9737,Binding affinity towards 5-hydroxytryptamine 2 receptor in rat frontal cortex using [3H]ketanserin as radioligand,B,,,
2175,,,Autocuration,,104686,,CHEMBL617249,955.0,,1,9737,Binding affinity towards 5-hydroxytryptamine 2 receptor in rat brain membrane using [3H]8-OH-DPAT as a selective ligand.,B,,,Brain
2176,,,Autocuration,,104686,,CHEMBL617250,,,1,9737,Binding affinity towards 5-hydroxytryptamine 2 receptor in rat frontal cortex,B,,,
2177,,,Autocuration,,104686,,CHEMBL617251,,,1,9737,Binding affinity towards 5-hydroxytryptamine 2 receptor in rat frontal cortex using [3H]ketanserin as radioligand,B,,,
2178,10116.0,,Autocuration,,104686,,CHEMBL617252,,,1,11828,isplacement of [3H]DOB from rat cortex homogenate 5-hydroxytryptamine 2 receptor,B,Rattus norvegicus,,
2179,,,Autocuration,,104686,,CHEMBL617006,,,1,12253,Binding affinity of 5-hydroxytryptamine 2 receptor using [3H]- ketanserin in rat frontal cortex,B,,,
2180,,,Autocuration,,104686,,CHEMBL617007,,,1,12253,Binding affinity against 5-hydroxytryptamine 2 receptor using [3H]ketanserin in rat frontal cortex,B,,,
2181,,,Autocuration,,104686,,CHEMBL617008,,,1,11279,"5-hydroxytryptamine 2 receptor antagonistic activity at concentrations of<br>3,10 and 30 uM on the rat tail artery.",F,,,
2182,,,Autocuration,,104686,,CHEMBL617009,,,1,11866,Binding affinity for 5-hydroxytryptamine 2 receptor in rat cortex using [3H]- ketanserin,B,,,
2183,10116.0,,Autocuration,,104686,,CHEMBL617010,,,1,14424,Binding affinity against 5-hydroxytryptamine 2 receptor in serotonin-induced contraction of the rat aorta,B,Rattus norvegicus,,
2184,10116.0,,Autocuration,,104686,,CHEMBL857978,,,1,15180,Displacement of [3H]ketanserin from rat brain 5-hydroxytryptamine 2 receptor,B,Rattus norvegicus,,
2185,10116.0,,Autocuration,,104686,,CHEMBL617011,,,1,15180,Displacement of [3H]ketanserin from rat brain 5-hydroxytryptamine 2 receptor,B,Rattus norvegicus,,
2186,10116.0,,Autocuration,,104686,,CHEMBL617012,,,1,9786,Displacement of [3H]ketanserin from 5-hydroxytryptamine 2 receptor of rat frontal cortex homogenate,B,Rattus norvegicus,,
2187,,,Autocuration,,104686,,CHEMBL617013,,,1,12132,Binding affinity towards 5-hydroxytryptamine 2 receptor using [3H]-ketanserin as radioligand.,B,,,
2188,,,Autocuration,,104686,,CHEMBL617014,,,1,5486,Binding affinity towards 5-hydroxytryptamine 2 receptor by the displacement of [3H]ketanserin in rat cerebral cortex membrane,B,,,
2189,,,Autocuration,,104686,,CHEMBL617015,,,1,15316,Compound was evaluated for its ability to displace [3H]ketanserin binding from cloned rat cerebral cortex membranes 5-hydroxytryptamine 2 receptor,B,,,
2190,,,Autocuration,,104686,,CHEMBL617016,,,1,16429,In vitro binding affinity to 5-hydroxytryptamine 2 receptor of rat cerebral cortex membranes using [3H]ketanserin as the radioligand,B,,,
2191,,,Autocuration,,104686,,CHEMBL617017,,,1,14617,pKi value for 5-hydroxytryptamine 2 receptor binding site,B,,,
2192,,,Autocuration,,104686,,CHEMBL617018,955.0,,1,11351,Inhibitory constant (1 uM) was measured on 5-hydroxytryptamine 2 receptor/uptake using [3H]- ketanserin as radioligand in rat brain cortex.,B,,,Brain
2193,,,Autocuration,,104686,,CHEMBL617019,,,1,11279,5-hydroxytryptamine 2 receptor antagonistic activity on the rat tail artery determined by Schild plot.,F,,,
2194,,,Autocuration,,105075,,CHEMBL617020,,,1,9523,Binding affinity at 5-hydroxytryptamine 2 receptor determined using [125I]- DOI as radioligand in rat frontal cortex,B,,,
2195,,,Autocuration,,105075,,CHEMBL617021,,,1,9523,Binding affinity at 5-hydroxytryptamine 2 receptor was determined using [125I]- DOI as radioligand in rat frontal cortex,B,,,
2196,,,Autocuration,,105075,,CHEMBL617022,,,1,9523,Binding affinity at [3H]DOB labeled sites of 5-hydroxytryptamine 2 receptor determined using [125I]- DOI as radioligand in rat frontal cortex,B,,,
2197,,,Autocuration,,105075,,CHEMBL617023,,,1,9523,Binding affinity at [3H]DOB labeled sites of 5-hydroxytryptamine 2 receptor was determined using [125I]- DOI as radioligand in rat frontal cortex,B,,,
2198,,,Autocuration,,105075,,CHEMBL617024,,,1,9523,Binding affinity at [3H]KET labeled sites of 5-hydroxytryptamine 2 receptor determined using [125I]- DOI as radioligand in rat frontal cortex,B,,,
2199,,,Autocuration,,105075,,CHEMBL617025,,,1,9523,Binding affinity at [3H]KET labeled sites of 5-hydroxytryptamine 2 receptor was determined using [125I]- DOI as radioligand in rat frontal cortex,B,,,
2200,,,Autocuration,,105075,,CHEMBL617026,,,1,9523,Hill coefficient of compound was determined,B,,,
2201,,,Autocuration,,22226,,CHEMBL617027,,,1,4771,Ancillary Binding affinity towards rat 5-hydroxytryptamine 2 receptor,B,,,
2202,10116.0,,Autocuration,,104686,,CHEMBL617028,,,1,5033,Ability to displace the radioligand [3H]5-carboximidotryptamine ([3H]-ketanserin) from 5-hydroxytryptamine 2 receptor of rat cerebral cortex membrane,B,Rattus norvegicus,,
2203,,,Expert,,12687,,CHEMBL617029,,,1,10845,Binding affinity against rat 5-hydroxytryptamine 2 receptor in rat cerebral cortex tissue using [3H]spiperone as radioligand,B,,,
2204,,,Expert,,12687,,CHEMBL875908,,,1,10845,Binding affinity against rat 5-hydroxytryptamine 2 receptor in rat cerebral cortex tissue using [3H]spiperone as radioligand; IA-Inactive,B,,,
