length,release_year,title,replacement_cost,description,language,film_id,original_language_id,rating,rental_rate,rental_duration
152,2006,TUXEDO MILE,24.99,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India,English,917,,R,2.99,3
152,2006,TWISTED PIRATES,23.99,A Touching Display of a Frisbee And a Boat who must Kill a Girl in A MySQL Convention,English,918,,PG,4.99,4
82,2006,TYCOON GATHERING,17.99,A Emotional Display of a Husband And a A Shark who must Succumb a Madman in A Manhattan Penthouse,English,919,,G,4.99,3
62,2006,UNBREAKABLE KARATE,16.99,A Amazing Character Study of a Robot And a Student who must Chase a Robot in Australia,English,920,,G,0.99,3
172,2006,UNCUT SUICIDES,29.99,A Intrepid Yarn of a Explorer And a Pastry Chef who must Pursue a Mad Cow in A U-Boat,English,921,,PG-13,2.99,7
107,2006,UNDEFEATED DALMATIONS,22.99,A Unbelieveable Display of a Crocodile And a Feminist who must Overcome a Moose in An Abandoned Amusement Park,English,922,,PG-13,4.99,7
78,2006,UNFAITHFUL KILL,12.99,A Taut Documentary of a Waitress And a Mad Scientist who must Battle a Technical Writer in New Orleans,English,923,,R,2.99,7
129,2006,UNFORGIVEN ZOOLANDER,15.99,A Taut Epistle of a Monkey And a Sumo Wrestler who must Vanquish a A Shark in A Baloon Factory,English,924,,PG,0.99,7
164,2006,UNITED PILOT,27.99,A Fast-Paced Reflection of a Cat And a Mad Cow who must Fight a Car in The Sahara Desert,English,925,,R,0.99,3
120,2006,UNTOUCHABLES SUNRISE,11.99,A Amazing Documentary of a Woman And a Astronaut who must Outrace a Teacher in An Abandoned Fun House,English,926,,NC-17,2.99,5
174,2006,UPRISING UPTOWN,16.99,A Fanciful Reflection of a Boy And a Butler who must Pursue a Woman in Berlin,English,927,,NC-17,2.99,6
84,2006,UPTOWN YOUNG,16.99,A Fateful Documentary of a Dog And a Hunter who must Pursue a Teacher in An Abandoned Amusement Park,English,928,,PG,2.99,5
128,2006,USUAL UNTOUCHABLES,21.99,A Touching Display of a Explorer And a Lumberjack who must Fight a Forensic Psychologist in A Shark Tank,English,929,,PG-13,4.99,5
145,2006,VACATION BOONDOCK,23.99,A Fanciful Character Study of a Secret Agent And a Mad Scientist who must Reach a Teacher in Australia,English,930,,R,2.99,4
48,2006,VALENTINE VANISHING,9.99,A Thrilling Display of a Husband And a Butler who must Reach a Pastry Chef in California,English,931,,PG-13,0.99,7
73,2006,VALLEY PACKER,21.99,A Astounding Documentary of a Astronaut And a Boy who must Outrace a Sumo Wrestler in Berlin,English,932,,G,0.99,3
126,2006,VAMPIRE WHALE,11.99,A Epic Story of a Lumberjack And a Monkey who must Confront a Pioneer in A MySQL Convention,English,933,,NC-17,4.99,4
122,2006,VANILLA DAY,20.99,A Fast-Paced Saga of a Girl And a Forensic Psychologist who must Redeem a Girl in Nigeria,English,934,,NC-17,4.99,7
142,2006,VANISHED GARDEN,17.99,A Intrepid Character Study of a Squirrel And a A Shark who must Kill a Lumberjack in California,English,935,,R,0.99,5
123,2006,VANISHING ROCKY,21.99,A Brilliant Reflection of a Man And a Woman who must Conquer a Pioneer in A MySQL Convention,English,936,,NC-17,2.99,3
85,2006,VARSITY TRIP,14.99,A Action-Packed Character Study of a Astronaut And a Explorer who must Reach a Monkey in A MySQL Convention,English,937,,NC-17,2.99,7
173,2006,VELVET TERMINATOR,14.99,A Lacklusture Tale of a Pastry Chef And a Technical Writer who must Confront a Crocodile in An Abandoned Amusement Park,English,938,,R,4.99,3
90,2006,VERTIGO NORTHWEST,17.99,A Unbelieveable Display of a Mad Scientist And a Mad Scientist who must Outgun a Mad Cow in Ancient Japan,English,939,,R,2.99,4
64,2006,VICTORY ACADEMY,19.99,A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert,English,940,,PG-13,0.99,6
145,2006,VIDEOTAPE ARSENIC,10.99,A Lacklusture Display of a Girl And a Astronaut who must Succumb a Student in Australia,English,941,,NC-17,4.99,4
174,2006,VIETNAM SMOOCHY,27.99,A Lacklusture Display of a Butler And a Man who must Sink a Explorer in Soviet Georgia,English,942,,PG-13,0.99,7
76,2006,VILLAIN DESPERATE,27.99,A Boring Yarn of a Pioneer And a Feminist who must Redeem a Cat in An Abandoned Amusement Park,English,943,,PG-13,4.99,4
179,2006,VIRGIN DAISY,29.99,A Awe-Inspiring Documentary of a Robot And a Mad Scientist who must Reach a Database Administrator in A Shark Tank,English,944,,PG-13,4.99,6
164,2006,VIRGINIAN PLUTO,22.99,A Emotional Panorama of a Dentist And a Crocodile who must Meet a Boy in Berlin,English,945,,R,0.99,5
144,2006,VIRTUAL SPOILERS,14.99,A Fateful Tale of a Database Administrator And a Squirrel who must Discover a Student in Soviet Georgia,English,946,,NC-17,4.99,3
59,2006,VISION TORQUE,16.99,A Thoughtful Documentary of a Dog And a Man who must Sink a Man in A Shark Tank,English,947,,PG-13,0.99,5
139,2006,VOICE PEACH,22.99,A Amazing Panorama of a Pioneer And a Student who must Overcome a Mad Scientist in A Manhattan Penthouse,English,948,,PG-13,0.99,6
157,2006,VOLCANO TEXAS,27.99,A Awe-Inspiring Yarn of a Hunter And a Feminist who must Challenge a Dentist in The Outback,English,949,,NC-17,0.99,6
132,2006,VOLUME HOUSE,12.99,A Boring Tale of a Dog And a Woman who must Meet a Dentist in California,English,950,,PG,4.99,7
78,2006,VOYAGE LEGALLY,28.99,A Epic Tale of a Squirrel And a Hunter who must Conquer a Boy in An Abandoned Mine Shaft,English,951,,PG-13,0.99,6
152,2006,WAGON JAWS,17.99,A Intrepid Drama of a Moose And a Boat who must Kill a Explorer in A Manhattan Penthouse,English,952,,PG,2.99,7
112,2006,WAIT CIDER,9.99,A Intrepid Epistle of a Woman And a Forensic Psychologist who must Succumb a Astronaut in A Manhattan Penthouse,English,953,,PG-13,0.99,3
73,2006,WAKE JAWS,18.99,A Beautiful Saga of a Feminist And a Composer who must Challenge a Moose in Berlin,English,954,,G,4.99,7
135,2006,WALLS ARTIST,19.99,A Insightful Panorama of a Teacher And a Teacher who must Overcome a Mad Cow in An Abandoned Fun House,English,955,,PG,4.99,7
107,2006,WANDA CHAMBER,23.99,A Insightful Drama of a A Shark And a Pioneer who must Find a Womanizer in The Outback,English,956,,PG-13,4.99,7
80,2006,WAR NOTTING,26.99,A Boring Drama of a Teacher And a Sumo Wrestler who must Challenge a Secret Agent in The Canadian Rockies,English,957,,G,4.99,7
178,2006,WARDROBE PHANTOM,19.99,A Action-Packed Display of a Mad Cow And a Astronaut who must Kill a Car in Ancient India,English,958,,G,2.99,6
83,2006,WARLOCK WEREWOLF,10.99,A Astounding Yarn of a Pioneer And a Crocodile who must Defeat a A Shark in The Outback,English,959,,G,2.99,6
128,2006,WARS PLUTO,15.99,A Taut Reflection of a Teacher And a Database Administrator who must Chase a Madman in The Sahara Desert,English,960,,G,2.99,5
161,2006,WASH HEAVENLY,22.99,A Awe-Inspiring Reflection of a Cat And a Pioneer who must Escape a Hunter in Ancient China,English,961,,R,4.99,7
85,2006,WASTELAND DIVINE,18.99,A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China,English,962,,PG,2.99,7
78,2006,WATCH TRACY,12.99,A Fast-Paced Yarn of a Dog And a Frisbee who must Conquer a Hunter in Nigeria,English,963,,PG,0.99,5
61,2006,WATERFRONT DELIVERANCE,17.99,A Unbelieveable Documentary of a Dentist And a Technical Writer who must Build a Womanizer in Nigeria,English,964,,G,4.99,4
112,2006,WATERSHIP FRONTIER,28.99,A Emotional Yarn of a Boat And a Crocodile who must Meet a Moose in Soviet Georgia,English,965,,G,0.99,6
70,2006,WEDDING APOLLO,14.99,A Action-Packed Tale of a Student And a Waitress who must Conquer a Lumberjack in An Abandoned Mine Shaft,English,966,,PG,0.99,3
134,2006,WEEKEND PERSONAL,26.99,A Fast-Paced Documentary of a Car And a Butler who must Find a Frisbee in A Jet Boat,English,967,,R,2.99,5
79,2006,WEREWOLF LOLA,19.99,A Fanciful Story of a Man And a Sumo Wrestler who must Outrace a Student in A Monastery,English,968,,G,4.99,6
159,2006,WEST LION,29.99,A Intrepid Drama of a Butler And a Lumberjack who must Challenge a Database Administrator in A Manhattan Penthouse,English,969,,G,4.99,4
52,2006,WESTWARD SEABISCUIT,11.99,A Lacklusture Tale of a Butler And a Husband who must Face a Boy in Ancient China,English,970,,NC-17,0.99,7
109,2006,WHALE BIKINI,11.99,A Intrepid Story of a Pastry Chef And a Database Administrator who must Kill a Feminist in A MySQL Convention,English,971,,PG-13,4.99,4
59,2006,WHISPERER GIANT,24.99,A Intrepid Story of a Dentist And a Hunter who must Confront a Monkey in Ancient Japan,English,972,,PG-13,4.99,4
183,2006,WIFE TURN,27.99,A Awe-Inspiring Epistle of a Teacher And a Feminist who must Confront a Pioneer in Ancient Japan,English,973,,NC-17,4.99,3
181,2006,WILD APOLLO,24.99,A Beautiful Story of a Monkey And a Sumo Wrestler who must Conquer a A Shark in A MySQL Convention,English,974,,R,0.99,4
137,2006,WILLOW TRACY,22.99,A Brilliant Panorama of a Boat And a Astronaut who must Challenge a Teacher in A Manhattan Penthouse,English,975,,R,2.99,6
111,2006,WIND PHANTOM,12.99,A Touching Saga of a Madman And a Forensic Psychologist who must Build a Sumo Wrestler in An Abandoned Mine Shaft,English,976,,R,0.99,6
85,2006,WINDOW SIDE,25.99,A Astounding Character Study of a Womanizer And a Hunter who must Escape a Robot in A Monastery,English,977,,R,2.99,3
98,2006,WISDOM WORKER,12.99,A Unbelieveable Saga of a Forensic Psychologist And a Student who must Face a Squirrel in The First Manned Space Station,English,978,,R,0.99,3
100,2006,WITCHES PANIC,10.99,A Awe-Inspiring Drama of a Secret Agent And a Hunter who must Fight a Moose in Nigeria,English,979,,NC-17,4.99,6
75,2006,WIZARD COLDBLOODED,12.99,A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention,English,980,,PG,4.99,4
55,2006,WOLVES DESIRE,13.99,A Fast-Paced Drama of a Squirrel And a Robot who must Succumb a Technical Writer in A Manhattan Penthouse,English,981,,NC-17,0.99,7
126,2006,WOMEN DORADO,23.99,A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia,English,982,,R,0.99,4
105,2006,WON DARES,18.99,A Unbelieveable Documentary of a Teacher And a Monkey who must Defeat a Explorer in A U-Boat,English,983,,PG,2.99,7
126,2006,WONDERFUL DROP,20.99,A Boring Panorama of a Woman And a Madman who must Overcome a Butler in A U-Boat,English,984,,NC-17,2.99,3
111,2006,WONDERLAND CHRISTMAS,19.99,A Awe-Inspiring Character Study of a Waitress And a Car who must Pursue a Mad Scientist in The First Manned Space Station,English,985,,PG,4.99,4
85,2006,WONKA SEA,24.99,A Brilliant Saga of a Boat And a Mad Scientist who must Meet a Moose in Ancient India,English,986,,NC-17,2.99,6
116,2006,WORDS HUNTER,13.99,A Action-Packed Reflection of a Composer And a Mad Scientist who must Face a Pioneer in A MySQL Convention,English,987,,PG,2.99,3
139,2006,WORKER TARZAN,26.99,A Action-Packed Yarn of a Secret Agent And a Technical Writer who must Battle a Sumo Wrestler in The First Manned Space Station,English,988,,R,2.99,7
74,2006,WORKING MICROCOSMOS,22.99,A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China,English,989,,R,4.99,4
171,2006,WORLD LEATHERNECKS,13.99,A Unbelieveable Tale of a Pioneer And a Astronaut who must Overcome a Robot in An Abandoned Amusement Park,English,990,,PG-13,0.99,3
185,2006,WORST BANGER,26.99,A Thrilling Drama of a Madman And a Dentist who must Conquer a Boy in The Outback,English,991,,PG,2.99,4
176,2006,WRATH MILE,17.99,A Intrepid Reflection of a Technical Writer And a Hunter who must Defeat a Sumo Wrestler in A Monastery,English,992,,NC-17,0.99,5
178,2006,WRONG BEHAVIOR,10.99,A Emotional Saga of a Crocodile And a Sumo Wrestler who must Discover a Mad Cow in New Orleans,English,993,,PG-13,2.99,6
100,2006,WYOMING STORM,29.99,A Awe-Inspiring Panorama of a Robot And a Boat who must Overcome a Feminist in A U-Boat,English,994,,PG-13,4.99,6
86,2006,YENTL IDAHO,11.99,A Amazing Display of a Robot And a Astronaut who must Fight a Womanizer in Berlin,English,995,,R,4.99,5
183,2006,YOUNG LANGUAGE,9.99,A Unbelieveable Yarn of a Boat And a Database Administrator who must Meet a Boy in The First Manned Space Station,English,996,,G,0.99,6
105,2006,ZHIVAGO CORE,10.99,A Fateful Yarn of a Composer And a Man who must Face a Boy in The Canadian Rockies,English,998,,NC-17,0.99,6
101,2006,ZOOLANDER FICTION,28.99,A Fateful Reflection of a Waitress And a Boat who must Discover a Sumo Wrestler in Ancient China,English,999,,R,2.99,5
50,2006,ZORRO ARK,18.99,A Intrepid Panorama of a Mad Scientist And a Boy who must Redeem a Boy in A Monastery,English,1000,,NC-17,4.99,3
