amount,payment_id,payment_date,rental_id,staff_id,customer_id
2.99,10507,2005-07-10 20:21:52,5899,2,388
0.99,10512,2005-07-30 13:07:11,9213,2,388
0.99,10517,2005-08-17 03:28:27,11604,2,388
0.99,10518,2005-08-17 20:39:37,12044,2,388
2.99,10522,2005-08-18 18:25:06,12646,2,388
5.99,10527,2005-08-23 08:51:21,15660,2,388
6.99,10534,2005-07-07 23:05:53,4443,1,389
2.99,10537,2005-07-11 07:01:35,6104,2,389
4.99,10539,2005-07-27 02:57:43,7029,1,389
4.99,10543,2005-07-30 00:36:54,8887,1,389
4.99,10546,2005-08-02 17:18:38,11348,2,389
2.99,10547,2005-08-02 20:25:41,11441,2,389
4.99,10549,2005-08-17 21:39:40,12069,2,389
5.99,10553,2005-08-23 01:14:01,15462,1,389
4.99,10556,2005-05-30 10:58:33,912,2,390
2.99,10558,2005-06-16 15:30:01,1730,2,390
2.99,10559,2005-06-17 04:18:37,1893,2,390
4.99,10567,2005-07-11 12:52:36,6215,1,390
3.99,10569,2005-07-27 20:52:37,7515,2,390
5.99,10570,2005-07-27 23:32:23,7595,1,390
0.99,10571,2005-07-29 09:04:31,8493,1,390
2.99,10573,2005-07-30 17:05:19,9314,2,390
5.99,10576,2005-08-17 22:54:45,12105,1,390
2.99,10577,2005-08-19 00:28:21,12803,2,390
0.99,10580,2005-08-20 01:56:20,13501,1,390
2.99,10595,2005-06-17 14:38:11,2045,1,391
2.99,10597,2005-06-20 21:22:13,3163,2,391
7.99,10601,2005-07-10 04:08:48,5583,2,391
7.99,10609,2005-08-01 00:58:52,10210,1,391
2.99,10610,2005-08-01 07:37:05,10406,2,391
4.99,10611,2005-08-02 09:52:44,11151,1,391
0.99,10614,2005-08-17 22:21:43,12090,1,391
0.99,10617,2005-08-21 09:55:47,14381,1,391
2.99,10620,2005-06-18 07:29:43,2289,2,392
4.99,10621,2005-06-20 02:00:45,2890,2,392
0.99,10623,2005-07-11 04:06:25,6061,2,392
2.99,10624,2005-07-11 22:55:27,6406,2,392
0.99,10629,2005-07-31 20:12:02,10085,2,392
0.99,10631,2005-08-02 21:25:25,11459,1,392
5.99,10638,2005-08-21 04:51:51,14223,1,392
0.99,10639,2005-08-21 09:33:44,14369,2,392
4.99,10641,2005-05-28 14:05:57,599,1,393
8.99,10649,2005-07-08 04:18:36,4546,2,393
5.99,10650,2005-07-08 08:38:57,4632,2,393
0.99,10654,2005-07-12 03:44:43,6513,2,393
8.99,10655,2005-07-26 23:00:01,6930,1,393
0.99,10658,2005-07-29 07:41:54,8448,2,393
3.99,10669,2005-08-22 19:17:08,15284,2,393
3.99,10672,2005-05-26 08:44:08,213,1,394
2.99,10677,2005-07-07 00:28:55,4009,2,394
4.99,10679,2005-07-09 10:13:45,5183,2,394
4.99,10681,2005-07-11 04:03:54,6059,2,394
4.99,10685,2005-08-01 04:37:19,10319,1,394
4.99,10688,2005-08-17 22:08:04,12080,1,394
0.99,10692,2005-08-21 17:56:06,14605,1,394
0.99,10698,2005-06-21 08:04:51,3310,1,395
0.99,10700,2005-07-06 09:29:22,3684,2,395
7.99,10706,2005-07-28 14:30:13,7986,2,395
2.99,10710,2005-08-23 10:11:40,15698,1,395
4.99,10712,2005-08-23 19:54:24,15970,1,395
5.99,10713,2005-05-28 18:45:47,641,2,396
1.99,10714,2005-06-15 14:31:05,1370,2,396
5.99,10726,2005-07-30 18:13:45,9344,1,396
0.99,10728,2005-07-31 21:31:49,10124,2,396
0.99,10730,2005-08-01 14:49:41,10610,2,396
5.99,10731,2005-08-18 09:02:41,12393,2,396
4.99,10733,2005-08-19 20:59:19,13355,2,396
3.99,10734,2005-08-20 23:26:40,14078,1,396
5.99,10737,2005-08-21 23:56:30,14778,2,396
1.99,10742,2005-06-20 11:50:30,3027,2,397
4.99,10752,2005-07-28 10:46:58,7892,2,397
1.99,10755,2005-07-31 03:51:52,9608,2,397
1.99,10762,2005-08-18 06:44:30,12329,2,397
0.99,10763,2005-08-18 20:24:46,12700,2,397
3.99,10766,2005-08-21 00:31:07,14100,2,397
4.99,10769,2005-05-27 23:51:12,486,1,398
6.99,10771,2005-06-17 17:35:10,2087,1,398
9.99,10772,2005-06-20 19:55:47,3141,2,398
5.99,10773,2005-07-09 12:44:47,5234,2,398
5.99,10778,2005-07-30 15:15:51,9281,2,398
2.99,10788,2005-06-20 07:29:15,2961,2,399
5.99,10789,2005-06-20 12:18:31,3036,1,399
0.99,10790,2005-07-08 23:18:48,4957,2,399
0.99,10792,2005-07-10 00:49:04,5507,1,399
6.99,10794,2005-07-11 13:59:50,6229,2,399
2.99,10797,2005-07-31 08:40:54,9728,2,399
5.99,10799,2005-08-02 03:46:18,10960,2,399
3.99,10806,2005-05-25 16:12:52,95,1,400
5.99,10817,2005-07-12 16:34:59,6790,2,400
2.99,10819,2005-07-27 12:39:48,7296,2,400
2.99,10824,2005-08-01 10:19:53,10484,2,400
2.99,10831,2005-08-21 23:53:07,14775,1,400
2.99,10842,2005-07-29 07:44:05,8450,1,401
0.99,10852,2005-08-21 09:16:19,14359,1,401
2.99,10863,2005-07-07 21:20:28,4399,1,402
6.99,10870,2005-07-31 06:00:41,9657,1,402
0.99,10871,2005-07-31 10:08:33,9779,2,402
0.99,10872,2005-08-02 06:07:54,11045,2,402
4.99,10873,2005-08-17 01:01:48,11549,2,402
3.99,10880,2005-06-18 21:38:26,2488,2,403
4.99,10881,2005-06-20 04:41:41,2927,1,403
4.99,10886,2005-07-07 06:09:11,4096,2,403
4.99,10887,2005-07-11 00:24:44,5982,1,403
4.99,10889,2005-07-11 19:48:24,6342,1,403
4.99,10890,2005-07-27 05:08:59,7103,1,403
6.99,10897,2005-08-01 12:44:17,10547,1,403
7.99,10899,2005-08-02 05:59:42,11038,1,403
0.99,10903,2005-08-17 01:19:52,11558,2,403
5.99,10906,2005-08-19 00:20:36,12793,1,403
2.99,10907,2005-08-21 14:59:29,14519,1,403
4.99,10910,2005-08-22 23:27:43,15410,1,403
5.99,10911,2005-05-31 10:56:32,1081,2,404
4.99,10913,2005-06-16 23:39:34,1840,2,404
2.99,10915,2005-06-20 06:23:01,2951,1,404
2.99,10917,2005-07-08 01:43:46,4495,1,404
4.99,10920,2005-07-08 23:38:40,4963,1,404
0.99,10923,2005-07-12 16:10:50,6779,2,404
4.99,10924,2005-07-27 00:15:04,6964,1,404
5.99,10931,2005-08-18 06:41:30,12325,1,404
8.99,10932,2005-08-18 14:47:28,12554,1,404
4.99,10934,2005-08-19 23:07:24,13422,1,404
5.99,10936,2005-08-22 01:49:07,14835,2,404
7.99,10951,2005-07-09 03:16:34,5040,2,405
0.99,10959,2005-07-31 02:39:38,9569,1,405
4.99,10961,2005-08-01 22:59:10,10823,2,405
7.99,10962,2005-08-02 17:14:19,11345,1,405
0.99,10966,2005-08-19 22:08:48,13398,1,405
4.99,10967,2005-08-21 06:29:20,14274,1,405
5.99,10986,2005-07-27 05:28:57,7109,2,406
4.99,10990,2005-07-28 18:05:06,8080,2,406
0.99,10993,2005-07-30 01:08:06,8903,1,406
8.99,10998,2005-07-31 06:03:17,9660,1,406
1.99,10999,2005-08-01 15:36:56,10632,1,406
6.99,11002,2005-08-21 03:57:15,14205,2,406
2.99,11003,2005-08-21 11:20:21,14421,2,406
7.99,11005,2005-05-28 15:52:26,619,1,407
4.99,11009,2005-07-09 04:58:26,5070,1,407
5.99,11012,2005-07-27 14:58:29,7363,1,407
4.99,11013,2005-07-28 01:19:44,7643,2,407
4.99,11015,2005-07-28 19:07:44,8109,1,407
0.99,11027,2005-08-20 12:40:48,13800,1,407
1.99,11031,2005-08-22 20:44:35,15334,2,407
2.99,11034,2005-05-28 04:27:37,526,1,408
3.99,11038,2005-07-07 18:09:41,4330,2,408
0.99,11040,2005-07-11 04:11:58,6062,1,408
2.99,11051,2005-08-17 23:57:55,12140,1,408
2.99,11053,2005-08-18 13:01:08,12498,1,408
0.99,11054,2005-08-19 04:03:49,12900,2,408
6.99,11062,2005-05-26 22:41:07,310,1,409
5.99,11063,2005-06-15 03:46:10,1226,2,409
4.99,11066,2005-07-08 04:34:00,4550,2,409
5.99,11068,2005-07-09 15:56:45,5306,2,409
4.99,11076,2005-07-28 16:31:20,8037,1,409
1.99,11078,2005-07-29 18:09:22,8726,1,409
6.99,11082,2005-08-20 07:10:52,13632,2,409
1.99,11083,2005-08-21 00:37:00,14103,1,409
2.99,11086,2005-06-17 16:33:59,2073,1,410
4.99,11090,2005-06-21 03:13:19,3249,1,410
0.99,11092,2005-07-07 14:35:30,4267,1,410
4.99,11094,2005-07-09 10:27:09,5192,1,410
5.99,11100,2005-07-27 16:29:04,7407,2,410
2.99,11106,2005-08-01 23:30:22,10837,1,410
0.99,11107,2005-08-02 08:19:38,11107,1,410
4.99,11116,2005-08-21 07:17:10,14298,2,410
4.99,11123,2005-05-29 00:27:10,686,2,411
2.99,11132,2005-07-10 14:58:36,5800,1,411
1.99,11133,2005-07-27 05:07:21,7102,1,411
0.99,11134,2005-07-27 16:03:11,7395,2,411
2.99,11136,2005-07-28 08:08:27,7813,1,411
0.99,11137,2005-07-28 15:53:29,8023,1,411
5.99,11138,2005-07-29 13:30:58,8613,2,411
7.99,11143,2005-08-20 08:01:07,13656,2,411
2.99,11144,2005-08-21 13:36:40,14480,2,411
0.99,11155,2005-07-07 04:49:49,4074,2,412
8.99,11157,2005-07-29 04:09:07,8330,2,412
8.99,11158,2005-07-29 06:44:23,8411,1,412
0.99,11159,2005-07-29 15:54:22,8674,1,412
4.99,11166,2005-08-22 21:18:59,15354,2,412
8.99,11168,2005-08-23 13:41:05,15781,1,412
4.99,11171,2005-05-31 00:25:10,999,1,413
3.99,11185,2005-08-19 07:52:21,13010,1,413
2.99,11190,2005-08-23 09:23:45,15678,1,413
4.99,11191,2005-05-25 13:05:34,85,1,414
4.99,11193,2005-06-18 04:54:29,2246,1,414
9.99,11194,2005-06-19 03:09:46,2559,1,414
10.99,11196,2005-07-06 22:05:47,3957,1,414
0.99,11199,2005-07-12 13:56:48,6728,2,414
2.99,11202,2005-07-28 07:11:11,7779,1,414
2.99,11203,2005-07-31 05:47:32,9650,1,414
0.99,11211,2005-08-19 22:18:42,13404,1,414
6.99,11214,2005-08-22 13:39:20,15140,1,414
8.99,11219,2005-07-08 22:01:48,4926,2,415
3.99,11223,2005-07-12 03:27:37,6505,1,415
0.99,11225,2005-07-28 00:37:44,7624,2,415
4.99,11226,2005-07-28 05:52:23,7748,1,415
2.99,11228,2005-07-31 03:07:16,9586,2,415
2.99,11229,2005-07-31 12:52:17,9852,1,415
5.99,11230,2005-08-01 03:02:48,10263,1,415
2.99,11231,2005-08-01 12:54:06,10553,1,415
4.99,11237,2005-08-22 12:46:37,15121,2,415
0.99,11238,2005-08-23 19:27:04,15959,1,415
2.99,11241,2005-05-31 04:23:01,1031,2,416
0.99,11244,2005-06-16 02:02:44,1553,2,416
2.99,11254,2005-07-29 12:22:20,8588,2,416
2.99,11255,2005-07-29 14:56:21,8648,2,416
2.99,11256,2005-07-30 19:24:50,9383,2,416
2.99,11258,2005-08-01 05:47:10,10354,1,416
6.99,11262,2005-08-17 01:19:20,11557,1,416
8.99,11263,2005-08-18 21:33:53,12722,1,416
4.99,11267,2005-08-23 01:35:12,15470,2,416
8.99,11271,2005-05-28 17:24:51,630,2,417
2.99,11279,2005-07-30 00:15:22,8877,1,417
4.99,11286,2005-08-18 04:50:32,12281,2,417
2.99,11295,2005-06-19 20:32:19,2825,1,418
0.99,11317,2005-08-19 19:09:14,13312,2,418
2.99,11318,2005-08-20 03:39:15,13537,1,418
2.99,11325,2005-05-25 09:18:52,62,1,419
0.99,11327,2005-07-06 05:03:11,3596,1,419
5.99,11330,2005-07-09 16:59:38,5333,2,419
4.99,11338,2005-07-28 07:39:39,7796,1,419
2.99,11339,2005-07-31 22:22:00,10150,1,419
4.99,11341,2005-08-02 05:39:12,11025,2,419
0.99,11348,2005-08-21 07:43:21,14308,2,419
4.99,11350,2005-05-29 09:13:08,744,2,420
0.99,11353,2005-06-19 15:02:20,2726,1,420
4.99,11354,2005-07-07 10:03:34,4176,1,420
3.99,11358,2005-07-11 05:29:03,6086,2,420
4.99,11359,2005-07-11 06:18:04,6096,2,420
4.99,11361,2005-07-12 06:57:40,6588,1,420
4.99,11365,2005-08-01 03:39:57,10291,2,420
10.99,11366,2005-08-01 14:25:40,10601,2,420
4.99,11375,2005-06-20 22:02:54,3170,1,421
7.99,11376,2005-07-05 23:41:08,3491,1,421
5.99,11379,2005-07-07 23:45:21,4456,2,421
0.99,11380,2005-07-11 13:22:06,6220,1,421
4.99,11382,2005-07-27 18:17:41,7449,2,421
3.99,11391,2005-08-17 00:10:10,11523,1,421
0.99,11405,2005-07-08 02:19:27,4504,2,422
4.99,11409,2005-07-31 01:40:14,9541,2,422
6.99,11410,2005-08-01 23:25:55,10833,2,422
6.99,11411,2005-08-02 16:33:11,11325,2,422
1.99,11415,2005-08-19 15:36:05,13216,2,422
0.99,11417,2005-08-20 09:34:51,13709,2,422
4.99,11418,2005-08-20 10:03:45,13722,2,422
2.99,11421,2005-08-22 18:53:28,15273,1,422
3.99,11424,2005-06-15 22:08:06,1504,1,423
6.99,11427,2005-06-19 17:04:35,2758,2,423
4.99,11435,2005-07-27 07:20:28,7157,1,423
0.99,11436,2005-07-27 12:28:45,7290,1,423
9.99,11438,2005-07-28 09:30:02,7849,1,423
2.99,11442,2005-08-01 10:27:27,10488,1,423
4.99,11444,2005-08-16 23:53:10,11514,2,423
6.99,11452,2005-06-20 21:32:32,3166,1,424
0.99,11458,2005-07-10 03:36:56,5568,1,424
2.99,11461,2005-07-27 23:30:41,7594,1,424
4.99,11470,2005-08-01 06:13:44,10369,2,424
2.99,11471,2005-08-02 00:22:49,10866,1,424
2.99,11472,2005-08-02 18:14:54,11374,2,424
6.99,11473,2005-08-17 01:23:39,11562,2,424
0.99,11479,2006-02-14 15:16:03,15094,1,424
6.99,11481,2005-06-21 05:35:52,3276,1,425
8.99,11485,2005-07-08 01:03:12,4483,2,425
4.99,11490,2005-07-09 18:47:48,5371,1,425
0.99,11495,2005-07-30 11:35:24,9170,1,425
4.99,11502,2005-08-22 03:47:39,14881,2,425
2.99,11509,2005-06-18 02:11:38,2204,1,426
0.99,11511,2005-06-21 03:00:11,3243,1,426
10.99,11517,2005-07-27 21:14:28,7527,1,426
5.99,11519,2005-07-28 07:22:07,7789,1,426
5.99,11520,2005-07-30 12:10:40,9185,1,426
0.99,11524,2005-08-02 13:24:01,11237,2,426
2.99,11530,2005-08-20 14:03:08,13834,2,426
2.99,11532,2005-08-22 01:32:14,14826,2,426
5.99,11536,2005-06-16 09:17:07,1648,1,427
0.99,11538,2005-06-18 20:18:42,2466,2,427
5.99,11546,2005-07-29 10:26:15,8531,1,427
2.99,11548,2005-07-31 16:59:51,9978,2,427
5.99,11550,2005-08-01 09:43:14,10464,1,427
5.99,11552,2005-08-02 05:38:31,11024,1,427
3.99,11555,2005-08-21 06:53:59,14287,1,427
3.99,11558,2005-06-15 03:50:03,1227,1,428
4.99,11566,2005-07-09 18:48:57,5373,1,428
5.99,11572,2005-07-31 14:34:17,9904,1,428
4.99,11574,2005-08-01 13:46:38,10577,2,428
7.99,11579,2005-05-28 14:08:22,601,2,429
6.99,11589,2005-07-27 00:40:50,6977,1,429
1.99,11591,2005-07-28 20:05:48,8136,2,429
2.99,11598,2005-05-25 04:01:32,30,2,430
0.99,11600,2005-06-15 02:27:08,1207,2,430
2.99,11601,2005-06-15 07:52:52,1274,1,430
2.99,11602,2005-06-16 01:05:50,1538,1,430
6.99,11603,2005-06-16 17:46:37,1759,1,430
0.99,11605,2005-06-20 20:44:15,3153,2,430
0.99,11610,2005-07-11 03:18:10,6043,2,430
4.99,11611,2005-07-29 11:27:27,8560,1,430
4.99,11622,2005-06-17 18:33:04,2096,1,431
0.99,11633,2005-08-01 11:23:27,10508,2,431
2.99,11636,2005-08-17 00:44:04,11538,2,431
2.99,11642,2006-02-14 15:16:03,13587,2,431
5.99,11644,2005-05-28 07:39:16,550,1,432
4.99,11648,2005-06-20 23:59:57,3194,2,432
6.99,11652,2005-07-09 16:28:13,5322,1,432
4.99,11654,2005-07-11 01:03:14,5990,1,432
4.99,11659,2005-07-31 14:54:52,9916,2,432
6.99,11665,2005-08-23 10:56:15,15713,1,432
0.99,11669,2005-07-07 09:05:42,4158,2,433
0.99,11671,2005-07-09 22:33:14,5457,2,433
4.99,11676,2005-07-28 08:31:23,7821,1,433
5.99,11678,2005-07-29 06:48:35,8414,1,433
3.99,11681,2005-07-30 16:14:37,9294,1,433
4.99,11682,2005-08-01 16:51:08,10663,1,433
6.99,11684,2005-08-18 19:17:47,12669,2,433
5.99,11690,2005-08-23 02:40:04,15502,1,433
0.99,11692,2005-06-15 03:45:35,1225,1,434
3.99,11696,2005-06-18 22:15:09,2494,1,434
2.99,11698,2005-06-20 12:28:03,3037,2,434
6.99,11704,2005-07-27 11:09:28,7260,1,434
4.99,11707,2005-07-30 18:24:30,9350,1,434
7.99,11712,2005-08-18 17:35:00,12624,2,434
4.99,11717,2005-08-22 22:37:34,15385,2,434
4.99,11719,2005-05-29 18:31:30,806,1,435
2.99,11726,2005-07-26 23:13:10,6935,1,435
5.99,11727,2005-07-29 05:45:30,8386,1,435
0.99,11729,2005-07-30 15:02:33,9269,2,435
0.99,11736,2005-08-17 20:47:46,12046,2,435
4.99,11739,2005-08-21 20:48:05,14696,1,435
0.99,11741,2005-08-22 02:16:55,14850,1,435
9.99,11755,2005-07-28 18:32:49,8097,2,436
3.99,11759,2005-08-01 01:06:27,10216,2,436
0.99,11760,2005-08-02 10:05:30,11160,2,436
4.99,11762,2005-08-17 03:54:35,11615,2,436
3.99,11768,2005-08-20 03:30:00,13533,1,436
2.99,11773,2005-05-26 06:20:37,192,1,437
4.99,11774,2005-05-28 20:18:24,656,2,437
2.99,11787,2005-07-30 17:53:45,9333,2,437
4.99,11796,2005-05-25 02:40:21,23,2,438
0.99,11800,2005-06-16 18:55:11,1779,2,438
4.99,11810,2005-07-11 08:36:04,6138,2,438
3.99,11811,2005-07-12 05:34:09,6563,1,438
0.99,11815,2005-07-27 23:36:01,7598,1,438
2.99,11816,2005-07-29 11:10:15,8547,2,438
3.99,11817,2005-07-30 08:11:22,9082,1,438
4.99,11821,2005-08-17 04:49:46,11644,2,438
5.99,11826,2005-08-21 17:08:33,14582,2,438
4.99,11834,2005-06-17 18:40:04,2097,2,439
2.99,11836,2005-06-20 09:11:51,2992,1,439
6.99,11837,2005-06-21 07:03:23,3294,1,439
2.99,11839,2005-07-08 03:24:54,4528,1,439
4.99,11840,2005-07-08 17:09:56,4813,1,439
2.99,11842,2005-07-10 20:05:30,5893,1,439
0.99,11848,2005-07-30 15:09:15,9275,1,439
7.99,11867,2005-07-08 22:46:23,4946,1,440
4.99,11872,2005-07-27 23:18:22,7585,2,440
4.99,11875,2005-07-30 04:59:41,9001,1,440
4.99,11877,2005-07-31 01:52:34,9547,1,440
4.99,11880,2005-08-19 21:38:51,13384,2,440
0.99,11882,2005-08-21 16:03:02,14555,1,440
4.99,11885,2005-08-23 18:15:06,15925,1,440
4.99,11886,2006-02-14 15:16:03,13106,1,440
4.99,11887,2005-05-29 21:39:37,823,1,441
4.99,11889,2005-06-18 10:17:21,2328,2,441
8.99,11892,2005-07-07 05:16:00,4084,1,441
0.99,11893,2005-07-07 11:34:22,4208,2,441
4.99,11902,2005-07-29 11:52:47,8575,1,441
4.99,11903,2005-07-29 13:46:14,8617,2,441
10.99,11904,2005-07-31 05:40:35,9644,2,441
4.99,11911,2005-08-20 17:17:00,13932,1,441
5.99,11917,2005-05-28 17:37:50,632,1,442
5.99,11936,2005-07-31 13:32:18,9873,2,442
2.99,11946,2005-08-22 16:35:25,15207,2,442
5.99,11949,2005-07-06 00:27:41,3510,2,443
4.99,11951,2005-07-12 22:18:12,6913,1,443
9.99,11955,2005-07-28 14:36:52,7987,1,443
2.99,11963,2005-08-20 01:29:06,13489,1,443
0.99,11966,2005-08-22 15:47:05,15182,1,443
4.99,11967,2005-08-22 23:04:09,15393,2,443
8.99,11969,2005-05-26 07:13:45,201,1,444
5.99,11976,2005-06-21 16:59:49,3415,2,444
0.99,11993,2005-08-20 01:28:42,13488,1,444
0.99,11997,2005-08-23 04:52:17,15557,1,444
0.99,12002,2005-07-07 10:57:21,4193,1,445
2.99,12003,2005-07-09 12:10:16,5225,2,445
2.99,12005,2005-07-27 14:37:36,7351,2,445
4.99,12006,2005-07-28 14:00:47,7971,2,445
8.99,12007,2005-07-29 23:26:19,8851,1,445
0.99,12008,2005-07-30 01:30:57,8911,2,445
4.99,12009,2005-07-31 04:30:48,9625,2,445
0.99,12010,2005-07-31 17:54:58,10007,1,445
0.99,12017,2005-08-20 05:40:33,13586,2,445
6.99,12018,2005-08-21 18:03:15,14612,1,445
2.99,12019,2005-08-21 20:01:18,14673,2,445
6.99,12020,2005-08-22 03:11:35,14866,1,445
3.99,12022,2005-08-22 12:48:44,15123,1,445
6.99,12023,2005-08-23 14:02:13,15791,1,445
6.99,12030,2005-06-19 00:29:00,2520,2,446
0.99,12037,2005-07-12 01:00:12,6454,2,446
6.99,12040,2005-07-12 14:04:24,6734,1,446
0.99,12042,2005-07-27 04:43:42,7089,2,446
3.99,12051,2005-08-02 06:23:39,11051,1,446
1.99,12068,2005-07-12 12:23:02,6690,1,447
8.99,12069,2005-07-29 10:44:54,8537,1,447
2.99,12073,2005-08-01 08:23:25,10425,1,447
0.99,12077,2005-08-18 13:23:19,12511,2,447
4.99,12083,2005-08-23 20:40:31,15997,1,447
2.99,12086,2005-05-31 16:48:43,1123,2,448
5.99,12087,2005-06-15 10:18:34,1313,1,448
0.99,12089,2005-06-19 13:29:08,2697,2,448
5.99,12091,2005-06-21 11:08:32,3347,2,448
2.99,12099,2005-07-11 19:48:02,6341,2,448
4.99,12100,2005-07-27 00:57:42,6985,2,448
10.99,12101,2005-07-30 11:58:50,9178,1,448
2.99,12104,2005-08-18 10:56:29,12446,1,448
2.99,12105,2005-08-19 15:42:32,13220,1,448
3.99,12106,2005-08-19 16:47:55,13250,2,448
3.99,12108,2005-08-21 16:56:39,14580,1,448
2.99,12109,2005-08-21 21:22:07,14711,1,448
9.99,12110,2005-08-22 21:29:14,15358,2,448
4.99,12117,2005-06-15 09:17:20,1295,2,449
3.99,12125,2005-07-28 07:52:13,7803,2,449
4.99,12129,2005-08-01 08:08:39,10416,1,449
6.99,12130,2005-08-01 11:41:55,10516,1,449
3.99,12134,2005-05-28 07:34:56,548,2,450
4.99,12135,2005-06-16 08:33:39,1639,2,450
2.99,12137,2005-06-17 05:25:54,1914,2,450
3.99,12142,2005-07-06 03:23:43,3570,1,450
4.99,12148,2005-07-29 18:26:34,8733,2,450
2.99,12149,2005-08-01 08:43:21,10432,2,450
4.99,12152,2005-08-20 10:22:08,13731,2,450
0.99,12156,2005-08-22 08:52:53,15019,2,450
4.99,12157,2005-08-22 20:31:24,15327,1,450
4.99,12158,2005-08-22 23:54:36,15419,2,450
0.99,12159,2006-02-14 15:16:03,14172,1,450
2.99,12161,2005-05-27 01:29:31,328,2,451
0.99,12168,2005-06-20 04:08:35,2917,2,451
3.99,12174,2005-07-09 01:21:44,5005,1,451
2.99,12186,2005-08-19 10:55:45,13100,2,451
2.99,12187,2005-08-19 16:50:50,13252,2,451
0.99,12188,2005-08-19 21:36:58,13380,2,451
2.99,12194,2005-05-29 04:15:21,714,2,452
3.99,12198,2005-06-16 20:08:37,1794,1,452
0.99,12199,2005-06-18 05:57:47,2263,1,452
0.99,12201,2005-06-18 23:19:53,2504,1,452
2.99,12204,2005-07-06 14:24:56,3791,1,452
2.99,12212,2005-07-27 00:07:51,6959,2,452
4.99,12216,2005-08-17 07:40:55,11715,2,452
3.99,12221,2005-08-20 07:42:17,13642,1,452
7.99,12226,2005-06-19 23:09:41,2853,1,453
2.99,12231,2005-07-08 16:59:12,4805,2,453
4.99,12233,2005-07-12 14:53:15,6752,1,453
6.99,12236,2005-07-30 20:24:00,9406,2,453
4.99,12244,2005-08-21 19:12:12,14644,2,453
7.99,12250,2005-06-16 23:53:53,1844,2,454
9.99,12256,2005-06-19 11:17:12,2666,2,454
4.99,12261,2005-07-09 05:45:16,5088,2,454
2.99,12265,2005-07-29 08:45:57,8481,2,454
3.99,12269,2005-07-31 17:53:51,10005,1,454
2.99,12273,2005-08-20 02:27:53,13513,2,454
0.99,12276,2005-08-22 00:44:57,14799,1,454
4.99,12278,2005-08-22 08:42:32,15012,2,454
3.99,12279,2005-08-22 19:44:16,15301,1,454
0.99,12282,2005-05-27 04:13:41,343,2,455
1.99,12284,2005-06-16 20:23:30,1802,1,455
2.99,12287,2005-07-07 11:00:02,4195,2,455
8.99,12288,2005-07-08 18:57:30,4861,1,455
6.99,12290,2005-07-10 00:36:38,5504,1,455
4.99,12291,2005-07-12 13:58:23,6729,2,455
4.99,12293,2005-07-27 20:09:31,7498,2,455
4.99,12305,2005-05-25 01:17:24,19,2,456
0.99,12307,2005-06-16 13:18:23,1700,1,456
8.99,12323,2005-08-19 12:45:55,13144,1,456
4.99,12325,2005-08-20 03:53:16,13547,1,456
0.99,12332,2005-06-16 15:21:47,1727,2,457
5.99,12340,2005-07-08 06:48:37,4600,2,457
7.99,12342,2005-07-12 01:22:03,6467,1,457
2.99,12345,2005-07-29 09:15:41,8502,1,457
6.99,12347,2005-08-17 17:22:05,11956,2,457
0.99,12359,2005-06-21 08:42:37,3322,2,458
2.99,12361,2005-07-09 20:23:52,5412,1,458
0.99,12362,2005-07-10 03:49:00,5572,1,458
1.99,12366,2005-07-12 11:06:28,6654,1,458
3.99,12367,2005-07-28 12:08:29,7923,2,458
4.99,12382,2005-06-20 12:35:44,3041,2,459
3.99,12387,2005-07-09 15:42:10,5301,1,459
5.99,12394,2005-07-28 08:28:51,7820,1,459
6.99,12395,2005-07-28 11:47:23,7913,1,459
6.99,12403,2005-08-01 01:54:23,10233,1,459
4.99,12404,2005-08-01 02:46:13,10255,2,459
7.99,12405,2005-08-01 11:00:20,10499,1,459
7.99,12408,2005-08-18 17:40:33,12629,1,459
3.99,12411,2005-08-21 07:56:39,14315,1,459
4.99,12420,2005-07-06 15:35:26,3820,2,460
4.99,12423,2005-07-12 08:30:07,6613,1,460
6.99,12425,2005-07-27 06:11:00,7125,1,460
10.99,12428,2005-08-01 20:12:33,10754,2,460
1.99,12429,2005-08-02 02:26:37,10926,1,460
5.99,12431,2005-08-17 21:03:48,12056,1,460
6.99,12440,2005-05-29 00:13:15,684,1,461
4.99,12442,2005-06-21 08:25:46,3319,2,461
2.99,12448,2005-07-28 02:24:23,7664,2,461
2.99,12459,2005-08-19 17:34:00,13269,1,461
2.99,12462,2005-08-22 10:49:21,15067,1,461
2.99,12465,2005-08-22 23:35:41,15411,2,461
7.99,12467,2005-08-23 07:03:19,15613,2,461
5.99,12470,2005-06-16 18:13:43,1773,2,462
4.99,12473,2005-07-08 02:10:01,4500,1,462
8.99,12479,2005-07-27 12:38:47,7295,2,462
3.99,12486,2005-07-29 02:24:08,8290,1,462
2.99,12487,2005-07-29 19:19:10,8757,2,462
6.99,12490,2005-08-17 04:43:29,11639,2,462
8.99,12495,2005-08-19 09:05:38,13041,2,462
2.99,12498,2005-08-23 05:42:13,15581,2,462
0.99,12500,2005-08-23 21:17:17,16013,1,462
1.99,12501,2005-05-28 08:53:02,560,1,463
2.99,12507,2005-07-09 08:52:12,5157,1,463
2.99,12515,2005-07-31 15:57:07,9954,1,463
0.99,12523,2005-08-21 20:33:00,14689,1,463
3.99,12526,2005-05-26 21:22:07,305,1,464
4.99,12533,2005-07-10 20:51:34,5910,1,464
