ss_d,src_d,ss_tst_tp,ss_sbclllr_frctn,cll_d,ss_tp,dc_d,b_frmt,crtd_b,ss_strn,ss_tss,rltnshp_tp,cnfdnc_scr,src_ss_d,chmbl_d,tss_d,vrnt_d
8647,1,,,,A,11977,BAO_0000218,Intermediate,,,N,1,,CHEMBL621103,,
8648,1,,,,A,11977,BAO_0000218,Intermediate,,,N,1,,CHEMBL621104,,
8649,1,,,,A,11977,BAO_0000218,Intermediate,,,N,1,,CHEMBL621105,,
8650,1,,,,A,11977,BAO_0000218,Intermediate,,,N,1,,CHEMBL621106,,
8651,1,,,,A,11977,BAO_0000218,Intermediate,,,N,1,,CHEMBL621107,,
8652,1,,,,A,11977,BAO_0000218,Intermediate,,,N,1,,CHEMBL621108,,
8653,1,,,,A,11977,BAO_0000218,Intermediate,,,N,1,,CHEMBL621109,,
8654,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Kidney,N,1,,CHEMBL621110,2113.0,
8655,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Kidney,N,1,,CHEMBL621111,2113.0,
8656,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Liver,N,1,,CHEMBL622541,2107.0,
8657,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Liver,N,1,,CHEMBL622542,2107.0,
8658,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Liver,N,1,,CHEMBL622543,2107.0,
8659,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Liver,N,1,,CHEMBL624412,2107.0,
8660,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Liver,N,1,,CHEMBL624413,2107.0,
8661,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Liver,N,1,,CHEMBL624414,2107.0,
8662,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Lung,N,1,,CHEMBL624415,2048.0,
8663,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Lung,N,1,,CHEMBL624416,2048.0,
8664,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Lung,N,1,,CHEMBL624417,2048.0,
8665,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Lung,N,1,,CHEMBL624418,2048.0,
8666,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Lung,N,1,,CHEMBL624419,2048.0,
8667,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Lung,N,1,,CHEMBL624420,2048.0,
8668,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Muscle tissue,N,1,,CHEMBL624421,2385.0,
8669,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Muscle tissue,N,1,,CHEMBL624422,2385.0,
8670,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Muscle tissue,N,1,,CHEMBL624423,2385.0,
8671,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Muscle tissue,N,1,,CHEMBL625123,2385.0,
8672,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Muscle tissue,N,1,,CHEMBL625124,2385.0,
8673,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Muscle tissue,N,1,,CHEMBL625125,2385.0,
8674,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Zone of skin,N,1,,CHEMBL625126,14.0,
8675,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Zone of skin,N,1,,CHEMBL626947,14.0,
8676,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Zone of skin,N,1,,CHEMBL626948,14.0,
8677,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Zone of skin,N,1,,CHEMBL626949,14.0,
8678,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Zone of skin,N,1,,CHEMBL626950,14.0,
8679,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Zone of skin,N,1,,CHEMBL626951,14.0,
8680,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Spleen,N,1,,CHEMBL626952,2106.0,
8681,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Spleen,N,1,,CHEMBL626953,2106.0,
8682,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Spleen,N,1,,CHEMBL626954,2106.0,
8683,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Spleen,N,1,,CHEMBL626955,2106.0,
8684,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Spleen,N,1,,CHEMBL626956,2106.0,
8685,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Spleen,N,1,,CHEMBL626957,2106.0,
8686,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL626958,178.0,
8687,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL626959,178.0,
8688,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL626960,178.0,
8689,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL626961,178.0,
8690,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL627589,178.0,
8691,1,In vivo,,,A,17208,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL627590,178.0,
8692,1,,,,A,3132,BAO_0000218,Intermediate,,,N,1,,CHEMBL627591,,
8693,1,,,,A,3132,BAO_0000218,Intermediate,,,N,1,,CHEMBL627592,,
8694,1,In vivo,,,A,16597,BAO_0000218,Intermediate,,,N,1,,CHEMBL627593,,
8695,1,,,,A,5727,BAO_0000218,Intermediate,,,N,1,,CHEMBL627594,,
8696,1,In vivo,,,A,5302,BAO_0000218,Intermediate,,,N,1,,CHEMBL876813,,
8697,1,In vivo,,,A,5302,BAO_0000218,Intermediate,,,N,1,,CHEMBL627595,,
8698,1,In vivo,,,A,6348,BAO_0000218,Intermediate,,,N,1,,CHEMBL627596,,
8699,1,In vivo,,,A,5964,BAO_0000218,Intermediate,,,N,1,,CHEMBL627597,,
8700,1,In vivo,,,A,6078,BAO_0000218,Intermediate,,,N,1,,CHEMBL627598,,
8701,1,In vivo,,,A,5206,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL627599,955.0,
8702,1,In vivo,,,A,2959,BAO_0000218,Intermediate,,,N,1,,CHEMBL627600,,
8703,1,In vivo,,,A,5964,BAO_0000218,Intermediate,,,N,1,,CHEMBL627601,,
8704,1,In vivo,,,A,5964,BAO_0000218,Intermediate,,,N,1,,CHEMBL627776,,
8705,1,In vivo,,,A,6757,BAO_0000218,Intermediate,,,N,1,,CHEMBL627777,,
8706,1,In vivo,,,A,6757,BAO_0000218,Intermediate,,,N,1,,CHEMBL627778,,
8707,1,In vivo,,,A,6757,BAO_0000218,Intermediate,,,N,1,,CHEMBL627779,,
8708,1,In vivo,,,A,17617,BAO_0000218,Intermediate,,,N,1,,CHEMBL876814,,
8709,1,In vivo,,,A,1445,BAO_0000218,Intermediate,,,N,1,,CHEMBL627780,,
8710,1,In vivo,,,A,6082,BAO_0000218,Intermediate,,,N,1,,CHEMBL627781,,
8711,1,In vivo,,,A,1446,BAO_0000218,Intermediate,,,N,1,,CHEMBL627782,,
8712,1,In vivo,,,A,5407,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL627783,1969.0,
8713,1,In vivo,,,A,2690,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL627784,1969.0,
8714,1,In vivo,,,A,2661,BAO_0000218,Intermediate,,,N,1,,CHEMBL627785,,
8715,1,In vivo,,,A,2661,BAO_0000218,Intermediate,,,N,1,,CHEMBL627786,,
8716,1,In vivo,,,A,4891,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL627787,1969.0,
8717,1,In vivo,,,A,2807,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL627788,1969.0,
8718,1,In vivo,,,A,2807,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL626579,1969.0,
8719,1,In vivo,,,A,2807,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL626580,1969.0,
8720,1,In vivo,,,A,3634,BAO_0000218,Intermediate,,,N,1,,CHEMBL876815,,
8721,1,In vivo,,,A,1881,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL626581,1969.0,
8722,1,In vivo,,,A,1881,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL626582,1969.0,
8723,1,In vivo,,,A,429,BAO_0000218,Intermediate,,,N,1,,CHEMBL626583,,
8724,1,In vivo,,,A,5974,BAO_0000218,Intermediate,,,N,1,,CHEMBL626205,,
8725,1,In vivo,,,A,5974,BAO_0000218,Intermediate,,,N,1,,CHEMBL626206,,
8726,1,In vivo,,,A,5974,BAO_0000218,Intermediate,,,N,1,,CHEMBL626207,,
8727,1,In vivo,,,A,5974,BAO_0000218,Intermediate,,,N,1,,CHEMBL623882,,
8728,1,In vivo,,,A,17582,BAO_0000218,Intermediate,,,N,1,,CHEMBL623883,,
8729,1,In vivo,,,A,17582,BAO_0000218,Intermediate,,,N,1,,CHEMBL623884,,
8730,1,In vivo,,,A,3032,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL623885,1969.0,
8731,1,In vivo,,,A,6295,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL623886,1969.0,
8732,1,In vivo,,,A,6619,BAO_0000218,Intermediate,,,N,1,,CHEMBL623887,,
8733,1,In vivo,,,A,6616,BAO_0000218,Intermediate,,,N,1,,CHEMBL623888,,
8734,1,In vivo,,,A,3249,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL623889,1969.0,
8735,1,In vivo,,,A,17791,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL623890,1969.0,
8736,1,In vivo,,,A,17791,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL623891,1969.0,
8737,1,In vivo,,,A,1360,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL623892,1969.0,
8738,1,In vivo,,,A,2552,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL623893,1969.0,
8739,1,In vivo,,,A,6571,BAO_0000218,Intermediate,,,N,1,,CHEMBL877616,,
8740,1,In vivo,,,A,6570,BAO_0000218,Intermediate,,,N,1,,CHEMBL623894,,
8741,1,In vivo,,,A,6567,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL623895,1969.0,
8742,1,In vivo,,,A,3031,BAO_0000218,Intermediate,,,N,1,,CHEMBL623896,,
8743,1,In vivo,,,A,3436,BAO_0000218,Intermediate,,,N,1,,CHEMBL623897,,
8744,1,In vivo,,,A,3436,BAO_0000218,Intermediate,,,N,1,,CHEMBL623898,,
8745,1,In vivo,,,A,2083,BAO_0000218,Intermediate,,,N,1,,CHEMBL623899,,
8746,1,In vivo,,,A,3436,BAO_0000218,Intermediate,,,N,1,,CHEMBL623900,,
8747,1,In vivo,,,A,4527,BAO_0000218,Intermediate,,,N,1,,CHEMBL623901,,
8748,1,In vivo,,,A,1974,BAO_0000218,Intermediate,,,N,1,,CHEMBL623902,,
8749,1,In vivo,,,A,3307,BAO_0000218,Intermediate,,Cerebrospinal fluid,N,1,,CHEMBL623903,1359.0,
8750,1,In vivo,,,A,3307,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL623904,1969.0,
8751,1,In vivo,,,A,1916,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL877617,1969.0,
8752,1,In vivo,,,A,1500,BAO_0000218,Intermediate,,,N,1,,CHEMBL623905,,
8753,1,In vivo,,,A,1500,BAO_0000218,Intermediate,,,N,1,,CHEMBL623906,,
8754,1,In vivo,,,A,4186,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL623907,1969.0,
8755,1,,,,A,16434,BAO_0000218,Intermediate,,,N,1,,CHEMBL623908,,
8756,1,,,,A,16434,BAO_0000218,Intermediate,,,N,1,,CHEMBL623909,,
8757,1,,,,A,16434,BAO_0000218,Intermediate,,,N,1,,CHEMBL623910,,
8758,1,,,,A,16434,BAO_0000218,Intermediate,,,N,1,,CHEMBL623911,,
8759,1,,,,A,16435,BAO_0000218,Intermediate,,,N,1,,CHEMBL623912,,
8760,1,,,,A,16435,BAO_0000218,Intermediate,,,N,1,,CHEMBL624616,,
8761,1,,,,A,16435,BAO_0000218,Intermediate,,,N,1,,CHEMBL624617,,
8762,1,,,,A,16435,BAO_0000218,Intermediate,,,N,1,,CHEMBL624618,,
8763,1,,,,A,16435,BAO_0000218,Intermediate,,,N,1,,CHEMBL624619,,
8764,1,,,,A,16435,BAO_0000218,Intermediate,,,N,1,,CHEMBL624794,,
8765,1,,,,A,16435,BAO_0000218,Intermediate,,,N,1,,CHEMBL624795,,
8766,1,,,,A,16435,BAO_0000218,Intermediate,,,N,1,,CHEMBL623921,,
8767,1,,,,A,16434,BAO_0000218,Intermediate,,,N,1,,CHEMBL623922,,
8768,1,,,,A,16434,BAO_0000218,Intermediate,,,N,1,,CHEMBL623923,,
8769,1,,,,A,16434,BAO_0000218,Intermediate,,,N,1,,CHEMBL623924,,
8770,1,,,,A,16435,BAO_0000218,Intermediate,,,N,1,,CHEMBL623925,,
8771,1,,,,A,16435,BAO_0000218,Intermediate,,,N,1,,CHEMBL623926,,
8772,1,,,,A,16435,BAO_0000218,Intermediate,,,N,1,,CHEMBL623927,,
8773,1,,,,A,16435,BAO_0000218,Intermediate,,,N,1,,CHEMBL623928,,
8774,1,,,,A,16435,BAO_0000218,Intermediate,,,N,1,,CHEMBL623929,,
8775,1,,,,A,16435,BAO_0000218,Intermediate,,,N,1,,CHEMBL623930,,
8776,1,,,,A,16434,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL623931,955.0,
8777,1,,,,A,16434,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL622165,955.0,
8778,1,,,,A,16434,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL621249,955.0,
8779,1,,,,A,16434,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL621250,955.0,
8780,1,,,,A,16434,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL621448,955.0,
8781,1,,,,A,16434,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL621449,955.0,
8782,1,,,,A,16434,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL621450,955.0,
8783,1,,,,A,16434,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL621451,955.0,
8784,1,,,,A,16435,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL621452,955.0,
8785,1,,,,A,16435,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL621453,955.0,
8786,1,,,,A,16435,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL621454,955.0,
8787,1,,,,A,16435,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL621455,955.0,
8788,1,,,,A,16435,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL621456,955.0,
8789,1,,,,A,16435,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL625145,955.0,
8790,1,,,,A,16435,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL875847,955.0,
8791,1,,,,A,16435,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL625146,955.0,
8792,1,,,,A,16434,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL625147,955.0,
8793,1,,,,A,16434,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL625148,955.0,
8794,1,,,,A,16434,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL625149,955.0,
8795,1,,,,A,16435,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL625150,955.0,
8796,1,,,,A,16435,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL625151,955.0,
8797,1,,,,A,16435,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL625152,955.0,
8798,1,,,,A,16435,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL625153,955.0,
8799,1,,,,A,16435,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL625154,955.0,
8800,1,,,,A,16435,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL625155,955.0,
8801,1,,,,A,11977,BAO_0000218,Intermediate,,,N,1,,CHEMBL625156,,
8802,1,,,,A,11977,BAO_0000218,Intermediate,,,N,1,,CHEMBL624354,,
8803,1,,,,A,11977,BAO_0000218,Intermediate,,Hippocampus,N,1,,CHEMBL624355,10000000.0,
8804,1,,,,A,11977,BAO_0000218,Intermediate,,Hippocampus,N,1,,CHEMBL624356,10000000.0,
8805,1,,,,A,11977,BAO_0000218,Intermediate,,Hippocampus,N,1,,CHEMBL624357,10000000.0,
8806,1,,,,A,11977,BAO_0000218,Intermediate,,Hippocampus,N,1,,CHEMBL624358,10000000.0,
8807,1,,,,A,11977,BAO_0000218,Intermediate,,Striatum,N,1,,CHEMBL624359,2435.0,
8808,1,,,,A,11977,BAO_0000218,Intermediate,,Striatum,N,1,,CHEMBL624360,2435.0,
8809,1,,,,A,11977,BAO_0000218,Intermediate,,Striatum,N,1,,CHEMBL624361,2435.0,
8810,1,,,,A,11977,BAO_0000218,Intermediate,,Striatum,N,1,,CHEMBL624362,2435.0,
8811,1,,,,A,11977,BAO_0000218,Intermediate,,Striatum,N,1,,CHEMBL624363,2435.0,
8812,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL624364,178.0,
8813,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL624365,178.0,
8814,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL624366,178.0,
8815,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL624367,178.0,
8816,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL624368,955.0,
8817,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL624369,955.0,
8818,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL624370,955.0,
8819,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL625069,955.0,
8820,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL625070,955.0,
8821,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Heart,N,1,,CHEMBL626051,948.0,
8822,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Heart,N,1,,CHEMBL626052,948.0,
8823,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Heart,N,1,,CHEMBL626053,948.0,
8824,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Heart,N,1,,CHEMBL626054,948.0,
8825,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Heart,N,1,,CHEMBL626055,948.0,
8826,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Kidney,N,1,,CHEMBL626056,2113.0,
8827,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Kidney,N,1,,CHEMBL626057,2113.0,
8828,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Kidney,N,1,,CHEMBL625193,2113.0,
8829,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Kidney,N,1,,CHEMBL625194,2113.0,
8830,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Liver,N,1,,CHEMBL625195,2107.0,
8831,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Liver,N,1,,CHEMBL625196,2107.0,
8832,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Liver,N,1,,CHEMBL625197,2107.0,
8833,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Liver,N,1,,CHEMBL625198,2107.0,
8834,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Liver,N,1,,CHEMBL627929,2107.0,
8835,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Lung,N,1,,CHEMBL627074,2048.0,
8836,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Lung,N,1,,CHEMBL627075,2048.0,
8837,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Lung,N,1,,CHEMBL627076,2048.0,
8838,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Lung,N,1,,CHEMBL627077,2048.0,
8839,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Lung,N,1,,CHEMBL627078,2048.0,
8840,1,In vivo,,,A,11977,BAO_0000218,Intermediate,,Muscle tissue,N,1,,CHEMBL627079,2385.0,
8841,1,In vivo,,,A,4573,BAO_0000218,Intermediate,,,N,1,,CHEMBL873824,,
8842,1,In vivo,,,A,3132,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL627080,1969.0,
8843,1,,,,A,17718,BAO_0000218,Intermediate,,,N,1,,CHEMBL627081,,
8844,1,In vivo,,,A,17728,BAO_0000218,Intermediate,,,N,1,,CHEMBL627082,,
8845,1,In vivo,,,A,5961,BAO_0000218,Intermediate,,,N,1,,CHEMBL627083,,
8847,1,,,,A,17731,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL627085,1969.0,
8848,1,,,,A,17592,BAO_0000218,Intermediate,,,N,1,,CHEMBL627086,,
8849,1,In vivo,,,A,3132,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL627087,1969.0,
8850,1,In vivo,,,A,17729,BAO_0000218,Intermediate,,,N,1,,CHEMBL627088,,
8851,1,In vivo,,,A,17729,BAO_0000218,Intermediate,,,N,1,,CHEMBL627089,,
8852,1,In vivo,,,A,17729,BAO_0000218,Intermediate,,,N,1,,CHEMBL627090,,
8853,1,In vivo,,,A,3277,BAO_0000218,Intermediate,,,N,1,,CHEMBL627091,,
8854,1,In vivo,,,A,3760,BAO_0000218,Intermediate,,,N,1,,CHEMBL627092,,
8855,1,In vivo,,,A,3760,BAO_0000218,Intermediate,,,N,1,,CHEMBL876785,,
8856,1,In vivo,,,A,2862,BAO_0000218,Intermediate,,,N,1,,CHEMBL627093,,
8857,1,In vivo,,,A,2862,BAO_0000218,Intermediate,,,N,1,,CHEMBL627094,,
8858,1,,,,A,5980,BAO_0000218,Intermediate,,,N,1,,CHEMBL627095,,
8859,1,,,,A,6159,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL627096,955.0,
8860,1,,,,A,6254,BAO_0000218,Intermediate,,,N,1,,CHEMBL627097,,
8861,1,In vivo,,,A,6062,BAO_0000218,Intermediate,,,N,1,,CHEMBL627098,,
8862,1,,,,A,1574,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL627099,178.0,
8863,1,,,,A,56,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL627100,955.0,
8864,1,,,,A,993,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL627101,1969.0,
8865,1,,,,A,6652,BAO_0000218,Intermediate,,,N,1,,CHEMBL627102,,
8866,1,,,,A,17852,BAO_0000218,Intermediate,,,N,1,,CHEMBL627103,,
8867,1,In vivo,,,A,2675,BAO_0000218,Intermediate,,,N,1,,CHEMBL627104,,
8868,1,In vivo,,,A,2675,BAO_0000218,Intermediate,,,N,1,,CHEMBL627105,,
8869,1,,,,A,499,BAO_0000218,Intermediate,,,N,1,,CHEMBL876786,,
8870,1,,,,A,499,BAO_0000218,Intermediate,,,N,1,,CHEMBL873825,,
8871,1,,,,A,499,BAO_0000218,Intermediate,,,N,1,,CHEMBL627106,,
8872,1,In vivo,,,A,14239,BAO_0000218,Intermediate,,,N,1,,CHEMBL626336,,
8873,1,In vivo,,,A,5506,BAO_0000218,Intermediate,,,N,1,,CHEMBL877462,,
8874,1,In vivo,,,A,5506,BAO_0000218,Intermediate,,,N,1,,CHEMBL626337,,
8875,1,,,,A,17734,BAO_0000218,Intermediate,,,N,1,,CHEMBL626338,,
8876,1,In vivo,,,A,17728,BAO_0000218,Intermediate,,,N,1,,CHEMBL626339,,
8877,1,In vivo,,,A,17728,BAO_0000218,Intermediate,,,N,1,,CHEMBL626340,,
8878,1,In vivo,,,A,17728,BAO_0000218,Intermediate,,,N,1,,CHEMBL625377,,
8879,1,In vivo,,,A,17728,BAO_0000218,Intermediate,,,N,1,,CHEMBL625378,,
8880,1,In vivo,,,A,17728,BAO_0000218,Intermediate,,,N,1,,CHEMBL625379,,
8881,1,,Microsomes,,A,14294,BAO_0000251,Autocuration,,,U,0,,CHEMBL625380,,
8882,1,,Microsomes,,A,14294,BAO_0000251,Autocuration,,,U,0,,CHEMBL625381,,
8883,1,,,,A,6056,BAO_0000019,Autocuration,,,U,0,,CHEMBL625382,,
8884,1,In vivo,,,A,1317,BAO_0000218,Autocuration,,,U,0,,CHEMBL873828,,
8885,1,In vivo,,,A,1317,BAO_0000218,Autocuration,,,U,0,,CHEMBL625383,,
8886,1,,,,A,5229,BAO_0000019,Autocuration,,,U,0,,CHEMBL625384,,
8887,1,,,,A,4231,BAO_0000019,Autocuration,,,U,0,,CHEMBL625385,,
8888,1,,,,A,4231,BAO_0000221,Autocuration,,Liver,U,0,,CHEMBL625386,2107.0,
8889,1,,,,A,5318,BAO_0000221,Autocuration,,Liver,U,0,,CHEMBL623571,2107.0,
8890,1,,,,A,5318,BAO_0000221,Autocuration,,Liver,U,0,,CHEMBL623572,2107.0,
8891,1,,,,A,5318,BAO_0000221,Autocuration,,Liver,U,0,,CHEMBL623573,2107.0,
8892,1,,,,A,3305,BAO_0000221,Autocuration,,Liver,U,0,,CHEMBL623574,2107.0,
8893,1,,,,A,3305,BAO_0000221,Autocuration,,Liver,U,0,,CHEMBL623575,2107.0,
8894,1,,,,A,2842,BAO_0000221,Autocuration,,Liver,U,0,,CHEMBL623749,2107.0,
8895,1,,,,A,2842,BAO_0000221,Autocuration,,Liver,U,0,,CHEMBL623750,2107.0,
8896,1,In vitro,,,A,889,BAO_0000221,Autocuration,,Liver,U,0,,CHEMBL623751,2107.0,
8897,1,,,,A,1904,BAO_0000221,Autocuration,,Liver,U,0,,CHEMBL623752,2107.0,
8898,1,In vivo,,,A,4186,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL623753,1969.0,
8899,1,In vivo,,,A,2774,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL623754,1969.0,
8900,1,In vivo,,,A,1742,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL623755,1969.0,
8901,1,In vivo,,,A,3169,BAO_0000218,Intermediate,,,N,1,,CHEMBL623756,,
8902,1,In vivo,,,A,3169,BAO_0000218,Intermediate,,,N,1,,CHEMBL623757,,
8903,1,In vivo,,,A,2081,BAO_0000218,Intermediate,,,N,1,,CHEMBL623758,,
8904,1,In vivo,,,A,3307,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL623759,955.0,
8905,1,In vivo,,,A,4727,BAO_0000218,Intermediate,,,N,1,,CHEMBL623760,,
8906,1,In vivo,,,A,6597,BAO_0000218,Intermediate,,,N,1,,CHEMBL623761,,
8907,1,In vivo,,,A,16365,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL623762,1969.0,
8908,1,In vivo,,,A,16365,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL877594,1969.0,
8909,1,In vivo,,,A,16365,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL623763,1969.0,
8910,1,In vivo,,,A,16365,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL623764,1969.0,
8911,1,In vivo,,,A,16365,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL623765,1969.0,
8912,1,In vivo,,,A,2591,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL623766,178.0,
8913,1,In vivo,,,A,2591,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL623767,178.0,
8914,1,In vivo,,,A,2591,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL623768,178.0,
8915,1,In vivo,,,A,5978,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL623769,1969.0,
