ss_d,ss_sbclllr_frctn,ss_tx_d,ss_cll_tp,ss_strn,b_frmt,rltnshp_tp,cnfdnc_scr,crtd_b,src_d,src_ss_d,chmbl_d,cll_d,tss_d,vrnt_d
8985,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL619721,,2113.0,
8986,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL619722,,2113.0,
8987,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL619723,,2113.0,
8988,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL619724,,2113.0,
8989,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL619725,,2113.0,
8990,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL619726,,2113.0,
8991,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL619727,,2113.0,
8992,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL619728,,2113.0,
8993,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL619729,,2113.0,
8994,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL619730,,2385.0,
8995,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL619731,,2385.0,
8996,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL619732,,2385.0,
8997,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL619733,,2385.0,
8998,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL619734,,2385.0,
8999,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL619735,,14.0,
9000,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL875330,,14.0,
9001,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628465,,14.0,
9002,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628466,,14.0,
9003,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628467,,14.0,
9004,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628468,,2106.0,
9005,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628469,,2106.0,
9006,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628470,,2106.0,
9007,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628471,,2106.0,
9008,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628472,,2106.0,
9009,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625191,,2046.0,
9010,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625192,,2046.0,
9011,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL875337,,2046.0,
9012,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626341,,2046.0,
9013,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626342,,2046.0,
9014,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621943,,2107.0,
9015,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621944,,,
9016,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621945,,,
9017,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621946,,,
9018,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621947,,,
9019,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621948,,,
9020,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621949,,,
9021,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621950,,,
9022,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621951,,,
9023,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621952,,178.0,
9024,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621953,,2107.0,
9025,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621954,,,
9026,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621955,,,
9027,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621956,,,
9028,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621957,,,
9029,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621958,,,
9030,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621959,,,
9031,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621960,,,
9032,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621961,,,
9033,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621962,,,
9034,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL876787,,,
9035,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621963,,,
9036,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622637,,945.0,
9037,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622638,,945.0,
9038,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626561,,945.0,
9039,,9986.0,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL626562,,,
9040,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL626563,,,
9041,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL626564,,,
9042,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL626565,,,
9043,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL626566,,,
9044,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL626567,,,
9045,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL626568,,,
9046,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL626569,,,
9047,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL626570,,,
9048,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL626571,,,
9049,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL626572,,,
9050,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL626573,,1969.0,
9051,Microsomes,9986.0,,,BAO_0000251,U,0,Autocuration,1,,CHEMBL626574,,2107.0,
9052,Microsomes,9986.0,,,BAO_0000251,U,0,Autocuration,1,,CHEMBL626575,,2107.0,
9053,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL626576,,,
9054,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL626577,,,
9055,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL626578,,,
9056,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL625263,,,
9057,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL625264,,,
9058,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL625265,,,
9059,Microsomes,9986.0,,,BAO_0000251,U,0,Autocuration,1,,CHEMBL625266,,,
9060,Microsomes,9986.0,,,BAO_0000251,U,0,Autocuration,1,,CHEMBL876796,,,
9061,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL625267,,,
9062,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL625268,,1969.0,
9063,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL625269,,1969.0,
9064,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL624689,,1969.0,
9065,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL624690,,,
9066,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL624691,,1088.0,
9067,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL624692,,1088.0,
9068,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL624693,,,
9069,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL624694,,,
9070,,9986.0,,,BAO_0000221,U,0,Autocuration,1,,CHEMBL877596,,,
9071,,9986.0,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL624695,,,
9072,,9986.0,,,BAO_0000221,U,0,Autocuration,1,,CHEMBL624696,,2107.0,
9073,,9986.0,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL624697,,,
9074,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL624698,,178.0,
9075,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL624699,,178.0,
9076,,9986.0,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL624700,,,
9077,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622903,,1969.0,
9078,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622904,,1969.0,
9079,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622905,,1969.0,
9080,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622906,,1969.0,
9081,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622907,,1969.0,
9082,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622908,,1969.0,
9083,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622909,,1969.0,
9084,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622910,,1969.0,
9085,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622911,,955.0,
9086,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622912,,1969.0,
9087,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622913,,1969.0,
9088,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622914,,1969.0,
9089,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622915,,1969.0,
9090,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622916,,1969.0,
9091,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622917,,1969.0,
9092,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622918,,1969.0,
9093,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622919,,1969.0,
9094,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622920,,1969.0,
9095,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622921,,1969.0,
9096,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622922,,1969.0,
9097,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622923,,1969.0,
9098,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL877604,,1969.0,
9099,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622924,,1969.0,
9100,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622925,,1969.0,
9101,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622926,,1969.0,
9102,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623625,,1969.0,
9103,,10116.0,,,BAO_0000218,N,1,Expert,1,,CHEMBL623626,,1969.0,
9104,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623627,,1969.0,
9105,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623628,,,
9106,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623629,,1969.0,
9107,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623630,,1969.0,
9108,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623804,,,
9109,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623805,,,
9110,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623806,,1969.0,
9111,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623807,,1969.0,
9112,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623808,,1969.0,
9113,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623809,,1969.0,
9114,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623810,,1969.0,
9115,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623811,,1969.0,
9116,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623812,,1969.0,
9117,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL877605,,,
9118,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623813,,,
9119,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623814,,,
9120,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623815,,,
9121,,10116.0,,Sprague-Dawley,BAO_0000218,N,1,Intermediate,1,,CHEMBL623816,,,
9122,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623145,,,
9123,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623146,,1969.0,
9124,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623147,,1969.0,
9125,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623042,,955.0,
9126,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623043,,,
9127,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623044,,,
9128,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623045,,,
9129,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623046,,,
9130,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623226,,,
9131,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623227,,,
9132,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623228,,,
9133,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623229,,,
9134,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623230,,1969.0,
9135,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623231,,1969.0,
9136,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623232,,1969.0,
9137,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623233,,,
9138,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623234,,,
9139,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623235,,,
9140,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623236,,,
9141,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623237,,,
9142,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623238,,,
9143,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623239,,,
9144,,10116.0,,,BAO_0000218,U,0,Intermediate,1,,CHEMBL623240,,1969.0,
9145,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623241,,1898.0,
9146,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623242,,1898.0,
9147,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL874394,,,
9148,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623243,,,
9149,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623244,,,
9150,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623245,,2113.0,
9151,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623246,,2113.0,
9152,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623247,,2113.0,
9153,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623248,,2113.0,
9154,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623249,,2113.0,
9155,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625072,,2107.0,
9156,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625073,,2107.0,
9157,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625074,,2107.0,
9158,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625075,,2107.0,
9159,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625076,,2107.0,
9160,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625077,,2107.0,
9161,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625078,,2107.0,
9162,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL874395,,2107.0,
9163,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625079,,2107.0,
9164,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625080,,2107.0,
9165,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625081,,2107.0,
9166,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625082,,2107.0,
9167,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625083,,2107.0,
9168,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625084,,2107.0,
9169,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625085,,2107.0,
9170,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625086,,2107.0,
9171,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625087,,2107.0,
9172,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625088,,2107.0,
9173,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622205,,2107.0,
9174,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622206,,2107.0,
9175,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622207,,2107.0,
9176,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622366,,2107.0,
9177,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622367,,2107.0,
9178,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL875331,,2107.0,
9179,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622368,,2107.0,
9180,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622369,,2048.0,
9181,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622370,,2048.0,
9182,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622371,,2048.0,
9183,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622372,,2048.0,
9184,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622373,,2048.0,
9185,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622374,,2048.0,
9186,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622375,,2048.0,
9187,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622376,,2048.0,
9188,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622377,,2048.0,
9189,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622378,,2048.0,
9190,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622379,,2048.0,
9191,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622380,,2048.0,
9192,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622381,,2048.0,
9193,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622382,,2048.0,
9194,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622383,,2048.0,
9195,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL875332,,945.0,
9196,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622384,,945.0,
9197,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622385,,945.0,
9198,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622386,,945.0,
9199,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622387,,,
9200,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622388,,,
9201,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622389,,,
9202,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622390,,,
9203,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622391,,,
9204,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622392,,,
9205,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622393,,,
9206,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622394,,,
9207,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622395,,,
9208,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622396,,1977.0,
9209,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624894,,1977.0,
9210,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624895,,1977.0,
9211,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624058,,1977.0,
9212,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624059,,1977.0,
9213,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624060,,1977.0,
9214,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624061,,1977.0,
9215,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624062,,1977.0,
9216,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624063,,,
9217,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624064,,,
9218,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624065,,1969.0,
9219,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624066,,1969.0,
9220,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL877490,,,
9221,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL874442,,,
9222,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626890,,,
9223,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626891,,,
9224,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626892,,,
9225,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626893,,,
9226,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626894,,,
9227,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626895,,,
9228,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626896,,,
9229,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626897,,1969.0,
9230,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626898,,,
9231,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626899,,,
9232,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626900,,,
9233,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626901,,,
9234,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626902,,,
9235,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626903,,,
9236,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL874443,,,
9237,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626904,,,
9238,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626905,,,
9239,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL873830,,1969.0,
9240,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626906,,,
9241,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631076,,1969.0,
9242,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631077,,1969.0,
9243,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631078,,,
9244,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631079,,,
9245,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631080,,,
9246,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631081,,,
9247,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631239,,,
9248,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631240,,1969.0,
9249,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631241,,1969.0,
9250,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631242,,1969.0,
9251,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631243,,1969.0,
9252,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL874444,,1969.0,
9253,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631244,,1969.0,
9254,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631245,,,
9255,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627162,,,
9256,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627163,,,
9257,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627164,,,
9258,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627165,,2113.0,
9259,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627166,,,
9260,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627167,,,
9261,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627822,,,
9262,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627823,,,
9263,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627824,,,
9264,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627825,,,
9265,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627826,,,
9266,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627827,,,
9267,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627828,,,
9268,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627829,,,
9269,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627830,,,
9270,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627831,,,
9271,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627832,,,
9272,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627833,,,
9273,,10116.0,,,BAO_0000218,N,1,Expert,1,,CHEMBL627834,,,
9274,,10116.0,,,BAO_0000218,N,1,Expert,1,,CHEMBL628004,,,
9275,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628005,,,
9276,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628006,,,
9277,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628007,,,
9278,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625676,,,
9279,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631309,,,
9280,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631310,,,
9281,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631311,,,
9282,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631312,,,
9283,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631313,,,
9284,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631314,,,
