Fiscal year,Division ID,CountryRegion name,Climate change adaptation (marker),Desertification (marker),PBA type,Indigenous issues (marker),Organisation ID,Fund centre ID,Status,Maximum CIDA contribution (project-level),Organisation class,Sector ID,Climate change mitigation (marker),IRTC percent,Continent name,Disability issues (marker),Section ID,Enviromental sustainability (marker),CountryRegion percent,Regional program (marker),Division name,Sector name,Branch ID,CFLI (marker),Project number,Branch name,Section name,Fund centre name,Untied amount(Project-level budget),FSTC percent,CIDA business delivery model (old),Programming process (new),Bilateral aid (international marker),Participatory development and good governance,Trade development (marker),Biodiversity (marker),Urban issues (marker)
2009/2010,D3100,Morocco,0,0,Not PBA,0,Information not available,4260,Closed,4187123.83,Individual,11110,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Education policy and administrative management,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,Information not available,4260,Closed,4187123.83,Individual,11110,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Education policy and administrative management,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,Information not available,4260,Closed,4187123.83,Individual,11110,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Education policy and administrative management,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,Information not available,4260,Closed,4187123.83,Individual,11110,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Education policy and administrative management,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,Information not available,4260,Closed,4187123.83,Individual,11110,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Education policy and administrative management,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,Information not available,4260,Closed,4187123.83,Unknown,11110,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Education policy and administrative management,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,10050,4260,Closed,4187123.83,Governmental,15130,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Legal and judicial development,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,1000911,4260,Closed,4187123.83,Civil Society,15130,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Legal and judicial development,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,1014192,4260,Closed,4187123.83,Civil Society,15130,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Legal and judicial development,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,Information not available,4260,Closed,4187123.83,Individual,15130,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Legal and judicial development,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,Information not available,4260,Closed,4187123.83,Individual,15130,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Legal and judicial development,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,Information not available,4260,Closed,4187123.83,Individual,15130,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Legal and judicial development,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,Information not available,4260,Closed,4187123.83,Individual,15130,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Legal and judicial development,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,Information not available,4260,Closed,4187123.83,Individual,15130,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Legal and judicial development,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,Information not available,4260,Closed,4187123.83,Unknown,15130,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Legal and judicial development,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,10050,4260,Closed,4187123.83,Governmental,15150,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Democratic participation and civil society,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,1000911,4260,Closed,4187123.83,Civil Society,15150,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Democratic participation and civil society,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,1014192,4260,Closed,4187123.83,Civil Society,15150,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Democratic participation and civil society,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,Information not available,4260,Closed,4187123.83,Individual,15150,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Democratic participation and civil society,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,Information not available,4260,Closed,4187123.83,Individual,15150,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Democratic participation and civil society,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,Information not available,4260,Closed,4187123.83,Individual,15150,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Democratic participation and civil society,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,Information not available,4260,Closed,4187123.83,Individual,15150,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Democratic participation and civil society,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,Information not available,4260,Closed,4187123.83,Individual,15150,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Democratic participation and civil society,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,Information not available,4260,Closed,4187123.83,Unknown,15150,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Democratic participation and civil society,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,10050,4260,Closed,4187123.83,Governmental,22010,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Communications policy and administrative management,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,1000911,4260,Closed,4187123.83,Civil Society,22010,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Communications policy and administrative management,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,1014192,4260,Closed,4187123.83,Civil Society,22010,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Communications policy and administrative management,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,Information not available,4260,Closed,4187123.83,Individual,22010,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Communications policy and administrative management,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,Information not available,4260,Closed,4187123.83,Individual,22010,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Communications policy and administrative management,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,Information not available,4260,Closed,4187123.83,Individual,22010,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Communications policy and administrative management,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,Information not available,4260,Closed,4187123.83,Individual,22010,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Communications policy and administrative management,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,Information not available,4260,Closed,4187123.83,Individual,22010,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Communications policy and administrative management,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Morocco,0,0,Not PBA,0,Information not available,4260,Closed,4187123.83,Unknown,22010,0,0.0,Africa,0,S4256,0,1.0,0,EDD Europe-Middle East Programming,Communications policy and administrative management,B3100,0,A032447001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Morocco,4187123.83,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Northern Africa,0,0,Not PBA,0,1001363,4320,Closed,4843720.64,Para-Governmental,15110,0,0.0,Africa,0,S4256,0,0.07,0,EDD Europe-Middle East Programming,Public sector policy and administrative management,B3100,0,A032449001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Iraq Programs,4843720.64,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Northern Africa,0,0,Not PBA,0,1001363,4320,Closed,4843720.64,Para-Governmental,15150,0,0.0,Africa,0,S4256,0,0.07,0,EDD Europe-Middle East Programming,Democratic participation and civil society,B3100,0,A032449001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Iraq Programs,4843720.64,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Northern Africa,0,0,Not PBA,0,1001363,4320,Closed,4843720.64,Para-Governmental,15153,0,0.0,Africa,0,S4256,0,0.07,0,EDD Europe-Middle East Programming,Media and free flow of information,B3100,0,A032449001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Iraq Programs,4843720.64,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Northern Africa,0,0,Not PBA,0,1001363,4320,Closed,4843720.64,Para-Governmental,15160,0,0.0,Africa,0,S4256,0,0.07,0,EDD Europe-Middle East Programming,Human rights,B3100,0,A032449001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Iraq Programs,4843720.64,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Northern Africa,0,0,Not PBA,0,1001363,4320,Closed,4843720.64,Para-Governmental,15110,0,0.0,Africa,0,S4256,0,0.07,0,EDD Europe-Middle East Programming,Public sector policy and administrative management,B3100,0,A032449001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Iraq Programs,4843720.64,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Northern Africa,0,0,Not PBA,0,1001363,4320,Closed,4843720.64,Para-Governmental,15150,0,0.0,Africa,0,S4256,0,0.07,0,EDD Europe-Middle East Programming,Democratic participation and civil society,B3100,0,A032449001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Iraq Programs,4843720.64,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Northern Africa,0,0,Not PBA,0,1001363,4320,Closed,4843720.64,Para-Governmental,15153,0,0.0,Africa,0,S4256,0,0.07,0,EDD Europe-Middle East Programming,Media and free flow of information,B3100,0,A032449001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Iraq Programs,4843720.64,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Northern Africa,0,0,Not PBA,0,1001363,4320,Closed,4843720.64,Para-Governmental,15160,0,0.0,Africa,0,S4256,0,0.07,0,EDD Europe-Middle East Programming,Human rights,B3100,0,A032449001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Iraq Programs,4843720.64,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Northern Africa,0,0,Not PBA,0,1001363,4320,Closed,4843720.64,Para-Governmental,15110,0,0.0,Africa,0,S4256,0,0.1,0,EDD Europe-Middle East Programming,Public sector policy and administrative management,B3100,0,A032449001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Iraq Programs,4843720.64,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Northern Africa,0,0,Not PBA,0,1001363,4320,Closed,4843720.64,Para-Governmental,15150,0,0.0,Africa,0,S4256,0,0.1,0,EDD Europe-Middle East Programming,Democratic participation and civil society,B3100,0,A032449001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Iraq Programs,4843720.64,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Northern Africa,0,0,Not PBA,0,1001363,4320,Closed,4843720.64,Para-Governmental,15153,0,0.0,Africa,0,S4256,0,0.1,0,EDD Europe-Middle East Programming,Media and free flow of information,B3100,0,A032449001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Iraq Programs,4843720.64,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Northern Africa,0,0,Not PBA,0,1001363,4320,Closed,4843720.64,Para-Governmental,15160,0,0.0,Africa,0,S4256,0,0.1,0,EDD Europe-Middle East Programming,Human rights,B3100,0,A032449001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Iraq Programs,4843720.64,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Northern Africa,0,0,Not PBA,0,1001363,4320,Closed,4843720.64,Para-Governmental,15110,0,0.0,Africa,0,S4256,0,0.1,0,EDD Europe-Middle East Programming,Public sector policy and administrative management,B3100,0,A032449001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Iraq Programs,4843720.64,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Northern Africa,0,0,Not PBA,0,1001363,4320,Closed,4843720.64,Para-Governmental,15150,0,0.0,Africa,0,S4256,0,0.1,0,EDD Europe-Middle East Programming,Democratic participation and civil society,B3100,0,A032449001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Iraq Programs,4843720.64,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Northern Africa,0,0,Not PBA,0,1001363,4320,Closed,4843720.64,Para-Governmental,15153,0,0.0,Africa,0,S4256,0,0.1,0,EDD Europe-Middle East Programming,Media and free flow of information,B3100,0,A032449001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Iraq Programs,4843720.64,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Northern Africa,0,0,Not PBA,0,1001363,4320,Closed,4843720.64,Para-Governmental,15160,0,0.0,Africa,0,S4256,0,0.1,0,EDD Europe-Middle East Programming,Human rights,B3100,0,A032449001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Iraq Programs,4843720.64,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Western Asia,0,0,Not PBA,0,1001363,4320,Closed,4843720.64,Para-Governmental,15110,0,0.0,Asia,0,S4256,0,0.04,0,EDD Europe-Middle East Programming,Public sector policy and administrative management,B3100,0,A032449001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Iraq Programs,4843720.64,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Western Asia,0,0,Not PBA,0,1001363,4320,Closed,4843720.64,Para-Governmental,15150,0,0.0,Asia,0,S4256,0,0.04,0,EDD Europe-Middle East Programming,Democratic participation and civil society,B3100,0,A032449001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Iraq Programs,4843720.64,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Western Asia,0,0,Not PBA,0,1001363,4320,Closed,4843720.64,Para-Governmental,15153,0,0.0,Asia,0,S4256,0,0.04,0,EDD Europe-Middle East Programming,Media and free flow of information,B3100,0,A032449001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Iraq Programs,4843720.64,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Western Asia,0,0,Not PBA,0,1001363,4320,Closed,4843720.64,Para-Governmental,15160,0,0.0,Asia,0,S4256,0,0.04,0,EDD Europe-Middle East Programming,Human rights,B3100,0,A032449001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Iraq Programs,4843720.64,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Western Asia,0,0,Not PBA,0,1001363,4320,Closed,4843720.64,Para-Governmental,15110,0,0.0,Asia,0,S4256,0,0.06,0,EDD Europe-Middle East Programming,Public sector policy and administrative management,B3100,0,A032449001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Iraq Programs,4843720.64,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Western Asia,0,0,Not PBA,0,1001363,4320,Closed,4843720.64,Para-Governmental,15150,0,0.0,Asia,0,S4256,0,0.06,0,EDD Europe-Middle East Programming,Democratic participation and civil society,B3100,0,A032449001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Iraq Programs,4843720.64,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Western Asia,0,0,Not PBA,0,1001363,4320,Closed,4843720.64,Para-Governmental,15153,0,0.0,Asia,0,S4256,0,0.06,0,EDD Europe-Middle East Programming,Media and free flow of information,B3100,0,A032449001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Iraq Programs,4843720.64,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Western Asia,0,0,Not PBA,0,1001363,4320,Closed,4843720.64,Para-Governmental,15160,0,0.0,Asia,0,S4256,0,0.06,0,EDD Europe-Middle East Programming,Human rights,B3100,0,A032449001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Iraq Programs,4843720.64,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Western Asia,0,0,Not PBA,0,1001363,4320,Closed,4843720.64,Para-Governmental,15110,0,0.0,Asia,0,S4256,0,0.06,0,EDD Europe-Middle East Programming,Public sector policy and administrative management,B3100,0,A032449001,"EGM Europe, Middle East and Maghreb",Middle East and North Africa,Iraq Programs,4843720.64,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
