assay_id,assay_organism,variant_id,assay_type,description,assay_strain,chembl_id,assay_tax_id,confidence_score,src_id,relationship_type,tid,curated_by,src_assay_id,cell_id,bao_format,tissue_id
1278,,,F,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 1 uM+ 10 uM 5-HT.,,CHEMBL616618,,8,1,H,10576,Autocuration,,,BAO_0000019,
1279,,,F,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 1 uM+ 1 uM 5-HT.,,CHEMBL616619,,8,1,H,10576,Autocuration,,,BAO_0000019,
1280,,,F,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 1 uM+ 3 uM 5-HT.,,CHEMBL616620,,8,1,H,10576,Expert,,,BAO_0000019,
1281,,,F,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 1 uM+ 50 uM 5-HT.,,CHEMBL616621,,8,1,H,10576,Expert,,,BAO_0000019,
1282,,,F,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 30 uM,,CHEMBL616622,,8,1,H,10576,Autocuration,,,BAO_0000019,
1283,,,F,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 50 uM,,CHEMBL616146,,8,1,H,10576,Expert,,,BAO_0000019,
1284,,,F,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 50 uM+ 50 uM 5-HT.,,CHEMBL832873,,8,1,H,10576,Autocuration,,,BAO_0000019,
1285,,,F,Effect on 5-hydroxytryptamine 1A receptor-mediated inhibition of VIP-stimulated cAMP production at dose of 0.1 uM,,CHEMBL616147,,8,1,H,10576,Autocuration,,,BAO_0000019,
1286,,,F,Effect on 5-hydroxytryptamine 1A receptor-mediated inhibition of VIP-stimulated cAMP production at dose of 1 uM+ 10 uM 5-HT.,,CHEMBL872872,,8,1,H,10576,Autocuration,,,BAO_0000019,
1287,,,F,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 1 uM,,CHEMBL616148,,8,1,H,10576,Autocuration,,,BAO_0000019,
1288,,,B,In vitro inhibition of [3H]spiperone binding to 5-hydroxytryptamine 1A receptor from rat hippocampal tissue,,CHEMBL616149,,8,1,H,10576,Autocuration,,,BAO_0000221,10000000.0
1289,,,B,In vitro inhibition of [3H]spiperone binding to 5-hydroxytryptamine 1A receptor from rat hippocampal tissue at 1 uM,,CHEMBL616150,,8,1,H,10576,Expert,,,BAO_0000221,10000000.0
1290,Rattus norvegicus,,B,Inhibition of [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor in rat hippocampal membranes at 10e-7 M,,CHEMBL616151,10116.0,9,1,D,10576,Expert,,,BAO_0000249,
1291,,,B,Inhibitory activity against 5-hydroxytryptamine 1A receptor of rat hippocampal tissue at 1 uM,,CHEMBL872873,,8,1,H,10576,Expert,,,BAO_0000221,10000000.0
1292,,,B,Inhibitory activity against rat hippocampal tissue 5-hydroxytryptamine 1A receptor at 0.1 uM concentration,,CHEMBL616670,,8,1,H,10576,Autocuration,,,BAO_0000221,10000000.0
1293,,,B,Inhibitory activity against rat hippocampal tissue 5-hydroxytryptamine 1A receptor at 1 uM concentration,,CHEMBL616671,,8,1,H,10576,Autocuration,,,BAO_0000221,10000000.0
1294,Rattus norvegicus,,F,"Percent inhibition of (+)-8-OH-DPAT stimulated [35S]GTP-gamma-S, binding to 5-hydroxytryptamine 1A receptor in hippocampal membranes",,CHEMBL884861,10116.0,9,1,D,10576,Expert,,,BAO_0000249,
1295,,,B,Tested in vitro for % inhibition against (serotonin)5-HT 1A receptor,,CHEMBL616672,,8,1,H,10576,Autocuration,,,BAO_0000357,
1296,,,B,The compound was tested binding affinity against 5-hydroxytryptamine 1A receptor from rat brain using [3H]8-OH-DPAT as radioligand at 10e-6 M.,,CHEMBL616673,,8,1,H,10576,Autocuration,,,BAO_0000019,
1297,,,F,Antagonistic activity against 5-hydroxytryptamine 1A receptor in rat cerebral cortex using [3H]8-OH-DPAT as radioligand.,,CHEMBL616674,,8,1,H,10576,Expert,,,BAO_0000019,
1298,,,B,Binding affinity against the site labelled by the 5-hydroxytryptamine 1A receptor agonist [3H]- 8-OH-DPAT,,CHEMBL616675,,8,1,H,10576,Autocuration,,,BAO_0000357,
1299,,,B,In vitro binding affinity for 5-hydroxytryptamine 1A receptor was determined by measuring specific inhibition of [125I]-binding to rat hippocampal membrane preparations,,CHEMBL616676,,8,1,H,10576,Autocuration,,,BAO_0000221,10000000.0
1300,,,B,Inhibition of binding of [125I]-8-OH-PIPAT ligand to 5-hydroxytryptamine 1A receptor of rat hippocampal homogenates,,CHEMBL616677,,8,1,H,10576,Autocuration,,,BAO_0000221,10000000.0
1301,,,B,The binding of [125I]MPPI ligand to 5-hydroxytryptamine 1A receptor of rat hippocampal homogenates,,CHEMBL616678,,8,1,H,10576,Autocuration,,,BAO_0000221,10000000.0
1302,Rattus norvegicus,,B,Ability to displace [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor,,CHEMBL616679,10116.0,9,1,D,10576,Expert,,,BAO_0000357,
1303,,,B,Ability to bind to central serotonin 5-hydroxytryptamine 1A receptor in vitro in hippocampus of the rat brain using [3H]8-OH-DPAT radioligand,,CHEMBL616680,,8,1,H,10576,Expert,,,BAO_0000221,10000000.0
1304,,,B,Ability to displace [3H]- -OH-DPAT bound to 5-hydroxytryptamine 1A receptor in rat hippocampus,,CHEMBL616681,,8,1,H,10576,Autocuration,,,BAO_0000221,10000000.0
1305,,,B,Ability to displace [3H]- -(OH)-DPAT bound to 5-hydroxytryptamine 1A receptor in rat hippocampus,,CHEMBL616682,,8,1,H,10576,Autocuration,,,BAO_0000221,10000000.0
1306,,,B,Ability to displace [3H]8-OH-DPAT binding to rat hippocampal 5-hydroxytryptamine 1A receptor,,CHEMBL616683,,8,1,H,10576,Autocuration,,,BAO_0000221,10000000.0
1307,,,B,Ability to displace [3H]-8-OH-DPAT from rat hippocampal homogenate 5-hydroxytryptamine 1A receptor,,CHEMBL616684,,8,1,H,10576,Autocuration,,,BAO_0000221,10000000.0
1308,,,B,Ability to displace [3H]-8-OH-DPAT from rat hippocampal homogenate 5-hydroxytryptamine 1A receptor; Not tested,,CHEMBL616685,,8,1,H,10576,Autocuration,,,BAO_0000221,10000000.0
1309,,,B,Affinity at [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor in rat brain homogenate was determined,,CHEMBL616686,,8,1,H,10576,Autocuration,,,BAO_0000221,955.0
1310,,,B,Affinity for 5-hydroxytryptamine 1A receptor site,,CHEMBL616687,,8,1,H,10576,Autocuration,,,BAO_0000357,
1311,,,B,Affinity for 5-hydroxytryptamine 1A receptor site,,CHEMBL616688,,8,1,H,10576,Autocuration,,,BAO_0000357,
1312,,,B,Affinity in displacing [3H]8-OH-DPAT from rat hippocampal 5-HT1A receptor.,,CHEMBL616689,,8,1,H,10576,Autocuration,,,BAO_0000221,10000000.0
1313,,,B,Affinity on 5-hydroxytryptamine 1A receptor labeled by [3H]8-OH-DPAT,,CHEMBL616690,,8,1,H,10576,Autocuration,,,BAO_0000357,
1314,,,B,Binding affinity against 5-hydroxytryptamine 1A receptor using [3H]-8-OH-DPAT as radioligand,,CHEMBL616691,,8,1,H,10576,Expert,,,BAO_0000357,
1315,Rattus norvegicus,,B,Displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor of rat hippocampus mambranes,,CHEMBL616692,10116.0,9,1,D,10576,Expert,,,BAO_0000221,10000000.0
1316,,,B,Binding affinity against 5-hydroxytryptamine 1A receptor by displacing [3H]8-OH-DPAT radioligand in rat cortex membrane,,CHEMBL616693,,8,1,H,10576,Expert,,,BAO_0000249,
1317,Rattus norvegicus,,B,"Binding affinity against 5-hydroxytryptamine 1A receptor in homogenated rat brain tissue, using by [3H]8-OH-DPAT as radioligand",,CHEMBL616694,10116.0,9,1,D,10576,Expert,,,BAO_0000019,
1318,,,B,Binding affinity against 5-hydroxytryptamine 1A receptor in rat hippocampal tissue,,CHEMBL616695,,8,1,H,10576,Autocuration,,,BAO_0000221,10000000.0
1319,,,B,Binding affinity against 5-hydroxytryptamine 1A receptor of rat was determined using [3H]8-OH-DPAT in binding assay,,CHEMBL616696,,8,1,H,10576,Autocuration,,,BAO_0000357,
1320,,,B,Binding affinity against 5-hydroxytryptamine 1A receptor using [3H]DOB as radioligand,,CHEMBL616697,,8,1,H,10576,Autocuration,,,BAO_0000357,
1321,,,B,Binding affinity against rat 5-hydroxytryptamine 1A receptor,,CHEMBL616698,,8,1,H,10576,Autocuration,,,BAO_0000357,
1322,Rattus norvegicus,,B,Binding affinity against rat brain 5-hydroxytryptamine 1A receptor,,CHEMBL616949,10116.0,9,1,D,10576,Expert,,,BAO_0000019,
1323,,,B,Binding affinity against the 5-hydroxytryptamine 1A receptor labelled with [3H]8-OH-DPAT in rat hippocampal homogenates,,CHEMBL616950,,8,1,H,10576,Autocuration,,,BAO_0000221,10000000.0
1324,,,B,Binding affinity against serotonin 5-hydroxytryptamine 1A receptor using radioligand [3H]8-OH-DPAT binding assay,,CHEMBL832875,,8,1,H,10576,Autocuration,,,BAO_0000357,
1325,,,B,Binding affinity at 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT in rat brain.,,CHEMBL616951,,8,1,H,10576,Expert,,,BAO_0000221,955.0
1326,,,B,Binding affinity at 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT in rat brain.,,CHEMBL616952,,8,1,H,10576,Expert,,,BAO_0000221,955.0
1327,,,B,Binding affinity at rat 5-hydroxytryptamine 1A receptor by [3H]WB-4101 displacement.,,CHEMBL616953,,8,1,H,10576,Expert,,,BAO_0000357,
1328,,,B,Binding affinity for 5-hydroxytryptamine 1A receptor by use of [3H]8-OH-DPAT in male rat,,CHEMBL616954,,8,1,H,10576,Autocuration,,,BAO_0000357,
1329,,,B,GTPgammaS radioligand binding assay,,CHEMBL616955,,8,1,H,106,Autocuration,,,BAO_0000357,
1330,,,B,The compound was evaluated for intrinsic activity against human cloned 5-hydroxytryptamine 1B receptor; Not determined,,CHEMBL616956,,8,1,H,106,Autocuration,,,BAO_0000357,
1331,,,F,The compound was evaluated for intrinsic activity against human cloned 5-hydroxytryptamine 1B receptor; Partial agonist,,CHEMBL616957,,8,1,H,106,Autocuration,,,BAO_0000019,
1332,,,F,The compound was evaluated for intrinsic activity against human cloned 5-hydroxytryptamine 1B receptor; Slient antagonist,,CHEMBL616958,,8,1,H,106,Autocuration,,,BAO_0000019,
1333,,,B,The compound was evaluated for intrinsic activity against human cloned 5-hydroxytryptamine 1B receptor,,CHEMBL616959,,8,1,H,106,Autocuration,,,BAO_0000357,
1334,,,B,The compound was evaluated for intrinsic activity against human cloned 5-hydroxytryptamine 1B receptor; Not determined,,CHEMBL616960,,8,1,H,106,Autocuration,,,BAO_0000357,
1335,,,F,The compound was evaluated for intrinsic activity against human cloned 5-hydroxytryptamine 1B receptor; silent antagonist,,CHEMBL616961,,8,1,H,106,Autocuration,,,BAO_0000019,
1336,,,B,Ability to displace [3H]5-CT (1.5 nM) from HeLa cells of human 5-hydroxytryptamine 1B receptor,,CHEMBL616962,,8,1,H,106,Expert,,308.0,BAO_0000219,
1337,,,B,Ability to displace [3H]5-CT (1.5 nM) from HeLa cells of human 5-hydroxytryptamine 1B receptor receptor,,CHEMBL616963,,8,1,H,106,Autocuration,,308.0,BAO_0000219,
1338,Homo sapiens,,B,Affinity towards human 5-hydroxytryptamine 1B serotonin receptor,,CHEMBL616524,9606.0,9,1,D,106,Expert,,,BAO_0000357,
1339,,,B,Binding affinity against 5-hydroxytryptamine 1B receptor in CHO cells using [3H]5-HT as radioligand,,CHEMBL616525,,8,1,H,106,Autocuration,,449.0,BAO_0000219,
1340,,,B,Binding affinity for 5-hydroxytryptamine 1B receptor in C6-glial transfected cell type using [3H]5-CT as radioligand,,CHEMBL872908,,8,1,H,106,Autocuration,,,BAO_0000019,
1341,,,B,Binding affinity for 5-hydroxytryptamine 1B receptor in C6-glial transfected cell type using [3H]GR-125743 as radioligand,,CHEMBL616526,,8,1,H,106,Autocuration,,,BAO_0000019,
1342,Homo sapiens,,B,Binding affinity to cloned human 5-hydroxytryptamine 1B receptor,,CHEMBL616527,9606.0,9,1,D,106,Expert,,,BAO_0000357,
1343,,,B,Binding affinity towards human 5-hydroxytryptamine 1B receptor in L-M(tk-) cells using [3H]GR-125743 as radioligand,,CHEMBL616528,,8,1,H,106,Expert,,,BAO_0000219,
1344,,,B,Binding affinity for recombinant human 5-hydroxytryptamine 1B receptor using [3H]5-HT as radioligand.,,CHEMBL616529,,8,1,H,106,Autocuration,,,BAO_0000357,
1345,,,B,Binding affinity was evaluated at human recombinant 5-hydroxytryptamine 1B receptor using [3H]5-CT as radioligand,,CHEMBL616530,,8,1,H,106,Autocuration,,,BAO_0000357,
1346,,,B,Binding affinity was evaluated at the cloned human 5-hydroxytryptamine 1B receptor,,CHEMBL616531,,8,1,H,106,Expert,,,BAO_0000357,
1347,,,B,Binding affinity was evaluated at the cloned human 5-hydroxytryptamine 1B receptor,,CHEMBL616532,,8,1,H,106,Autocuration,,,BAO_0000357,
1348,,,B,Binding affinity towards 5-hydroxytryptamine 1B receptor,,CHEMBL616533,,8,1,H,106,Autocuration,,,BAO_0000357,
1349,,,B,Binding affinity towards cloned human 5-hydroxytryptamine 1B receptor,,CHEMBL616534,,8,1,H,106,Expert,,,BAO_0000357,
1350,,,B,Binding affinity towards human 5-hydroxytryptamine 1B receptor using [3H]5-HT trifluoroacetate as radioligand,,CHEMBL616535,,8,1,H,106,Expert,,,BAO_0000357,
1351,,,B,Binding affinity towards human 5-hydroxytryptamine 1B receptor using [3H]5-HT radioligand,,CHEMBL616536,,8,1,H,106,Autocuration,,,BAO_0000357,
1352,,,B,Compound was evaluated for its binding affinity for human 5-hydroxytryptamine 1B receptor,,CHEMBL616537,,8,1,H,106,Autocuration,,,BAO_0000357,
1353,,,F,Ability to inhibit the forskolin-stimulated c-AMP formation mediated by human 5-hydroxytryptamine 1B receptor in CHO-K1 cells,,CHEMBL616538,,8,1,H,106,Expert,,485.0,BAO_0000219,
1354,,,F,Agonist activity to the human recombinant 5-hydroxytryptamine 1B receptor,,CHEMBL616539,,8,1,H,106,Expert,,,BAO_0000019,
1355,,,B,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 1B receptor,,CHEMBL616540,,8,1,H,106,Expert,,,BAO_0000019,
1356,,,B,In vitro binding affinity was determined towards cloned human 5-hydroxytryptamine 1B receptor using [3H]5-CT radioligand,,CHEMBL616429,,8,1,H,106,Autocuration,,,BAO_0000357,
1357,,,B,In vitro receptor binding affinity for cloned human 5-hydroxytryptamine 1B receptor,,CHEMBL616430,,8,1,H,106,Expert,,,BAO_0000357,
1358,Homo sapiens,,B,Receptor binding affinity for cloned human 5-hydroxytryptamine 1B receptor in Cos-7 cells,,CHEMBL616431,9606.0,9,1,D,106,Expert,,,BAO_0000219,
1359,Homo sapiens,,B,Binding affinity towards cloned human 5-hydroxytryptamine 1B receptor,,CHEMBL616432,9606.0,9,1,D,106,Expert,,,BAO_0000357,
1360,Homo sapiens,,B,Affinity for 5-hydroxytryptamine 1B receptor subtype,,CHEMBL616433,9606.0,9,1,D,106,Expert,,,BAO_0000357,
1361,Homo sapiens,,B,Binding affinity for human 5-hydroxytryptamine 1B receptor,,CHEMBL616434,9606.0,9,1,D,106,Expert,,,BAO_0000357,
1362,,,B,Binding affinity against cloned human 5-hydroxytryptamine 1B receptor in CHO cells using [3H]5-CT as radioligand; Not determined,,CHEMBL616435,,8,1,H,106,Autocuration,,449.0,BAO_0000219,
1363,,,B,In vitro binding affinity was determined by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 1B receptor; ND means not determined,,CHEMBL616436,,8,1,H,106,Expert,,,BAO_0000019,
1364,,,B,Ability to displace [3H]5-CT (1.5 nM) from HeLa cells of human 5-hydroxytryptamine 1B receptor; NT denotes not tested,,CHEMBL616437,,8,1,H,106,Autocuration,,308.0,BAO_0000219,
1365,,,B,Ability to displace [3H]5-CT (1.5 nM) from HeLa cells of human 5-hydroxytryptamine 1B receptor; NT=not tested,,CHEMBL616438,,8,1,H,106,Autocuration,,308.0,BAO_0000219,
1366,,,B,Ability to displace [3H]-5-CT (1.5 nM) from HeLa cells of human 5-hydroxytryptamine 1B receptor; NT denotes not tested,,CHEMBL616439,,8,1,H,106,Autocuration,,308.0,BAO_0000219,
1367,Homo sapiens,,B,Binding activity against human 5-hydroxytryptamine 1B receptor; NT means not tested,,CHEMBL616440,9606.0,9,1,D,106,Expert,,,BAO_0000357,
1368,,,B,Binding affinity in CHO-K1 cells transfected with human recombinant 5-hydroxytryptamine 1B receptor; not tested,,CHEMBL616441,,8,1,H,106,Autocuration,,485.0,BAO_0000219,
1369,,,B,Selectivity ratio against cloned human 5-HT1B receptor to that of h5-HT1D receptor,,CHEMBL616442,,8,1,H,106,Expert,,,BAO_0000357,
1370,,,B,Selectivity ratio against cloned human 5-hydroxytryptamine 1B receptor to that of human 5-hydroxytryptamine 1D receptor,,CHEMBL616443,,8,1,H,106,Autocuration,,,BAO_0000357,
1371,,,B,Binding affinity in CHO-K1 cells transfected with human recombinant 5-hydroxytryptamine 1B receptor,,CHEMBL616444,,8,1,H,106,Expert,,485.0,BAO_0000219,
1372,Homo sapiens,,B,Binding activity against human 5-hydroxytryptamine 1B receptor,,CHEMBL616445,9606.0,9,1,D,106,Expert,,,BAO_0000357,
1373,Homo sapiens,,B,Binding activity against human 5-hydroxytryptamine 1B receptor,,CHEMBL616446,9606.0,9,1,D,106,Expert,,,BAO_0000357,
1374,Homo sapiens,,B,Binding affinity to human cloned 5-hydroxytryptamine 1B receptor in CHO cells using [3H]5-HT as radioligand,,CHEMBL616447,9606.0,9,1,D,106,Expert,,449.0,BAO_0000219,
1375,,,B,Binding affinity towards cloned human 5-hydroxytryptamine 1B receptor was determined,,CHEMBL616448,,8,1,H,106,Autocuration,,,BAO_0000357,
1376,,,B,Binding affinity against cloned human 5-hydroxytryptamine 1B receptor in CHO cells using [3H]5-CT as radioligand,,CHEMBL616449,,8,1,H,106,Autocuration,,449.0,BAO_0000219,
1377,,,B,Binding affinity against human 5-hydroxytryptamine 1B receptor cloned receptors in CHO cells,,CHEMBL616450,,8,1,H,106,Autocuration,,449.0,BAO_0000219,
1378,,,B,Binding affinity against human 5-hydroxytryptamine 1B receptor cloned receptors in CHO cells using [3H]5-CT as radioligand,,CHEMBL857974,,8,1,H,106,Autocuration,,449.0,BAO_0000219,
1379,,,B,Binding affinity towards 5-hydroxytryptamine 1B (human cloned receptor) in CHO cells using [3H]5-HT as radioligand,,CHEMBL616451,,8,1,H,106,Autocuration,,449.0,BAO_0000219,
1380,,,B,Binding affinity towards 5-hydroxytryptamine 1B receptor (human cloned receptor) in CHO cells using [3H]5-HT as radioligand,,CHEMBL616452,,8,1,H,106,Autocuration,,449.0,BAO_0000219,
1381,,,B,Binding affinity towards 5-hydroxytryptamine 1B receptor (human cloned receptor) in CHO cells using [3H]5-HT as radioligand;ND means no data.,,CHEMBL616453,,8,1,H,106,Autocuration,,449.0,BAO_0000219,
1382,,,B,Compound was evaluated for binding affinity against human cloned 5-hydroxytryptamine 1B receptor in CHO cells using [3H]5-HT as the radioligand,,CHEMBL616454,,8,1,H,106,Autocuration,,449.0,BAO_0000219,
1383,Homo sapiens,,B,Binding affinity for human 5-hydroxytryptamine 1B receptor,,CHEMBL616455,9606.0,9,1,D,106,Expert,,,BAO_0000357,
1384,,,B,Compound was tested for its binding affinity against human cloned 5-hydroxytryptamine 1B receptor in CHO cells using [3H]5-HT,,CHEMBL616456,,8,1,H,106,Autocuration,,449.0,BAO_0000219,
1385,,,B,Compound was tested for its binding affinity for human cloned 5-hydroxytryptamine 1B receptor in CHO using [3H]5-HT as a radioligand,,CHEMBL616457,,8,1,H,106,Autocuration,,,BAO_0000357,
1386,,,B,The compound was tested for its binding affinity towards cloned human 5-hydroxytryptamine 1B receptor in CHO cells using [3H]5-HT,,CHEMBL616458,,8,1,H,106,Autocuration,,449.0,BAO_0000219,
1387,,,B,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 1B receptor in CHO cells, using [3H]5-HT as radioligand",,CHEMBL616459,,8,1,H,106,Autocuration,,449.0,BAO_0000219,
1388,,,F,Adenyl cyclase activity was expressed as percent forskolin response against 5-hydroxytryptamine 1B receptor at concentration 1 uM,,CHEMBL616460,,8,1,H,106,Expert,,,BAO_0000019,
1389,,,F,Adenyl cyclase activity was expressed as percent forskolin response against 5-hydroxytryptamine 1B receptor at concentration 10 uM,,CHEMBL616461,,8,1,H,106,Expert,,,BAO_0000019,
1390,,,F,"Effect of compound on [35S]GTP-gamma-S, radioligand binding CHO cells expressing human 5-hydroxytryptamine 1B receptor",,CHEMBL616462,,8,1,H,106,Autocuration,,449.0,BAO_0000219,
1391,,,F,"Effect of compound on [35S]GTP-gamma-S, radioligand binding in CHO cells expressing human 5-hydroxytryptamine 1B receptor",,CHEMBL616463,,8,1,H,106,Autocuration,,449.0,BAO_0000219,
