miller2_FiscalYear,miller2_IRTCPercent,miller2_UntiedAmount(Project-levelBudget),miller2_DisabilityIssues(marker),miller2_GenderEquality(marker),miller2_FundCentreName,miller2_OrganisationType,miller2_ProjectBrowserCountryID,miller2_CountryRegionName,miller2_UrbanIssues(marker),miller2_FundCentreID,miller2_FSTCPercent,miller2_EnviromentalSustainability(marker),miller2_SectionID,miller2_DivisionName,miller2_AmountSpent,miller2_SectorID,miller2_ClimateChangeMitigation(marker),miller2_OrganisationClass,miller2_BilateralAid(internationalMarker),miller2_ContinentID,miller2_OrganisationID,miller2_CountryRegionPercent,miller2_YouthIssues(marker),miller2_SectorName,miller2_Desertification(marker),miller2_ParticipatoryDevelopmentAndGoodGovernance,miller2_TradeDevelopment(marker),miller2_Biodiversity(marker),miller2_ChildrenIssues(marker),miller2_IndigenousIssues(marker),miller2_ICTAsAToolForDevelopment(marker),miller2_KnowledgeForDevelopment(marker),miller2_OrganisationName,miller2_OrganisationSub-class,miller2_ContinentName,miller2_CountryRegionID,miller2_SectorPercent
2009/2010,0.0,500000.0,0,0,MHI Non-Food INIT,Canadian Non-Profit Making,BF,Western Africa,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,31250.0,72010,0,Civil Society,1,2,1014663,0.0625,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,Africa,80,1.0
2009/2010,0.0,500000.0,0,0,MHI Non-Food INIT,Canadian Non-Profit Making,BJ,Western Africa,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,31250.0,72010,0,Civil Society,1,2,1014663,0.0625,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,Africa,80,1.0
2009/2010,0.0,500000.0,0,0,MHI Non-Food INIT,Canadian Non-Profit Making,CI,Western Africa,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,31250.0,72010,0,Civil Society,1,2,1014663,0.0625,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,Africa,80,1.0
2009/2010,0.0,500000.0,0,0,MHI Non-Food INIT,Canadian Non-Profit Making,CV,Western Africa,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,31250.0,72010,0,Civil Society,1,2,1014663,0.0625,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,Africa,80,1.0
2009/2010,0.0,500000.0,0,0,MHI Non-Food INIT,Canadian Non-Profit Making,GH,Western Africa,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,31250.0,72010,0,Civil Society,1,2,1014663,0.0625,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,Africa,80,1.0
2009/2010,0.0,500000.0,0,0,MHI Non-Food INIT,Canadian Non-Profit Making,GM,Western Africa,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,31250.0,72010,0,Civil Society,1,2,1014663,0.0625,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,Africa,80,1.0
2009/2010,0.0,500000.0,0,0,MHI Non-Food INIT,Canadian Non-Profit Making,GN,Western Africa,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,31250.0,72010,0,Civil Society,1,2,1014663,0.0625,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,Africa,80,1.0
2009/2010,0.0,500000.0,0,0,MHI Non-Food INIT,Canadian Non-Profit Making,GW,Western Africa,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,31250.0,72010,0,Civil Society,1,2,1014663,0.0625,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,Africa,80,1.0
2009/2010,0.0,500000.0,0,0,MHI Non-Food INIT,Canadian Non-Profit Making,LR,Western Africa,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,31250.0,72010,0,Civil Society,1,2,1014663,0.0625,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,Africa,80,1.0
2009/2010,0.0,500000.0,0,0,MHI Non-Food INIT,Canadian Non-Profit Making,ML,Western Africa,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,31250.0,72010,0,Civil Society,1,2,1014663,0.0625,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,Africa,80,1.0
2009/2010,0.0,500000.0,0,0,MHI Non-Food INIT,Canadian Non-Profit Making,MR,Western Africa,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,31250.0,72010,0,Civil Society,1,2,1014663,0.0625,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,Africa,80,1.0
2009/2010,0.0,500000.0,0,0,MHI Non-Food INIT,Canadian Non-Profit Making,NE,Western Africa,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,31250.0,72010,0,Civil Society,1,2,1014663,0.0625,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,Africa,80,1.0
2009/2010,0.0,500000.0,0,0,MHI Non-Food INIT,Canadian Non-Profit Making,NG,Western Africa,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,31250.0,72010,0,Civil Society,1,2,1014663,0.0625,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,Africa,80,1.0
2009/2010,0.0,500000.0,0,0,MHI Non-Food INIT,Canadian Non-Profit Making,SL,Western Africa,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,31250.0,72010,0,Civil Society,1,2,1014663,0.0625,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,Africa,80,1.0
2009/2010,0.0,500000.0,0,0,MHI Non-Food INIT,Canadian Non-Profit Making,SN,Western Africa,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,31250.0,72010,0,Civil Society,1,2,1014663,0.0625,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,Africa,80,1.0
2009/2010,0.0,500000.0,0,0,MHI Non-Food INIT,Canadian Non-Profit Making,TG,Western Africa,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,31250.0,72010,0,Civil Society,1,2,1014663,0.0625,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,Africa,80,1.0
2009/2010,0.0,800000.0,0,0,MHI Non-Food INIT,Foreign Non-Profit Making,BF,Burkina-Faso,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,40000.0,72010,0,Multilateral,1,2,1001730,0.05,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,Africa,BF,1.0
2009/2010,0.0,800000.0,0,0,MHI Non-Food INIT,Foreign Non-Profit Making,BJ,Benin,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,40000.0,72010,0,Multilateral,1,2,1001730,0.05,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,Africa,BJ,1.0
2009/2010,0.0,800000.0,0,0,MHI Non-Food INIT,Foreign Non-Profit Making,CI,C�te d'Ivoire,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,160000.0,72010,0,Multilateral,1,2,1001730,0.2,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,Africa,CI,1.0
2009/2010,0.0,800000.0,0,0,MHI Non-Food INIT,Foreign Non-Profit Making,CV,Cape Verde,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,40000.0,72010,0,Multilateral,1,2,1001730,0.05,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,Africa,CV,1.0
2009/2010,0.0,800000.0,0,0,MHI Non-Food INIT,Foreign Non-Profit Making,GH,Ghana,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,40000.0,72010,0,Multilateral,1,2,1001730,0.05,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,Africa,GH,1.0
2009/2010,0.0,800000.0,0,0,MHI Non-Food INIT,Foreign Non-Profit Making,GM,Gambia,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,40000.0,72010,0,Multilateral,1,2,1001730,0.05,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,Africa,GM,1.0
2009/2010,0.0,800000.0,0,0,MHI Non-Food INIT,Foreign Non-Profit Making,GN,Guinea,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,80000.0,72010,0,Multilateral,1,2,1001730,0.1,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,Africa,GN,1.0
2009/2010,0.0,800000.0,0,0,MHI Non-Food INIT,Foreign Non-Profit Making,GW,Guinea-Bissau,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,40000.0,72010,0,Multilateral,1,2,1001730,0.05,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,Africa,GW,1.0
2009/2010,0.0,800000.0,0,0,MHI Non-Food INIT,Foreign Non-Profit Making,LR,Liberia,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,80000.0,72010,0,Multilateral,1,2,1001730,0.1,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,Africa,LR,1.0
2009/2010,0.0,800000.0,0,0,MHI Non-Food INIT,Foreign Non-Profit Making,ML,Mali,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,40000.0,72010,0,Multilateral,1,2,1001730,0.05,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,Africa,ML,1.0
2009/2010,0.0,800000.0,0,0,MHI Non-Food INIT,Foreign Non-Profit Making,NE,Niger,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,40000.0,72010,0,Multilateral,1,2,1001730,0.05,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,Africa,NE,1.0
2009/2010,0.0,800000.0,0,0,MHI Non-Food INIT,Foreign Non-Profit Making,NG,Nigeria,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,40000.0,72010,0,Multilateral,1,2,1001730,0.05,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,Africa,NG,1.0
2009/2010,0.0,800000.0,0,0,MHI Non-Food INIT,Foreign Non-Profit Making,SN,Senegal,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,80000.0,72010,0,Multilateral,1,2,1001730,0.1,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,Africa,SN,1.0
2009/2010,0.0,800000.0,0,0,MHI Non-Food INIT,Foreign Non-Profit Making,TG,Togo,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,40000.0,72010,0,Multilateral,1,2,1001730,0.05,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,Africa,TG,1.0
2009/2010,0.0,450000.0,0,0,MHI Non-Food INIT,Canadian Non-Profit Making,NE,Niger,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,450000.0,72010,0,Civil Society,1,2,1000307,1.0,0,Material relief assistance and services,0,0,0,0,0,0,0,0,M�decins sans fronti�res/ Doctors without Borders,NGO,Africa,NE,1.0
2009/2010,0.0,250000.0,0,1,MHI Non-Food INIT,Canadian Non-Profit Making,BR,Brazil,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,40000.0,72010,0,Civil Society,1,1,1014663,0.16,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,America,BR,1.0
2009/2010,0.0,250000.0,0,1,MHI Non-Food INIT,Canadian Non-Profit Making,CO,Colombia,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,50000.0,72010,0,Civil Society,1,1,1014663,0.2,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,America,CO,1.0
2009/2010,0.0,250000.0,0,1,MHI Non-Food INIT,Canadian Non-Profit Making,GT,Guatemala,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,40000.0,72010,0,Civil Society,1,1,1014663,0.16,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,America,GT,1.0
2009/2010,0.0,250000.0,0,1,MHI Non-Food INIT,Canadian Non-Profit Making,HN,Honduras,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,40000.0,72010,0,Civil Society,1,1,1014663,0.16,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,America,HN,1.0
2009/2010,0.0,250000.0,0,1,MHI Non-Food INIT,Canadian Non-Profit Making,MX,Mexico,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,40000.0,72010,0,Civil Society,1,1,1014663,0.16,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,America,MX,1.0
2009/2010,0.0,250000.0,0,1,MHI Non-Food INIT,Canadian Non-Profit Making,SV,El Salvador,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,40000.0,72010,0,Civil Society,1,1,1014663,0.16,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,America,SV,1.0
2009/2010,0.0,400000.0,0,0,MHI Non-Food INIT,Foreign Non-Profit Making,CO,Colombia,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,80000.0,72010,0,Multilateral,1,1,1001730,0.2,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,America,CO,1.0
2009/2010,0.0,400000.0,0,0,MHI Non-Food INIT,Foreign Non-Profit Making,CR,Costa Rica,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,64000.0,72010,0,Multilateral,1,1,1001730,0.16,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,America,CR,1.0
2009/2010,0.0,400000.0,0,0,MHI Non-Food INIT,Foreign Non-Profit Making,CU,Cuba,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,64000.0,72010,0,Multilateral,1,1,1001730,0.16,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,America,CU,1.0
2009/2010,0.0,400000.0,0,0,MHI Non-Food INIT,Foreign Non-Profit Making,EC,Ecuador,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,64000.0,72010,0,Multilateral,1,1,1001730,0.16,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,America,EC,1.0
2009/2010,0.0,400000.0,0,0,MHI Non-Food INIT,Foreign Non-Profit Making,PA,Panama,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,64000.0,72010,0,Multilateral,1,1,1001730,0.16,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,America,PA,1.0
2009/2010,0.0,400000.0,0,0,MHI Non-Food INIT,Foreign Non-Profit Making,VE,Venezuela Rep B,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,64000.0,72010,0,Multilateral,1,1,1001730,0.16,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,America,VE,1.0
2009/2010,0.0,750000.0,0,0,MHI Non-Food INIT,Canadian Non-Profit Making,CO,Colombia,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,750000.0,72010,0,Civil Society,1,1,1014663,1.0,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,America,CO,1.0
2009/2010,0.0,350000.0,0,0,MHI Non-Food INIT,Canadian Non-Profit Making,CO,Colombia,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,350000.0,72010,0,Civil Society,1,1,1014202,1.0,0,Material relief assistance and services,0,0,0,0,0,0,0,0,Action contre la faim,INTERNATIONAL NGO,America,CO,1.0
2009/2010,0.0,250000.0,0,0,MHI Non-Food INIT,Canadian Non-Profit Making,CO,Colombia,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,250000.0,72010,0,Civil Society,1,1,1002364,1.0,0,Material relief assistance and services,0,0,0,0,0,0,0,0,M�decins du Monde Canada,NGO,America,CO,1.0
2009/2010,0.0,800000.0,0,1,MHI Non-Food INIT,Canadian Non-Profit Making,BW,Botswana,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,80000.0,72010,0,Civil Society,1,2,1014663,0.1,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,Africa,BW,1.0
2009/2010,0.0,800000.0,0,1,MHI Non-Food INIT,Canadian Non-Profit Making,MW,Malawi,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,160000.0,72010,0,Civil Society,1,2,1014663,0.2,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,Africa,MW,1.0
2009/2010,0.0,800000.0,0,1,MHI Non-Food INIT,Canadian Non-Profit Making,,Namibia,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,160000.0,72010,0,Civil Society,1,2,1014663,0.2,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,Africa,,1.0
2009/2010,0.0,800000.0,0,1,MHI Non-Food INIT,Canadian Non-Profit Making,ZM,Zambia,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,200000.0,72010,0,Civil Society,1,2,1014663,0.25,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,Africa,ZM,1.0
2009/2010,0.0,800000.0,0,1,MHI Non-Food INIT,Canadian Non-Profit Making,ZW,Zimbabwe,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,200000.0,72010,0,Civil Society,1,2,1014663,0.25,0,Material relief assistance and services,0,0,0,0,0,0,0,0,ICRC Appeals via CRCS,INTERNATIONAL NGO,Africa,ZW,1.0
2009/2010,0.0,1000000.0,0,1,MHI Non-Food INIT,Foreign Non-Profit Making,AO,Angola,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,100000.0,72010,0,Multilateral,1,2,1001730,0.1,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,Africa,AO,1.0
2009/2010,0.0,1000000.0,0,1,MHI Non-Food INIT,Foreign Non-Profit Making,BW,Botswana,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,150000.0,72010,0,Multilateral,1,2,1001730,0.15,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,Africa,BW,1.0
2009/2010,0.0,1000000.0,0,1,MHI Non-Food INIT,Foreign Non-Profit Making,MW,Malawi,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,120000.0,72010,0,Multilateral,1,2,1001730,0.12,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,Africa,MW,1.0
2009/2010,0.0,1000000.0,0,1,MHI Non-Food INIT,Foreign Non-Profit Making,MZ,Mozambique,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,100000.0,72010,0,Multilateral,1,2,1001730,0.1,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,Africa,MZ,1.0
2009/2010,0.0,1000000.0,0,1,MHI Non-Food INIT,Foreign Non-Profit Making,,Namibia,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,50000.0,72010,0,Multilateral,1,2,1001730,0.05,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,Africa,,1.0
2009/2010,0.0,1000000.0,0,1,MHI Non-Food INIT,Foreign Non-Profit Making,ZA,South Africa,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,150000.0,72010,0,Multilateral,1,2,1001730,0.15,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,Africa,ZA,1.0
2009/2010,0.0,1000000.0,0,1,MHI Non-Food INIT,Foreign Non-Profit Making,ZM,Zambia,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,230000.0,72010,0,Multilateral,1,2,1001730,0.23,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,Africa,ZM,1.0
2009/2010,0.0,1000000.0,0,1,MHI Non-Food INIT,Foreign Non-Profit Making,ZW,Zimbabwe,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,100000.0,72010,0,Multilateral,1,2,1001730,0.1,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNHCR - United Nations High Commissioner for Refugees,UNITED NATIONS,Africa,ZW,1.0
2009/2010,0.0,500000.0,0,1,MHI Non-Food INIT,Foreign Non-Profit Making,ZW,Zimbabwe,0,5303,0.0,0,S5320,MHDInternational Humanitarian Assistance,500000.0,72010,0,Multilateral,1,2,1001302,1.0,0,Material relief assistance and services,0,0,0,0,0,0,0,0,UNICEF - United Nations Children's Fund,UNITED NATIONS,Africa,ZW,1.0
2009/2010,0.0,304112.68,0,0,UN - CORE,Foreign Non-Profit Making,X1,Africa MC,0,5291,0.0,2,S5602,MID International Organizations,101391.1675,41030,0,Multilateral,0,2,1001295,0.3334,0,Bio-diversity,2,0,0,1,0,0,0,1,United Nations Convention to Combat Desertification,UNITED NATIONS,Africa,X1,1.0
2009/2010,0.0,304112.68,0,0,UN - CORE,Foreign Non-Profit Making,X2,Americas MC,0,5291,0.0,2,S5602,MID International Organizations,101360.7562,41030,0,Multilateral,0,1,1001295,0.3333,0,Bio-diversity,2,0,0,1,0,0,0,1,United Nations Convention to Combat Desertification,UNITED NATIONS,America,X2,1.0
2009/2010,0.0,304112.68,0,0,UN - CORE,Foreign Non-Profit Making,X3,Asia MC,0,5291,0.0,2,S5602,MID International Organizations,101360.7562,41030,0,Multilateral,0,3,1001295,0.3333,0,Bio-diversity,2,0,0,1,0,0,0,1,United Nations Convention to Combat Desertification,UNITED NATIONS,Asia,X3,1.0
2009/2010,0.0,950000.0,0,0,UN - CORE,Foreign Non-Profit Making,X1,Africa MC,0,5291,0.0,0,S5602,MID International Organizations,456000.0,25010,0,Multilateral,0,2,1003318,0.6,0,Business support services and institutions,0,0,1,0,0,0,0,0,ITC - International Trade Centre,UNITED NATIONS,Africa,X1,0.8
2009/2010,0.0,950000.0,0,0,UN - CORE,Foreign Non-Profit Making,X1,Africa MC,0,5291,0.0,0,S5602,MID International Organizations,114000.0,33120,0,Multilateral,0,2,1003318,0.6,0,Trade facilitation,0,0,1,0,0,0,0,0,ITC - International Trade Centre,UNITED NATIONS,Africa,X1,0.2
2009/2010,0.0,950000.0,0,0,UN - CORE,Foreign Non-Profit Making,X2,Americas MC,0,5291,0.0,0,S5602,MID International Organizations,76000.0,25010,0,Multilateral,0,1,1003318,0.1,0,Business support services and institutions,0,0,1,0,0,0,0,0,ITC - International Trade Centre,UNITED NATIONS,America,X2,0.8
2009/2010,0.0,950000.0,0,0,UN - CORE,Foreign Non-Profit Making,X2,Americas MC,0,5291,0.0,0,S5602,MID International Organizations,19000.0,33120,0,Multilateral,0,1,1003318,0.1,0,Trade facilitation,0,0,1,0,0,0,0,0,ITC - International Trade Centre,UNITED NATIONS,America,X2,0.2
2009/2010,0.0,950000.0,0,0,UN - CORE,Foreign Non-Profit Making,X3,Asia MC,0,5291,0.0,0,S5602,MID International Organizations,190000.0,25010,0,Multilateral,0,3,1003318,0.25,0,Business support services and institutions,0,0,1,0,0,0,0,0,ITC - International Trade Centre,UNITED NATIONS,Asia,X3,0.8
2009/2010,0.0,950000.0,0,0,UN - CORE,Foreign Non-Profit Making,X3,Asia MC,0,5291,0.0,0,S5602,MID International Organizations,47500.0,33120,0,Multilateral,0,3,1003318,0.25,0,Trade facilitation,0,0,1,0,0,0,0,0,ITC - International Trade Centre,UNITED NATIONS,Asia,X3,0.2
