Time,Artist_Name,Song_Name,Released,Genre,CopyRight,id,Album_Name,Price
3:47,Shinedown,Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ],24-Jun-08,"Rock , Music , Alternative , Grunge , Metal , Hard Rock",2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1569,The Sound of Madness ( Deluxe Edition ),$ 1.29
3:47,Shinedown,Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ],24-Jun-08,"Rock , Music , Alternative , Grunge , Metal , Hard Rock",2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1570,The Sound of Madness ( Deluxe Edition ),$ 1.29
3:47,Shinedown,Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ],24-Jun-08,"Rock , Music , Alternative , Grunge , Metal , Hard Rock",2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1571,The Sound of Madness ( Deluxe Edition ),$ 1.29
3:47,Shinedown,Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ],24-Jun-08,"Rock , Music , Alternative , Grunge , Metal , Hard Rock",2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1572,The Sound of Madness ( Deluxe Edition ),$ 1.29
3:47,Shinedown,Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ],24-Jun-08,"Rock , Music , Alternative , Grunge , Metal , Hard Rock",2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1573,The Sound of Madness ( Deluxe Edition ),$ 1.29
3:47,Shinedown,Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ],24-Jun-08,"Rock , Music , Alternative , Grunge , Metal , Hard Rock",2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1574,The Sound of Madness ( Deluxe Edition ),$ 1.29
3:47,Shinedown,Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ],24-Jun-08,"Rock , Music , Alternative , Grunge , Metal , Hard Rock",2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1575,The Sound of Madness ( Deluxe Edition ),$ 1.29
3:47,Shinedown,Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ],24-Jun-08,"Rock , Music , Alternative , Grunge , Metal , Hard Rock",2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1576,The Sound of Madness ( Deluxe Edition ),$ 1.29
3:47,Shinedown,Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ],24-Jun-08,"Rock , Music , Alternative , Grunge , Metal , Hard Rock",2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1577,The Sound of Madness ( Deluxe Edition ),$ 1.29
3:47,Shinedown,Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ],24-Jun-08,"Rock , Music , Alternative , Grunge , Metal , Hard Rock",2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1578,The Sound of Madness ( Deluxe Edition ),$ 1.29
5:06,Shinedown,Second Chance ( Live Acoustic from Kansas City ),18-Apr-11,"Rock , Music , Metal , Alternative , Hard Rock",2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1579,Somewhere In the Stratosphere ( Live ),$ 1.29
5:06,Shinedown,Second Chance ( Live Acoustic from Kansas City ),18-Apr-11,"Rock , Music , Metal , Alternative , Hard Rock",2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1580,Somewhere In the Stratosphere ( Live ),$ 1.29
5:06,Shinedown,Second Chance ( Live Acoustic from Kansas City ),18-Apr-11,"Rock , Music , Metal , Alternative , Hard Rock",2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1581,Somewhere In the Stratosphere ( Live ),$ 1.29
5:06,Shinedown,Second Chance ( Live Acoustic from Kansas City ),18-Apr-11,"Rock , Music , Metal , Alternative , Hard Rock",2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1582,Somewhere In the Stratosphere ( Live ),$ 1.29
5:06,Shinedown,Second Chance ( Live Acoustic from Kansas City ),18-Apr-11,"Rock , Music , Metal , Alternative , Hard Rock",2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1583,Somewhere In the Stratosphere ( Live ),$ 1.29
3:59,Shinedown,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",27-May-03,"Rock , Music , Hard Rock , Alternative",2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,1584,Leave a Whisper ( Deluxe Version ),$ 1.29
3:59,Shinedown,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",27-May-03,"Rock , Music , Hard Rock , Alternative",2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,1585,Leave a Whisper ( Deluxe Version ),$ 1.29
3:59,Shinedown,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",27-May-03,"Rock , Music , Hard Rock , Alternative",2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,1586,Leave a Whisper ( Deluxe Version ),$ 1.29
5:05,Shinedown,Fake ( Demo ),4-Oct-05,"Rock , Music , Metal , Hard Rock , Alternative",2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1587,Us and Them ( Deluxe Version ),$ 1.29
3:59,Shinedown,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",27-May-03,"Rock , Music , Hard Rock , Alternative",2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,1588,Leave a Whisper ( Deluxe Version ),$ 1.29
5:05,Shinedown,Fake ( Demo ),4-Oct-05,"Rock , Music , Metal , Hard Rock , Alternative",2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1589,Us and Them ( Deluxe Version ),$ 1.29
5:05,Shinedown,Fake ( Demo ),4-Oct-05,"Rock , Music , Metal , Hard Rock , Alternative",2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1590,Us and Them ( Deluxe Version ),$ 1.29
5:05,Shinedown,Fake ( Demo ),4-Oct-05,"Rock , Music , Metal , Hard Rock , Alternative",2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1591,Us and Them ( Deluxe Version ),$ 1.29
5:05,Shinedown,Fake ( Demo ),4-Oct-05,"Rock , Music , Metal , Hard Rock , Alternative",2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1592,Us and Them ( Deluxe Version ),$ 1.29
5:05,Shinedown,Fake ( Demo ),4-Oct-05,"Rock , Music , Metal , Hard Rock , Alternative",2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1593,Us and Them ( Deluxe Version ),$ 1.29
5:05,Shinedown,Fake ( Demo ),4-Oct-05,"Rock , Music , Metal , Hard Rock , Alternative",2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1594,Us and Them ( Deluxe Version ),$ 1.29
5:05,Shinedown,Fake ( Demo ),4-Oct-05,"Rock , Music , Metal , Hard Rock , Alternative",2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1595,Us and Them ( Deluxe Version ),$ 1.29
5:05,Shinedown,Fake ( Demo ),4-Oct-05,"Rock , Music , Metal , Hard Rock , Alternative",2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1596,Us and Them ( Deluxe Version ),$ 1.29
5:05,Shinedown,Fake ( Demo ),4-Oct-05,"Rock , Music , Metal , Hard Rock , Alternative",2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1597,Us and Them ( Deluxe Version ),$ 1.29
5:05,Shinedown,Fake ( Demo ),4-Oct-05,"Rock , Music , Metal , Hard Rock , Alternative",2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1598,Us and Them ( Deluxe Version ),$ 1.29
5:05,Shinedown,Fake ( Demo ),4-Oct-05,"Rock , Music , Metal , Hard Rock , Alternative",2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1599,Us and Them ( Deluxe Version ),$ 1.29
5:05,Shinedown,Fake ( Demo ),4-Oct-05,"Rock , Music , Metal , Hard Rock , Alternative",2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1600,Us and Them ( Deluxe Version ),$ 1.29
5:05,Shinedown,Fake ( Demo ),4-Oct-05,"Rock , Music , Metal , Hard Rock , Alternative",2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1601,Us and Them ( Deluxe Version ),$ 1.29
5:05,Shinedown,Fake ( Demo ),4-Oct-05,"Rock , Music , Metal , Hard Rock , Alternative",2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1602,Us and Them ( Deluxe Version ),$ 1.29
5:05,Shinedown,Fake ( Demo ),4-Oct-05,"Rock , Music , Metal , Hard Rock , Alternative",2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1603,Us and Them ( Deluxe Version ),$ 1.29
5:05,Shinedown,Fake ( Demo ),4-Oct-05,"Rock , Music , Metal , Hard Rock , Alternative",2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,1604,Us and Them ( Deluxe Version ),$ 1.29
3:25,Shinedown,Devour ( iTunes Session ),6-Apr-10,"Rock , Music",2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,1605,iTunes Session,$ 1.29
3:25,Shinedown,Devour ( iTunes Session ),6-Apr-10,"Rock , Music",2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,1606,iTunes Session,$ 1.29
3:25,Shinedown,Devour ( iTunes Session ),6-Apr-10,"Rock , Music",2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,1607,iTunes Session,$ 1.29
3:59,Shinedown,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",27-May-03,"Rock , Music , Hard Rock , Alternative",2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,1608,Leave a Whisper ( Deluxe Version ),$ 1.29
3:59,Shinedown,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",27-May-03,"Rock , Music , Hard Rock , Alternative",2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,1609,Leave a Whisper ( Deluxe Version ),$ 1.29
3:59,Shinedown,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",27-May-03,"Rock , Music , Hard Rock , Alternative",2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,1610,Leave a Whisper ( Deluxe Version ),$ 1.29
3:59,Shinedown,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",27-May-03,"Rock , Music , Hard Rock , Alternative",2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,1611,Leave a Whisper ( Deluxe Version ),$ 1.29
3:59,Shinedown,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",27-May-03,"Rock , Music , Hard Rock , Alternative",2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,1612,Leave a Whisper ( Deluxe Version ),$ 1.29
