assay_id,assay_test_type,assay_organism,assay_category,assay_type,relationship_type,curated_by,assay_tissue,assay_tax_id,description,tid,variant_id,src_assay_id,src_id,doc_id,bao_format,assay_strain,assay_cell_type,assay_subcellular_fraction
703,In vivo,Rattus norvegicus,,F,U,Autocuration,,10116.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain limbic area by sc administration; Inactive,22226,,,1,12058,BAO_0000218,,,
704,In vivo,Rattus norvegicus,,F,U,Autocuration,,10116.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain limbic area by sc administration; partial response at the highest dose tested,22226,,,1,12058,BAO_0000218,,,
705,In vivo,Rattus norvegicus,,F,U,Autocuration,,10116.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain striatal area by po administration,22226,,,1,12058,BAO_0000218,,,
706,In vivo,Rattus norvegicus,,F,U,Autocuration,,10116.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain striatal area by po administration; Inactive,22226,,,1,12058,BAO_0000218,,,
707,In vivo,Rattus norvegicus,,F,U,Autocuration,,10116.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain striatal area by po administration; Partial response at the highest dose tested,22226,,,1,12058,BAO_0000218,,,
708,In vivo,Rattus norvegicus,,F,U,Autocuration,,10116.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain striatal area by sc administration,22226,,,1,12058,BAO_0000218,,,
709,In vivo,Rattus norvegicus,,F,U,Autocuration,,10116.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain striatal area by sc administration; Inactive,22226,,,1,12058,BAO_0000218,,,
710,In vivo,Rattus norvegicus,,F,U,Autocuration,,10116.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain striatal area by sc administration; Partial response at the highest dose tested,22226,,,1,12058,BAO_0000218,,,
711,In vivo,Rattus norvegicus,,F,U,Autocuration,,10116.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain striatal area by sc administration; partial response at the highest dose tested,22226,,,1,12058,BAO_0000218,,,
712,In vivo,Rattus norvegicus,,F,U,Autocuration,,10116.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain hemispheral area by po administration,22226,,,1,12058,BAO_0000218,,,
713,,,,B,H,Autocuration,,,Affinity in displacing [125I](R)-DOI from rat cortical homogenate 5-HT2 receptor.,105093,,,1,11440,BAO_0000019,,,
714,,,,B,H,Autocuration,Hypothalamus,,Binding affinity towards 5-HT 7 receptor in rat hypothalamus membranes using [3H]5-CT as radioligand,11923,,,1,6238,BAO_0000249,,,
715,,,,B,H,Autocuration,,,Inhibitory activity against 5-HT1B receptor of rat striatal membrane homogenate using [3H]5-HT as the radioligand; nd is No Data,10577,,,1,10046,BAO_0000019,,,
716,,,,B,H,Autocuration,,,Inhibitory activity against 5-hydroxytryptamine 1B receptor of rat striatal membrane homogenate using [3H]5-HT as the radioligand; nd is No Data.,10577,,,1,10046,BAO_0000019,,,
717,,,,B,H,Expert,,,Inhibitory activity against 5-hydroxytryptamine 1B receptor of rat striatal membrane homogenate using [3H]5-HT as the radioligand.,10577,,,1,10046,BAO_0000019,,,
718,,,,B,H,Autocuration,,,"Inhibitory activity against human whole blood, LTB4 5-lipoxygenase was evaluated",55,,,1,167,BAO_0000357,,,
719,,,,B,H,Autocuration,,,"Inhibitory activity against intact human PMNL, LTB4 5-lipoxygenase was evaluated",55,,,1,167,BAO_0000357,,,
720,,,,F,H,Autocuration,,,Compound was evaluated for the inhibition of 5-LO (lipoxygenase),12166,,,1,11520,BAO_0000019,,,
721,,,,F,H,Autocuration,,,Compound was evaluated for the inhibition of 5-LO (5-lipoxygenase).,12166,,,1,11520,BAO_0000019,,,
722,,,,F,H,Autocuration,,,Compound was evaluated for the inhibition of 5-LO (5-lipoxygenase).,12166,,,1,11520,BAO_0000019,,,
723,,,,F,H,Autocuration,,,Compound was evaluated for the inhibition of 5-LO (5-lipoxygenase).,12166,,,1,11520,BAO_0000019,,,
724,,Cavia porcellus,,F,H,Autocuration,,10141.0,Inhibition of [14C]arachidonic acid conversion to 5-HETE by broken cell 5-LO isolated from guinea pig PMN,55,,,1,135,BAO_0000019,,,
725,,Cavia porcellus,,F,H,Autocuration,,10141.0,Inhibition of [14C]arachidonic acid conversion to 5-HETE by broken cell 5-LO isolated from guinea pig PMN; not active at the highest concentration (3 ug/mL) tested; No activity,55,,,1,135,BAO_0000019,,,
726,,Cavia porcellus,,B,H,Autocuration,,10141.0,The compound was tested for inhibitory activity against 5-Lipoxygenase in guinea pig polymorphonuclear leukocytes,55,,,1,11311,BAO_0000019,,,
727,,Cavia porcellus,,B,H,Autocuration,,10141.0,In vitro inhibitory activity against polymorphonuclear leukocyte 5-lipoxygenase using guinea pig supernatant at 10 uM,55,,,1,10193,BAO_0000357,,,
728,,Homo sapiens,,B,D,Expert,,9606.0,Inhibitory concentration against 5-lipoxygenase from human whole blood,55,,,1,12281,BAO_0000357,,,
729,,,,B,H,Autocuration,,,The compound was tested for inhibitory activity against 5-Lipoxygenase in human polymorphonuclear leukocytes[PMNS],55,,,1,11311,BAO_0000219,,,
730,,,,F,H,Autocuration,,,In vivo inhibition of 5-lipoxygenase (LTC4) in the mouse zymosan peritonitis assay at an oral dose of 30 mg/Kg,17087,,,1,12576,BAO_0000218,,,
731,,,,B,H,Autocuration,,,Inhibitory concentration against 5-lipoxygenase from mouse macrophage,17087,,,1,12281,BAO_0000357,,,
732,,,,F,H,Autocuration,,,In vivo inhibition of 5-lipoxygenase (LTC4) in the mouse zymosan peritonitis assay at an oral dose of 30 mg/Kg,17087,,,1,12576,BAO_0000218,,,
733,,Sus scrofa,,B,H,Expert,,9823.0,Inhibition of arachidonate 5-lipoxygenase purified from porcine leukocytes.,55,,,1,11089,BAO_0000019,,,
734,,,,B,H,Expert,,,In vitro inhibition of rat 5-Lipoxygenase,12166,,,1,11006,BAO_0000357,,,
735,,Rattus norvegicus,,B,D,Expert,,10116.0,Inhibitory activity against 5-Lipoxygenase,12166,,,1,11481,BAO_0000357,,,
736,,,,B,H,Expert,,,Inhibitory activity against 5-lipoxygenase in rat basophilic leukemia cells,12166,,,1,10864,BAO_0000219,,RBL-1,
737,,,,B,H,Autocuration,,,Inhibitory activity against 5-lipoxygenase (5-LO) in intact rat barophilic leukemia cells (RBL-1),12166,,,1,3595,BAO_0000219,,RBL-1,
738,,,,B,H,Autocuration,,,The compound was tested for inhibitory activity against 5-Lipoxygenase in rat RBL-1,12166,,,1,11311,BAO_0000219,,RBL-1,
739,,,,B,H,Autocuration,,,The compound was tested for inhibitory activity against 5-Lipoxygenase in rat blood,12166,,,1,11311,BAO_0000019,,,
740,,,,B,H,Autocuration,,,The compound was tested for inhibitory activity against 5-Lipoxygenase receptor in rat polymorphonuclear leukocytes[PMNS],12166,,,1,11311,BAO_0000219,,,
741,,,,B,H,Autocuration,,,Compound was evaluated for the inhibition of 5-Lipoxygenase (5-LO) in vitro at 1 uM,12166,,,1,11006,BAO_0000357,,,
742,,,,B,H,Autocuration,,,Inhibitory activity against 5-lipoxygenase (5-LO) using broken rat barophilic leukemia cells (RBL-1)at 10 uM,12166,,,1,3595,BAO_0000219,,RBL-1,
743,,,,B,H,Autocuration,,,The compound was tested for inhibition of isolated 5-Lipoxygenase,12166,,,1,11311,BAO_0000357,,,
744,,Rattus norvegicus,,B,U,Autocuration,,10116.0,Ratio of IC50 against 5-LO and COX,22226,,,1,11481,BAO_0000019,,,
745,,,,B,H,Autocuration,,,Compound was evaluated for the inhibition of 5-Lipoxygenase (5-LO) in vitro at 1 uM,12166,,,1,11006,BAO_0000357,,,
746,,,,B,H,Autocuration,,,Compound was evaluated for the inhibition of 5-Lipoxygenase (5-LO) in vitro at 1 uM; range is 20-35%,12166,,,1,11006,BAO_0000357,,,
747,,,,B,H,Autocuration,,,The compound was tested for inhibition against 5-Lipoxygenase in rat polymorphonuclear leukocytes at 10 uM concentration,12166,,,1,11311,BAO_0000219,,,
748,,,,F,H,Autocuration,,,Compound was evaluated for the inhibition of 5-Lipoxygenase (5-LO) ex vivo,12166,,,1,11006,BAO_0000019,,,
749,,,,B,H,Autocuration,Prostate gland,,Compound was tested for the inhibition of type 2 5-alpha-reductase of human prostates,120,,,1,4288,BAO_0000357,,,
750,,Columba livia,,B,U,Autocuration,,8932.0,Percent inhibition was measured against 5-amino-4-imidazolecarboxamide ribotide transformylase(pigeon liver) enzyme at 10E-4 M inhibitory concentration,22226,,,1,7587,BAO_0000019,,,
751,,Columba livia,,B,U,Autocuration,,8932.0,Percent inhibition was measured against 5-amino-4-imidazolecarboxamide ribotide transformylase(pigeon liver) enzyme at 10E-5 M inhibitory concentration,22226,,,1,7587,BAO_0000019,,,
752,,Columba livia,,B,U,Autocuration,,8932.0,Percent inhibition was measured against 5-amino-4-imidazolecarboxamide ribotide transformylase(pigeon liver) enzyme.,22226,,,1,7587,BAO_0000019,,,
753,,,,B,H,Autocuration,,,Compound was evaluated for the inhibition of 5-aminoimidazole-4-carboxamide ribonucleotide transformylase obtained from human at 100 uM,10732,,,1,11249,BAO_0000357,,,
754,,Rattus norvegicus,,F,D,Expert,,10116.0,Effect on synaptosomal uptake inhibition of 5-hydroxytryptamine (5-HT); NT = Not Tested,12198,,,1,8003,BAO_0000019,,,
755,,Rattus norvegicus,,F,D,Expert,,10116.0,Effect on synaptosomal uptake inhibition of 5-hydroxytryptamine (5-HT),12198,,,1,8003,BAO_0000019,,,
756,,Rattus norvegicus,,F,D,Expert,,10116.0,Effect on synaptosomal uptake inhibition of 5-hydroxytryptamine (5-HT),12198,,,1,8003,BAO_0000019,,,
757,,,,B,H,Expert,Hippocampus,,In vitro affinity towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand in hippocampus,10576,,,1,12416,BAO_0000221,,,
758,,,,B,H,Autocuration,,,Binding affinity towards human 5-hydroxytryptamine 1 receptor,51,,,1,16293,BAO_0000357,,,
759,,Oryctolagus cuniculus,,B,U,Autocuration,,9986.0,Intrinsic activity against 5-hydroxytryptamine 1 receptor using rabbit saphenous vein assay.,22226,,,1,13047,BAO_0000019,,,
760,,Oryctolagus cuniculus,,B,U,Autocuration,,9986.0,Binding affinity against 5-hydroxytryptamine 1 receptor using rabbit saphenous vein assay.,22226,,,1,13047,BAO_0000019,,,
761,,Oryctolagus cuniculus,,B,U,Autocuration,,9986.0,Binding affinity against 5-hydroxytryptamine 1D receptor using rabbit saphenous vein assay.,22226,,,1,13047,BAO_0000019,,,
762,,Oryctolagus cuniculus,,B,U,Autocuration,,9986.0,Binding affinity against 5-hydroxytryptamine 4 receptor using rabbit saphenous vein assay.,22226,,,1,13047,BAO_0000019,,,
763,,,,B,H,Autocuration,Hippocampus,,Ability to bind at 5-hydroxytryptamine 1 receptor of rat hippocampus by displacing [3H]5-HT,104744,,,1,10085,BAO_0000221,,,
764,,,,B,H,Autocuration,Hippocampus,,Ability to bind at 5-hydroxytryptamine 1 receptor of rat hippocampus by displacing [3H]5-HT,104744,,,1,10085,BAO_0000221,,,
765,,,,B,H,Autocuration,Hippocampus,,Ability to bind at serotonin 5-hydroxytryptamine 1 receptor of rat hippocampus by displacing [3H]5-HT,104744,,,1,10085,BAO_0000221,,,
766,,,,B,H,Autocuration,,,Ability to inhibit binding of titreated serotonin to the 5-hydroxytryptamine 1 receptor in rat brain frontal cortex membranes,104744,,,1,9841,BAO_0000249,,,Membranes
767,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Binding affinity towards 5-hydroxytryptamine 1 receptor in brain cortical membranes of rat,104744,,,1,8822,BAO_0000249,,,
768,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Binding affinity towards 5-hydroxytryptamine 1 receptor in rat frontal cortex homogenates using [3H]5-HT as a radioligand,104744,,,1,9806,BAO_0000019,,,
769,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Binding affinity towards 5-hydroxytryptamine 1 receptor using [3H]5-HT as a radioligand from rat frontal cortex homogenates,104744,,,1,9806,BAO_0000019,,,
770,,,,B,H,Autocuration,,,Binding affinity towards 5-hydroxytryptamine 1 receptor was measured using radioligand ([3H]5-HT) binding assay,104744,,,1,8868,BAO_0000224,,,
771,,,,B,H,Autocuration,Hippocampus,,Binding affinity towards hippocampus 5-hydroxytryptamine 1 receptor was measured using radioligand [3H]5-HT,104744,,,1,9036,BAO_0000221,,,
772,,,,B,H,Autocuration,Hippocampus,,Compound was evaluated for the inhibition of [3H]5-HT (concentration of 12 nM) specific binding to rat hippocampus,104744,,,1,11374,BAO_0000221,,,
773,,,,B,H,Autocuration,,,Inhibitory activity against 5-hydroxytryptamine 1 receptor by 3H ligand binding experiments.,104744,,,1,10881,BAO_0000224,,,
774,,,,B,H,Autocuration,,,Tested for its binding affinity towards 5-hydroxytryptamine 1 receptor in rat,104744,,,1,8822,BAO_0000019,,,
775,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Tested for its binding affinity towards 5-hydroxytryptamine 1 receptor in rat cortical membrane homogenates using radioligand ([3H]5-HT) binding assay.,104744,,,1,9806,BAO_0000249,,,
776,,,,B,H,Autocuration,,,Compound at 1 uM was tested for the inhibition of radioligand [3H]5-HT binding to 5-hydroxytryptamine 1 receptor in rat cerebral cortex,104744,,,1,15463,BAO_0000019,,,
777,,,,B,H,Autocuration,,,Compound at 1 uM was tested for the inhibition of radioligand [3H]5-HT binding to 5-hydroxytryptamine 1 receptor in rat cerebral cortex,104744,,,1,15463,BAO_0000019,,,
778,,,,B,H,Autocuration,Brain,,Compound is evaluated for binding affinity towards 5-hydroxytryptamine 1 receptor using [3H]5-HT in rat brain cortex at 10 uM,104744,,,1,14542,BAO_0000221,,,
779,,,,B,H,Autocuration,Brain,,Compound is evaluated for binding affinity towards 5-hydroxytryptamine 1 receptor using [3H]5-HT in rat brain cortex at 10 uM,104744,,,1,14542,BAO_0000221,,,
780,,,,B,H,Autocuration,,,Percent inhibition of 5-hydroxytryptamine 1 receptor from rat cortex membrane using [3H]- serotonin as radioligand at 33 uM,104744,,,1,8569,BAO_0000019,,,
781,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Inhibition of [3H]5-HT radioligand binding against 5-hydroxytryptamine 1 receptor,104744,,,1,10062,BAO_0000224,,,
782,,,,B,H,Autocuration,,,Ancillary Binding affinity towards rat 5-hydroxytryptamine 1 receptor,104744,,,1,4771,BAO_0000224,,,
783,,,,B,H,Autocuration,,,Binding affinity determined in radioreceptor binding assay by using [3H]5-HT radioligand against 5-hydroxytryptamine 1 receptor,104744,,,1,10062,BAO_0000224,,,
784,,,,B,H,Autocuration,,,Binding affinity in radioreceptor binding assay by using [3H]5-HT radioligand against 5-hydroxytryptamine 1 receptor,104744,,,1,10062,BAO_0000224,,,
785,,,,B,H,Autocuration,,,Binding affinity in radioreceptor binding assay by using [3H]5-HT radioligand against 5-hydroxytryptamine 1 receptor,104744,,,1,10062,BAO_0000224,,,
786,,,,B,H,Autocuration,,,Binding affinity towards 5-hydroxytryptamine 1 receptor was determined in rat cerebral cortex using [3H]5-HT as radioligand,104744,,,1,15463,BAO_0000019,,,
787,,,,B,H,Autocuration,,,Binding affinity towards central 5-hydroxytryptamine 1 receptor was determined in rat cerebral cortex using [3H]5-HT as radioligand,104744,,,1,15463,BAO_0000019,,,
788,,,,B,H,Autocuration,,,Binding affinity towards 5-hydroxytryptamine 1 receptor was determined,104744,,,1,9098,BAO_0000224,,,
789,,Rattus norvegicus,,B,U,Autocuration,,10116.0,Affinity for 5-hydroxytryptamine 1 receptor,22226,,,1,3070,BAO_0000019,,,
790,,,,B,H,Autocuration,Brain,,Compound is evaluated for binding affinity towards 5-hydroxytryptamine 1 receptor using [3H]5-HT in rat brain cortex,104744,,,1,14542,BAO_0000221,,,
791,,,,B,H,Autocuration,Brain,,Compound is evaluated for binding affinity towards 5-hydroxytryptamine 1 receptor using [3H]5-HT in rat brain cortex at 10 uM,104744,,,1,14542,BAO_0000221,,,
792,,,,B,H,Autocuration,,,Compound was evaluated for 5-hydroxytryptamine 1 receptor binding,104744,,,1,6398,BAO_0000224,,,
793,,,,B,H,Autocuration,Brain,,Compound was evaluated for its binding affinity to 5-hydroxytryptamine 1 receptor in rat brain using [3H]HT radioligand assay,104744,,,1,1344,BAO_0000221,,,
794,,,,B,H,Autocuration,,,Displacement of binding of [3H]5-HT to 5-hydroxytryptamine 1 receptor in rat cerebral cortex,104744,,,1,11963,BAO_0000019,,,
795,,Rattus norvegicus,,B,U,Autocuration,,10116.0,Displacement of [3H]spiperone from 5-hydroxytryptamine 1 receptor of rat cortex,22226,,,1,8908,BAO_0000019,,,
796,,,,B,H,Autocuration,,,Evaluated for binding affinity towards rat cortical membranes at 5-hydroxytryptamine 1 receptor binding site by using [3H]-5-HT as a radioligand.,104744,,,1,9098,BAO_0000019,,,
797,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Binding affinity for 5-hydroxytryptamine 1 receptor of rat prefrontal cortex,104744,,,1,8841,BAO_0000019,,,
798,,Rattus norvegicus,,B,U,Autocuration,,10116.0,Displacement of [3H]5-HT from 5-hydroxytryptamine 1 receptor of rat cortical membrane homogenates,22226,,,1,8814,BAO_0000019,,,
799,,,,B,H,Autocuration,,,The ability to inhibit [3H]5-HT binding to 5-hydroxytryptamine 1 receptor in rat cortex,104744,,,1,11752,BAO_0000019,,,
800,,,,B,H,Autocuration,Brain,,The binding affinity was measured on serotonin 5-hydroxytryptamine 1 receptor in rat brain tissue,104744,,,1,11642,BAO_0000221,,,
801,,,,B,H,Autocuration,,,The compound was tested for its binding affinity towards 5-hydroxytryptamine 1 receptor by displacing [3H]5-HT radioligand in rat cerebral cortex,104744,,,1,11642,BAO_0000019,,,
802,,,,B,H,Autocuration,Brain,,Tested for 5-hydroxytryptamine 1 receptor binding ability by displacement of [3H]5-HT from rat brain synaptosomes,104744,,,1,9231,BAO_0000220,,,
803,,,,B,H,Autocuration,Brain,,Inhibition constant (1 uM) was measured on 5-hydroxytryptamine 1 receptor/uptake using [3H]- serotonin as radioligand in rat brain cortex.,104744,,,1,11351,BAO_0000221,,,
804,,,,B,U,Autocuration,,,Compound was tested for binding affinity against 5-HT1 receptor,22226,,,1,4639,BAO_0000019,,,
805,,,,B,U,Autocuration,,,Inhibitory concentration against 5-hydroxytryptamine 1 receptor,22226,,,1,1205,BAO_0000019,,,
806,,,,B,H,Expert,,,Concentration necessary to achieve half maximal inhibition of [3H]8-Hydroxy-2-(di-n-propylamino)tetralin binding to 5-hydroxytryptamine 1A receptor at 1 uM,10576,,,1,10025,BAO_0000357,,,
807,,,,F,H,Autocuration,,,"Ability to inhibit 5-HT sensitive,forskolin-stimulated adenylyl cyclase(FSC) activity in rat hippocampal membranes mediated through 5-hydroxytryptamine 1A receptor",10576,,,1,13241,BAO_0000249,,,
808,In vivo,,,F,H,Autocuration,,,Agonistic activity (induction of forepaw treading in rats)on postsynaptic 5-hydroxytryptamine 1A receptor while iv administration,10576,,,1,16245,BAO_0000218,,,
809,In vivo,,,F,H,Autocuration,,,Agonistic activity (induction of forepaw treading in rats)on postsynaptic 5-hydroxytryptamine 1A receptor while subcutaneous administration,10576,,,1,16245,BAO_0000218,,,
810,,,,F,H,Autocuration,,,Inhibition of forskolin stimulated adenylate cyclase at 5-hydroxytryptamine 1A receptor,10576,,,1,12438,BAO_0000019,,,
