assays_ASSI,assays_CEI,assays_BFO,assays_ASTI,assays_SRASI,assays_ASSTR,assays_CHEI,assays_ASSSUBCELFRA,assays_AST,assays_VAI,assays_Ti,assays_ASSCTY,assays_RELATITY,assays_CONFSCO,assays_CUB,assays_SRI,assays_TII
11165,,BAO_0000218,,,,CHEMBL625398,,A,,50594,,N,1,Intermediate,1,
11166,,BAO_0000218,Blood,,,CHEMBL625399,,A,,50594,,N,1,Intermediate,1,178.0
11167,,BAO_0000218,Cerebellum,,,CHEMBL626074,,A,,50594,,N,1,Intermediate,1,2037.0
11168,,BAO_0000218,,,,CHEMBL626075,,A,,50594,,N,1,Intermediate,1,
11169,,BAO_0000218,Plasma,,,CHEMBL626076,,A,,50597,,N,1,Intermediate,1,1969.0
11170,,BAO_0000218,Plasma,,,CHEMBL626077,,A,,50797,,N,1,Intermediate,1,1969.0
11171,,BAO_0000218,Blood,,,CHEMBL626078,,A,,50597,,N,1,Intermediate,1,178.0
11172,,BAO_0000218,Blood,,,CHEMBL625846,,A,,22224,,U,0,Autocuration,1,178.0
11173,,BAO_0000218,Blood,,,CHEMBL625847,,A,,22224,,U,0,Autocuration,1,178.0
11174,,BAO_0000218,,,,CHEMBL625848,,A,,50597,,N,1,Expert,1,
11175,,BAO_0000218,Plasma,,,CHEMBL625849,,A,,50597,,N,1,Intermediate,1,1969.0
11176,,BAO_0000218,Plasma,,,CHEMBL626023,,A,,50588,,N,1,Intermediate,1,1969.0
11177,,BAO_0000218,Plasma,,,CHEMBL626024,,A,,50588,,N,1,Intermediate,1,1969.0
11178,,BAO_0000218,Plasma,,,CHEMBL626025,,A,,50588,,N,1,Intermediate,1,1969.0
11179,,BAO_0000218,,,,CHEMBL626026,,A,,22224,,U,0,Autocuration,1,
11180,,BAO_0000218,,,,CHEMBL626027,,A,,22224,,U,0,Autocuration,1,
11181,,BAO_0000218,,,,CHEMBL626028,,A,,22224,,U,0,Autocuration,1,
11182,,BAO_0000218,Plasma,,,CHEMBL626029,,A,,50588,,N,1,Intermediate,1,1969.0
11183,,BAO_0000218,Plasma,,,CHEMBL626030,,A,,22224,,U,0,Autocuration,1,1969.0
11184,,BAO_0000218,Plasma,,,CHEMBL626031,,A,,22224,,U,0,Autocuration,1,1969.0
11185,,BAO_0000218,Plasma,,,CHEMBL626032,,A,,22224,,U,0,Autocuration,1,1969.0
11186,,BAO_0000218,Plasma,,,CHEMBL626033,,A,,22224,,U,0,Autocuration,1,1969.0
11187,,BAO_0000218,Plasma,,,CHEMBL626034,,A,,22224,,U,0,Autocuration,1,1969.0
11188,,BAO_0000218,Plasma,,,CHEMBL626035,,A,,50588,,N,1,Intermediate,1,1969.0
11189,,BAO_0000218,Plasma,,,CHEMBL626036,,A,,22224,,U,0,Autocuration,1,1969.0
11190,,BAO_0000218,Plasma,,,CHEMBL626037,,A,,50588,,N,1,Expert,1,1969.0
11191,,BAO_0000218,Plasma,,,CHEMBL626038,,A,,100712,,N,1,Intermediate,1,1969.0
11192,,BAO_0000218,Plasma,,,CHEMBL626039,,A,,50597,,N,1,Intermediate,1,1969.0
11193,,BAO_0000218,Plasma,,,CHEMBL626040,,A,,50597,,N,1,Intermediate,1,1969.0
11194,,BAO_0000218,Plasma,,,CHEMBL626041,,A,,50592,,N,1,Intermediate,1,1969.0
11195,,BAO_0000218,,,,CHEMBL626042,,A,,22224,,U,0,Autocuration,1,
11196,,BAO_0000218,,,,CHEMBL626043,,A,,22224,,U,0,Autocuration,1,
11197,,BAO_0000218,,,,CHEMBL626044,,A,,22224,,U,0,Autocuration,1,
11198,,BAO_0000218,,,,CHEMBL626045,,A,,22224,,U,0,Autocuration,1,
11199,,BAO_0000218,,,,CHEMBL626046,,A,,22224,,U,0,Autocuration,1,
11200,,BAO_0000218,Plasma,,,CHEMBL626047,,A,,50588,,N,1,Intermediate,1,1969.0
11201,,BAO_0000218,Plasma,,,CHEMBL626048,,A,,100712,,N,1,Intermediate,1,1969.0
11202,,BAO_0000218,Plasma,,,CHEMBL626049,,A,,50597,,N,1,Intermediate,1,1969.0
11203,,BAO_0000218,Plasma,,,CHEMBL626050,,A,,50597,,N,1,Intermediate,1,1969.0
11204,,BAO_0000218,Plasma,,,CHEMBL874541,,A,,50588,,N,1,Intermediate,1,1969.0
11205,,BAO_0000218,Plasma,,,CHEMBL622826,,A,,100712,,N,1,Intermediate,1,1969.0
11206,,BAO_0000218,Plasma,,,CHEMBL622827,,A,,100712,,N,1,Intermediate,1,1969.0
11207,,BAO_0000218,Plasma,,,CHEMBL622828,,A,,50597,,N,1,Intermediate,1,1969.0
11208,,BAO_0000218,Plasma,,,CHEMBL622829,,A,,50597,,N,1,Intermediate,1,1969.0
11209,,BAO_0000218,,,,CHEMBL876806,,A,,50597,,N,1,Intermediate,1,
11210,,BAO_0000218,,,,CHEMBL622830,,A,,50588,,N,1,Intermediate,1,
11211,,BAO_0000218,,,,CHEMBL622831,,A,,50597,,N,1,Intermediate,1,
11212,,BAO_0000218,,,,CHEMBL626794,,A,,50588,,N,1,Intermediate,1,
11213,,BAO_0000218,,,,CHEMBL626795,,A,,50597,,N,1,Intermediate,1,
11214,,BAO_0000218,,,,CHEMBL626796,,A,,50597,,N,1,Intermediate,1,
11215,,BAO_0000218,,,,CHEMBL626797,,A,,50597,,N,1,Intermediate,1,
11216,,BAO_0000218,,,,CHEMBL626798,,A,,50597,,N,1,Intermediate,1,
11217,,BAO_0000218,,,,CHEMBL626799,,A,,50588,,N,1,Intermediate,1,
11218,,BAO_0000218,,,,CHEMBL626800,,A,,50588,,N,1,Intermediate,1,
11219,,BAO_0000218,Plasma,,,CHEMBL626801,,A,,22224,,U,0,Autocuration,1,1969.0
11220,,BAO_0000218,Plasma,,,CHEMBL876816,,A,,50597,,N,1,Intermediate,1,1969.0
11221,,BAO_0000218,Plasma,,,CHEMBL626802,,A,,50597,,N,1,Intermediate,1,1969.0
11222,,BAO_0000218,Plasma,,,CHEMBL626803,,A,,50588,,N,1,Intermediate,1,1969.0
11223,,BAO_0000218,Plasma,,,CHEMBL626804,,A,,22224,,U,0,Autocuration,1,1969.0
11224,,BAO_0000218,Plasma,,,CHEMBL626805,,A,,50597,,N,1,Intermediate,1,1969.0
11225,,BAO_0000218,Plasma,,,CHEMBL626309,,A,,50597,,N,1,Intermediate,1,1969.0
11226,,BAO_0000218,Plasma,,,CHEMBL626310,,A,,50597,,N,1,Intermediate,1,1969.0
11227,,BAO_0000218,Plasma,,,CHEMBL626311,,A,,50597,,N,1,Intermediate,1,1969.0
11228,,BAO_0000218,Plasma,,,CHEMBL626312,,A,,50597,,N,1,Intermediate,1,1969.0
11229,,BAO_0000218,Uterus,,,CHEMBL626313,,A,,50597,,N,1,Intermediate,1,995.0
11230,,BAO_0000218,Uterus,,,CHEMBL626314,,A,,50597,,N,1,Intermediate,1,995.0
11231,,BAO_0000218,Uterus,,,CHEMBL626315,,A,,50597,,N,1,Intermediate,1,995.0
11232,,BAO_0000218,Uterus,,,CHEMBL626316,,A,,50597,,N,1,Intermediate,1,995.0
11233,,BAO_0000218,Uterus,,,CHEMBL626317,,A,,50597,,N,1,Intermediate,1,995.0
11234,,BAO_0000218,,,,CHEMBL626318,,A,,50597,,N,1,Intermediate,1,
11235,,BAO_0000218,,,,CHEMBL626319,,A,,50597,,N,1,Intermediate,1,
11236,,BAO_0000218,,,,CHEMBL626320,,A,,50597,,N,1,Intermediate,1,
11237,,BAO_0000218,,,,CHEMBL875053,,A,,50597,,N,1,Intermediate,1,
11238,,BAO_0000218,,,,CHEMBL626321,,A,,50597,,N,1,Intermediate,1,
11239,,BAO_0000218,,,,CHEMBL626322,,A,,50597,,N,1,Intermediate,1,
11240,,BAO_0000218,,,,CHEMBL626323,,A,,50597,,N,1,Intermediate,1,
11241,,BAO_0000218,,,,CHEMBL626324,,A,,50597,,N,1,Intermediate,1,
11242,,BAO_0000218,,,,CHEMBL626325,,A,,50597,,N,1,Intermediate,1,
11243,,BAO_0000218,,,,CHEMBL626326,,A,,50597,,N,1,Intermediate,1,
11244,,BAO_0000218,,,,CHEMBL626327,,A,,50597,,N,1,Intermediate,1,
11245,,BAO_0000218,,,,CHEMBL626328,,A,,50597,,N,1,Intermediate,1,
11246,,BAO_0000218,Blood,,,CHEMBL626329,,A,,50597,,N,1,Intermediate,1,178.0
11247,,BAO_0000218,Blood,,,CHEMBL626330,,A,,50597,,N,1,Intermediate,1,178.0
11248,,BAO_0000218,Blood,,,CHEMBL626331,,A,,50597,,N,1,Intermediate,1,178.0
11249,,BAO_0000218,Blood,,,CHEMBL626332,,A,,50597,,N,1,Intermediate,1,178.0
11250,,BAO_0000218,Blood,,,CHEMBL626333,,A,,50597,,N,1,Intermediate,1,178.0
11251,,BAO_0000218,Blood,,,CHEMBL626334,,A,,50597,,N,1,Intermediate,1,178.0
11252,,BAO_0000218,Blood,,,CHEMBL626335,,A,,50597,,N,1,Intermediate,1,178.0
11253,,BAO_0000218,Blood,,,CHEMBL624798,,A,,50597,,N,1,Intermediate,1,178.0
11254,,BAO_0000218,Brain,,,CHEMBL624799,,A,,50597,,N,1,Intermediate,1,955.0
11255,,BAO_0000218,Brain,,,CHEMBL624800,,A,,50597,,N,1,Intermediate,1,955.0
11256,,BAO_0000218,Brain,,,CHEMBL624801,,A,,50597,,N,1,Intermediate,1,955.0
11257,,BAO_0000218,Brain,,,CHEMBL624802,,A,,50597,,N,1,Intermediate,1,955.0
11258,,BAO_0000218,Brain,,,CHEMBL624803,,A,,50597,,N,1,Intermediate,1,955.0
11259,,BAO_0000218,Brain,,,CHEMBL624804,,A,,50597,,N,1,Intermediate,1,955.0
11260,,BAO_0000218,Brain,,,CHEMBL624805,,A,,50597,,N,1,Intermediate,1,955.0
11261,,BAO_0000218,Brain,,,CHEMBL624806,,A,,50597,,N,1,Intermediate,1,955.0
11262,,BAO_0000218,,,,CHEMBL624807,,A,,50597,,N,1,Intermediate,1,
11263,,BAO_0000218,,,,CHEMBL624808,,A,,50597,,N,1,Intermediate,1,
11264,,BAO_0000218,,,,CHEMBL624809,,A,,50597,,N,1,Intermediate,1,
11265,,BAO_0000218,,,,CHEMBL624810,,A,,50597,,N,1,Intermediate,1,
11266,,BAO_0000218,,,,CHEMBL877618,,A,,50597,,N,1,Intermediate,1,
11267,,BAO_0000218,,,,CHEMBL624811,,A,,50597,,N,1,Intermediate,1,
11268,,BAO_0000218,,,,CHEMBL624812,,A,,50597,,N,1,Intermediate,1,
11269,,BAO_0000218,,,,CHEMBL624813,,A,,50597,,N,1,Intermediate,1,
11270,,BAO_0000218,,,,CHEMBL624814,,A,,50597,,N,1,Intermediate,1,
11271,,BAO_0000218,,,,CHEMBL624815,,A,,50597,,N,1,Intermediate,1,
11272,,BAO_0000218,,,,CHEMBL624816,,A,,50597,,N,1,Intermediate,1,
11273,,BAO_0000218,,,,CHEMBL624817,,A,,50597,,N,1,Intermediate,1,
11274,,BAO_0000218,,,,CHEMBL624818,,A,,50588,,N,1,Intermediate,1,
11275,,BAO_0000218,,,,CHEMBL624819,,A,,50588,,N,1,Intermediate,1,
11276,,BAO_0000218,,,,CHEMBL624820,,A,,50588,,N,1,Intermediate,1,
11277,,BAO_0000218,,,,CHEMBL624821,,A,,50588,,N,1,Intermediate,1,
11278,,BAO_0000218,,,,CHEMBL624822,,A,,50588,,N,1,Intermediate,1,
11279,,BAO_0000218,,,,CHEMBL624823,,A,,50588,,N,1,Intermediate,1,
11280,,BAO_0000218,,,,CHEMBL624824,,A,,50212,,N,1,Intermediate,1,
11281,,BAO_0000218,Blood,,,CHEMBL624825,,A,,50597,,N,1,Intermediate,1,178.0
11282,,BAO_0000218,Blood,,,CHEMBL624826,,A,,50597,,N,1,Intermediate,1,178.0
11283,,BAO_0000218,Cardiac atrium,,,CHEMBL876817,,A,,50597,,N,1,Intermediate,1,2081.0
11284,,BAO_0000218,Cardiac atrium,,,CHEMBL624827,,A,,50597,,N,1,Intermediate,1,2081.0
11285,,BAO_0000218,,,,CHEMBL624828,,A,,50597,,N,1,Intermediate,1,
11286,,BAO_0000218,,,,CHEMBL624829,,A,,50597,,N,1,Intermediate,1,
11287,,BAO_0000218,Liver,,,CHEMBL624830,,A,,50597,,N,1,Intermediate,1,2107.0
11288,,BAO_0000218,Liver,,,CHEMBL624831,,A,,50597,,N,1,Intermediate,1,2107.0
11289,,BAO_0000218,Cardiac atrium,,,CHEMBL624832,,A,,50597,,N,1,Intermediate,1,2081.0
11290,,BAO_0000218,Cardiac atrium,,,CHEMBL624833,,A,,50597,,N,1,Intermediate,1,2081.0
11291,,BAO_0000218,,,,CHEMBL624834,,A,,50597,,N,1,Intermediate,1,
11292,,BAO_0000218,,,,CHEMBL624835,,A,,50597,,N,1,Intermediate,1,
11293,,BAO_0000218,Spleen,,,CHEMBL624836,,A,,50597,,N,1,Intermediate,1,2106.0
11294,,BAO_0000218,Spleen,,,CHEMBL624837,,A,,50597,,N,1,Intermediate,1,2106.0
11295,,BAO_0000218,Blood,,,CHEMBL624838,,A,,50597,,N,1,Intermediate,1,178.0
11296,,BAO_0000218,Blood,,,CHEMBL622188,,A,,50597,,N,1,Intermediate,1,178.0
11297,,BAO_0000218,Heart,,,CHEMBL622189,,A,,50597,,N,1,Intermediate,1,948.0
11298,,BAO_0000218,Heart,,,CHEMBL622190,,A,,50597,,N,1,Intermediate,1,948.0
11299,,BAO_0000218,Heart,,,CHEMBL625170,,A,,50597,,N,1,Intermediate,1,948.0
11300,,BAO_0000218,Kidney,,,CHEMBL625171,,A,,50597,,N,1,Intermediate,1,2113.0
11301,,BAO_0000218,Kidney,,,CHEMBL625172,,A,,50597,,N,1,Intermediate,1,2113.0
11302,,BAO_0000218,Kidney,,,CHEMBL625173,,A,,50597,,N,1,Intermediate,1,2113.0
11303,,BAO_0000218,Liver,,,CHEMBL625174,,A,,50597,,N,1,Intermediate,1,2107.0
11304,,BAO_0000218,Liver,,,CHEMBL625175,,A,,50597,,N,1,Intermediate,1,2107.0
11305,,BAO_0000218,Liver,,,CHEMBL625176,,A,,50597,,N,1,Intermediate,1,2107.0
11306,,BAO_0000218,Lung,,,CHEMBL625177,,A,,50597,,N,1,Intermediate,1,2048.0
11307,,BAO_0000218,Lung,,,CHEMBL625178,,A,,50597,,N,1,Intermediate,1,2048.0
11308,,BAO_0000218,Lung,,,CHEMBL625179,,A,,50597,,N,1,Intermediate,1,2048.0
11309,,BAO_0000218,Lung,,,CHEMBL625180,,A,,50597,,N,1,Intermediate,1,2048.0
11310,,BAO_0000218,,,,CHEMBL625181,,A,,22224,,U,0,Autocuration,1,
11311,,BAO_0000218,Urine,,,CHEMBL625182,,A,,50594,,N,1,Intermediate,1,1088.0
11312,,BAO_0000218,,,,CHEMBL625183,,A,,50597,,N,1,Intermediate,1,
11313,,BAO_0000218,,,,CHEMBL875848,,A,,50597,,N,1,Intermediate,1,
11314,,BAO_0000218,,,,CHEMBL622260,,A,,50597,,N,1,Intermediate,1,
11315,,BAO_0000218,,,,CHEMBL622261,,A,,50597,,N,1,Intermediate,1,
11316,,BAO_0000218,,,,CHEMBL622262,,A,,50597,,N,1,Intermediate,1,
11317,,BAO_0000218,Kidney,,,CHEMBL622263,,A,,50597,,N,1,Intermediate,1,2113.0
11318,,BAO_0000218,Kidney,,,CHEMBL622418,,A,,50597,,N,1,Intermediate,1,2113.0
11319,,BAO_0000218,Liver,,,CHEMBL622419,,A,,50597,,N,1,Intermediate,1,2107.0
11320,,BAO_0000218,,,,CHEMBL623388,,A,,50594,,N,1,Intermediate,1,
11321,,BAO_0000218,Liver,,,CHEMBL623389,,A,,50594,,N,1,Intermediate,1,2107.0
11322,,BAO_0000218,,,,CHEMBL623390,,A,,50594,,N,1,Intermediate,1,
11323,,BAO_0000218,,,,CHEMBL623391,,A,,50594,,N,1,Intermediate,1,
11324,,BAO_0000218,Blood,,,CHEMBL623392,,A,,50594,,N,1,Intermediate,1,178.0
11325,,BAO_0000218,Cerebellum,,,CHEMBL623393,,A,,50594,,N,1,Intermediate,1,2037.0
11326,,BAO_0000218,,,,CHEMBL623394,,A,,50594,,N,1,Intermediate,1,
11327,,BAO_0000218,,,,CHEMBL618885,,A,,50594,,N,1,Intermediate,1,
11328,,BAO_0000218,Liver,,,CHEMBL618886,,A,,50594,,N,1,Intermediate,1,2107.0
11329,,BAO_0000218,,,,CHEMBL618887,,A,,50594,,N,1,Intermediate,1,
11330,,BAO_0000218,,,,CHEMBL619535,,A,,50594,,N,1,Intermediate,1,
11331,,BAO_0000218,Blood,,,CHEMBL619536,,A,,50594,,N,1,Intermediate,1,178.0
11332,,BAO_0000218,Cerebellum,,,CHEMBL619537,,A,,50594,,N,1,Intermediate,1,2037.0
11333,,BAO_0000218,,,,CHEMBL619705,,A,,50594,,N,1,Intermediate,1,
11334,,BAO_0000218,,,,CHEMBL619706,,A,,50594,,N,1,Intermediate,1,
11335,,BAO_0000218,Liver,,,CHEMBL619707,,A,,50594,,N,1,Intermediate,1,2107.0
11336,,BAO_0000218,,,,CHEMBL619708,,A,,50594,,N,1,Intermediate,1,
11337,,BAO_0000218,,,,CHEMBL625219,,A,,50594,,N,1,Intermediate,1,
11338,,BAO_0000218,Blood,,,CHEMBL625220,,A,,50594,,N,1,Intermediate,1,178.0
11339,,BAO_0000218,Cerebellum,,,CHEMBL625221,,A,,50594,,N,1,Intermediate,1,2037.0
11340,,BAO_0000218,,,,CHEMBL625222,,A,,50594,,N,1,Intermediate,1,
11341,,BAO_0000218,,,,CHEMBL625223,,A,,50594,,N,1,Intermediate,1,
11342,,BAO_0000218,Liver,,,CHEMBL625224,,A,,50594,,N,1,Intermediate,1,2107.0
11343,,BAO_0000218,,,,CHEMBL625225,,A,,50594,,N,1,Intermediate,1,
11344,,BAO_0000218,Blood,,,CHEMBL625226,,A,,50597,,N,1,Intermediate,1,178.0
11345,,BAO_0000218,Blood,,,CHEMBL625227,,A,,50597,,N,1,Intermediate,1,178.0
11346,,BAO_0000218,Blood,,,CHEMBL625228,,A,,50597,,N,1,Intermediate,1,178.0
11347,,BAO_0000218,Blood,,,CHEMBL875354,,A,,50597,,N,1,Intermediate,1,178.0
11348,,BAO_0000218,Blood,,,CHEMBL625229,,A,,50597,,N,1,Intermediate,1,178.0
11349,,BAO_0000218,Blood,,,CHEMBL625230,,A,,50597,,N,1,Intermediate,1,178.0
11350,,BAO_0000218,Heart,,,CHEMBL625231,,A,,50597,,N,1,Intermediate,1,948.0
11351,,BAO_0000218,Heart,,,CHEMBL625900,,A,,50597,,N,1,Intermediate,1,948.0
11352,,BAO_0000218,Heart,,,CHEMBL625901,,A,,50597,,N,1,Intermediate,1,948.0
11353,,BAO_0000218,Heart,,,CHEMBL625902,,A,,50597,,N,1,Intermediate,1,948.0
11354,,BAO_0000218,Heart,,,CHEMBL625903,,A,,50597,,N,1,Intermediate,1,948.0
11355,,BAO_0000218,Heart,,,CHEMBL625904,,A,,50597,,N,1,Intermediate,1,948.0
11356,,BAO_0000218,Liver,,,CHEMBL625905,,A,,50597,,N,1,Intermediate,1,2107.0
11357,,BAO_0000218,Liver,,,CHEMBL627861,,A,,50597,,N,1,Intermediate,1,2107.0
11358,,BAO_0000218,Liver,,,CHEMBL627862,,A,,50597,,N,1,Intermediate,1,2107.0
11359,,BAO_0000218,Liver,,,CHEMBL627863,,A,,50597,,N,1,Intermediate,1,2107.0
11360,,BAO_0000218,Liver,,,CHEMBL627769,,A,,50597,,N,1,Intermediate,1,2107.0
11361,,BAO_0000218,Plasma,,,CHEMBL627770,,A,,50588,,N,1,Intermediate,1,1969.0
11362,,BAO_0000218,,,,CHEMBL627771,,A,,100710,,N,1,Intermediate,1,
11363,,BAO_0000218,,,,CHEMBL627772,,A,,50597,,N,1,Intermediate,1,
11364,,BAO_0000218,,,,CHEMBL627773,,A,,50597,,N,1,Intermediate,1,
11365,,BAO_0000218,Plasma,,,CHEMBL621922,,A,,50597,,N,1,Intermediate,1,1969.0
11366,,BAO_0000218,Plasma,,,CHEMBL621923,,A,,50597,,N,1,Intermediate,1,1969.0
11367,,BAO_0000218,Plasma,,,CHEMBL621924,,A,,22224,,U,0,Autocuration,1,1969.0
11368,,BAO_0000218,Plasma,,,CHEMBL621925,,A,,50588,,N,1,Intermediate,1,1969.0
11369,,BAO_0000218,Plasma,,,CHEMBL621926,,A,,22224,,U,0,Autocuration,1,1969.0
11370,,BAO_0000218,Plasma,,,CHEMBL621927,,A,,50592,,N,1,Intermediate,1,1969.0
11371,,BAO_0000218,Plasma,,,CHEMBL621928,,A,,50597,,N,1,Intermediate,1,1969.0
11372,,BAO_0000218,Plasma,,,CHEMBL621929,,A,,50597,,N,1,Intermediate,1,1969.0
11373,,BAO_0000218,Plasma,,,CHEMBL621930,,A,,50594,,N,1,Intermediate,1,1969.0
11374,,BAO_0000218,Plasma,,,CHEMBL621931,,A,,50597,,N,1,Intermediate,1,1969.0
11375,,BAO_0000218,Plasma,,,CHEMBL621932,,A,,22224,,U,0,Autocuration,1,1969.0
11376,,BAO_0000218,Plasma,,,CHEMBL621933,,A,,22224,,U,0,Autocuration,1,1969.0
11377,,BAO_0000218,Plasma,,,CHEMBL621934,,A,,50588,,N,1,Intermediate,1,1969.0
11378,,BAO_0000218,Plasma,,,CHEMBL621935,,A,,50588,,N,1,Intermediate,1,1969.0
11379,,BAO_0000218,Plasma,,,CHEMBL621936,,A,,50597,,N,1,Intermediate,1,1969.0
11380,,BAO_0000218,Plasma,,,CHEMBL621937,,A,,22224,,U,0,Autocuration,1,1969.0
11381,,BAO_0000218,Plasma,,,CHEMBL621938,,A,,22224,,U,0,Autocuration,1,1969.0
11382,,BAO_0000218,Plasma,,,CHEMBL621939,,A,,22224,,U,0,Autocuration,1,1969.0
11383,,BAO_0000218,Plasma,,,CHEMBL621940,,A,,22224,,U,0,Autocuration,1,1969.0
11384,,BAO_0000218,Plasma,,,CHEMBL621941,,A,,22224,,U,0,Autocuration,1,1969.0
11385,,BAO_0000218,Plasma,,,CHEMBL621942,,A,,22224,,U,0,Autocuration,1,1969.0
11386,,BAO_0000218,Plasma,,,CHEMBL626178,,A,,22224,,U,0,Autocuration,1,1969.0
11387,,BAO_0000218,Plasma,,,CHEMBL626179,,A,,22224,,U,0,Autocuration,1,1969.0
11388,,BAO_0000218,Plasma,,,CHEMBL626180,,A,,22224,,U,0,Autocuration,1,1969.0
11389,,BAO_0000218,Plasma,,,CHEMBL626181,,A,,50597,,N,1,Intermediate,1,1969.0
11390,,BAO_0000218,,,,CHEMBL626182,,A,,50597,,N,1,Intermediate,1,
11391,,BAO_0000218,,,,CHEMBL626183,,A,,50597,,N,1,Intermediate,1,
11392,,BAO_0000218,,,,CHEMBL626184,,A,,50597,,N,1,Intermediate,1,
11393,,BAO_0000218,,,,CHEMBL626185,,A,,50597,,N,1,Intermediate,1,
11394,,BAO_0000218,Plasma,,,CHEMBL626186,,A,,50588,,N,1,Intermediate,1,1969.0
11395,,BAO_0000218,Plasma,,,CHEMBL877589,,A,,50588,,N,1,Intermediate,1,1969.0
11396,,BAO_0000218,,,,CHEMBL626187,,A,,22224,,U,0,Autocuration,1,
11397,,BAO_0000218,,,,CHEMBL626188,,A,,22224,,U,0,Autocuration,1,
11398,,BAO_0000218,,,,CHEMBL626189,,A,,22224,,U,0,Autocuration,1,
11399,,BAO_0000218,Blood,,,CHEMBL626855,,A,,22224,,U,0,Autocuration,1,178.0
11400,,BAO_0000218,Blood,,,CHEMBL623781,,A,,22224,,U,0,Autocuration,1,178.0
11401,,BAO_0000218,Blood,,,CHEMBL623782,,A,,22224,,U,0,Autocuration,1,178.0
11402,,BAO_0000218,Plasma,,,CHEMBL623783,,A,,50597,,N,1,Intermediate,1,1969.0
11403,,BAO_0000218,Plasma,,,CHEMBL623784,,A,,50588,,N,1,Intermediate,1,1969.0
11404,,BAO_0000218,Plasma,,,CHEMBL623785,,A,,50588,,N,1,Intermediate,1,1969.0
11405,,BAO_0000218,Plasma,,,CHEMBL623786,,A,,50597,,N,1,Intermediate,1,1969.0
11406,,BAO_0000218,,,,CHEMBL623787,,A,,50597,,N,1,Intermediate,1,
11407,,BAO_0000218,,,,CHEMBL623788,,A,,50597,,N,1,Intermediate,1,
11408,,BAO_0000218,Plasma,,,CHEMBL623789,,A,,50594,,N,1,Intermediate,1,1969.0
11409,,BAO_0000218,Blood,,,CHEMBL623790,,A,,50594,,N,1,Intermediate,1,178.0
11410,,BAO_0000218,Blood,,,CHEMBL623791,,A,,50594,,N,1,Intermediate,1,178.0
11411,,BAO_0000218,Plasma,,,CHEMBL623792,,A,,50597,,N,1,Intermediate,1,1969.0
11412,,BAO_0000218,Plasma,,,CHEMBL623793,,A,,22224,,U,0,Autocuration,1,1969.0
11413,,BAO_0000218,Plasma,,,CHEMBL623794,,A,,50594,,N,1,Intermediate,1,1969.0
11414,,BAO_0000218,Plasma,,,CHEMBL623795,,A,,50597,,N,1,Intermediate,1,1969.0
11415,,BAO_0000218,,,,CHEMBL623796,,A,,50597,,N,1,Intermediate,1,
11416,,BAO_0000218,,,,CHEMBL623797,,A,,50597,,N,1,Intermediate,1,
11417,,BAO_0000218,,,,CHEMBL623798,,A,,50597,,N,1,Intermediate,1,
11418,,BAO_0000218,,,,CHEMBL623799,,A,,50597,,N,1,Intermediate,1,
11419,,BAO_0000218,Intestine,,,CHEMBL624490,,A,,50597,,N,1,Intermediate,1,160.0
11420,,BAO_0000218,Intestine,,,CHEMBL624491,,A,,50597,,N,1,Intermediate,1,160.0
11421,,BAO_0000218,Intestine,,,CHEMBL624492,,A,,50597,,N,1,Intermediate,1,160.0
11422,,BAO_0000218,Intestine,,,CHEMBL624493,,A,,50597,,N,1,Intermediate,1,160.0
11423,,BAO_0000218,Intestine,,,CHEMBL877595,,A,,50597,,N,1,Intermediate,1,160.0
11424,,BAO_0000218,Intestine,,,CHEMBL624494,,A,,50597,,N,1,Intermediate,1,160.0
11425,,BAO_0000218,Intestine,,,CHEMBL624495,,A,,50597,,N,1,Intermediate,1,160.0
11426,,BAO_0000218,Intestine,,,CHEMBL624681,,A,,50597,,N,1,Intermediate,1,160.0
11427,,BAO_0000218,,,,CHEMBL624682,,A,,50597,,N,1,Intermediate,1,
11428,,BAO_0000218,,,,CHEMBL624683,,A,,50597,,N,1,Intermediate,1,
11429,,BAO_0000218,,,,CHEMBL624684,,A,,50597,,N,1,Intermediate,1,
11430,,BAO_0000218,,,,CHEMBL624685,,A,,50597,,N,1,Intermediate,1,
11431,,BAO_0000218,,,,CHEMBL624686,,A,,50597,,N,1,Intermediate,1,
11432,,BAO_0000218,,,,CHEMBL624687,,A,,50597,,N,1,Intermediate,1,
11433,,BAO_0000218,,,,CHEMBL624688,,A,,50597,,N,1,Intermediate,1,
11434,,BAO_0000218,,,,CHEMBL627161,,A,,50597,,N,1,Intermediate,1,
11435,,BAO_0000218,,,,CHEMBL622127,,A,,50597,,N,1,Intermediate,1,
11436,,BAO_0000218,,,,CHEMBL622128,,A,,50597,,N,1,Intermediate,1,
11437,,BAO_0000218,,,,CHEMBL874384,,A,,50597,,N,1,Intermediate,1,
11438,,BAO_0000218,,,,CHEMBL624898,,A,,50597,,N,1,Intermediate,1,
11439,,BAO_0000218,,,,CHEMBL624899,,A,,50597,,N,1,Intermediate,1,
11440,,BAO_0000218,,,,CHEMBL624900,,A,,50597,,N,1,Intermediate,1,
11441,,BAO_0000218,,,,CHEMBL624901,,A,,50597,,N,1,Intermediate,1,
11442,,BAO_0000218,,,,CHEMBL624902,,A,,50597,,N,1,Intermediate,1,
11443,,BAO_0000218,,,,CHEMBL624903,,A,,50597,,N,1,Intermediate,1,
11444,,BAO_0000218,,,,CHEMBL624904,,A,,50597,,N,1,Intermediate,1,
